"dates","EXPE.Open","EXPE.High","EXPE.Low","EXPE.Close","EXPE.Volume","EXPE.Adjusted"
"2011-09-16",59.279999,59.900002,58.700001,59.200001,2410000,39.791756
"2011-09-19",58.459999,58.700001,57.18,57.580002,2939600,38.702869
"2011-09-20",57.84,58.619999,56.599998,57.740002,3096050,38.810406
"2011-09-21",57.540001,58.700001,56.34,56.439999,2991700,37.9366
"2011-09-22",55.700001,55.700001,52.16,53.16,4270900,35.731922
"2011-09-23",52.84,54.700001,52.5,54.34,2528900,36.525063
"2011-09-26",56.48,57.099998,54.299999,56.880001,3120650,38.232346
"2011-09-27",58.5,59.060001,56.98,57.82,2844600,38.864182
"2011-09-28",58.040001,59.02,56.860001,57.119999,2362250,38.393661
"2011-09-29",57.82,58.02,52.740002,54.200001,3614650,36.430969
"2011-09-30",53.5,53.52,51.48,51.5,3270700,34.616146
"2011-10-03",51.200001,51.66,48.52,48.619999,4393150,32.680328
"2011-10-04",48.52,50.5,47.700001,50.400002,4669950,33.876774
"2011-10-05",50.439999,52.139999,49.240002,51.860001,3281550,34.858128
"2011-10-06",51.959999,54.419998,51.259998,54.299999,2641750,36.498184
"2011-10-07",54.5,54.720001,53.299999,53.959999,1567350,36.269642
"2011-10-10",54.779999,56.48,54.740002,55.919998,1673600,37.58707
"2011-10-11",55.720001,57.080002,54.919998,56.459999,1563050,37.950035
"2011-10-12",56.860001,57.200001,55.98,56.459999,2782650,37.950035
"2011-10-13",56.060001,56.700001,55.299999,56.439999,1900100,37.9366
"2011-10-14",57.119999,57.459999,55.299999,56.02,2047700,37.654297
"2011-10-17",55.5,56.32,54.82,55.560001,1875050,37.345112
"2011-10-18",55.599998,56.240002,54.400002,56,1657500,37.640858
"2011-10-19",55.98,56.34,54.400002,54.720001,1311550,36.780491
"2011-10-20",54.82,55.220001,53.360001,54.400002,1940600,36.565414
"2011-10-21",54.880001,55.900002,54.720001,55.639999,1573350,37.39888
"2011-10-24",55.639999,58,55.639999,57.720001,2007400,38.796963
"2011-10-25",57.18,57.299999,55.48,55.959999,3180100,37.61396
"2011-10-26",56.139999,56.720001,54.700001,56.34,1827100,37.869392
"2011-10-27",56.98,58.799999,56.919998,58.18,2920750,39.106148
"2011-10-28",56.119999,57.919998,53.619999,54.560001,5362650,36.672943
"2011-10-31",54,54.259998,52.060001,52.52,3150500,35.301743
"2011-11-01",51.240002,55.040001,50.880001,54.759998,3791550,36.807377
"2011-11-02",54.740002,56.099998,54.68,55.220001,2381950,37.116566
"2011-11-03",55.540001,56.5,54.759998,56.279999,1516300,37.82906
"2011-11-04",55.68,56.84,55.060001,56.740002,1217500,38.138248
"2011-11-07",56.220001,57.880001,55.880001,57.68,2138650,38.770069
"2011-11-08",56.540001,57.419998,55.619999,56.439999,2136050,37.9366
"2011-11-09",55.5,55.560001,53.419998,54.040001,2321250,36.323418
"2011-11-10",54.639999,55.459999,54,54.939999,1831100,36.92836
"2011-11-11",55.540001,56.279999,54.619999,55.959999,1081600,37.61396
"2011-11-14",55.639999,55.98,55.16,55.540001,751550,37.331657
"2011-11-15",55.259998,56.599998,54.880001,56.360001,1526150,37.882832
"2011-11-16",55.720001,57.299999,55.240002,55.720001,1421350,37.545914
"2011-11-17",55.799999,55.799999,53.240002,54.02,1734900,36.400402
"2011-11-18",54.259998,55.799999,53.98,54.919998,2494550,37.006844
"2011-11-21",54.200001,54.400002,52.880001,53.799999,2634650,36.252155
"2011-11-22",53.200001,53.700001,51.380001,53.599998,3075400,36.117382
"2011-11-23",53.080002,53.080002,51.400002,51.700001,2151450,34.837101
"2011-11-25",51.5,52.900002,51.380001,52.220001,857400,35.187511
"2011-11-28",53.540001,54.139999,52.299999,53.880001,1852450,36.306057
"2011-11-29",54.040001,55.34,53.540001,54.759998,1655600,36.899033
"2011-11-30",56.060001,56.380001,55.18,55.639999,2016750,37.492001
"2011-12-01",55.959999,57,55.52,56.060001,1729500,37.775013
"2011-12-02",56.380001,57.759998,56.099998,56.200001,2091500,37.869358
"2011-12-05",57.060001,58.66,56.48,57.84,1730250,38.974438
"2011-12-06",58,58.02,57.240002,57.619999,1661700,38.826191
"2011-12-07",57.34,59.080002,56.48,58.419998,2015050,39.365257
"2011-12-08",56.619999,57.799999,55.419998,56.080002,2647000,37.78849
"2011-12-09",56.16,57.66,56.060001,57,1738550,38.408421
"2011-12-12",56.599998,56.919998,56.220001,56.860001,2077150,38.314087
"2011-12-13",57.279999,57.639999,55.639999,55.860001,1662050,37.640251
"2011-12-14",55.84,55.84,53.759998,54.740002,2130800,36.885555
"2011-12-15",55.34,55.619999,54.619999,55.18,2302450,37.182041
"2011-12-16",55.48,56.459999,55.18,55.959999,2547350,37.70763
"2011-12-19",56.34,56.5,54.939999,55.139999,1708500,37.155098
"2011-12-20",55.860001,57.360001,55.860001,57.099998,932400,38.475796
"2011-12-21",27.379999,28.299999,27.280001,27.889999,5279100,25.564981
"2011-12-22",28,29.32,27.93,29.15,5029000,26.71994
"2011-12-23",29.440001,30.08,29.209999,30.040001,3769100,27.535755
"2011-12-27",29.969999,30.42,29.379999,30.07,2759000,27.563242
"2011-12-28",30.27,30.4,29.209999,29.549999,3636800,27.08659
"2011-12-29",29.73,29.73,29,29.34,2363700,26.894096
"2011-12-30",29.370001,29.48,28.879999,29.02,2462900,26.600782
"2012-01-03",29.75,30.190001,29.5,29.66,3565000,27.187431
"2012-01-04",29.459999,29.66,28.5,29.030001,3447200,26.609941
"2012-01-05",28.9,28.92,28.26,28.77,3828700,26.371624
"2012-01-06",28.790001,29.91,28.76,29.25,4891300,26.811605
"2012-01-09",29.58,29.75,28.379999,28.629999,4720300,26.243288
"2012-01-10",28.780001,29.549999,28.780001,29.5,3227200,27.040764
"2012-01-11",29.209999,29.700001,28.84,29.309999,3199300,26.866602
"2012-01-12",29.309999,29.51,28.59,28.870001,2923900,26.463284
"2012-01-13",28.700001,28.74,28.02,28.67,3684200,26.279955
"2012-01-17",28.879999,29.709999,28.870001,29.690001,4236600,27.214924
"2012-01-18",29.33,31.25,29.040001,30.879999,7261800,28.305717
"2012-01-19",31.18,31.43,30.67,31.33,4779200,28.71821
"2012-01-20",31.25,31.41,30.67,31.040001,3131800,28.452381
"2012-01-23",31.15,31.620001,30.85,30.91,3679100,28.33322
"2012-01-24",30.76,31.530001,30.33,31.4,2783500,28.782372
"2012-01-25",31.440001,31.59,31.07,31.219999,2677200,28.617382
"2012-01-26",31.41,31.58,30.940001,31.110001,2365600,28.516548
"2012-01-27",31.09,32.16,31.01,31.799999,4695200,29.149033
"2012-01-30",31.58,32.07,31.299999,31.99,4118800,29.323193
"2012-01-31",32.07,32.439999,31.790001,32.369999,4042300,29.671513
"2012-02-01",32.43,33.060001,32.209999,32.93,3499400,30.184818
"2012-02-02",32.919998,33.23,32.799999,33.02,2175300,30.267323
"2012-02-03",33.400002,34.25,32.889999,34.220001,4274100,31.36729
"2012-02-06",34.009998,34.110001,33.419998,33.57,3421500,30.771465
"2012-02-07",33.360001,34.07,33.130001,34.040001,3557800,31.202301
"2012-02-08",33.75,34.119999,33.369999,33.650002,4155600,30.844805
"2012-02-09",33.419998,34.23,32.240002,34.16,8257100,31.31229
"2012-02-10",31.91,33.669998,31.860001,33.540001,7129100,30.743982
"2012-02-13",33.799999,34.490002,33.700001,34.41,3428300,31.541451
"2012-02-14",34.360001,34.75,33.700001,33.919998,3924000,31.0923
"2012-02-15",33.860001,34.119999,33.25,33.419998,3423000,30.633987
"2012-02-16",33.700001,34.009998,32.869999,33.27,4108400,30.496487
"2012-02-17",33.330002,33.52,32.970001,33.07,2278500,30.313156
"2012-02-21",33.18,33.32,32.830002,33.02,3282500,30.267323
"2012-02-22",33.130001,33.439999,32.950001,33.009998,1367400,30.258158
"2012-02-23",33.07,33.560001,32.830002,33.25,2547700,30.478146
"2012-02-24",33.259998,33.380001,32.91,32.970001,2324100,30.221493
"2012-02-27",32.810001,33.41,32.759998,33.139999,3288500,30.377317
"2012-02-28",33.369999,34.400002,33.299999,33.790001,3953400,30.973135
"2012-02-29",33.740002,34.240002,33.52,34.049999,3371700,31.211464
"2012-03-01",33.959999,34.470001,33.959999,34.07,3673400,31.229788
"2012-03-02",33.830002,34.290001,33.5,33.639999,2542500,30.835634
"2012-03-05",33.380001,33.540001,33.029999,33.389999,2780700,30.60648
"2012-03-06",32.990002,33.360001,32.720001,32.77,3868000,30.03817
"2012-03-07",32.68,33.110001,32.139999,32.889999,3541400,30.148157
"2012-03-08",33.009998,33.029999,31.940001,32.32,5195800,29.70697
"2012-03-09",32.41,32.439999,31.43,31.709999,6208900,29.146286
"2012-03-12",31.959999,32.169998,31.77,32.09,3405800,29.495565
"2012-03-13",32.299999,32.639999,32.040001,32.529999,2558300,29.89999
"2012-03-14",32.389999,32.709999,32.189999,32.41,2503000,29.789692
"2012-03-15",32.360001,33.41,32.310001,33.27,3218400,30.58016
"2012-03-16",33.169998,33.740002,33.169998,33.610001,3489200,30.892673
"2012-03-19",33.5,34.290001,33.360001,34.150002,2242900,31.389013
"2012-03-20",33.98,34.02,33.580002,33.810001,1697500,31.076496
"2012-03-21",33.700001,34.200001,33.700001,34.009998,1297400,31.260323
"2012-03-22",33.669998,34.380001,33.540001,34.220001,1819900,31.453352
"2012-03-23",34.139999,34.220001,33.66,34.139999,1744000,31.379826
"2012-03-26",34.450001,35.57,34.389999,35.439999,3297800,32.574718
"2012-03-27",34.25,34.650002,34.080002,34.119999,5975300,31.361439
"2012-03-28",34,34.169998,32.259998,32.540001,12867100,29.909182
"2012-03-29",32.450001,33.369999,32.349998,33.25,6509200,30.561781
"2012-03-30",33.470001,33.740002,33.23,33.439999,4866600,30.73641
"2012-04-02",33.25,33.630001,32.849998,33.330002,3415800,30.635313
"2012-04-03",33.380001,33.619999,33.060001,33.25,2673900,30.561781
"2012-04-04",33.029999,33.029999,31.98,32.32,3932600,29.70697
"2012-04-05",32.32,32.950001,32.220001,32.900002,2310100,30.240082
"2012-04-09",32.43,32.540001,32.18,32.349998,2047300,29.734547
"2012-04-10",32.369999,32.849998,31.629999,31.709999,3518800,29.146286
"2012-04-11",32.139999,32.490002,31.809999,31.889999,3045200,29.311731
"2012-04-12",32,32.330002,31.809999,32.02,3585200,29.431223
"2012-04-13",32.02,32.27,31.76,31.809999,2783100,29.238201
"2012-04-16",31.950001,31.950001,30.969999,31.209999,2821400,28.686712
"2012-04-17",31.190001,31.6,31.129999,31.18,2814500,28.659132
"2012-04-18",31.200001,31.82,31.1,31.49,3395300,28.944073
"2012-04-19",31.35,31.98,31.33,31.549999,3206800,28.99922
"2012-04-20",31.75,31.98,31.610001,31.940001,3464400,29.357685
"2012-04-23",31.77,31.83,30.99,31.389999,2375200,28.85216
"2012-04-24",31.51,31.75,31.16,31.540001,2313400,28.990034
"2012-04-25",31.700001,32.360001,31.440001,32.32,3147500,29.70697
"2012-04-26",32.360001,32.880001,31.57,32.630001,5905300,29.991901
"2012-04-27",39.189999,43,39,40.310001,24788000,37.050976
"2012-04-30",40.080002,43.919998,39.900002,42.650002,12950100,39.201794
"2012-05-01",40.849998,42.669998,40.700001,41.639999,8152100,38.273453
"2012-05-02",41.689999,42.73,41.279999,42.450001,4091000,39.017967
"2012-05-03",42.459999,42.459999,41.259998,41.43,6038300,38.080429
"2012-05-04",41.02,41.52,40.830002,40.98,3603900,37.666824
"2012-05-07",41.07,41.380001,40.5,40.900002,4814200,37.593281
"2012-05-08",40.77,41.130001,39.950001,41.099998,4096800,37.777122
"2012-05-09",40.490002,41.740002,40.09,41.139999,3562000,37.813885
"2012-05-10",41,41.540001,40.290001,40.91,3673400,37.60247
"2012-05-11",40.810001,41.450001,40.360001,41.110001,3310100,37.786301
"2012-05-14",40.830002,42.07,40.630001,41.400002,3611700,38.05286
"2012-05-15",40.799999,42.310001,40.799999,41.68,4018900,38.31023
"2012-05-16",41.880001,43.220001,41.709999,43.009998,5665400,39.532692
"2012-05-17",42.950001,43.009998,40.990002,41.099998,4219400,37.777122
"2012-05-18",41.349998,41.57,40.57,40.720001,4427100,37.427841
"2012-05-21",40.830002,42.470001,40.529999,42.349998,2918800,38.926041
"2012-05-22",42.5,43.209999,42.279999,42.709999,2873000,39.256947
"2012-05-23",42.669998,46.07,42.299999,45.610001,9e+06,41.922485
"2012-05-24",45.68,45.84,44.950001,45.25,4615400,41.591599
"2012-05-25",45.41,45.549999,44.459999,44.889999,2830500,41.34293
"2012-05-29",45.57,45.779999,44.450001,45.299999,2274600,41.720524
"2012-05-30",45.029999,46.34,44.040001,45.459999,4456100,41.867889
"2012-05-31",45.360001,46.490002,44.59,45.889999,5920100,42.263908
"2012-06-01",45.169998,45.869999,43.950001,44.650002,4992000,41.121895
"2012-06-04",44.639999,45.43,43.91,44.93,3682600,41.379776
"2012-06-05",44.580002,45.419998,44.279999,45.18,2754700,41.610008
"2012-06-06",45.59,46.959999,45.540001,46.689999,2392100,43.000694
"2012-06-07",47.400002,47.779999,45.93,46.029999,3461600,42.392849
"2012-06-08",46.25,48.060001,45.849998,47.849998,3687500,44.069035
"2012-06-11",48.5,48.790001,47.52,48.02,3979000,44.225605
"2012-06-12",48.25,49.119999,47.91,48.73,3528300,44.879509
"2012-06-13",47.560001,47.990002,46.540001,47.43,6496000,43.68222
"2012-06-14",47.439999,47.75,46.869999,47.529999,3302200,43.774319
"2012-06-15",47.529999,50.23,47.310001,50.049999,6173200,46.0952
"2012-06-18",49.950001,50.66,49.439999,49.959999,4508200,46.012318
"2012-06-19",48.700001,49.630001,48.200001,48.490002,6189700,44.65847
"2012-06-20",48.560001,48.939999,46.619999,47.950001,5161900,44.161129
"2012-06-21",48.139999,48.810001,47.580002,47.830002,3601600,44.050632
"2012-06-22",47.700001,48.380001,47.630001,48.029999,4121400,44.234814
"2012-06-25",47.860001,47.860001,46.060001,46.25,3010000,42.595467
"2012-06-26",46.5,47.09,45.939999,46.400002,2548600,42.733612
"2012-06-27",46.720001,47.439999,46.07,46.610001,2287300,42.927013
"2012-06-28",46.189999,46.349998,44.639999,46.209999,2552500,42.558613
"2012-06-29",47.400002,48.52,47.259998,48.07,3498900,44.271652
"2012-07-02",48.220001,49.52,48.080002,49.189999,3527000,45.303158
"2012-07-03",49.099998,49.360001,48.040001,48.669998,1690600,44.824238
"2012-07-05",48.43,49.23,48.310001,48.330002,2021200,44.511105
"2012-07-06",48.150002,48.700001,47.02,47.720001,2075100,43.949306
"2012-07-09",47.759998,47.860001,47.040001,47.470001,1833000,43.719078
"2012-07-10",48.009998,48.580002,45.290001,45.720001,4956700,42.107338
"2012-07-11",45.849998,46.23,45.09,45.610001,2343100,42.006035
"2012-07-12",44.990002,45.119999,43.599998,44.060001,4371100,40.57851
"2012-07-13",44.310001,45.91,43.439999,45.669998,2832000,42.061298
"2012-07-16",45.369999,45.799999,44.509998,45.220001,2686500,41.646851
"2012-07-17",45.700001,46.450001,44.619999,45.93,2762500,42.300751
"2012-07-18",45.279999,46.799999,45.080002,46.549999,2860600,42.871742
"2012-07-19",46.689999,48.790001,46.470001,47.560001,3406500,43.801964
"2012-07-20",47.41,47.82,46.66,47.099998,2454000,43.378288
"2012-07-23",46.189999,46.630001,44.700001,46.380001,2791100,42.715187
"2012-07-24",46.52,47.080002,45.82,46.32,3246900,42.659943
"2012-07-25",45.669998,46.41,43.75,44.25,5102800,40.75349
"2012-07-26",45.09,45.939999,43.560001,45.709999,6510900,42.098145
"2012-07-27",53.68,58.400002,53.66,54.900002,17453800,50.561966
"2012-07-30",54.900002,56.68,54.669998,56.119999,5272400,51.685566
"2012-07-31",55.639999,57.490002,55.25,56.990002,4443600,52.48682
"2012-08-01",57.349998,57.400002,56.029999,56.400002,2297600,51.943443
"2012-08-02",56.049999,56.950001,55.48,56.799999,2017100,52.311836
"2012-08-03",57.209999,58.799999,57.009998,57.450001,2925100,52.910473
"2012-08-06",57.77,58.610001,57.169998,58.419998,2459400,53.803829
"2012-08-07",58.790001,59.5,58.439999,58.869999,4809700,54.218262
"2012-08-08",56.630001,58.150002,54.630001,56.139999,7823300,51.703987
"2012-08-09",56.290001,56.779999,55.759998,55.959999,2093200,51.538212
"2012-08-10",55.919998,55.990002,53.560001,54.439999,3323300,50.138325
"2012-08-13",55.02,55.029999,53.080002,53.830002,3130300,49.576519
"2012-08-14",53.290001,53.599998,52.119999,52.310001,3274300,48.176617
"2012-08-15",52.450001,53.360001,51.970001,52.91,2329900,48.729206
"2012-08-16",52.669998,52.830002,51.84,52.220001,3297800,48.093731
"2012-08-17",52.360001,53.549999,51.529999,51.619999,3233000,47.541142
"2012-08-20",51.5,52.68,50.990002,52.439999,3610400,48.296345
"2012-08-21",52.349998,52.810001,51.330002,51.610001,2568100,47.531929
"2012-08-22",51.360001,51.869999,50.66,51.720001,2110100,47.633236
"2012-08-23",51.5,52.490002,51,52.419998,3071200,48.277935
"2012-08-24",52.02,53.68,51.639999,53.060001,2978400,48.988853
"2012-08-27",53.07,53.360001,51.84,52.18,2056300,48.176373
"2012-08-28",52.259998,53.150002,52.080002,52.880001,1987000,48.822655
"2012-08-29",52.860001,53.279999,52.209999,52.860001,1357800,48.804207
"2012-08-30",52.57,52.860001,51.439999,51.48,1592600,47.530083
"2012-08-31",51.970001,52.110001,50.470001,51.360001,2960800,47.419285
"2012-09-04",51.360001,52.389999,51.049999,51.990002,1840500,48.000957
"2012-09-05",51.66,52.389999,51.07,52.099998,1816000,48.102509
"2012-09-06",52.549999,54.09,52.330002,53.380001,2631200,49.284309
"2012-09-07",53.630001,54.349998,53.400002,54.110001,2445500,49.958294
"2012-09-10",53.889999,54.240002,52.700001,52.75,2576100,48.702633
"2012-09-11",52.59,54,52.029999,53.790001,3875500,49.662842
"2012-09-12",54,55.060001,53.740002,54.220001,2732000,50.059849
"2012-09-13",54.02,55.82,53.549999,55.57,2754400,51.306263
"2012-09-14",55.59,57,55.57,55.880001,2431500,51.59248
"2012-09-17",55.630001,55.790001,54.41,54.990002,2112600,50.770767
"2012-09-18",55.09,55.5,54.450001,54.810001,1408500,50.604584
"2012-09-19",54.810001,56.369999,54.709999,56.16,2779800,51.851002
"2012-09-20",55.889999,57.18,55.700001,57.09,2290200,52.709641
"2012-09-21",58.98,60.290001,58.93,59.369999,5994300,54.814709
"2012-09-24",58.759998,59,57.57,58.560001,3197000,54.066837
"2012-09-25",58,59,57.950001,58.139999,2406400,53.679066
"2012-09-26",58.200001,58.48,57.029999,57.650002,1992500,53.226685
"2012-09-27",57.82,58.619999,57.509998,58.220001,1149200,53.752937
"2012-09-28",58.099998,58.59,57.48,57.84,2332700,53.402088
"2012-10-01",57.869999,58.299999,56.759998,56.939999,1788100,52.571144
"2012-10-02",57.349998,57.77,56.169998,56.669998,2357600,52.321861
"2012-10-03",56.990002,58.490002,56.990002,58.349998,2506400,53.872955
"2012-10-04",58.619999,59.419998,58.09,58.52,2108600,54.029919
"2012-10-05",59.470001,59.900002,57.450001,57.599998,1731100,53.180515
"2012-10-08",57.799999,58.060001,56.349998,56.799999,1880600,52.441891
"2012-10-09",56.630001,56.77,55.02,55.48,2825600,51.223164
"2012-10-10",55.470001,56.139999,55.119999,55.279999,3508700,51.038513
"2012-10-11",55.75,55.75,53.330002,54.25,4186500,50.087543
"2012-10-12",53.580002,54.540001,53.310001,54.25,1801100,50.087543
"2012-10-15",54.490002,54.57,53.669998,54.490002,1518700,50.309128
"2012-10-16",54.610001,55.02,54.099998,54.66,1655800,50.466076
"2012-10-17",54.540001,55.23,54.09,54.330002,1747300,50.161404
"2012-10-18",54.200001,55.720001,53.610001,54.279999,3845100,50.115231
"2012-10-19",54.150002,54.150002,51.41,52.099998,4278300,48.102509
"2012-10-22",52.23,53.41,51.880001,52.360001,2440100,48.342545
"2012-10-23",52.049999,54.220001,51.619999,53.689999,2945800,49.570515
"2012-10-24",54.43,54.43,52.25,52.27,2764200,48.259468
"2012-10-25",52.799999,53.009998,50.709999,51.25,6638000,47.317734
"2012-10-26",58.950001,60,56.02,59.060001,13240700,54.528484
"2012-10-31",58.310001,60.040001,57.880001,59.150002,3290600,54.611584
"2012-11-01",59.110001,59.889999,58.959999,59.68,2002700,55.10091
"2012-11-02",60.759998,61.380001,59.060001,59.07,2890700,54.537712
"2012-11-05",58.82,59.91,58.299999,59.869999,1688000,55.276337
"2012-11-06",59.799999,60.990002,59.799999,60.560001,1994900,55.913403
"2012-11-07",59.84,60,58.139999,58.900002,2641100,54.380775
"2012-11-08",59.150002,59.41,57.75,58.189999,2003300,53.725235
"2012-11-09",56.16,58.610001,56,57.740002,2760900,53.309761
"2012-11-12",57.91,58.580002,57.220001,57.59,1431400,53.17128
"2012-11-13",57.389999,57.939999,57.049999,57.189999,1594400,52.801968
"2012-11-14",57.490002,57.75,55.290001,55.470001,1886100,51.330627
"2012-11-15",55.630001,55.950001,54.959999,55.880001,1724000,51.710018
"2012-11-16",55.779999,58.32,55.619999,58.23,2480000,53.884655
"2012-11-19",59.040001,59.290001,58.029999,58.299999,1525400,53.949444
"2012-11-20",59.07,60.16,58.349998,59.290001,1843100,54.865555
"2012-11-21",59.27,60.450001,58.689999,60.02,1870600,55.54108
"2012-11-23",60.16,60.650002,59.509998,60.59,840800,56.068546
"2012-11-26",60.34,61.48,60.110001,60.939999,2227700,56.392437
"2012-11-27",60.98,61.580002,60.099998,60.830002,1760200,56.290623
"2012-11-28",60.860001,61.77,60,61.73,1421100,57.123478
"2012-11-29",61.84,62.799999,61.029999,61.59,1335600,56.993927
"2012-11-30",61.509998,62.209999,61,61.860001,2455600,57.243778
"2012-12-03",61.93,61.950001,60.650002,60.779999,1799600,56.24437
"2012-12-04",60.509998,60.599998,59.52,59.919998,2096500,55.44854
"2012-12-05",60.119999,60.619999,59.349998,60.09,1776900,55.605858
"2012-12-06",59.939999,60.259998,59.32,59.68,1618400,55.22646
"2012-12-07",59.889999,60.82,59.75,59.880001,2640200,55.411522
"2012-12-10",59.810001,60.110001,57.34,57.709999,2827200,53.403461
"2012-12-11",59.389999,60.349998,58.830002,60,4475700,55.522568
"2012-12-12",59.650002,60.709999,58.990002,60.57,3399600,56.050041
"2012-12-13",60.110001,60.470001,58.400002,59.34,2801100,55.387325
"2012-12-14",59.23,59.380001,58.549999,58.990002,1749900,55.06065
"2012-12-17",59.290001,60.720001,59,60.66,2508100,56.619411
"2012-12-18",60.540001,61.970001,60,61.439999,2668400,57.34745
"2012-12-19",61.700001,61.91,60.73,60.779999,1645000,56.731407
"2012-12-20",60.889999,61.200001,59.959999,60.91,1359700,56.852745
"2012-12-21",60.049999,60.599998,59.209999,59.59,2467000,55.620682
"2012-12-24",59.16,59.900002,59.130001,59.59,458300,55.620682
"2012-12-26",59.75,59.799999,57.84,57.93,887500,54.071243
"2012-12-27",57.98,60.73,57.98,60.299999,2772400,56.283371
"2012-12-28",59.709999,60.299999,59.330002,59.360001,1181300,55.406002
"2012-12-31",59.27,61.709999,58.900002,61.439999,2041200,57.34745
"2013-01-02",62.610001,63.25,62.150002,63.25,2146100,59.036884
"2013-01-03",63.110001,64.510002,62.689999,62.830002,2427700,58.644863
"2013-01-04",62.830002,64.690002,62.610001,64.459999,1896400,60.166279
"2013-01-07",63.900002,64.660004,63.549999,64.410004,1898700,60.119614
"2013-01-08",64.43,64.769997,63.900002,64.75,1882500,60.436962
"2013-01-09",64.790001,64.809998,63.540001,63.689999,2060000,59.447578
"2013-01-10",64.370003,64.489998,62.25,62.77,1723400,58.58886
"2013-01-11",62.709999,62.98,62.25,62.610001,1800700,58.43951
"2013-01-14",62.610001,63.349998,62,62.880001,1227700,58.691528
"2013-01-15",62.580002,64.080002,62.150002,63.52,1381200,59.288891
"2013-01-16",64.199997,64.199997,62.580002,62.689999,1148300,58.514187
"2013-01-17",62.84,63.330002,62.18,62.860001,1054700,58.672859
"2013-01-18",63.119999,63.119999,61.990002,62.240002,2375400,58.09417
"2013-01-22",62.5,62.810001,61.220001,61.990002,1198000,57.860813
"2013-01-23",62.16,62.740002,61.73,62.610001,960700,58.43951
"2013-01-24",63.389999,64.25,62.900002,63.380001,1346100,59.158218
"2013-01-25",63.41,66.860001,63.41,66.489998,2728000,62.061069
"2013-01-28",66.589996,66.839996,65.910004,66.660004,1688600,62.219753
"2013-01-29",66.68,66.769997,65.339996,66.57,1595300,62.135735
"2013-01-30",66.699997,66.839996,65.440002,65.660004,1385600,61.286354
"2013-01-31",65.32,65.5,64.400002,65.25,2170000,60.903664
"2013-02-01",65.949997,68.089996,65.440002,67.269997,3878700,62.789108
"2013-02-04",66.489998,66.489998,64.82,65.160004,4664200,60.81966
"2013-02-05",65.419998,68.089996,65.300003,67.5,5181100,63.003788
"2013-02-06",66.410004,67.940002,65.010002,65.699997,8686100,61.323696
"2013-02-07",65.68,66.18,63.110001,65.400002,3856200,61.043671
"2013-02-08",65.5,66.349998,65.160004,65.650002,1791200,61.27702
"2013-02-11",65.239998,65.489998,64.370003,64.800003,2153200,60.483631
"2013-02-12",64.910004,65.919998,64.790001,65.550003,2169500,61.183689
"2013-02-13",65.699997,65.830002,64.849998,65.470001,1871800,61.10902
"2013-02-14",64.980003,65.43,64.510002,65.169998,2404200,60.829002
"2013-02-15",65.25,65.790001,64.230003,64.580002,2602200,60.278297
"2013-02-19",64.900002,65.129997,64.059998,64.419998,1906700,60.128956
"2013-02-20",64.519997,64.949997,62.82,63.110001,1828100,58.906208
"2013-02-21",63.27,63.900002,62.689999,63.759998,2904100,59.512913
"2013-02-22",63.860001,64.639999,63.790001,64.489998,2044900,60.194298
"2013-02-25",64.660004,64.919998,62.029999,62.139999,2079000,58.000816
"2013-02-26",62.279999,63.119999,61.490002,62.82,2227100,58.635529
"2013-02-27",63.41,64.919998,62.110001,64.18,2052100,59.904938
"2013-02-28",63.93,64.540001,63.189999,63.900002,2806500,59.643597
"2013-03-01",63.5,64.150002,62.860001,63.740002,1788800,59.494251
"2013-03-04",63.200001,64.510002,63.119999,64.419998,2172500,60.128956
"2013-03-05",64.989998,66.220001,64.82,65.910004,3362900,61.519703
"2013-03-06",65.889999,66.099998,64.589996,64.949997,1731100,60.623646
"2013-03-07",64.800003,65.410004,64.199997,64.32,1279400,60.156017
"2013-03-08",64.809998,65,63.709999,64.720001,1561800,60.530109
"2013-03-11",64.419998,65.050003,63.93,64.980003,1770300,60.773289
"2013-03-12",64.75,66,64.510002,64.970001,1752900,60.763935
"2013-03-13",65.139999,66.099998,64.349998,65.75,1499400,61.493443
"2013-03-14",65.75,66.5,65.660004,66.349998,1304200,62.054607
"2013-03-15",66.089996,66.830002,65.650002,66.220001,1676500,61.93301
"2013-03-18",65.32,65.610001,64.32,64.440002,1494900,60.268246
"2013-03-19",64.779999,64.860001,61.43,62.650002,2878400,58.594131
"2013-03-20",63.349998,63.509998,62.790001,63.279999,1798100,59.18335
"2013-03-21",62.790001,63.610001,61.630001,61.93,1846000,57.92075
"2013-03-22",62.389999,63.060001,61.779999,62.939999,1945000,58.865349
"2013-03-25",63.189999,63.650002,61.959999,62.380001,1267600,58.34161
"2013-03-26",62.779999,63.450001,61.880001,62.09,2001100,58.070385
"2013-03-27",61.470001,61.68,60.759998,60.900002,2602500,56.957413
"2013-03-28",60.919998,60.919998,59.5,60.02,2732400,56.134388
"2013-04-01",60.490002,60.91,59.82,60.5,3274500,56.583313
"2013-04-02",61.130001,62.369999,60.610001,61.869999,3091400,57.864624
"2013-04-03",61.82,61.869999,60.68,60.799999,2498600,56.863888
"2013-04-04",60.740002,61.75,60.07,61.18,1263200,57.219296
"2013-04-05",60.029999,61.639999,59.709999,61.619999,1364600,57.63081
"2013-04-08",61.470001,62.349998,61.150002,62.32,1270200,58.285496
"2013-04-09",62.27,62.68,61.48,62.43,1284000,58.388371
