"dates","DOV.Open","DOV.High","DOV.Low","DOV.Close","DOV.Volume","DOV.Adjusted"
"2012-12-21",42.794228,43.330498,42.760712,43.263462,3069955,36.453712
"2012-12-24",43.035549,43.67907,43.035549,43.484673,790052,36.640099
"2012-12-26",43.484673,43.739399,43.290276,43.565113,1503873,36.707882
"2012-12-27",43.591927,43.712585,43.183022,43.665665,1558175,36.792599
"2012-12-28",43.350605,43.725994,43.296978,43.424343,1319041,36.589268
"2012-12-31",43.236649,44.108086,43.095879,44.047756,1092139,37.114548
"2013-01-02",44.89238,45.200733,44.765015,45.073368,2029431,37.978737
"2013-01-03",45.093479,45.529198,44.85886,44.99963,1274735,37.916599
"2013-01-04",45.187325,45.381721,44.966114,45.113586,1123169,38.012615
"2013-01-07",44.912487,45.086777,44.697979,44.818642,943408,37.764099
"2013-01-08",45.240952,45.428646,44.651058,44.738201,2040769,37.696327
"2013-01-09",44.825344,45.153809,44.456657,45.066666,1621427,37.973083
"2013-01-10",45.361614,45.428646,44.925896,45.187325,1571302,38.074741
"2013-01-11",45.093479,45.17392,44.905785,44.959412,1024561,37.882721
"2013-01-14",44.838753,44.992928,44.429848,44.644352,1793281,37.617245
"2013-01-15",44.409737,44.899082,44.403034,44.651058,1912624,37.622902
"2013-01-16",44.597431,44.89238,44.396328,44.838753,1224014,37.781044
"2013-01-17",45.039852,45.944805,45.039852,45.743706,1701536,38.543552
"2013-01-18",45.877769,45.951508,44.992928,45.602932,2779056,38.424946
"2013-01-22",45.636452,45.85096,45.354908,45.743706,1539676,38.543552
"2013-01-23",45.616341,45.891178,45.408535,45.690079,1635300,38.498363
"2013-01-24",45.716888,45.743706,43.839951,44.952709,3913114,37.877064
"2013-01-25",45.100182,45.281174,44.597431,44.765015,2703123,37.71891
"2013-01-28",44.899082,45.388428,44.818642,45.274467,2417744,38.148178
"2013-01-29",45.31469,46.729095,45.281174,46.688877,2412075,39.339958
"2013-01-30",46.722393,46.735802,46.246456,46.340302,1732565,39.046242
"2013-01-31",46.326897,46.521294,45.931396,46.373817,2556481,39.07449
"2013-02-01",46.668766,47.27877,46.326897,47.151409,2070605,39.729679
"2013-02-04",46.63525,47.104485,46.63525,46.883274,2338232,39.503757
"2013-02-05",47.057564,47.580425,46.930199,47.466465,1867721,39.995155
"2013-02-06",47.211739,47.848557,47.211739,47.801636,1865931,40.277569
"2013-02-07",47.955811,48.109989,47.305588,47.526798,1929780,40.045986
"2013-02-08",47.526798,47.828449,47.439651,47.680973,1374386,40.175892
"2013-02-11",47.660866,47.969219,47.600533,47.634048,1610387,40.136364
"2013-02-12",47.701084,48.063065,47.620644,47.902184,1673639,40.362274
"2013-02-13",47.902184,48.150208,47.748009,48.002735,1411681,40.447006
"2013-02-14",47.915592,48.19043,47.788227,48.170319,1565186,40.588219
"2013-02-15",48.203835,48.813843,48.177021,48.639553,2304517,40.983589
"2013-02-19",48.800434,49.102085,48.485378,48.840656,1613073,41.153038
"2013-02-20",48.914391,49.021645,48.371422,48.41164,2631965,40.791553
"2013-02-21",48.163616,48.290977,47.79493,48.009438,2323165,40.452656
"2013-02-22",48.217243,49.236153,48.197132,49.014942,3708739,41.299892
"2013-02-25",49.222748,49.363518,47.848557,47.861965,2748772,40.328403
"2013-02-26",47.935699,48.679775,47.680973,48.431751,1927542,41.009529
"2013-02-27",48.505486,49.504288,48.290977,49.350109,1562650,41.787128
"2013-02-28",49.316593,49.598133,49.048458,49.169121,1897259,41.633888
"2013-03-01",48.860764,49.216042,48.217243,48.907688,1999894,41.41251
"2013-03-04",48.699883,48.760216,47.975922,48.512192,2270504,41.077644
"2013-03-05",48.773621,49.470772,48.773621,49.249557,1179111,41.702003
"2013-03-06",49.397034,49.417145,49.014942,49.122196,1011583,41.594143
"2013-03-07",49.19593,49.390331,48.907688,49.001534,1342462,41.491982
"2013-03-08",49.336704,49.484177,49.035053,49.437252,1070658,41.86092
"2013-03-11",49.410439,49.598133,49.222748,49.531101,1024114,41.940395
"2013-03-12",49.443958,49.443958,48.820545,49.075272,1002185,41.554417
"2013-03-13",49.128899,49.450661,48.860764,49.403736,1686618,41.832561
"2013-03-14",49.537804,50.020447,49.410439,49.953411,1377817,42.297985
"2013-03-15",49.772423,49.986927,49.497581,49.658463,1838184,42.048237
"2013-03-18",49.142307,49.906487,49.075272,49.531101,870459,41.940395
"2013-03-19",49.598133,49.805939,48.968018,49.323296,1284431,41.764442
"2013-03-20",49.524399,49.611542,48.934502,49.189228,2094175,41.650917
"2013-03-21",49.43055,49.51099,48.358013,48.498783,2517843,41.06628
"2013-03-22",48.532299,48.840656,48.264168,48.793732,2238878,41.316021
"2013-03-25",48.994831,49.175823,48.022846,48.41164,2245890,40.992493
"2013-03-26",48.746807,48.921097,48.545708,48.773621,1528637,41.298988
"2013-03-27",48.505486,48.525597,48.022846,48.492081,1490149,41.060612
"2013-03-28",48.492081,48.907688,48.344604,48.854061,2285124,41.367111
"2013-04-01",48.773621,48.914391,47.942406,48.109989,1101687,40.737072
"2013-04-02",48.290977,48.478672,47.553612,47.707787,1050071,40.396511
"2013-04-03",47.640755,48.109989,47.138,47.540203,2015408,40.254608
"2013-04-04",47.694382,48.337902,47.65416,48.210541,2222320,40.822212
"2013-04-05",47.553612,48.27087,47.339104,48.096581,1620979,40.725712
"2013-04-08",48.431751,49.001534,48.431751,48.894279,2400738,41.401173
"2013-04-09",48.914391,49.175823,48.485378,48.954613,1516255,41.452251
"2013-04-10",49.014942,49.879677,48.968018,49.879677,1617250,42.235558
"2013-04-11",49.859566,50.114292,49.537804,50.074074,2027641,42.400158
"2013-04-12",49.872971,50.033852,48.968018,49.209339,1289652,41.66795
"2013-04-15",48.880875,48.981426,47.211739,47.238552,1787910,39.99918
"2013-04-16",47.714493,48.418343,47.238552,48.41164,3207349,40.992493
"2013-04-17",48.217243,48.807137,46.447556,46.863163,3255235,39.681324
"2013-04-18",46.983826,47.117893,45.723595,45.978321,2424755,38.932087
"2013-04-19",45.971619,46.233047,45.609638,45.683372,2124309,38.682343
"2013-04-22",45.703484,45.790627,45.214138,45.582825,3164832,38.597206
"2013-04-23",45.897881,46.320194,45.656559,46.320194,2396561,39.221573
"2013-04-24",46.487778,47.09108,46.219643,46.970417,1651859,39.772141
"2013-04-25",46.889977,47.365917,46.802834,46.883274,1472248,39.698357
"2013-04-26",46.910088,46.910088,46.025246,46.320194,901340,39.221573
"2013-04-29",46.55481,46.863163,46.065464,46.722393,1533262,39.56213
"2013-04-30",46.722393,46.735802,46.058762,46.239754,2451011,39.153454
"2013-05-01",46.098984,46.21294,45.569416,45.602932,2090147,38.614227
"2013-05-02",45.844254,46.541405,45.663265,46.474369,1685275,39.352112
"2013-05-03",46.80954,48.123394,46.80954,47.701084,1424361,40.390835
"2013-05-06",47.607239,48.639553,47.459763,48.250759,1582192,40.856277
"2013-05-07",48.244057,48.565819,48.042953,48.398232,1251612,40.98114
"2013-05-08",48.391529,48.941204,48.143505,48.941204,1034706,41.440895
"2013-05-09",48.900986,49.350109,48.807137,49.095383,960862,41.571449
"2013-05-10",49.303185,49.671871,49.135601,49.604836,932369,42.002834
"2013-05-13",49.437252,49.879677,49.216042,49.598133,1403476,41.997158
"2013-05-14",49.604836,50.630451,49.564617,50.563416,1619338,42.81451
"2013-05-15",50.369019,51.086281,50.295284,50.945507,946839,43.138039
"2013-05-16",50.677376,51.06617,50.576824,50.791332,1119439,43.007496
"2013-05-17",50.898586,51.756615,50.898586,51.756615,1110787,43.824837
"2013-05-20",51.562218,52.286179,51.48848,52.16552,1334406,44.171085
"2013-05-21",52.286179,52.540909,52.018044,52.199036,1443008,44.199467
"2013-05-22",52.205738,52.514095,50.958916,51.220345,1291890,43.370754
"2013-05-23",52.795635,53.868172,52.621349,53.318497,4776264,45.147373
"2013-05-24",53.298386,53.298386,52.406841,53.083878,2704168,44.948711
"2013-05-28",53.76762,53.928501,52.923,53.083878,1778363,44.948711
"2013-05-29",52.319695,52.795635,52.145409,52.252663,2206507,44.441303
"2013-05-30",52.426949,52.909592,52.252663,52.66827,1341268,44.794773
"2013-05-31",52.413544,53.566521,52.259365,52.453766,2050615,44.612343
"2013-06-03",52.540909,53.023548,51.910793,52.976624,2095517,45.057022
"2013-06-04",52.855965,53.479378,52.581127,53.097286,2277217,45.159653
"2013-06-05",53.070473,53.392235,51.930901,52.011341,1885623,44.236046
"2013-06-06",52.051563,52.98333,51.615845,52.98333,1561158,45.06274
"2013-06-07",53.512894,53.620148,52.916294,53.305092,1770904,45.336395
"2013-06-10",53.439156,53.465969,52.601238,52.815746,1372894,44.920204
"2013-06-11",52.239258,52.916294,52.058266,52.453766,1530427,44.612343
"2013-06-12",52.835854,52.862667,51.723099,51.816944,1056784,44.070709
"2013-06-13",51.790131,52.896187,51.676174,52.695084,1119887,44.817574
"2013-06-14",52.708492,53.258167,52.487282,52.688381,976973,44.811874
"2013-06-17",53.20454,53.34531,52.80904,53.050362,851066,45.119747
"2013-06-18",53.231354,54.129604,53.090584,54.042458,1357231,45.96352
"2013-06-19",54.08268,54.116196,53.217945,53.217945,1041419,45.262268
"2013-06-20",52.628052,52.715195,51.555515,51.656063,1896065,43.933872
"2013-06-21",51.957714,52.158817,50.985729,51.863869,2330325,44.11063
"2013-06-24",51.361118,51.481777,50.663967,50.831551,1689900,43.232628
"2013-06-25",51.387932,51.736504,51.213642,51.414742,2126397,43.728634
"2013-06-26",51.816944,52.333103,51.42815,52.051563,1968417,44.270267
"2013-06-27",52.420246,52.5275,52.111893,52.312992,1465236,44.492599
"2013-06-28",52.219147,52.648163,52.02475,52.058266,3495562,44.275951
"2013-07-01",52.614643,52.748711,52.111893,52.178925,1811033,44.378578
"2013-07-02",52.118595,52.393433,51.280678,51.454964,2063891,43.762848
"2013-07-03",51.153313,51.441559,50.918694,51.334305,1479110,43.660225
"2013-07-05",51.790131,52.319695,51.656063,52.286179,1142114,44.46981
"2013-07-08",52.654865,52.80904,52.292885,52.581127,1750765,44.720646
"2013-07-09",53.057068,53.848061,53.003441,53.311794,1563545,45.342094
"2013-07-10",53.224651,53.512894,53.137505,53.311794,1136446,45.342094
"2013-07-11",54.263672,54.558617,54.096085,54.518398,985476,46.368317
"2013-07-12",54.437958,54.458069,54.089382,54.297188,1140473,46.180164
"2013-07-15",54.297188,54.384331,54.055866,54.102791,1108698,46.014847
"2013-07-16",54.370926,54.833454,53.693886,53.740807,1435848,45.706974
"2013-07-17",53.928501,54.129604,53.526302,53.901688,1578015,45.8438
"2013-07-18",55.376427,56.335007,54.538506,56.060169,2485322,47.679607
"2013-07-19",56.107094,57.414246,55.979729,57.186333,2601234,48.637421
"2013-07-22",56.978531,57.508095,56.938309,57.159519,2615406,48.61462
"2013-07-23",57.3204,58.037659,57.09919,57.917,1943952,49.258865
"2013-07-24",58.071175,58.352718,57.018749,57.126003,1382293,48.586102
"2013-07-25",56.871277,57.46117,56.475777,57.273476,1225505,48.711536
"2013-07-26",56.991936,57.105892,56.254566,56.757317,1358126,48.272541
"2013-07-29",56.777428,57.63546,56.770725,57.018749,1524162,48.494884
"2013-07-30",57.300289,57.387432,56.777428,56.891384,1173144,48.386574
"2013-07-31",56.911495,57.896889,56.911495,57.407543,1253849,48.825565
"2013-08-01",57.977329,58.942612,57.883484,58.754917,1308449,49.971519
"2013-08-02",58.265575,58.392937,57.923702,58.325905,1171055,49.606632
"2013-08-05",58.165024,58.681183,57.977329,58.486786,672051,49.743469
"2013-08-06",58.272278,58.319199,57.575127,58.077881,1288310,49.395691
"2013-08-07",58.064472,58.553818,57.876778,58.459972,1159718,49.720661
"2013-08-08",58.634258,59.056568,58.486786,58.855469,930429,50.057037
"2013-08-09",58.600742,59.197338,58.533707,58.935909,1461805,50.125443
"2013-08-12",58.687885,59.318001,58.506893,59.170528,935054,50.324993
"2013-08-13",59.170528,59.411846,58.949314,59.398441,1026053,50.518833
"2013-08-14",59.311298,59.458771,59.01635,59.358219,1107654,50.484631
"2013-08-15",58.681183,58.721401,58.185135,58.392937,1354993,49.663647
"2013-08-16",58.439861,58.989536,58.232056,58.41975,1079161,49.68644
"2013-08-19",58.426453,58.674477,58.064472,58.084583,710838,49.401386
"2013-08-20",58.171726,58.553818,57.883484,58.205242,813026,49.504013
"2013-08-21",58.051067,58.124802,57.528206,57.628754,988609,49.013702
"2013-08-22",57.85667,58.506893,57.749416,58.071175,1097510,49.389988
"2013-08-23",58.265575,58.500191,57.769524,58.379532,931772,49.652248
"2013-08-26",58.640961,58.855469,58.366123,58.379532,799898,49.652248
"2013-08-27",57.695789,57.849964,57.079079,57.146114,1119141,48.603218
"2013-08-28",56.971825,57.581833,56.911495,57.387432,849127,49.024109
"2013-08-29",57.233257,57.990734,57.226555,57.595238,651316,49.201626
"2013-08-30",57.829857,57.896889,56.844463,57.012047,684433,48.703423
"2013-09-03",57.534908,58.225353,56.938309,57.407543,769167,49.041286
"2013-09-04",57.347214,58.285683,57.286884,58.238762,690997,49.751362
"2013-09-05",58.158321,58.761623,57.970627,58.661072,741420,50.112133
"2013-09-06",58.888985,59.230858,57.66227,58.721401,1207604,50.163658
"2013-09-09",58.87558,59.230858,58.748215,59.090088,1276525,50.478622
"2013-09-10",59.525806,60.088886,59.445366,60.021854,981299,51.274597
"2013-09-11",60.028557,60.082184,59.592838,59.954819,808849,51.217323
"2013-09-12",59.954819,60.182732,59.485584,59.653168,1048579,50.959644
"2013-09-13",59.65987,59.827457,59.344814,59.653168,780505,50.959644
"2013-09-16",60.672077,60.73241,60.263172,60.289986,1097062,51.503654
"2013-09-17",60.303394,60.504494,59.921303,60.108997,898207,51.349045
"2013-09-18",60.142513,61.060871,60.075481,60.940212,1369165,52.05912
"2013-09-19",61.201645,62.03286,61.127907,61.979233,1292934,52.946712
"2013-09-20",61.845165,62.25407,60.75922,60.765926,1917845,51.910225
"2013-09-23",60.631859,61.020653,60.283283,60.940212,809445,52.05912
"2013-09-24",60.87318,61.389339,60.819553,60.926807,1144650,52.047668
"2013-09-25",60.926807,61.174831,60.357021,60.470978,1487911,51.658264
"2013-09-26",60.658672,61.087688,60.149216,60.33691,1067823,51.543736
"2013-09-27",59.934708,60.269878,59.881081,59.901192,1095720,51.17152
"2013-09-30",59.29789,60.263172,59.190636,60.216251,1094825,51.440674
"2013-10-01",60.202843,61.027355,59.968227,60.772629,1472695,51.91597
"2013-10-02",60.464275,60.578232,59.646465,60.470978,936844,51.658264
"2013-10-03",60.142513,60.39724,59.076679,59.311298,1030827,50.66761
"2013-10-04",59.264374,59.726906,59.103493,59.639763,907605,50.948193
"2013-10-07",59.163822,59.854267,59.049866,59.331406,1144949,50.684776
"2013-10-08",59.351517,59.840862,58.62085,58.654369,1165536,50.106407
"2013-10-09",58.707996,58.714699,57.816448,58.225353,1133015,49.739922
"2013-10-10",58.929207,59.760422,58.70129,59.753719,1159270,51.045536
"2013-10-11",59.512398,60.605045,59.425255,60.564823,1139429,51.738434
"2013-10-14",60.129108,60.87318,59.887787,60.853069,1472546,51.98468
"2013-10-15",60.73241,60.93351,59.65987,59.988335,1791043,51.245968
"2013-10-16",60.330208,60.330208,58.95602,59.204044,2366725,50.575985
"2013-10-17",58.386234,58.707996,57.045563,58.587334,4765971,50.049145
"2013-10-18",59.036461,59.867676,58.768326,59.612949,2805311,50.925289
"2013-10-21",59.847565,60.410648,59.720203,59.934708,1383337,51.200157
"2013-10-22",60.169327,60.779331,60.015148,60.605045,1227743,51.772797
"2013-10-23",60.497791,60.611748,59.887787,60.584934,1180304,51.755627
"2013-10-24",60.786037,61.684284,60.638561,61.503296,1575181,52.540138
"2013-10-25",61.590439,61.724506,60.806145,60.967026,1714216,52.082016
"2013-10-28",60.839661,61.288788,60.739113,61.241863,1217002,52.316814
"2013-10-29",61.369228,61.758022,61.067577,61.7178,949674,52.723389
"2013-10-30",61.918903,62.106598,61.349117,61.563625,1066630,52.591686
"2013-10-31",61.516701,61.925606,61.040764,61.530109,1287862,52.563049
"2013-11-01",61.570328,61.952419,60.87318,61.174831,1595917,52.259552
"2013-11-04",61.241863,61.409447,60.946915,61.362522,1186271,52.419888
"2013-11-05",61.21505,61.342415,60.651966,61.221752,1010240,52.299629
"2013-11-06",61.489887,61.543514,60.960323,61.255272,694727,52.32827
"2013-11-07",61.335712,61.530109,60.357021,60.450867,1152259,51.641094
"2013-11-08",60.464275,61.865276,60.377132,61.83176,1103179,52.820744
"2013-11-11",61.851868,62.099892,61.489887,61.610546,975183,52.631771
"2013-11-12",61.530109,61.650768,61.168125,61.590439,1065138,52.614578
"2013-11-13",61.107796,62.327808,61.107796,62.294292,1736444,53.215866
"2013-11-14",62.461876,62.817154,62.140114,62.743416,822722,53.599529
"2013-11-15",62.897594,62.937813,62.441765,62.542316,978763,53.427746
"2013-11-18",62.569126,62.93111,61.992641,62.240665,622226,53.170055
"2013-11-19",62.160225,62.187038,61.288788,61.503296,782742,52.540138
"2013-11-20",61.530109,61.657471,60.779331,60.953617,612977,52.070572
"2013-11-21",61.221752,62.287586,61.047466,62.187038,1295470,53.124249
"2013-11-22",62.066376,62.64957,61.677582,62.616051,703230,53.490726
"2013-11-25",62.662975,62.937813,61.57703,61.597141,1076326,52.620319
"2013-11-26",61.489887,61.871979,61.235161,61.282085,1244750,52.565681
"2013-11-27",61.550217,61.637363,60.672077,60.752518,1498354,52.11145
"2013-11-29",60.806145,61.121204,60.631859,60.826256,584931,52.174694
"2013-12-02",59.264374,60.450867,59.264374,60.021854,2652253,51.484699
"2013-12-03",59.780533,60.551418,59.780533,59.948116,2406108,51.421463
"2013-12-04",59.606243,60.102291,59.137009,59.264374,2254990,50.834972
"2013-12-05",59.170528,60.310097,59.09679,60.142513,1712277,51.588196
"2013-12-06",60.859772,61.442963,60.698891,61.43626,1082592,52.697929
"2013-12-09",61.476482,61.704395,61.114498,61.235161,1177321,52.525433
"2013-12-10",61.208347,61.382633,60.846367,60.913399,1197609,52.249443
"2013-12-11",60.879883,60.913399,59.907894,59.97493,1059618,51.444454
"2013-12-12",60.035259,60.296692,59.921303,60.102291,1112279,51.553696
"2013-12-13",60.169327,60.524605,59.847565,60.05537,926402,51.513443
"2013-12-16",60.370426,61.684284,60.269878,61.476482,1141667,52.732437
"2013-12-17",61.684284,61.771427,61.087688,61.141312,1296962,52.444931
"2013-12-18",61.342415,61.650768,60.169327,61.610546,1572943,52.84742
"2013-12-19",61.536812,62.495392,61.201645,62.45517,1685872,53.571918
"2013-12-20",62.45517,63.427158,62.240665,63.386936,2066875,54.371155
"2013-12-23",63.782436,64.017052,63.547817,63.594742,1189703,54.549416
"2013-12-24",63.554523,64.157822,63.547817,64.003647,260914,54.900158
"2013-12-26",64.151123,64.673981,64.131012,64.432663,485727,55.268154
"2013-12-27",64.620354,64.667282,64.285187,64.566727,480058,55.383148
"2013-12-30",64.560028,64.734314,64.432663,64.606949,575533,55.417641
"2013-12-31",64.734314,65.02256,64.446068,64.714203,628939,55.50964
"2014-01-02",64.714203,64.848267,63.63496,63.849468,966382,54.76791
"2014-01-03",63.983536,64.271782,63.594742,63.829357,1120633,54.750664
"2014-01-06",64.198044,64.224854,63.279682,63.407047,1107803,54.388412
"2014-01-07",63.407047,63.829357,63.232761,63.521004,1040971,54.486156
"2014-01-08",63.521004,63.534412,62.964626,63.145618,1476872,54.164173
"2014-01-09",63.346718,63.822655,62.864075,63.058472,1510587,54.089409
"2014-01-10",63.085285,63.480785,62.522205,63.306499,1162850,54.302166
"2014-01-13",63.058472,63.775734,62.307697,62.441765,1200891,53.560421
"2014-01-14",62.736713,63.970131,62.528908,63.963425,1725703,54.865639
"2014-01-15",64.070679,64.801346,63.976833,64.593544,1322173,55.406151
"2014-01-16",64.466179,64.747719,63.447269,64.419258,1878313,55.256653
"2014-01-17",64.238266,64.338814,63.621555,63.755623,2093131,54.687401
"2014-01-21",64.312004,64.606949,63.715401,64.365631,1987363,55.210651
"2014-01-22",64.446068,64.499695,64.010353,64.278481,1543108,55.135906
"2014-01-23",64.010353,64.050568,62.823856,63.065178,1395122,54.095169
"2014-01-24",61.979233,62.730007,60.53801,60.551418,1780601,51.938953
"2014-01-27",60.719002,61.020653,59.706795,60.028557,1661257,51.490459
"2014-01-28",60.276581,61.007244,60.276581,60.658672,1587414,52.030945
"2014-01-29",60.330208,60.859772,59.814049,60.1157,2085821,51.565201
"2014-01-30",58.775028,60.075481,57.534908,59.840862,2170704,51.329453
"2014-01-31",58.104694,58.788437,57.843262,58.024254,2754889,49.771244
"2014-02-03",57.849964,58.258869,55.510494,55.611046,2985519,47.701263
"2014-02-04",55.651264,56.261269,55.282581,56.053467,2358520,48.080765
"2014-02-05",55.751816,55.93951,54.753014,55.490383,2794123,47.597771
"2014-02-06",55.68478,56.154015,55.349613,55.396538,2324209,47.517269
"2014-02-07",55.812145,57.454468,55.537308,57.273476,2846783,49.127239
"2014-02-10",57.139408,57.333809,56.301491,56.609844,1752257,48.557999
"2014-02-11",56.589733,57.146114,56.435558,56.81765,1923365,48.736256
"2014-02-12",57.005344,57.548313,56.78413,57.233257,2392384,49.092735
"2014-02-13",56.750614,57.293587,56.64336,57.17963,2837534,49.046745
"2014-02-14",57.126003,57.816448,56.924904,57.689083,2261255,49.483742
"2014-02-18",57.789635,58.62085,57.642162,58.386234,2619136,50.081734
"2014-02-19",58.225353,58.634258,57.963924,58.037659,2917643,49.78273
"2014-02-20",58.13821,59.552616,57.957218,59.37833,3373683,50.932705
"2014-02-21",59.364925,59.820751,58.989536,59.653168,2748026,51.168465
"2014-02-24",59.753719,60.202843,59.626354,59.97493,2065532,51.444454
"2014-02-25",59.995041,60.363724,59.941414,60.330208,2880497,51.749195
"2014-02-26",60.524605,61.054169,60.249767,60.987137,2235000,52.312698
"2014-02-27",60.672077,61.523403,60.672077,61.509998,2308694,52.761181
"2014-02-28",61.711098,63.266277,61.617252,63.21265,3394867,54.221661
"2014-03-03",62.915993,64.48304,62.705978,63.893375,3795956,54.805576
"2014-03-04",64.951538,65.218094,63.820679,64.200325,2894196,55.068867
"2014-03-05",64.523422,64.919228,64.151855,64.51535,1661272,55.339081
"2014-03-06",64.644585,65.904686,64.628433,65.896606,2775596,56.523865
"2014-03-07",66.130859,66.817444,65.815834,66.453957,2148425,57.001938
"2014-03-10",66.268173,66.744751,65.864296,66.64782,1580059,57.16824
"2014-03-11",66.785133,67.334412,65.936996,66.171242,1674643,56.759453
"2014-03-12",65.306946,65.936996,65.161552,65.678513,1782596,56.595863
"2014-03-13",66.042,66.389336,64.773827,65.161552,1976467,56.150414
"2014-03-14",64.983849,65.573509,64.40226,64.458801,1838306,55.544838
"2014-03-17",65.016151,66.348953,65.016151,65.775444,1633789,56.67939
"2014-03-18",66.033928,66.518578,65.864296,66.163162,1391760,57.013496
"2014-03-19",66.235863,66.373184,65.347336,65.840065,1039177,56.735085
"2014-03-20",65.646202,65.969307,65.024231,65.807755,2113761,56.707233
"2014-03-21",67.924072,67.924072,65.201942,65.201942,3346066,56.185215
"2014-03-24",65.549271,65.735054,64.96769,65.323105,1846106,56.289616
"2014-03-25",65.969307,66.187401,65.00808,65.654282,2197821,56.574982
"2014-03-26",66.171242,66.300484,65.250404,65.274635,1619675,56.247852
"2014-03-27",65.04039,65.226173,64.571892,65.056541,1015779,56.059917
"2014-03-28",64.054924,65.977386,64.054924,65.420029,964278,56.373135
"2014-03-31",65.799675,66.066238,65.581581,66.033928,1743723,56.902134
"2014-04-01",66.235863,66.865913,65.961227,66.833603,989162,57.591221
"2014-04-02",68.546043,69.014542,67.819061,68.780289,2087392,59.268711
"2014-04-03",68.820679,69.410339,68.465263,68.974152,1712402,59.435753
"2014-04-04",69.386108,69.39418,67.407104,67.407104,2623074,58.085411
"2014-04-07",67.180939,67.479805,65.969307,66.276253,1361057,57.11095
"2014-04-08",66.421646,66.946686,65.775444,66.550888,1302252,57.347603
"2014-04-09",66.599358,67.673668,66.599358,67.592896,1280835,58.245514
"2014-04-10",67.504036,67.891762,66.15509,66.381264,1414167,57.201439
"2014-04-11",66.058159,66.510498,65.121162,65.250404,1447965,56.226974
"2014-04-14",65.961227,66.15509,65.258484,65.880455,2005931,56.769878
"2014-04-15",66.1147,66.502426,65.218094,66.19548,1297919,57.04134
"2014-04-16",66.898224,67.415184,66.809372,67.189018,2027596,57.897507
"2014-04-17",69.192245,69.749596,66.08239,69.030693,2613418,59.48447
"2014-04-21",68.707596,69.547661,68.35218,69.353798,2714439,59.762905
"2014-04-22",69.313408,70.03231,69.063004,69.579971,1579812,59.957798
"2014-04-23",69.281097,70.137321,69.281097,69.749596,1003399,60.103981
"2014-04-24",70.105011,70.105011,69.046852,69.620354,1312899,59.992611
"2014-04-25",69.240707,69.458801,68.432953,68.578354,1480772,59.094704
"2014-04-28",69.159935,69.361877,68.029076,69.046852,1138341,59.498405
"2014-04-29",69.216476,69.539581,68.707596,69.192245,635837,59.623703
"2014-04-30",69.184166,69.789986,68.84491,69.789986,1018750,60.138798
"2014-05-01",69.757675,69.935379,68.982231,69.48304,888141,59.87426
"2014-05-02",69.48304,69.911148,69.264946,69.378029,920948,59.783779
"2014-05-05",69.071083,69.466881,68.707596,69.353798,844440,59.762905
"2014-05-06",69.200325,69.676895,68.780289,68.836838,880837,59.317429
"2014-05-07",69.240707,69.48304,68.586433,69.43457,990152,59.8325
"2014-05-08",69.378029,70.306946,69.038773,69.386108,651807,59.790737
"2014-05-09",69.240707,69.418419,68.190628,68.869141,1122371,59.345264
"2014-05-12",69.006462,70.589661,69.006462,70.460419,913520,60.716488
"2014-05-13",70.460419,70.468498,69.814217,69.935379,994238,60.264053
"2014-05-14",69.951538,70.185783,69.636513,69.773827,952765,60.124866
"2014-05-15",69.450729,69.684975,68.546043,69.281097,1044872,59.70026
"2014-05-16",69.232635,69.935379,69.127625,69.798058,1302252,60.145718
"2014-05-19",69.466881,70.452339,69.386108,70.03231,952765,60.347584
"2014-05-20",69.911148,69.911148,68.39257,68.715668,1013179,59.213017
"2014-05-21",68.974152,69.676895,68.91761,69.563812,670006,59.943867
"2014-05-22",69.47496,70.088852,69.39418,69.47496,823022,59.867329
"2014-05-23",69.628433,70.339256,69.571892,70.282715,637199,60.563358
"2014-05-27",70.51696,71.203552,70.371567,70.654282,739457,60.883553
"2014-05-28",70.339256,70.823914,70.080772,70.113083,552643,60.677326
"2014-05-29",70.298866,70.52504,69.749596,70.420029,544844,60.942955
"2014-05-30",70.298866,70.48465,69.943459,70.420029,715440,60.942955
"2014-06-02",70.51696,70.945076,69.95961,70.718903,480468,61.201611
"2014-06-03",70.468498,70.581581,69.943459,70.121162,714078,60.684322
"2014-06-04",70,70.444267,69.838448,70.121162,478858,60.684322
"2014-06-05",70.234245,71.138931,69.943459,71.033928,638560,61.474228
"2014-06-06",70.880455,71.696281,70.872375,71.324715,1120761,61.725895
"2014-06-09",71.316643,72.334412,71.025848,71.785133,1200117,62.124355
"2014-06-10",71.615509,71.938614,71.001617,71.930534,1318965,62.250175
"2014-06-11",71.567047,72.043617,71.316643,71.938614,777835,62.257183
"2014-06-12",71.801292,71.898224,71.1147,71.736671,1583650,62.082413
"2014-06-13",71.760902,72.366722,71.542809,72.011307,1009589,62.32008
"2014-06-16",71.777061,72.116318,71.583199,72.011307,997457,62.32008
"2014-06-17",71.833603,72.495964,71.615509,72.221329,769293,62.50185
"2014-06-18",72.213249,72.746368,71.526657,72.617126,811385,62.844357
"2014-06-19",72.576736,73.206787,72.180939,73.077545,849516,63.242828
"2014-06-20",73.271408,73.432953,72.705978,73.271408,1342859,63.410583
"2014-06-23",73.255249,73.27948,72.495964,72.697899,702565,62.914257
"2014-06-24",72.689819,73.109856,72.20517,72.229401,781797,62.508816
"2014-06-25",72.16478,72.75444,71.970924,72.512115,568490,62.75349
