"dates","GWW.Open","GWW.High","GWW.Low","GWW.Close","GWW.Volume","GWW.Adjusted"
"2013-02-15",226.929993,231.020004,226.850006,229.479996,590500,196.343445
"2013-02-19",229.190002,230.410004,228.679993,229.130005,369200,196.044006
"2013-02-20",229.440002,230.220001,226.509995,226.649994,268400,193.922104
"2013-02-21",226.020004,226.410004,223.179993,223.75,279200,191.440872
"2013-02-22",224.020004,225.910004,224.020004,224.860001,282400,192.390564
"2013-02-25",225.539993,226.119995,221.479996,221.479996,286700,189.498642
"2013-02-26",222.080002,224.399994,221.070007,223.089996,285800,190.876144
"2013-02-27",223.240005,228.570007,222.029999,227.619995,246400,194.752045
"2013-02-28",227.669998,228.199997,225.710007,226.460007,340200,193.759537
"2013-03-01",225.429993,228.470001,223.839996,227.429993,332100,194.589447
"2013-03-04",227.110001,229.470001,225.490005,229.369995,248900,196.249283
"2013-03-05",230.229996,233.820007,229.770004,231.779999,282600,198.31131
"2013-03-06",232.490005,233.949997,229.869995,230.630005,378700,197.327377
"2013-03-07",231.259995,231.669998,230.050003,230.229996,240200,196.985168
"2013-03-08",231.520004,231.779999,230.5,231,251200,197.643997
"2013-03-11",230.740005,232.449997,229.809998,230.570007,364100,197.276062
"2013-03-12",226,226.630005,220.970001,225.800003,609100,193.194824
"2013-03-13",223.300003,227,221.740005,225.110001,477400,192.604462
"2013-03-14",225.059998,225.860001,224.029999,225.100006,425400,192.595932
"2013-03-15",225,226.320007,224.119995,225.059998,587600,192.561737
"2013-03-18",224.270004,225.580002,222.110001,223.279999,522600,191.038742
"2013-03-19",224.020004,224.979996,221.630005,223.660004,243500,191.363861
"2013-03-20",225.160004,226.389999,224,226.259995,262400,193.588394
"2013-03-21",224.649994,226.169998,222.550003,223.130005,217600,190.910416
"2013-03-22",223.289993,224.779999,222.979996,224.679993,209500,192.236557
"2013-03-25",225,225,218.580002,218.919998,375600,187.308289
"2013-03-26",220.149994,221.610001,218.869995,220.919998,290500,189.019485
"2013-03-27",219.970001,222.720001,218.289993,222.009995,191700,189.952148
"2013-03-28",222.460007,225.160004,221.380005,224.979996,245700,192.49321
"2013-04-01",224.399994,224.720001,219.429993,219.809998,354000,188.069809
"2013-04-02",220.679993,221.940002,218.479996,218.699997,357700,187.120087
"2013-04-03",219.070007,219.369995,216.639999,216.979996,378200,185.648422
"2013-04-04",217.429993,224.729996,217.380005,224.649994,411700,192.210892
"2013-04-05",221.789993,223.169998,220.020004,222.009995,214000,189.952148
"2013-04-08",233.360001,233.360001,222.039993,224.619995,344600,192.185226
"2013-04-09",224.199997,226.839996,223.039993,226.229996,318200,193.562729
"2013-04-10",225.520004,228.669998,222.020004,227.330002,557100,194.503922
"2013-04-11",227.460007,232.580002,226.75,228.869995,589600,195.821518
"2013-04-12",228.210007,229.399994,227,228,378900,195.077164
"2013-04-15",225.800003,227.649994,223.690002,225.699997,721300,193.109283
"2013-04-16",238.839996,245.460007,236.199997,241.880005,1465300,206.952911
"2013-04-17",237.039993,239.5,234.929993,238.160004,832000,203.770081
"2013-04-18",236.630005,241.149994,236.630005,240.600006,428700,205.857773
"2013-04-19",241.830002,244.809998,238.800003,243.050003,480500,207.953995
"2013-04-22",242.660004,244.580002,241.059998,243.729996,404300,208.535721
"2013-04-23",245,246.899994,243.029999,245.860001,315400,210.358185
"2013-04-24",247.229996,248.210007,244.580002,246.300003,213300,210.73465
"2013-04-25",245.410004,247.830002,245.190002,245.539993,217500,210.084396
"2013-04-26",249.539993,249.539993,243.820007,245.240005,227300,209.827744
"2013-04-29",242.600006,247.229996,237.470001,245.580002,267900,210.118591
"2013-04-30",241.889999,246.490005,241.889999,246.470001,349400,210.880142
"2013-05-01",246.240005,246.460007,240.809998,240.899994,262600,206.114395
"2013-05-02",241.919998,244.589996,241.139999,242.440002,251200,207.432053
"2013-05-03",244.479996,249.490005,244.039993,248.679993,305600,212.770996
"2013-05-06",246.600006,249.949997,246.600006,248.529999,183900,212.642654
"2013-05-07",249.220001,253.210007,249.020004,253.160004,257700,216.604126
"2013-05-08",253.110001,253.380005,251.399994,252.550003,271400,216.082184
"2013-05-09",251.070007,254,250.460007,251.589996,278400,216.056366
"2013-05-10",252.470001,256.619995,251.720001,256.549988,490500,220.315857
"2013-05-13",257.170013,259.5,256.290009,257.480011,269100,221.114517
"2013-05-14",257.230011,262.119995,256.619995,261.950012,275000,224.953217
"2013-05-15",261.149994,262.429993,259.190002,261.799988,343000,224.824356
"2013-05-16",260.98999,261.899994,257.880005,258.459991,281600,221.9561
"2013-05-17",258.459991,263.410004,258.459991,263.350006,199400,226.155518
"2013-05-20",263.019989,263.910004,261.519989,263.290009,174400,226.103897
"2013-05-21",263.149994,269.149994,263.049988,267.339996,234900,229.58194
"2013-05-22",266.98999,269.170013,258.950012,259.920013,432600,223.209915
"2013-05-23",258.850006,260.23999,256.200012,258.549988,544900,222.033417
"2013-05-24",256.5,259.079987,254.639999,257.779999,254400,221.372192
"2013-05-28",260.450012,260.589996,257.079987,259.839996,322100,223.14122
"2013-05-29",257.589996,259.410004,254.860001,254.990005,314300,218.976242
"2013-05-30",256.290009,256.609985,252.669998,253.100006,449600,217.353104
"2013-05-31",252.899994,261.339996,252.899994,257.440002,398200,221.080185
"2013-06-03",257.230011,258.75,252.580002,258.51001,257400,221.999008
"2013-06-04",258.660004,259.049988,253.339996,256.730011,290200,220.47049
"2013-06-05",255.559998,255.559998,251.5,251.649994,414200,216.107971
"2013-06-06",251.779999,253.330002,250.020004,253.220001,266100,217.456177
"2013-06-07",255.820007,260.76001,254.990005,260.609985,207300,223.802444
"2013-06-10",261,261,255.210007,256.079987,267500,219.912262
"2013-06-11",252.699997,256.899994,252,255,351500,218.984756
"2013-06-12",256.209991,256.559998,252.059998,252.059998,245100,216.459991
"2013-06-13",252.149994,254.649994,251.449997,253.75,381300,217.911362
"2013-06-14",252.479996,255.179993,252.190002,254.380005,246800,218.452377
"2013-06-17",256.040009,256.420013,253.039993,254.360001,209200,218.43515
"2013-06-18",253.539993,256.019989,252.380005,255.869995,171100,219.731949
"2013-06-19",255.660004,256.190002,251.660004,251.699997,180300,216.150894
"2013-06-20",249.470001,251.229996,248.270004,249.520004,294900,214.278778
"2013-06-21",251.350006,253.039993,248.539993,251.229996,338800,215.747269
"2013-06-24",249.440002,253.229996,247.399994,250.940002,289600,215.498215
"2013-06-25",248.039993,255.839996,248.039993,255.449997,241600,219.371246
"2013-06-26",257.059998,258.130005,253.720001,253.910004,422700,218.048737
"2013-06-27",255.5,257.029999,253.509995,254.669998,352200,218.701385
"2013-06-28",254.050003,254.869995,250.610001,252.179993,365900,216.563095
"2013-07-01",253.470001,256.799988,252.410004,254.520004,241200,218.572617
"2013-07-02",254.529999,255.940002,252.529999,253.860001,302400,218.005829
"2013-07-03",252.020004,255.389999,250.970001,255.160004,193600,219.122223
"2013-07-05",257.619995,257.899994,253.429993,256.100006,224700,219.929459
"2013-07-08",256.119995,258.01001,254.820007,255.960007,507300,219.809235
"2013-07-09",257.040009,264.309998,256.850006,261.75,356000,224.781479
"2013-07-10",261.190002,261.880005,259.549988,261.649994,310100,224.695633
"2013-07-11",265,265.940002,263.079987,264.390015,286900,227.048584
"2013-07-12",264.209991,266.320007,263.700012,265.25,197600,227.787155
"2013-07-15",266.579987,267.290009,263.609985,264.799988,267800,227.40062
"2013-07-16",265,266.160004,261.5,262.679993,258100,225.580124
"2013-07-17",259.570007,264.339996,256.859985,262.649994,478000,225.554276
"2013-07-18",262.649994,265.269989,260.040009,263.200012,353000,226.026611
"2013-07-19",263.640015,264.209991,261.880005,262.519989,347700,225.442703
"2013-07-22",261.100006,263.269989,260.299988,261.600006,337900,224.652634
"2013-07-23",262.5,262.5,257.480011,257.730011,347700,221.329239
"2013-07-24",258.429993,259.350006,254.399994,255.149994,183300,219.113617
"2013-07-25",254.059998,255.850006,252.830002,255.460007,288500,219.379868
"2013-07-26",255.460007,257.690002,254.089996,256.649994,199200,220.401749
"2013-07-29",255.25,258.170013,253.529999,257.309998,182700,220.968552
"2013-07-30",258.630005,261.679993,256.630005,260.149994,263800,223.407471
"2013-07-31",261.230011,264.529999,260.459991,262.140015,205600,225.116364
"2013-08-01",265.299988,270.470001,265.299988,269.529999,349800,231.462677
"2013-08-02",268.540009,269.279999,266.839996,267.950012,246900,230.10582
"2013-08-05",266.119995,266.899994,264.5,266.089996,180500,228.508484
"2013-08-06",265.100006,266.059998,262.559998,263.549988,146100,226.327209
"2013-08-07",262.440002,263.130005,260.369995,261.160004,129700,224.274796
"2013-08-08",261.51001,265,260.709991,261,156400,224.9384
"2013-08-09",260.290009,262.799988,259.149994,259.829987,146100,223.930069
"2013-08-12",257.450012,259.619995,255,258.029999,226500,222.378754
"2013-08-13",258.230011,258.920013,255.669998,257.149994,182000,221.620361
"2013-08-14",256.829987,257.48999,253.800003,253.880005,118800,218.802155
"2013-08-15",251.970001,253.25,247.210007,251.940002,203600,217.130173
"2013-08-16",250.789993,253.710007,250.059998,253.410004,189000,218.397095
"2013-08-19",253,254.800003,251.600006,251.630005,131300,216.863052
"2013-08-20",252.039993,253.479996,249.75,251.309998,126700,216.587219
"2013-08-21",251.020004,252.470001,248.289993,249.5,206700,215.027328
"2013-08-22",249.820007,251.529999,248.309998,251.360001,258000,216.63031
"2013-08-23",251.279999,254.179993,250.110001,254.029999,236800,218.931396
"2013-08-26",253.860001,256.140015,251.350006,252.25,290000,217.3974
"2013-08-27",250.710007,251.679993,247.380005,247.690002,326800,213.467422
"2013-08-28",247.119995,250.029999,245.009995,248.830002,272800,214.44986
"2013-08-29",247.910004,249.839996,246.929993,247.199997,207000,213.045105
"2013-08-30",247.960007,248.529999,246,247.350006,214000,213.174362
"2013-09-03",249.389999,252.029999,248.869995,251.270004,391300,216.552765
"2013-09-04",252,256.480011,251.080002,255.820007,414300,220.474121
"2013-09-05",255.929993,260.399994,255.880005,259.549988,312800,223.688736
"2013-09-06",259.799988,261.359985,257,258.279999,265200,222.594223
"2013-09-09",258.929993,264.380005,258.089996,263.959991,265600,227.48941
"2013-09-10",264.869995,269.410004,264.670013,269.359985,349700,232.14328
"2013-09-11",269.459991,270,267.26001,269.690002,280300,232.42778
"2013-09-12",267.700012,271.320007,265.549988,268.079987,549900,231.040176
"2013-09-13",268.950012,268.950012,265.079987,267.290009,350600,230.359314
"2013-09-16",272.429993,272.470001,269.070007,270.040009,302900,232.729416
"2013-09-17",270.720001,271.709991,268.390015,269.369995,318000,232.151932
"2013-09-18",269.529999,274.01001,268.920013,274.01001,295500,236.150848
"2013-09-19",273.929993,276.380005,272.929993,273.51001,339700,235.71991
"2013-09-20",272.929993,275.220001,270.149994,270.149994,618800,232.824188
"2013-09-23",270.690002,270.850006,267.440002,268.049988,399300,231.014343
"2013-09-24",267.880005,270.589996,266.910004,268.26001,355800,231.195282
"2013-09-25",269.100006,270.269989,267.089996,267.160004,157700,230.247269
"2013-09-26",268.170013,271.959991,267.970001,269.049988,261900,231.876129
"2013-09-27",269.049988,269.549988,263.549988,263.920013,401700,227.454971
"2013-09-30",261.720001,263.720001,261.040009,261.709991,405700,225.550293
"2013-10-01",261.769989,264.649994,261,264.649994,413600,228.084045
"2013-10-02",263.160004,265,261.029999,264.649994,255500,228.084045
"2013-10-03",263.709991,265.399994,261.399994,263.73999,479200,227.29982
"2013-10-04",264.850006,265.859985,263.440002,264.880005,259900,228.282288
"2013-10-07",262.309998,263.170013,259.959991,261.130005,426000,225.050446
"2013-10-08",260.630005,262.25,257.859985,258.040009,344300,222.38736
"2013-10-09",256.149994,258.059998,251.210007,252.360001,719500,217.492157
"2013-10-10",254.550003,256.470001,253.649994,255.899994,646600,220.54303
"2013-10-11",256.829987,258.609985,256.209991,257.899994,367500,222.266708
"2013-10-14",256.329987,260.119995,255.070007,258.609985,312200,222.878601
"2013-10-15",258.290009,258.519989,255.190002,255.419998,486300,220.129349
"2013-10-16",260.350006,266.369995,253.25,257.769989,1142700,222.154648
"2013-10-17",256.290009,262.440002,254.809998,261.899994,443400,225.714066
"2013-10-18",262.980011,264.380005,260.809998,264.299988,406400,227.782394
"2013-10-21",263.119995,264.26001,260.910004,263.440002,352500,227.041275
"2013-10-22",265.380005,266.320007,262.950012,265.390015,299800,228.721878
"2013-10-23",265.149994,265.459991,262.600006,264.170013,177800,227.670441
"2013-10-24",264.309998,265.059998,263.040009,263.040009,212400,226.696548
"2013-10-25",263.679993,267.459991,262.130005,267.399994,302600,230.454086
"2013-10-28",267.309998,269.799988,264.940002,269.200012,396400,232.005417
"2013-10-29",268.579987,273.109985,265.899994,273.040009,330100,235.314865
"2013-10-30",273.600006,274.369995,268.799988,270.059998,341700,232.746597
"2013-10-31",269.940002,271.26001,268.630005,268.970001,276300,231.80722
"2013-11-01",269.459991,271.859985,267.459991,270.059998,242500,232.746597
"2013-11-04",270.769989,272.170013,269.790009,271.880005,295100,234.315109
"2013-11-05",269.190002,271.130005,267.660004,268.959991,350000,231.798599
"2013-11-06",269.540009,272.220001,268.329987,272.130005,258200,235.344376
"2013-11-07",273,273,263.470001,263.679993,359500,228.036636
"2013-11-08",264.420013,268.109985,264.049988,268.109985,462200,231.867767
"2013-11-11",267.799988,270.190002,267.76001,270.019989,142900,233.519531
"2013-11-12",268.779999,269.320007,266.920013,268.23999,219600,231.980179
"2013-11-13",267.130005,269.149994,262.75,265,598700,229.178177
"2013-11-14",265,267.320007,262.929993,265.600006,419200,229.697083
"2013-11-15",263.859985,264.369995,259.529999,260.75,621700,225.502701
"2013-11-18",259.790009,261.559998,257.809998,258.059998,397700,223.1763
"2013-11-19",258.140015,260.299988,255.889999,256.149994,314100,221.524475
"2013-11-20",257.380005,259.5,252.550003,253.240005,354300,219.007843
"2013-11-21",253,256.910004,252.660004,255.220001,566300,220.720169
"2013-11-22",255.860001,256.880005,255.220001,256.390015,444600,221.73204
"2013-11-25",256.890015,257.799988,255.389999,256.859985,242500,222.138474
"2013-11-26",257.119995,259.26001,255.899994,258.130005,403100,223.236801
"2013-11-27",258,259.98999,257,258.470001,199900,223.530869
"2013-11-29",259.070007,259.959991,256.5,257.920013,92300,223.055191
"2013-12-02",257.910004,259.970001,256.390015,258.320007,335400,223.401138
"2013-12-03",257.850006,258.950012,254.110001,254.889999,407500,220.434784
"2013-12-04",254.889999,256.279999,251,255.050003,516800,220.573151
"2013-12-05",255.160004,257.299988,254.009995,255.169998,233500,220.676941
"2013-12-06",258.73999,260,256.109985,257.779999,321800,222.934143
"2013-12-09",258.910004,259.730011,256.369995,257.179993,308500,222.415283
"2013-12-10",257.160004,259.269989,256.570007,256.709991,275700,222.00882
"2013-12-11",256.5,258.630005,253.399994,254.050003,310300,219.708374
"2013-12-12",254,254.800003,246.860001,252.029999,904900,217.961426
"2013-12-13",251.880005,253.339996,251.020004,251.550003,311300,217.54628
"2013-12-16",252.149994,255.279999,251.190002,253.919998,368600,219.595947
"2013-12-17",255.309998,256.839996,249.889999,250.059998,349500,216.257721
"2013-12-18",250.929993,255.100006,248.690002,254.820007,496500,220.374298
"2013-12-19",255.139999,256.709991,252.660004,253.389999,397400,219.137604
"2013-12-20",251,253.070007,247.779999,248.339996,1036100,214.770218
"2013-12-23",253,253.070007,250.539993,252.410004,347700,218.290024
"2013-12-24",253.059998,254.759995,252.5,254.330002,139900,219.950531
"2013-12-26",255.610001,256.149994,253.880005,255.419998,193900,220.893173
"2013-12-27",255.660004,257.019989,254.570007,255.449997,169700,220.919113
"2013-12-30",255.729996,256.290009,254.720001,255.380005,168800,220.858582
"2013-12-31",255.960007,256.380005,254.25,255.419998,240500,220.893173
"2014-01-02",254.699997,255.479996,252.820007,253.059998,285100,218.852158
"2014-01-03",253.070007,254.240005,251.899994,252.839996,204800,218.66188
"2014-01-06",253.690002,253.720001,249.789993,250.970001,323100,217.044708
"2014-01-07",252.279999,253.770004,251.169998,252.919998,381300,218.73111
"2014-01-08",252.919998,253.970001,250.820007,253.440002,368400,219.180832
"2014-01-09",254.440002,256.26001,252.559998,254.5,421100,220.097504
"2014-01-10",255.490005,267.48999,255.380005,263.709991,928900,228.062531
"2014-01-13",262.76001,264.190002,260.899994,261.660004,915900,226.289642
"2014-01-14",262.25,264.440002,258,264.26001,387200,228.538208
"2014-01-15",263.480011,266.179993,261.890015,263.779999,461300,228.123123
"2014-01-16",263.730011,266.299988,262.130005,265.940002,396000,229.991089
"2014-01-17",266.579987,266.959991,262.880005,264.100006,384800,228.399811
"2014-01-21",263.690002,264.98999,262.690002,264.059998,405900,228.36525
"2014-01-22",265,265.839996,261.040009,262.029999,486500,226.60965
"2014-01-23",260.359985,262.76001,256.019989,256.660004,622000,221.965515
"2014-01-24",248.600006,252.130005,240.380005,241.850006,1658400,209.157516
"2014-01-27",241.679993,243.360001,236.899994,238.929993,824700,206.632202
"2014-01-28",239.460007,239.479996,237.330002,237.860001,641800,205.706848
"2014-01-29",236.75,240.490005,235.889999,238.160004,495400,205.966278
"2014-01-30",238.169998,239.800003,236.919998,237.169998,402700,205.110123
"2014-01-31",234.009995,236.110001,232.259995,234.479996,538500,202.783783
"2014-02-03",234.5,234.5,228.190002,229.289993,702300,198.295349
"2014-02-04",230.630005,231.850006,228.770004,231.289993,634800,200.024979
"2014-02-05",230.229996,233.809998,229.970001,230.869995,612800,199.661713
"2014-02-06",231.479996,234.169998,230.330002,233.949997,449500,203.143738
"2014-02-07",234.619995,236.029999,231.630005,234,842500,203.187134
"2014-02-10",233.229996,236.720001,232.520004,234.289993,643800,203.43895
"2014-02-11",231.899994,239.009995,230.110001,237.860001,715600,206.538895
"2014-02-12",238.509995,239.610001,237.449997,238.050003,508300,206.703812
"2014-02-13",237.210007,239.720001,235.330002,239.639999,645000,208.084457
"2014-02-14",242.639999,245.960007,241,245.669998,712700,213.32045
"2014-02-18",246.160004,248.039993,245.039993,247.759995,607900,215.135193
"2014-02-19",247.300003,249.350006,246.029999,248,625600,215.343658
"2014-02-20",247.160004,250.440002,246.830002,248.039993,593900,215.378372
"2014-02-21",248.619995,250.639999,247.869995,249.240005,546100,216.420364
"2014-02-24",250.240005,252.360001,249.580002,251.610001,712000,218.478287
"2014-02-25",251.570007,252.850006,249.839996,250.139999,624600,217.201813
"2014-02-26",250.679993,252.100006,249.389999,251.470001,635900,218.35672
"2014-02-27",245.580002,252.949997,237.259995,252.910004,267900,219.607086
"2014-02-28",253.490005,255.679993,252.929993,255.020004,667200,221.439255
"2014-03-03",253.160004,253.779999,250.800003,253.289993,489600,219.937042
"2014-03-04",256,256.480011,253.419998,254.899994,416000,221.335068
"2014-03-05",255.080002,257.649994,254.380005,256.970001,320900,223.132477
"2014-03-06",257.23999,259.380005,256.200012,257.480011,422600,223.575333
"2014-03-07",258.470001,259.329987,256.529999,256.950012,407500,223.115128
"2014-03-10",253.910004,256.690002,253.910004,255.770004,310500,222.09053
"2014-03-11",257.630005,257.630005,253.25,253.839996,337100,220.414612
"2014-03-12",250.759995,252.440002,248.589996,251.830002,591300,218.669327
"2014-03-13",253.600006,253.679993,245.539993,245.839996,675600,213.468109
"2014-03-14",245,248.520004,243.990005,247.029999,635000,214.501343
"2014-03-17",247.490005,251.800003,247.490005,251.679993,441000,218.539047
"2014-03-18",251.679993,253.580002,250.720001,253.119995,361700,219.789444
"2014-03-19",253.320007,253.449997,247.889999,249.960007,417700,217.045563
"2014-03-20",248.850006,251.199997,247.089996,251.039993,358200,217.983337
"2014-03-21",253.279999,254.520004,250.690002,251.970001,887400,218.790894
"2014-03-24",253.100006,253.539993,250.75,251.460007,372800,218.348022
"2014-03-25",252.419998,255.240005,252.419998,254.610001,426600,221.083221
"2014-03-26",255.649994,255.929993,250.710007,250.720001,429800,217.70546
"2014-03-27",251.509995,252.360001,249.289993,250.240005,427000,217.288712
"2014-03-28",250.889999,251.960007,249.179993,249.449997,505700,216.602722
"2014-03-31",251.800003,253.360001,250.190002,252.660004,559100,219.390076
"2014-04-01",253.949997,254.970001,252.410004,253.050003,542100,219.728653
"2014-04-02",252.970001,256.149994,252.910004,254.979996,347900,221.404541
"2014-04-03",255.5,257.200012,254.479996,256.73999,354300,222.932755
"2014-04-04",257.440002,259.339996,254.399994,254.589996,543100,221.065857
"2014-04-07",253.850006,253.970001,246.429993,246.619995,395200,214.14537
"2014-04-08",246.490005,253.880005,245.229996,253.419998,533800,220.049942
"2014-04-09",255.309998,258.980011,254.899994,258.579987,641300,224.530487
"2014-04-10",258.790009,259.220001,252.059998,252.229996,447800,219.016617
"2014-04-11",251.990005,254.910004,250,250.229996,513500,217.279999
"2014-04-14",251.550003,251.550003,246.949997,248.929993,475700,216.151184
"2014-04-15",249.960007,251.270004,246.740005,250.770004,687800,217.748886
"2014-04-16",256,258,248.559998,250.199997,745900,217.253952
"2014-04-17",249.539993,254.600006,248.639999,252.149994,596900,218.947159
"2014-04-21",251.830002,253.350006,251.320007,252.210007,299800,218.999298
"2014-04-22",253.360001,255.710007,252.5,255.050003,372800,221.465302
"2014-04-23",254.399994,255.919998,254.399994,254.970001,270600,221.395828
"2014-04-24",255.759995,255.800003,250.880005,252.529999,308100,219.27713
"2014-04-25",251.520004,251.539993,247.5,249.330002,486000,216.498505
"2014-04-28",250.470001,251.539993,246.520004,250.029999,370100,217.106323
"2014-04-29",251.080002,251.869995,248.050003,248.220001,287000,215.534668
"2014-04-30",248.089996,254.820007,246.119995,254.399994,739900,220.900879
"2014-05-01",255.240005,255.240005,251.850006,252.75,323900,219.468155
"2014-05-02",252.309998,254.419998,252.089996,252.25,278900,219.034012
"2014-05-05",250.619995,252.440002,250,251.699997,200100,218.556396
"2014-05-06",251.020004,251.740005,250.080002,250.869995,237600,217.835709
"2014-05-07",250.440002,252.800003,250.220001,252.300003,327300,219.077423
"2014-05-08",249.190002,253.970001,248.330002,252.289993,334400,220.010513
"2014-05-09",251.929993,252,249.559998,250.889999,305000,218.789642
"2014-05-12",251.520004,254.880005,251.520004,254.619995,379500,222.042358
"2014-05-13",254.940002,255.809998,252.399994,253.970001,346400,221.475601
"2014-05-14",254.550003,254.940002,252.600006,253.570007,256600,221.12674
"2014-05-15",253.190002,254.699997,250.970001,252.229996,451400,219.95816
"2014-05-16",252.479996,254.300003,251.449997,254.179993,330400,221.658691
"2014-05-19",254.029999,256.269989,252.679993,256.109985,282500,223.341736
"2014-05-20",255.149994,255.820007,248.529999,249.830002,448100,217.865295
"2014-05-21",250.169998,252.740005,249.360001,252.360001,343600,220.071579
"2014-05-22",252.399994,253.699997,251.539993,252.149994,200100,219.888412
"2014-05-23",252.300003,253.619995,250.470001,253.229996,194400,220.830246
"2014-05-27",254.25,255.160004,252.490005,252.809998,299700,220.463989
"2014-05-28",253.539993,255.539993,252.369995,254.509995,234800,221.946457
"2014-05-29",255.720001,256.730011,253.669998,256.640015,242500,223.803986
"2014-05-30",256.429993,259.339996,255.770004,258.369995,406400,225.312592
"2014-06-02",258.73999,261.570007,257.5,260.059998,306400,226.786377
"2014-06-03",259.579987,263.51001,259.200012,263.109985,530400,229.446152
"2014-06-04",262.899994,265,261.290009,261.470001,314100,228.015976
"2014-06-05",261.540009,265.029999,259.540009,265.01001,528300,231.102982
"2014-06-06",265.369995,268.649994,265.01001,267.769989,284800,233.509903
"2014-06-09",267.769989,269.230011,265.850006,267.390015,343200,233.178497
"2014-06-10",267.579987,269.119995,266.829987,269.109985,335800,234.678452
"2014-06-11",267.950012,269.690002,266.869995,269.220001,337500,234.774414
"2014-06-12",264.600006,265,259.339996,260.209991,938600,226.917145
"2014-06-13",260.540009,261.279999,259.049988,259.809998,432300,226.568298
"2014-06-16",259.459991,260.359985,258.170013,260.109985,216500,226.829971
"2014-06-17",259.040009,259.73999,257.25,258.279999,285900,225.234161
"2014-06-18",258.109985,259.549988,255.300003,259.390015,407200,226.202148
"2014-06-19",259.429993,263.109985,258.630005,261.100006,479900,227.693375
"2014-06-20",262.26001,263.369995,260.950012,261.440002,361000,227.989807
"2014-06-23",262.119995,262.119995,259.440002,259.929993,180200,226.672974
"2014-06-24",259.25,259.98999,256,256.100006,328100,223.333069
"2014-06-25",256.100006,256.779999,254.990005,255.630005,235000,222.923203
"2014-06-26",255.759995,255.850006,253.570007,254.880005,321600,222.269104
"2014-06-27",254,254.979996,252.979996,254.399994,311000,221.85051
"2014-06-30",254.509995,255,253.720001,254.270004,484200,221.737183
"2014-07-01",255,255,251.710007,251.770004,552600,219.557083
"2014-07-02",251.5,252.800003,250.199997,251.539993,490100,219.356476
"2014-07-03",252.759995,256.420013,252.759995,255.580002,209500,222.879593
"2014-07-07",253.479996,253.479996,248.669998,250.529999,489300,218.475723
"2014-07-08",250.529999,251.130005,248.649994,250.809998,409000,218.719864
"2014-07-09",249.649994,250.940002,249.070007,250.059998,286400,218.065857
"2014-07-10",248.020004,248.539993,246.419998,247.649994,284800,215.964142
"2014-07-11",240.699997,246,240.699997,244.789993,757800,213.470108
"2014-07-14",246.619995,247.220001,244.770004,244.880005,512600,213.548584
"2014-07-15",244.880005,246.429993,243.910004,245.839996,763600,214.385788
"2014-07-16",246.990005,247,244.149994,244.880005,550800,213.548584
"2014-07-17",242.940002,247.490005,240,241.389999,1290200,210.505142
"2014-07-18",242.25,243.039993,240.279999,242.850006,681100,211.778336
"2014-07-21",242.699997,245.029999,239.630005,240.259995,548700,209.519699
"2014-07-22",241.580002,242.710007,241.130005,241.830002,369200,210.888809
"2014-07-23",241.75,241.889999,239.600006,241.029999,366800,210.191162
"2014-07-24",241.130005,241.919998,239.839996,240.490005,381400,209.720276
"2014-07-25",241.770004,242.699997,239.619995,241.160004,238800,210.30455
"2014-07-28",241.190002,241.690002,238.479996,239.960007,416400,209.258087
"2014-07-29",239.729996,240.309998,238.160004,238.740005,310100,208.194183
"2014-07-30",239.759995,240.970001,237.259995,240.029999,492100,209.319122
"2014-07-31",238.089996,239.110001,234.800003,235.149994,507400,205.063507
"2014-08-01",233.820007,235.929993,233.130005,235.210007,523000,205.115829
"2014-08-04",235.449997,235.449997,231.210007,235.009995,610700,204.941422
"2014-08-05",233.449997,236.160004,232.800003,234.869995,446000,204.819336
"2014-08-06",234.100006,236.699997,232.320007,235.630005,407800,205.482071
"2014-08-07",236,236.940002,232.699997,233.070007,331200,204.185501
"2014-08-08",234,236.720001,233.279999,236.589996,377400,207.269302
"2014-08-11",237.839996,239.929993,237.479996,237.610001,296500,208.162888
"2014-08-12",237.339996,239.389999,236.679993,238.759995,261600,209.170364
"2014-08-13",239.020004,240.529999,237.050003,239.580002,358400,209.888733
"2014-08-14",239.990005,240.539993,238.160004,238.449997,365500,208.898758
"2014-08-15",239.080002,239.970001,235.360001,237.229996,347700,207.829971
"2014-08-18",239.130005,242.869995,237.550003,242.830002,528000,212.735916
"2014-08-19",242.809998,246.169998,242.059998,245.669998,399400,215.223984
"2014-08-20",245.720001,245.990005,244.580002,245.210007,449700,214.82103
"2014-08-21",245.039993,248.399994,243.860001,247.860001,337400,217.142593
"2014-08-22",247.470001,248.110001,246.679993,247.020004,244300,216.406693
"2014-08-25",248.410004,250.660004,248.110001,249.570007,498400,218.640686
"2014-08-26",249.729996,250.350006,247.789993,248.789993,405800,217.957291
"2014-08-27",248.270004,248.369995,245.440002,246,315700,215.513107
"2014-08-28",244.630005,245.869995,244.009995,245.559998,256300,215.12764
"2014-08-29",245.570007,246.630005,245.029999,246.199997,256300,215.688263
"2014-09-02",246.970001,247.729996,245.639999,247.429993,372300,216.765869
"2014-09-03",248,250.009995,248,249.850006,404100,218.885956
"2014-09-04",251.139999,253.320007,249.850006,251.639999,455600,220.454117
"2014-09-05",251.179993,251.470001,248.940002,249.479996,403200,218.561813
"2014-09-08",248.589996,250.570007,248.589996,248.839996,239300,218.001129
"2014-09-09",249.229996,249.229996,246.820007,246.880005,332700,216.284012
