"dates","CHRW.Open","CHRW.High","CHRW.Low","CHRW.Close","CHRW.Volume","CHRW.Adjusted"
"2013-02-06",61.560001,61.970001,60.009998,60.5,6424400,49.802761
"2013-02-07",60.07,60.5,58.75,59.93,4152700,49.333538
"2013-02-08",59.360001,59.98,59.130001,59.720001,2604200,49.160683
"2013-02-11",59.700001,59.900002,59.189999,59.34,1939400,48.847866
"2013-02-12",59.540001,59.560001,58.939999,59.130001,1538000,48.675003
"2013-02-13",59.27,59.349998,58.450001,58.810001,2011400,48.411583
"2013-02-14",58.639999,58.779999,57.93,58.080002,1947200,47.81065
"2013-02-15",57.799999,58.310001,57.59,57.779999,2304000,47.563702
"2013-02-19",57.950001,58.509998,57.43,58.369999,1932200,48.049385
"2013-02-20",58.400002,58.900002,58.200001,58.470001,1875200,48.131702
"2013-02-21",58.25,58.310001,57.459999,57.52,1777800,47.349678
"2013-02-22",57.830002,58.209999,57.709999,57.970001,986800,47.720104
"2013-02-25",58.189999,58.349998,56.73,56.77,1302500,46.732277
"2013-02-26",56.919998,57.240002,55.810001,55.98,2095200,46.081959
"2013-02-27",55.98,57.57,55.98,57.189999,2017800,47.374222
"2013-02-28",57.189999,57.560001,56.900002,57.02,1993400,47.233395
"2013-03-01",56.740002,57.400002,56.610001,57.060001,1566200,47.266529
"2013-03-04",57.060001,57.259998,56.27,57.060001,1839400,47.266529
"2013-03-05",57.169998,57.830002,57.07,57.540001,3039100,47.664146
"2013-03-06",57.599998,57.77,57.150002,57.23,1390100,47.407341
"2013-03-07",57.369999,57.82,56.790001,56.93,1503300,47.158848
"2013-03-08",57.16,57.540001,56.959999,57,1882200,47.216831
"2013-03-11",56.990002,57.52,56.950001,57,1552200,47.216831
"2013-03-12",57.049999,57.810001,57.049999,57.349998,1944200,47.506752
"2013-03-13",57.32,59.16,57.130001,59.07,2100600,48.931541
"2013-03-14",59.07,59.34,58.419998,59.200001,1222100,49.039227
"2013-03-15",58.950001,59.400002,58.43,59.34,2334500,49.155197
"2013-03-18",58.810001,59.779999,58.610001,59.189999,1273300,49.030949
"2013-03-19",59.200001,59.560001,58.650002,59.040001,1352100,48.906696
"2013-03-20",59.02,59.290001,58.610001,58.689999,1396100,48.616772
"2013-03-21",58.470001,58.740002,57.41,57.439999,1277900,47.581314
"2013-03-22",57.650002,58.240002,57.490002,58.099998,1487800,48.128025
"2013-03-25",58.25,58.740002,57.650002,58.57,1700200,48.517353
"2013-03-26",58.509998,59.150002,58.459999,59.009998,1171300,48.881832
"2013-03-27",58.619999,59.169998,58.509998,59.150002,1241100,48.997814
"2013-03-28",59.040001,59.48,58.900002,59.459999,1488400,49.254608
"2013-04-01",59.5,59.689999,58.470001,58.599998,1254500,48.542217
"2013-04-02",59,59,58.450001,58.639999,1383600,48.575344
"2013-04-03",58.59,58.91,58.07,58.139999,1446300,48.161156
"2013-04-04",58.419998,58.57,58.080002,58.5,1244900,48.459373
"2013-04-05",57.939999,59.049999,57.57,58.98,1206800,48.856995
"2013-04-08",59.099998,59.82,58.599998,59.810001,1131100,49.544533
"2013-04-09",59.869999,60.450001,59.41,60.259998,1368500,49.917294
"2013-04-10",60.43,61.099998,60.220001,60.689999,1500400,50.273499
"2013-04-11",60.82,61.110001,60.330002,60.59,848900,50.190643
"2013-04-12",59.349998,59.959999,57.740002,59,2464700,48.873554
"2013-04-15",58.950001,58.950001,57.259998,57.509998,1367500,47.639301
"2013-04-16",56.790001,57.209999,56.130001,57.169998,1607300,47.357647
"2013-04-17",56.630001,56.84,56.02,56.580002,1235400,46.868908
"2013-04-18",56.82,56.830002,55.939999,56.25,1130000,46.595554
"2013-04-19",56.689999,56.77,55.68,56.330002,1306900,46.661835
"2013-04-22",56.549999,57.16,56.02,57.009998,833900,47.225109
"2013-04-23",57.150002,57.709999,57.139999,57.41,1199600,47.556461
"2013-04-24",57.68,58.02,57.48,57.650002,1296500,47.755264
"2013-04-25",57.939999,58.560001,57.84,58.200001,925900,48.210865
"2013-04-26",58.080002,58.759998,58.009998,58.439999,1093700,48.409672
"2013-04-29",58.490002,59.02,58.400002,58.84,656500,48.741024
"2013-04-30",58.919998,59.400002,58.419998,59.389999,1406900,49.196613
"2013-05-01",59.459999,59.950001,58.810001,58.900002,1284900,48.790726
"2013-05-02",59.119999,59.619999,58.959999,59.369999,944600,49.18005
"2013-05-03",59.869999,60.73,59.84,60.470001,1430700,50.091255
"2013-05-06",60.41,60.709999,60.32,60.369999,1633800,50.008419
"2013-05-07",60.380001,61.91,60.25,61.560001,2060300,50.994175
"2013-05-08",56.650002,57.900002,56.110001,57.259998,4612600,47.432205
"2013-05-09",57.189999,57.439999,55.73,56,6167300,46.38847
"2013-05-10",56.23,57.369999,56.060001,57,2383200,47.216831
"2013-05-13",56.470001,56.580002,55.799999,56.07,1728000,46.446453
"2013-05-14",56.150002,56.869999,56.049999,56.869999,1030700,47.109135
"2013-05-15",56.939999,57.860001,56.799999,57.66,1089600,47.763546
"2013-05-16",57.790001,58.400002,57.509998,57.869999,1205300,47.937504
"2013-05-17",58.290001,58.330002,57.84,58.32,965900,48.310268
"2013-05-20",58.09,58.470001,58.080002,58.200001,837500,48.210865
"2013-05-21",58.330002,59.970001,58.27,59.869999,1829400,49.594242
"2013-05-22",59.869999,60.099998,58.869999,59.110001,1803000,48.964684
"2013-05-23",58.919998,59.5,58.82,59.490002,1015000,49.279476
"2013-05-24",59.060001,59.130001,58.119999,58.700001,966300,48.625057
"2013-05-28",59.5,59.580002,57.700001,57.869999,1418300,47.937504
"2013-05-29",57.669998,58.060001,57.439999,57.669998,1423700,47.771835
"2013-05-30",57.810001,57.990002,57.360001,57.470001,998800,47.606163
"2013-05-31",57.060001,57.259998,56.450001,56.700001,2271500,46.968323
"2013-06-03",56.73,57.040001,56.380001,57.040001,1064600,47.249969
"2013-06-04",56.970001,57.41,56.25,56.5,1250900,46.802647
"2013-06-05",56.139999,56.57,55.950001,56.259998,1374500,46.894333
"2013-06-06",56.41,56.689999,55.880001,56.310001,955700,46.936001
"2013-06-07",56.810001,57.549999,56.400002,57.16,1252400,47.644512
"2013-06-10",56.119999,56.810001,55.91,56.810001,1577100,47.352772
"2013-06-11",56.32,56.799999,56.240002,56.5,586100,47.094383
"2013-06-12",56.759998,57.110001,55.970001,56.02,857700,46.69429
"2013-06-13",55.84,56.950001,55.84,56.720001,1380300,47.277767
"2013-06-14",56.75,57.200001,56.380001,56.5,1222200,47.094383
"2013-06-17",56.959999,57.240002,56.439999,56.900002,1036800,47.427792
"2013-06-18",57.18,57.419998,56.709999,57.330002,1313200,47.786209
"2013-06-19",57.400002,57.580002,56.52,56.529999,1165500,47.119392
"2013-06-20",56.119999,56.369999,55.310001,55.419998,1999300,46.194176
"2013-06-21",54.779999,55.73,54.48,54.790001,5348500,45.669048
"2013-06-24",54.560001,54.82,53.740002,54.330002,2219100,45.285625
"2013-06-25",55.080002,55.16,54.369999,54.700001,1925900,45.594048
"2013-06-26",55.32,55.459999,54.720001,55.119999,1200500,45.944111
"2013-06-27",55.43,56.119999,55.330002,55.73,1164600,46.45256
"2013-06-28",55.549999,56.57,55.5,56.310001,2058400,46.936001
"2013-07-01",56.860001,57,56.23,56.52,818300,47.111057
"2013-07-02",56.389999,56.889999,56.110001,56.459999,919900,47.061035
"2013-07-03",56.189999,56.470001,55.889999,56.369999,458100,46.986031
"2013-07-05",56.75,57.41,56.240002,57.400002,632800,47.84457
"2013-07-08",57.529999,58.099998,57.349998,58.009998,870100,48.353001
"2013-07-09",58.169998,59.07,58.169998,58.389999,779100,48.669735
"2013-07-10",58.220001,58.720001,57.830002,58.139999,833600,48.461361
"2013-07-11",59.029999,59.189999,58.66,58.880001,963400,49.078182
"2013-07-12",58.509998,58.75,57.560001,57.830002,1361900,48.20298
"2013-07-15",57.939999,60.360001,57.869999,59.939999,1900000,49.961712
"2013-07-16",60.16,60.549999,59.950001,60.23,1509200,50.203445
"2013-07-17",60.529999,60.650002,59.830002,60.049999,794700,50.053413
"2013-07-18",60.240002,60.82,60.23,60.700001,849700,50.595203
"2013-07-19",60.669998,60.93,60.419998,60.599998,705600,50.511848
"2013-07-22",61.119999,61.130001,60.450001,60.540001,758800,50.461834
"2013-07-23",60.900002,60.900002,59.740002,59.880001,761800,49.911705
"2013-07-24",60.459999,60.48,59.279999,59.279999,871700,49.411583
"2013-07-25",59.259998,59.34,58.490002,59.18,828900,49.328232
"2013-07-26",58.709999,59.439999,58.630001,59.389999,479500,49.503273
"2013-07-29",59.060001,59.41,58.869999,59.080002,392900,49.244888
"2013-07-30",59.25,59.490002,58.84,59.200001,625900,49.344906
"2013-07-31",59.360001,60.27,59.169998,59.619999,933000,49.694992
"2013-08-01",60.220001,61.349998,59.369999,61.07,1136400,50.903603
"2013-08-02",60.57,60.66,59.220001,59.709999,1678400,49.770008
"2013-08-05",59.580002,59.900002,59.099998,59.66,749800,49.728329
"2013-08-06",59.5,60.200001,59.27,59.580002,1623000,49.661659
"2013-08-07",56.040001,56.919998,55.599998,56.310001,4337100,46.936001
"2013-08-08",56.349998,56.740002,56.02,56.73,1372800,47.286098
"2013-08-09",56.880001,56.959999,56.450001,56.790001,1088700,47.336109
"2013-08-12",56.59,57.139999,56.509998,57.060001,906000,47.561157
"2013-08-13",57.07,57.169998,56.18,56.439999,742900,47.044365
"2013-08-14",56.34,56.66,55.59,55.720001,952300,46.444233
"2013-08-15",55.540001,56.009998,55.259998,55.880001,1151600,46.577595
"2013-08-16",55.75,56.299999,55.580002,56.130001,934400,46.78598
"2013-08-19",56.16,56.299999,55.68,56.02,871500,46.69429
"2013-08-20",55.900002,56.810001,55.669998,56.459999,819000,47.061035
"2013-08-21",56.41,57.040001,56.150002,56.599998,909300,47.177727
"2013-08-22",56.52,57.220001,56.48,56.919998,654800,47.444447
"2013-08-23",57.02,57.290001,56.82,57.200001,911300,47.677845
"2013-08-26",57.900002,60.57,57.900002,58.830002,2684900,49.03651
"2013-08-27",58.18,58.57,57.330002,57.610001,1234100,48.019592
"2013-08-28",57.580002,57.720001,57.049999,57.470001,1184200,47.902908
"2013-08-29",57.509998,57.93,57.240002,57.43,968200,47.86956
"2013-08-30",57.619999,57.630001,56.669998,56.869999,1009900,47.402782
"2013-09-03",57.459999,57.700001,57.200001,57.450001,1603000,47.88623
"2013-09-04",57.200001,57.59,56.650002,57.509998,999100,48.230076
"2013-09-05",57.400002,58.110001,57.130001,57.849998,1030600,48.515205
"2013-09-06",58.02,58.169998,57.240002,57.700001,1160000,48.38942
"2013-09-09",57.830002,58.439999,57.830002,58.419998,1250300,48.99324
"2013-09-10",58.650002,59.32,58.630001,59.220001,1229300,49.664139
"2013-09-11",59.330002,60.240002,59.009998,60,1645700,50.318291
"2013-09-12",59.849998,60.049999,59.369999,59.630001,1405900,50.007992
"2013-09-13",59.759998,59.889999,58.669998,59.130001,1040400,49.588669
"2013-09-16",59.77,60.32,59.689999,60.029999,1015400,50.343433
"2013-09-17",59.939999,60.77,59.720001,60.389999,1357600,50.645355
"2013-09-18",60.57,62.09,60.400002,61.799999,1680400,51.827839
"2013-09-19",61.84,62.25,61.599998,61.619999,1267100,51.676876
"2013-09-20",61.669998,62.459999,61.450001,62.09,2808400,52.071041
"2013-09-23",61.869999,61.98,61.029999,61.639999,1457600,51.693649
"2013-09-24",61.57,62.139999,61.549999,61.709999,1229000,51.752357
"2013-09-25",61.669998,61.75,60.869999,60.970001,1466100,51.131756
"2013-09-26",61.23,61.5,60.459999,60.919998,1333300,51.089828
"2013-09-27",60.830002,60.970001,60.380001,60.450001,1066100,50.695663
"2013-09-30",59.560001,59.849998,58.700001,59.59,2057200,49.974434
"2013-10-01",59.709999,60.119999,59.48,59.860001,1329900,50.200882
"2013-10-02",59.439999,59.540001,58.860001,59.119999,1613800,49.58028
"2013-10-03",58.82,58.98,57.349998,57.759998,2116200,48.439732
"2013-10-04",57.830002,58.549999,57.509998,58.48,1090600,49.04356
"2013-10-07",57.470001,58.610001,57.099998,58.290001,1730300,48.88422
"2013-10-08",58.110001,58.169998,57.68,57.779999,1357700,48.456505
"2013-10-09",57.759998,58.130001,57.369999,58,1316400,48.641006
"2013-10-10",58.419998,58.810001,57.93,58.549999,1331100,49.102245
"2013-10-11",58.27,58.970001,58.220001,58.900002,928400,49.395786
"2013-10-14",58.75,59.610001,58.700001,59.459999,824200,49.865417
"2013-10-15",59.029999,59.43,58.450001,58.77,1546000,49.286758
"2013-10-16",58.880001,59.900002,58.779999,58.990002,1324500,49.47126
"2013-10-17",58.919998,59.77,58.66,59.509998,1250300,49.907341
"2013-10-18",59.580002,60.5,59.5,60.209999,1534000,50.494396
"2013-10-21",60.330002,60.610001,60.049999,60.560001,933200,50.787922
"2013-10-22",60.68,61.09,60.240002,60.720001,1109100,50.9221
"2013-10-23",60.560001,61.02,60.509998,60.900002,786100,51.073055
"2013-10-24",60.75,61.669998,59.880001,61.119999,1826200,51.257553
"2013-10-25",61.400002,61.400002,60.119999,60.759998,2152900,50.955647
"2013-10-28",60.880001,61.259998,60.52,60.799999,1214200,50.989193
"2013-10-29",60.939999,61,60.189999,60.91,1199800,51.081448
"2013-10-30",60.880001,61.049999,60.09,60.27,1545800,50.544716
"2013-10-31",60.32,60.330002,59.5,59.740002,2419500,50.100231
"2013-11-01",60.049999,60.68,59.5,59.939999,2066600,50.267952
"2013-11-04",60.68,61.939999,60.07,61.73,2904100,51.769131
"2013-11-05",61.32,61.75,60.75,60.93,2871800,51.098213
"2013-11-06",59,60.970001,58.880001,60.099998,3286600,50.402142
"2013-11-07",60.360001,60.380001,59.439999,59.599998,2042800,49.982822
"2013-11-08",59.5,59.759998,59.279999,59.66,1440500,50.033142
"2013-11-11",59.509998,59.959999,58.959999,59.310001,2224700,49.739624
"2013-11-12",59.16,59.34,58.900002,58.919998,2187100,49.412552
"2013-11-13",58.720001,59.880001,58.540001,59.700001,1881300,50.066685
"2013-11-14",59.970001,60.139999,59.700001,59.919998,1390100,50.251194
"2013-11-15",60.25,60.439999,59.689999,59.98,2131900,50.301517
"2013-11-18",60.080002,60.650002,59.950001,60.080002,1949400,50.385368
"2013-11-19",59.959999,59.959999,58.529999,58.950001,3040300,49.437714
"2013-11-20",57.84,58.459999,57.48,57.66,3949800,48.355869
"2013-11-21",57.720001,58.290001,57.389999,58.110001,1417200,48.733257
"2013-11-22",58.240002,58.889999,58.16,58.68,1345800,49.211277
"2013-11-25",58.939999,59.009998,58.52,58.790001,1072900,49.303532
"2013-11-26",58.799999,59.09,58.450001,58.529999,1961400,49.08548
"2013-11-27",58.709999,58.939999,58.48,58.700001,1153700,49.228058
"2013-11-29",58.779999,59.169998,58.59,58.650002,569500,49.186134
"2013-12-02",58.810001,59.110001,58.27,58.48,1614000,49.04356
"2013-12-03",58.220001,58.470001,57.860001,58.139999,1639600,48.758411
"2013-12-04",57.869999,58.380001,57.470001,58.25,2174700,48.850666
"2013-12-05",58.189999,58.450001,58.049999,58.27,1264400,48.867439
"2013-12-06",58.48,58.48,57.34,57.889999,2457300,48.548752
"2013-12-09",58.080002,58.360001,57.75,57.91,1365200,48.565536
"2013-12-10",57.970001,58.119999,57.52,57.720001,1464800,48.406193
"2013-12-11",57.560001,57.82,57.130001,57.369999,1867500,48.112671
"2013-12-12",57.34,57.560001,57.009998,57.130001,2123100,47.911388
"2013-12-13",56.93,57.139999,56.110001,56.400002,2896800,47.590744
"2013-12-16",56.639999,56.759998,55.919998,56.200001,1995900,47.421986
"2013-12-17",56.189999,56.490002,55.950001,56.369999,1795400,47.565426
"2013-12-18",56.389999,56.610001,55.93,56.490002,2085900,47.666691
"2013-12-19",56.470001,56.73,56.279999,56.48,1630000,47.658249
"2013-12-20",56.400002,57.099998,56.349998,56.540001,5227500,47.708881
"2013-12-23",56.869999,57.16,56.509998,57.040001,2337800,48.130787
"2013-12-24",57.220001,57.27,56.799999,57.040001,999500,48.130787
"2013-12-26",57.259998,57.32,56.91,57.130001,1938400,48.206718
"2013-12-27",57.099998,57.779999,56.919998,57.720001,1412800,48.704571
"2013-12-30",57.18,58.43,57.18,58.220001,1267500,49.126476
"2013-12-31",58.240002,58.549999,58.09,58.349998,953900,49.236172
"2014-01-02",58.209999,58.48,57.610001,57.82,1501000,48.788956
"2014-01-03",58.009998,58.049999,57.07,57.279999,1319600,48.333302
"2014-01-06",57.650002,57.759998,56.52,56.610001,2063900,47.767952
"2014-01-07",56.639999,57,56.389999,56.68,1309800,47.827019
"2014-01-08",56.689999,56.740002,56.099998,56.27,1516900,47.481052
"2014-01-09",56.470001,56.700001,56.119999,56.549999,1133300,47.717316
"2014-01-10",56.619999,58.27,56.599998,57.700001,2561500,48.687698
"2014-01-13",57.450001,58.139999,57.349998,57.450001,1771000,48.476742
"2014-01-14",57.669998,57.990002,57.029999,57.740002,1013300,48.721443
"2014-01-15",57.970001,59.450001,57.740002,59.34,3266200,50.071529
"2014-01-16",58.349998,59.689999,58.349998,59.52,1567000,50.223427
"2014-01-17",59.110001,59.490002,58.740002,59.130001,1448900,49.894337
"2014-01-21",59.490002,59.700001,58.799999,59.66,1728600,50.34156
"2014-01-22",59.84,60.310001,59.73,60.23,1738200,50.822533
"2014-01-23",59.27,59.73,58.209999,59.049999,2290000,49.826832
"2014-01-24",58.869999,58.919998,57.18,57.209999,2039400,48.274223
"2014-01-27",57.360001,57.860001,56.52,57,1431900,48.097038
"2014-01-28",56.919998,57.490002,56.84,57.450001,1784500,48.476742
"2014-01-29",56.959999,58.43,56.869999,57.630001,2240800,48.628635
"2014-01-30",57.939999,58.68,57.689999,58.279999,1655100,49.177109
"2014-01-31",57.529999,58.91,57.529999,58.540001,2069000,49.396488
"2014-02-03",57.91,58.540001,57.110001,57.73,2807400,48.713009
"2014-02-04",58.110001,58.880001,57.459999,58.639999,3252400,49.480877
"2014-02-05",53.470001,54.5,52.5,53.16,10199900,44.856804
"2014-02-06",53.060001,53.150002,52.040001,52.48,3896100,44.283012
"2014-02-07",52.91,53.150002,52.009998,52.389999,2922600,44.207081
"2014-02-10",52.380001,53.43,52.299999,52.93,2233700,44.662727
"2014-02-11",52.84,54.009998,52.73,53.869999,2225300,45.45591
"2014-02-12",53.939999,54.540001,53.669998,53.790001,1666000,45.388397
"2014-02-13",53.59,54.080002,53.5,54.029999,1572800,45.590916
"2014-02-14",53.889999,54.68,53.84,54.639999,1366400,46.105637
"2014-02-18",54.720001,55.169998,54.330002,54.419998,1736000,45.920006
"2014-02-19",54.400002,54.860001,53.689999,53.77,1640400,45.371529
"2014-02-20",53.720001,54.360001,53.450001,54.16,1463600,45.700623
"2014-02-21",54.27,54.669998,54.099998,54.119999,1539300,45.666862
"2014-02-24",54.189999,54.48,53.330002,53.34,1957500,45.008694
"2014-02-25",53.110001,53.529999,52.200001,52.419998,2602900,44.232391
"2014-02-26",52.470001,52.77,52.25,52.52,1460500,44.316765
"2014-02-27",52.41,52.549999,52.040001,52.360001,1491300,44.181767
"2014-02-28",52.369999,52.400002,51.619999,51.860001,1823100,43.75985
"2014-03-03",51.669998,51.990002,51.32,51.75,1867700,43.667046
"2014-03-04",52.099998,52.43,51.970001,52.18,1612900,44.029877
"2014-03-05",51.689999,51.919998,51.389999,51.759998,1620500,43.970413
"2014-03-06",52.040001,52.540001,51.77,52.450001,1408100,44.556576
"2014-03-07",52.669998,52.810001,52.080002,52.27,1244700,44.403656
"2014-03-10",52.349998,52.669998,52.040001,52.57,1005000,44.65852
"2014-03-11",52.650002,52.740002,52.189999,52.380001,1189000,44.497112
"2014-03-12",52.240002,52.540001,51.950001,52.450001,1804500,44.556576
"2014-03-13",52.709999,52.810001,51.860001,52.080002,1799300,44.242252
"2014-03-14",51.849998,52.220001,51.02,51.139999,2377900,43.443722
"2014-03-17",51.490002,51.560001,50.98,51.07,1727500,43.384247
"2014-03-18",51.34,51.34,50.900002,50.959999,1752500,43.290794
"2014-03-19",50.830002,50.900002,50.220001,50.540001,2590800,42.934013
"2014-03-20",50.470001,50.709999,50.209999,50.630001,1260300,43.010479
"2014-03-21",50.330002,51.16,50.330002,51.029999,3075200,43.350277
"2014-03-24",51.07,51.349998,50.389999,50.900002,1429900,43.23983
"2014-03-25",51.220001,51.549999,51.07,51.099998,1480100,43.40974
"2014-03-26",51.259998,51.400002,50.639999,50.650002,1213600,43.02747
"2014-03-27",50.619999,51.080002,50.380001,51,1835400,43.324791
"2014-03-28",51.130001,51.59,50.75,50.889999,1439100,43.231342
"2014-03-31",51.75,52.709999,51.41,52.389999,2681000,44.505604
"2014-04-01",52.709999,52.720001,51.099998,52.16,2969900,44.310219
"2014-04-02",52.139999,53.029999,52.07,52.970001,1702300,44.998314
"2014-04-03",52.990002,53.310001,52.82,53.029999,1721900,45.049278
"2014-04-04",53.25,53.27,52.290001,52.41,1190000,44.522583
"2014-04-07",52.450001,52.59,52.02,52.040001,1231300,44.208271
"2014-04-08",52,52.41,51.790001,52.189999,1279100,44.335693
"2014-04-09",52.470001,53,52.400002,52.950001,1447300,44.981331
"2014-04-10",53.02,54.32,53,53.799999,3486200,45.7034
"2014-04-11",54.400002,55.130001,53.919998,54.869999,4514200,46.612366
"2014-04-14",55.389999,55.700001,55.150002,55.630001,2946400,47.258003
"2014-04-15",55.610001,56.07,54.779999,55.599998,2197100,47.23251
"2014-04-16",55.75,56.369999,55.529999,56.32,2194200,47.844154
"2014-04-17",56.490002,56.889999,56.189999,56.740002,1726000,48.200947
"2014-04-21",56.889999,57.049999,56.700001,57.029999,1002100,48.447308
"2014-04-22",57.080002,57.889999,56.790001,57.700001,1459100,49.016479
"2014-04-23",57.709999,58,57.529999,57.68,1301700,48.999481
"2014-04-24",58.619999,58.619999,56.91,56.919998,2142400,48.353851
"2014-04-25",56.889999,56.950001,56.07,56.279999,2013700,47.810184
"2014-04-28",56.57,57.209999,56.169998,56.490002,2182200,47.988575
"2014-04-29",56.66,56.950001,55.759998,55.990002,3165600,47.56382
"2014-04-30",59.049999,60.189999,58.580002,58.900002,6559600,50.035889
"2014-05-01",58.880001,58.970001,58.310001,58.68,1647400,49.848991
"2014-05-02",58.509998,58.880001,58.209999,58.450001,1459800,49.653606
"2014-05-05",58.02,58.369999,57.830002,58.200001,1028500,49.441227
"2014-05-06",58.25,58.43,57.93,58.139999,1187400,49.390259
"2014-05-07",58.369999,58.700001,57.970001,58.220001,1272500,49.458225
"2014-05-08",58.099998,58.560001,58.07,58.389999,1779100,49.602631
"2014-05-09",58.380001,58.5,58.040001,58.299999,861900,49.526188
"2014-05-12",58.709999,59.119999,58.450001,59.009998,1209700,50.129322
"2014-05-13",59.009998,59.490002,58.740002,59.060001,1829500,50.171799
"2014-05-14",58.860001,58.950001,58.490002,58.75,1039000,49.908459
"2014-05-15",58.580002,58.91,58.220001,58.849998,1016800,49.993408
"2014-05-16",58.860001,58.970001,58.419998,58.880001,918300,50.01889
"2014-05-19",58.52,59.580002,58.52,59.52,1009800,50.562572
"2014-05-20",59.349998,59.349998,58.82,59.110001,871600,50.214279
"2014-05-21",59.110001,59.41,59.060001,59.32,886300,50.39267
"2014-05-22",59.32,59.720001,59.080002,59.549999,946600,50.588055
"2014-05-23",59.57,59.709999,59.18,59.630001,587600,50.656033
"2014-05-27",59.880001,59.950001,58.970001,59.259998,1458500,50.341705
"2014-05-28",59.380001,59.98,59.130001,59.709999,1451100,50.723984
"2014-05-29",59.779999,59.970001,59.52,59.939999,914700,50.919361
"2014-05-30",59.959999,59.959999,59.5,59.860001,1431200,50.851414
"2014-06-02",59.900002,60.060001,59.400002,59.779999,1312500,50.783451
"2014-06-03",59.66,59.860001,59.57,59.720001,1150300,50.732483
"2014-06-04",59.23,59.450001,59.09,59.380001,1052100,50.741028
"2014-06-05",59.599998,60.470001,59.470001,60.439999,1996500,51.646805
"2014-06-06",60.389999,61.209999,60.330002,61.169998,1852600,52.270599
"2014-06-09",61.040001,61.369999,60.790001,60.91,1395600,52.048431
"2014-06-10",60.91,61.75,60.720001,61.73,1492700,52.74913
"2014-06-11",61.57,62.09,61.27,61.91,2172500,52.902939
"2014-06-12",61.580002,61.98,61.48,61.82,1857900,52.826031
"2014-06-13",61.880001,62.060001,61.650002,62.009998,861300,52.988388
"2014-06-16",61.93,62.5,61.720001,62.459999,1198600,53.372917
"2014-06-17",62.48,62.549999,62.009998,62.240002,1389100,53.184929
"2014-06-18",62.389999,63.66,62.299999,63.529999,2157200,54.287247
"2014-06-19",63.43,63.709999,63.240002,63.689999,1254000,54.423985
"2014-06-20",64.029999,64.089996,63.580002,63.919998,2777200,54.620514
"2014-06-23",64.029999,64.040001,63.66,63.810001,1183800,54.526531
"2014-06-24",63.560001,64.040001,62.919998,62.959999,1636800,53.800182
"2014-06-25",62.959999,63.599998,62.91,63.5,1118800,54.261616
"2014-06-26",63.470001,63.73,62.880001,63.73,949100,54.45816
"2014-06-27",63.599998,63.970001,63.380001,63.799999,901400,54.517967
"2014-06-30",62.599998,63.82,62.599998,63.790001,969800,54.509422
"2014-07-01",64.07,64.290001,63.52,63.529999,1186800,54.287247
"2014-07-02",63.59,64.389999,63.299999,64.129997,1310400,54.799957
"2014-07-03",64.360001,64.389999,63.93,64.379997,751400,55.013596
"2014-07-07",64.190002,64.279999,63.91,64.110001,1407100,54.782875
"2014-07-08",64,64.32,63.34,63.389999,1846000,54.167625
"2014-07-09",63.790001,64.300003,63.790001,64,1251800,54.688877
"2014-07-10",63.09,63.73,63.09,63.459999,1553000,54.227444
"2014-07-11",63.490002,63.669998,63.290001,63.439999,892200,54.21035
"2014-07-14",63.639999,63.98,63.549999,63.740002,1467800,54.466705
"2014-07-15",63.970001,64.580002,63.77,64.309998,2109500,54.953762
"2014-07-16",64.489998,65.209999,64.25,65.199997,1434900,55.714291
"2014-07-17",64.769997,65.029999,64.099998,64.150002,1386400,54.817051
"2014-07-18",64.279999,64.900002,64.010002,64.870003,1203300,55.432301
"2014-07-21",64.730003,65.650002,64.599998,65.480003,2290000,55.953556
"2014-07-22",65.940002,66.129997,65.669998,65.959999,1195100,56.36372
"2014-07-23",65.910004,66.5,65.699997,66.110001,985600,56.491905
"2014-07-24",66.129997,66.650002,65.980003,66.519997,903300,56.842243
"2014-07-25",66.440002,66.690002,66.080002,66.209999,746300,56.577354
"2014-07-28",66.080002,66.150002,65.419998,65.610001,884200,56.064644
"2014-07-29",65.599998,65.610001,64.360001,64.410004,2078000,55.039223
"2014-07-30",68,69.5,65.730003,68.529999,5014500,58.559834
"2014-07-31",68,68.720001,67.32,67.459999,3121000,57.645493
"2014-08-01",67.449997,68.029999,67.139999,67.699997,2656700,57.850571
"2014-08-04",68.07,68.720001,67.529999,68.459999,6262800,58.500015
"2014-08-05",68.459999,68.550003,67.059998,67.32,3050100,57.525875
"2014-08-06",67.07,67.07,66.050003,66.220001,2286900,56.585884
"2014-08-07",66.639999,67.019997,65.879997,66.669998,1446100,56.970432
"2014-08-08",66.760002,67.459999,66.260002,67.389999,1506200,57.58567
"2014-08-11",67.459999,68.120003,67.459999,67.510002,1046400,57.688221
"2014-08-12",67.489998,67.949997,67.419998,67.709999,776600,57.859112
"2014-08-13",68.080002,68.139999,67.230003,67.5,1488200,57.679684
"2014-08-14",67.739998,67.889999,66.959999,67.220001,1544100,57.440418
"2014-08-15",67.639999,67.669998,66.68,67.169998,2409200,57.397675
"2014-08-18",67.459999,68.290001,67.459999,68.150002,1081500,58.235115
"2014-08-19",68.32,68.720001,68.169998,68.629997,1051000,58.645279
"2014-08-20",68.419998,68.889999,68.230003,68.660004,1069100,58.670918
"2014-08-21",68.660004,68.879997,68.410004,68.620003,896600,58.636723
"2014-08-22",68.57,68.730003,68.239998,68.449997,698000,58.491451
"2014-08-25",68.75,68.989998,68.5,68.559998,832800,58.585449
