"dates","TSCO.Open","TSCO.High","TSCO.Low","TSCO.Close","TSCO.Volume","TSCO.Adjusted"
"2013-02-12",51.705002,51.82,51.215,51.48,799600,46.620136
"2013-02-13",51.325001,51.599998,51.165001,51.549999,741200,46.683529
"2013-02-14",51.68,52.375,51.264999,51.875,1195000,46.977852
"2013-02-15",51.994999,52.685001,51.404999,51.884998,1650800,46.986912
"2013-02-19",51.955002,52.445,51.279999,51.720001,1270600,46.837471
"2013-02-20",51.255001,51.720001,50.77,50.779999,1501400,45.986206
"2013-02-21",50.540001,51.040001,50.349998,50.445,1369400,45.772987
"2013-02-22",50.5,50.830002,50.299999,50.625,904200,45.936317
"2013-02-25",50.93,51.380001,50.599998,50.645,1632600,45.954464
"2013-02-26",51.255001,51.615002,50.755001,51.259998,1095200,46.512489
"2013-02-27",51.264999,51.990002,51.185001,51.630001,473600,46.848236
"2013-02-28",51.540001,52.450001,51.540001,51.994999,1025000,47.179428
"2013-03-01",51.919998,52.345001,51.290001,51.544998,1813000,46.771103
"2013-03-04",51.605,51.875,51.290001,51.84,1843600,47.038784
"2013-03-05",52.115002,52.349998,51.830002,52.145,1378600,47.315525
"2013-03-06",52.380001,52.645,51.935001,52.115002,1982600,47.288319
"2013-03-07",51.880001,52.095001,50.875,51.91,1841200,47.102299
"2013-03-08",52,52.470001,51.575001,52.349998,1335400,47.501549
"2013-03-11",52.299999,52.5,51.900002,52.025002,770000,47.20665
"2013-03-12",52.025002,52.025002,51.34,51.459999,1017800,46.693981
"2013-03-13",51.294998,52.110001,51.294998,51.395,931400,46.635002
"2013-03-14",51.535,51.549999,51.115002,51.244999,841000,46.498886
"2013-03-15",50.98,51.209999,50.450001,50.505001,7026800,45.827427
"2013-03-18",50.110001,50.855,49.82,50.619999,1129600,45.931774
"2013-03-19",50.740002,50.805,50.014999,50.294998,981000,45.636871
"2013-03-20",50.544998,51.255001,50.25,51.169998,1130800,46.43084
"2013-03-21",50.764999,51.209999,50.584999,50.939999,679000,46.222134
"2013-03-22",51.16,51.264999,50.855,51.055,658400,46.326481
"2013-03-25",51.305,51.375,50.459999,50.735001,624400,46.036125
"2013-03-26",50.915001,51.005001,50.560001,50.955002,995200,46.235748
"2013-03-27",50.669998,51.580002,50.580002,51.575001,696200,46.798332
"2013-03-28",51.34,52.150002,51.34,52.064999,768600,47.242931
"2013-04-01",52,52,51.154999,51.389999,848200,46.630459
"2013-04-02",51.505001,51.540001,51.025002,51.305,615200,46.553337
"2013-04-03",51.224998,51.314999,50.169998,50.84,832400,46.131401
"2013-04-04",50.889999,51.84,50.73,51.790001,899400,46.993412
"2013-04-05",51.189999,53.134998,50.485001,53.014999,1472400,48.104958
"2013-04-08",52.884998,54.375,52.884998,54.325001,2713800,49.293644
"2013-04-09",54.365002,54.544998,53.200001,54.215,1451000,49.193829
"2013-04-10",54.445,54.895,54,54.330002,1474600,49.298168
"2013-04-11",54.445,54.735001,53.855,54.360001,1491800,49.325401
"2013-04-12",54.125,54.5,53.16,53.68,996600,48.708382
"2013-04-15",53.360001,53.889999,52.055,52.404999,1038800,47.551449
"2013-04-16",52.889999,52.985001,52.139999,52.865002,794600,47.968845
"2013-04-17",52.450001,52.919998,51.82,52.810001,1014600,47.918941
"2013-04-18",52.709999,53.34,51.785,53.105,1478000,48.186623
"2013-04-19",53.154999,54.080002,53.119999,54.029999,986200,49.025959
"2013-04-22",54.125,55.279999,54.035,54.794998,1780400,49.720097
"2013-04-23",54.134998,56.5,54.134998,55.639999,2137400,50.486843
"2013-04-24",55.77,56.294998,55.32,56.025002,1687400,50.836185
"2013-04-25",54.939999,56.610001,53.505001,55.419998,4964600,50.28722
"2013-04-26",55.529999,55.639999,54.119999,54.25,1407600,49.225574
"2013-04-29",54.494999,54.509998,53.529999,53.82,1269200,48.835403
"2013-04-30",53.834999,53.965,53.049999,53.584999,2077800,48.622158
"2013-05-01",53.310001,53.939999,52.57,52.665001,886800,47.787376
"2013-05-02",53.669998,54.5,53.220001,54.205002,1002000,49.18475
"2013-05-03",55.200001,55.564999,54.855,55.369999,1330200,50.241844
"2013-05-06",55.564999,56.095001,55.5,55.939999,829800,50.759056
"2013-05-07",56.16,56.595001,55.695,56.584999,904800,51.344318
"2013-05-08",56.474998,56.599998,55.529999,55.645,754600,50.491371
"2013-05-09",55.735001,55.945,55.294998,55.755001,589200,50.591202
"2013-05-10",55.709999,56.915001,55.485001,56.880001,919000,51.612
"2013-05-13",56.549999,57.075001,56.220001,57.009998,783400,51.729954
"2013-05-14",56.955002,57.535,56.895,57.325001,785800,52.015778
"2013-05-15",57.099998,57.57,57.049999,57.470001,1002600,52.147358
"2013-05-16",57.205002,57.98,56.134998,56.465,1091400,51.351593
"2013-05-17",56.75,56.945,55.93,56.299999,545000,51.201534
"2013-05-20",56.290001,56.564999,56,56.115002,583200,51.033287
"2013-05-21",56.314999,57.275002,56.224998,57.18,879000,52.00185
"2013-05-22",57.145,57.595001,55.099998,55.615002,1157000,50.578575
"2013-05-23",55.264999,55.619999,54.75,55.599998,864200,50.564922
"2013-05-24",55.369999,55.799999,55.084999,55.599998,467600,50.564922
"2013-05-28",56.105,57.02,55.950001,55.974998,825000,50.905964
"2013-05-29",55.59,56.395,55.395,55.814999,635000,50.760456
"2013-05-30",55.869999,56.974998,55.869999,56.615002,821600,51.488018
"2013-05-31",56.455002,57.23,55.970001,55.990002,907000,50.919617
"2013-06-03",55.830002,56.485001,54.424999,55.099998,1213000,50.11021
"2013-06-04",55.005001,55.349998,53.314999,54.310001,1032200,49.391747
"2013-06-05",54.264999,55.240002,54.075001,54.994999,1117600,50.014721
"2013-06-06",54.865002,56.07,54.630001,56.064999,594200,50.987823
"2013-06-07",56.57,57.314999,56.02,56.759998,737000,51.619873
"2013-06-10",56.93,57.294998,56.34,56.880001,536000,51.729015
"2013-06-11",56.215,57.535,56.185001,57.18,927800,52.00185
"2013-06-12",57.535,57.625,56.285,56.345001,1005800,51.242462
"2013-06-13",56.25,57.32,56.005001,57.25,447400,52.065506
"2013-06-14",57.305,57.445,56.994999,57.34,1136000,52.147354
"2013-06-17",57.540001,57.950001,57.244999,57.764999,543400,52.533878
"2013-06-18",57.91,58.875,57.77,58.805,756400,53.479675
"2013-06-19",58.740002,58.974998,57.974998,58.005001,805400,52.752144
"2013-06-20",57.27,57.82,56.150002,56.27,1076800,51.174263
"2013-06-21",56.334999,56.875,54.224998,55.105,2570800,50.114765
"2013-06-24",54.810001,56.34,54.119999,55.595001,1551800,50.560379
"2013-06-25",55.955002,56.619999,55.494999,55.985001,657000,50.915062
"2013-06-26",57.095001,57.095001,55.619999,56.439999,552200,51.328854
"2013-06-27",57.154999,58.525002,57.040001,58.244999,1473000,52.970402
"2013-06-28",58.09,59.115002,57.91,58.775002,2004600,53.452412
"2013-07-01",59.375,59.389999,57.900002,58.189999,1391400,52.920376
"2013-07-02",57.450001,58.654999,57,57.950001,938600,52.702118
"2013-07-03",57.790001,58.389999,57.560001,58.145,404400,52.879448
"2013-07-05",59.029999,59.43,58,59.404999,582200,54.02536
"2013-07-08",59.709999,60.25,59.169998,59.57,747400,54.175404
"2013-07-09",59.855,60.220001,59.575001,60.080002,585200,54.639233
"2013-07-10",60.279999,61.099998,60.25,61.084999,709400,55.5532
"2013-07-11",61.5,61.880001,61.165001,61.450001,920200,55.885159
"2013-07-12",61.275002,61.595001,60.919998,61.505001,501800,55.935177
"2013-07-15",61.810001,62.224998,61.134998,61.285,699400,55.735092
"2013-07-16",61.459999,61.654999,60.014999,60.34,871400,54.875687
"2013-07-17",60.314999,60.470001,58.939999,59.549999,1595800,54.157207
"2013-07-18",59.82,60.735001,59.82,60.375,1234800,54.907513
"2013-07-19",60.564999,61.369999,60.125,61.244999,532200,55.698715
"2013-07-22",61.044998,61.919998,61,61.035,743000,55.507736
"2013-07-23",61.330002,61.455002,60.700001,61.040001,862800,55.512283
"2013-07-24",60.965,61.34,59.895,60.634998,1038400,55.143967
"2013-07-25",59.255001,59.724998,58.025002,59.165001,2322200,53.807091
"2013-07-26",59.294998,59.645,58.564999,59.59,1291400,54.1936
"2013-07-29",59.755001,60.189999,59.505001,59.685001,794800,54.280006
"2013-07-30",60.264999,60.919998,59.900002,60.07,833000,54.630131
"2013-07-31",60.400002,61.134998,60.125,60.575001,798600,55.089397
"2013-08-01",61.165001,61.785,60.349998,61.485001,1320200,55.916985
"2013-08-02",61.5,61.689999,60.695,61.654999,672600,56.071594
"2013-08-05",61.419998,61.560001,61.025002,61.32,478800,55.76693
"2013-08-06",61.060001,61.549999,60.259998,61.060001,835800,55.530472
"2013-08-07",61.014999,61.02,59.685001,59.904999,669800,54.480072
"2013-08-08",60.200001,60.830002,59.875,60.755001,802000,55.253101
"2013-08-09",60.744999,61.279999,60.375,61.185001,727400,55.644165
"2013-08-12",60.93,61.200001,60.009998,60.115002,867600,54.671062
"2013-08-13",60.25,60.990002,59.459999,60.965,612400,55.444092
"2013-08-14",60.77,60.799999,59.84,60.165001,393800,54.716526
"2013-08-15",59.57,60.485001,58.279999,58.400002,609200,53.226372
"2013-08-16",58.325001,59.294998,58.169998,58.380001,553200,53.208134
"2013-08-19",58.145,59.139999,58.145,58.865002,641400,53.650177
"2013-08-20",58.860001,60.209999,58.764999,60.18,660600,54.848682
"2013-08-21",59.990002,60.205002,58.889999,59.095001,850800,53.859798
"2013-08-22",59.115002,60.740002,58.845001,60.645,596400,55.272495
"2013-08-23",60.555,61.115002,60.224998,60.5,614000,55.140335
"2013-08-26",60.68,61.115002,60.255001,60.775002,389600,55.390972
"2013-08-27",60.02,60.66,59.764999,60.174999,641200,54.844124
"2013-08-28",60.035,60.555,59.884998,59.900002,339600,54.593494
"2013-08-29",60.25,62.314999,60.150002,61.889999,1208800,56.4072
"2013-08-30",62.060001,62.060001,60.75,61.185001,889600,55.764648
"2013-09-03",62.080002,62.244999,60.25,60.735001,1278600,55.354507
"2013-09-04",60.985001,61.985001,60.580002,61.860001,675600,56.379845
"2013-09-05",61.75,62.474998,61.630001,62.355,894600,56.83099
"2013-09-06",62.5,62.544998,60.924999,61.830002,867800,56.352509
"2013-09-09",62.119999,63.810001,62.119999,63.419998,1039000,57.801647
"2013-09-10",63.709999,64.669998,63.32,64.650002,864800,58.922691
"2013-09-11",64.739998,65.739998,64.514999,65.440002,824600,59.642708
"2013-09-12",65.610001,65.614998,65.089996,65.339996,965000,59.551556
"2013-09-13",65.389999,65.709999,64.989998,65.25,623800,59.469532
"2013-09-16",66.345001,66.345001,64.995003,65.260002,886600,59.478649
"2013-09-17",65.195,65.839996,65.195,65.375,748400,59.583447
"2013-09-18",65.400002,65.695,64.309998,65.574997,885600,59.765736
"2013-09-19",65.934998,66.375,65.425003,65.800003,512200,59.970818
"2013-09-20",65.985001,66.18,65.065002,65.239998,1528000,59.460419
"2013-09-23",65.379997,65.419998,64.540001,64.925003,715200,59.173325
"2013-09-24",65.129997,65.790001,64.764999,65,613000,59.241688
"2013-09-25",65.144997,65.639999,64.555,65.029999,486200,59.26902
"2013-09-26",65.129997,66.254997,64.915001,66.165001,679800,60.303486
"2013-09-27",66.080002,67.129997,65.360001,66.400002,811400,60.517658
"2013-09-30",66.029999,67.290001,65.830002,67.169998,868400,61.219429
"2013-10-01",68.040001,68.889999,67.410004,68.269997,1394200,62.221996
"2013-10-02",67.959999,69,67.75,68.730003,881600,62.641251
"2013-10-03",68.860001,69.25,67.449997,68.199997,614500,62.158192
"2013-10-04",68.330002,68.790001,67.940002,68.529999,468400,62.458965
"2013-10-07",68.010002,68.300003,66.760002,66.790001,826700,60.8731
"2013-10-08",66.739998,66.889999,65.470001,65.489998,908100,59.688278
"2013-10-09",65.639999,65.910004,64.169998,64.68,743600,58.950031
"2013-10-10",65.629997,65.879997,65.25,65.830002,621100,59.998142
"2013-10-11",66.029999,66.080002,65,65.849998,694300,60.016384
"2013-10-14",65.599998,65.800003,65.110001,65.709999,522000,59.888786
"2013-10-15",65.660004,65.839996,64.800003,64.980003,544500,59.223446
"2013-10-16",65.25,67.089996,65,66.690002,814700,60.781967
"2013-10-17",66.559998,66.849998,66.010002,66.440002,800200,60.554115
"2013-10-18",66.769997,67.470001,66.480003,67.190002,515900,61.237663
"2013-10-21",67.459999,68.879997,67.230003,68.849998,1156600,62.750614
"2013-10-22",69.5,70,68.32,68.540001,1304900,62.468067
"2013-10-23",68.519997,68.610001,67.349998,68.389999,964100,62.331364
"2013-10-24",70,74.25,69.019997,73.940002,3596500,67.389687
"2013-10-25",74.059998,74.910004,73.080002,73.220001,1482500,66.73349
"2013-10-28",73.339996,73.690002,71.510002,71.849998,1377900,65.484848
"2013-10-29",71.790001,72.629997,71.309998,72.25,793600,65.849411
"2013-10-30",72.260002,72.669998,71.120003,71.540001,872000,65.202324
"2013-10-31",71.32,71.769997,70.589996,71.349998,1044900,65.029144
"2013-11-01",70.900002,71.5,70.699997,71.120003,914300,64.819504
"2013-11-04",70.459999,71.699997,70.459999,70.989998,1032700,64.701019
"2013-11-05",70.699997,71.209999,70.050003,70.760002,966500,64.491417
"2013-11-06",70.949997,71.959999,70.550003,71.389999,952300,65.065575
"2013-11-07",71.559998,71.940002,69.919998,70.040001,870300,63.835186
"2013-11-08",70.059998,71.580002,70.029999,71.370003,886000,65.047379
"2013-11-11",71.5,71.940002,70.949997,71.779999,529300,65.421051
"2013-11-12",71.400002,72.860001,71.139999,72.339996,726600,65.931435
"2013-11-13",71.970001,73.510002,71.879997,73.5,1086500,66.98867
"2013-11-14",73.330002,73.870003,72.75,73.349998,620700,66.970413
"2013-11-15",73.459999,74.099998,73.010002,74.089996,546900,67.646049
"2013-11-18",74.449997,74.599998,72.730003,72.970001,576900,66.623451
"2013-11-19",73.080002,73.529999,71.480003,71.519997,842600,65.299553
"2013-11-20",71.709999,72.290001,70.959999,71.309998,567800,65.107811
"2013-11-21",71.82,72.660004,71.220001,72.639999,518100,66.322136
"2013-11-22",72.209999,73.269997,72.209999,73.190002,522200,66.824326
"2013-11-25",73.580002,73.970001,73.080002,73.5,601000,67.107353
"2013-11-26",73.400002,74.5,73.360001,74.349998,771400,67.883423
"2013-11-27",74.260002,74.290001,73.57,74.040001,389200,67.60038
"2013-11-29",74.330002,74.550003,73.169998,73.209999,331400,66.842575
"2013-12-02",73.25,74.470001,72.57,73.690002,521000,67.280838
"2013-12-03",73.400002,73.760002,72.309998,73.389999,1380600,67.00692
"2013-12-04",73.040001,73.349998,71.629997,72.720001,833300,66.395218
"2013-12-05",72.580002,72.860001,71.720001,72.650002,937300,66.331299
"2013-12-06",72.739998,73.389999,72,72.760002,1018400,66.431709
"2013-12-09",72.769997,73.32,72.300003,72.5,799900,66.194344
"2013-12-10",72.010002,72.629997,71.449997,71.739998,1066300,65.500435
"2013-12-11",71.68,72.440002,71.279999,71.449997,878200,65.235649
"2013-12-12",71.25,71.739998,70.879997,71.360001,705800,65.153488
"2013-12-13",71.360001,72.629997,71.290001,72.029999,866200,65.765213
"2013-12-16",73.029999,73.959999,72.510002,73.589996,1394500,67.189514
"2013-12-17",73.5,73.980003,73.019997,73.370003,1331900,66.988678
"2013-12-18",73.779999,74.800003,72.830002,74.720001,1335200,68.221252
"2013-12-19",74.260002,74.879997,73.339996,74.07,945300,67.627769
"2013-12-20",74.18,75.5,74.080002,74.919998,6624100,68.403854
"2013-12-23",77,77,75.599998,75.949997,1353300,69.344292
"2013-12-24",76,76.400002,75.349998,76.080002,390900,69.462952
"2013-12-26",76.279999,76.910004,76.110001,76.120003,450100,69.499466
"2013-12-27",76.089996,76.330002,74.730003,75.540001,727200,68.969933
"2013-12-30",74.93,76.470001,74.93,76.230003,640400,69.599937
"2013-12-31",76.720001,78.169998,76.660004,77.580002,1444400,70.832535
"2014-01-02",77.599998,77.720001,76.129997,76.800003,855300,70.120361
"2014-01-03",76.559998,76.870003,76.089996,76.480003,743700,69.828186
"2014-01-06",77,77.389999,75.349998,75.459999,675600,68.896904
"2014-01-07",75.900002,76.610001,75.639999,75.93,733500,69.326035
"2014-01-08",76.529999,76.639999,75.379997,76.349998,780100,69.709488
"2014-01-09",76.669998,76.940002,76.080002,76.699997,589300,70.029037
"2014-01-10",76.970001,77.199997,76.279999,76.580002,582200,69.919456
"2014-01-13",76.620003,76.809998,73.089996,73.400002,1452400,67.016052
"2014-01-14",73.470001,74.599998,72.610001,74.349998,982100,67.883423
"2014-01-15",74.400002,75.529999,74.190002,75.18,762300,68.641243
"2014-01-16",75.07,75.470001,73.709999,74.309998,852700,67.846886
"2014-01-17",75.599998,75.730003,73.839996,74.169998,2061000,67.719093
"2014-01-21",74.389999,74.910004,72.790001,72.910004,2668200,66.568672
"2014-01-22",73.099998,73.529999,71.379997,73.160004,2519500,66.796959
"2014-01-23",72.349998,73.290001,71.199997,71.870003,30011000,65.619141
"2014-01-24",71.269997,71.580002,70.110001,70.18,2576600,64.076103
"2014-01-27",70.620003,70.919998,70.120003,70.459999,1641700,64.331787
"2014-01-28",70.410004,70.949997,70.25,70.68,1306200,64.532631
"2014-01-29",70.75,70.860001,68.720001,69,2386300,62.998745
"2014-01-30",65.120003,68.160004,64.629997,67.459999,5139700,61.592712
"2014-01-31",65.93,66.889999,65.870003,66.510002,2098300,60.725327
"2014-02-03",66.260002,66.330002,63.029999,63.419998,2282900,57.904064
"2014-02-04",63.77,64.150002,63.32,63.549999,1608700,58.022766
"2014-02-05",62.91,63.869999,62.060001,63.740002,1627300,58.196239
"2014-02-06",63.93,65.199997,63.77,65.099998,1627100,59.437943
"2014-02-07",65.220001,66.650002,65.019997,66.519997,1648600,60.73444
"2014-02-10",66.599998,66.75,65.769997,66.019997,948300,60.277931
"2014-02-11",65.959999,66.440002,65.580002,65.669998,1272800,59.958374
"2014-02-12",65.5,66.150002,65.5,66,998100,60.259674
"2014-02-13",65.610001,66.760002,65.32,66.18,1148400,60.424015
"2014-02-14",64.129997,66.220001,64.07,65.699997,1265800,59.98576
"2014-02-18",65.669998,66.629997,65.419998,66.529999,1230800,60.743568
"2014-02-19",66.269997,66.730003,65.529999,65.620003,1232700,59.912731
"2014-02-20",65.779999,66,65.019997,65.769997,1313400,60.168873
"2014-02-21",65.910004,66.739998,65.230003,66.400002,1190700,60.745232
"2014-02-24",66.410004,67.489998,66.050003,66.769997,916400,61.083725
"2014-02-25",67.989998,69.599998,67.870003,69.199997,1915900,63.306759
"2014-02-26",69.360001,70.93,68.779999,70.459999,1799200,64.459465
"2014-02-27",70.959999,70.959999,69.790001,70.32,1013600,64.331398
"2014-02-28",70.32,71.279999,70.07,70.559998,944800,64.550941
"2014-03-03",69.93,70.290001,69,70.150002,1037300,64.175873
"2014-03-04",70.959999,72.209999,70.959999,71.739998,1301200,65.630455
"2014-03-05",71.440002,72.489998,71.440002,71.739998,851100,65.630455
"2014-03-06",72.099998,72.709999,71.25,72.290001,702200,66.133598
"2014-03-07",72.589996,72.989998,72.010002,72.720001,802700,66.527008
"2014-03-10",72.68,72.870003,72.089996,72.550003,880100,66.37149
"2014-03-11",72.709999,72.849998,72.050003,72.120003,937300,65.978081
"2014-03-12",71.839996,72.120003,71.419998,72.089996,621700,65.950638
"2014-03-13",72.239998,72.639999,70.599998,70.870003,696400,64.834557
"2014-03-14",70.849998,71.870003,70.790001,71.059998,772900,65.008331
"2014-03-17",71.510002,72.690002,71.220001,72.32,988900,66.161064
"2014-03-18",72.629997,74.110001,72.449997,74.010002,1177000,67.707146
"2014-03-19",73.989998,74.260002,72.940002,73.559998,968700,67.295464
"2014-03-20",73.080002,74.110001,73.080002,74.07,635600,67.762024
"2014-03-21",74.25,74.690002,73.610001,74.370003,2212100,68.036499
"2014-03-24",74.529999,74.889999,72.139999,73.199997,1179500,66.96611
"2014-03-25",73.730003,73.730003,71.699997,71.839996,1334800,65.721924
"2014-03-26",71.980003,72.269997,70.379997,70.43,1036700,64.432014
"2014-03-27",70.389999,70.879997,69.739998,70.239998,1074000,64.258194
"2014-03-28",70.440002,71.489998,70.260002,70.769997,660400,64.74308
"2014-03-31",70.07,70.940002,69.940002,70.629997,893700,64.614998
"2014-04-01",70.779999,71.769997,70.669998,71.720001,830800,65.61216
"2014-04-02",71.82,72.32,71.129997,72.260002,607700,66.106163
"2014-04-03",72.989998,72.989998,70.739998,71.040001,741200,64.990059
"2014-04-04",71.260002,71.260002,68.839996,69.150002,1128500,63.261028
"2014-04-07",69.129997,69.150002,66.230003,66.980003,1403000,61.275826
"2014-04-08",66.870003,68.860001,66.68,67.889999,1288800,62.10833
"2014-04-09",68,69.160004,67.980003,69.150002,857400,63.261028
"2014-04-10",69,69.18,67.300003,67.599998,1231200,61.843021
"2014-04-11",66.959999,68.32,66.5,67.089996,1087100,61.37645
"2014-04-14",67.589996,67.860001,66.279999,66.849998,640900,61.156914
"2014-04-15",67.029999,67.769997,65.599998,66.720001,921900,61.03796
"2014-04-16",67.440002,67.900002,66.540001,66.889999,988200,61.193501
"2014-04-17",68.110001,68.110001,66.900002,67.25,654500,61.522835
"2014-04-21",67.209999,67.599998,66.730003,67.209999,1147100,61.48624
"2014-04-22",66.830002,68.080002,66.830002,67.489998,1021600,61.74239
"2014-04-23",67.730003,67.989998,67.150002,67.339996,1057500,61.605179
"2014-04-24",65,66.989998,64.760002,66.690002,2949100,61.010525
"2014-04-25",67.459999,67.459999,65.57,65.68,979800,60.08654
"2014-04-28",66.040001,67.120003,65.32,66.440002,1205900,60.781826
"2014-04-29",66.93,67.489998,65.989998,66.75,888300,61.06543
"2014-04-30",66.449997,67.309998,66.449997,67.239998,934600,61.513695
"2014-05-01",67.339996,67.760002,66.5,66.699997,803400,61.019672
"2014-05-02",67,67.900002,66.440002,67.07,676800,61.358166
"2014-05-05",66.529999,67.279999,66.339996,66.82,483200,61.129463
"2014-05-06",66.730003,66.800003,65.300003,65.309998,807500,59.748051
"2014-05-07",65.290001,65.489998,63.810001,64.349998,1143200,58.869804
"2014-05-08",64.389999,65.269997,64.220001,64.43,814700,58.942993
"2014-05-09",64.639999,65.550003,64.160004,65.440002,700500,59.866989
"2014-05-12",65.769997,66.589996,65.57,66.5,608000,60.836708
"2014-05-13",65.720001,65.949997,64.470001,64.720001,1075800,59.208305
"2014-05-14",64.519997,64.589996,63.950001,64.150002,1309700,58.686832
"2014-05-15",64.089996,64.089996,62.650002,63.16,1506400,57.925632
"2014-05-16",63.150002,63.849998,62.830002,63.82,1165000,58.530922
"2014-05-19",63.16,64.040001,62.900002,63.669998,750200,58.39336
"2014-05-20",63.23,63.77,62.549999,63.59,1307800,58.319984
"2014-05-21",63.630001,64.410004,63.400002,63.970001,941000,58.668495
"2014-05-22",64.019997,64.459999,63.52,63.59,739900,58.319984
"2014-05-23",63.700001,63.810001,63.290001,63.740002,574200,58.457558
"2014-05-27",64,64.870003,63.529999,64.800003,1161000,59.42971
"2014-05-28",64.650002,64.660004,63.68,63.740002,707000,58.457558
"2014-05-29",63.740002,63.939999,63.189999,63.619999,929300,58.347496
"2014-05-30",63.869999,65.18,63.73,65.019997,1052600,59.631477
"2014-06-02",65,65.599998,64.669998,65.050003,1184700,59.658989
"2014-06-03",65.290001,65.400002,64.620003,65.330002,863300,59.915794
"2014-06-04",65.050003,65.410004,64.769997,65.18,474700,59.778214
"2014-06-05",65.18,65.709999,64.68,65.540001,595300,60.108387
"2014-06-06",65.900002,66.470001,65.790001,65.989998,488200,60.521084
"2014-06-09",65.849998,66.669998,65.839996,66.190002,568500,60.704521
"2014-06-10",65.989998,66.400002,65.5,65.650002,483900,60.20927
"2014-06-11",65.449997,65.959999,65.32,65.900002,679600,60.438557
"2014-06-12",65.57,65.720001,64.849998,65.050003,477600,59.658989
"2014-06-13",64.959999,65.18,64.410004,65,410400,59.613136
"2014-06-16",64.739998,64.800003,63.860001,64.360001,913900,59.026173
"2014-06-17",64.199997,64.709999,63.98,64.449997,804200,59.108727
"2014-06-18",64.269997,64.739998,64,64.559998,457200,59.209587
"2014-06-19",64.620003,64.889999,64.150002,64.190002,593500,58.870262
"2014-06-20",64.330002,64.330002,62.919998,63.049999,3306900,57.824738
"2014-06-23",62.959999,63.57,62.490002,63,1273300,57.778889
"2014-06-24",62.669998,63.139999,62.52,62.560001,883700,57.375351
"2014-06-25",62.549999,62.82,62.240002,62.259998,2925600,57.100204
"2014-06-26",62.439999,62.630001,60.639999,60.84,2428300,55.79789
"2014-06-27",60.549999,60.68,59.75,60.209999,2848700,55.220108
"2014-06-30",59.889999,60.84,59.779999,60.400002,2221600,55.394356
"2014-07-01",60.549999,61.200001,60.349998,61.080002,1285800,56.018009
"2014-07-02",61.029999,61.330002,60.849998,60.889999,926800,55.84375
"2014-07-03",61.099998,62.119999,60.560001,61.650002,699800,56.540768
"2014-07-07",61.66,61.790001,61.43,61.540001,786200,56.439888
"2014-07-08",61.41,61.540001,60.68,60.790001,1026600,55.752041
"2014-07-09",60.91,61.509998,60.799999,61.380001,1080900,56.293137
"2014-07-10",58.200001,60.330002,57.200001,59.919998,9293200,54.954132
"2014-07-11",60,60.369999,59.099998,60.349998,2332500,55.348507
"2014-07-14",60.779999,61,60.119999,60.650002,1913000,55.62365
"2014-07-15",60.41,61.189999,60.200001,60.98,1835600,55.926289
"2014-07-16",60.740002,61.07,60.470001,60.950001,3404900,55.898781
"2014-07-17",60.689999,62.080002,60.509998,61.099998,2522800,56.036346
"2014-07-18",61.400002,62.419998,61.09,62.220001,1413400,57.063522
"2014-07-21",61.98,62.099998,61.139999,61.619999,1427200,56.51326
"2014-07-22",61.939999,62,61.459999,61.59,1164300,56.485733
"2014-07-23",61.549999,61.970001,60.720001,61.07,1763800,56.008827
"2014-07-24",63.900002,65.800003,63.349998,65.110001,4267100,59.714001
"2014-07-25",64.830002,65,63.189999,63.470001,1630400,58.209942
"2014-07-28",63.5,63.889999,63.119999,63.43,1013100,58.173244
"2014-07-29",63.369999,64.110001,63.369999,63.540001,1094300,58.274132
"2014-07-30",63.84,63.990002,63.32,63.810001,984700,58.521763
"2014-07-31",63.560001,63.93,62.130001,62.169998,1314000,57.01767
"2014-08-01",62.080002,62.439999,61.080002,61.32,1602900,56.23811
"2014-08-04",61.349998,62.07,61.220001,61.810001,770000,56.687511
"2014-08-05",61.470001,62.490002,61.380001,61.82,904200,56.696674
"2014-08-06",61.349998,62.029999,60.91,61.34,1047500,56.256458
"2014-08-07",61.48,61.810001,60.810001,60.91,639100,55.862087
"2014-08-08",61.099998,61.779999,61.099998,61.75,769400,56.632469
"2014-08-11",61.939999,62.25,61.610001,62.119999,578000,56.971817
"2014-08-12",61.880001,62.490002,61.02,62.130001,569100,56.980988
"2014-08-13",62.099998,62.279999,61.23,61.709999,770100,56.595798
"2014-08-14",61.73,62.119999,61.360001,62.029999,594200,57.037159
"2014-08-15",62.41,62.459999,60.650002,61.299999,1041500,56.36591
"2014-08-18",61.779999,62.009998,61.299999,61.860001,878900,56.880836
"2014-08-19",61.91,62.869999,61.91,62.32,907900,57.303814
"2014-08-20",62.18,63.419998,61.990002,63.25,868900,58.15897
"2014-08-21",63.049999,63.700001,62.619999,63.529999,1434000,58.416428
"2014-08-22",63.639999,64.779999,63.529999,64.559998,1270700,59.36351
"2014-08-25",64.889999,65.309998,64.620003,65.269997,1339200,60.016373
"2014-08-26",66,67.110001,65.75,66.779999,1895500,61.404839
"2014-08-27",66.709999,66.989998,66.129997,66.510002,1223600,61.156555
"2014-08-28",66.269997,67.400002,65.760002,67.150002,1134900,61.745052
"2014-08-29",67.519997,67.550003,66.650002,66.949997,886800,61.561131
"2014-09-02",67.110001,67.75,66.769997,67.160004,1036700,61.754238
"2014-09-03",67.349998,67.839996,66.650002,66.730003,959400,61.35886
"2014-09-04",66.910004,67.169998,65.760002,65.830002,1462100,60.5313
