"dates","PXD.Open","PXD.High","PXD.Low","PXD.Close","PXD.Volume","PXD.Adjusted"
"2013-01-30",120,123.860001,116,116.209999,4706800,111.484741
"2013-01-31",115.199997,118.400002,113.57,117.540001,1893100,112.760635
"2013-02-01",118.279999,120,117.739998,119.919998,1404500,115.043869
"2013-02-04",117.989998,120.57,117.790001,119.669998,1308700,114.804039
"2013-02-05",120.959999,121.82,119.459999,121.620003,1073400,116.674744
"2013-02-06",121.150002,125.120003,120.970001,125.110001,1992300,120.022835
"2013-02-07",125.120003,125.370003,123.059998,124.540001,1352000,119.476013
"2013-02-08",125,129.25,124.580002,128.970001,2054200,123.725883
"2013-02-11",128.970001,129.259995,125.75,128.550003,2148200,123.322968
"2013-02-12",128.929993,130.360001,128.089996,128.5,1618500,123.275002
"2013-02-13",130.800003,130.800003,125.919998,126.760002,3095300,121.605751
"2013-02-14",122.43,133.679993,120.029999,130.050003,5504200,124.761963
"2013-02-15",128.990005,131.75,128.600006,130.559998,9337900,125.251205
"2013-02-19",131.419998,132.869995,131.130005,132.449997,1757100,127.064392
"2013-02-20",132.199997,132.199997,127.650002,127.839996,2928800,122.641823
"2013-02-21",127.699997,127.989998,123.269997,125.519997,2216700,120.416153
"2013-02-22",126.830002,128.25,124.639999,127,2369300,121.835991
"2013-02-25",128.059998,128.380005,121.019997,121.089996,2362100,116.166298
"2013-02-26",122.169998,124.690002,119.830002,124.279999,2076900,119.226585
"2013-02-27",124.120003,126.669998,123.949997,126.099998,1376800,120.972588
"2013-02-28",125.959999,126.849998,124.529999,125.809998,1705500,120.694374
"2013-03-01",124.75,124.839996,122.449997,123.690002,1564000,118.660576
"2013-03-04",123.300003,123.989998,120.949997,123,1496600,117.998642
"2013-03-05",124.279999,126.190002,122.959999,125.230003,1311600,120.137978
"2013-03-06",126.07,126.07,124.449997,125.110001,999600,120.022835
"2013-03-07",124.879997,128,123.25,127.650002,3153400,122.459564
"2013-03-08",128.259995,129.389999,126.919998,127.639999,1811100,122.449959
"2013-03-11",127.279999,128.100006,126.18,127.669998,744400,122.478737
"2013-03-12",128.089996,128.130005,126.169998,127.110001,972100,121.941498
"2013-03-13",126.889999,127.120003,125.580002,126.290001,1239200,121.154869
"2013-03-14",126.610001,127.82,125.110001,127.620003,1741700,122.430779
"2013-03-15",126.82,129.970001,126.25,129.309998,2212600,124.052048
"2013-03-18",127.489998,128.479996,126.510002,126.989998,932900,121.826393
"2013-03-19",126.839996,127.620003,123.209999,124.019997,997100,118.97715
"2013-03-20",125.449997,126.43,122.830002,124.459999,1055600,119.399269
"2013-03-21",123.559998,124.93,121.389999,121.830002,1090200,116.876198
"2013-03-22",122.660004,123.730003,121.989998,122.730003,921000,117.739624
"2013-03-25",123.279999,125,121.010002,122.120003,1495000,117.154404
"2013-03-26",123.300003,126.150002,122.419998,126.07,1183800,120.983437
"2013-03-27",125.900002,126.709999,123.339996,126.25,1713100,121.156174
"2013-03-28",125.790001,126.699997,124.07,124.25,1465600,119.236855
"2013-04-01",124.199997,124.959999,121.639999,122.910004,1482600,117.950912
"2013-04-02",122.379997,123.82,122.379997,123.480003,1487700,118.497932
"2013-04-03",124.160004,124.400002,120.160004,120.93,1315100,116.050827
"2013-04-04",120.410004,120.809998,116.660004,117.82,1934100,113.066299
"2013-04-05",115.459999,119.489998,114.309998,118.589996,2091300,113.805214
"2013-04-08",118.879997,121.400002,118.75,121.379997,986900,116.482635
"2013-04-09",121.290001,123.790001,120.110001,123.199997,1359100,118.229225
"2013-04-10",123.580002,123.959999,122.529999,122.900002,866800,117.941338
"2013-04-11",123.449997,123.970001,122.120003,123.519997,1128300,118.536301
"2013-04-12",122.080002,122.5,117.440002,118.610001,1579500,113.824432
"2013-04-15",115.790001,117.5,110.169998,110.169998,2482800,105.724945
"2013-04-16",112.589996,115.400002,109.889999,113.610001,2058300,109.026161
"2013-04-17",111.959999,112.330002,109.18,111.589996,1810700,107.087662
"2013-04-18",111.599998,113.559998,109.730003,112.349998,1460500,107.816986
"2013-04-19",112.75,113.300003,109.639999,110.589996,1189700,106.128006
"2013-04-22",111.050003,113.32,109.900002,112.709999,1310400,108.162468
"2013-04-23",112.879997,114.07,111.870003,113.779999,1155600,109.189293
"2013-04-24",114.110001,116.160004,114.110001,115.720001,1168400,111.051025
"2013-04-25",115.75,119.260002,115.529999,117.489998,1629200,112.749588
"2013-04-26",117.440002,118.370003,115.790001,118.120003,1430000,113.354187
"2013-04-29",118.889999,121.589996,117.940002,121.010002,1090400,116.127602
"2013-04-30",120.709999,122.849998,120.160004,122.230003,1331400,117.298363
"2013-05-01",121.089996,121.089996,118.07,118.970001,1544900,114.169899
"2013-05-02",119.360001,127.860001,119.129997,126.309998,2367400,121.213737
"2013-05-03",128.419998,130.619995,128.419998,129.639999,1872800,124.40937
"2013-05-06",131.479996,134.880005,130.529999,133.539993,2817100,128.152008
"2013-05-07",134.759995,138.869995,134.289993,137.789993,2581200,132.230576
"2013-05-08",136.429993,138.740005,135.699997,138.070007,2282300,132.499268
"2013-05-09",137.470001,138.949997,136.309998,136.970001,2180000,131.443619
"2013-05-10",136.279999,137.309998,133.070007,137.130005,2360800,131.597183
"2013-05-13",136.820007,138.580002,136.690002,137.720001,1122700,132.163391
"2013-05-14",137.639999,140.570007,137.399994,139.949997,1685800,134.303421
"2013-05-15",139.350006,139.910004,137.470001,138.830002,1081800,133.228561
"2013-05-16",138.75,139.820007,137.479996,138.580002,838600,132.988647
"2013-05-17",139.699997,142.589996,139.149994,142.25,1462700,136.51062
"2013-05-20",142.479996,143.389999,139.880005,140.149994,1538300,134.495316
"2013-05-21",139.960007,141.639999,138.889999,138.970001,1254100,133.362946
"2013-05-22",144,146.679993,142.800003,143.529999,3152400,137.738983
"2013-05-23",140.899994,144.649994,138.630005,144.020004,1220400,138.209213
"2013-05-24",142.789993,142.990005,140.449997,141.199997,1232800,135.50293
"2013-05-28",143.910004,145.830002,143.25,145.240005,1110300,139.379974
"2013-05-29",143.619995,146.440002,143.320007,144.649994,824200,138.813766
"2013-05-30",143.529999,145.610001,142.520004,144.470001,713100,138.641037
"2013-05-31",143.830002,144.300003,138.619995,138.679993,1738400,133.084595
"2013-06-03",139.800003,142.190002,138.550003,140.830002,1290000,135.147873
"2013-06-04",140.320007,142.220001,138.179993,140,988300,134.351395
"2013-06-05",139.460007,140.100006,137.990005,138,859900,132.432068
"2013-06-06",137.660004,142.119995,137.440002,142.020004,1088400,136.289917
"2013-06-07",142.149994,144.940002,141.710007,144.289993,770400,138.468292
"2013-06-10",142.279999,145.729996,142.279999,145.559998,889800,139.687088
"2013-06-11",142.529999,144.509995,142.350006,143.130005,1517300,137.355103
"2013-06-12",144.570007,145.179993,142.360001,142.880005,1023700,137.115204
"2013-06-13",142.800003,147.990005,142.389999,146.949997,1126500,141.021027
"2013-06-14",147.119995,148.720001,145.990005,146.619995,1240300,140.704269
"2013-06-17",149.360001,154.259995,149.139999,152.320007,1822300,146.174332
"2013-06-18",153.460007,157.809998,152.570007,154.649994,2023500,148.410278
"2013-06-19",154.649994,155.139999,152.679993,153.059998,1251200,146.884445
"2013-06-20",150.419998,150.440002,145.820007,146.289993,2374600,140.387573
"2013-06-21",147.899994,147.910004,141.880005,144.610001,2994300,138.77536
"2013-06-24",142.539993,146.710007,138.910004,145.240005,1894700,139.379974
"2013-06-25",147.800003,149.419998,145.279999,148.009995,1208500,142.038223
"2013-06-26",148.380005,149.649994,146.949997,147.169998,1112800,141.232056
"2013-06-27",148.789993,149.929993,146.639999,146.710007,1102000,140.790665
"2013-06-28",145.899994,146.690002,144.270004,144.75,1495700,138.909744
"2013-07-01",146.190002,151.339996,146.190002,148.729996,1233600,142.729172
"2013-07-02",148.809998,152.199997,148.699997,149.899994,1637100,143.851944
"2013-07-03",149.800003,150.149994,148.440002,148.75,1014000,142.748322
"2013-07-05",150.039993,152.619995,147.830002,152.550003,1327700,146.395035
"2013-07-08",153.020004,154.690002,150.009995,150.600006,823400,144.523712
"2013-07-09",151.869995,154.740005,149.880005,153.490005,1555600,147.297134
"2013-07-10",154.020004,155.610001,151.029999,152.080002,1449800,145.944
"2013-07-11",154.889999,157.179993,152.160004,153.449997,1212600,147.258728
"2013-07-12",152.610001,154.429993,151.75,153.429993,854800,147.239517
"2013-07-15",153.399994,155.710007,152.080002,152.509995,755200,146.356613
"2013-07-16",153.190002,154.330002,150.649994,152.589996,641800,146.433426
"2013-07-17",153.050003,154.119995,151.970001,153.410004,711400,147.220337
"2013-07-18",153.949997,156.479996,153.610001,156.229996,835100,149.926559
"2013-07-19",156.350006,157.889999,153.710007,157.839996,1143900,151.471603
"2013-07-22",157.210007,157.75,155.529999,155.860001,883000,149.571472
"2013-07-23",156.190002,156.649994,154.860001,155.100006,791000,148.842148
"2013-07-24",154.809998,155,151.410004,153,1109300,146.826859
"2013-07-25",153.449997,156.229996,152.210007,154.759995,955000,148.515839
"2013-07-26",153.389999,154.910004,153.100006,154.779999,854000,148.535019
"2013-07-29",154.289993,155.509995,152.729996,154.889999,820000,148.640625
"2013-07-30",154.669998,156,152.039993,153.330002,874700,147.143555
"2013-07-31",154.350006,156.919998,153.550003,154.759995,1368900,148.515839
"2013-08-01",173.699997,181.619995,169.509995,174.149994,4219000,167.12355
"2013-08-02",174.210007,181.649994,172.990005,181.210007,1944800,173.898651
"2013-08-05",180,182.669998,178.729996,180.080002,1439200,172.814285
"2013-08-06",180.100006,180.639999,174.490005,176.669998,1395800,169.541901
"2013-08-07",176.190002,177.660004,174.470001,175.669998,838900,168.582169
"2013-08-08",179.479996,179.479996,174.380005,176.350006,981500,169.234756
"2013-08-09",175.809998,176.889999,174.539993,175.619995,616300,168.534225
"2013-08-12",175.369995,176.839996,172.5,174.190002,1227800,167.161926
"2013-08-13",174.559998,174.820007,171.25,174.059998,926700,167.037155
"2013-08-14",174.229996,175,169.820007,169.960007,931900,163.102585
"2013-08-15",169.139999,170.070007,166.740005,169.149994,862300,162.325256
"2013-08-16",168.320007,172.539993,167.630005,170.289993,859500,163.419266
"2013-08-19",169.619995,170.350006,166.149994,166.360001,890300,159.647812
"2013-08-20",166.75,171.110001,166.179993,167.639999,909600,160.876175
"2013-08-21",167.389999,169.360001,166.460007,166.779999,726500,160.050888
"2013-08-22",168.039993,171.25,167.190002,170.339996,420900,163.46727
"2013-08-23",170.300003,172.600006,168.770004,172.199997,583300,165.252197
"2013-08-26",172.460007,175.809998,171.720001,172.960007,927100,165.981552
"2013-08-27",172,174.649994,170.929993,171.100006,652400,164.196579
"2013-08-28",171.350006,178.660004,171.350006,176.770004,1187500,169.637817
"2013-08-29",176.389999,176.490005,173.089996,173.779999,912200,166.768478
"2013-08-30",173.779999,175.470001,173.5,174.970001,1077900,167.910431
"2013-09-03",177.089996,180.990005,175.919998,179.800003,1405300,172.545593
"2013-09-04",179.710007,182.699997,178.520004,182,1044400,174.65683
"2013-09-05",182.169998,184.699997,181.360001,182,1076000,174.65683
"2013-09-06",182.970001,185.240005,180.759995,180.860001,867300,173.56282
"2013-09-09",181.889999,183.100006,181,182.210007,635900,174.858337
"2013-09-10",181.389999,181.919998,178.580002,180.990005,945300,173.687546
"2013-09-11",180.860001,186.429993,180.100006,186.360001,997300,178.840881
"2013-09-12",186.470001,190.149994,185.460007,186.809998,761000,179.272766
"2013-09-13",186.809998,187.809998,183.839996,184.830002,678600,177.37265
"2013-09-16",185,185.339996,182.970001,185,741000,177.535782
"2013-09-17",183.479996,185.009995,182.070007,184.600006,880000,177.151917
"2013-09-18",184.949997,189.240005,184.279999,187.570007,1214900,180.002121
"2013-09-19",187.220001,189.330002,184.929993,185.809998,809100,178.313065
"2013-09-20",185.809998,185.949997,181.779999,182.740005,1218900,175.366959
"2013-09-23",179.649994,183.589996,179.289993,182.800003,753300,175.424545
"2013-09-24",182.820007,186.589996,181.740005,184.550003,822500,177.103928
"2013-09-25",185.179993,188.220001,184.110001,186.130005,835700,178.620178
"2013-09-26",186.419998,188.610001,184.610001,188.229996,945100,180.67424
"2013-09-27",186.5,189.449997,185.380005,188.779999,811900,181.202164
"2013-09-30",186.380005,189.520004,184.860001,188.800003,900200,181.221405
"2013-10-01",189.339996,195.869995,189.059998,194.460007,1234500,186.65419
"2013-10-02",193,195.669998,190.509995,195.470001,1242100,187.623642
"2013-10-03",195.369995,197.839996,192.169998,197.029999,1569500,189.121033
"2013-10-04",197.300003,202.809998,196.910004,201.350006,2351300,193.267609
"2013-10-07",198.880005,199.690002,195.940002,196.020004,1332800,188.151581
"2013-10-08",196.119995,197.949997,191.509995,192.050003,1570400,184.340912
"2013-10-09",192.649994,193.600006,188.199997,190.009995,1749000,182.382813
"2013-10-10",192.820007,192.990005,190.860001,192.710007,1235700,184.974442
"2013-10-11",191.300003,197.899994,191.25,195,1061300,187.172531
"2013-10-14",193,196.059998,190.669998,195.009995,962900,187.182129
"2013-10-15",194.589996,202.399994,193.5,199.720001,2585900,191.703033
"2013-10-16",206.5,214.479996,205.520004,211.860001,2855500,203.355728
"2013-10-17",214.320007,219.470001,211.550003,215.779999,2508800,207.118378
"2013-10-18",221.059998,225.100006,216.669998,224.949997,2419600,215.920303
"2013-10-21",224.229996,227.419998,219.410004,220.160004,2244500,211.322571
"2013-10-22",221.889999,222.899994,208.429993,208.509995,3222900,200.140213
"2013-10-23",205.910004,206.470001,196.399994,205.020004,3635300,196.790329
"2013-10-24",202.199997,210.490005,199.610001,209.880005,1388100,201.455215
"2013-10-25",211,216.350006,207.649994,210.770004,1430500,202.309525
"2013-10-28",211.149994,211.199997,205.690002,206.869995,1175900,198.566025
"2013-10-29",209.600006,214.100006,207.059998,213.669998,1738000,205.093079
"2013-10-30",213,216.610001,205.360001,208.899994,1558100,200.514557
"2013-10-31",208.410004,209.410004,203.899994,204.779999,1264000,196.559921
"2013-11-01",205.199997,206.889999,200.100006,205.289993,1779500,197.049423
"2013-11-04",207.220001,214.259995,206.539993,213.410004,2365400,204.843491
"2013-11-05",219.820007,221.199997,208.119995,210.360001,3661100,201.91597
"2013-11-06",210.699997,211.740005,197.100006,198.550003,3672900,190.579987
"2013-11-07",199.130005,200.300003,184.059998,186.160004,6129700,178.687378
"2013-11-08",185.910004,193.449997,185.880005,189.830002,2721100,182.210052
"2013-11-11",189.429993,191.399994,187.5,188.380005,1577200,180.818283
"2013-11-12",188.399994,190.449997,181.779999,182.75,2465500,175.414261
"2013-11-13",186.149994,195.979996,185.350006,195.440002,3116700,187.594879
"2013-11-14",195,196.789993,191.259995,195.360001,1735300,187.518097
"2013-11-15",196.259995,196.490005,192.619995,194.550003,1042600,186.74054
"2013-11-18",195.029999,195.5,184.880005,186.039993,2084300,178.572174
"2013-11-19",186.809998,186.850006,181.649994,183.399994,2672300,176.038147
"2013-11-20",184.970001,187.529999,181.740005,183.130005,1494900,175.779007
"2013-11-21",182.839996,189.119995,181.110001,186.720001,1779900,179.224884
"2013-11-22",186.729996,187.440002,182.470001,186.679993,1112800,179.186462
"2013-11-25",182.360001,183.460007,175.289993,181.039993,3135100,173.772873
"2013-11-26",181.839996,188.190002,179.5,183.539993,2410500,176.172501
"2013-11-27",181.410004,184.25,177.559998,178.910004,1428200,171.728394
"2013-11-29",176.25,180,172.600006,177.75,1418900,170.614944
"2013-12-02",178,178.839996,174.919998,178.110001,1511500,170.96048
"2013-12-03",180.419998,183.649994,178.119995,181.399994,2484700,174.118408
"2013-12-04",180.509995,185.990005,180.5,185.270004,1486700,177.83313
"2013-12-05",184.029999,186.699997,182.880005,184.440002,1213400,177.036407
"2013-12-06",185.550003,186.020004,176.300003,177.210007,2213600,170.096649
"2013-12-09",177.619995,180.630005,174.350006,177.440002,1933300,170.317429
"2013-12-10",177.679993,183.75,176.899994,178.660004,1486700,171.488449
"2013-12-11",177.580002,179.610001,175.449997,176.429993,1556800,169.347931
"2013-12-12",177.270004,180.130005,176.75,179.080002,1037600,171.891541
"2013-12-13",179.149994,180.259995,175.529999,179.75,1160500,172.534698
"2013-12-16",179.509995,181.600006,177.679993,179.520004,1214300,172.313904
"2013-12-17",179.520004,183.440002,177.350006,182.429993,1610800,175.107071
"2013-12-18",183.610001,184.169998,180.350006,183.949997,1576500,176.566071
"2013-12-19",183.529999,188.850006,183.410004,187.550003,1877300,180.021545
"2013-12-20",188.669998,190.800003,187.009995,187.289993,2263000,179.772018
"2013-12-23",187.630005,190.130005,184.289993,185.190002,2202200,177.756348
"2013-12-24",184.789993,186,182.929993,183.839996,635500,176.46051
"2013-12-26",184.389999,186.899994,183.419998,186.320007,853500,178.840942
"2013-12-27",186.350006,187.979996,183.5,187.580002,1288800,180.050354
"2013-12-30",187.229996,187.460007,181.669998,181.699997,1352200,174.406357
"2013-12-31",181.550003,184.429993,180.820007,184.070007,1090300,176.681274
"2014-01-02",182.949997,182.949997,175,176.529999,2083400,169.443939
"2014-01-03",176.320007,178.330002,173.899994,176.050003,1210800,168.9832
"2014-01-06",175.940002,175.990005,172.699997,174.059998,1358200,167.073105
"2014-01-07",174.910004,177.289993,174.330002,175.169998,1211100,168.138519
"2014-01-08",175,177.389999,174,175.369995,1264500,168.33049
"2014-01-09",175.410004,176.729996,167.850006,171.520004,2402600,164.635025
"2014-01-10",171.75,172.699997,169.050003,169.75,1430200,162.936081
"2014-01-13",169.309998,170.5,164.460007,164.779999,1745600,158.165543
"2014-01-14",163.899994,172.389999,163.899994,172.169998,2001200,165.258942
"2014-01-15",172.259995,175.240005,171.270004,172.960007,1356600,166.017227
"2014-01-16",171.350006,175.660004,171.179993,175.520004,1371400,168.474487
"2014-01-17",178.460007,179.600006,174.080002,174.699997,2315900,167.687363
"2014-01-21",173.369995,179.919998,173.369995,179.729996,2310200,172.515457
"2014-01-22",180.039993,184.169998,177.830002,183.990005,1841600,176.604492
"2014-01-23",182.589996,184.240005,179,179.740005,1452500,172.525055
"2014-01-24",177.820007,178.360001,172.729996,172.729996,1587100,165.796463
"2014-01-27",172.5,174.570007,168.110001,171.270004,1739200,164.395081
"2014-01-28",171.779999,175.020004,171.059998,174.490005,1666000,167.485825
"2014-01-29",171.350006,171.479996,165.899994,167.690002,2918000,160.958786
"2014-01-30",169.229996,174.509995,169.229996,172.389999,1800800,165.470108
"2014-01-31",169.210007,172.25,168.75,169.320007,1029300,162.5233
"2014-02-03",169.360001,172.240005,164.100006,165.210007,2001900,158.578308
"2014-02-04",166.970001,173.940002,166.25,171.910004,2341000,165.009384
"2014-02-05",171.830002,175.240005,169.369995,174.949997,2357000,167.927353
"2014-02-06",174.75,181.5,174.75,180.179993,2215200,172.947418
"2014-02-07",181.539993,185.869995,180.759995,185.059998,2881800,177.631485
"2014-02-10",184.75,188.880005,182.440002,186.929993,2981600,179.426437
"2014-02-11",181.399994,185.289993,177.190002,180.660004,5213500,173.408173
"2014-02-12",181.479996,182.539993,179.309998,180.169998,2242600,172.937805
"2014-02-13",179,181.380005,177.889999,179.5,1525000,172.294693
"2014-02-14",179.630005,186.149994,178.779999,185.300003,1798500,177.861877
"2014-02-18",186.720001,190.990005,182.710007,189.880005,1918900,182.258026
"2014-02-19",189.210007,191.75,187.679993,188.039993,1586000,180.491913
"2014-02-20",187.720001,191.25,187.610001,189.600006,2009400,181.989288
"2014-02-21",190.240005,190.5,186.429993,187.080002,1442000,179.570419
"2014-02-24",188.649994,197.529999,188.169998,194.740005,2348000,186.922958
"2014-02-25",194.139999,194.5,190.789993,193.399994,1664700,185.636749
"2014-02-26",193.600006,194.5,190.929993,191.830002,1049500,184.129745
"2014-02-27",191.600006,196.210007,190.789993,195,1216400,187.172531
"2014-02-28",195.050003,204.169998,195,201.179993,2449300,193.104431
"2014-03-03",199.470001,205.889999,199.440002,202.490005,1571000,194.361877
"2014-03-04",204.410004,205,201.610001,204.509995,1107100,196.300812
"2014-03-05",203.509995,204.240005,198.559998,198.869995,1948500,190.887177
"2014-03-06",198.960007,198.960007,196.300003,198.320007,1198100,190.359222
"2014-03-07",198.990005,199.369995,195.889999,196,1240800,188.132355
"2014-03-10",195.169998,195.5,192.279999,194.919998,1274700,187.095718
"2014-03-11",195.740005,195.809998,187.179993,188.580002,1404700,181.010178
"2014-03-12",186.440002,187.690002,181.600006,186.679993,2070200,179.186462
"2014-03-13",187.110001,187.389999,181.800003,182.889999,1153400,175.54863
"2014-03-14",183.389999,186.949997,181.179993,186.270004,1094700,178.792938
"2014-03-17",186.279999,188.020004,183.029999,185.570007,1388600,178.121063
"2014-03-18",186.449997,190.25,185.020004,188.100006,1257100,180.549484
"2014-03-19",187.850006,187.850006,183.289993,185.470001,1276000,178.025055
"2014-03-20",184.240005,185.850006,182.5,184.539993,1085800,177.132385
"2014-03-21",186.199997,187.429993,182.809998,186.089996,1850700,178.620163
"2014-03-24",186.509995,187.100006,177.320007,181.850006,2338300,174.550354
"2014-03-25",183.619995,184.220001,179.889999,180.940002,1194400,173.67688
"2014-03-26",182.240005,183.679993,179.710007,179.910004,1020200,172.688263
"2014-03-27",180.770004,186.369995,179.179993,185.440002,1457500,178.035858
"2014-03-28",187.289993,190.25,187.270004,188.850006,1450400,181.309677
"2014-03-31",190,190,186.570007,187.139999,1287400,179.667984
"2014-04-01",187.539993,188.869995,183.710007,185.710007,1352700,178.295044
"2014-04-02",186.25,194.470001,186.25,193.130005,2112900,185.418808
"2014-04-03",194.300003,196.130005,192.360001,192.779999,1254400,185.082779
"2014-04-04",194.800003,195.979996,188.369995,188.949997,1283200,181.405701
"2014-04-07",188.169998,188.929993,177.529999,181.600006,2246700,174.349152
"2014-04-08",182,187.800003,179.679993,185.889999,1449600,178.46785
"2014-04-09",186,188.539993,182.199997,188.389999,1109800,180.868057
"2014-04-10",187.289993,188.429993,182,183.619995,1150600,176.288498
"2014-04-11",182.419998,187.449997,180.470001,186.270004,1638900,178.832687
"2014-04-14",188.600006,192.380005,186.339996,190.899994,1251300,183.277847
"2014-04-15",190.940002,196,190.940002,195.75,1590200,187.934204
"2014-04-16",198.580002,201.990005,198.220001,200.309998,1982700,192.312149
"2014-04-17",199.990005,204.660004,199.130005,203.309998,1684200,195.192368
"2014-04-21",203.229996,204.5,198.720001,199.990005,1401900,192.004898
"2014-04-22",198.679993,200.139999,196.720001,198.110001,1228300,190.199966
"2014-04-23",198.119995,200.550003,196.639999,197.320007,1309200,189.441544
"2014-04-24",198,199.669998,196.25,197.320007,846800,189.441544
"2014-04-25",195.399994,196.389999,191.229996,192.029999,1460600,184.362717
"2014-04-28",193.270004,194.559998,189.160004,191.360001,1243400,183.719498
"2014-04-29",193.75,198.169998,192.259995,196.080002,838600,188.251007
"2014-04-30",194.619995,194.649994,191,193.270004,967000,185.553207
"2014-05-01",192.940002,195.899994,191.479996,193.110001,785900,185.399582
"2014-05-02",193.119995,196.460007,192.520004,196.130005,968800,188.299042
"2014-05-05",195.600006,198.529999,193.509995,198.25,1327700,190.334381
"2014-05-06",199,200,197,198.119995,1277100,190.209549
"2014-05-07",206.490005,209.740005,200.130005,208.199997,3159600,199.8871
"2014-05-08",206.199997,208.600006,202.539993,203,1718700,194.89473
"2014-05-09",203.009995,205.199997,200.25,201.029999,1350500,193.003357
"2014-05-12",202.929993,204.720001,202.020004,204.350006,1338500,196.190842
"2014-05-13",204.330002,206.080002,203.440002,205.220001,954800,197.026093
"2014-05-14",205.660004,206.789993,204.660004,204.809998,817300,196.632446
"2014-05-15",203.380005,203.729996,199.199997,202.300003,1456600,194.222687
"2014-05-16",201.850006,202.639999,198.440002,202.520004,822100,194.433884
"2014-05-19",202.809998,205.589996,200.979996,202.860001,639100,194.7603
"2014-05-20",201.919998,202.990005,200,200.770004,813900,192.753723
"2014-05-21",202.5,205.139999,201.360001,204.740005,908600,196.565231
"2014-05-22",203.860001,205.820007,202.429993,202.809998,940300,194.712311
"2014-05-23",203.440002,204.330002,201.850006,202.309998,704200,194.232254
"2014-05-27",203.809998,204.5,201.759995,203.520004,954300,195.393967
"2014-05-28",204.380005,204.490005,202.149994,202.960007,900400,194.856339
"2014-05-29",204.320007,211.470001,203.5,210.149994,1865400,201.759216
"2014-05-30",209.470001,211.149994,208.669998,210.160004,1282600,201.768799
"2014-06-02",211.369995,211.479996,208.320007,209.279999,1029100,200.923965
"2014-06-03",207.929993,214.740005,207.809998,214.300003,1480700,205.743546
"2014-06-04",214.229996,215.710007,211.639999,214.529999,966500,205.96434
"2014-06-05",214.059998,217.399994,213.880005,215.009995,1208300,206.425217
"2014-06-06",215.940002,219.759995,215.440002,218.929993,965900,210.18866
"2014-06-09",219.740005,221.759995,217.869995,220.470001,966200,211.66716
"2014-06-10",221.759995,222,218.559998,219.199997,837900,210.447876
"2014-06-11",217.779999,224.25,217.020004,223.789993,1150700,214.854614
"2014-06-12",224.429993,228.770004,222.539993,223,1750300,214.096161
"2014-06-13",224,227,222.020004,226.949997,1276900,217.888443
"2014-06-16",226.899994,227.990005,225.020004,227.380005,897200,218.301285
"2014-06-17",225.720001,226.75,223.679993,226.470001,835200,217.427597
"2014-06-18",226.050003,228.660004,225.429993,228.5,841800,219.376526
"2014-06-19",228.139999,230.029999,227.220001,229.970001,1229600,220.787872
"2014-06-20",230.160004,232.419998,228.169998,232.300003,1514300,223.024841
"2014-06-23",232.5,233.919998,230.820007,232.770004,1120600,223.476074
"2014-06-24",233.149994,234.199997,220.919998,221.649994,1881700,212.800079
"2014-06-25",226.399994,233.880005,225.179993,233.070007,3201500,223.764084
"2014-06-26",231.990005,232.520004,225.850006,228.160004,1561400,219.05014
"2014-06-27",227.119995,227.690002,224.710007,226.289993,1988100,217.254776
"2014-06-30",226.850006,229.970001,224.970001,229.809998,997700,220.634247
"2014-07-01",231.410004,232.160004,227.229996,228.75,1030400,219.616577
"2014-07-02",227.5,228,223.5,224.550003,1106800,215.58429
"2014-07-03",225.410004,226.389999,223.029999,224.979996,691300,215.997116
"2014-07-07",223.610001,224.960007,222.5,223.130005,604300,214.220993
"2014-07-08",222.880005,224.960007,221.550003,224.009995,1536900,215.065842
"2014-07-09",224.160004,226.5,223.539993,226.039993,767800,217.014725
"2014-07-10",222.800003,225.369995,221.660004,224.139999,1028100,215.190643
"2014-07-11",223.320007,224.699997,220.479996,222.419998,1017100,213.539322
"2014-07-14",223.429993,225.479996,222.410004,224.660004,854500,215.689865
"2014-07-15",224.199997,224.429993,216.929993,219.910004,1666300,211.129547
"2014-07-16",221.820007,226.710007,220.779999,225.690002,1185500,216.678787
"2014-07-17",226.009995,229.009995,222.070007,222.580002,900700,213.692917
"2014-07-18",223.039993,224.289993,221.399994,223.100006,795600,214.192169
"2014-07-21",222.330002,227.860001,221.339996,227.660004,956800,218.570099
"2014-07-22",228.369995,229.889999,227.160004,229.169998,1147900,220.019821
"2014-07-23",228.410004,232.110001,226.800003,231.75,972200,222.496796
"2014-07-24",231.710007,234.600006,230.009995,232.279999,1052100,223.005646
"2014-07-25",231,231.759995,229.410004,231.380005,844500,222.141556
"2014-07-28",230.5,231.279999,227.169998,227.5,971800,218.416489
"2014-07-29",227.899994,230.860001,226.559998,228.960007,856600,219.818176
"2014-07-30",229.660004,231.050003,226.440002,227.119995,739900,218.051666
"2014-07-31",226.490005,226.490005,220.509995,221.460007,1281100,212.617676
"2014-08-01",219.309998,224.220001,210.619995,216.460007,3511200,207.817291
"2014-08-04",216.839996,223.399994,214.729996,222.410004,1439700,213.529709
"2014-08-05",217.339996,219.860001,208.100006,209.979996,3084400,201.596054
"2014-08-06",208.899994,213.990005,205.240005,206.360001,2050700,198.120544
"2014-08-07",207.600006,207.619995,201.759995,205.710007,1462400,197.496536
"2014-08-08",206.770004,210.669998,204.759995,210.110001,1145000,201.720795
"2014-08-11",211.529999,211.869995,208.360001,208.839996,838000,200.501541
"2014-08-12",207.600006,208.330002,202.699997,204.580002,960700,196.411636
