"dates","FTI.Open","FTI.High","FTI.Low","FTI.Close","FTI.Volume","FTI.Adjusted"
"2011-09-19",31.190475,32.440475,30.997025,32.105656,2343130,30.014372
"2011-09-20",32.269344,32.916668,31.770832,32.090775,2701440,30.000458
"2011-09-21",32.135418,32.5,30.587797,30.602678,3067680,28.609293
"2011-09-22",29.337797,30.148809,29.032738,29.985119,7761062,28.031958
"2011-09-23",29.620537,29.985119,28.653275,28.809525,5273856,26.932943
"2011-09-26",29.002975,29.747025,27.96875,29.694941,3245760,27.760683
"2011-09-27",30.669643,31.264881,29.880953,30.111607,2728992,28.150209
"2011-09-28",30.15625,30.364582,29.055059,29.099703,2731142,27.204216
"2011-09-29",30.677082,30.736607,28.288691,28.816963,3885235,26.939898
"2011-09-30",28.221725,28.705357,27.745537,27.976191,3281107,26.153889
"2011-10-03",27.529762,27.991072,26.733631,26.755953,3160954,25.013134
"2011-10-04",26.287203,27.976191,25.639881,27.946428,4166400,26.126064
"2011-10-05",28.125,28.980656,27.351191,28.854168,3085421,26.974676
"2011-10-06",28.869047,30.059525,28.563988,30.029762,2721869,28.073698
"2011-10-07",30.297619,30.431547,29.471725,29.851191,2174592,27.906755
"2011-10-10",30.528275,31.614582,30.528275,31.555059,2407642,29.49964
"2011-10-11",31.40625,32.202381,31.145832,31.465775,2597952,29.41617
"2011-10-12",31.703869,32.023811,31.041668,31.569941,3769651,29.513554
"2011-10-13",31.450893,31.629463,30.818453,31.354168,2420947,29.311836
"2011-10-14",32.016369,32.52232,31.681547,32.514881,2471616,30.396938
"2011-10-17",32.180061,32.261906,30.997025,31.09375,2621741,29.068378
"2011-10-18",31.242559,32.552082,30.803572,32.328869,2884090,30.223043
"2011-10-19",32.34375,32.611607,31.376488,31.502975,2211552,29.450947
"2011-10-20",31.428572,32.261906,31.205357,31.688988,3416314,29.624846
"2011-10-21",32.202381,32.864582,31.852678,32.83482,5596013,30.696039
"2011-10-24",33.132439,34.107143,33.125,34.077381,4586131,31.857668
"2011-10-25",34.322918,34.39732,33.065475,33.45982,6210893,31.280321
"2011-10-26",32.723213,33.199406,31.919643,33.043156,8606438,30.8908
"2011-10-27",34.226189,35.208332,33.794643,35.096725,6328896,32.810612
"2011-10-28",34.04018,35.111607,34.04018,35.059525,4726579,32.775829
"2011-10-31",33.92857,34.620537,33.340775,33.348213,3670195,31.175993
"2011-11-01",32.194939,33.288689,31.614582,32.708332,4301472,30.577789
"2011-11-02",33.59375,34.010418,33.043156,33.958332,3554208,31.746368
"2011-11-03",34.419643,35.409225,33.936012,35.319939,3082330,33.019279
"2011-11-04",35.13393,35.342262,34.300594,34.761906,2712192,32.497604
"2011-11-07",34.940475,35.349701,34.099701,34.82143,2182790,32.553249
"2011-11-08",35.17857,35.654762,34.717262,35.513393,1909152,33.200134
"2011-11-09",34.583332,34.962799,33.72768,33.824406,3397766,31.621164
"2011-11-10",34.650299,34.806549,33.802082,34.501488,2555616,32.254147
"2011-11-11",35.007439,35.60268,35.007439,35.520832,1563206,33.207088
"2011-11-14",35.111607,35.424107,34.635418,35.223213,1655270,32.928864
"2011-11-15",35.029762,36.547619,34.955357,36.27232,3916954,33.909626
"2011-11-16",35.892857,37.351189,35.78125,36.860119,5909702,34.459137
"2011-11-17",36.681549,36.845238,35.662201,35.974701,7063930,33.631393
"2011-11-18",36.279762,36.488094,35.44643,36.339287,3984557,33.972229
"2011-11-21",35.565475,35.944939,35.208332,35.736607,4144493,33.408806
"2011-11-22",35.833332,36.168156,35.052082,35.193451,3537408,32.901039
"2011-11-23",34.516369,34.657738,33.973213,33.973213,4150675,31.760281
"2011-11-25",33.787201,35.007439,33.787201,34.501488,1245082,32.254147
"2011-11-28",35.877975,36.346725,35.639881,36.160713,3572083,33.805286
"2011-11-29",36.458332,37.32143,36.11607,36.815475,2871994,34.417408
"2011-11-30",37.700893,39.211311,37.67857,38.958332,5408659,36.420681
"2011-12-01",38.876488,39.6875,38.668156,39.21875,3046579,36.664143
"2011-12-02",39.769344,40.401787,39.501488,39.568451,3445747,36.991055
"2011-12-05",40.17857,40.833332,39.50893,40.007439,3778790,37.401447
"2011-12-06",40.17857,40.379463,39.590775,39.82143,2447021,37.227554
"2011-12-07",39.598213,39.694939,38.266369,38.608631,4056326,36.093761
"2011-12-08",38.318451,38.534225,37.284225,37.410713,8041690,34.973869
"2011-12-09",37.552082,38.72768,37.52232,38.586311,3651917,36.072899
"2011-12-12",37.94643,37.94643,36.875,37.023811,3824890,34.612171
"2011-12-13",37.239582,37.983631,36.38393,36.629463,3092947,34.243507
"2011-12-14",36.257439,36.391369,35.275299,35.505951,3363360,33.193184
"2011-12-15",36.153275,36.183037,35.319939,35.461311,2513818,33.151447
"2011-12-16",35.796131,36.830357,35.773811,36.763393,3532166,34.368713
"2011-12-19",36.964287,37.254463,36.555061,36.599701,3977165,34.215687
"2011-12-20",37.440475,38.221725,37.388393,37.931549,6682502,35.460777
"2011-12-21",38.020832,38.519344,37.358631,38.430061,2707085,35.926823
"2011-12-22",38.586311,39.337799,38.377975,39.010418,2361811,36.469376
"2011-12-23",39.069939,39.188988,38.214287,38.601189,2030650,36.086803
"2011-12-27",38.482143,39.24107,38.348213,39.047619,1629734,36.50415
"2011-12-28",39.144344,39.19643,38.035713,38.296131,2246227,35.801609
"2011-12-29",38.41518,38.980656,38.377975,38.802082,1684166,36.274605
"2011-12-30",38.898811,39.0625,38.668156,38.861607,1576378,36.330254
"2012-01-03",40.230656,40.230656,38.742561,38.943451,4917562,36.406769
"2012-01-04",38.779762,39.226189,38.4375,38.794643,3020371,36.267658
"2012-01-05",38.511906,38.57143,37.700893,38.482143,3081523,35.97551
"2012-01-06",38.489582,38.839287,38.10268,38.370537,2770253,35.87117
"2012-01-09",38.400299,38.712799,38.162201,38.645832,2193946,36.12854
"2012-01-10",39.21875,39.434525,38.668156,39.159225,3162163,36.608494
"2012-01-11",39.017857,39.114582,38.489582,38.675594,3454886,36.156361
"2012-01-12",38.720238,39.605656,38.504463,39.35268,2714074,36.789333
"2012-01-13",38.75,39.263393,37.94643,38.221725,3204230,35.732056
"2012-01-17",38.891369,39.181549,37.894344,38.050594,3093754,35.572071
"2012-01-18",38.043156,39.114582,37.924107,39.077381,3284064,36.531971
"2012-01-19",39.285713,40.245537,39.136906,39.955357,2638675,37.352768
"2012-01-20",39.880951,40.119049,38.898811,39.181549,2765414,36.629353
"2012-01-23",39.174107,39.702381,38.638393,38.809525,3162432,36.281567
"2012-01-24",38.385418,39.226189,38.020832,38.854168,2334125,36.323303
"2012-01-25",38.779762,40.297619,38.199406,40.119049,3155981,37.505791
"2012-01-26",40.416668,40.922619,39.441963,39.538689,2620531,36.963234
"2012-01-27",39.39732,39.82143,39.270832,39.270832,3986573,36.712826
"2012-01-30",38.563988,38.824406,37.83482,38.675594,3213638,36.156361
"2012-01-31",39.032738,39.300594,37.879463,38.028275,4424582,35.551201
"2012-02-01",38.355656,39.255951,38.244049,39.0625,2484922,36.518066
"2012-02-02",39.077381,39.620537,38.802082,39.21875,2320013,36.664143
"2012-02-03",39.680061,39.784225,39.166668,39.739582,3558240,37.151043
"2012-02-06",39.389881,40.424107,39.151787,40.416668,1809427,37.784035
"2012-02-07",40.245537,40.498512,39.702381,40.349701,2312621,37.721416
"2012-02-08",40.409225,40.751488,40.13393,40.238094,1924742,37.617081
"2012-02-09",40.252975,40.394344,39.278275,39.546131,2571341,36.970192
"2012-02-10",39.122025,40.416668,39.0625,40.186012,3936979,37.56839
"2012-02-13",40.13393,41.063988,40.066963,40.44643,3732826,37.811852
"2012-02-14",40.3125,40.587799,39.84375,40.007439,4032806,37.401447
"2012-02-15",38.549107,39.122025,37.113094,37.961311,10077715,35.488605
"2012-02-16",37.94643,38.355656,37.529762,38.206844,5305306,35.718143
"2012-02-17",38.757439,38.824406,37.886906,38.229168,4037376,35.739006
"2012-02-21",38.474701,38.578869,37.797619,38.050594,4145030,35.572071
"2012-02-22",38.065475,38.72768,37.998512,38.504463,4153901,35.996368
"2012-02-23",38.467262,38.861607,38.318451,38.764881,3315782,36.23983
"2012-02-24",38.913689,39.233631,38.61607,38.891369,2605478,36.358082
"2012-02-27",38.608631,38.653275,37.931549,38.25893,3264710,35.766834
"2012-02-28",38.385418,38.57143,37.909225,38.177082,3168346,35.690323
"2012-02-29",38.296131,38.534225,37.32143,37.52232,5837530,35.078201
"2012-03-01",37.693451,38.184525,37.574406,38.087799,2151475,35.606853
"2012-03-02",38.005951,38.251488,37.581844,37.663689,2585453,35.210365
"2012-03-05",37.351189,37.857143,37.299107,37.8125,2556288,35.349487
"2012-03-06",37.113094,37.492561,36.733631,37.395832,4152960,34.959953
"2012-03-07",37.440475,38.087799,37.336311,37.775299,3600710,35.314713
"2012-03-08",38.184525,38.601189,37.857143,38.325893,2706950,35.829441
"2012-03-09",38.400299,39.04018,38.266369,38.57143,1801094,36.058983
"2012-03-12",38.474701,38.489582,37.529762,37.79018,2945107,35.328621
"2012-03-13",37.901787,38.586311,37.611607,38.526787,2737325,36.017246
"2012-03-14",38.59375,38.638393,37.782738,37.99107,1883213,35.516422
"2012-03-15",37.983631,38.764881,37.879463,38.467262,3247507,35.961597
"2012-03-16",38.690475,39.315475,38.407738,38.943451,3956198,36.406769
"2012-03-19",38.988094,39.047619,38.452381,38.764881,2053498,36.23983
"2012-03-20",38.340775,38.392857,37.648811,37.961311,2375654,35.488605
"2012-03-21",37.492561,37.52232,36.85268,36.941963,3878381,34.535648
"2012-03-22",36.569939,36.569939,35.699406,35.907738,3864538,33.568794
"2012-03-23",35.952381,36.324406,35.64732,36.049107,4816493,33.700954
"2012-03-26",36.488094,36.89732,36.138393,36.89732,3155846,34.493916
"2012-03-27",36.979168,36.994049,36.488094,36.495537,3558912,34.118301
"2012-03-28",36.302082,36.5625,35.513393,36.049107,3504211,33.700954
"2012-03-29",37.47768,37.872025,36.748512,37.03125,6674438,34.619122
"2012-03-30",37.581844,37.581844,36.577381,37.514881,4626451,35.071255
"2012-04-02",37.373512,37.96875,37.247025,37.589287,3120499,35.140812
"2012-04-03",37.574406,37.767857,36.934525,37.604168,2953037,35.15472
"2012-04-04",37.083332,37.403275,36.555061,36.688988,3053702,34.299156
"2012-04-05",36.770832,37.00893,36.123512,36.27232,3344275,33.909626
"2012-04-09",35.706844,36.264881,35.513393,35.766369,2154835,33.436642
"2012-04-10",35.751488,35.885418,34.769344,34.880951,3028704,32.608894
"2012-04-11",35.342262,35.714287,34.880951,35.33482,3567245,33.033192
"2012-04-12",35.33482,36.220238,35.33482,35.900299,2368128,33.561836
"2012-04-13",35.669643,35.863094,34.947918,35.059525,4674163,32.775829
"2012-04-16",35.29018,35.386906,34.449406,34.50893,2631418,32.261105
"2012-04-17",34.836311,35.267857,34.694939,35.163689,2450650,32.873211
"2012-04-18",35.014881,35.833332,34.86607,35.595238,3234067,33.276646
"2012-04-19",35.558037,36.063988,35.104168,35.230656,2812051,32.935822
"2012-04-20",35.49107,36.086311,35.17857,35.267857,3422093,32.970589
"2012-04-23",34.538689,35.252975,34.114582,35.141369,2694989,32.852345
"2012-04-24",35.186012,35.721725,34.925594,35.431549,3573562,33.123623
"2012-04-25",34.53125,35.037201,33.824406,35.037201,9985651,32.754967
"2012-04-26",34.940475,35.029762,34.441963,34.910713,6715296,32.636711
"2012-04-27",35.02232,35.104168,34.650299,34.97768,4138579,32.699322
"2012-04-30",34.903275,35.074406,34.464287,34.970238,2363693,32.692368
"2012-05-01",35.081844,35.669643,34.732143,35.208332,2917690,32.914948
"2012-05-02",34.947918,35.267857,34.70982,35.141369,2552659,32.852345
"2012-05-03",35.089287,35.089287,33.757439,33.77232,4609114,31.572475
"2012-05-04",33.482143,33.563988,32.827381,32.94643,3853382,30.800375
"2012-05-07",33.392857,33.392857,32.247025,32.857143,4105786,30.716906
"2012-05-08",32.492561,33.311012,31.897322,33.177082,5433523,31.016012
"2012-05-09",32.544643,33.244049,32.172619,32.983631,3942086,30.835157
"2012-05-10",33.839287,34.107143,33.214287,33.28125,4983955,31.113386
"2012-05-11",32.924107,33.72768,32.760418,33.363094,4567450,31.189905
"2012-05-14",32.797619,32.931549,32.00893,32.046131,4063450,29.958725
"2012-05-15",32.075893,32.418156,31.324406,31.495537,2149997,29.443996
"2012-05-16",31.622025,32.150299,31.339287,31.339287,2552390,29.297918
"2012-05-17",31.391369,31.852678,30.9375,30.974703,3469939,28.957083
"2012-05-18",31.190475,31.592262,30.617559,30.766369,3181920,28.762321
"2012-05-21",30.900297,31.644344,30.863094,31.547619,2524301,29.492683
"2012-05-22",31.659225,32.194939,30.892857,31.123512,3396960,29.096201
"2012-05-23",30.796131,31.726191,30.438988,31.636906,2150400,29.576153
"2012-05-24",31.785713,31.785713,30.892857,31.242559,1591162,29.207493
"2012-05-25",31.190475,31.502975,30.877975,31.041668,1600435,29.01969
"2012-05-29",31.383928,31.793156,30.997025,31.279762,2938656,29.242273
"2012-05-30",30.877975,30.922619,30.349703,30.617559,3107866,28.623207
"2012-05-31",30.632441,30.669643,29.583332,29.940475,4906541,27.990225
"2012-06-01",29.278275,29.464287,28.742559,28.802082,4759642,26.925983
"2012-06-04",29.040178,29.084822,28.303572,28.779762,4498099,26.905117
"2012-06-05",28.645832,29.709822,28.616072,29.635418,3995712,27.705038
"2012-06-06",29.821428,30.364582,29.665178,30.364582,2941882,28.386705
"2012-06-07",30.877975,31.183037,30.215775,30.334822,2154298,28.358885
"2012-06-08",30.126488,30.386906,29.516369,30.260418,3338227,28.289328
"2012-06-11",30.610119,30.684525,29.910713,29.940475,2717971,27.990225
"2012-06-12",30.133928,30.699406,29.858631,30.684525,1971514,28.685812
"2012-06-13",30.461309,30.610119,29.813988,29.970238,1741421,28.018047
"2012-06-14",30.059525,30.959822,29.836309,30.863094,2628730,28.852747
"2012-06-15",31.168156,31.354168,30.602678,31.346725,3497894,29.304874
"2012-06-18",31.041668,31.041668,30.349703,30.639881,2840813,28.644073
"2012-06-19",30.907738,31.101191,30.528275,30.706844,4497158,28.706675
"2012-06-20",30.669643,30.877975,30.074406,30.342262,3894778,28.365841
"2012-06-21",30.558037,30.558037,28.705357,28.742559,4147987,26.870338
"2012-06-22",28.891369,29.21875,28.459822,29.017857,3899750,27.127703
"2012-06-25",28.623512,28.638393,27.708332,28.065475,3135821,26.237358
"2012-06-26",28.058037,28.221725,27.447918,28.035713,4202285,26.209534
"2012-06-27",28.147322,28.489582,27.901787,28.385418,3697344,26.536459
"2012-06-28",28.184525,28.355656,27.671131,28.110119,5664691,26.279093
"2012-06-29",29.017857,29.375,28.824406,29.188988,3701376,27.287685
"2012-07-02",29.226191,29.895832,29.047619,29.880953,4188576,27.93458
"2012-07-03",30.133928,31.078869,30.096725,31.004463,2332646,28.984905
"2012-07-05",30.796131,30.9375,30.230656,30.535713,2476992,28.54669
"2012-07-06",30.022322,30.438988,29.761906,30.379463,1876896,28.40062
"2012-07-09",30.230656,30.855656,30.052082,30.476191,2684640,28.491045
"2012-07-10",30.691963,30.803572,29.479168,29.739582,2284934,27.80242
"2012-07-11",29.799107,30.267857,29.739582,30.059525,1974874,28.101517
"2012-07-12",29.6875,29.6875,29.025297,29.494047,2851430,27.572876
"2012-07-13",29.613094,30.022322,29.613094,30,1858483,28.04587
"2012-07-16",29.903275,30.297619,29.605656,30.133928,2177280,28.171078
"2012-07-17",30.334822,30.647322,29.918156,30.610119,1909690,28.616251
"2012-07-18",30.394344,31.034225,30.394344,30.684525,3964531,28.685812
"2012-07-19",30.863094,31.889881,30.825893,31.584822,3119021,29.527462
"2012-07-20",31.480656,31.622025,31.153275,31.316963,3261216,29.277052
"2012-07-23",30.535713,30.758928,30.163691,30.342262,2623219,28.365841
"2012-07-24",30.297619,30.438988,29.598213,29.962797,3196301,28.011095
"2012-07-25",30.141369,31.986607,30.141369,31.755953,7342003,29.687449
"2012-07-26",33.139881,33.88393,32.589287,33.824406,6326746,31.621164
"2012-07-27",33.489582,35.037201,33.489582,34.858631,3872870,32.588032
"2012-07-30",34.888393,34.97768,34.032738,34.434525,2811648,32.191544
"2012-07-31",34.337799,34.464287,33.392857,33.57143,2578330,31.384668
"2012-08-01",33.854168,34.538689,33.556549,34.270832,3280032,32.038513
"2012-08-02",34.099701,34.464287,33.534225,33.943451,3795859,31.732452
"2012-08-03",34.642857,35.208332,34.642857,35.119049,2358048,32.831478
"2012-08-06",35.267857,35.357143,34.888393,35,1502458,32.720184
"2012-08-07",35.230656,35.930061,35.223213,35.33482,2267059,33.033192
"2012-08-08",35.044643,35.483631,34.947918,35.342262,2367322,33.040157
"2012-08-09",35.260418,35.729168,35.111607,35.505951,1356499,33.193184
"2012-08-10",35.193451,35.855656,35.148811,35.796131,2253888,33.464458
"2012-08-13",35.736607,35.80357,35.29018,35.46875,1313088,33.158401
"2012-08-14",35.595238,35.855656,35.282738,35.409225,1462675,33.102753
"2012-08-15",35.29018,35.505951,35.014881,35.163689,1725830,32.873211
"2012-08-16",35.171131,35.632439,35.163689,35.550594,1831603,33.234913
"2012-08-17",35.64732,35.773811,35.565475,35.691963,1842221,33.367069
"2012-08-20",35.558037,35.677082,34.806549,34.985119,2976019,32.706272
"2012-08-21",35.193451,35.833332,35.193451,35.513393,1516973,33.200134
"2012-08-22",35.386906,35.558037,35.014881,35.193451,2100269,32.901039
"2012-08-23",35.081844,35.453869,34.933037,35.33482,1717901,33.033192
"2012-08-24",35.111607,35.260418,34.97768,35.126488,1400717,32.838436
"2012-08-27",35.13393,35.669643,34.970238,35.282738,1317254,32.984512
"2012-08-28",35.104168,35.409225,35.014881,35.200893,1641830,32.907986
"2012-08-29",35.245537,35.424107,34.828869,35.245537,1662528,32.949726
"2012-08-30",34.955357,35.059525,34.293156,34.39732,1948800,32.156761
"2012-08-31",34.739582,35.119049,34.583332,34.851189,2058470,32.581066
"2012-09-04",34.858631,35.230656,34.516369,35.066963,2185747,32.782784
"2012-09-05",35.037201,35.3125,34.776787,34.940475,1925683,32.664536
"2012-09-06",35.282738,35.80357,35.193451,35.245537,2354957,32.949726
"2012-09-07",35.401787,36.138393,35.29018,36.11607,2170291,33.763557
"2012-09-10",36.078869,36.629463,35.796131,35.818451,1919232,33.485329
"2012-09-11",35.80357,36.361607,35.80357,36.205357,2212493,33.847027
"2012-09-12",36.42857,37.03125,36.42857,36.577381,1845581,34.194824
"2012-09-13",36.666668,36.733631,36.011906,36.488094,3118214,34.111343
"2012-09-14",36.636906,37.566963,36.636906,37.172619,3155309,34.751282
"2012-09-17",37.113094,37.180061,36.138393,36.22768,2175398,33.867893
"2012-09-18",36.257439,36.391369,35.80357,36.123512,1989658,33.770512
"2012-09-19",36.078869,36.205357,35.565475,36.019344,1600570,33.673134
"2012-09-20",36.019344,36.339287,35.587799,36.175594,1970842,33.819202
"2012-09-21",36.421131,36.577381,36.101189,36.279762,2347296,33.916584
"2012-09-24",35.840775,36.123512,35.662201,36.049107,1341850,33.700954
"2012-09-25",36.11607,36.324406,35.840775,35.870537,2851162,33.534016
"2012-09-26",35.33482,35.49107,34.494049,34.970238,3507302,32.692368
"2012-09-27",35.186012,35.386906,34.523811,34.754463,3111226,32.490643
"2012-09-28",34.717262,34.784225,34.233631,34.449406,3450182,32.205456
"2012-10-01",34.813988,35.15625,34.769344,34.918156,3511603,32.643673
"2012-10-02",35.029762,35.037201,34.501488,34.776787,1650566,32.511509
"2012-10-03",34.769344,34.828869,33.229168,33.266369,2903846,31.099476
"2012-10-04",33.41518,33.482143,32.96875,33.110119,4556832,30.953403
"2012-10-05",33.363094,33.377975,32.641369,32.65625,4175270,30.529099
"2012-10-08",32.462799,32.931549,32.269344,32.671131,3168211,30.543013
"2012-10-09",32.648811,32.924107,32.529762,32.626488,3215117,30.501278
"2012-10-10",32.5,32.745537,32.142857,32.180061,1673011,30.083933
"2012-10-11",32.544643,32.924107,32.410713,32.872025,2182387,30.730822
"2012-10-12",32.79018,32.94643,32.507439,32.752975,1652986,30.619526
"2012-10-15",32.686012,33.005951,32.16518,32.961311,1833350,30.814293
"2012-10-16",33.154762,33.601189,33.058037,33.311012,1513075,31.141211
"2012-10-17",33.563988,34.203869,33.139881,34.129463,2711654,31.906349
"2012-10-18",34.010418,34.226189,33.72768,34.04018,2177011,31.822886
"2012-10-19",33.839287,34.114582,33.005951,33.013393,1997722,30.862984
"2012-10-22",32.99107,33.452381,32.328869,32.745537,1876224,30.61257
"2012-10-23",32.313988,32.336311,31.629463,32.090775,2321626,30.000458
"2012-10-24",31.197918,31.391369,29.241072,29.538691,12198278,27.614613
"2012-10-25",29.203869,29.806547,29.203869,29.6875,8905478,27.753731
"2012-10-26",29.590775,30.267857,29.568453,30.089287,5113651,28.129341
"2012-10-31",30.342262,30.825893,29.84375,30.431547,4092480,28.44931
"2012-11-01",30.498512,30.714287,30.081844,30.513393,3049939,28.525824
"2012-11-02",30.751488,31.116072,30.014881,30.141369,3454080,28.178032
"2012-11-05",30.029762,30.714287,29.955357,30.684525,2098656,28.685812
"2012-11-06",30.751488,31.034225,30.617559,30.825893,1663469,28.81797
"2012-11-07",30.401787,30.409225,30.037203,30.238094,2489491,28.268459
"2012-11-08",30.171131,30.305059,29.6875,29.769344,3116602,27.830242
"2012-11-09",29.784225,30.617559,29.620537,30.394344,3167405,28.414532
"2012-11-12",30.438988,30.669643,30.126488,30.550594,1888051,28.560602
"2012-11-13",30.178572,30.714287,30,30.327381,2759501,28.351927
"2012-11-14",30.491072,30.625,30.163691,30.245537,2886509,28.275415
"2012-11-15",30.148809,30.148809,29.494047,29.910713,5713210,27.962399
"2012-11-16",29.962797,30,29.345238,29.910713,2793907,27.962399
"2012-11-19",30.491072,30.78125,30.409225,30.78125,1725293,28.776234
"2012-11-20",30.654762,30.811012,30.178572,30.416668,1671667,28.4354
"2012-11-21",30.453869,30.587797,30.111607,30.505953,1146298,28.518869
"2012-11-23",30.721725,31.071428,30.528275,31.063988,451718,29.040556
"2012-11-26",30.736607,31.168156,30.528275,30.699406,2256442,28.699722
"2012-11-27",30.550594,30.684525,30.267857,30.401787,1238630,28.421484
"2012-11-28",30.267857,30.714287,30,30.714287,1392518,28.713629
"2012-11-29",30.915178,31.034225,30.565475,30.654762,1379616,28.657986
"2012-11-30",30.721725,30.744047,30.223213,30.401787,3202483,28.421484
"2012-12-03",30.625,30.922619,30.513393,30.610119,2378746,28.616251
"2012-12-04",30.602678,30.997025,30.453869,30.595238,2283590,28.602337
"2012-12-05",30.818453,31.183037,30.572918,30.840775,1098854,28.831882
"2012-12-06",30.766369,30.900297,30.550594,30.840775,888384,28.831882
"2012-12-07",31.145832,31.376488,31.004463,31.361607,1692096,29.318789
"2012-12-10",31.160713,31.361607,31.056547,31.220238,2167469,29.186626
"2012-12-11",31.294643,31.488094,31.227678,31.339287,2258995,29.297918
"2012-12-12",31.450893,31.696428,31.40625,31.502975,2199187,29.450947
"2012-12-13",31.421131,31.599703,30.915178,31.049107,2863526,29.026644
"2012-12-14",30.773809,30.989582,30.111607,30.208332,2661389,28.240635
"2012-12-17",30.357143,30.379463,29.940475,30.297619,2567981,28.324106
"2012-12-18",30.260418,31.517857,30.215775,31.458332,2274586,29.409214
"2012-12-19",31.577381,31.808037,31.220238,31.227678,2528198,29.193584
"2012-12-20",31.227678,31.703869,31.019344,31.502975,1985491,29.450947
"2012-12-21",31.153275,31.272322,30.900297,31.034225,2778586,29.012732
"2012-12-24",31.056547,31.183037,30.617559,30.863094,596736,28.852747
"2012-12-26",30.997025,31.25,30.610119,30.625,1250189,28.630163
"2012-12-27",30.610119,30.699406,30.052082,30.639881,1522483,28.644073
"2012-12-28",30.379463,30.632441,30.119047,30.364582,1194682,28.386705
"2012-12-31",30.297619,31.897322,30.260418,31.867559,2628461,29.79178
"2013-01-02",32.552082,32.589287,31.279762,32.36607,4099334,30.257822
"2013-01-03",32.32143,32.715775,31.964287,32.075893,2259398,29.986546
"2013-01-04",32.142857,32.67857,32.023811,32.470238,1564685,30.355207
"2013-01-07",32.507439,32.63393,32.202381,32.507439,2191258,30.389982
"2013-01-08",32.328869,32.648811,31.882441,31.971725,2287219,29.889162
"2013-01-09",32.016369,32.529762,31.964287,32.514881,1635514,30.396938
"2013-01-10",32.745537,33.266369,32.738094,33.058037,2667302,30.904715
"2013-01-11",33.191963,33.489582,32.797619,32.961311,1104499,30.814293
"2013-01-14",33.065475,33.504463,32.723213,32.827381,1774483,30.689083
"2013-01-15",33.117561,34.255951,33.013393,34.226189,6871603,31.996778
"2013-01-16",34.188988,34.53125,33.988094,34.300594,5518733,32.066338
"2013-01-17",34.322918,34.434525,33.57143,33.898811,3685114,31.690725
"2013-01-18",34.122025,34.233631,33.831844,34.21875,1909421,31.989822
"2013-01-22",34.233631,34.851189,34.166668,34.791668,2806272,32.525421
"2013-01-23",34.694939,34.880951,34.345238,34.605656,2053498,32.351528
"2013-01-24",34.739582,35.096725,34.55357,34.613094,2495808,32.358486
"2013-01-25",34.888393,35.342262,34.657738,34.82143,2742298,32.553249
"2013-01-28",35.014881,35.096725,34.605656,34.858631,1505952,32.588032
"2013-01-29",34.888393,35.081844,34.627975,35.052082,1573152,32.768867
"2013-01-30",35.074406,35.275299,34.486607,34.486607,3285542,32.240231
"2013-01-31",34.285713,35.453869,34.19643,35.230656,3288365,32.935822
"2013-02-01",35.282738,35.751488,35.15625,35.595238,3091872,33.276646
"2013-02-04",35.275299,35.595238,35.15625,35.33482,1458509,33.033192
"2013-02-05",35.505951,35.855656,35.33482,35.796131,2962176,33.464458
"2013-02-06",35.372025,35.848213,35.349701,35.811012,2409523,33.478371
"2013-02-07",35.848213,36.019344,35.587799,35.721725,2361542,33.394897
"2013-02-08",35.766369,36.212799,35.75893,36.175594,2086560,33.819202
"2013-02-11",36.041668,36.27232,35.907738,35.95982,2505619,33.617485
"2013-02-12",36.11607,36.25,35.691963,35.75893,5177357,33.429684
"2013-02-13",36.547619,38.385418,36.547619,37.544643,5893574,35.099075
"2013-02-14",37.269344,38.363094,36.644344,38.333332,4433722,35.836391
"2013-02-15",38.697918,38.88393,37.842262,38.541668,3705811,36.031158
"2013-02-19",38.705357,39.568451,38.563988,39.471725,3809702,36.900635
"2013-02-20",39.389881,39.523811,38.206844,38.28125,3670061,35.787701
"2013-02-21",38.005951,38.132439,37.388393,37.916668,4249459,35.446869
"2013-02-22",38.370537,38.712799,38.266369,38.59375,3437146,36.079842
"2013-02-25",38.690475,38.973213,37.566963,37.574406,3219149,35.1269
"2013-02-26",37.805061,38.177082,37.485119,37.894344,3200736,35.426003
"2013-02-27",37.648811,38.846725,37.648811,38.675594,2408717,36.156361
"2013-02-28",38.690475,38.913689,38.28125,38.623512,2465434,36.10767
"2013-03-01",38.497025,38.57143,37.842262,38.318451,2460461,35.822479
"2013-03-04",38.125,38.578869,37.596725,37.797619,3193344,35.335571
"2013-03-05",38.199406,38.377975,37.909225,38.184525,2353344,35.697281
"2013-03-06",38.318451,38.363094,37.626488,37.916668,1784026,35.446869
"2013-03-07",38.028275,38.154762,37.671131,37.827381,1772064,35.363396
"2013-03-08",38.028275,38.452381,37.879463,38.355656,1500307,35.857262
"2013-03-11",38.30357,38.586311,38.050594,38.482143,1631885,35.97551
"2013-03-12",38.467262,38.660713,38.028275,38.422619,1190784,35.919865
"2013-03-13",38.474701,38.690475,38.184525,38.586311,1410528,36.072899
"2013-03-14",38.601189,39.122025,38.601189,38.988094,2111021,36.448505
"2013-03-15",38.869049,39.315475,38.742561,39.129463,3064051,36.580666
"2013-03-18",38.526787,38.831844,38.296131,38.45982,2054170,35.954643
"2013-03-19",38.519344,38.57143,37.388393,37.94643,2578867,35.474686
"2013-03-20",38.184525,39.255951,38.169643,39.0625,2657491,36.518066
