"dates","AMP.Open","AMP.High","AMP.Low","AMP.Close","AMP.Volume","AMP.Adjusted"
"2013-02-08",66.209999,66.620003,66.080002,66.489998,862400,54.490883
"2013-02-11",66.400002,66.690002,66.169998,66.489998,636000,54.490883
"2013-02-12",66.709999,67.540001,66.599998,67.489998,1445900,55.31041
"2013-02-13",67.5,68.220001,67.32,67.889999,1173800,55.638226
"2013-02-14",67.580002,69.120003,67.580002,69.040001,1573000,56.5807
"2013-02-15",69.169998,69.339996,68.709999,68.769997,1748200,56.359417
"2013-02-19",68.830002,69.150002,68.830002,69.029999,1477500,56.572498
"2013-02-20",68.900002,69.07,67.889999,67.949997,1537900,55.687416
"2013-02-21",67.699997,67.82,67.059998,67.25,1174100,55.113731
"2013-02-22",67.650002,67.93,67.480003,67.93,1017600,55.671009
"2013-02-25",68.309998,68.730003,66.25,66.25,1627300,54.294197
"2013-02-26",66.660004,66.889999,65.949997,66.620003,1675000,54.597427
"2013-02-27",66.309998,68.279999,66.309998,68.110001,1230400,55.818535
"2013-02-28",68.110001,69.150002,67.980003,68.629997,1847400,56.244705
"2013-03-01",68.040001,68.379997,66.940002,68.080002,2272600,55.793941
"2013-03-04",68,68.900002,67.790001,68.870003,1460700,56.44138
"2013-03-05",69.370003,70.57,69.18,70.269997,1784900,57.588722
"2013-03-06",70.510002,70.610001,70.150002,70.510002,2132600,57.785412
"2013-03-07",70.690002,71.07,70.419998,70.739998,988200,57.973892
"2013-03-08",71.190002,72.110001,71.160004,72.089996,1896300,59.080269
"2013-03-11",72.050003,72.470001,71.900002,72.209999,1568300,59.178604
"2013-03-12",72.089996,72.349998,71.830002,71.919998,1140400,58.940937
"2013-03-13",72.199997,73.400002,71.669998,73.349998,1267000,60.112877
"2013-03-14",73.849998,74.519997,73.57,74.459999,1778200,61.02256
"2013-03-15",73.860001,74.639999,73.580002,74.330002,2561900,60.916023
"2013-03-18",73.360001,74.709999,73.269997,74.169998,1941900,60.784897
"2013-03-19",74.440002,74.75,73.68,73.970001,2203100,60.621017
"2013-03-20",74.360001,75.139999,74.349998,74.879997,1058100,61.366772
"2013-03-21",74.5,75,73.599998,73.639999,1529200,60.350563
"2013-03-22",73.870003,74.099998,73.5,73.650002,1139400,60.358753
"2013-03-25",74.080002,74.379997,72.980003,73.470001,1160200,60.211224
"2013-03-26",73.709999,74.230003,73.339996,73.690002,1847400,60.391533
"2013-03-27",72.75,73.190002,72.639999,73.050003,2141200,59.867058
"2013-03-28",72.970001,73.82,72.849998,73.650002,1577400,60.358753
"2013-04-01",73.519997,74,72.699997,72.870003,1205400,59.719528
"2013-04-02",73.139999,73.529999,72.849998,73.43,1789300,60.178459
"2013-04-03",73.639999,73.650002,71.550003,71.809998,1311100,58.850811
"2013-04-04",71.959999,72.470001,71.699997,72,1092300,59.006531
"2013-04-05",70.669998,71.57,70.269997,71.480003,1076500,58.580357
"2013-04-08",71.290001,72.349998,71.160004,72.330002,883800,59.276955
"2013-04-09",72.43,73.199997,72.110001,72.809998,789900,59.670345
"2013-04-10",72.790001,74.57,72.790001,74.470001,1014200,61.030766
"2013-04-11",74.599998,75.5,74.489998,75.279999,1175700,61.694599
"2013-04-12",74.779999,75.089996,74.230003,74.730003,754100,61.243858
"2013-04-15",74.470001,74.529999,71.879997,71.93,1386800,58.949146
"2013-04-16",72.889999,73.209999,72.099998,73.139999,1268300,59.940784
"2013-04-17",72.400002,72.459999,70.82,71.300003,1659300,58.432846
"2013-04-18",71.470001,71.480003,69.349998,69.599998,2156900,57.039654
"2013-04-19",70.099998,72.209999,69.839996,72.18,1977800,59.154037
"2013-04-22",71.980003,72.559998,70.849998,72.379997,1240200,59.317936
"2013-04-23",73,74.57,72.830002,73.639999,1779400,60.350563
"2013-04-24",73.790001,73.980003,72.57,72.650002,1712700,59.539211
"2013-04-25",73.169998,74.269997,72.830002,73.980003,1117200,60.629208
"2013-04-26",73.739998,74.150002,73.269997,73.480003,952700,60.219418
"2013-04-29",73.660004,74.360001,73.309998,74.18,1025000,60.793106
"2013-04-30",74.220001,74.900002,73.639999,74.529999,1306500,61.079937
"2013-05-01",74.349998,74.349998,72.910004,72.959999,1618700,59.793278
"2013-05-02",72.889999,73.720001,72.300003,73.559998,1624300,60.717754
"2013-05-03",74.57,75.959999,74.330002,75.800003,1790900,62.566685
"2013-05-06",75.739998,76.769997,75.660004,76.639999,1148300,63.260006
"2013-05-07",77.059998,77.589996,76.510002,77.349998,1048000,63.846066
"2013-05-08",77.199997,77.239998,76.599998,76.989998,1604600,63.548916
"2013-05-09",76.910004,77.32,76.389999,76.540001,1165900,63.177494
"2013-05-10",76.620003,78.25,76.5,78.199997,1125900,64.547668
"2013-05-13",78.099998,79.25,77.650002,79.050003,1430700,65.249283
"2013-05-14",79.050003,80.949997,78.910004,80.860001,1549300,66.743279
"2013-05-15",80.43,81.550003,80.150002,81.540001,1171000,67.304565
"2013-05-16",81.160004,81.779999,80.349998,80.459999,1179900,66.413132
"2013-05-17",81.029999,81.93,80.900002,81.690002,1146900,67.428391
"2013-05-20",81.489998,82.029999,81.43,81.709999,1041500,67.444878
"2013-05-21",81.769997,82.029999,81.169998,81.529999,1466300,67.296303
"2013-05-22",81.769997,82.970001,80.440002,80.809998,1483500,66.702034
"2013-05-23",79.550003,81.089996,79.139999,80.389999,1159600,66.355354
"2013-05-24",79.690002,80.300003,79.339996,80.199997,793400,66.198524
"2013-05-28",81.660004,82.93,81.540001,82.519997,1083700,68.113487
"2013-05-29",81.75,82.68,81.510002,82.120003,1110600,67.78331
"2013-05-30",82.150002,84.290001,81.900002,83.940002,1300000,69.285576
"2013-05-31",83.209999,83.739998,81.519997,81.519997,1553700,67.288048
"2013-06-03",81.910004,82.25,80.290001,81.029999,2473700,66.883606
"2013-06-04",81.199997,82.809998,81.110001,82.18,1936600,67.832863
"2013-06-05",81.809998,81.919998,79.639999,79.730003,1634800,65.810593
"2013-06-06",79.730003,81.019997,79.330002,81.019997,1113500,66.875343
"2013-06-07",81.739998,83.18,81.150002,83.07,1411100,68.567459
"2013-06-10",83.480003,83.669998,82.480003,83.139999,1137900,68.625244
"2013-06-11",82.080002,83.699997,81.620003,82.519997,1268100,68.113487
"2013-06-12",83.25,83.529999,81.029999,81.110001,934200,66.949646
"2013-06-13",81.089996,83.209999,80.849998,82.989998,782600,68.501434
"2013-06-14",82.839996,83.110001,81.5,81.860001,1501000,67.56871
"2013-06-17",82.660004,83.470001,82.279999,82.639999,1309500,68.212547
"2013-06-18",82.959999,83.800003,82.849998,83.389999,821400,68.831619
"2013-06-19",83.239998,83.75,81.519997,81.529999,1659600,67.296303
"2013-06-20",80.620003,81.260002,78.730003,79.059998,2207400,65.257545
"2013-06-21",80.080002,80.309998,78.260002,79.160004,2451000,65.340073
"2013-06-24",78.25,78.400002,76.769997,77.449997,1640500,63.928612
"2013-06-25",78.370003,79.730003,77.900002,79.260002,1137300,65.422615
"2013-06-26",80.18,80.889999,79.919998,80.330002,1307900,66.305824
"2013-06-27",80.989998,81.75,80.68,81.690002,1078400,67.428391
"2013-06-28",81.400002,81.419998,80.43,80.879997,1806900,66.759804
"2013-07-01",81.599998,82.419998,81.370003,81.440002,1051100,67.222038
"2013-07-02",81.370003,82.410004,81.190002,81.82,1029000,67.535683
"2013-07-03",81,81.330002,80.489998,81.120003,658300,66.957916
"2013-07-05",82.029999,83.120003,81.57,83.099998,533800,68.592232
"2013-07-08",83.870003,84.379997,83.400002,83.580002,755100,68.988434
"2013-07-09",84.540001,85,83.540001,84.919998,889300,70.094467
"2013-07-10",84.660004,85.169998,83.949997,84.559998,1106000,69.79734
"2013-07-11",86.169998,86.580002,85.629997,86.459999,1121200,71.365639
"2013-07-12",86.529999,86.779999,86.010002,86.599998,1218900,71.481186
"2013-07-15",86.919998,87,86.309998,86.330002,948700,71.258316
"2013-07-16",86.330002,86.699997,85.239998,85.400002,984300,70.4907
"2013-07-17",85.580002,86.050003,85.260002,85.790001,1031400,70.812622
"2013-07-18",86.230003,87.059998,85.760002,86.839996,1289500,71.679283
"2013-07-19",86.419998,86.809998,85.830002,86.309998,987100,71.241814
"2013-07-22",86.330002,87.470001,86.239998,87.360001,670800,72.108513
"2013-07-23",87.599998,87.709999,86.620003,86.669998,1104500,71.538979
"2013-07-24",87.089996,87.300003,85.919998,86.239998,1571100,71.184052
"2013-07-25",86.910004,88.260002,86.419998,87.599998,2171000,72.30661
"2013-07-26",86.790001,88.190002,86.790001,88.18,1330100,72.785347
"2013-07-29",87.760002,88.029999,87.190002,87.610001,1112900,72.31485
"2013-07-30",88.199997,89.110001,87.760002,88.970001,1464000,73.437408
"2013-07-31",88.889999,89.790001,88.660004,89,1701100,73.462204
"2013-08-01",89.949997,91.139999,89.639999,90.980003,1319200,75.537865
"2013-08-02",90.669998,91.220001,90.419998,91.209999,833800,75.728813
"2013-08-05",90.690002,91.199997,90.230003,91.150002,760300,75.679008
"2013-08-06",90.769997,91.040001,89.68,89.860001,1140300,74.607964
"2013-08-07",89.599998,89.839996,88.589996,89.540001,965700,74.342278
"2013-08-08",90.480003,90.769997,89.029999,89.919998,789000,74.657768
"2013-08-09",89.760002,90.519997,89.5,90.080002,725300,74.790619
"2013-08-12",89.690002,90.099998,88.959999,89.309998,1236400,74.151306
"2013-08-13",89.730003,90.760002,89.199997,90.269997,606400,74.948364
"2013-08-14",90.160004,90.68,89.669998,89.699997,735900,74.475113
"2013-08-15",88.980003,89.010002,87.5,87.800003,854600,72.897598
"2013-08-16",87.699997,88.730003,87.510002,88.230003,1079200,73.254631
"2013-08-19",88.230003,88.599998,87.18,87.199997,888300,72.399437
"2013-08-20",87.339996,88.370003,86.989998,88.029999,825700,73.088554
"2013-08-21",87.75,88.519997,86.980003,87.449997,775400,72.606995
"2013-08-22",87.879997,89.25,87.529999,89.029999,643500,73.918823
"2013-08-23",89.050003,89.260002,88.040001,89.029999,527300,73.918823
"2013-08-26",89.019997,89.5,88.300003,88.300003,648000,73.312752
"2013-08-27",86.949997,87.370003,85.43,85.43,937700,70.929878
"2013-08-28",85.440002,86.790001,85.239998,86.139999,828100,71.519371
"2013-08-29",85.650002,87.919998,85.650002,87.110001,825700,72.32473
"2013-08-30",87.139999,87.260002,85.610001,86.150002,976000,71.527649
"2013-09-03",87.589996,88.32,86.080002,87.080002,1001200,72.299828
"2013-09-04",86.379997,87.949997,85.93,87.489998,1256700,72.640244
"2013-09-05",87.440002,88.650002,87.260002,87.790001,1101700,72.889313
"2013-09-06",87.849998,88.239998,86.150002,87.589996,752900,72.723251
"2013-09-09",87.849998,89.010002,87.839996,88.900002,749400,73.810905
"2013-09-10",89.769997,91.120003,89.730003,90.720001,964500,75.321976
"2013-09-11",90.589996,91,90.050003,90.959999,752400,75.521263
"2013-09-12",90.879997,91.120003,90.129997,90.389999,611900,75.048004
"2013-09-13",90.769997,90.849998,89.93,90.800003,705700,75.388428
"2013-09-16",92.089996,92.639999,91.690002,92.559998,1158200,76.84967
"2013-09-17",92.559998,93.75,92.489998,93.330002,1610200,77.488991
"2013-09-18",93.290001,94.309998,92.739998,93.959999,1349000,78.012039
"2013-09-19",94.309998,94.449997,93.230003,93.419998,1097600,77.563705
"2013-09-20",93.440002,94.040001,91.919998,92.220001,2060700,76.567413
"2013-09-23",91.400002,92.059998,90.730003,91.349998,1006500,75.845062
"2013-09-24",91.410004,91.889999,90.900002,91,1140500,75.554482
"2013-09-25",91.18,91.940002,90.839996,91.160004,770100,75.687325
"2013-09-26",91.220001,92.169998,91,91.589996,607500,76.044319
"2013-09-27",90.739998,91.580002,90.459999,91.43,601300,75.911476
"2013-09-30",90.360001,91.510002,90.120003,91.080002,961900,75.620895
"2013-10-01",91.199997,92.199997,91.019997,92.18,747300,76.534195
"2013-10-02",91.169998,92.160004,90.720001,92.160004,816800,76.51757
"2013-10-03",91.660004,92.120003,90.050003,91.559998,1028300,76.019424
"2013-10-04",91.440002,92.919998,90.550003,92.889999,813900,77.12368
"2013-10-07",91.779999,92.690002,91.470001,91.889999,978100,76.293411
"2013-10-08",92.019997,92.349998,89.82,89.849998,1242300,74.599648
"2013-10-09",90.239998,90.980003,89.370003,90.470001,765700,75.114433
"2013-10-10",92.370003,93.400002,92.129997,93.349998,994700,77.5056
"2013-10-11",93.139999,94.730003,93.139999,94.300003,1139000,78.294365
"2013-10-14",93.480003,94.68,92.889999,94.540001,881000,78.493622
"2013-10-15",94.290001,94.809998,93.470001,93.669998,1035700,77.771294
"2013-10-16",94.559998,96.57,94.410004,96.470001,1120800,80.096031
"2013-10-17",96.330002,98.220001,95.730003,98.129997,1640400,81.474266
"2013-10-18",98.629997,99.839996,98.089996,99.75,1075200,82.819313
"2013-10-21",99.809998,99.919998,98.800003,99.080002,1241800,82.263039
"2013-10-22",99.550003,100.190002,99.07,99.760002,1026400,82.827614
"2013-10-23",99.32,99.5,98.199997,98.739998,1025000,81.980759
"2013-10-24",99.18,99.769997,98.610001,99.529999,897700,82.636658
"2013-10-25",99.870003,100.169998,99.279999,99.559998,1004300,82.66156
"2013-10-28",99.650002,99.760002,98.709999,98.910004,1003700,82.121895
"2013-10-29",99.07,99.739998,98.940002,99.389999,1243200,82.520416
"2013-10-30",98.870003,102.260002,98.870003,100.790001,1493700,83.6828
"2013-10-31",100.699997,101.879997,100.309998,100.540001,1253700,83.475227
"2013-11-01",100.669998,101.290001,100.269997,101.059998,1088600,83.906975
"2013-11-04",101,101.599998,100.75,101.239998,1237200,84.056427
"2013-11-05",101.029999,101.769997,100.57,101.269997,891500,84.081314
"2013-11-06",101.82,102.730003,101.769997,102.209999,1464700,84.861771
"2013-11-07",102.220001,102.860001,100.220001,100.43,1497200,83.810303
"2013-11-08",100.410004,103.220001,100.260002,103.120003,1724000,86.055145
"2013-11-11",103.309998,104.209999,102.849998,103.839996,884600,86.655998
"2013-11-12",103.190002,103.830002,102.360001,102.870003,1124100,85.846504
"2013-11-13",102.160004,104.209999,102.089996,104.160004,1186700,86.923027
"2013-11-14",104.209999,105.309998,103.959999,105.220001,736000,87.807617
"2013-11-15",105.300003,105.790001,104.93,105.470001,1083100,88.016251
"2013-11-18",105.919998,106.18,104.93,105.25,826700,87.832649
"2013-11-19",105.25,106.040001,105.07,105.199997,1073300,87.790909
"2013-11-20",105.25,106.290001,104.809998,105.470001,850500,88.016251
"2013-11-21",105.660004,107.010002,105.660004,106.790001,1248000,89.117813
"2013-11-22",106.790001,107.690002,106.5,107.580002,1242800,89.777069
"2013-11-25",107.959999,108.120003,107.339996,107.5,822400,89.710304
"2013-11-26",107.599998,109.059998,107.529999,108.300003,1398600,90.377907
"2013-11-27",108.5,108.970001,108.059998,108.529999,646100,90.569878
"2013-11-29",108.800003,109.120003,108.230003,108.25,330500,90.336212
"2013-12-02",108.309998,109.559998,108.089996,108.230003,941200,90.319527
"2013-12-03",107.459999,107.970001,106.519997,106.900002,1123700,89.20961
"2013-12-04",106.510002,107.809998,105.730003,107.010002,863100,89.301399
"2013-12-05",106.440002,106.720001,105.68,106.230003,805700,88.650475
"2013-12-06",107.730003,109.220001,107.690002,108.989998,875600,90.953735
"2013-12-09",109.029999,109.870003,108.650002,108.989998,1281600,90.953735
"2013-12-10",108.519997,108.519997,107.410004,108.18,1323500,90.277779
"2013-12-11",108.239998,108.620003,106.190002,106.400002,1161900,88.792328
"2013-12-12",106.25,107.290001,106.110001,106.519997,1069000,88.892487
"2013-12-13",106.860001,107.529999,106.089996,106.68,1121700,89.026009
"2013-12-16",107.510002,109.190002,107.379997,109,1150800,90.96209
"2013-12-17",108.849998,109.230003,108.5,108.580002,1193800,90.61158
"2013-12-18",109.120003,111.849998,107.809998,111.82,1250700,93.31543
"2013-12-19",111.43,111.5,110.650002,110.839996,1269300,92.497604
"2013-12-20",111.25,112.669998,111,111.809998,1796200,93.307045
"2013-12-23",112.760002,113.43,112.339996,113.07,869300,94.358551
"2013-12-24",112.43,113.07,112.199997,112.879997,378700,94.200005
"2013-12-26",113.150002,114.150002,112.790001,113.809998,412400,94.976082
"2013-12-27",113.910004,114.269997,113.440002,113.940002,465000,95.084572
"2013-12-30",113.860001,114.330002,113.389999,113.589996,492600,94.792496
"2013-12-31",113.739998,115.360001,113.739998,115.050003,686500,96.010887
"2014-01-02",114.580002,114.809998,113.419998,113.879997,783800,95.034515
"2014-01-03",113.860001,114.839996,113.410004,113.900002,980000,95.051208
"2014-01-06",114.550003,115.720001,112.769997,113.599998,2009300,94.800827
"2014-01-07",113.82,115.110001,113.629997,114.57,1571500,95.610321
"2014-01-08",115.040001,116.730003,114.75,115.800003,1944300,96.63678
"2014-01-09",116.239998,116.82,115.150002,115.510002,1924500,96.394775
"2014-01-10",115.709999,115.839996,114.370003,115.059998,1154200,96.019249
"2014-01-13",114.93,115.330002,112.889999,113.18,1202700,94.45034
"2014-01-14",113.620003,114.290001,113.120003,114.209999,1392400,95.309891
"2014-01-15",114.389999,114.660004,113.699997,114.360001,1238500,95.435104
"2014-01-16",114.290001,114.360001,113.57,113.660004,991700,94.850922
"2014-01-17",113.480003,114.260002,113,113.370003,1154900,94.608902
"2014-01-21",113.919998,114.620003,113.190002,114.139999,1240300,95.251495
"2014-01-22",114.510002,114.949997,113.75,114.769997,1008500,95.777222
"2014-01-23",114.110001,114.120003,111.029999,111.239998,1613000,92.831413
"2014-01-24",110.18,110.900002,106.699997,106.790001,1529500,89.117813
"2014-01-27",106.889999,107.379997,104.190002,104.919998,2066700,87.557259
"2014-01-28",105.68,106.720001,105.269997,106.540001,1721600,88.909157
"2014-01-29",104.980003,106.129997,104.830002,105.019997,1055400,87.640732
"2014-01-30",105.93,107.019997,105.809998,106.43,805100,88.817383
"2014-01-31",104.449997,106.760002,104.010002,105.639999,1628900,88.158104
"2014-02-03",105.650002,105.970001,101.290001,101.470001,1872100,84.678185
"2014-02-04",101.809998,103.68,101.639999,103.540001,1323000,86.405647
"2014-02-05",106.32,108.800003,103.07,103.43,2292800,86.313843
"2014-02-06",103.720001,105.730003,103.480003,105.639999,1292500,88.158104
"2014-02-07",106.129997,107.709999,105.400002,107.610001,1879200,89.802116
"2014-02-10",107.360001,107.580002,105.360001,105.900002,1555300,88.375099
"2014-02-11",105.589996,107.279999,105.360001,107.209999,1380000,89.468323
"2014-02-12",106.989998,107.629997,106.559998,106.980003,961500,89.711494
"2014-02-13",106.150002,107.529999,105.769997,107.330002,955400,90.00499
"2014-02-14",107.220001,107.75,106.580002,107.089996,866400,89.803719
"2014-02-18",107.940002,108.769997,107.5,107.989998,987300,90.558464
"2014-02-19",107.82,109.300003,106.489998,106.660004,1074700,89.443138
"2014-02-20",106.720001,107.07,105.489998,106.199997,1209700,89.057404
"2014-02-21",106.809998,107.699997,106.43,106.809998,826000,89.568939
"2014-02-24",106.5,109.230003,106.360001,108.279999,1090400,90.801659
"2014-02-25",107.82,108.199997,106.980003,107.370003,928700,90.038544
"2014-02-26",107.639999,107.980003,106.440002,106.620003,1073900,89.40963
"2014-02-27",106.57,108.75,106.25,108.629997,1131600,91.095146
"2014-02-28",108.400002,110.089996,108.099998,108.989998,1182200,91.397041
"2014-03-03",107.220001,108.230003,106.849998,107.75,974600,90.357201
"2014-03-04",109.410004,110.629997,109.150002,110.279999,1313900,92.478806
"2014-03-05",110.190002,110.660004,109.550003,109.849998,1082400,92.118217
"2014-03-06",110.370003,111.510002,110.169998,110.839996,1097500,92.948418
"2014-03-07",111.309998,113.290001,111.309998,112.650002,1383600,94.46624
"2014-03-10",112.370003,112.730003,111.480003,112.050003,815000,93.96312
"2014-03-11",112.169998,112.599998,110.639999,110.919998,880000,93.015495
"2014-03-12",109.870003,110.919998,109.5,110.900002,1076000,92.998749
"2014-03-13",111.629997,111.949997,108.940002,109.160004,1178800,91.539604
"2014-03-14",108.970001,109.699997,108.080002,108.25,1031800,90.776489
"2014-03-17",109.279999,109.790001,108.779999,108.959999,1197900,91.371864
"2014-03-18",109.019997,109.889999,108.940002,109.300003,747300,91.657013
"2014-03-19",109.330002,110.080002,108.199997,108.720001,1262900,91.170601
"2014-03-20",108.519997,111.839996,108.379997,111.720001,1494800,93.686363
"2014-03-21",113.169998,113.68,111.620003,111.779999,1749200,93.736679
"2014-03-24",111.830002,112.639999,110.370003,110.720001,956200,92.847778
"2014-03-25",110.900002,111.620003,109.110001,109.839996,1271100,92.10981
"2014-03-26",110.529999,110.940002,108.809998,108.82,1016400,91.254486
"2014-03-27",108.330002,109,106.849998,107.019997,1136600,89.745026
"2014-03-28",107.860001,110.220001,107.660004,108.809998,1068900,91.246101
"2014-03-31",109.910004,110.550003,109.769997,110.07,1588400,92.302704
"2014-04-01",110.57,112.059998,110.449997,111.860001,938300,93.803764
"2014-04-02",113.339996,113.730003,112.550003,113.470001,1627500,95.153885
"2014-04-03",113.5,114.489998,112.150002,113.269997,1215600,94.986176
"2014-04-04",114.459999,115.410004,111.389999,111.419998,1732600,93.434792
"2014-04-07",111.169998,111.419998,107.370003,107.589996,1216300,90.223007
"2014-04-08",107.610001,108.089996,106.699997,107.480003,1521800,90.130783
"2014-04-09",108.160004,109.300003,107.330002,109.25,1308400,91.615082
"2014-04-10",109.059998,109.400002,105.040001,105.040001,1730000,88.084648
"2014-04-11",103.800003,103.980003,101.699997,101.739998,2123500,85.317307
"2014-04-14",102.919998,102.93,100.940002,101.910004,1289900,85.459869
"2014-04-15",102.18,103.489998,101.160004,103.360001,2144300,86.675812
"2014-04-16",104.389999,104.889999,103.519997,104.830002,1012700,87.908539
"2014-04-17",105.150002,106.580002,105.099998,106.029999,1020100,88.914841
"2014-04-21",106.019997,106.480003,105.519997,106.110001,604200,88.981949
"2014-04-22",106,107.290001,105.839996,106.790001,808800,89.552162
"2014-04-23",106.639999,107.220001,106.110001,106.440002,618900,89.258652
"2014-04-24",107.099998,107.25,105.599998,105.849998,844800,88.763901
"2014-04-25",105.610001,105.970001,103.260002,103.529999,1342200,86.818382
"2014-04-28",104,104.639999,101.669998,103.510002,1622300,86.801628
"2014-04-29",107.769997,109.910004,106.980003,109.550003,2005400,91.866646
"2014-04-30",109.239998,111.940002,108.470001,111.629997,1934500,93.610893
"2014-05-01",111.790001,111.879997,110.519997,111.599998,1224200,93.585732
"2014-05-02",111.629997,113.139999,111.629997,112.339996,918600,94.206284
"2014-05-05",111.239998,112.470001,110.18,112.160004,799900,94.055351
"2014-05-06",111.139999,111.849998,110.309998,110.610001,1151800,92.755562
"2014-05-07",110.370003,111.690002,109.300003,111.580002,1036900,94.062202
"2014-05-08",111.139999,112.709999,111.010002,111.339996,822200,93.859871
"2014-05-09",111.230003,111.610001,110.339996,111.230003,856300,93.767136
"2014-05-12",111.980003,112.830002,111.599998,112.720001,852900,95.023209
"2014-05-13",112.720001,113.300003,111.769997,111.900002,960900,94.331963
"2014-05-14",112.139999,112.139999,110.309998,110.470001,671000,93.126465
"2014-05-15",109.989998,110.190002,107.209999,108.230003,1045200,91.238121
"2014-05-16",108.470001,109.25,107.110001,108.870003,851300,91.777657
"2014-05-19",108.279999,109.900002,108.239998,109.690002,545900,92.468918
"2014-05-20",109.620003,109.739998,107.739998,108.400002,865800,91.381454
"2014-05-21",109.330002,110.410004,108.980003,110.139999,902700,92.848274
"2014-05-22",110.139999,111.059998,109.730003,110.559998,637700,93.202347
"2014-05-23",110.519997,111.389999,110.25,110.93,655200,93.514252
"2014-05-27",111.199997,112.290001,110.980003,111.419998,925000,93.927315
"2014-05-28",111.110001,111.989998,110.639999,111.18,913300,93.725006
"2014-05-29",112.18,112.919998,111.580002,112.82,1207200,95.107506
"2014-05-30",112.330002,113.110001,111.900002,112.610001,892800,94.930496
"2014-06-02",112.989998,113.980003,112.089996,113.940002,886100,96.051674
"2014-06-03",113.470001,114.809998,113.169998,114.720001,1227800,96.709213
"2014-06-04",114.760002,115.139999,113.800003,115.110001,1136100,97.038002
"2014-06-05",115,115.949997,114.440002,115.790001,802400,97.611244
"2014-06-06",115.989998,118.209999,115.800003,118.040001,1009700,99.508003
"2014-06-09",117.690002,118.650002,117.269997,117.769997,608000,99.280388
"2014-06-10",117.150002,117.839996,116.540001,117.650002,716900,99.179222
"2014-06-11",116.550003,117.059998,116.360001,116.779999,495400,98.445793
"2014-06-12",116.800003,116.910004,115.440002,115.82,563400,97.63652
"2014-06-13",116.040001,116.629997,115.629997,116.050003,642300,97.830414
"2014-06-16",115.760002,116.230003,115.18,115.739998,479400,97.569092
"2014-06-17",115.239998,117.519997,114.760002,116.919998,925400,98.563828
"2014-06-18",116.910004,118.400002,116.190002,118.199997,1103100,99.642876
"2014-06-19",118.379997,118.639999,117.269997,117.800003,873800,99.305672
"2014-06-20",118.080002,119.370003,117.910004,119.139999,1254900,100.43531
"2014-06-23",119.040001,119.57,118.610001,119.379997,590300,100.637604
"2014-06-24",118.610001,119.730003,118.370003,118.5,847000,99.895775
"2014-06-25",117.800003,119.629997,117.779999,119.239998,720800,100.519592
"2014-06-26",119,119.239998,117.849998,119.150002,615700,100.443726
"2014-06-27",118.940002,119.93,118.760002,119.809998,924400,101.000107
"2014-06-30",119.75,120.32,119.410004,120,894100,101.160271
"2014-07-01",120.199997,122,120.150002,121.529999,1159200,102.450073
"2014-07-02",118.639999,121.940002,118.639999,121.110001,729800,102.095993
"2014-07-03",121.940002,122.699997,121.940002,122.419998,414800,103.200333
"2014-07-07",121.650002,122.099998,121.43,122,455500,102.84626
"2014-07-08",121.760002,121.949997,120.870003,121.099998,802000,102.087578
"2014-07-09",121.169998,121.910004,120.629997,121.160004,872500,102.138153
"2014-07-10",118.980003,120.639999,118.870003,120.269997,721900,101.387894
"2014-07-11",120.010002,121.199997,119.410004,121.059998,562400,102.053856
"2014-07-14",122.389999,122.389999,121.519997,121.769997,880200,102.65239
"2014-07-15",121.900002,122.639999,121.360001,122.300003,837400,103.099197
"2014-07-16",123.080002,123.300003,121.650002,122.209999,685700,103.023315
"2014-07-17",121.440002,122.970001,120.459999,120.709999,646400,101.758804
"2014-07-18",121.209999,122.489998,120.940002,122.18,559800,102.998024
"2014-07-21",121.639999,122.220001,121.199997,121.660004,525800,102.559654
"2014-07-22",122.029999,122.989998,122.029999,122.730003,506200,103.46167
"2014-07-23",122.690002,122.919998,122.099998,122.629997,361900,103.37738
"2014-07-24",122.779999,123.120003,122.269997,122.529999,494600,103.293091
"2014-07-25",121.900002,122.470001,121.32,122.269997,462200,103.073875
"2014-07-28",121.860001,122.150002,120.599998,121.5,786200,102.424789
"2014-07-29",121.559998,122.489998,120.839996,120.839996,705500,101.868393
"2014-07-30",123.900002,127,121.93,123.449997,1218400,104.068626
"2014-07-31",122.169998,122.580002,119.529999,119.599998,1189100,100.823067
"2014-08-01",119.599998,120,117.209999,118.230003,1263100,99.668159
"2014-08-04",118.199997,119.510002,117.629997,119.07,812200,100.376282
"2014-08-05",118.290001,118.790001,116.910004,117.389999,776200,98.960045
"2014-08-06",116.75,118.790001,116.730003,117.459999,767700,99.019051
"2014-08-07",117.620003,118.129997,116.019997,116.5,992900,98.697128
"2014-08-08",117.110001,118.669998,116.550003,118.559998,948700,100.442299
"2014-08-11",118.260002,120.120003,117.949997,118.870003,1018500,100.704964
"2014-08-12",118.68,119.510002,118.239998,119.010002,1009800,100.823563
"2014-08-13",119.720001,120.190002,119.480003,119.949997,697100,101.619896
"2014-08-14",120.040001,120.779999,119.93,120.379997,663300,101.9842
"2014-08-15",120.589996,120.970001,119.139999,120.220001,908700,101.848656
"2014-08-18",120.940002,121.739998,120.839996,121.550003,891500,102.975403
"2014-08-19",121.730003,122.300003,121.629997,121.910004,872500,103.280373
"2014-08-20",121.879997,123.099998,121.5,122.93,867200,104.144539
"2014-08-21",122.779999,123.720001,122.559998,123.480003,725100,104.610481
"2014-08-22",123.110001,124.040001,123.050003,123.190002,725600,104.364784
