"dates","SWK.Open","SWK.High","SWK.Low","SWK.Close","SWK.Volume","SWK.Adjusted"
"2013-01-30",76.910004,77.989998,76.849998,77.050003,1783200,65.274933
"2013-01-31",76.809998,77.589996,76.669998,76.830002,1400500,65.088531
"2013-02-01",77.480003,77.839996,77.040001,77.370003,1059200,65.546021
"2013-02-04",76.559998,76.870003,76.089996,76.239998,1163500,64.588737
"2013-02-05",76.650002,77.760002,76.610001,77.470001,1329700,65.630768
"2013-02-06",77.120003,77.660004,77.080002,77.309998,1709600,65.495186
"2013-02-07",77.5,77.5,76.18,76.300003,1128100,64.639534
"2013-02-08",76.360001,76.739998,76.129997,76.239998,861800,64.588737
"2013-02-11",76.129997,76.239998,75.800003,75.93,979100,64.326073
"2013-02-12",76.129997,77.870003,75.959999,77.489998,1825700,65.64769
"2013-02-13",77.559998,77.639999,77.050003,77.480003,1083500,65.639229
"2013-02-14",77.169998,78.230003,76.940002,77.809998,1459900,65.918793
"2013-02-15",77.910004,79.059998,77.650002,78.459999,1336100,66.469444
"2013-02-19",78.639999,79.5,78.639999,79.169998,1791300,67.070923
"2013-02-20",79.050003,79.120003,77.550003,77.629997,1477100,65.766273
"2013-02-21",76.919998,77.459999,75.730003,76.080002,1623800,64.453171
"2013-02-22",76.459999,77.669998,76.339996,77.440002,1085500,65.605316
"2013-02-25",77.93,77.93,75.139999,75.139999,1387500,63.656815
"2013-02-26",75.809998,76.489998,75.080002,76.260002,2016200,64.605667
"2013-02-27",76.18,78.339996,76.18,77.919998,1429000,66.011955
"2013-02-28",78.029999,79.040001,77.800003,78.699997,1484400,66.672768
"2013-03-01",78.190002,78.230003,77.199997,77.589996,1548300,65.732399
"2013-03-04",77.510002,77.510002,76.120003,77.389999,1171600,65.562973
"2013-03-05",77.849998,78.75,77.599998,78.339996,1190700,66.367775
"2013-03-06",78.5,79.330002,78.150002,78.519997,2683300,66.520241
"2013-03-07",78.190002,78.830002,77.959999,78.120003,804600,66.596992
"2013-03-08",78.709999,79.519997,78.080002,78.959999,1300300,67.313072
"2013-03-11",78.830002,79.949997,78.650002,79.699997,1044300,67.943932
"2013-03-12",79.75,79.900002,79.330002,79.779999,1032300,68.012123
"2013-03-13",79.879997,80.629997,79.470001,80.169998,1443300,68.344597
"2013-03-14",80.379997,81.220001,80.360001,81.089996,1260000,69.128899
"2013-03-15",80.620003,81.199997,80.050003,81.169998,1772400,69.197121
"2013-03-18",80.230003,81.230003,79.660004,80.550003,3004700,68.668556
"2013-03-19",80.900002,81.419998,80.550003,81.290001,1469600,69.299416
"2013-03-20",81.760002,81.980003,81.220001,81.610001,1289200,69.572212
"2013-03-21",81.099998,81.82,80.93,81.18,895900,69.20565
"2013-03-22",81.360001,81.75,80.849998,81.57,740500,69.538101
"2013-03-25",81.870003,82.43,80.879997,81.480003,1376900,69.461411
"2013-03-26",81.830002,82.110001,81.160004,81.190002,827000,69.214172
"2013-03-27",80.699997,80.699997,79.709999,79.739998,1842400,67.978027
"2013-03-28",79.760002,81.050003,79.300003,80.970001,5139600,69.026611
"2013-04-01",80.769997,81.160004,79.739998,79.830002,1489400,68.054787
"2013-04-02",80.32,80.82,79.330002,79.580002,1062100,67.841637
"2013-04-03",79.440002,79.860001,78.660004,79.099998,1530900,67.432442
"2013-04-04",79.099998,79.510002,78.07,78.389999,1853900,66.827156
"2013-04-05",77.379997,77.779999,76.230003,77.559998,1857500,66.119598
"2013-04-08",77.610001,77.940002,76.739998,77.900002,1820100,66.409439
"2013-04-09",78.080002,78.639999,77.370003,77.800003,1838300,66.324196
"2013-04-10",78,79.269997,77.959999,79.18,1559200,67.500648
"2013-04-11",79.169998,80.139999,78.959999,79.75,1127000,67.986557
"2013-04-12",79.440002,79.870003,78.779999,79.239998,704400,67.551804
"2013-04-15",78.709999,78.779999,76.260002,76.260002,1422800,65.01136
"2013-04-16",77.199997,77.269997,76.32,77.089996,1372900,65.718918
"2013-04-17",76.5,76.629997,75.610001,76.419998,972800,65.147758
"2013-04-18",76.419998,76.980003,75.639999,75.910004,1227000,64.712982
"2013-04-19",76.120003,76.540001,75.889999,76.400002,1764800,65.130707
"2013-04-22",76.5,76.839996,75.839996,76.610001,1182900,65.309708
"2013-04-23",77.029999,77.57,76.199997,77,1758500,65.642181
"2013-04-24",77.220001,78.650002,77.199997,78.080002,1996500,66.562881
"2013-04-25",76.709999,77.120003,75.010002,75.93,3952700,64.730019
"2013-04-26",75.900002,75.970001,74.040001,74.400002,2000200,63.42572
"2013-04-29",74.540001,74.760002,74.089996,74.480003,977200,63.493919
"2013-04-30",74.230003,74.830002,73.879997,74.809998,1334900,63.775242
"2013-05-01",74.610001,75.470001,74.230003,74.360001,1427500,63.391602
"2013-05-02",74.720001,75.260002,74.540001,75.190002,891300,64.09919
"2013-05-03",76.120003,77.610001,76.120003,76.650002,863900,65.343834
"2013-05-06",76.650002,77.160004,76.169998,77.010002,1130000,65.650719
"2013-05-07",77.199997,79.089996,77.169998,78.68,1392500,67.074394
"2013-05-08",78.68,79.900002,78.5,79.790001,1990100,68.02066
"2013-05-09",79.870003,80.18,79.07,79.25,1080400,67.560318
"2013-05-10",79.489998,79.809998,79.019997,79.730003,824800,67.969505
"2013-05-13",79.660004,79.879997,79.160004,79.519997,665500,67.790489
"2013-05-14",79.620003,81,79.620003,80.989998,795200,69.04364
"2013-05-15",80.389999,81.139999,80.099998,80.949997,706000,69.00956
"2013-05-16",80.589996,81.300003,80.339996,80.470001,1341700,68.60038
"2013-05-17",80.620003,81.82,80.620003,80.940002,1284200,69.001053
"2013-05-20",80.870003,82.050003,80.769997,81.330002,619800,69.333511
"2013-05-21",81.400002,82.300003,81.099998,81.839996,1344800,69.768272
"2013-05-22",82.07,83.260002,81,81.230003,1534600,69.248253
"2013-05-23",80.419998,80.57,78.879997,79.660004,1712500,67.909836
"2013-05-24",79.190002,79.290001,78.419998,78.739998,776300,67.125534
"2013-05-28",79.440002,80.07,79.160004,79.870003,1609100,68.088867
"2013-05-29",79.410004,81.300003,78.919998,80.849998,1614300,68.924309
"2013-05-30",80.300003,81.019997,79.739998,80.239998,962700,68.404289
"2013-05-31",80.019997,80.5,79.150002,79.220001,1335100,67.534737
"2013-06-03",79.150002,79.410004,78.059998,79.349998,1396200,68.066566
"2013-06-04",79.349998,79.800003,78.209999,78.639999,990500,67.45752
"2013-06-05",78.510002,78.57,77.010002,77.260002,1124300,66.273758
"2013-06-06",77.449997,78.599998,77.029999,78.43,867900,67.277405
"2013-06-07",78.870003,79.870003,78.849998,79.690002,627900,68.358223
"2013-06-10",79.839996,80.010002,79.089996,79.809998,682600,68.461151
"2013-06-11",78.889999,80.379997,78.43,79.540001,973600,68.229546
"2013-06-12",80.32,80.360001,78.519997,78.68,687800,67.491844
"2013-06-13",78.589996,79.68,78.029999,79.449997,1021600,68.152367
"2013-06-14",79.349998,80.040001,79.089996,79.419998,501100,68.126633
"2013-06-17",80.059998,80.57,79.559998,80.040001,766100,68.658463
"2013-06-18",80.209999,81.379997,79.800003,80.980003,941400,69.464798
"2013-06-19",80.989998,81.040001,79.379997,79.379997,1102900,68.092323
"2013-06-20",78.760002,78.760002,76.940002,77.160004,1034500,66.188011
"2013-06-21",77.519997,77.739998,75.550003,76,1736900,65.192932
"2013-06-24",75.269997,75.900002,73.769997,75.050003,1664900,64.378044
"2013-06-25",76,76.669998,75.900002,76.459999,832500,65.587524
"2013-06-26",77.110001,77.400002,76.620003,76.830002,672400,65.904922
"2013-06-27",77.529999,78.400002,77.440002,78.120003,973000,67.011482
"2013-06-28",77.959999,78.07,77.089996,77.300003,1107600,66.308075
"2013-07-01",77.910004,78.800003,77.769997,78.349998,677800,67.208771
"2013-07-02",78.230003,78.889999,77.510002,77.779999,916800,66.719833
"2013-07-03",77.5,78.18,77.010002,77.910004,334800,66.831345
"2013-07-05",78.720001,79.150002,78.18,79.07,475600,67.826393
"2013-07-08",79.660004,79.809998,79.139999,79.309998,666300,68.032272
"2013-07-09",79.870003,81.059998,79.870003,80.580002,781200,69.121658
"2013-07-10",80.489998,80.949997,79.529999,79.959999,984300,68.589851
"2013-07-11",81.230003,81.75,80.910004,81.529999,883200,69.936584
"2013-07-12",81.339996,82.349998,81.120003,82.300003,888300,70.597092
"2013-07-15",82.400002,82.620003,81.970001,82.199997,893700,70.51133
"2013-07-16",82.120003,82.440002,81.120003,81.510002,541900,69.919449
"2013-07-17",81.849998,81.970001,80.830002,80.980003,713400,69.464798
"2013-07-18",81.010002,82.139999,81.010002,81.790001,823800,70.159622
"2013-07-19",81.870003,83.129997,81.5,83.120003,959900,71.300468
"2013-07-22",83.199997,83.800003,82.989998,83.459999,1013100,71.592163
"2013-07-23",83.589996,84.230003,83.260002,83.889999,1124200,71.961006
"2013-07-24",84.07,84.25,82.230003,82.510002,1264200,70.777222
"2013-07-25",81.940002,82.75,81.260002,82.510002,1167800,70.777222
"2013-07-26",83.75,84.739998,83.099998,84.019997,1845200,72.07251
"2013-07-29",83.779999,84.370003,82.980003,84.059998,880500,72.106834
"2013-07-30",84.089996,84.389999,83.440002,83.809998,595600,71.89238
"2013-07-31",83.860001,85.120003,83.650002,84.620003,930300,72.587196
"2013-08-01",85.220001,87.129997,84.989998,86.980003,1013500,74.611603
"2013-08-02",86.5,87.68,86.110001,87.620003,960100,75.160583
"2013-08-05",87.25,87.849998,86.720001,86.879997,913000,74.525841
"2013-08-06",86.75,86.989998,85.459999,85.699997,636600,73.513634
"2013-08-07",85.339996,85.860001,84.790001,85.769997,865500,73.573654
"2013-08-08",85.050003,86.379997,85.050003,85.580002,814100,73.41069
"2013-08-09",85.589996,85.839996,84.949997,85.599998,587500,73.427856
"2013-08-12",85.360001,88.660004,85.239998,88.190002,2163500,75.649551
"2013-08-13",88.300003,89.43,87.790001,88.809998,1575800,76.181396
"2013-08-14",89.029999,89.5,87.57,87.970001,896000,75.460823
"2013-08-15",87,87.150002,86.07,86.919998,885600,74.560127
"2013-08-16",86.610001,87.449997,86.400002,86.800003,589700,74.457207
"2013-08-19",86.809998,86.910004,85.779999,86.18,4573000,73.925362
"2013-08-20",86.190002,87.110001,85.989998,86.75,792300,74.414314
"2013-08-21",86.690002,87.5,86.199997,86.449997,672700,74.15696
"2013-08-22",86.660004,87.889999,86.660004,87.629997,569200,75.169174
"2013-08-23",87.699997,87.970001,87.050003,87.599998,602200,75.143433
"2013-08-26",87.419998,87.639999,86.620003,86.800003,516300,74.457207
"2013-08-27",85.800003,85.870003,84.349998,84.589996,778200,72.56147
"2013-08-28",84.709999,85.330002,84.330002,85.18,1029200,73.067566
"2013-08-29",85,86.709999,84.779999,85.849998,2709600,73.642281
"2013-08-30",86.169998,86.18,85.010002,85.260002,660100,73.1362
"2013-09-03",86.459999,87.18,85.610001,86.220001,736200,73.959679
"2013-09-04",85.559998,86.57,85.510002,86.099998,720400,74.287544
"2013-09-05",86.019997,86.93,85.879997,86.660004,547900,74.770714
"2013-09-06",87.089996,88.360001,85.900002,87.269997,695000,75.297028
"2013-09-09",87.639999,88.540001,87.610001,88.129997,449900,76.039032
"2013-09-10",88.75,89.550003,88.449997,89.419998,854400,77.152046
"2013-09-11",89.440002,89.860001,88.980003,89.459999,934300,77.186562
"2013-09-12",89.589996,89.800003,88.900002,89.239998,827900,76.996735
"2013-09-13",89.489998,89.739998,88.690002,89.260002,473700,77.014008
"2013-09-16",90.349998,90.559998,89.610001,89.660004,777800,77.359123
"2013-09-17",89.660004,90.050003,89.370003,89.650002,616600,77.350502
"2013-09-18",89.860001,91.610001,89.07,91.489998,1004600,78.938057
"2013-09-19",91.739998,92.360001,91.440002,91.5,629600,78.946671
"2013-09-20",91.209999,91.849998,89.959999,90.129997,994800,77.764648
"2013-09-23",90.010002,90.010002,88.349998,89.07,836300,76.85006
"2013-09-24",89.029999,90.360001,89.029999,89.589996,942000,77.298721
"2013-09-25",90.18,90.360001,89.400002,89.769997,963800,77.454033
"2013-09-26",89.989998,90.720001,89.760002,90.510002,613200,78.092499
"2013-09-27",90,90.849998,89.830002,90.589996,641500,78.161537
"2013-09-30",89.690002,90.760002,89.690002,90.57,652900,78.144272
"2013-10-01",91.230003,92.760002,91.110001,92.360001,1468100,79.688713
"2013-10-02",91.790001,92.18,90.93,91.309998,1642900,78.782753
"2013-10-03",90.970001,91.389999,89.940002,90.860001,1117600,78.394478
"2013-10-04",91,91.540001,90.900002,91.139999,904600,78.636086
"2013-10-07",90.449997,90.900002,89.970001,90.029999,903000,77.678375
"2013-10-08",89.900002,90.470001,88.650002,88.879997,1108000,76.686127
"2013-10-09",89.160004,89.220001,87.949997,88.400002,1127300,76.272018
"2013-10-10",89.330002,90.25,89.110001,90.25,733100,77.868187
"2013-10-11",90.150002,91.5,90.059998,91.300003,624900,78.774132
"2013-10-14",90.540001,91.599998,90,91.580002,741100,79.015717
"2013-10-15",91.260002,91.599998,89.220001,89.510002,1725800,77.229691
"2013-10-16",79.629997,79.940002,75.419998,76.75,13708500,66.220299
"2013-10-17",76.120003,76.599998,74.129997,74.370003,6128600,64.16684
"2013-10-18",74.93,77.43,74.419998,77.160004,4525400,66.574081
"2013-10-21",77.160004,77.809998,77.059998,77.489998,2142000,66.858803
"2013-10-22",77.489998,77.699997,76.559998,77.360001,2476100,66.746613
"2013-10-23",77.279999,77.32,75.790001,76.389999,2559500,65.909691
"2013-10-24",76.739998,77.830002,76.209999,77.75,1318300,67.083115
"2013-10-25",77.690002,78.489998,77.150002,78.459999,1708900,67.695702
"2013-10-28",78.599998,78.620003,78.059998,78.389999,1391500,67.635323
"2013-10-29",78.580002,79.910004,78.440002,79.870003,1641500,68.91227
"2013-10-30",79.980003,80.300003,78.650002,78.730003,1720900,67.928665
"2013-10-31",78.379997,79.290001,77.489998,79.089996,1053100,68.239281
"2013-11-01",79.330002,79.459999,78.169998,79.050003,745000,68.204781
"2013-11-04",79.269997,79.709999,78.989998,79.629997,727300,68.7052
"2013-11-05",79.5,79.519997,78.379997,78.540001,1291000,67.764732
"2013-11-06",79.290001,80.599998,78.93,80.589996,1411200,69.533478
"2013-11-07",80.589996,82.660004,80.510002,81.050003,3342400,69.930367
"2013-11-08",80.760002,81.489998,80.43,80.879997,1728100,69.783707
"2013-11-11",80.809998,82.120003,80.730003,81.610001,890800,70.413551
"2013-11-12",81.910004,82.290001,81.349998,81.82,981100,70.594742
"2013-11-13",81.160004,82.68,81.160004,82.370003,2093900,71.069283
"2013-11-14",82.349998,82.559998,81.849998,81.959999,1502100,70.715538
"2013-11-15",81.989998,82.809998,81.830002,82.639999,1558200,71.302238
"2013-11-18",83,84,82.440002,82.739998,1494700,71.388512
"2013-11-19",82.519997,82.870003,81.580002,81.790001,1092900,70.568855
"2013-11-20",82.330002,82.400002,80.989998,81.18,1195800,70.042549
"2013-11-21",81.239998,82,81.139999,81.419998,1195200,70.249619
"2013-11-22",81.279999,82.139999,80.330002,82.050003,1115800,70.793198
"2013-11-25",82.330002,82.489998,80.489998,80.650002,1302200,69.585266
"2013-11-26",81,81.400002,80.300003,80.839996,2111600,69.749191
"2013-11-27",80.730003,81.32,80.550003,81.029999,1160100,69.913124
"2013-11-29",80.919998,81.599998,80.540001,81.389999,610600,70.223732
"2013-12-02",81.379997,81.550003,79.410004,79.529999,1443400,68.618919
"2013-12-03",79.389999,79.970001,79.160004,79.82,1489600,68.869125
"2013-12-04",78.989998,80.599998,78.870003,79.589996,1181300,69.103546
"2013-12-05",79.360001,80.110001,79.290001,79.769997,1427200,69.259819
"2013-12-06",80.730003,81.370003,80.540001,80.709999,957900,70.075989
"2013-12-09",80.580002,81.110001,80.43,80.900002,874100,70.240959
"2013-12-10",80.870003,81.300003,80.510002,80.709999,1177200,70.075989
"2013-12-11",80.459999,80.800003,78.970001,79.349998,1989800,68.895164
"2013-12-12",79.769997,81.029999,79.360001,80.550003,2708700,69.937073
"2013-12-13",80.760002,81.169998,79.989998,80.480003,995800,69.876282
"2013-12-16",80.550003,81.019997,79.910004,80.029999,1805000,69.485565
"2013-12-17",80.220001,80.519997,79.629997,79.769997,1192900,69.259819
"2013-12-18",80.019997,80.900002,79.050003,80.550003,1860000,69.937073
"2013-12-19",80.540001,81.110001,80.449997,80.730003,1859100,70.093338
"2013-12-20",80.830002,81.32,80.489998,80.559998,2429900,69.945755
"2013-12-23",81.290001,81.529999,80.639999,80.949997,1588300,70.284355
"2013-12-24",81.120003,81.290001,80.400002,80.650002,697500,70.023903
"2013-12-26",80.93,81.139999,80.550003,81.040001,1249200,70.362534
"2013-12-27",81.050003,81.110001,80.839996,81.010002,1133000,70.336464
"2013-12-30",81,81.300003,80.900002,81.25,1250700,70.54483
"2013-12-31",81.25,81.489998,80.190002,80.690002,975800,70.058624
"2014-01-02",80.57,80.790001,79.68,80.18,715600,69.615829
"2014-01-03",80.370003,80.900002,80.209999,80.379997,874000,69.789467
"2014-01-06",80.75,80.849998,79.550003,79.639999,1123500,69.14695
"2014-01-07",79.639999,80.260002,79.010002,79.980003,1485400,69.442177
"2014-01-08",80.029999,80.769997,79.839996,80.080002,1727800,69.528999
"2014-01-09",80.300003,80.879997,79.75,80.300003,1642900,69.720016
"2014-01-10",80.32,81.669998,80.059998,81.419998,1567000,70.692444
"2014-01-13",81.050003,81.290001,80.019997,80.150002,1289200,69.589775
"2014-01-14",81.349998,82.660004,81.209999,82.199997,2172900,71.369682
"2014-01-15",82.010002,83.220001,81.959999,82.540001,1270600,71.664879
"2014-01-16",82.559998,82.940002,82.290001,82.389999,1806400,71.53463
"2014-01-17",82.160004,82.389999,80.82,81.169998,2185500,70.47538
"2014-01-21",81.419998,81.660004,80.57,81,2067600,70.327774
"2014-01-22",80.970001,81.300003,80.769997,80.93,1128900,70.266998
"2014-01-23",80.5,80.779999,79.830002,80.410004,1931900,69.815521
"2014-01-24",80.949997,82.760002,77.5,77.809998,4309600,67.558075
"2014-01-27",78.059998,78.25,76.199997,77.349998,2364600,67.158669
"2014-01-28",77.339996,78,77.190002,77.93,1704300,67.662254
"2014-01-29",77.449997,78.82,77.199997,78.029999,1965700,67.749107
"2014-01-30",78.370003,78.580002,77.510002,77.870003,1105200,67.610184
"2014-01-31",76.690002,77.93,76.18,77.400002,2216600,67.202095
"2014-02-03",78,78.559998,75.589996,75.639999,1936000,65.673996
"2014-02-04",75.940002,76.330002,75.349998,76.110001,1379000,66.082054
"2014-02-05",75.959999,76.400002,75,75.650002,1876500,65.682686
"2014-02-06",75.93,76.790001,75.760002,76.459999,1174000,66.385941
"2014-02-07",76.800003,78.910004,76.760002,78.800003,1572300,68.417648
"2014-02-10",78.860001,79.349998,78.779999,78.959999,1371500,68.556557
"2014-02-11",78.860001,80.459999,78.860001,80.010002,1468900,69.468208
"2014-02-12",80.120003,80.989998,80.110001,80.620003,1331100,69.997864
"2014-02-13",80.150002,80.809998,79.849998,80.589996,1337000,69.971786
"2014-02-14",80.690002,81.529999,80.470001,81.32,715400,70.605614
"2014-02-18",81.349998,81.599998,80.610001,81.279999,1251900,70.570892
"2014-02-19",81.010002,81.82,80.610001,80.660004,903500,70.03257
"2014-02-20",80.889999,81.68,80.519997,81.43,1078500,70.701134
"2014-02-21",81.489998,81.959999,81.160004,81.739998,1325500,70.970276
"2014-02-24",81.949997,82.690002,81.849998,82.080002,1137100,71.26548
"2014-02-25",81.959999,82.519997,81.610001,81.709999,935900,70.944252
"2014-02-26",81.709999,82.5,81.610001,82,872000,71.196022
"2014-02-27",81.809998,83.150002,81.709999,82.949997,1264300,72.020851
"2014-02-28",83.120003,83.760002,82.540001,83.040001,1330800,72.098999
"2014-03-03",81.620003,82.279999,81.300003,81.75,1029800,71.408928
"2014-03-04",82.559998,82.82,81.699997,82,1146800,71.627304
"2014-03-05",82.029999,82.139999,81.400002,81.540001,1174000,71.22551
"2014-03-06",81.760002,82.099998,81.639999,81.879997,610700,71.522476
"2014-03-07",82.07,82.68,81.720001,82.510002,1224900,72.072777
"2014-03-10",82.190002,82.400002,81.339996,81.900002,740100,71.539955
"2014-03-11",82.739998,82.959999,81.379997,81.470001,1259300,71.164345
"2014-03-12",81,81.269997,80.129997,80.559998,1734900,70.369461
"2014-03-13",80.360001,80.989998,78.730003,79.089996,1464300,69.085403
"2014-03-14",78.970001,79.830002,78.879997,79.019997,1516500,69.024269
"2014-03-17",79.550003,80.519997,79.400002,80.370003,1247800,70.203484
"2014-03-18",80.440002,80.620003,80.029999,80.160004,937500,70.020065
"2014-03-19",80.589996,80.709999,79.050003,79.540001,1079300,69.47847
"2014-03-20",79.260002,80.029999,78.690002,79.959999,1268500,69.84536
"2014-03-21",80.660004,80.75,79.339996,79.709999,2231000,69.627007
"2014-03-24",79.669998,80.169998,78.900002,79.339996,710900,69.303764
"2014-03-25",79.699997,80.5,79.489998,80.330002,944100,70.168564
"2014-03-26",80.790001,81,79.389999,79.410004,713600,69.364937
"2014-03-27",79.410004,79.559998,78.5,79.080002,671600,69.076675
"2014-03-28",79.239998,80.75,79.120003,80.690002,1158000,70.483017
"2014-03-31",81,81.339996,80.57,81.239998,1040400,70.963455
"2014-04-01",81.120003,82.019997,81.120003,81.779999,1399900,71.43512
"2014-04-02",81.940002,82.239998,81.690002,81.830002,1243400,71.478813
"2014-04-03",82.089996,82.169998,81.510002,81.610001,835000,71.286644
"2014-04-04",81.690002,82.160004,80.529999,80.75,1065500,70.535423
"2014-04-07",80.510002,80.720001,78.769997,79.099998,1201000,69.094139
"2014-04-08",79.010002,79.529999,78.360001,78.870003,1743400,68.893234
"2014-04-09",79.040001,80.449997,78.889999,80.290001,1618200,70.133598
"2014-04-10",80,80.669998,78.389999,78.389999,947600,68.473961
"2014-04-11",77.919998,78.309998,75.900002,77.580002,1288800,67.766418
"2014-04-14",78.339996,78.440002,77.720001,78.300003,1114000,68.39534
"2014-04-15",78.440002,80.279999,78.419998,80.220001,1763300,70.072479
"2014-04-16",80.830002,81.519997,80.110001,81.480003,1670000,71.173088
"2014-04-17",81.730003,82.300003,81.449997,81.919998,1781800,71.557419
"2014-04-21",81.529999,81.879997,81.120003,81.620003,840500,71.295395
"2014-04-22",81.790001,82.5,81.339996,81.730003,1338000,71.391464
"2014-04-23",82.559998,82.800003,81.93,82.440002,2481800,72.01165
"2014-04-24",84,86.010002,83.830002,85.529999,4079600,74.710762
"2014-04-25",85.580002,85.589996,84.129997,85.230003,1965200,74.44873
"2014-04-28",85.519997,85.849998,83.459999,84.260002,2227000,73.601425
"2014-04-29",84.839996,85.050003,83.940002,84.82,1543000,74.090553
"2014-04-30",84.830002,86,84.410004,85.889999,1177200,75.025238
"2014-05-01",85.690002,86.510002,85.5,85.989998,1190600,75.112602
"2014-05-02",86.18,86.699997,85.699997,85.93,837200,75.060196
"2014-05-05",85.519997,86.029999,85.099998,85.730003,823100,74.885483
"2014-05-06",85.5,85.75,85.059998,85.190002,505600,74.41378
"2014-05-07",85.550003,86.220001,85,86.150002,1194400,75.252365
"2014-05-08",85.860001,87.099998,85.68,86.400002,810000,75.470726
"2014-05-09",86.279999,86.400002,85.57,86.330002,564900,75.409576
"2014-05-12",86.650002,87.760002,86.650002,87.370003,1071900,76.318031
"2014-05-13",87.370003,87.5,86.919998,87,683800,75.994835
"2014-05-14",86.889999,87.139999,85.760002,85.779999,760200,74.929138
"2014-05-15",85.540001,85.720001,84.190002,84.989998,1022900,74.239082
"2014-05-16",85.120003,85.769997,84.57,85.699997,817000,74.859283
"2014-05-19",85.580002,86.57,85.32,86.459999,825900,75.523132
"2014-05-20",86.169998,86.379997,84.309998,84.870003,1196500,74.134254
"2014-05-21",85.230003,86.230003,85.18,86.190002,888900,75.28727
"2014-05-22",86.019997,86.879997,85.910004,86.129997,666700,75.234856
"2014-05-23",86.089996,87.470001,85.860001,87.25,967300,76.213211
"2014-05-27",87.510002,88.059998,87.099998,87.400002,725300,76.344223
"2014-05-28",87.440002,87.620003,87.07,87.400002,527200,76.344223
"2014-05-29",87.419998,87.75,86.489998,87.18,638100,76.152046
"2014-05-30",87.099998,87.540001,86.75,87.400002,1499100,76.344223
"2014-06-02",87.089996,87.660004,86.449997,87.5,728500,76.871353
"2014-06-03",87.080002,87.199997,86.480003,86.629997,555600,76.107002
"2014-06-04",86.419998,86.959999,86.099998,86.110001,785000,75.650185
"2014-06-05",86.610001,87.760002,86.029999,87.580002,1185200,76.941612
"2014-06-06",87.599998,88.099998,87.580002,87.860001,783000,77.187622
"2014-06-09",87.699997,88.879997,87.650002,88.260002,762100,77.539009
"2014-06-10",88.169998,88.239998,87.75,88.239998,519500,77.521461
"2014-06-11",87.809998,87.809998,87.050003,87.459999,588700,76.836205
"2014-06-12",87.300003,87.440002,86.760002,87.120003,952400,76.537506
"2014-06-13",87.029999,87.370003,86.720001,87.169998,772600,76.581444
"2014-06-16",87.07,87.769997,86.900002,87.760002,676200,77.099754
"2014-06-17",87.309998,88.099998,86.639999,87.980003,628800,77.293037
"2014-06-18",87.849998,88.410004,87.139999,88.269997,584000,77.547791
"2014-06-19",88.370003,88.589996,87.860001,88.379997,589300,77.644455
"2014-06-20",88.510002,89.050003,88.150002,89.019997,1959100,78.206711
"2014-06-23",88.919998,88.949997,88.080002,88.470001,666500,77.723511
"2014-06-24",88.07,88.629997,87.32,87.370003,682700,76.757126
"2014-06-25",87.360001,88.330002,87.190002,87.589996,637300,76.950417
"2014-06-26",87.75,87.830002,86.519997,87.260002,616900,76.660492
"2014-06-27",87.169998,88.059998,86.900002,88.040001,1092600,77.345757
"2014-06-30",88.010002,88.260002,87.559998,87.82,692500,77.152473
"2014-07-01",88.129997,88.690002,87.919998,87.959999,731100,77.275467
"2014-07-02",88.050003,88.440002,87.68,87.839996,522400,77.170036
"2014-07-03",88.190002,88.699997,87.980003,88.650002,612200,77.881668
"2014-07-07",88.540001,88.540001,87.800003,88.129997,1261300,77.424805
"2014-07-08",87.660004,87.949997,86.699997,87.059998,802800,76.484787
"2014-07-09",87.25,87.589996,86.860001,87.120003,511900,76.537506
"2014-07-10",86.099998,86.470001,85.809998,86.089996,1082800,75.632614
"2014-07-11",86.019997,86.32,85.639999,85.889999,830200,75.456909
"2014-07-14",86.589996,86.769997,86.220001,86.389999,989500,75.896164
"2014-07-15",86.389999,86.389999,85.400002,85.650002,1160900,75.246063
"2014-07-16",86.029999,86.510002,85.699997,86.260002,1053300,75.78196
"2014-07-17",85.730003,85.989998,84.919998,85.010002,1200200,74.683784
"2014-07-18",85.339996,85.529999,84.940002,85.190002,1254900,74.841927
"2014-07-21",85.040001,86.019997,84.830002,85.82,683000,75.395416
"2014-07-22",86.279999,86.550003,86.169998,86.330002,745600,75.84346
"2014-07-23",86.300003,86.910004,85.879997,86.370003,921800,75.878601
"2014-07-24",86.139999,86.559998,84.919998,85.019997,1522200,74.692581
"2014-07-25",87.169998,90.970001,87,90.769997,3535000,79.744125
"2014-07-28",90.75,91.25,90.290001,90.660004,1395500,79.647469
"2014-07-29",90.489998,90.889999,89.209999,89.349998,1680700,78.49662
"2014-07-30",89.510002,89.709999,88.559998,89.379997,1180800,78.522972
"2014-07-31",88.970001,88.970001,87.410004,87.449997,1280500,76.827408
"2014-08-01",86.970001,87.940002,86.629997,87.449997,1319900,76.827408
"2014-08-04",87.690002,88.089996,86.889999,87.949997,1100200,77.26667
"2014-08-05",87.519997,88.190002,86.410004,86.910004,1268300,76.352997
"2014-08-06",86.410004,87.129997,86.010002,86.660004,1312600,76.133362
"2014-08-07",87.160004,87.610001,86.57,86.860001,777600,76.30909
"2014-08-08",87,88.230003,86.709999,88.230003,811100,77.51268
"2014-08-11",88.559998,89.269997,88.389999,88.68,801600,77.90799
"2014-08-12",88.43,89.139999,88.360001,88.529999,705800,77.776222
"2014-08-13",89.190002,89.599998,88.910004,89.370003,571300,78.514191
