"dates","PPG.Open","PPG.High","PPG.Low","PPG.Close","PPG.Volume","PPG.Adjusted"
"2013-02-11",69.574997,69.849998,69.074997,69.675003,8051600,61.206802
"2013-02-12",69.195,69.195,67.724998,68.224998,8948200,59.933041
"2013-02-13",68.510002,69.885002,68.474998,69.555,7626000,61.101402
"2013-02-14",69.330002,69.68,68.955002,69.5,4826200,61.053089
"2013-02-15",69.889999,70.035004,69.25,69.695,3477600,61.22438
"2013-02-19",69.339996,69.625,67.764999,67.855003,5937200,59.608013
"2013-02-20",67.639999,67.75,65.745003,65.754997,5181200,58.015465
"2013-02-21",65.324997,65.324997,64.099998,65.040001,4398400,57.384613
"2013-02-22",65.184998,66.184998,65.050003,66.160004,3289800,58.372791
"2013-02-25",66.425003,66.889999,65.139999,65.150002,3971600,57.481678
"2013-02-26",65.315002,66.529999,65.315002,66.339996,3456800,58.53162
"2013-02-27",66.055,67.709999,65.93,67.330002,2088800,59.40509
"2013-02-28",67.459999,67.940002,67.305,67.330002,2700600,59.40509
"2013-03-01",66.82,67.709999,66.355003,67.404999,1854200,59.471268
"2013-03-04",67.300003,67.824997,67.089996,67.794998,1574600,59.815361
"2013-03-05",68,68.474998,67.894997,68.110001,1673800,60.093281
"2013-03-06",68.279999,68.455002,67.379997,67.724998,2598400,59.75359
"2013-03-07",67.860001,67.980003,67.455002,67.735001,1932800,59.762424
"2013-03-08",68.105003,68.769997,67.739998,68.669998,2103800,60.587353
"2013-03-11",68.455002,68.980003,68.455002,68.889999,1740800,60.781467
"2013-03-12",68.775002,69.644997,68.775002,69.57,2597600,61.381439
"2013-03-13",69.529999,70.830002,69.480003,70.760002,2648000,62.43137
"2013-03-14",70.900002,71.614998,70.805,71.114998,1949400,62.744587
"2013-03-15",71.059998,71.75,69.555,70.650002,3185200,62.334309
"2013-03-18",69.504997,70.93,69.360001,70.550003,1337200,62.246086
"2013-03-19",70.845001,70.855003,69.769997,70.434998,1732200,62.144608
"2013-03-20",70.68,71.080002,70.419998,70.504997,1729000,62.206379
"2013-03-21",69.565002,70.029999,68.635002,68.644997,2032800,60.565296
"2013-03-22",68.495003,69.120003,67.800003,67.985001,1468800,59.98299
"2013-03-25",68.154999,68.235001,66.32,66.945,2310800,59.065403
"2013-03-26",67.345001,67.949997,66.915001,67.019997,2388200,59.131573
"2013-03-27",66.535004,66.849998,65.974998,66.709999,1873000,58.858059
"2013-03-28",66.665001,67.044998,66.434998,66.970001,2106800,59.087467
"2013-04-01",66.824997,67.235001,66.599998,67.080002,3316800,59.184517
"2013-04-02",67.379997,67.495003,66.595001,66.845001,1682000,58.977173
"2013-04-03",67.025002,67.025002,66.099998,66.360001,2736200,58.549259
"2013-04-04",66.519997,67.445,66.25,66.949997,1830600,59.069813
"2013-04-05",65.864998,66.375,65.315002,65.864998,1768600,58.112518
"2013-04-08",65.800003,66.029999,65.279999,65.724998,2031800,57.988991
"2013-04-09",65.760002,66.474998,65.690002,66.324997,2561800,58.518387
"2013-04-10",66.555,67.440002,66.410004,67.330002,2082200,59.40509
"2013-04-11",67.345001,69.065002,67.309998,68.805,2174000,60.706451
"2013-04-12",68.474998,68.720001,67.760002,68.125,1380000,60.106506
"2013-04-15",67.584999,67.730003,65.695,65.720001,2477400,57.984585
"2013-04-16",66.355003,67.334999,66.055,67.275002,2623000,59.356567
"2013-04-17",66.695,66.989998,65.875,66.199997,2198600,58.408089
"2013-04-18",67.830002,71,67.830002,70.324997,4781000,62.047573
"2013-04-19",70.330002,71.114998,69.800003,70.794998,3607000,62.462242
"2013-04-22",70.809998,72.025002,70.404999,71.775002,2211400,63.326878
"2013-04-23",71.974998,72.440002,71.559998,72.400002,1593400,63.878326
"2013-04-24",72.5,72.925003,72.175003,72.489998,1783800,63.957741
"2013-04-25",73,74.279999,72.730003,73.455002,1935800,64.809158
"2013-04-26",73.379997,73.425003,72.125,72.464996,1144800,63.935688
"2013-04-29",72.82,73.605003,72.440002,73.510002,1112400,64.857697
"2013-04-30",73.550003,73.68,72.815002,73.57,1635800,64.910614
"2013-05-01",72.910004,73.544998,72.555,72.599998,2144400,64.054771
"2013-05-02",72.940002,74.440002,72.654999,74.239998,1647000,65.501755
"2013-05-03",75.300003,76.290001,75.004997,76.139999,2041200,67.178123
"2013-05-06",76.065002,76.065002,75.305,75.879997,1144200,66.948723
"2013-05-07",75.940002,76.690002,75.889999,76.610001,1017600,67.592789
"2013-05-08",76.480003,77.589996,76.190002,77.57,1932400,68.713348
"2013-05-09",77.330002,77.565002,76.790001,76.959999,1772000,68.17305
"2013-05-10",76.894997,77.300003,76.555,77.065002,1081600,68.266022
"2013-05-13",76.824997,76.985001,76.214996,76.605003,763400,67.858551
"2013-05-14",76.745003,78.43,76.669998,78.404999,1248600,69.453033
"2013-05-15",78.029999,78.925003,77.785004,78.235001,1648600,69.302452
"2013-05-16",78.035004,78.699997,77.699997,77.775002,991000,68.894966
"2013-05-17",78.355003,79.445,77.945,79.419998,1144800,70.352135
"2013-05-20",79.18,79.239998,77.900002,78.529999,1293000,69.563751
"2013-05-21",78.769997,79.714996,78.510002,79.470001,1410400,70.396431
"2013-05-22",79.445,80.415001,78.294998,78.775002,1292600,69.780792
"2013-05-23",77.714996,78.949997,77.18,78.43,1117600,69.475182
"2013-05-24",77.82,78.714996,77.165001,78.415001,1100600,69.461899
"2013-05-28",79.445,79.75,78.040001,78.665001,1137000,69.683357
"2013-05-29",78.105003,78.959999,77.790001,78.550003,767800,69.58149
"2013-05-30",78.695,78.815002,77.860001,78.154999,809600,69.23156
"2013-05-31",77.815002,78.269997,76.805,76.805,1100600,68.035706
"2013-06-03",77.235001,77.644997,76.099998,77.57,1323200,68.713348
"2013-06-04",77.445,78.105003,76.425003,76.779999,1132000,68.013573
"2013-06-05",76.529999,76.724998,74.964996,74.995003,1146200,66.432381
"2013-06-06",74.574997,75.790001,74.519997,75.635002,888200,66.999298
"2013-06-07",76.544998,77.669998,76.260002,77.459999,1367000,68.615952
"2013-06-10",77.995003,77.995003,76.550003,77.135002,636600,68.328033
"2013-06-11",75.894997,76.915001,75.504997,75.949997,881200,67.278343
"2013-06-12",76.675003,76.845001,75.339996,75.474998,818600,66.857552
"2013-06-13",75.230003,77.949997,75.230003,77.635002,1655200,68.770958
"2013-06-14",77.184998,77.860001,76.555,76.915001,919400,68.133156
"2013-06-17",77.5,78.470001,77.18,78.055,1115600,69.142982
"2013-06-18",78.019997,78.375,77.555,78.285004,1032400,69.346748
"2013-06-19",78.160004,78.610001,77.044998,77.084999,1002000,68.283745
"2013-06-20",76.125,76.379997,74.805,75.040001,2130400,66.472244
"2013-06-21",75.955002,76.019997,73.815002,74.449997,2092600,65.949615
"2013-06-24",74.415001,74.434998,72.605003,73.339996,1538400,64.966324
"2013-06-25",74.589996,75.120003,73.385002,73.915001,1300400,65.475677
"2013-06-26",74.345001,74.980003,73.449997,74.5,1524600,65.993889
"2013-06-27",75.050003,75.260002,74.169998,74.514999,1559800,66.007187
"2013-06-28",73.959999,74.120003,73,73.205002,4672000,64.846756
"2013-07-01",73.525002,75.095001,73.279999,74.220001,1363000,65.745872
"2013-07-02",73.925003,74.910004,73.870003,74.540001,1403800,66.029327
"2013-07-03",73.57,74.970001,72.290001,74.794998,738400,66.255188
"2013-07-05",75.285004,76.349998,75.285004,76.209999,1289200,67.508629
"2013-07-08",76.650002,76.824997,75.654999,76.614998,1203000,67.867416
"2013-07-09",77.264999,78.394997,76.519997,78.264999,1716000,69.329018
"2013-07-10",78.290001,78.5,77.68,78.019997,1164400,69.111992
"2013-07-11",79.559998,79.754997,78.565002,79.014999,1771000,69.993393
"2013-07-12",78.955002,79.065002,78.095001,78.864998,1584600,69.860519
"2013-07-15",78.989998,79.019997,78.355003,78.495003,850600,69.532753
"2013-07-16",78.519997,78.544998,77.065002,77.419998,1139400,68.580475
"2013-07-17",77.82,78.464996,77.690002,78.43,1294000,69.475182
"2013-07-18",78.394997,80.735001,78.089996,80,2736800,70.865921
"2013-07-19",80.035004,80.470001,79.510002,79.580002,1756800,70.493889
"2013-07-22",79.504997,80.565002,79.455002,79.864998,2017000,70.746368
"2013-07-23",80.385002,80.669998,79.470001,79.565002,1342200,70.480598
"2013-07-24",79.779999,79.934998,78.089996,78.540001,1704000,69.572632
"2013-07-25",78.544998,79.394997,78.470001,79.364998,1127600,70.303421
"2013-07-26",79.25,79.25,78.190002,78.555,1044400,69.585915
"2013-07-29",79.114998,80.739998,78.709999,80.584999,1548400,71.384117
"2013-07-30",80.544998,80.82,80,80.525002,1307000,71.330971
"2013-07-31",80.75,81.129997,80.004997,80.220001,1263000,71.060814
"2013-08-01",78.129997,82.82,78.129997,81.379997,953600,72.088348
"2013-08-02",81.245003,81.769997,80.224998,81.18,998000,71.911209
"2013-08-05",80.809998,81.269997,80.339996,80.945,1447000,71.703026
"2013-08-06",80.785004,80.824997,79.769997,80.709999,1322400,71.494873
"2013-08-07",80.470001,80.964996,80.050003,80.544998,1053200,71.348694
"2013-08-08",81.014999,81.360001,80.190002,80.915001,1592600,71.948898
"2013-08-09",80.735001,81.364998,80.404999,80.845001,825800,71.886665
"2013-08-12",80.510002,80.955002,80.135002,80.669998,1501200,71.731041
"2013-08-13",80.434998,81.650002,80.205002,81.379997,1327800,72.362373
"2013-08-14",81.480003,81.714996,80.980003,81.184998,1328600,72.188957
"2013-08-15",80.5,80.5,79.144997,79.385002,1157400,70.588455
"2013-08-16",79.029999,79.690002,78.785004,79.294998,1377800,70.508415
"2013-08-19",79.074997,79.665001,78.260002,78.404999,1051600,69.717049
"2013-08-20",78.474998,80.025002,78.404999,79.485001,1613600,70.677345
"2013-08-21",79.404999,80.279999,78.900002,79.555,887400,70.739616
"2013-08-22",79.714996,80.239998,78.93,80.074997,660600,71.201988
"2013-08-23",80.230003,81.209999,79.345001,81.120003,1401800,72.131187
"2013-08-26",81.32,81.425003,79.879997,80.135002,858400,71.255356
"2013-08-27",79.139999,79.5,78.5,78.879997,1072000,70.139397
"2013-08-28",78.470001,78.849998,77.800003,77.879997,1638400,69.250206
"2013-08-29",77.644997,78.620003,77.635002,78.095001,1412400,69.441383
"2013-08-30",78.269997,78.625,77.849998,78.105003,748400,69.450287
"2013-09-03",79.269997,79.959999,78.235001,78.605003,992200,69.894859
"2013-09-04",78.449997,79.714996,78.175003,79.470001,1130200,70.664001
"2013-09-05",79.425003,80.669998,79.169998,80.285004,639000,71.388702
"2013-09-06",80.489998,80.589996,78.790001,79.625,1290200,70.801865
"2013-09-09",79.769997,80.980003,79.769997,80.82,834600,71.864433
"2013-09-10",81.415001,81.855003,81.105003,81.855003,1240200,72.784737
"2013-09-11",81.790001,82.355003,81.57,82.209999,806000,73.100395
"2013-09-12",82.095001,82.760002,81.154999,81.434998,891200,72.411285
"2013-09-13",81.654999,81.989998,81.084999,81.220001,913800,72.2201
"2013-09-16",82.599998,82.945,82.175003,82.599998,858400,73.447205
"2013-09-17",82.599998,82.764999,82.120003,82.68,878400,73.518333
"2013-09-18",82.324997,83.989998,81.809998,83.904999,1110400,74.607574
"2013-09-19",83.894997,84.485001,83.599998,83.995003,920400,74.687592
"2013-09-20",83.995003,86.105003,83.080002,83.139999,1415400,73.927368
"2013-09-23",83.080002,83.080002,81.665001,81.709999,1876400,72.655815
"2013-09-24",81.839996,82.589996,81.605003,81.735001,1591200,72.678047
"2013-09-25",81.970001,82.669998,81.699997,82.32,1779400,73.198242
"2013-09-26",82.550003,83.480003,82.394997,83.324997,913600,74.091843
"2013-09-27",82.720001,83.154999,82.440002,82.635002,1311200,73.478302
"2013-09-30",81.889999,83.565002,81.760002,83.529999,1504800,74.274124
"2013-10-01",83.565002,83.904999,83.050003,83.404999,1185800,74.162994
"2013-10-02",82.764999,83.32,82.43,83.32,1333800,74.08741
"2013-10-03",83.095001,83.415001,82.529999,83.245003,1540800,74.020714
"2013-10-04",83.07,85.5,82.985001,85.449997,1846200,75.981384
"2013-10-07",84.385002,85.099998,83.754997,83.955002,1843000,74.652046
"2013-10-08",83.955002,84.004997,81.349998,81.404999,1740800,72.384598
"2013-10-09",81.489998,82.110001,80.379997,81.239998,2231000,72.237892
"2013-10-10",82.349998,82.974998,81.900002,82.364998,2301400,73.238228
"2013-10-11",82.434998,83.394997,82.285004,83.375,1818600,74.136299
"2013-10-14",82.730003,83.25,82.339996,83.065002,1238200,73.860657
"2013-10-15",83.059998,83.315002,82.445,82.739998,911600,73.571686
"2013-10-16",83.599998,84.004997,82.779999,83.110001,1916000,73.900688
"2013-10-17",84.875,87.370003,83.620003,87.235001,3069600,77.568573
"2013-10-18",87.68,88.290001,86.775002,87.885002,2707800,78.146553
"2013-10-21",87.650002,88.510002,87.224998,88.305,1685400,78.520035
"2013-10-22",88.925003,90.364998,88.254997,90.059998,1819200,80.080566
"2013-10-23",90.139999,90.220001,89.160004,89.224998,1435200,79.338089
"2013-10-24",89.375,89.805,88.974998,89.730003,723600,79.787117
"2013-10-25",89.730003,90.974998,89.544998,90.959999,1139600,80.880829
"2013-10-28",90.964996,91.035004,90.165001,90.445,1001600,80.422913
"2013-10-29",90.599998,92.839996,90.599998,92.754997,1654600,82.476929
"2013-10-30",93.139999,93.639999,89.565002,90.830002,2376400,80.765244
"2013-10-31",90.870003,92.285004,90.775002,91.290001,1835400,81.174271
"2013-11-01",91.400002,91.695,90.855003,91.375,1466600,81.24984
"2013-11-04",91.75,91.800003,90.834999,91.730003,1215400,81.565514
"2013-11-05",91.470001,92.230003,90.805,91.660004,1102800,81.503265
"2013-11-06",91.169998,92.419998,91.169998,91.400002,1724200,81.543411
"2013-11-07",91.644997,92.160004,89.675003,89.82,1768400,80.133797
"2013-11-08",90,90.894997,89.690002,90.785004,2207200,80.994728
"2013-11-11",90.864998,91.574997,90.790001,91.080002,1497200,81.257927
"2013-11-12",91.089996,91.495003,90.690002,91.254997,1230400,81.414047
"2013-11-13",90.839996,92.449997,90.785004,92.309998,1962000,82.35527
"2013-11-14",92.5,92.805,91.860001,92.790001,1034400,82.783508
"2013-11-15",93.190002,93.445,92.334999,92.449997,1367800,82.480164
"2013-11-18",92.485001,92.769997,92.055,92.324997,924800,82.36866
"2013-11-19",92.114998,92.75,92.025002,92.379997,625600,82.417725
"2013-11-20",92.324997,92.349998,90.900002,91.099998,1337400,81.275764
"2013-11-21",91.654999,91.959999,91.224998,91.660004,1333000,81.775368
"2013-11-22",91.794998,92.114998,91.275002,91.889999,1349200,81.98056
"2013-11-25",91.910004,92.769997,91.910004,92.095001,974400,82.163467
"2013-11-26",92.089996,92.995003,91.879997,92.565002,966400,82.582779
"2013-11-27",92.599998,92.775002,92.029999,92.269997,909400,82.319588
"2013-11-29",92.5,92.785004,91.875,92.029999,394400,82.105469
"2013-12-02",92.169998,92.764999,91.675003,91.830002,1018400,81.927032
"2013-12-03",91.160004,91.614998,90.160004,90.830002,1342800,81.034897
"2013-12-04",90.855003,92.300003,90.855003,91.474998,1929600,81.610313
"2013-12-05",91,91.644997,90.425003,90.889999,1156000,81.088409
"2013-12-06",92.5,93.980003,91.480003,93.919998,1894400,83.791664
"2013-12-09",94.095001,94.5,93.014999,93.355003,1417000,83.28759
"2013-12-10",93.355003,94,92.955002,93.675003,1103600,83.573082
"2013-12-11",93.544998,93.614998,90.745003,91.175003,2164000,81.34269
"2013-12-12",91.110001,92.294998,91.025002,91.959999,1797800,82.04303
"2013-12-13",91.964996,92.57,91.144997,91.455002,1353400,81.592476
"2013-12-16",91.455002,92.150002,90.75,91.199997,1908000,81.364952
"2013-12-17",91.605003,92,90.955002,91.805,1786800,81.904732
"2013-12-18",91.879997,92.815002,90.449997,92.614998,1919000,82.62738
"2013-12-19",92.43,92.904999,92.175003,92.650002,1435200,82.658615
"2013-12-20",92.510002,93.675003,92.385002,93.309998,4534400,83.247437
"2013-12-23",93.699997,93.709999,92.540001,92.75,1373600,82.74781
"2013-12-24",92.805,93.800003,92.805,93.790001,373000,83.675667
"2013-12-26",93.919998,94.184998,93.625,94.040001,609800,83.898689
"2013-12-27",94.290001,94.290001,93.625,93.889999,783000,83.764854
"2013-12-30",93.910004,94.415001,93.550003,94.235001,1015200,84.072693
"2013-12-31",94.385002,95.035004,94.129997,94.830002,1038800,84.603523
"2014-01-02",94.75,95.144997,94.264999,94.470001,1368400,84.282333
"2014-01-03",94.699997,95.050003,94.440002,94.705002,814200,84.491997
"2014-01-06",94.815002,94.995003,93.464996,93.760002,1564800,83.648903
"2014-01-07",93.800003,94.57,93.010002,94.139999,2334800,83.987946
"2014-01-08",94.275002,95.099998,93.705002,94.735001,2006600,84.518753
"2014-01-09",94.855003,95.614998,94.625,95.065002,2366000,84.813171
"2014-01-10",95.285004,95.769997,94.815002,95.290001,2090200,85.013908
"2014-01-13",94.964996,95.675003,93.595001,93.879997,2609000,83.755966
"2014-01-14",94.285004,95.504997,93.785004,95.445,1919400,85.152168
"2014-01-15",95.635002,95.775002,95.214996,95.349998,2111400,85.067436
"2014-01-16",91.285004,94.945,91.285004,93.834999,3294200,83.71582
"2014-01-17",94.25,96.114998,94.25,94.739998,3656400,84.523209
"2014-01-21",95.165001,95.769997,94.555,95,2339600,84.75518
"2014-01-22",95.074997,95.345001,93.294998,93.580002,2843800,83.488327
"2014-01-23",93.355003,94.019997,92.885002,93.445,2456200,83.367882
"2014-01-24",92.614998,92.849998,90.794998,90.800003,2377200,81.008095
"2014-01-27",91,92.245003,90.214996,91.595001,2781000,81.717369
"2014-01-28",91.544998,92.330002,90.860001,91.214996,2033200,81.378357
"2014-01-29",91.025002,92.434998,90.830002,91.599998,1591000,81.72184
"2014-01-30",91.849998,92.824997,91.434998,92.334999,1190000,82.377586
"2014-01-31",91.105003,92.25,90.714996,91.18,2721200,81.347137
"2014-02-03",91.254997,91.665001,88.334999,88.434998,2566800,78.898155
"2014-02-04",88.864998,89.720001,88.400002,88.620003,1938000,79.06321
"2014-02-05",87.945,88.815002,86.915001,88.610001,2258600,79.054298
"2014-02-06",88.714996,89.654999,88.410004,89.459999,1659000,79.812622
"2014-02-07",90.300003,91.275002,90.25,91.269997,1596800,81.427429
"2014-02-10",91.065002,92.455002,90.864998,91.964996,2010600,82.047478
"2014-02-11",92.205002,93.309998,91.754997,92.580002,1992200,82.596138
"2014-02-12",93.014999,93.535004,92.625,92.879997,1361800,82.863792
"2014-02-13",92.5,93.919998,92.080002,93.614998,1374400,83.519531
"2014-02-14",93.614998,94.739998,93.550003,94.449997,1415000,84.264488
"2014-02-18",94.230003,94.25,93.110001,93.294998,2619800,83.234039
"2014-02-19",92.824997,94.364998,92.794998,93.529999,1718000,83.717415
"2014-02-20",93.5,94.440002,93.044998,94.375,1690800,84.47374
"2014-02-21",94.385002,95.404999,94.349998,94.934998,2260000,84.974991
"2014-02-24",94.745003,95.495003,94.25,94.260002,1695400,84.370811
"2014-02-25",94.154999,96,94.150002,95.385002,1679200,85.377777
"2014-02-26",95.199997,97.059998,95.125,96.565002,1781200,86.434006
"2014-02-27",96.400002,97.334999,95.599998,96.845001,1586200,86.684608
"2014-02-28",97.019997,99.074997,96.875,98.910004,2879800,88.532967
"2014-03-03",96.614998,99.169998,96.614998,98.529999,1615400,88.192825
"2014-03-04",99.875,100.205002,99.339996,100.095001,1354000,89.593643
"2014-03-05",100,100.480003,99.555,99.769997,1194200,89.302719
"2014-03-06",99.879997,100.644997,99.724998,100.07,979200,89.571259
"2014-03-07",100.169998,100.620003,99.620003,100.035004,1540000,89.53994
"2014-03-10",99.660004,100.415001,99.32,100.150002,979200,89.642876
"2014-03-11",100.5,100.5,98.724998,98.754997,1772000,88.394226
"2014-03-12",98.605003,99.014999,98.099998,98.605003,1605600,88.259956
"2014-03-13",99.114998,99.400002,97.254997,97.455002,1022400,87.230598
"2014-03-14",97.294998,98.059998,97.125,97.290001,1214000,87.082901
"2014-03-17",97.595001,98.595001,97.370003,97.980003,1668800,87.700539
"2014-03-18",98.235001,99.404999,98.220001,98.980003,1223200,88.595619
"2014-03-19",99.445,99.610001,97.224998,97.580002,1495200,87.342491
"2014-03-20",97.239998,98.065002,97.004997,97.370003,1833800,87.154518
"2014-03-21",98.235001,99.07,97.269997,97.559998,3024800,87.324593
"2014-03-24",98.050003,98.199997,96.125,96.605003,1008800,86.469803
"2014-03-25",97.07,97.544998,96.205002,96.434998,1555400,86.317635
"2014-03-26",96.705002,97,95.205002,95.205002,1492400,85.216682
"2014-03-27",95.214996,95.480003,94.014999,94.764999,1201400,84.822823
"2014-03-28",95.014999,95.855003,94.705002,95.404999,1012800,85.395683
"2014-03-31",96.360001,97.489998,96.004997,96.730003,1627800,86.581673
"2014-04-01",97.540001,98.360001,96.690002,98.32,1093600,88.00486
"2014-04-02",98.084999,98.995003,97.730003,98.629997,1458200,88.28231
"2014-04-03",98.625,100.025002,98.080002,98.684998,1224600,88.331543
"2014-04-04",100.235001,100.794998,98.355003,98.879997,2836400,88.506096
"2014-04-07",98.635002,98.870003,96.144997,96.535004,2327000,86.407135
"2014-04-08",96.440002,97.065002,95.150002,96.25,1858600,86.152039
"2014-04-09",96.345001,97.985001,95.855003,97.845001,1432000,87.579712
"2014-04-10",97.989998,98.095001,94.945,94.980003,1847000,85.015289
"2014-04-11",94.699997,95.385002,93.815002,93.910004,1373400,84.057533
"2014-04-14",94.580002,94.849998,93.57,94.279999,1304200,84.388733
"2014-04-15",94.32,94.580002,92.589996,94.264999,1875400,84.37529
"2014-04-16",95,95.964996,94.245003,95.815002,2034400,85.762672
"2014-04-17",99.995003,100,98.239998,99.730003,3588200,89.266922
"2014-04-21",99.050003,99.709999,98.195,98.269997,2523000,87.960106
"2014-04-22",98.434998,98.995003,98.139999,98.18,1778000,87.879539
"2014-04-23",98.330002,99.059998,97.964996,98.150002,1542200,87.852699
"2014-04-24",98.315002,98.470001,97.135002,97.254997,1536800,87.051575
"2014-04-25",96.934998,97.150002,95.879997,96.489998,1429000,86.366852
"2014-04-28",96.885002,97.285004,95.035004,95.735001,1583800,85.691078
"2014-04-29",96.175003,96.724998,95.589996,96.5,987400,86.375801
"2014-04-30",96.144997,97,96.129997,96.809998,1117400,86.653282
"2014-05-01",96.574997,97.105003,96.125,96.32,789000,86.214691
"2014-05-02",96.205002,97.785004,96.089996,97.589996,1516200,87.35144
"2014-05-05",97.43,98.105003,96.794998,97.945,888000,87.669205
"2014-05-06",97.364998,98.245003,96.504997,97.735001,1240600,87.481255
"2014-05-07",98.160004,99.449997,97.5,99.370003,1619800,88.944725
"2014-05-08",98.809998,99.440002,97.485001,98.139999,1200800,88.140907
"2014-05-09",98.125,98.419998,97.404999,98.309998,1005000,88.293564
"2014-05-12",98.915001,99.824997,98.360001,99.705002,688800,89.546432
"2014-05-13",99.650002,99.75,98.779999,98.864998,950000,88.792023
"2014-05-14",98.794998,99.205002,98.165001,98.279999,866200,88.266609
"2014-05-15",98.150002,98.224998,96.5,97.315002,933800,87.399956
"2014-05-16",97.415001,97.790001,96.480003,97.68,1471400,87.72776
"2014-05-19",97.964996,99.235001,97.68,98.019997,986400,88.033104
"2014-05-20",98.139999,98.620003,97.760002,97.845001,1540400,87.875954
"2014-05-21",98.010002,98.945,97.860001,98.584999,1186400,88.540558
"2014-05-22",98.504997,99.019997,98.150002,98.175003,691400,88.172318
"2014-05-23",98.135002,99.514999,98.135002,99.43,605200,89.299446
"2014-05-27",99.75,99.855003,98.915001,99.059998,1357800,88.967148
"2014-05-28",99.25,100.459999,98.974998,100.125,1453000,89.92363
"2014-05-29",100.214996,100.5,99.010002,100.5,1044600,90.260422
"2014-05-30",100.464996,101.440002,100.07,100.805,1078200,90.534355
"2014-06-02",100.904999,101.525002,100.480003,101.165001,615400,90.857658
"2014-06-03",100.705002,101.150002,100.464996,100.860001,832200,90.583755
"2014-06-04",100.815002,102.375,100.035004,101.93,1573600,91.544739
"2014-06-05",101.790001,101.894997,100.550003,101.574997,986200,91.225899
"2014-06-06",102.120003,102.900002,102.004997,102.464996,873600,92.025238
"2014-06-09",102.315002,102.824997,102.18,102.555,840400,92.106064
"2014-06-10",102.199997,102.945,101.629997,102.900002,834400,92.415916
"2014-06-11",102.25,102.959999,102.144997,102.800003,763400,92.326103
"2014-06-12",102.684998,102.855003,101.675003,101.790001,1284000,91.418991
"2014-06-13",101.915001,102.375,101.605003,102.135002,504200,91.728851
"2014-06-16",101.875,102.125,100.904999,101.510002,861000,91.167519
"2014-06-17",101.260002,102.059998,101.025002,101.254997,725600,90.938499
"2014-06-18",101.125,102,100.635002,101.794998,1122800,91.423485
"2014-06-19",101.705002,102.025002,101.489998,101.610001,850200,91.257362
"2014-06-20",101.915001,102.730003,101.639999,102.285004,1507000,91.863571
"2014-06-23",102.440002,102.535004,101.849998,102.184998,599800,91.773735
"2014-06-24",101.800003,102.745003,101.260002,101.514999,1050800,91.17202
"2014-06-25",101.709999,102.925003,101.709999,102.235001,1229400,91.818657
"2014-06-26",102.364998,102.385002,100.955002,101.290001,955200,90.96994
"2014-06-27",100.805,102.099998,100.800003,102.025002,1474000,91.630074
"2014-06-30",105.964996,106.504997,104.300003,105.074997,2919000,94.369316
"2014-07-01",105.110001,105.495003,104.415001,104.43,1358600,93.790009
"2014-07-02",104.285004,104.739998,103.970001,104.154999,925600,93.54303
"2014-07-03",104.345001,105.18,104.190002,105.080002,577200,94.373795
"2014-07-07",104.5,104.529999,103.654999,104.190002,1244000,93.574486
"2014-07-08",103.949997,104.43,103.345001,103.400002,960000,92.864975
"2014-07-09",103.900002,104.050003,103.190002,103.910004,849400,93.323006
"2014-07-10",102.824997,103.904999,102.5,103.695,1188000,93.129898
"2014-07-11",103.519997,104.099998,102.894997,104.014999,701000,93.417313
"2014-07-14",104.245003,104.470001,103.955002,103.995003,631200,93.399338
"2014-07-15",104.360001,104.745003,102.690002,102.779999,1512400,92.308113
"2014-07-16",103.375,103.595001,102.474998,102.894997,2035800,92.411407
"2014-07-17",102.510002,104.875,102.510002,103.849998,1891000,93.269112
"2014-07-18",104.099998,105.25,103.980003,104.775002,1398000,94.099876
"2014-07-21",104.294998,104.904999,104.110001,104.375,1377600,93.740616
"2014-07-22",104.639999,105.544998,104.474998,105.055,1163000,94.351349
"2014-07-23",105.084999,105.830002,104.864998,105.154999,1485000,94.441147
"2014-07-24",105,105.660004,104.709999,105.010002,914600,94.310928
"2014-07-25",105,105.25,104.264999,104.434998,629400,93.794487
"2014-07-28",104.639999,104.82,103.775002,104.334999,960000,93.704681
"2014-07-29",104.25,104.285004,102.455002,102.495003,1429800,92.05217
"2014-07-30",102.625,103.334999,101.800003,102.214996,1270400,91.800697
"2014-07-31",101.910004,101.910004,99.169998,99.18,1586600,89.074936
"2014-08-01",98.489998,99.620003,98.25,99.195,1409200,89.088409
"2014-08-04",99.055,100.495003,99.055,100.309998,991000,90.089775
"2014-08-05",99.629997,100.349998,98.839996,99.105003,1059400,89.007568
"2014-08-06",98.949997,99.904999,98.815002,99.445,1186600,89.312904
"2014-08-07",99.815002,100,98.5,98.660004,1035600,88.907402
"2014-08-08",98.894997,100.190002,98.510002,100.110001,763400,90.214058
"2014-08-11",100.324997,100.555,99.580002,99.589996,753800,89.745491
"2014-08-12",99.675003,99.995003,99.235001,99.764999,557800,89.903175
"2014-08-13",100.360001,101.055,99.599998,101.004997,815600,91.020607
"2014-08-14",100.775002,101.050003,100.459999,100.785004,867400,90.82235
"2014-08-15",101.029999,101.885002,100.434998,101.135002,882200,91.137749
"2014-08-18",101.150002,101.964996,101.110001,101.885002,974400,91.813629
"2014-08-19",102.050003,102.644997,101.910004,102.315002,814600,92.201126
"2014-08-20",102,102.370003,101.595001,102.040001,939800,91.953278
"2014-08-21",102.349998,103,102.040001,102.540001,929000,92.403877
"2014-08-22",102.550003,102.724998,102.214996,102.275002,644800,92.16507
