"dates","ABBV.Open","ABBV.High","ABBV.Low","ABBV.Close","ABBV.Volume","ABBV.Adjusted"
"2016-02-03",54.529999,57.18,54.049999,56.84,16435700,45.521446
"2016-02-04",56.740002,57.310001,55.360001,56.759998,10351200,45.457378
"2016-02-05",56.25,56.34,52.619999,53.119999,13263200,42.542213
"2016-02-08",52.580002,54.099998,51.939999,52.889999,9369400,42.358013
"2016-02-09",52.310001,53.939999,52.060001,53.48,7655800,42.830532
"2016-02-10",54.110001,54.689999,52.549999,52.720001,9302800,42.221859
"2016-02-11",52.299999,53.119999,51.82,52.18,8551100,41.789391
"2016-02-12",52.529999,52.970001,51.599998,52.580002,9976200,42.109745
"2016-02-16",53.439999,53.869999,52.73,53.509998,8313000,42.854549
"2016-02-17",54.34,55.150002,53.349998,55.009998,10005600,44.055855
"2016-02-18",55.529999,55.529999,54.169998,54.549999,6555000,43.687462
"2016-02-19",54.5,55,53.98,54.290001,8532500,43.479233
"2016-02-22",54.290001,55.32,53.740002,55.279999,9381800,44.272083
"2016-02-23",55.700001,56.310001,55,55.07,8629700,44.103909
"2016-02-24",54.66,55.07,54.009998,54.889999,6633800,43.959747
"2016-02-25",55.169998,56.23,54.43,56.200001,7076300,45.008888
"2016-02-26",56.259998,56.790001,55.799999,56,5298000,44.848721
"2016-02-29",55.869999,56,54.470001,54.610001,8395100,43.735508
"2016-03-01",54.779999,56.34,54.240002,56.34,7106000,45.121006
"2016-03-02",56.169998,56.43,55.400002,55.700001,7054800,44.608448
"2016-03-03",55.689999,56.09,55.150002,55.93,9283900,44.79266
"2016-03-04",56,56.700001,55.299999,56.150002,6439700,44.968842
"2016-03-07",55.700001,56.5,54.830002,56.400002,7741800,45.169056
"2016-03-08",56.18,56.470001,55.23,55.32,5303700,44.304127
"2016-03-09",55.509998,56.650002,55.040001,56.389999,8402500,45.161053
"2016-03-10",56.560001,57.369999,55.32,56.23,5627900,45.032917
"2016-03-11",56.400002,57.869999,56.349998,57.73,6537400,46.234219
"2016-03-14",57.669998,57.73,56.970001,57.209999,4650800,45.817764
"2016-03-15",56.650002,56.93,55.130001,55.619999,5779600,44.54438
"2016-03-16",55.580002,56.540001,55.25,56.310001,6245400,45.096981
"2016-03-17",56.459999,56.459999,54.41,55.32,8308800,44.304127
"2016-03-18",55.59,56.599998,54.799999,56.57,11029800,45.305218
"2016-03-21",56.52,56.779999,55.73,56.009998,6632900,44.85672
"2016-03-22",55.75,57.540001,55.75,57.5,7661600,46.050014
"2016-03-23",57.16,57.5,56.220001,56.360001,5116400,45.137032
"2016-03-24",56.139999,56.25,55.669998,56.119999,5278900,44.944813
"2016-03-28",56.349998,56.700001,55.799999,56.110001,3803100,44.936813
"2016-03-29",56.099998,57.099998,55.220001,57.049999,4567900,45.689629
"2016-03-30",57.43,57.529999,56.720001,57,3650300,45.649586
"2016-03-31",57.02,57.459999,56.82,57.119999,4930300,45.745686
"2016-04-01",56.580002,57.57,56.360001,57.419998,4525700,45.985954
"2016-04-04",57.639999,59.400002,57.490002,59.209999,8108100,47.41951
"2016-04-05",58.540001,59.560001,58.09,58.540001,6779400,46.882927
"2016-04-06",58.52,59.900002,58.52,59.889999,6322800,47.964104
"2016-04-07",59.419998,59.900002,58.759998,59.299999,7827600,47.491592
"2016-04-08",59.490002,59.799999,58.169998,58.470001,5750000,46.826862
"2016-04-11",58.59,59.25,58.25,58.5,4894000,46.850891
"2016-04-12",58.98,60.049999,58.689999,59.889999,7243700,47.964104
"2016-04-13",59.869999,60,58.700001,59.060001,7023000,47.753872
"2016-04-14",59.150002,59.490002,59,59.279999,5185600,47.931755
"2016-04-15",59.549999,59.740002,58.779999,59.509998,4660800,48.117729
"2016-04-18",59.5,60.32,59.299999,59.880001,6089400,48.416904
"2016-04-19",60.09,61.23,59.669998,60.169998,6149300,48.651382
"2016-04-20",60.169998,61.110001,59.959999,60.48,4443600,48.902039
"2016-04-21",60.57,61.43,60.540001,61.369999,5702400,49.621658
"2016-04-22",61.299999,61.990002,60.959999,61.419998,5103000,49.66209
"2016-04-25",61.130001,61.299999,60.75,60.970001,4320500,49.298241
"2016-04-26",60.959999,61.290001,60.529999,60.93,4281700,49.265884
"2016-04-27",60.93,61.48,60.25,60.700001,6679200,49.079914
"2016-04-28",58.560001,62.099998,57.529999,61.200001,16235400,49.484203
"2016-04-29",61.029999,61.450001,60.48,61,13052700,49.322487
"2016-05-02",60.790001,62,60.700001,61.439999,9512000,49.678257
"2016-05-03",60.990002,62.09,60.720001,61.77,9316600,49.945084
"2016-05-04",61.299999,61.650002,61.009998,61.459999,8691400,49.694427
"2016-05-05",61.41,62.400002,61.09,62.34,8646200,50.405968
"2016-05-06",62,62.75,61.650002,62.509998,10880700,50.543419
"2016-05-09",62.360001,63.869999,62.279999,63.700001,9917400,51.505615
"2016-05-10",63.509998,63.759998,63.32,63.740002,12103400,51.537949
"2016-05-11",63.77,63.830002,62.639999,62.700001,9375200,50.697056
"2016-05-12",62.860001,63.07,62.389999,62.490002,9589500,50.527252
"2016-05-13",62.150002,62.860001,61.82,62,7339600,50.131054
"2016-05-16",61.91,62.619999,61.5,62.450001,6707400,50.494919
"2016-05-17",62.439999,62.790001,58.5,60.25,31528900,48.716061
"2016-05-18",59.869999,60.799999,59.560001,60.459999,10622000,48.885864
"2016-05-19",60.060001,60.349998,58.900002,59.279999,9917900,47.931755
"2016-05-20",59.630001,60.049999,59.029999,59.689999,11259400,48.263268
"2016-05-23",59.75,59.84,59.130001,59.299999,6468900,47.947929
"2016-05-24",59.73,60.91,59.52,60.700001,8888100,49.079914
"2016-05-25",61.080002,61.470001,60.790001,61.220001,5857600,49.500381
"2016-05-26",61,62.169998,60.900002,61.900002,6537100,50.050194
"2016-05-27",61.990002,63.200001,61.900002,62.709999,5768000,50.705132
"2016-05-31",62.709999,63.490002,62.639999,62.93,7147900,50.883011
"2016-06-01",62.93,63.169998,62.630001,62.830002,5284400,50.802166
"2016-06-02",62.869999,65.150002,62.830002,65.089996,11628000,52.629513
"2016-06-03",64.760002,65.370003,63.75,65,10621600,52.556751
"2016-06-06",62.130001,62.990002,61.869999,62.82,16403400,50.794075
"2016-06-07",62.59,63.59,62.299999,63.099998,10980100,51.020473
"2016-06-08",62.209999,62.299999,61.369999,61.73,13173000,49.912739
"2016-06-09",61.5,62.169998,60.52,60.75,11503700,49.120346
"2016-06-10",59.990002,61.009998,59.720001,61,11052300,49.322487
"2016-06-13",60.459999,61.389999,59.849998,59.93,11673600,48.457329
"2016-06-14",59.459999,60.380001,59.16,59.900002,11560200,48.433067
"2016-06-15",60.290001,61.27,60.009998,60.400002,7739300,48.837345
"2016-06-16",59.93,60.939999,59.91,60.900002,7011200,49.241627
"2016-06-17",60.880001,60.970001,59.57,60.009998,12574700,48.522007
"2016-06-20",60.639999,61.18,60.060001,60.110001,7076500,48.602863
"2016-06-21",60.200001,60.400002,59.75,59.98,6366500,48.497757
"2016-06-22",60,61.18,59.919998,60.389999,6718600,48.829254
"2016-06-23",60.860001,61.32,60.619999,61.310001,5328200,49.573147
"2016-06-24",59.259998,60.599998,59.18,59.860001,9878500,48.400715
"2016-06-27",59.380001,59.68,58.330002,58.68,7945500,47.446613
"2016-06-28",59.279999,60.130001,59.150002,59.990002,9897600,48.50584
"2016-06-29",60.580002,62.029999,60.23,61.810001,9308000,49.977428
"2016-06-30",61.790001,62.02,61.139999,61.91,7920600,50.058285
"2016-07-01",61.98,63.220001,61.830002,62.709999,6533700,50.705132
"2016-07-05",62.5,62.709999,61.77,61.919998,6293600,50.066368
"2016-07-06",61.84,63.759998,61.799999,63.369999,9202200,51.238785
"2016-07-07",63.599998,63.75,63.209999,63.43,7081900,51.2873
"2016-07-08",63.48,64.480003,62.740002,64.160004,7921700,51.877552
"2016-07-11",64.25,64.989998,64.07,64.349998,9641500,52.031189
"2016-07-12",64.669998,65.809998,64.32,65.5,11870500,52.96104
"2016-07-13",64.809998,65.040001,64.25,64.769997,7684200,52.830521
"2016-07-14",63.700001,64.139999,62.939999,63.619999,12090100,51.892513
"2016-07-15",63.82,64.169998,63.130001,63.32,8827500,51.647812
"2016-07-18",63.23,63.77,63.18,63.560001,6384800,51.843575
"2016-07-19",63.41,63.970001,63.09,63.32,5794500,51.647812
"2016-07-20",63.57,63.900002,63.330002,63.41,7502800,51.721222
"2016-07-21",63.23,64,63.169998,63.889999,6145500,52.11274
"2016-07-22",64,64.089996,63.580002,63.810001,4972900,52.047493
"2016-07-25",63.91,64.5,63.709999,64.32,7241200,52.463486
"2016-07-26",64.410004,64.730003,63.959999,64.449997,4885200,52.569519
"2016-07-27",64.419998,65.110001,64.32,64.900002,6220400,52.936565
"2016-07-28",64.790001,65.059998,63.93,64.720001,6556100,52.789742
"2016-07-29",65.269997,66.400002,65.150002,66.230003,10525000,54.021397
"2016-08-01",66.230003,67.080002,66.230003,66.940002,7599000,54.600513
"2016-08-02",66.93,67.059998,66.050003,66.779999,8763200,54.470028
"2016-08-03",66.809998,67,66.220001,66.57,6355100,54.298721
"2016-08-04",66.580002,66.980003,66.080002,66.099998,4901900,53.915356
"2016-08-05",66.150002,66.599998,66.120003,66.540001,5045600,54.27425
"2016-08-08",66.379997,66.669998,65.75,66.339996,5309300,54.111111
"2016-08-09",66.339996,67.25,66.25,66.760002,5717300,54.453701
"2016-08-10",66.699997,66.959999,66.190002,66.43,4506100,54.184532
"2016-08-11",66.860001,67.110001,66.699997,66.949997,4246600,54.608673
"2016-08-12",66.860001,67.389999,66.550003,67.190002,5215400,54.804436
"2016-08-15",67.470001,68.120003,67.32,67.389999,5215400,54.967564
"2016-08-16",67.129997,67.610001,66.5,66.739998,7147600,54.437382
"2016-08-17",66.690002,67.349998,66.349998,66.830002,7945400,54.510796
"2016-08-18",66.57,67.43,66.550003,66.769997,8205800,54.461853
"2016-08-19",66.57,67.18,66.510002,67.099998,6709400,54.731033
"2016-08-22",67.309998,67.790001,66.919998,67.010002,7884800,54.657608
"2016-08-23",67.260002,67.489998,65.989998,66.169998,10227800,53.972462
"2016-08-24",66.309998,66.529999,64.839996,65.059998,8551100,53.06707
"2016-08-25",65.040001,65.43,64.269997,64.720001,6379000,52.789742
"2016-08-26",64.68,65.019997,64.209999,64.610001,7041600,52.700024
"2016-08-29",64.839996,65.089996,64.190002,64.510002,5099200,52.618458
"2016-08-30",64.540001,64.709999,64.110001,64.160004,5531800,52.332973
"2016-08-31",64.209999,64.449997,63.5,64.099998,6750000,52.284035
"2016-09-01",64.099998,64.139999,63.610001,64.029999,5126700,52.226944
"2016-09-02",64.370003,64.480003,63.869999,64.120003,4100800,52.300346
"2016-09-06",64.699997,64.900002,64.050003,64.610001,6286300,52.700024
"2016-09-07",64.370003,65.139999,64.290001,64.970001,5714300,52.993656
"2016-09-08",63.959999,64.150002,63.439999,64.059998,8238800,52.2514
"2016-09-09",63.220001,64,63.060001,63.360001,8848500,51.680435
"2016-09-12",62.98,64.230003,62.66,64.080002,6653000,52.267719
"2016-09-13",63.66,64.150002,63.009998,63.34,7640400,51.664131
"2016-09-14",63.41,63.959999,63.060001,63.34,5890000,51.664131
"2016-09-15",63.169998,63.82,62.919998,63.349998,7806800,51.672283
"2016-09-16",63.529999,63.790001,63.169998,63.27,11165300,51.607037
"2016-09-19",63.619999,63.709999,62.830002,62.91,7903500,51.313393
"2016-09-20",63.360001,63.549999,62.759998,63.279999,4826500,51.615192
"2016-09-21",63.490002,64.25,63.200001,64.099998,7587400,52.284035
"2016-09-22",64.120003,65.199997,64.080002,65.080002,5416100,53.083378
"2016-09-23",65.050003,65.330002,64.75,64.980003,5154200,53.001812
"2016-09-26",64.519997,64.879997,64.019997,64.07,5567700,52.259556
"2016-09-27",63.950001,64.75,63.689999,64.57,4358300,52.667393
"2016-09-28",64.940002,64.940002,63.889999,64.220001,5645600,52.381912
"2016-09-29",64.300003,64.309998,62.799999,62.82,6431200,51.239983
"2016-09-30",62.669998,63.259998,62.450001,63.07,7325400,51.443901
"2016-10-03",63.02,63.290001,62.25,63.23,4239600,51.574406
"2016-10-04",63.310001,63.529999,62.549999,63,4719400,51.386803
"2016-10-05",63.080002,63.75,63,63.389999,4442500,51.704922
"2016-10-06",63.16,63.209999,62.560001,62.830002,4446100,51.248138
"2016-10-07",63.099998,63.580002,62.5,62.93,3812700,51.329708
"2016-10-10",63.07,63.66,62.919998,63.310001,3135300,51.63966
"2016-10-11",63.080002,63.259998,62.049999,62.389999,5308400,50.889252
"2016-10-12",62,62.23,61.02,61.209999,4563800,50.387104
"2016-10-13",60.959999,61.610001,60.68,61.150002,5988600,50.337723
"2016-10-14",61.450001,61.52,60.150002,60.169998,5606500,49.530994
"2016-10-17",60.099998,60.709999,59.860001,60.139999,6138700,49.506302
"2016-10-18",60.619999,61.619999,60.400002,61.549999,6655100,50.666988
"2016-10-19",62.040001,62.16,61.169998,61.43,5588900,50.568199
"2016-10-20",61.450001,61.98,61.330002,61.759998,4391300,50.839855
"2016-10-21",61.380001,61.439999,60.650002,60.98,4341700,50.197769
"2016-10-24",61.130001,61.68,61.02,61.119999,3934800,50.313019
"2016-10-25",61.060001,61.66,60.950001,61.549999,6432800,50.666988
"2016-10-26",61.509998,61.709999,60.709999,61.02,4560800,50.230698
"2016-10-27",61.450001,61.720001,60.599998,61.459999,6612500,50.592896
"2016-10-28",57.549999,58.389999,55.060001,57.599998,24865300,47.415413
"2016-10-31",57.060001,57.299999,55.720001,55.779999,14185800,45.91721
"2016-11-01",56,56.610001,55.68,56.450001,9799400,46.46875
"2016-11-02",56.459999,57.189999,56.400002,56.790001,9746200,46.748634
"2016-11-03",57.119999,57.290001,55.849998,55.889999,9842600,46.007759
"2016-11-04",56.07,56.869999,55.869999,56.040001,11187000,46.131245
"2016-11-07",56.810001,61.16,56.639999,58.91,17763100,48.493774
"2016-11-08",58.799999,59.610001,58.029999,58.810001,9353200,48.411476
"2016-11-09",64.099998,64.690002,60.41,62.639999,18694000,51.564259
"2016-11-10",63.060001,65.050003,62.790001,64,15948700,52.683796
"2016-11-11",63.540001,63.849998,62.790001,63.099998,10201600,51.942917
"2016-11-14",63.400002,63.639999,62.25,62.970001,8315700,51.835911
"2016-11-15",63.389999,63.389999,61.98,62.869999,5610300,51.753597
"2016-11-16",62.669998,62.970001,61.419998,61.540001,6571200,50.658756
"2016-11-17",61.75,61.990002,61.130001,61.700001,4879500,50.790459
"2016-11-18",61.650002,62.139999,60.389999,60.52,7023200,49.819107
"2016-11-21",60.700001,60.799999,60.200001,60.419998,6328300,49.73679
"2016-11-22",60.490002,60.560001,58.610001,58.93,8518600,48.510242
"2016-11-23",58.810001,60.380001,58.599998,60.18,5546600,49.539223
"2016-11-25",60.040001,60.669998,59.669998,60.509998,2941600,49.810879
"2016-11-28",59.130001,59.939999,59.009998,59.459999,6274600,48.946526
"2016-11-29",59.700001,62.099998,59.52,61.59,11858800,50.699924
"2016-11-30",61.630001,61.84,60.630001,60.799999,9025200,50.049595
"2016-12-01",60.830002,60.830002,58.75,59.16,8266200,48.699577
"2016-12-02",59.189999,60,58.950001,59.43,8020700,48.921837
"2016-12-05",59.599998,61.220001,59.57,60.860001,10227700,50.098991
"2016-12-06",60.759998,61.720001,60.330002,61.619999,7610400,50.724613
"2016-12-07",60.259998,60.650002,58.799999,59.990002,13095600,49.382824
"2016-12-08",60.02,60.98,59.09,60.900002,9192300,50.131916
"2016-12-09",61.189999,61.93,60.919998,61.540001,7102900,50.658756
"2016-12-12",61.529999,62.450001,61.509998,62.040001,5984500,51.070347
"2016-12-13",62.330002,62.439999,61.360001,61.990002,8599600,51.029198
"2016-12-14",61.549999,62.299999,61.509998,61.669998,5115700,50.765774
"2016-12-15",61.799999,62.110001,61.549999,62.02,6416900,51.053886
"2016-12-16",62.119999,62.490002,61.830002,62.220001,10555800,51.218517
"2016-12-19",62.369999,63.330002,62.119999,62.220001,5976800,51.218517
"2016-12-20",62.34,62.709999,61.75,62.16,5751800,51.169136
"2016-12-21",62.23,62.41,61.43,61.450001,5498700,50.584671
"2016-12-22",61.580002,61.919998,61.349998,61.66,5626000,50.757538
"2016-12-23",61.779999,62.400002,61.470001,62.34,4795900,51.317299
"2016-12-27",62.52,63.02,62.41,62.5,5396200,51.449017
"2016-12-28",62.509998,62.75,62.25,62.27,5190400,51.259678
"2016-12-29",62.389999,63.060001,62.389999,62.73,4990000,51.638348
"2016-12-30",62.73,62.93,62.41,62.619999,5999200,51.547787
"2017-01-03",62.919998,63.029999,61.939999,62.41,9328200,51.374924
"2017-01-04",62.639999,63.799999,62.639999,63.290001,8674800,52.099331
"2017-01-05",63.380001,63.950001,63.029999,63.77,5359400,52.494453
"2017-01-06",63.880001,64,63.52,63.790001,4722300,52.510921
"2017-01-09",63.799999,64.379997,63.75,64.209999,8794500,52.856659
"2017-01-10",64.050003,64.5,63.77,64.07,6523500,52.741405
"2017-01-11",63.380001,63.650002,60.59,61.139999,13565200,50.837299
"2017-01-12",60.77,61.43,60.419998,61.279999,8194400,50.953709
"2017-01-13",61.349998,62.41,61.049999,61.990002,7295100,51.544067
"2017-01-17",61.75,62.040001,61.099998,61.860001,8446700,51.435974
"2017-01-18",61.759998,62.139999,61.32,61.66,5519400,51.269676
"2017-01-19",61.450001,61.880001,61.119999,61.380001,5384200,51.036861
"2017-01-20",61.41,61.77,61.080002,61.150002,6730000,50.845623
"2017-01-23",61.02,61.259998,60.68,60.959999,5244700,50.687634
"2017-01-24",60.91,60.93,59.669998,60.580002,6642000,50.371666
"2017-01-25",60.599998,61.630001,60.34,61.380001,8052800,51.036861
"2017-01-26",61.16,61.900002,61.07,61.27,7765300,50.945396
"2017-01-27",60,61.25,59.52,60,14151200,49.8894
"2017-01-30",59.91,60.470001,59.27,60.43,7792700,50.246948
"2017-01-31",60.009998,61.32,59.75,61.110001,8149800,50.812363
"2017-02-01",61.07,61.099998,60.27,60.889999,5888700,50.629425
"2017-02-02",60.650002,61.119999,60.48,60.889999,5365300,50.629425
"2017-02-03",60.900002,61.060001,60.439999,60.669998,6470300,50.446503
"2017-02-06",60.509998,60.970001,60.349998,60.650002,5358100,50.429874
"2017-02-07",60.650002,60.869999,60.400002,60.560001,4210300,50.35503
"2017-02-08",60.139999,61.02,60.049999,60.52,5357800,50.321777
"2017-02-09",60.52,61,60.419998,60.84,4324600,50.587856
"2017-02-10",60.849998,61,60.27,60.419998,5749200,50.238632
"2017-02-13",60.580002,60.860001,60.43,60.509998,6396000,50.313465
"2017-02-14",60.439999,60.98,60.150002,60.82,13562200,50.57122
"2017-02-15",60.919998,61.84,60.400002,61.650002,8927600,51.261356
"2017-02-16",61.669998,61.91,60.810001,61.48,5662000,51.120003
"2017-02-17",61.540001,62.080002,61.169998,61.77,8124400,51.361137
"2017-02-21",61.84,62.110001,61.5,61.830002,8503500,51.411034
"2017-02-22",61.720001,61.950001,61.299999,61.360001,6422200,51.020226
"2017-02-23",61.68,62.240002,61.450001,61.939999,8057700,51.502491
"2017-02-24",61.919998,62.23,61.490002,62.09,6536400,51.62722
"2017-02-27",62.02,62.369999,61.68,62.220001,5214100,51.735313
"2017-02-28",62.110001,62.400002,61.689999,61.84,6756100,51.419342
"2017-03-01",62.16,62.93,61.950001,62.830002,7737400,52.242516
"2017-03-02",62.779999,63.599998,62.599998,63.25,8190000,52.591747
"2017-03-03",63.110001,63.529999,62.830002,63.34,6125800,52.66658
"2017-03-06",63,63.849998,62.880001,63.549999,6837000,52.84119
"2017-03-07",63.139999,64.139999,62.970001,63.689999,9638000,52.9576
"2017-03-08",63.75,64.68,63.5,64.139999,7049700,53.331772
"2017-03-09",64.139999,64.720001,64.050003,64.5,6957000,53.631104
"2017-03-10",65.300003,66.449997,65.110001,65.879997,12788100,54.778561
"2017-03-13",65.870003,65.940002,65.300003,65.849998,7577400,54.753616
"2017-03-14",65.879997,66.050003,65.599998,65.669998,3727200,54.603954
"2017-03-15",65.699997,66.790001,65.68,66.550003,5241200,55.335659
"2017-03-16",66.400002,66.449997,65.550003,65.900002,5162800,54.795197
"2017-03-17",66.040001,66.089996,65.5,65.690002,11288000,54.620583
"2017-03-20",65.779999,66.010002,65.559998,65.800003,4252100,54.712044
"2017-03-21",65.959999,66,65.040001,65.349998,5187400,54.337875
"2017-03-22",65.379997,65.730003,65.099998,65.519997,5662600,54.479229
"2017-03-23",65.519997,66.07,65.360001,65.650002,4099500,54.587322
"2017-03-24",65.510002,66.110001,65.32,65.620003,4056300,54.562386
"2017-03-27",65.370003,66.279999,65.239998,66.099998,4962300,54.961487
"2017-03-28",65.959999,66.209999,65.639999,65.980003,5067400,54.861717
"2017-03-29",65.949997,66.269997,65.68,65.769997,3649900,54.687096
"2017-03-30",65.760002,65.82,65.25,65.459999,3749600,54.429337
"2017-03-31",65.459999,65.519997,65.150002,65.160004,4057800,54.179893
"2017-04-03",65.239998,65.589996,64.879997,65.029999,5229600,54.071796
"2017-04-04",65.120003,65.300003,64.830002,65.110001,3457900,54.138329
"2017-04-05",65.230003,65.760002,64.860001,64.959999,4396300,54.013596
"2017-04-06",65.029999,65.190002,64.650002,65.080002,4628400,54.113369
"2017-04-07",65.059998,65.93,64.830002,65.540001,6089300,54.49585
"2017-04-10",65.5,65.779999,64.910004,64.970001,7136200,54.0219
"2017-04-11",64.43,64.43,63.32,64.18,5404500,53.895935
"2017-04-12",64.169998,64.410004,63.669998,64.370003,6122000,54.0555
"2017-04-13",64.239998,64.720001,64.080002,64.129997,3896700,53.853947
"2017-04-17",64.790001,64.970001,64.059998,64.309998,4189500,54.005112
"2017-04-18",64.029999,64.080002,63.119999,63.650002,4755800,53.450874
"2017-04-19",63.900002,63.93,63.310001,63.450001,4057100,53.282921
"2017-04-20",63.720001,64,63.290001,63.779999,5708600,53.560028
"2017-04-21",63.759998,64.290001,63.549999,63.82,4154900,53.593624
"2017-04-24",64.400002,65.160004,64.260002,64.660004,7121000,54.29903
"2017-04-25",64.940002,65.629997,64.82,65.099998,5352900,54.668522
"2017-04-26",65.190002,65.919998,65.019997,65.040001,5008900,54.618137
"2017-04-27",65.449997,67.5,65.120003,66.07,11692900,55.483089
"2017-04-28",66.059998,66.32,65.440002,65.940002,5521100,55.373924
"2017-05-01",66,66.669998,65.940002,66.480003,4575800,55.8274
"2017-05-02",66.510002,66.68,66.18,66.629997,4342800,55.953362
"2017-05-03",66.449997,66.879997,66.209999,66.739998,4993400,56.045731
"2017-05-04",66.739998,67.400002,66.620003,67.230003,4287400,56.457214
"2017-05-05",67.190002,67.220001,66.32,66.989998,4587800,56.255669
"2017-05-08",66.940002,66.949997,66.139999,66.209999,4497400,55.600651
"2017-05-09",66.199997,66.949997,65.860001,66.169998,4395200,55.567078
"2017-05-10",66.160004,66.230003,65.360001,65.980003,5140200,55.407513
"2017-05-11",65.900002,65.959999,64.660004,65.300003,7853800,54.836479
"2017-05-12",65.269997,66.190002,65.209999,66.059998,6093500,55.474693
"2017-05-15",66.07,66.849998,65.949997,66.669998,8527900,55.986946
"2017-05-16",66.730003,66.919998,66.330002,66.849998,6313500,56.138107
"2017-05-17",66.849998,66.849998,64.610001,65.370003,12771400,54.895264
"2017-05-18",65.370003,66.099998,65.199997,65.629997,6001000,55.113594
"2017-05-19",65.739998,66.010002,65.309998,65.580002,6731800,55.071617
"2017-05-22",65.550003,65.620003,64.800003,65.440002,5541700,54.954048
"2017-05-23",65.440002,66.260002,65.43,65.839996,4676500,55.28994
"2017-05-24",65.790001,66.120003,65.57,65.93,3174600,55.365528
"2017-05-25",66.059998,66.57,65.800003,66.32,4058300,55.693035
"2017-05-26",66.139999,66.410004,65.849998,66.059998,4083000,55.474693
"2017-05-30",65.889999,66.199997,65.809998,66.019997,4803900,55.441097
"2017-05-31",66.239998,66.410004,65.610001,66.019997,6935800,55.441097
"2017-06-01",66.260002,66.720001,66.120003,66.709999,4554700,56.020535
"2017-06-02",66.809998,67.309998,66.620003,67.25,5646000,56.474014
"2017-06-05",67.25,67.860001,66.879997,67.510002,4918100,56.692348
"2017-06-06",67.480003,68.099998,67.370003,67.870003,5494500,56.994675
"2017-06-07",68.010002,69.32,68.010002,68.75,8406300,57.733654
"2017-06-08",68.75,69.050003,68.330002,68.760002,6082500,57.742069
"2017-06-09",68.800003,69.830002,68.720001,69.669998,6159800,58.506237
"2017-06-12",69.790001,69.900002,69.25,69.529999,6084300,58.388672
"2017-06-13",69.620003,70.029999,69.419998,69.669998,5269000,58.506237
"2017-06-14",69.480003,70.790001,69.370003,70.519997,6639100,59.220032
"2017-06-15",70.339996,70.650002,69.879997,70.599998,4682700,59.287209
"2017-06-16",70.800003,71.120003,70.489998,71.050003,9342300,59.665108
"2017-06-19",71.110001,71.589996,70.940002,71.339996,6396300,59.908649
"2017-06-20",71.440002,71.809998,71.160004,71.220001,6542800,59.807865
"2017-06-21",71.110001,71.699997,71.050003,71.339996,6096800,59.908649
"2017-06-22",71.489998,73.669998,71.410004,73.18,9998900,61.453793
"2017-06-23",73.199997,73.489998,72.260002,72.639999,7064500,61.00034
"2017-06-26",72.790001,72.940002,72.410004,72.739998,4019500,61.084301
"2017-06-27",72.699997,73.059998,72.25,72.389999,4490600,60.79039
"2017-06-28",72.720001,73.540001,72.580002,72.919998,4196200,61.235462
"2017-06-29",73.150002,73.169998,71.910004,72.480003,4444700,60.865971
"2017-06-30",72.57,72.82,72.209999,72.510002,4729100,60.891167
"2017-07-03",72.760002,72.989998,72.370003,72.419998,2570700,60.815582
"2017-07-05",72.480003,72.739998,71.989998,72.480003,4751900,60.865971
"2017-07-06",72.239998,72.449997,71.410004,71.730003,4372100,60.236145
"2017-07-07",72.110001,72.110001,71.629997,72.029999,4333700,60.488075
"2017-07-10",71.800003,72.220001,71.580002,71.830002,3158300,60.320126
"2017-07-11",71.889999,72.169998,71.330002,71.839996,3535100,60.328529
"2017-07-12",71.510002,72.129997,71.300003,71.879997,4860200,60.90469
"2017-07-13",71.940002,72.900002,71.669998,72.629997,5189800,61.540173
"2017-07-14",72.620003,73.230003,72.510002,73.110001,4335700,61.94688
"2017-07-17",73.099998,73.470001,72.690002,72.699997,3461600,61.599495
"2017-07-18",72.629997,72.860001,71.75,72.230003,5269100,61.201256
"2017-07-19",72.480003,72.769997,72.019997,72.769997,3904100,61.658791
"2017-07-20",72.989998,74.220001,72.940002,74.010002,5329700,62.709465
"2017-07-21",73.980003,75.040001,73.849998,74.629997,4961500,63.234802
"2017-07-24",74.629997,74.75,73.839996,73.910004,5497800,62.624725
"2017-07-25",74.400002,74.550003,72.470001,72.519997,6354200,61.446968
"2017-07-26",72.370003,72.690002,71.949997,72.589996,4877000,61.506283
"2017-07-27",72.779999,72.800003,70.879997,71.730003,7389300,60.777592
"2017-07-28",71.639999,72.440002,69.379997,70.440002,8012400,59.684566
"2017-07-31",70.519997,70.580002,69.830002,69.910004,7770400,59.235489
"2017-08-01",70.029999,70.839996,69.849998,70.379997,6681700,59.63372
"2017-08-02",70.25,70.739998,69.93,70.709999,4922200,59.913345
"2017-08-03",70.610001,71.010002,70.360001,70.989998,4400400,60.150585
"2017-08-04",71.169998,71.370003,70.349998,70.989998,4732500,60.150585
"2017-08-07",70.940002,71.230003,70.639999,71.220001,3551100,60.345463
"2017-08-08",71.330002,71.910004,71.010002,71.470001,4398000,60.557293
"2017-08-09",71.260002,72.139999,71.099998,72.019997,4536300,61.023315
"2017-08-10",72.010002,72.190002,70.389999,70.440002,5940300,59.684566
"2017-08-11",70.739998,71.010002,70.43,70.629997,3248300,59.845543
"2017-08-14",71.230003,71.290001,70.699997,70.82,2648800,60.006546
"2017-08-15",71.080002,71.139999,70.279999,70.339996,3724100,59.599834
"2017-08-16",70.489998,70.75,70.110001,70.419998,4751600,59.667618
"2017-08-17",70.599998,70.68,69.830002,69.849998,5086000,59.184643
