"dates","CMI.Open","CMI.High","CMI.Low","CMI.Close","CMI.Volume","CMI.Adjusted"
"2013-01-29",115.779999,116.339996,115,116.050003,1495100,93.05172
"2013-01-30",116.129997,116.360001,114.830002,115.519997,1582100,92.626747
"2013-01-31",114.970001,115.949997,113.809998,114.830002,1410700,92.073494
"2013-02-01",115.559998,116.910004,113.790001,116.339996,1608100,93.284256
"2013-02-04",115.050003,117.699997,115,116.419998,1907400,93.348396
"2013-02-05",117.190002,117.980003,116.269997,117.389999,1846900,94.12616
"2013-02-06",120.5,122.540001,118.830002,120.379997,4058900,96.523613
"2013-02-07",119.849998,120.480003,117.410004,118.959999,1941100,95.384995
"2013-02-08",118.470001,120,118.120003,119.470001,963300,95.793961
"2013-02-11",118.800003,119.989998,118.529999,119.260002,1055500,95.625572
"2013-02-12",119.419998,119.93,118.940002,119.190002,1276000,95.56945
"2013-02-13",119.790001,119.919998,118,119.040001,1438000,95.449173
"2013-02-14",118.540001,119.339996,117.889999,118.730003,1233000,95.200607
"2013-02-15",119.32,119.790001,118.489998,119.209999,1343300,95.585487
"2013-02-19",119.230003,119.410004,118.010002,118.870003,1394500,95.312866
"2013-02-20",118.010002,118.190002,114.519997,114.830002,2122300,92.462418
"2013-02-21",114.07,114.150002,111.459999,112.529999,2488300,90.61042
"2013-02-22",113.440002,114,112.440002,112.790001,1715700,90.819801
"2013-02-25",115.760002,116.260002,111.220001,111.25,1963200,89.579758
"2013-02-26",111.879997,113.760002,110.870003,113.379997,1923700,91.294846
"2013-02-27",113.120003,116.650002,112.449997,115.769997,1635800,93.219315
"2013-02-28",115.870003,117.339996,115.519997,115.870003,1411600,93.299835
"2013-03-01",114.959999,116,113.019997,115.050003,1453500,92.639557
"2013-03-04",114.300003,114.639999,112.330002,114.129997,1557500,91.89875
"2013-03-05",115.480003,118.43,115.389999,116.449997,1702500,93.766853
"2013-03-06",117.07,117.790001,115.550003,116.870003,1246000,94.105057
"2013-03-07",117.010002,118.389999,116.410004,117.279999,1297600,94.435188
"2013-03-08",118.349998,119.730003,118.239998,119.629997,1905700,96.327423
"2013-03-11",119.110001,119.769997,118.510002,119.620003,934200,96.319366
"2013-03-12",119.599998,119.620003,117.529999,118.629997,1022300,95.522224
"2013-03-13",118.290001,118.489998,117.300003,117.769997,1089700,94.82972
"2013-03-14",118.300003,118.309998,116.580002,117.279999,1759700,94.435188
"2013-03-15",116.769997,117.839996,116.459999,117.360001,1365000,94.499603
"2013-03-18",115.970001,118.050003,115.339996,116.309998,1652100,93.654106
"2013-03-19",116.410004,116.82,114,115.080002,1552300,92.663719
"2013-03-20",116.949997,117.660004,115.730003,116.25,1851900,93.605835
"2013-03-21",115.739998,116.010002,113.849998,114.010002,1455900,91.802147
"2013-03-22",114.230003,114.529999,113.019997,113.5,1730700,91.39151
"2013-03-25",113.910004,114.120003,111.580002,112.309998,2336800,90.433289
"2013-03-26",112.400002,113.300003,112.25,113.150002,1911400,91.10968
"2013-03-27",112.360001,114.769997,111.879997,113.919998,2564100,91.729668
"2013-03-28",114.139999,116,113.82,115.809998,1773400,93.251503
"2013-04-01",115.809998,115.970001,112.379997,112.709999,1385100,90.755363
"2013-04-02",113.080002,113.540001,111.330002,111.839996,1346000,90.054817
"2013-04-03",111.860001,112.919998,111.300003,112.540001,2030900,90.618484
"2013-04-04",112.709999,114.25,112.540001,114.07,1630700,91.850464
"2013-04-05",111.849998,113.209999,110.25,112.940002,1907600,90.940567
"2013-04-08",113,113.209999,111.699997,112.830002,1072200,90.851982
"2013-04-09",113.110001,115.32,113.019997,114.980003,1276000,92.583183
"2013-04-10",115.580002,118.349998,115.129997,118.099998,2080400,95.095444
"2013-04-11",118.279999,118.690002,116.949997,118.18,1972200,95.159874
"2013-04-12",117.620003,117.93,116.389999,117.110001,1281600,94.298302
"2013-04-15",116.099998,116.129997,109.720001,109.75,3633900,88.371941
"2013-04-16",111.269997,112.25,110.07,111.32,1547400,89.636124
"2013-04-17",110,110.5,107.519997,108.010002,2099200,86.970871
"2013-04-18",108.389999,109.040001,105.860001,106.019997,2250700,85.3685
"2013-04-19",106.110001,107.599998,106.019997,107.059998,2069400,86.205917
"2013-04-22",107.169998,108.550003,106.160004,107.669998,1352000,86.697113
"2013-04-23",108.57,109.370003,107,107.489998,1635800,86.55217
"2013-04-24",108.169998,110.620003,108.059998,110.080002,1602200,88.63765
"2013-04-25",110.760002,114.040001,110.519997,112.160004,1551400,90.312515
"2013-04-26",112.300003,112.360001,110.769997,111.199997,1272400,89.539513
"2013-04-29",112.150002,113.769997,111.510002,113.25,1805100,91.190186
"2013-04-30",110.440002,110.629997,105.949997,106.389999,5944700,85.666435
"2013-05-01",105.25,106.199997,103.410004,103.660004,4185000,83.468201
"2013-05-02",104.139999,106.580002,104.139999,106.410004,2358500,85.682541
"2013-05-03",108.449997,111.849998,107.800003,110.599998,2748400,89.056381
"2013-05-06",111.059998,112.059998,109.93,110.849998,1977600,89.25769
"2013-05-07",111.139999,113.089996,111.139999,112.980003,1524100,90.972755
"2013-05-08",113.050003,115.220001,112.440002,115.010002,1782100,92.607353
"2013-05-09",114.709999,114.949997,113.639999,114.239998,1837400,91.987335
"2013-05-10",114.080002,114.959999,113.540001,114.379997,1853700,92.100067
"2013-05-13",114.230003,114.389999,113.050003,113.400002,1514200,91.310966
"2013-05-14",113.650002,115.190002,112.949997,114.800003,1543500,92.438271
"2013-05-15",113.980003,115.139999,113.07,114.68,1505300,92.341614
"2013-05-16",114.160004,116.160004,113.900002,114.330002,1318000,92.05983
"2013-05-17",115.059998,116.660004,114.690002,116.43,1051400,93.75074
"2013-05-20",116.040001,119.440002,115.730003,118.150002,1716000,95.135696
"2013-05-21",118.139999,119.510002,117.720001,118.830002,1660300,95.68325
"2013-05-22",118.550003,119.5,117.089996,117.5,1869200,95.012108
"2013-05-23",115.470001,118.18,115.330002,116.940002,1637300,94.559311
"2013-05-24",115.900002,116.650002,115.260002,116.309998,1670000,94.04985
"2013-05-28",118.010002,119.110001,116.910004,117.269997,1276100,94.826118
"2013-05-29",115.949997,118.199997,115.760002,117.720001,1277800,95.190025
"2013-05-30",117.860001,118.879997,117.010002,117.690002,1781400,95.165741
"2013-05-31",117.330002,122.32,116.800003,119.629997,2956300,96.734451
"2013-06-03",119.75,120.709999,116.720001,118.440002,2251700,95.772217
"2013-06-04",118.239998,119.330002,116.919998,118.209999,1522800,95.58622
"2013-06-05",117.650002,117.830002,115.709999,116,1628800,93.799187
"2013-06-06",116.010002,118.330002,115.739998,117.339996,1764600,94.882713
"2013-06-07",118.25,119.629997,117.349998,118.540001,1105000,95.853073
"2013-06-10",119.129997,119.129997,117.82,118.650002,897500,95.942009
"2013-06-11",117.110001,119.5,116.379997,117.43,1756000,94.955498
"2013-06-12",118.559998,118.629997,115.57,115.739998,1643300,93.588936
"2013-06-13",115.110001,118.449997,114.910004,118.269997,1557200,95.634735
"2013-06-14",117.120003,118.690002,115.93,116.129997,1111300,93.904297
"2013-06-17",116.610001,117.370003,115.300003,116.059998,1446100,93.84771
"2013-06-18",116.360001,117.650002,115.709999,117.370003,865200,94.906998
"2013-06-19",117.370003,117.610001,115.589996,115.599998,1255200,93.475723
"2013-06-20",114.559998,115.029999,111.860001,112.419998,2850600,90.904335
"2013-06-21",113,113.360001,110.839996,111.120003,2635100,89.853157
"2013-06-24",109.110001,109.260002,105.550003,105.940002,4270800,85.664536
"2013-06-25",107.230003,109.029999,106.75,107.440002,2532900,86.87748
"2013-06-26",108.809998,109.400002,107.029999,107.360001,2177000,86.812752
"2013-06-27",108.290001,108.980003,107.910004,108.510002,1868900,87.742691
"2013-06-28",108.269997,109.730003,107.800003,108.459999,2775000,87.70224
"2013-07-01",109.25,110.940002,108.720001,110.330002,1605300,89.214333
"2013-07-02",110.010002,111.720001,109.849998,110.199997,1496600,89.10923
"2013-07-03",108.690002,109.300003,107.510002,108.900002,1552600,88.058014
"2013-07-05",109.919998,110.839996,108.739998,110.790001,908600,89.586319
"2013-07-08",111.160004,111.540001,110.5,110.830002,1215200,89.618668
"2013-07-09",111.389999,113.169998,111.330002,112.620003,1357600,91.066071
"2013-07-10",112.940002,114.959999,112.900002,113.699997,1312500,91.939346
"2013-07-11",116.010002,117.330002,114.989998,115.279999,1892200,93.21698
"2013-07-12",115.279999,115.860001,114.18,115.400002,1421300,93.314026
"2013-07-15",115.5,117.870003,115.120003,117.290001,1397300,94.842278
"2013-07-16",117.610001,118.040001,115.25,115.989998,1384900,93.791092
"2013-07-17",116.870003,117.160004,115.629997,116.480003,793700,94.18734
"2013-07-18",116.919998,117.5,116.190002,117.019997,1476600,94.623993
"2013-07-19",116.769997,118.32,116.239998,118.139999,1561300,95.529633
"2013-07-22",118.290001,119,117.68,118.010002,871100,95.4245
"2013-07-23",118.57,119.389999,117.43,117.669998,1775000,95.149551
"2013-07-24",117.760002,117.760002,115.730003,116.239998,2243700,93.993263
"2013-07-25",115.650002,117.099998,115.300003,116.580002,1158900,94.268173
"2013-07-26",115.900002,116.540001,115.370003,115.879997,1459700,93.702171
"2013-07-29",115.889999,117.050003,115.5,116.440002,1490000,94.154991
"2013-07-30",120.010002,123.900002,117.379997,118.230003,5301700,95.602409
"2013-07-31",119.18,121.910004,119.019997,121.190002,2423200,97.995903
"2013-08-01",122.599998,123.830002,122.339996,122.940002,2229000,99.41098
"2013-08-02",122.239998,123.18,121,123.050003,1646800,99.499901
"2013-08-05",122.879997,123.050003,121.809998,122.730003,922000,99.241158
"2013-08-06",122.07,122.120003,121.150002,122.089996,1196800,98.72364
"2013-08-07",121.699997,122.440002,120.709999,122.190002,1287100,98.804512
"2013-08-08",123.43,124.5,123.129997,123.699997,1250300,100.025528
"2013-08-09",123.470001,124.480003,123.059998,124.019997,1411900,100.284264
"2013-08-12",122.790001,126.970001,122.519997,125.839996,1676100,101.755943
"2013-08-13",126.790001,128.130005,125.839996,127.519997,1850000,103.114388
"2013-08-14",127.879997,128.300003,127.150002,127.510002,1711400,103.106316
"2013-08-15",125.889999,125.889999,124.139999,124.720001,1437400,100.850288
"2013-08-16",124.730003,126.239998,124.529999,124.940002,1156200,101.028198
"2013-08-19",125.019997,125.82,123.639999,123.830002,1459500,100.130653
"2013-08-20",123.790001,124.300003,122.580002,123.57,992800,100.427277
"2013-08-21",123.410004,125.349998,122.839996,123.43,1738600,100.313477
"2013-08-22",124.139999,127.589996,124.139999,126.559998,1848100,102.857292
"2013-08-23",126.57,126.57,124.82,125.209999,1176600,101.760132
"2013-08-26",125.269997,126.25,124.510002,124.57,891700,101.239998
"2013-08-27",122.82,124.050003,121.910004,122.029999,1738400,99.17569
"2013-08-28",121.660004,123.57,121.660004,122.760002,1263600,99.768974
"2013-08-29",122.080002,124.739998,122.07,123.440002,1275500,100.321625
"2013-08-30",123.550003,123.940002,122.720001,123.199997,1025800,100.126564
"2013-09-03",125,126,123.459999,124.129997,974100,100.882401
"2013-09-04",124.400002,127.519997,124.010002,127,1782500,103.21489
"2013-09-05",126.739998,128.25,126.300003,127.110001,1208500,103.304276
"2013-09-06",127.82,128.229996,125.510002,126.769997,812500,103.027969
"2013-09-09",127.099998,130,127.080002,129.380005,1345400,105.149162
"2013-09-10",130.070007,132.399994,130.029999,131.75,1497000,107.075287
"2013-09-11",131.800003,132.339996,130.369995,132.339996,826000,107.554787
"2013-09-12",131.990005,133.669998,131.759995,133.050003,1725400,108.131805
"2013-09-13",133.460007,134.289993,132.240005,133.679993,1482800,108.643845
"2013-09-16",136.240005,136.240005,133.490005,133.850006,1285800,108.782013
"2013-09-17",133.220001,133.470001,131.740005,131.960007,1702500,107.245972
"2013-09-18",131.990005,134.029999,131.050003,133.720001,1830600,108.676346
"2013-09-19",134,135.539993,133.5,135.25,1891900,109.91983
"2013-09-20",135.240005,136.5,134.279999,134.570007,1745000,109.367149
"2013-09-23",134.520004,134.550003,132.889999,133.610001,917000,108.586922
"2013-09-24",133.160004,135.190002,132.619995,133.929993,1364700,108.847
"2013-09-25",133.919998,134.710007,132.460007,133.699997,980500,108.66008
"2013-09-26",134.210007,135.080002,133.529999,134.190002,896300,109.058334
"2013-09-27",132.979996,133.800003,132.600006,133.539993,893000,108.530052
"2013-09-30",132.149994,133.869995,131.740005,132.869995,925100,107.985512
"2013-10-01",132.009995,134.089996,132,132.729996,1222700,107.87175
"2013-10-02",131.979996,134.770004,131.820007,134.639999,1608900,109.424026
"2013-10-03",134.600006,134.910004,131,131.759995,1247300,107.083412
"2013-10-04",131.919998,133.679993,131.399994,133.210007,787400,108.261856
"2013-10-07",131.839996,132.479996,131.110001,131.149994,957900,106.587669
"2013-10-08",131.289993,132.619995,129.339996,129.470001,1362500,105.222275
"2013-10-09",129.570007,130.470001,128.149994,129.339996,969600,105.116631
"2013-10-10",131.190002,133.220001,130.910004,132.649994,1033400,107.80674
"2013-10-11",131.960007,132.630005,131.199997,132.309998,938300,107.530411
"2013-10-14",131.419998,134.550003,131.139999,134.070007,1210800,108.960808
"2013-10-15",133.710007,134.419998,132,132.520004,1913600,107.701103
"2013-10-16",133.199997,133.410004,131.570007,133.289993,1204300,108.326874
"2013-10-17",132.839996,134.320007,132.479996,133.979996,777100,108.887627
"2013-10-18",134.660004,136.869995,134.410004,136.440002,1045500,110.886917
"2013-10-21",136.679993,137.429993,136.130005,136.910004,597100,111.268913
"2013-10-22",137.600006,139.169998,137.449997,138.179993,1114100,112.301048
"2013-10-23",137.149994,137.190002,134.800003,135.539993,1734000,110.155479
"2013-10-24",136.190002,137.899994,135.5,137.860001,1337500,112.04097
"2013-10-25",137.919998,137.919998,133.889999,135.589996,2242000,110.196129
"2013-10-28",135.630005,136.309998,134.589996,134.910004,1381500,109.643478
"2013-10-29",124.839996,128.270004,122.519997,127.900002,8651800,103.94632
"2013-10-30",127.550003,128.169998,124.989998,125.440002,3201900,101.947037
"2013-10-31",125.629997,128.080002,124.470001,127.019997,2277100,103.231148
"2013-11-01",127.419998,129.149994,127,128.850006,2493500,104.718407
"2013-11-04",129.080002,130.839996,129.050003,129.910004,2250600,105.57991
"2013-11-05",129.850006,132.550003,128.399994,131.720001,2123600,107.050903
"2013-11-06",132.059998,132.75,130.710007,132.479996,1468000,107.668556
"2013-11-07",132.440002,132.979996,128.759995,128.889999,2206800,104.750916
"2013-11-08",129.300003,130.940002,129.300003,130.699997,1379300,106.221939
"2013-11-11",130.889999,130.940002,130.020004,130.100006,868500,105.734329
"2013-11-12",132.389999,132.550003,129.800003,130.100006,1066900,105.734329
"2013-11-13",129.210007,131.690002,128.600006,131.550003,1131900,106.912743
"2013-11-14",131.550003,132.910004,131.380005,132.490005,1092100,107.676712
"2013-11-15",132.270004,132.860001,131.100006,132.039993,1388800,107.310966
"2013-11-18",132.380005,133.860001,132.259995,132.589996,1425400,107.757973
"2013-11-19",131.860001,132.490005,129.5,130,926900,106.153419
"2013-11-20",130.639999,131,128.300003,128.740005,908300,105.124542
"2013-11-21",128.990005,129.889999,128.860001,129.259995,687300,105.549149
"2013-11-22",129.009995,130.399994,128.699997,130.369995,695200,106.455551
"2013-11-25",130.899994,131.610001,130.539993,130.800003,872100,106.806686
"2013-11-26",130.800003,131.410004,130.5,130.979996,750200,106.953651
"2013-11-27",131.509995,132.789993,131,132.630005,708300,108.300995
"2013-11-29",132.990005,133.309998,132.169998,132.360001,377900,108.080505
"2013-12-02",132.550003,134.050003,131.610001,132.979996,878400,108.586769
"2013-12-03",132.289993,132.669998,129.190002,130.029999,1673600,106.177917
"2013-12-04",129.5,130.139999,127.809998,129.020004,1777200,105.35321
"2013-12-05",128.869995,130.130005,128.490005,129.600006,1135900,105.826813
"2013-12-06",131.389999,131.720001,130.169998,130.479996,1128700,106.545372
"2013-12-09",130.160004,132.839996,130.009995,131.660004,1253100,107.508911
"2013-12-10",131.429993,133.479996,131.25,132.860001,1151500,108.488792
"2013-12-11",132.75,132.800003,130.289993,130.660004,1121500,106.692368
"2013-12-12",130.330002,131.009995,129.050003,129.539993,1119700,105.777794
"2013-12-13",130.259995,130.470001,129.350006,130.009995,860500,106.161568
"2013-12-16",131.100006,133.619995,131.100006,133.089996,1647000,108.67662
"2013-12-17",132.860001,133.889999,132.669998,133.25,1128000,108.807274
"2013-12-18",133.259995,136.309998,133,136.029999,1515600,111.077324
"2013-12-19",137.130005,138,136.279999,137.199997,2284000,112.0327
"2013-12-20",136.75,138.470001,136.559998,137.75,1856800,112.481773
"2013-12-23",138.759995,139.5,138.160004,138.660004,1286400,113.224854
"2013-12-24",138.990005,139.839996,138.130005,139.399994,407400,113.829117
"2013-12-26",139.479996,140.220001,139.139999,139.850006,625000,114.196594
"2013-12-27",140.429993,140.429993,139.289993,139.830002,616000,114.18029
"2013-12-30",139.809998,140.490005,139.300003,139.929993,714000,114.261909
"2013-12-31",140,141.389999,139.960007,140.970001,762700,115.111168
"2014-01-02",140.429993,140.979996,138.279999,138.559998,1533500,113.143242
"2014-01-03",138.770004,140,138.339996,139.160004,1092300,113.633179
"2014-01-06",140.220001,141.669998,138.25,138.720001,1353700,113.273872
"2014-01-07",138.869995,140.25,138.800003,139.889999,879500,114.229248
"2014-01-08",139.589996,140.229996,138.830002,139.350006,976900,113.788292
"2014-01-09",140.149994,140.619995,137.940002,138.669998,866900,113.23304
"2014-01-10",139.360001,139.539993,137.800003,138.100006,1033600,112.767601
"2014-01-13",137.589996,138.419998,135.759995,136.149994,1400400,111.175301
"2014-01-14",137,137.490005,136.369995,137.130005,1095800,111.975517
"2014-01-15",137.490005,138.25,137.360001,137.789993,1105400,112.514442
"2014-01-16",137.050003,138.550003,137.050003,137.839996,931200,112.55529
"2014-01-17",138.960007,139.070007,137.509995,137.740005,1319100,112.47364
"2014-01-21",138.039993,138.5,135.759995,136.410004,1625000,111.387596
"2014-01-22",136.5,136.550003,134.800003,134.880005,1585800,110.138275
"2014-01-23",134.5,135.490005,131.520004,132.080002,2392800,107.85186
"2014-01-24",131.100006,131.220001,126.059998,126.309998,3021900,103.140297
"2014-01-27",128.320007,128.679993,124.029999,125.949997,2528900,102.846336
"2014-01-28",126.610001,128.710007,126.529999,128.630005,1567700,105.034737
"2014-01-29",126.870003,130.020004,126.5,128.589996,2103200,105.00206
"2014-01-30",129.649994,129.919998,128.039993,128.479996,1419300,104.912239
"2014-01-31",126.730003,128.009995,126.059998,126.980003,1886900,103.687378
"2014-02-03",127.129997,127.919998,123.150002,123.699997,2321800,101.009064
"2014-02-04",123.760002,126.699997,122.639999,126.400002,2494400,103.213783
"2014-02-05",126.239998,127.139999,125.480003,126.669998,2486900,103.434242
"2014-02-06",123.5,131.490005,123.5,130.779999,3444100,106.790337
"2014-02-07",132.5,135.570007,131.940002,134.330002,2566900,109.689163
"2014-02-10",133.910004,133.990005,132.399994,133.020004,1505400,108.619476
"2014-02-11",133.119995,136.449997,132.899994,135.520004,2141600,110.660843
"2014-02-12",135.690002,139.050003,135.559998,138.589996,2335500,113.167732
"2014-02-13",136.940002,141.229996,136.889999,140.919998,2298100,115.07029
"2014-02-14",140.899994,143.600006,140.649994,142.119995,2220600,116.050194
"2014-02-18",142.419998,143.199997,141.580002,143.100006,1582700,116.850388
"2014-02-19",141.389999,143.029999,139.759995,139.979996,2056400,114.804146
"2014-02-20",140.380005,141.770004,139.820007,141.75,2298300,116.255821
"2014-02-21",142.449997,143.830002,141.839996,142.830002,1889800,117.141571
"2014-02-24",143.869995,148.600006,143.759995,146.009995,2489100,119.749634
"2014-02-25",144.690002,146.580002,143.070007,145.630005,1828200,119.437973
"2014-02-26",145,147.330002,144.550003,145.899994,1365000,119.659424
"2014-02-27",145.330002,145.570007,143.490005,145.300003,1734100,119.167336
"2014-02-28",145.589996,146.759995,145.119995,145.919998,1193800,119.675812
"2014-03-03",144.169998,144.169998,142.089996,143,1800900,117.280991
"2014-03-04",144.690002,146.330002,144.509995,145.699997,1596900,119.495415
"2014-03-05",146.089996,147,144.830002,145.259995,1104800,119.134514
"2014-03-06",145.929993,146.889999,145.860001,146.119995,886800,119.839867
"2014-03-07",146.800003,146.979996,144.949997,145.619995,891100,119.429802
"2014-03-10",144.399994,145.330002,143.059998,143.899994,978400,118.019135
"2014-03-11",145.429993,145.850006,142.369995,142.899994,1355200,117.199005
"2014-03-12",141.800003,143.110001,140.580002,143.070007,1598200,117.338425
"2014-03-13",143.520004,143.960007,139.789993,140.619995,1077700,115.329063
"2014-03-14",140.240005,141.240005,139.160004,139.360001,1063100,114.295654
"2014-03-17",140.860001,143.309998,140.860001,142.789993,1197100,117.108765
"2014-03-18",142.550003,143.740005,142.119995,142.679993,879300,117.018555
"2014-03-19",142.449997,143.300003,141.580002,142.759995,1084600,117.084152
"2014-03-20",142.399994,143.960007,142.029999,143.550003,703100,117.732086
"2014-03-21",144.759995,145.449997,143.389999,144.350006,1374300,118.388206
"2014-03-24",144.509995,145.119995,141.479996,142.360001,1496400,116.756134
"2014-03-25",143.889999,145.199997,143.259995,144.339996,1318800,118.379997
"2014-03-26",145.479996,147.470001,143.919998,143.990005,1465400,118.092941
"2014-03-27",143.720001,144.779999,142.360001,144.080002,1152600,118.166748
"2014-03-28",144.220001,147.779999,144.220001,146,1374600,119.74147
"2014-03-31",148.350006,150.339996,147.509995,148.990005,2115200,122.193703
"2014-04-01",149.389999,149.979996,147.770004,148.949997,1596900,122.160866
"2014-04-02",149.289993,150.070007,148.380005,149.339996,1181300,122.480667
"2014-04-03",149.419998,150.270004,148.619995,149.429993,1405000,122.554527
"2014-04-04",150.990005,151,146.520004,147.080002,1405000,120.627182
"2014-04-07",146.820007,147.669998,143.710007,144.690002,1498800,118.667061
"2014-04-08",144.429993,146.809998,143.210007,146.699997,1428500,120.315529
"2014-04-09",146.960007,148.5,146.360001,147.919998,1134400,121.316147
"2014-04-10",147.919998,149.139999,144,144.089996,1464400,118.174965
"2014-04-11",143.029999,144.360001,141.649994,142.050003,1143800,116.501862
"2014-04-14",143.479996,144.460007,142.100006,143.259995,918400,117.494225
"2014-04-15",143.380005,144.059998,139.009995,141.759995,2153500,116.264
"2014-04-16",143.5,145.320007,142.440002,145.300003,1211000,119.167336
"2014-04-17",145.320007,146.860001,145.149994,146.279999,1020000,119.971046
"2014-04-21",146.199997,146.880005,144.850006,146.570007,539400,120.208946
"2014-04-22",146.759995,147.869995,146.009995,146.800003,924900,120.397545
"2014-04-23",146.929993,148.169998,146.520004,147.350006,982100,120.848618
"2014-04-24",148.389999,149.699997,147.380005,149.059998,1926700,122.251091
"2014-04-25",148.009995,148.720001,146.570007,147.179993,1664400,120.709198
"2014-04-28",147.570007,148.070007,142.860001,145.199997,1915900,119.085297
"2014-04-29",151.020004,151.800003,148.169998,150.809998,2621100,123.686348
"2014-04-30",150.360001,151.389999,149.729996,150.850006,1342100,123.719162
"2014-05-01",150.460007,152.759995,150.059998,151.479996,1130900,124.235817
"2014-05-02",151.229996,152.75,150.470001,150.880005,1102600,123.743744
"2014-05-05",150.020004,150.839996,148.850006,150.289993,968900,123.25988
"2014-05-06",149.75,151.050003,147.869995,148.410004,1336300,121.718002
"2014-05-07",149.009995,150.25,148.160004,149.559998,1586500,122.661133
"2014-05-08",149.580002,152.080002,149.029999,151.160004,1376600,123.973404
"2014-05-09",150.839996,150.839996,148.839996,149.940002,803400,122.972824
"2014-05-12",150.520004,153.490005,150.520004,153.320007,897500,125.744904
"2014-05-13",153.320007,154.869995,152.830002,153.429993,902900,125.835114
"2014-05-14",153.550003,153.960007,151.580002,151.699997,670800,124.416306
"2014-05-15",151.5,151.570007,148.130005,149.639999,1217600,122.726738
"2014-05-16",150,150,147.690002,149.720001,847400,122.792397
"2014-05-19",149.110001,150.899994,149.110001,150.100006,705500,123.104034
"2014-05-20",149.940002,150.160004,147,147.550003,1076600,121.01265
"2014-05-21",147.880005,149.029999,147.070007,148.990005,728000,122.713463
"2014-05-22",148.360001,149.910004,148.300003,148.490005,785500,122.301666
"2014-05-23",148.289993,150.300003,148.289993,150.050003,662800,123.586563
"2014-05-27",151.179993,153.600006,150.770004,152.080002,1186700,125.25856
"2014-05-28",152.600006,154.240005,152.139999,152.229996,735500,125.382011
"2014-05-29",152.419998,153.289993,151.529999,152.520004,508100,125.620888
"2014-05-30",152.309998,153.240005,151.789993,152.929993,838500,125.958588
"2014-06-02",153.449997,153.580002,151.699997,153.289993,568500,126.255127
"2014-06-03",152.539993,153.860001,151.770004,153.529999,843100,126.452774
"2014-06-04",153.380005,154.539993,152.860001,153.779999,739900,126.658691
"2014-06-05",154.289993,156.570007,153.330002,156.25,1044100,128.693085
"2014-06-06",156.25,159.130005,156.009995,159.059998,1149900,131.007477
"2014-06-09",158.619995,161.029999,158.25,160.25,984500,131.987595
"2014-06-10",159.919998,160.839996,159.139999,160.550003,821400,132.234695
"2014-06-11",159.509995,160.089996,158.009995,158.490005,877100,130.538025
"2014-06-12",157.669998,158.360001,154.220001,154.770004,1411800,127.474113
"2014-06-13",155.029999,156.850006,154.740005,156.029999,1126500,128.511887
"2014-06-16",156,157.009995,155.070007,156.669998,770000,129.039017
"2014-06-17",156.479996,157.160004,155.690002,155.940002,718800,128.437759
"2014-06-18",156.25,157.039993,155,156.809998,733400,129.154343
"2014-06-19",156.5,157.070007,155.169998,157,1691300,129.310791
"2014-06-20",157.539993,158.820007,157.029999,158.550003,1225000,130.587463
"2014-06-23",159.169998,159.229996,157.369995,157.490005,781100,129.714355
"2014-06-24",157.210007,159.289993,156.229996,156.460007,806400,128.866028
"2014-06-25",156.119995,157.419998,156.059998,157.119995,664500,129.409592
"2014-06-26",154.979996,155.899994,154.059998,155.020004,1112300,127.680031
"2014-06-27",154.990005,155.410004,154.139999,154.649994,1464400,127.375229
"2014-06-30",154.649994,155.360001,153.850006,154.289993,1056200,127.078773
"2014-07-01",153.369995,155.899994,153.320007,154.350006,1450000,127.128197
"2014-07-02",154.759995,155.75,153.240005,153.990005,1158000,126.831642
"2014-07-03",156.220001,158.25,155.600006,157.75,1049300,129.928543
"2014-07-07",156.679993,157.339996,155.399994,156.009995,1129200,128.495407
"2014-07-08",155.75,157.429993,154.440002,155.960007,1733500,128.454163
"2014-07-09",155.279999,155.820007,154.309998,154.470001,1303800,127.226997
"2014-07-10",152.960007,153.119995,151.5,152,1576400,125.192642
"2014-07-11",152.539993,152.979996,151.25,152.229996,1346500,125.382011
"2014-07-14",153.710007,154.190002,152.339996,152.559998,1027600,125.653847
"2014-07-15",152.889999,154.080002,151.229996,151.889999,1353700,125.10202
"2014-07-16",152.770004,154.570007,151.880005,154.199997,917800,127.004639
"2014-07-17",153.020004,154.600006,151.330002,151.550003,985400,124.821983
"2014-07-18",152.089996,153.039993,151.479996,152.740005,669300,125.802124
"2014-07-21",151.929993,153.100006,151.660004,153,814100,126.016235
"2014-07-22",153.949997,155.029999,153.699997,154.009995,755000,126.848099
"2014-07-23",154.029999,154.440002,152.520004,153.289993,650900,126.255127
"2014-07-24",153.130005,154.039993,150.539993,150.800003,1912600,124.204239
"2014-07-25",150.279999,151.350006,148.509995,150.149994,2219100,123.668869
"2014-07-28",148.009995,148.589996,144.339996,145.350006,3955200,119.715446
"2014-07-29",145.600006,147.149994,143.669998,143.699997,1977500,118.356445
"2014-07-30",144.190002,144.479996,141.759995,142.949997,2218600,117.738724
"2014-07-31",141.710007,142.399994,139.309998,139.389999,2102300,114.80661
"2014-08-01",139.220001,139.860001,137.089996,138.990005,1929100,114.477135
"2014-08-04",139.240005,140.580002,138.070007,140.110001,1725300,115.399605
"2014-08-05",143.130005,143.929993,138.940002,140,2548100,115.309013
"2014-08-06",139.350006,140.779999,138.679993,139.369995,1828600,114.790077
"2014-08-07",140.75,141.630005,139,139.369995,1582500,114.790077
"2014-08-08",139.740005,141.559998,139,141.389999,1134200,116.45385
