"dates","SLG.Open","SLG.High","SLG.Low","SLG.Close","SLG.Volume","SLG.Adjusted"
"2011-11-02",69.752831,70.514931,68.37281,69.76313,1141216,51.003666
"2011-11-03",70.69001,70.7724,68.06385,70.401649,1239676,51.470512
"2011-11-04",69.897011,70.710609,68.403709,70.47374,686012,51.523205
"2011-11-07",70.556129,71.884659,70.30896,71.46241,619886,52.246006
"2011-11-08",72.00824,73.0896,70.45314,72.93512,1055574,53.322708
"2011-11-09",70.865089,71.287331,68.053551,68.4655,760390,50.054974
"2011-11-10",69.38208,69.866119,67.899071,69.361481,968864,50.71003
"2011-11-11",70.133881,71.647789,69.60865,70.865089,607652,51.809334
"2011-11-14",70.401649,70.401649,68.39341,68.90834,816417,50.378746
"2011-11-15",68.558189,70.205971,68.115341,69.61895,522204,50.89827
