"dates","PM.Open","PM.High","PM.Low","PM.Close","PM.Volume","PM.Adjusted"
"2011-10-20",67.779999,69.110001,67.360001,68.190002,12115700,43.796307
"2011-10-21",68.980003,70.370003,68.900002,70,13618000,44.958805
"2011-10-24",70.110001,70.279999,69.32,69.480003,7631000,44.624832
"2011-10-25",68.5,69.400002,68.480003,68.839996,10066800,44.213764
"2011-10-26",69.760002,70.830002,69.139999,70.800003,10327100,45.472626
"2011-10-27",71.800003,72.470001,70.989998,72,10180400,46.243328
"2011-10-28",72.050003,72.489998,71.32,72.120003,6246000,46.320404
"2011-10-31",71.610001,72.010002,69.739998,69.870003,10206300,44.875301
"2011-11-01",68.18,69.309998,67.75,68.760002,9908100,44.162384
"2011-11-02",69.080002,70.169998,68.93,69.870003,7788500,44.875301
"2011-11-03",70.190002,70.959999,70.019997,70.790001,5399200,45.466194
"2011-11-04",70.660004,70.860001,69.870003,70.209999,5754100,45.093666
"2011-11-07",70.129997,70.580002,69.480003,70.5,3976600,45.27993
"2011-11-08",70.599998,71.32,70.080002,71.199997,4631200,45.729519
"2011-11-09",70.019997,70.32,69.120003,69.620003,6214900,44.714737
"2011-11-10",70.019997,71.209999,70.019997,71,5708800,45.601074
"2011-11-11",71.5,72.120003,71.349998,71.639999,4136400,46.012112
"2011-11-14",71.639999,71.669998,70.860001,71.209999,5024100,45.735962
"2011-11-15",71.370003,71.75,70.900002,71.519997,4392700,45.935055
"2011-11-16",71.5,73.169998,71.059998,71.620003,7934600,45.99929
"2011-11-17",71.470001,73.459999,71.470001,72.080002,7073200,46.294724
"2011-11-18",72.360001,73.290001,72.32,73.089996,8647300,46.943405
"2011-11-21",71.82,72.529999,71.540001,72,6422600,46.243328
"2011-11-22",72.110001,72.589996,71.849998,72.010002,5401500,46.249748
"2011-11-23",71.459999,71.620003,70.82,71.019997,5685900,45.613914
"2011-11-25",71.010002,72.239998,70.980003,71.309998,3575400,45.80019
"2011-11-28",72.099998,73.150002,72,73.089996,6827800,46.943405
"2011-11-29",73.379997,75.449997,73.379997,74.459999,8016600,47.823315
"2011-11-30",75.93,76.400002,75.089996,76.239998,9494900,48.966572
"2011-12-01",76.099998,77,75.580002,75.690002,5938000,48.613323
"2011-12-02",75.970001,76.440002,75.32,75.470001,5414500,48.472008
"2011-12-05",76.709999,77.029999,75.360001,75.870003,5335900,48.728924
"2011-12-06",75.790001,75.839996,75.300003,75.580002,5314700,48.542667
"2011-12-07",75.230003,75.879997,74.75,75.580002,5676400,48.542667
"2011-12-08",75.330002,75.580002,74.389999,74.559998,6465200,47.88755
"2011-12-09",75.199997,75.889999,74.970001,75.580002,5647700,48.542667
"2011-12-12",75.32,75.860001,74.769997,75.150002,7101500,48.266491
"2011-12-13",75.849998,76.540001,75.349998,75.510002,6092300,48.497707
"2011-12-14",75.300003,76.470001,74.610001,74.860001,7792600,48.080223
"2011-12-15",75.669998,76.290001,75.290001,75.919998,6055100,48.761028
"2011-12-16",76.43,76.629997,75.290001,75.599998,8857800,48.555504
"2011-12-19",76.040001,76.809998,75.790001,76.199997,6178100,48.940857
"2011-12-20",76.239998,76.809998,75.93,76.699997,6665400,49.76487
"2011-12-21",76.870003,78.290001,76.610001,78.18,6912800,50.72514
"2011-12-22",78.440002,78.550003,77.449997,77.849998,4308300,50.511024
"2011-12-23",78.050003,78.900002,77.949997,78.75,3037300,51.094952
"2011-12-27",78.989998,79.419998,78.419998,78.830002,2510600,51.146866
"2011-12-28",78.68,79.150002,78.360001,78.510002,2656300,50.939251
"2011-12-29",78.879997,79.190002,78.669998,79.099998,3511000,51.322052
"2011-12-30",79.160004,79.25,78.18,78.480003,3678000,50.919796
"2012-01-03",79.160004,79.959999,78.519997,78.589996,6708400,50.991161
"2012-01-04",78.150002,78.5,77.800003,78.449997,5589500,50.90033
"2012-01-05",78.169998,78.669998,77.800003,78.209999,5407000,50.744587
"2012-01-06",77.669998,77.809998,76.650002,77.080002,6745900,50.011433
"2012-01-09",77.059998,77.260002,76.599998,76.860001,4766400,49.86869
"2012-01-10",77.650002,77.900002,76.919998,77.32,4937000,50.167149
"2012-01-11",77.169998,77.849998,76.529999,76.599998,5095800,49.699989
"2012-01-12",76.580002,77.120003,76.410004,76.449997,4698700,49.602673
"2012-01-13",76.220001,77.400002,76.07,77.32,4916800,50.167149
"2012-01-17",77.099998,77.470001,75.760002,75.900002,6676900,49.245815
"2012-01-18",75.809998,75.809998,72.849998,73.260002,13761200,47.532898
"2012-01-19",73.690002,74.519997,73.129997,73.779999,8226400,47.870316
"2012-01-20",73.959999,74.620003,73.650002,74.519997,6017200,48.350449
"2012-01-23",74.389999,75.099998,74.089996,74.860001,5924200,48.571033
"2012-01-24",74.650002,75.199997,73.870003,74.150002,4608700,48.110367
"2012-01-25",73.830002,76.93,73.699997,76.809998,8417000,49.836254
"2012-01-26",77.150002,77.150002,75.860001,76.379997,5419800,49.557236
"2012-01-27",76.290001,76.730003,75.220001,75.459999,5934500,48.960331
"2012-01-30",75.120003,75.230003,74.510002,74.900002,4698900,48.596992
"2012-01-31",75.029999,75.209999,74.5,74.769997,5688800,48.512646
"2012-02-01",75.190002,76.080002,75.150002,75.75,4321500,49.148502
"2012-02-02",76.019997,76.019997,75.330002,75.839996,2967200,49.206871
"2012-02-03",76.449997,76.800003,75.809998,76.620003,3496200,49.712971
"2012-02-06",76.459999,77.18,76.260002,76.849998,3733700,49.862206
"2012-02-07",76.510002,77.980003,76.489998,77.599998,5607100,50.348824
"2012-02-08",77.589996,77.910004,77.07,77.879997,5024600,50.530491
"2012-02-09",77.900002,80.989998,77.839996,80.059998,10988900,51.944916
"2012-02-10",80.080002,80.480003,79.709999,80.440002,7602800,52.191479
"2012-02-13",80.690002,81.889999,80.419998,81.610001,7551400,52.950603
"2012-02-14",81.220001,81.650002,81,81.650002,5689100,52.976547
"2012-02-15",81.889999,82.050003,81.169998,81.550003,4965800,52.911686
"2012-02-16",81.639999,82.309998,81.269997,81.940002,4548900,53.164715
"2012-02-17",82.339996,82.660004,81.510002,81.739998,5418400,53.034958
"2012-02-21",82.269997,82.68,81.900002,82.269997,5134700,53.378826
"2012-02-22",82.099998,82.769997,81.540001,82.290001,5085700,53.391804
"2012-02-23",81.970001,82.360001,81.309998,82.169998,4272600,53.31395
"2012-02-24",82.5,83.080002,82.290001,83.019997,4023000,53.865444
"2012-02-27",82.599998,83.360001,82.489998,83.099998,4340200,53.917351
"2012-02-28",83.18,83.949997,83,83.860001,4728900,54.410461
"2012-02-29",84,84.300003,83.519997,83.519997,5817000,54.189869
"2012-03-01",83.5,84.330002,82.910004,84.230003,4944700,54.650539
"2012-03-02",84.290001,84.730003,83.790001,84.550003,4183300,54.858154
"2012-03-05",84.400002,85.43,84.139999,85.419998,4097400,55.422626
"2012-03-06",84.82,85.419998,83.970001,84.059998,6932900,54.54023
"2012-03-07",84.040001,84.389999,83.260002,84.07,4852700,54.546711
"2012-03-08",84.809998,85.160004,84.540001,84.620003,3738200,54.903587
"2012-03-09",84.940002,85.239998,84.610001,84.610001,3601500,54.897076
"2012-03-12",84.93,85.559998,83.900002,84.540001,8037600,54.851673
"2012-03-13",84.779999,85.760002,84.589996,85.709999,5132900,55.610794
"2012-03-14",85.339996,85.760002,84.949997,85.449997,5170700,55.442097
"2012-03-15",85.459999,85.900002,85.239998,85.900002,4849500,55.734074
"2012-03-16",85.970001,86.169998,85.540001,85.809998,7930600,55.675671
"2012-03-19",85.82,86.599998,85.459999,86.339996,3724600,56.01955
"2012-03-20",85.830002,86.660004,85.82,86.540001,4578900,56.149315
"2012-03-21",86.540001,86.699997,86.059998,86.120003,4892200,55.876816
"2012-03-22",85.980003,87.139999,85.919998,86.839996,6051300,56.343952
"2012-03-23",86.860001,87.150002,86.43,86.830002,6264900,56.337448
"2012-03-26",87.089996,88.510002,87,88.150002,6321400,57.193928
"2012-03-27",88.139999,88.419998,87.519997,87.519997,5187900,57.285561
"2012-03-28",87.5,87.589996,86.620003,86.970001,6090500,56.925556
"2012-03-29",86.510002,87,86.139999,86.650002,4906400,56.71611
"2012-03-30",87.07,88.860001,87.07,88.610001,6974800,57.999004
"2012-04-02",88.860001,89.620003,88.849998,89.379997,4848300,58.503006
"2012-04-03",88.790001,89.019997,88.290001,88.980003,7640600,58.24118
"2012-04-04",88.629997,90.099998,88.599998,89.489998,7032900,58.574989
"2012-04-05",89.099998,89.25,88.110001,88.639999,6328000,58.018616
"2012-04-09",87.949997,88.699997,87.949997,88.370003,3422700,57.841938
"2012-04-10",88.089996,88.230003,86.889999,87.050003,5615400,56.977932
"2012-04-11",87.639999,88.199997,87.300003,87.519997,5166600,57.285561
"2012-04-12",87.739998,87.779999,86.620003,87.260002,5058900,57.115376
"2012-04-13",87.550003,88.790001,87.410004,87.839996,6023400,57.495007
"2012-04-16",88.169998,88.260002,86.529999,87.040001,5765900,56.971378
"2012-04-17",87.260002,87.900002,86.790001,87.449997,4819400,57.239735
"2012-04-18",87,88.110001,86.629997,87.739998,4861600,57.429554
"2012-04-19",88,88,86.099998,86.75,6089700,56.781559
"2012-04-20",86.379997,88.32,86.139999,87.809998,6637800,57.475391
"2012-04-23",87.160004,87.580002,86.610001,86.940002,4677700,56.90593
"2012-04-24",87.089996,87.260002,86.120003,86.169998,5064700,56.401917
"2012-04-25",86.400002,87.879997,86.18,87.639999,6191900,57.364113
"2012-04-26",87.82,88.75,87.459999,88.550003,4545700,57.95974
"2012-04-27",88.989998,90.629997,88.669998,89.809998,7067800,58.784454
"2012-04-30",89.809998,89.980003,89,89.510002,6439100,58.588081
"2012-05-01",89.309998,91.050003,89.309998,90,5911600,58.908844
"2012-05-02",89.809998,90.68,89.809998,90.309998,5132600,59.111706
"2012-05-03",90.019997,90.629997,89.519997,89.959999,5300000,58.882626
"2012-05-04",89.75,90.110001,89,89.129997,3710000,58.339375
"2012-05-07",88.989998,89.18,88.220001,88.279999,5218200,57.783005
"2012-05-08",88.120003,88.410004,87.110001,87.720001,6154600,57.41647
"2012-05-09",86.839996,86.980003,85.639999,85.639999,7574900,56.055004
"2012-05-10",86.32,86.739998,85.989998,86.160004,5120600,56.395382
"2012-05-11",85.57,86.470001,85.57,86.150002,4842300,56.388828
"2012-05-14",85.650002,86,85.129997,85.389999,4833200,55.891388
"2012-05-15",85.269997,85.669998,84.550003,84.720001,4777200,55.452831
"2012-05-16",84.779999,85.660004,84.580002,85.239998,4998800,55.793198
"2012-05-17",85.120003,85.309998,84.190002,84.199997,4578200,55.11248
"2012-05-18",84.519997,85.309998,84.110001,84.300003,6538900,55.177929
"2012-05-21",84.599998,84.860001,83.779999,84.739998,4646100,55.465931
"2012-05-22",84.989998,85.769997,84.699997,85.059998,4994900,55.675396
"2012-05-23",84.730003,84.970001,83.989998,84.330002,4938500,55.197563
"2012-05-24",84.43,85.5,84.339996,85.339996,5261700,55.858665
"2012-05-25",85.339996,85.900002,85.25,85.379997,3603300,55.884838
"2012-05-29",85.43,85.730003,84.919998,85.589996,3809500,56.022293
"2012-05-30",84.949997,85.470001,84.639999,84.879997,4203500,55.55756
"2012-05-31",84.839996,85.260002,84.410004,84.510002,5967600,55.315392
"2012-06-01",83.160004,83.779999,82.459999,82.790001,7960100,54.189568
"2012-06-04",82.620003,82.699997,81.339996,81.910004,6040300,53.613579
"2012-06-05",81.410004,82.110001,81.099998,81.910004,4298300,53.613579
"2012-06-06",82.010002,83.07,81.910004,83.07,4818100,54.372837
"2012-06-07",83.949997,84.080002,83.400002,83.599998,3599800,54.719738
"2012-06-08",83.400002,84.110001,83.230003,83.970001,3821300,54.961929
"2012-06-11",84.410004,85.18,84.080002,84.379997,14009800,55.230301
"2012-06-12",84.639999,85.470001,84.330002,85.010002,4642200,55.642658
"2012-06-13",85.860001,87.050003,85.199997,85.699997,4648300,56.094296
"2012-06-14",85.989998,87.989998,85.889999,87.339996,4914600,57.167732
"2012-06-15",87.940002,88.190002,87.190002,87.730003,8794800,57.423012
"2012-06-18",87.519997,88.68,87.300003,88.129997,4128500,57.68483
"2012-06-19",88.440002,88.93,88.099998,88.519997,4908700,57.940094
"2012-06-20",88.480003,88.809998,87.839996,88.510002,4612600,57.933559
"2012-06-21",87.68,88.029999,85.5,85.599998,9160700,56.028835
"2012-06-22",86.080002,86.589996,85.550003,86.010002,7178700,56.297207
"2012-06-25",84.639999,84.760002,83.93,83.989998,5044400,55.47163
"2012-06-26",84.050003,84.449997,83.790001,84.029999,4600100,55.498062
"2012-06-27",84.160004,85.25,84.160004,84.900002,4641300,56.072643
"2012-06-28",84.360001,85.809998,84.089996,85.620003,4093200,56.548168
"2012-06-29",86.910004,87.599998,86.400002,87.260002,6269100,57.631317
"2012-07-02",87.339996,89.059998,87.199997,89,4728400,58.780506
"2012-07-03",88.879997,89.57,88.639999,89.489998,2487200,59.104115
"2012-07-05",89.220001,89.57,88.599998,88.980003,3772700,58.767288
"2012-07-06",88.459999,89.580002,88.18,89.449997,3780700,59.077724
"2012-07-09",89.309998,90.989998,89.220001,90.610001,5976200,59.843838
"2012-07-10",91.059998,91.389999,90.389999,90.699997,4399100,59.903282
"2012-07-11",90.629997,91.07,90.239998,90.540001,4618800,59.797623
"2012-07-12",90.510002,90.879997,89.889999,89.900002,4797900,59.374931
"2012-07-13",90.080002,90.489998,89.75,90.209999,3507600,59.579659
"2012-07-16",90.099998,91,90.019997,90.839996,4117800,59.995739
"2012-07-17",90.529999,91,89.25,89.989998,4634100,59.434364
"2012-07-18",89.900002,90,88.919998,89.410004,5162400,59.051296
"2012-07-19",89.510002,90.730003,89.309998,89.550003,6410400,59.143757
"2012-07-20",88.830002,89.32,88.190002,88.889999,6255300,58.70787
"2012-07-23",88.309998,88.959999,87.779999,87.989998,4037100,58.113434
"2012-07-24",87.889999,88.400002,87.019997,87.690002,4915000,57.915318
"2012-07-25",87.809998,88.07,86.830002,86.889999,4566700,57.38694
"2012-07-26",87.889999,89.010002,87.889999,88.599998,5348600,58.516323
"2012-07-27",88.419998,90.989998,87.75,90.300003,6680300,59.639118
"2012-07-30",89.900002,91.389999,89.870003,91.18,4151500,60.220314
"2012-07-31",91.169998,91.809998,90.849998,91.440002,5541000,60.392033
"2012-08-01",91.449997,91.790001,90.25,90.639999,3362100,59.863667
"2012-08-02",90.300003,90.919998,89.550003,90.07,3962700,59.487186
"2012-08-03",91.169998,92,90.730003,91.93,4123300,60.71566
"2012-08-06",92,93.150002,91.800003,92.230003,4546100,60.913784
"2012-08-07",92.660004,92.889999,91.25,91.32,4299500,60.31279
"2012-08-08",91.199997,92.010002,90.559998,91.769997,3403700,60.609966
"2012-08-09",91.769997,91.970001,91.040001,91.379997,2807700,60.352406
"2012-08-10",91.099998,92.43,91.059998,92.209999,2640000,60.900578
"2012-08-13",91.980003,92.489998,91.68,92.43,2418100,61.04586
"2012-08-14",92.489998,93.480003,92.110001,93.139999,4051500,61.514801
"2012-08-15",92.980003,93.260002,92.269997,92.970001,4163600,61.402515
"2012-08-16",92.459999,93.480003,92.080002,93.290001,4595400,61.613838
"2012-08-17",93.480003,93.5,92.730003,93.379997,4161600,61.673275
"2012-08-20",93.389999,93.599998,92.989998,93.169998,2919500,61.534603
"2012-08-21",93.139999,93.290001,91.589996,91.709999,3779700,60.570351
"2012-08-22",91.389999,91.589996,90.849998,90.870003,3905800,60.015564
"2012-08-23",90.68,90.849998,88.68,88.690002,6914900,58.575779
"2012-08-24",88.559998,89.989998,88.279999,89.760002,5397900,59.282452
"2012-08-27",89.790001,90.489998,89.68,90.089996,2943300,59.500397
"2012-08-28",89.800003,91.239998,89.779999,90.879997,3094500,60.022163
"2012-08-29",91.480003,91.989998,90.760002,90.779999,4027700,59.956112
"2012-08-30",90.839996,90.959999,90.309998,90.550003,2666900,59.804199
"2012-08-31",90.809998,91.559998,89.300003,89.300003,6626500,58.978642
"2012-09-04",89.440002,89.949997,89.169998,89.629997,3917000,59.196609
"2012-09-05",89.519997,89.879997,89,89.089996,3766600,58.839954
"2012-09-06",89.110001,90.099998,89,89.480003,5497600,59.097542
"2012-09-07",89.400002,89.879997,88.669998,88.830002,4860000,58.668221
"2012-09-10",88.639999,88.849998,87.970001,88.620003,4862200,58.529537
"2012-09-11",88.709999,89.07,88.379997,88.379997,4193300,58.371029
"2012-09-12",88.589996,88.589996,86.110001,86.669998,8388100,57.241653
"2012-09-13",87.029999,90.57,86.800003,90.150002,17534600,59.540031
"2012-09-14",89.599998,90.050003,88.839996,89.480003,19859500,59.097542
"2012-09-17",89.360001,90.910004,89.349998,90.690002,18849900,59.896679
"2012-09-18",90.690002,91.849998,90.510002,91.510002,4473800,60.438251
"2012-09-19",91.300003,91.93,90.82,91.639999,4209700,60.524109
"2012-09-20",91.510002,92.25,91.510002,92.129997,5467100,60.847733
"2012-09-21",92.300003,92.589996,92.029999,92.139999,6761500,60.854336
"2012-09-24",92.010002,92.32,91.5,92.129997,3907400,60.847733
"2012-09-25",91.489998,91.949997,90.059998,90.080002,4973400,60.047798
"2012-09-26",90.089996,90.949997,89.940002,90.410004,3910900,60.267792
"2012-09-27",90.559998,91.019997,89.940002,90.660004,3860900,60.434448
"2012-09-28",90.5,90.5,89.730003,89.940002,5092900,59.954468
"2012-10-01",90.269997,91.169998,90,90.709999,4336200,60.46777
"2012-10-02",91.099998,92,91.099998,91.849998,3879800,61.227699
"2012-10-03",91.919998,92.940002,91.849998,92.769997,3823800,61.840984
"2012-10-04",93.040001,94,92.989998,93.309998,3516700,62.200943
"2012-10-05",93.75,94.129997,93.400002,93.739998,3906800,62.487587
"2012-10-08",93.699997,93.860001,93.029999,93.349998,2944600,62.227619
"2012-10-09",92.779999,93.230003,91.489998,91.5,4057500,60.9944
"2012-10-10",91.660004,92.360001,90.699997,90.779999,3794600,60.514427
"2012-10-11",91.839996,91.839996,90.620003,90.839996,4422300,60.554424
"2012-10-12",91.480003,92.779999,91.370003,91.699997,3617300,61.127686
"2012-10-15",92.150002,92.309998,91.5,92.059998,4761400,61.367672
"2012-10-16",92.489998,92.800003,91.940002,92.519997,2996300,61.674332
"2012-10-17",92.209999,92.82,91.830002,91.849998,4829300,61.227699
"2012-10-18",89.080002,90.360001,87.959999,88,8848900,58.661278
"2012-10-19",88.160004,89.57,88,88.120003,7140900,58.741253
"2012-10-22",88.279999,89.410004,88.099998,89.199997,4386700,59.461189
"2012-10-23",88.510002,88.510002,87.400002,87.910004,4171500,58.601261
"2012-10-24",87.800003,88.43,87.510002,87.730003,3948800,58.481281
"2012-10-25",88.32,88.559998,87.529999,87.730003,3710500,58.481281
"2012-10-26",87.949997,88.970001,87.480003,88.279999,4375000,58.847912
"2012-10-31",89.239998,89.5,88.260002,88.559998,5379100,59.034573
"2012-11-01",88.970001,89.43,87.559998,87.589996,5298000,58.387951
"2012-11-02",87.650002,88.470001,86.870003,86.93,9707000,57.948002
"2012-11-05",86.610001,87.449997,85.660004,86.790001,4741200,57.854671
"2012-11-06",87,87.860001,86.919998,87.389999,4059800,58.254654
"2012-11-07",87.160004,87.589996,86.339996,86.349998,5175400,57.561382
"2012-11-08",86.419998,87.220001,85.519997,85.550003,4271600,57.028091
"2012-11-09",84.769997,86.480003,84.529999,85.419998,3982600,56.941406
"2012-11-12",85.32,86.209999,84.900002,84.980003,3493200,56.648129
"2012-11-13",84.589996,85.550003,84.349998,84.419998,5288800,56.274818
"2012-11-14",84.400002,85.169998,82.239998,82.389999,8158500,54.921616
"2012-11-15",82.199997,84.029999,82.099998,83.970001,7166800,55.974857
"2012-11-16",84.209999,85.199997,83.889999,84.93,6501000,56.614799
"2012-11-19",85.589996,86.860001,85.540001,86.860001,5035500,57.90136
"2012-11-20",86.93,88.129997,86.860001,88.099998,5853300,58.727928
"2012-11-21",88.18,88.879997,88.010002,88.720001,3296700,59.141212
"2012-11-23",89,90.43,88.900002,90.410004,2169500,60.267792
"2012-11-26",89.839996,90,89.139999,89.870003,3384100,59.907806
"2012-11-27",90.519997,90.519997,89.07,89.129997,4474400,59.414524
"2012-11-28",89,90.040001,88.25,89.910004,5520800,59.93449
"2012-11-29",89.970001,90.839996,89.489998,90.330002,5658300,60.214443
"2012-11-30",89.93,90.400002,89.559998,89.879997,7562500,59.914478
"2012-12-03",90.010002,90.489998,89.730003,89.800003,3848200,59.86116
"2012-12-04",89.809998,89.949997,88.949997,88.949997,4145400,59.294548
"2012-12-05",89.07,89.419998,88.18,88.529999,6070300,59.014565
"2012-12-06",88.650002,89.57,88.379997,88.669998,4198900,59.107887
"2012-12-07",88.669998,89.699997,88.669998,89.470001,3897500,59.641182
"2012-12-10",89.160004,89.959999,88.989998,89.07,3619300,59.374546
"2012-12-11",89.489998,89.720001,88.169998,88.459999,4918500,58.967896
"2012-12-12",88.900002,89.699997,88.510002,88.779999,4600700,59.181232
"2012-12-13",88.690002,89.199997,87.910004,88.199997,3898500,58.79459
"2012-12-14",87.510002,88.300003,87.510002,87.75,4875800,58.494614
"2012-12-17",87.949997,88.470001,87.110001,87.389999,5717300,58.254654
"2012-12-18",87.279999,87.449997,85.379997,86.510002,8176600,57.668022
"2012-12-19",86.519997,86.760002,84.620003,84.650002,9307000,56.428139
"2012-12-20",84.440002,85.57,83.790001,85.5,7770400,57.021023
"2012-12-21",85.190002,85.760002,84.099998,84.949997,10896300,56.654224
"2012-12-24",83.599998,84.260002,83.599998,83.739998,2435100,55.903187
"2012-12-26",83.830002,83.849998,82.809998,82.949997,3509600,55.375805
"2012-12-27",83.139999,83.93,82.910004,83.769997,5230400,55.923206
"2012-12-28",83.199997,83.989998,82.599998,82.650002,3911100,55.175552
"2012-12-31",82.720001,83.739998,82.440002,83.639999,5705000,55.836433
"2013-01-02",84.699997,86.769997,84.330002,86.739998,6499100,57.905956
"2013-01-03",86.940002,87.32,85.400002,85.860001,5817000,57.318478
"2013-01-04",86,86.650002,85.870003,86.519997,4205800,57.759064
"2013-01-07",86.169998,86.699997,85.910004,86.25,3980800,57.578812
"2013-01-08",86.220001,86.559998,85.970001,86.089996,4426100,57.472015
"2013-01-09",86.349998,86.660004,85.510002,85.830002,4776300,57.298447
"2013-01-10",86.379997,87.290001,86.32,87.290001,5312800,58.273102
"2013-01-11",88.529999,89.830002,88.529999,89.230003,8106000,59.568218
"2013-01-14",89.339996,89.660004,88.769997,89.07,4521100,59.461418
"2013-01-15",88.650002,89.309998,88.550003,88.919998,4439700,59.361252
"2013-01-16",88.440002,88.779999,87.900002,88.339996,3400400,58.974075
"2013-01-17",88.660004,89.389999,88.470001,89.139999,4568300,59.508137
"2013-01-18",89.410004,89.980003,88.900002,89.980003,5443600,60.06889
"2013-01-22",89.93,90.290001,89.25,90.029999,5937000,60.102272
"2013-01-23",89.730003,90,88.540001,88.839996,4865200,59.307865
"2013-01-24",89.120003,90,88.760002,89.760002,4403600,59.922047
"2013-01-25",89.830002,90,89,89.419998,4499700,59.695038
"2013-01-28",89.309998,89.400002,88.879997,89,4549700,59.414684
"2013-01-29",88.639999,89.559998,88.550003,88.910004,4972700,59.354591
"2013-01-30",88.440002,88.669998,87.400002,87.650002,6468300,58.513432
"2013-01-31",87.809998,89.019997,87.650002,88.160004,5045200,58.853912
"2013-02-01",88.919998,88.970001,87.660004,88.129997,5420400,58.833866
"2013-02-04",87.529999,88.050003,86.800003,87.330002,5808700,58.299816
"2013-02-05",87.43,88.139999,87.309998,87.959999,4546200,58.72039
"2013-02-06",87.75,87.919998,87.360001,87.690002,3920500,58.540131
"2013-02-07",87.150002,90,86.849998,89.82,7478500,59.962086
"2013-02-08",89.639999,90.849998,89.639999,90.449997,4366500,60.382652
"2013-02-11",90.400002,90.82,90.239998,90.349998,3283400,60.315887
"2013-02-12",90.629997,90.730003,90.010002,90.139999,3638500,60.175724
"2013-02-13",90.43,91.470001,90.43,90.989998,3852800,60.743149
"2013-02-14",90.860001,90.989998,89.849998,90.010002,5268700,60.088932
"2013-02-15",90.059998,91,89.400002,89.989998,5235600,60.075584
"2013-02-19",90.370003,91.400002,90.089996,91.309998,4428500,60.956783
"2013-02-20",91.279999,92.790001,90.75,92.089996,4866700,61.477505
"2013-02-21",91.610001,93.610001,91.349998,93.129997,5990900,62.171757
"2013-02-22",93.220001,93.480003,92.629997,93.419998,4070600,62.365395
"2013-02-25",93.279999,93.57,91.550003,91.559998,6398900,61.123665
"2013-02-26",92.029999,92.589996,91.160004,91.599998,5150100,61.150375
"2013-02-27",91.360001,91.82,90.730003,91.43,4801300,61.0369
"2013-02-28",91.68,92.25,91.379997,91.75,6038900,61.25053
"2013-03-01",91.690002,92.669998,91.139999,91.440002,4554100,61.04356
"2013-03-04",91.480003,92.57,91.470001,92.360001,4116200,61.657742
"2013-03-05",92.5,92.919998,91.919998,92.279999,4552800,61.604332
"2013-03-06",92.339996,92.629997,91.410004,91.599998,4083800,61.150375
"2013-03-07",91.400002,91.959999,91.400002,91.809998,3178600,61.290573
"2013-03-08",91.870003,91.919998,90.910004,91.110001,3946700,60.823277
"2013-03-11",90.900002,91.550003,90.82,91.209999,3249400,60.890022
"2013-03-12",91.379997,91.419998,90.300003,90.889999,4420000,60.676395
"2013-03-13",90.839996,90.900002,90.040001,90.550003,4122500,60.449448
"2013-03-14",90.93,91.599998,90.830002,91.309998,5079000,60.956783
"2013-03-15",90.980003,91.629997,90.239998,91.370003,9899400,60.996826
"2013-03-18",90.540001,90.93,90.25,90.360001,4503000,60.322575
"2013-03-19",90.589996,91.220001,90.290001,90.809998,3717900,60.623005
"2013-03-20",91,91.709999,90.989998,91.419998,4184500,61.03022
"2013-03-21",91.120003,91.540001,90.879997,91.050003,4008600,60.783222
"2013-03-22",91,91.970001,90.849998,91.620003,13665900,61.163734
"2013-03-25",91.989998,92.629997,91.779999,91.989998,14448600,61.410732
"2013-03-26",91.540001,91.809998,90.989998,91.760002,4675200,61.828495
"2013-03-27",91.290001,92.639999,91.239998,92,4168300,61.990219
"2013-03-28",92.040001,92.940002,91.949997,92.709999,4424700,62.468613
"2013-04-01",92.739998,92.809998,92.07,92.779999,2946600,62.515789
"2013-04-02",93.050003,94.449997,92.900002,94.410004,4619000,63.614098
"2013-04-03",94.580002,95.32,94.07,94.360001,6293500,63.580399
"2013-04-04",94.739998,95.260002,94.349998,94.529999,3820000,63.69495
"2013-04-05",93.790001,94,92.330002,92.720001,5033400,62.475338
"2013-04-08",92.940002,94.489998,92.800003,94.440002,3674300,63.6343
"2013-04-09",94.769997,95.099998,94.059998,94.540001,3295400,63.701687
"2013-04-10",94.889999,95.419998,94.239998,95.260002,3744500,64.186836
"2013-04-11",95.330002,96.07,95.029999,95.599998,3718300,64.415901
"2013-04-12",95.669998,96.599998,95.300003,96.440002,3944500,64.981918
"2013-04-15",95.940002,96.169998,94.089996,94.110001,5015900,63.411953
"2013-04-16",94.459999,95.230003,93.730003,94.970001,5630000,63.991425
"2013-04-17",94.57,94.720001,93.519997,94.040001,4342800,63.36478
"2013-04-18",92,92.620003,90.699997,91.690002,8277400,61.781338
"2013-04-19",91.940002,92.599998,91.5,91.949997,5951000,61.95652
"2013-04-22",91.900002,92.949997,91.669998,92.82,4176900,62.542721
"2013-04-23",93.279999,93.879997,92,93.599998,4274000,63.068302
"2013-04-24",93.769997,94.940002,93.639999,94.050003,5209100,63.371502
"2013-04-25",94.470001,94.809998,94.209999,94.639999,3363200,63.76907
"2013-04-26",94.769997,95.720001,94.669998,95.309998,4369700,64.220505
"2013-04-29",95.309998,96.120003,94.959999,95.959999,3802700,64.658485
"2013-04-30",95.830002,95.900002,95.059998,95.589996,3716400,64.40918
"2013-05-01",95.32,96.730003,95.220001,95.669998,5123100,64.463081
"2013-05-02",95.879997,96.040001,94.540001,95.010002,5691600,64.018364
"2013-05-03",95.459999,95.599998,94.050003,94.260002,5661500,63.512993
