"dates","UNP.Open","UNP.High","UNP.Low","UNP.Close","UNP.Volume","UNP.Adjusted"
"2012-01-05",53.965,54.365002,53.939999,53.994999,5962000,44.260773
"2012-01-06",54.195,54.299999,53.525002,53.764999,3689800,44.072239
"2012-01-09",54.084999,54.810001,53.669998,54.744999,4670200,44.875568
"2012-01-10",55.32,56.259998,55.259998,55.68,6599600,45.642017
"2012-01-11",55.540001,56.195,55.435001,55.990002,4054400,45.896122
"2012-01-12",56.125,56.244999,55.285,55.525002,5095200,45.514954
"2012-01-13",55.110001,55.110001,54.029999,54.865002,5090600,44.97393
"2012-01-17",55.59,55.59,54.435001,54.75,5868200,44.879665
"2012-01-18",54.830002,55.66,54.625,54.91,7757600,45.010818
"2012-01-19",56.505001,57.41,56.049999,56.09,9819400,45.978096
"2012-01-20",56.349998,56.779999,55.895,56.419998,6512600,46.2486
"2012-01-23",56.665001,56.720001,55.375,55.610001,5267600,45.584621
"2012-01-24",54.560001,55.919998,54.450001,55.605,8296600,45.580528
"2012-01-25",55.325001,56.945,55.035,56.814999,6701000,46.572388
"2012-01-26",56.834999,57.904999,56.75,56.84,5722800,46.59288
"2012-01-27",56.785,57.615002,56.605,57.450001,5805200,47.092907
"2012-01-30",56.825001,57.494999,56.68,57.32,6584600,46.986347
"2012-01-31",57.84,57.84,56.810001,57.154999,5749000,46.851086
"2012-02-01",57.764999,58.700001,57.349998,57.419998,9162000,47.068317
"2012-02-02",57.294998,57.834999,57.080002,57.365002,5024800,47.023239
"2012-02-03",58,58.355,57.790001,58.055,4804600,47.58884
"2012-02-06",57.955002,58.055,57.185001,57.525002,4388600,47.154392
"2012-02-07",57.255001,57.529999,56.139999,57.34,6200600,47.002735
"2012-02-08",57.555,57.860001,56.904999,57.174999,6083400,46.867489
"2012-02-09",57.330002,57.369999,56.165001,56.400002,8769600,46.232193
"2012-02-10",56,56,55.264999,55.814999,5768600,45.752666
"2012-02-13",56.310001,56.66,55.755001,56.59,5281000,46.387955
"2012-02-14",56.384998,56.860001,55.939999,56.584999,4501800,46.38385
"2012-02-15",56.884998,57.049999,54.43,54.705002,8622000,44.842785
"2012-02-16",54.650002,55,54.16,54.439999,9843800,44.625557
"2012-02-17",54.825001,55.674999,54.57,55.494999,7881400,45.490353
"2012-02-21",55.575001,56.09,55.215,55.889999,6203000,45.814144
"2012-02-22",55.549999,56.330002,55.514999,56.040001,4760600,45.937111
"2012-02-23",56.060001,56.060001,55.060001,55.974998,5307800,45.883812
"2012-02-24",55.889999,56.849998,55.720001,56.310001,3978800,46.158432
"2012-02-27",55.755001,56.974998,55.599998,56.369999,3763600,46.455109
"2012-02-28",56.435001,56.544998,55.599998,56.110001,3003600,46.240841
"2012-02-29",56.165001,56.400002,55.064999,55.125,5887600,45.429089
"2012-03-01",55.195,56,54.974998,55.764999,6567000,45.956524
"2012-03-02",55.465,56.060001,55.209999,55.445,5583600,45.692802
"2012-03-05",55.299999,55.68,54.555,54.775002,5357200,45.140648
"2012-03-06",53.470001,53.610001,52.384998,53.400002,9506400,44.0075
"2012-03-07",53.465,54.330002,53.325001,53.919998,4934200,44.436039
"2012-03-08",54.334999,54.794998,53.625,54.634998,5759600,45.025269
"2012-03-09",54.674999,54.889999,53.669998,53.82,6330200,44.353626
"2012-03-12",53.945,54.375,53.654999,54.075001,5859400,44.563774
"2012-03-13",54.32,55.27,53.849998,55.195,7808400,45.486786
"2012-03-14",55.244999,55.244999,53.650002,53.855,7692000,44.382469
"2012-03-15",54.264999,57.16,54.215,56.540001,14254000,46.595219
"2012-03-16",56.68,57.435001,56.380001,56.575001,7557000,46.624058
"2012-03-19",56.240002,56.845001,56.105,56.505001,3227600,46.56636
"2012-03-20",56.189999,56.240002,55.349998,55.919998,4173800,46.084263
"2012-03-21",55.93,56.355,55.595001,56.154999,2792000,46.277912
"2012-03-22",55.610001,55.68,54.720001,55.02,5658800,45.342556
"2012-03-23",55.205002,55.275002,54.325001,54.445,4462000,44.868694
"2012-03-26",54.740002,55.744999,54.674999,55.665001,5025600,45.874107
"2012-03-27",55.73,55.849998,55.119999,55.255001,3805600,45.536221
"2012-03-28",55.110001,55.264999,53.605,53.955002,7129400,44.464878
"2012-03-29",53.580002,53.845001,52.474998,53.700001,7092200,44.254734
"2012-03-30",53.945,54.244999,53.59,53.740002,4028000,44.287708
"2012-04-02",53.665001,55.029999,53.52,54.799999,6446200,45.161251
"2012-04-03",54.555,54.73,52.950001,53.875,8841600,44.398945
"2012-04-04",53.494999,54.580002,53.494999,54.189999,7323200,44.658535
"2012-04-05",53.924999,54.66,53.779999,54.325001,4516800,44.769794
"2012-04-09",53.669998,53.669998,53.049999,53.09,5228000,43.752029
"2012-04-10",52.875,53.279999,52.040001,52.490002,8885200,43.257565
"2012-04-11",53.169998,53.595001,52.810001,52.900002,4492600,43.595455
"2012-04-12",53.060001,54.584999,52.924999,54.400002,5512600,44.831615
"2012-04-13",54.139999,54.34,53.75,54.02,4820600,44.518452
"2012-04-16",54.169998,54.75,53.970001,54.044998,4704400,44.539055
"2012-04-17",54.279999,54.834999,54.125,54.599998,4990400,44.996437
"2012-04-18",54.625,55.235001,54.375,54.825001,5996000,45.181858
"2012-04-19",53.634998,55.169998,52.169998,52.849998,14551600,43.554234
"2012-04-20",52.945,53.709999,52.415001,53.630001,8446200,44.197048
"2012-04-23",52.919998,54.529999,52.875,54.5,10374600,44.914028
"2012-04-24",54.445,55.259998,54.445,55.259998,6313200,45.540337
"2012-04-25",55.595001,56.830002,55.365002,56.744999,7972400,46.764149
"2012-04-26",56.584999,56.779999,56.040001,56.685001,4151000,46.71471
"2012-04-27",57.029999,57.240002,56.654999,56.945,4053600,46.92897
"2012-04-30",56.865002,56.970001,56,56.220001,3626400,46.331493
"2012-05-01",56.355,57.849998,56.349998,57.404999,6004000,47.30806
"2012-05-02",56.880001,57.775002,56.685001,57.52,4387200,47.402843
"2012-05-03",57.564999,58.07,56.994999,57.029999,5028600,46.999023
"2012-05-04",56.974998,57.125,56.389999,56.799999,5860200,46.809464
"2012-05-07",56.514999,57.084999,56.375,56.814999,3857600,46.821842
"2012-05-08",56.555,56.630001,55.755001,56.540001,6045200,46.595219
"2012-05-09",55.904999,56.514999,55.825001,55.945,7416400,46.104858
"2012-05-10",56.435001,57.07,55.970001,56.205002,3714000,46.319141
"2012-05-11",55.93,56.75,55.924999,56.09,4016000,46.224358
"2012-05-14",55.555,55.924999,55.134998,55.535,4514000,45.766975
"2012-05-15",55.400002,56.889999,55.279999,56.205002,6750400,46.319141
"2012-05-16",56.509998,57.09,55.955002,56,5087600,46.150185
"2012-05-17",56.055,56.759998,53.830002,54.080002,9541600,44.567894
"2012-05-18",54.165001,55.005001,53.439999,53.584999,6892200,44.159973
"2012-05-21",53.799999,55.154999,53.605,55.09,4182400,45.400246
"2012-05-22",55.325001,56.674999,55.174999,55.689999,5951200,45.894703
"2012-05-23",55.189999,56.509998,54.705002,56.244999,4842000,46.352093
"2012-05-24",56.529999,56.77,55.740002,56.445,4172400,46.516922
"2012-05-25",56.220001,56.455002,55.700001,55.939999,3085600,46.100739
"2012-05-29",56.209999,56.424999,55.75,56.294998,3428800,46.643436
"2012-05-30",55.785,55.82,54.84,54.93,4275600,45.512466
"2012-05-31",54.860001,56.23,54.355,55.700001,5181400,46.150459
"2012-06-01",54.849998,55.264999,54.005001,54.055,6122600,44.787491
"2012-06-04",54.084999,54.244999,52.57,53.224998,6250600,44.099781
"2012-06-05",52.959999,53.82,52.759998,53.540001,4640000,44.360779
"2012-06-06",53.689999,55.119999,53.674999,55.09,4089000,45.645035
"2012-06-07",56.09,56.5,55.02,55.139999,4941000,45.686455
"2012-06-08",54.865002,55.380001,54.310001,55.32,4000600,45.83559
"2012-06-11",55.639999,55.98,54.715,54.805,3345000,45.408897
"2012-06-12",55,56.110001,54.884998,56.084999,4125400,46.469448
"2012-06-13",55.580002,56.814999,55.535,56.150002,3973800,46.523296
"2012-06-14",56.275002,57.105,55.805,56.82,3502200,47.078434
"2012-06-15",57.349998,57.709999,57,57.435001,6620600,47.587986
"2012-06-18",57.259998,59.494999,57.165001,59.095001,5787000,48.96339
"2012-06-19",59.529999,59.91,59.009998,59.205002,5313800,49.054539
"2012-06-20",58.924999,58.98,58.099998,58.645,5617200,48.590553
"2012-06-21",58.759998,59.294998,57.665001,57.73,6607200,47.832417
"2012-06-22",56.5,58.27,56.5,58.240002,19708600,48.254986
"2012-06-25",57.595001,57.665001,56.439999,56.965,4326000,47.19857
"2012-06-26",57.145,57.505001,56.48,57.34,3901200,47.509277
"2012-06-27",57.435001,57.709999,57.040001,57.395,2754800,47.554848
"2012-06-28",57.150002,57.779999,56.299999,57.66,3695400,47.774422
"2012-06-29",58.639999,59.665001,58.445,59.654999,5701200,49.42738
"2012-07-02",59.945,59.970001,58.630001,59.279999,3735200,49.116684
"2012-07-03",59.369999,59.48,59.075001,59.474998,2283200,49.278244
"2012-07-05",59.27,59.459999,58.845001,59.125,6114800,48.988251
"2012-07-06",58.549999,58.794998,58.209999,58.375,7092600,48.366837
"2012-07-09",58.209999,59.23,58.185001,58.994999,4963000,48.880539
"2012-07-10",59.459999,59.619999,57.98,58.23,3938200,48.2467
"2012-07-11",58.174999,58.740002,57.915001,58.259998,4424600,48.271545
"2012-07-12",57.735001,58.5,57.689999,58.145,3718600,48.176277
"2012-07-13",58.240002,59.220001,58.025002,59.075001,4921000,48.946823
"2012-07-16",58.834999,59.435001,58.775002,58.98,3262200,48.868111
"2012-07-17",59.235001,59.625,58.610001,59.169998,3746800,49.025543
"2012-07-18",58.875,59.669998,58.669998,59.299999,6499600,49.133247
"2012-07-19",59.744999,61.779999,59.639999,61.384998,11078400,50.86079
"2012-07-20",61.049999,61.174999,59.494999,59.799999,7558600,49.547527
"2012-07-23",58.889999,59.264999,58.355,58.645,5968200,48.590553
"2012-07-24",58.549999,59.305,57.849998,58.395,4775400,48.383408
"2012-07-25",58.564999,59.009998,58.014999,58.695,5904000,48.631985
"2012-07-26",59.82,60.5,59.674999,60.404999,4896600,50.048805
"2012-07-27",60.880001,61.674999,60.674999,61.240002,4411200,50.740635
"2012-07-30",61.18,61.834999,60.935001,61.57,3575000,51.014053
"2012-07-31",61.465,61.889999,61.185001,61.305,2995800,50.794506
"2012-08-01",61.544998,61.615002,60.59,60.794998,3411400,50.371944
"2012-08-02",60.450001,61.18,60.154999,60.900002,3551200,50.458935
"2012-08-03",61.965,63.455002,61.845001,62.27,5972000,51.594059
"2012-08-06",62.555,62.599998,61.685001,61.695,2637800,51.117634
"2012-08-07",62.145,62.259998,61.615002,61.625,3188400,51.059635
"2012-08-08",61.610001,61.695,60.775002,61,3609600,50.541786
"2012-08-09",60.799999,61.125,60.375,60.645,3046000,50.24765
"2012-08-10",60.505001,61.25,60.400002,61.005001,3318600,50.545937
"2012-08-13",60.775002,61.02,60.580002,60.845001,3090200,50.413364
"2012-08-14",61.240002,61.25,60.689999,60.84,2512200,50.409214
"2012-08-15",60.645,62,60.615002,61.855,3894200,51.250195
"2012-08-16",61.720001,62.665001,61.674999,62.459999,3953400,51.751488
"2012-08-17",62.450001,62.77,62.185001,62.505001,2925200,51.788761
"2012-08-20",62.5,62.625,61.849998,62.16,2834400,51.502914
"2012-08-21",62.23,62.669998,62.040001,62.360001,2422400,51.668625
"2012-08-22",62.145,62.57,61.869999,62.345001,2447200,51.6562
"2012-08-23",62.235001,62.235001,61.459999,61.895,2455400,51.283337
"2012-08-24",61.669998,62.215,61.540001,61.994999,2573200,51.366196
"2012-08-27",62.125,62.25,61.634998,61.825001,2175000,51.225353
"2012-08-28",61.790001,62.240002,61.625,61.75,2554400,51.163197
"2012-08-29",61.720001,61.755001,61.314999,61.389999,3273400,51.113243
"2012-08-30",61.044998,61.119999,60.610001,60.700001,2409000,50.538754
"2012-08-31",60.959999,61.099998,60.544998,60.720001,2950200,50.555412
"2012-09-04",60.785,61.43,60.314999,61.130001,3864400,50.896778
"2012-09-05",61,61,59.279999,59.615002,5128800,49.635387
"2012-09-06",59.945,60.799999,59.849998,60.619999,3634000,50.472145
"2012-09-07",60.389999,61.189999,60.380001,61.125,3504000,50.892609
"2012-09-10",61.139999,61.685001,60.994999,61.43,2877000,51.146549
"2012-09-11",61.424999,62.25,61.384998,62.095001,2788400,51.700222
"2012-09-12",62.025002,62.599998,61.889999,62.470001,2272600,52.012455
"2012-09-13",62.365002,63.535,61.900002,63.235001,3158000,52.649395
"2012-09-14",63.424999,64.635002,63.139999,64.214996,5891600,53.46534
"2012-09-17",64.144997,64.144997,63.075001,63.455002,3518800,52.832565
"2012-09-18",63.275002,63.355,62.654999,63.310001,2943200,52.711849
"2012-09-19",62.619999,62.919998,61.755001,62.525002,4291200,52.058258
"2012-09-20",60.564999,61.169998,59.73,60.474998,10183600,50.35141
"2012-09-21",60.634998,60.715,59.634998,59.685001,6768400,49.693665
"2012-09-24",59.380001,60.724998,59.299999,60.555,4223200,50.418049
"2012-09-25",60.724998,60.990002,60.105,60.189999,4047200,50.114136
"2012-09-26",59.994999,60.299999,59.255001,59.459999,4062200,49.506336
"2012-09-27",59.700001,59.794998,59.025002,59.255001,5436200,49.335651
"2012-09-28",59.060001,59.514999,58.43,59.349998,5108200,49.414742
"2012-10-01",59.490002,59.639999,59.060001,59.264999,3716000,49.343967
"2012-10-02",59.595001,59.740002,59.099998,59.549999,3441600,49.581261
"2012-10-03",59.715,60.360001,59.395,60.32,3515600,50.22237
"2012-10-04",60.674999,61.285,60.400002,60.785,3938400,50.609531
"2012-10-05",61.139999,61.575001,60.82,61.080002,2937000,50.855148
"2012-10-08",60.970001,61.595001,60.845001,61.32,1920200,51.054962
"2012-10-09",61.400002,61.724998,60.630001,60.630001,2925000,50.48048
"2012-10-10",60.625,60.919998,60.200001,60.465,2271000,50.34309
"2012-10-11",60.974998,61.060001,60.450001,60.459999,3067400,50.338928
"2012-10-12",60.66,60.990002,60.060001,60.525002,3371400,50.393055
"2012-10-15",60.59,60.965,59.884998,60.465,3294200,50.34309
"2012-10-16",61.014999,61.82,60.665001,61.700001,3164000,51.371361
"2012-10-17",61.564999,61.994999,60.689999,61.865002,5034200,51.508736
"2012-10-18",62.025002,64.190002,61.560001,62.669998,6809200,52.178967
"2012-10-19",62.779999,62.950001,61.560001,61.884998,5071000,51.525387
"2012-10-22",61.895,62.584999,61.634998,62.169998,3568600,51.762676
"2012-10-23",61.485001,61.860001,60.965,61.610001,3779600,51.296413
"2012-10-24",61.715,61.849998,60.150002,60.435001,4859400,50.318119
"2012-10-25",60.945,61.470001,60.474998,60.82,4125200,50.638672
"2012-10-26",60.919998,61.924999,60.66,61.805,4474400,51.458782
"2012-10-31",62.294998,62.5,61.294998,61.514999,3455000,51.217331
"2012-11-01",61.66,63.174999,61.599998,62.985001,6143200,52.441246
"2012-11-02",63.095001,63.459999,61.985001,61.990002,3433200,51.612812
"2012-11-05",61.599998,62.299999,61.5,61.869999,2306600,51.512894
"2012-11-06",62.029999,62.75,61.779999,62.380001,3208800,51.937527
"2012-11-07",61.68,62.205002,60.654999,61.07,3851600,50.846813
"2012-11-08",60.935001,61.244999,60.400002,60.514999,3974400,50.384735
"2012-11-09",60.380001,60.884998,60,60.125,2788200,50.060001
"2012-11-12",60.27,61.095001,60.195,60.884998,2695400,50.692783
"2012-11-13",60.345001,61.290001,60.299999,60.66,2305200,50.505451
"2012-11-14",60.75,60.98,58.584999,58.73,5811600,48.898533
"2012-11-15",58.919998,59.255001,58.259998,58.994999,4020000,49.119175
"2012-11-16",59.025002,59.310001,58.029999,58.779999,4974600,48.94017
"2012-11-19",59.305,59.860001,59.095001,59.855,4206000,49.835213
"2012-11-20",59.799999,60.205002,59.25,60.014999,3059800,49.96843
"2012-11-21",60.224998,60.365002,59.77,60.02,2432200,49.972603
"2012-11-23",60,61,60,60.990002,1590600,50.780216
"2012-11-26",60.744999,61.105,60.540001,60.935001,2671000,50.734425
"2012-11-27",60.625,61.669998,60.395,61.125,2794600,50.892609
"2012-11-28",60.41,61.41,59.985001,61.395,2951200,51.407566
"2012-11-29",61.689999,61.834999,61.044998,61.580002,3766200,51.562481
"2012-11-30",61.48,61.57,60.959999,61.389999,4221800,51.403374
"2012-12-03",61.84,62.025002,60.619999,60.715,3869200,50.838184
"2012-12-04",60.814999,61.389999,60.654999,61.185001,2663000,51.231731
"2012-12-05",61.285,61.790001,60.654999,61.43,4179400,51.436871
"2012-12-06",61.389999,62.075001,61.064999,61.564999,1881400,51.549911
"2012-12-07",61.84,62,61.419998,61.974998,2399200,51.893215
"2012-12-10",62.014999,62.705002,61.919998,62.615002,3031000,52.4291
"2012-12-11",62.700001,62.790001,61.755001,61.794998,3755800,51.742493
"2012-12-12",62.18,63.099998,61.884998,62.349998,3734200,52.207211
"2012-12-13",62.404999,62.855,62.080002,62.345001,3292000,52.203026
"2012-12-14",61.810001,62.735001,61.810001,62.139999,3689600,52.03138
"2012-12-17",62.450001,62.939999,62.080002,62.845001,4816000,52.621685
"2012-12-18",62.755001,63.705002,62.535,63.580002,5497600,53.237125
"2012-12-19",63.775002,63.775002,62.875,62.884998,2693600,52.655182
"2012-12-20",62.875,63.075001,62.535,63.060001,2976000,52.801716
"2012-12-21",62.43,63.080002,62.145,62.84,5378600,52.6175
"2012-12-24",62.700001,62.790001,62.424999,62.75,1142800,52.542137
"2012-12-26",62.805,62.845001,62.195,62.355,1819400,52.211395
"2012-12-27",62.294998,62.505001,61.654999,62.310001,2575200,52.173729
"2012-12-28",62.014999,62.619999,61.740002,61.77,1924800,51.721565
"2012-12-31",61.625,62.91,61.505001,62.860001,3022000,52.634239
"2013-01-02",64.120003,64.665001,63.66,64.230003,4572800,53.781376
"2013-01-03",64.125,65.175003,64.044998,64.32,3647200,53.856747
"2013-01-04",64.419998,65.489998,64.150002,65.445,2994800,54.798737
"2013-01-07",65.199997,65.245003,64.580002,65.135002,2467200,54.539158
"2013-01-08",65.044998,65.199997,64.5,65.089996,2360400,54.50148
"2013-01-09",65.294998,65.889999,65.139999,65.445,2188200,54.798737
"2013-01-10",65.550003,65.875,64.964996,65.544998,3252600,54.882454
"2013-01-11",65.724998,66.044998,65.339996,65.485001,3058200,54.832226
"2013-01-14",65.510002,66,65.489998,65.669998,1664800,54.987125
"2013-01-15",65.489998,65.824997,65.205002,65.720001,1659200,55.028992
"2013-01-16",65.485001,65.904999,65.324997,65.68,2030600,54.995502
"2013-01-17",66.099998,66.135002,65.584999,65.834999,3135400,55.125282
"2013-01-18",66.040001,66.260002,65.400002,66.245003,4041200,55.468586
"2013-01-22",66.230003,66.910004,66.190002,66.860001,4833400,55.983536
"2013-01-23",66.760002,68.095001,66.760002,67.675003,7295400,56.665958
"2013-01-24",67.224998,67.75,66.065002,66.919998,8240600,56.033791
"2013-01-25",67.264999,67.709999,66.629997,67.385002,5000400,56.423153
"2013-01-28",67.599998,67.599998,66.165001,66.434998,4223000,55.627678
"2013-01-29",66.394997,67.489998,66.349998,67.379997,5077200,56.418949
"2013-01-30",66.985001,66.985001,65.25,65.584999,7019000,54.915955
"2013-01-31",65.629997,66.214996,65.459999,65.730003,3792200,55.037376
"2013-02-01",66.419998,67.07,66.190002,66.980003,4580200,56.08403
"2013-02-04",66.375,66.739998,65.885002,65.995003,4016200,55.259258
"2013-02-05",66.25,66.775002,66.055,66.57,3359600,55.740715
"2013-02-06",66.175003,66.675003,66.175003,66.620003,3918800,55.782593
"2013-02-07",66.514999,66.665001,65.754997,66,4032600,55.263443
"2013-02-08",66.190002,66.580002,66.099998,66.574997,3439800,55.744907
"2013-02-11",66.529999,67.129997,66.459999,66.709999,2562400,55.857944
"2013-02-12",66.739998,67.425003,66.629997,67.334999,2777400,56.381279
"2013-02-13",67.459999,67.894997,67.404999,67.644997,4591800,56.640839
"2013-02-14",67.305,68.089996,67.25,68.084999,3769200,57.009266
"2013-02-15",68.144997,68.514999,68.125,68.415001,5727600,57.285583
"2013-02-19",68.660004,68.815002,68.059998,68.764999,4356600,57.578648
"2013-02-20",68.879997,69,67.339996,67.360001,7028400,56.402206
"2013-02-21",67.18,67.425003,66.940002,67.125,4811000,56.205437
"2013-02-22",67.264999,68.139999,67.004997,68.010002,2995000,56.946476
"2013-02-25",68.300003,68.800003,66.574997,66.589996,4231600,55.757465
"2013-02-26",66.849998,67.239998,66.394997,66.970001,3681600,56.367695
"2013-02-27",66.974998,68.629997,66.724998,68.355003,4601400,57.533428
"2013-02-28",68.574997,69.254997,68.220001,68.555,5579800,57.701736
"2013-03-01",68.205002,68.775002,67.75,68.285004,3058800,57.474503
"2013-03-04",68.135002,69.269997,68.040001,69.175003,3182600,58.223598
"2013-03-05",69.555,69.879997,69.110001,69.540001,3330800,58.530811
"2013-03-06",70,70.419998,69.184998,69.480003,2966600,58.48032
"2013-03-07",69.445,69.614998,68.125,68.510002,3782400,57.663895
"2013-03-08",68.824997,69.565002,68.5,69.349998,2666000,58.370895
"2013-03-11",69.385002,69.995003,69.364998,69.845001,2554200,58.787521
"2013-03-12",70,70.084999,69.150002,69.5,2331600,58.497143
"2013-03-13",69.43,69.900002,69.059998,69.779999,2477400,58.732834
"2013-03-14",70,70.559998,69.760002,70.5,3144800,59.338833
"2013-03-15",70.18,70.889999,70.074997,70.845001,4888600,59.629227
"2013-03-18",69.949997,70.785004,69.910004,70.105003,4153800,59.006363
"2013-03-19",70.114998,70.385002,69.389999,69.790001,3777200,58.741245
"2013-03-20",70.375,70.480003,69.349998,69.565002,3969400,58.551861
"2013-03-21",69.125,69.625,68.864998,69.184998,4511800,58.232025
"2013-03-22",69.364998,69.665001,69.035004,69.57,3637400,58.556057
"2013-03-25",69.980003,70.129997,68.449997,68.595001,4657800,57.735439
"2013-03-26",69.139999,69.860001,69.010002,69.739998,3189200,58.699162
"2013-03-27",69.305,70.459999,69.110001,70.415001,3905200,59.267288
"2013-03-28",70.550003,71.5,70.410004,71.205002,4166200,59.932224
"2013-04-01",71.205002,71.485001,69.959999,70.050003,2735000,58.960087
"2013-04-02",70.510002,71.330002,70.220001,70.410004,4067800,59.263084
"2013-04-03",70.410004,70.690002,69.175003,69.419998,4445600,58.429802
"2013-04-04",69.294998,69.410004,68.43,69.230003,5253000,58.269894
"2013-04-05",68.144997,69.394997,68,69.269997,3861200,58.303574
"2013-04-08",69.199997,69.980003,69.135002,69.809998,2522200,58.75808
"2013-04-09",70.014999,70.324997,69.440002,69.864998,2687400,58.804375
"2013-04-10",70,70.775002,69.910004,70.650002,3428000,59.465084
"2013-04-11",70.864998,71.209999,70.245003,70.699997,3628000,59.507168
"2013-04-12",70.699997,71.184998,70.254997,70.635002,3634400,59.452469
"2013-04-15",70.230003,70.260002,67.875,67.879997,5059000,57.133617
"2013-04-16",68.504997,69.919998,68.434998,69.805,4191400,58.753868
"2013-04-17",69.385002,69.455002,68.084999,68.470001,5513800,57.630222
"2013-04-18",70.230003,71.815002,69.910004,71.230003,7812200,59.953262
"2013-04-19",71.614998,73.019997,71.230003,72.925003,5384200,61.379913
"2013-04-22",73.025002,74.099998,72.635002,73.720001,4932200,62.049091
"2013-04-23",73.974998,74.195,73.169998,73.714996,3959600,62.044861
"2013-04-24",73.915001,74.050003,73.055,73.650002,3961800,61.990124
"2013-04-25",74.065002,74.635002,73.720001,74.110001,2913200,62.377338
"2013-04-26",74.209999,74.355003,73.665001,73.760002,1927000,62.082729
"2013-04-29",73.535004,73.964996,73.239998,73.709999,3148200,62.040646
"2013-04-30",73.745003,74,73.160004,73.980003,3405600,62.267921
"2013-05-01",73.834999,74.300003,72.695,72.834999,2630800,61.304176
"2013-05-02",72.945,73.925003,72.93,73.584999,3015800,61.93544
"2013-05-03",74.375,75.57,74.305,74.714996,4007200,62.886555
"2013-05-06",74.800003,75.870003,74.779999,75.699997,3009400,63.715618
"2013-05-07",75.995003,77,75.830002,76.860001,3687400,64.691948
"2013-05-08",76.525002,77.724998,76.25,77.690002,3576400,65.390579
"2013-05-09",77.345001,77.639999,76.574997,76.834999,3412000,64.670929
"2013-05-10",77,77.434998,76.504997,77.150002,2284200,64.936058
"2013-05-13",76.985001,77.544998,76.290001,76.949997,2297000,64.767715
"2013-05-14",76.900002,78.544998,76.769997,78.470001,3341000,66.047073
"2013-05-15",78.07,79.055,77.919998,79.014999,2730800,66.505791
"2013-05-16",78.745003,79.415001,78.330002,78.519997,2703600,66.089142
"2013-05-17",78.894997,79.970001,78.43,79.955002,3081200,67.296982
"2013-05-20",79.849998,80.300003,79.449997,79.815002,3068200,67.179153
"2013-05-21",79.754997,80.230003,79.050003,79.230003,4002000,66.686737
"2013-05-22",79.224998,80.5,78.675003,78.794998,3729800,66.320633
"2013-05-23",78.004997,78.355003,77.360001,78.035004,3447200,65.680939
"2013-05-24",77.779999,78.584999,77.154999,78.404999,2687800,65.992348
"2013-05-28",79.389999,79.790001,78.614998,78.870003,3902000,66.383759
"2013-05-29",78.150002,78.714996,77.665001,78.065002,2735200,65.994865
"2013-05-30",78.349998,79.25,78.095001,78.584999,2806200,66.434479
"2013-05-31",78.160004,79.550003,77.309998,77.309998,4238600,65.356621
"2013-06-03",77.599998,78.07,76.934998,77.945,4171400,65.893417
"2013-06-04",78.160004,79.125,77.565002,77.860001,3296200,65.821579
"2013-06-05",77.400002,77.610001,75.345001,75.845001,4797600,64.118118
"2013-06-06",75.739998,77.254997,75.614998,77.25,3438800,65.305862
"2013-06-07",78,79.605003,77.690002,79.065002,4727000,66.840263
"2013-06-10",79.300003,79.514999,78.235001,78.540001,2278800,66.396446
"2013-06-11",77.875,78.665001,77.355003,77.410004,3075800,65.441154
"2013-06-12",78.055,78.425003,76.945,77.160004,2300600,65.229797
"2013-06-13",77.014999,78.690002,76.68,78.474998,2528600,66.341484
"2013-06-14",78.349998,79.555,78.055,78.510002,2392400,66.371056
"2013-06-17",79.035004,79.099998,77.5,77.985001,3258200,65.927231
"2013-06-18",78.084999,79.050003,77.794998,78.974998,2066200,66.764168
"2013-06-19",78.815002,79.099998,77.82,77.830002,2357400,65.796204
"2013-06-20",77.029999,77.404999,76.214996,76.589996,4776000,64.747917
"2013-06-21",77.260002,77.260002,75.660004,76.345001,5316200,64.540802
"2013-06-24",75.300003,75.540001,74.224998,74.669998,4572200,63.124783
"2013-06-25",75.504997,76.985001,75.025002,76.709999,4644800,64.84938
"2013-06-26",77.440002,78.445,77.349998,78.150002,4001000,66.066719
"2013-06-27",78.525002,78.82,77.589996,77.669998,4045200,65.660934
"2013-06-28",77.470001,78.084999,77.114998,77.139999,4629400,65.212898
"2013-07-01",77.824997,78.574997,77.57,77.709999,2562000,65.694756
"2013-07-02",77.635002,78.480003,77.199997,77.599998,3043200,65.601784
"2013-07-03",77.290001,77.864998,76.830002,77.650002,1713600,65.644028
"2013-07-05",78.205002,78.775002,77.855003,78.739998,1771000,66.565483
"2013-07-08",78.794998,78.925003,77.605003,78.125,3600000,66.045601
"2013-07-09",78.620003,80.135002,78.620003,79.705002,3247400,67.381302
"2013-07-10",79.504997,79.504997,78.455002,78.815002,3712800,66.628914
"2013-07-11",79.25,79.849998,78.654999,79.68,3608000,67.360146
"2013-07-12",79.175003,80.849998,79.035004,80.375,3118400,67.947693
"2013-07-15",80.540001,80.845001,79.724998,79.900002,2892400,67.546143
"2013-07-16",80.364998,80.379997,79.264999,79.610001,2744000,67.300995
"2013-07-17",80.150002,80.834999,79.620003,79.839996,3140800,67.495422
"2013-07-18",79.949997,81.150002,78.849998,80.68,3815400,68.205551
"2013-07-19",80.550003,81.739998,80.169998,81.68,3376200,69.050903
"2013-07-22",81.900002,82.589996,81.394997,81.639999,2882800,69.017097
"2013-07-23",81.68,81.845001,80.754997,80.830002,2804600,68.332359
"2013-07-24",80.800003,81.110001,79.510002,79.699997,3566600,67.37709
