"dates","ROST.Open","ROST.High","ROST.Low","ROST.Close","ROST.Volume","ROST.Adjusted"
"2013-02-19",30.049999,30.049999,29.565001,29.965,4230800,27.79738
"2013-02-20",29.9,29.995001,29.309999,29.35,4030000,27.304319
"2013-02-21",29.334999,29.389999,28.85,28.870001,3839800,26.857779
"2013-02-22",28.934999,29.155001,28.465,29.08,4414000,27.053139
"2013-02-25",29.209999,29.235001,28.264999,28.280001,4921200,26.308903
"2013-02-26",28.285,28.535,28.09,28.115,5261600,26.155397
"2013-02-27",28.125,28.959999,28.09,28.780001,3498400,26.774052
"2013-02-28",28.865,29.280001,28.785,29,5290600,26.97872
"2013-03-01",28.945,29.120001,28.610001,29.065001,4468400,27.039185
"2013-03-04",28.855,29.485001,28.75,29.450001,5185600,27.397352
"2013-03-05",29.485001,29.799999,29.33,29.68,3795400,27.61132
"2013-03-06",29.615,29.870001,29.5,29.85,4865600,27.769472
"2013-03-07",29.805,29.805,27.43,27.615,19959600,25.690248
"2013-03-08",27.875,28.405001,27.75,28.1,8460000,26.141449
"2013-03-11",28.004999,28.285,27.93,28.09,4006400,26.132145
"2013-03-12",28.09,28.245001,27.865,27.950001,2761000,26.0019
"2013-03-13",28.045,28.15,27.559999,27.645,6764600,25.718161
"2013-03-14",27.74,28.145,27.68,27.934999,4239400,25.987953
"2013-03-15",27.825001,28.385,27.82,28.139999,5646000,26.178659
"2013-03-18",27.780001,28.125,27.709999,28.02,5231200,26.067026
"2013-03-19",27.985001,28.049999,27.535,27.73,5828800,25.797237
"2013-03-20",27.934999,28.120001,27.709999,28.084999,4085400,26.127487
"2013-03-21",28.129999,29.195,27.780001,29.030001,9011200,27.006628
"2013-03-22",28.92,29.799999,28.795,29.605,5276800,27.541548
"2013-03-25",29.575001,29.780001,29.434999,29.52,6317600,27.462471
"2013-03-26",29.715,29.99,29.594999,29.715,4991000,27.643879
"2013-03-27",29.445,30.135,29.415001,30.025,3881600,27.932272
"2013-03-28",30.055,30.34,29.834999,30.309999,6357000,28.197411
"2013-04-01",30.245001,30.299999,29.84,29.915001,5219400,27.829945
"2013-04-02",30,30.07,29.645,29.705,4749200,27.634577
"2013-04-03",29.719999,30.075001,29.424999,29.629999,4736000,27.564806
"2013-04-04",29.690001,30.155001,29.65,30.040001,4101400,27.946232
"2013-04-05",29.6,29.785,29.48,29.66,3886200,27.592716
"2013-04-08",29.57,29.690001,29.459999,29.66,3748000,27.592716
"2013-04-09",29.620001,29.985001,29.299999,29.805,4036400,27.727606
"2013-04-10",29.84,30.125,29.805,30.120001,3623800,28.020657
"2013-04-11",31.51,32.5,31.48,31.9,13188800,29.67659
"2013-04-12",32.009998,32.404999,31.695,32.334999,5228800,30.081266
"2013-04-15",31.725,32.240002,31.450001,31.535,4950800,29.337032
"2013-04-16",31.674999,31.93,31.545,31.9,3864800,29.67659
"2013-04-17",31.65,31.915001,31.315001,31.495001,3716200,29.299816
"2013-04-18",31.639999,31.639999,31.02,31.254999,4186400,29.07654
"2013-04-19",31.24,31.535,31.215,31.43,3590800,29.239347
"2013-04-22",31.495001,31.615,31.15,31.5,2680400,29.304474
"2013-04-23",31.855,32.165001,31.549999,31.85,4000800,29.630074
"2013-04-24",31.83,32.235001,31.705,31.809999,2715400,29.592861
"2013-04-25",31.98,32.584999,31.885,32.514999,3625200,30.24872
"2013-04-26",32.474998,32.700001,32.375,32.560001,2664400,30.290588
"2013-04-29",32.625,32.985001,32.599998,32.860001,3665800,30.569679
"2013-04-30",32.955002,33.060001,32.695,33.035,4234800,30.732473
"2013-05-01",32.98,33.055,32.415001,32.494999,2661000,30.23012
"2013-05-02",32.494999,32.634998,32.119999,32.330002,4737600,30.076624
"2013-05-03",32.639999,32.994999,32.509998,32.849998,3578000,30.560383
"2013-05-06",32.875,32.970001,32.389999,32.599998,2358600,30.327803
"2013-05-07",32.720001,33.25,32.555,33.25,3858000,30.932495
"2013-05-08",33.169998,33.244999,32.82,33.064999,3017400,30.760387
"2013-05-09",32.994999,33.299999,32.705002,32.865002,3853800,30.574327
"2013-05-10",32.965,33.060001,32.605,32.924999,2777000,30.630148
"2013-05-13",32.91,32.91,32.41,32.474998,2803800,30.211508
"2013-05-14",32.5,33.09,32.474998,32.865002,3396200,30.574327
"2013-05-15",32.935001,33.110001,32.595001,33.105,3039600,30.797594
"2013-05-16",32.904999,33.055,32.334999,32.439999,4098400,30.178953
"2013-05-17",32.584999,32.84,32.450001,32.794998,3570200,30.509211
"2013-05-20",32.52,32.75,32.314999,32.560001,2939800,30.290588
"2013-05-21",32.619999,33.174999,32.470001,33.084999,2912200,30.778994
"2013-05-22",33.150002,33.240002,32.400002,32.599998,2255600,30.327803
"2013-05-23",32.619999,32.709999,32.150002,32.540001,2792800,30.271976
"2013-05-24",32.66,33.084999,32.16,32.919998,3653200,30.625498
"2013-05-28",33.115002,33.220001,32.924999,33.115002,2541200,30.806908
"2013-05-29",32.860001,33,32.400002,32.564999,2861600,30.29524
"2013-05-30",32.68,32.855,32.314999,32.334999,2269800,30.081266
"2013-05-31",32.18,32.91,31.855,32.16,5081200,29.918461
"2013-06-03",32.215,32.41,31.785,32.404999,2640000,30.146387
"2013-06-04",32.349998,32.564999,32.125,32.325001,1922400,30.071966
"2013-06-05",32.32,32.485001,31.780001,31.975,1670000,29.746363
"2013-06-06",32.049999,32.080002,31.365,31.83,3393200,29.611467
"2013-06-07",32.064999,32.474998,31.84,32.435001,2376000,30.2551
"2013-06-10",32.474998,32.599998,32.189999,32.389999,1930800,30.213114
"2013-06-11",32.005001,32.244999,31.745001,31.92,1596000,29.774704
"2013-06-12",32.115002,32.185001,31.68,31.764999,1365000,29.630121
"2013-06-13",32.099998,32.830002,31.959999,32.669998,3429800,30.474293
"2013-06-14",32.669998,32.974998,32.110001,32.43,2738800,30.250427
"2013-06-17",32.705002,32.705002,31.99,32.27,1943400,30.101185
"2013-06-18",32.18,32.724998,32.169998,32.654999,1625800,30.460306
"2013-06-19",32.575001,32.860001,32.07,32.119999,1645600,29.96126
"2013-06-20",31.875,31.934999,31.514999,31.700001,2320800,29.569489
"2013-06-21",31.93,32.095001,31.469999,31.9,4468200,29.75605
"2013-06-24",31.764999,31.924999,31.325001,31.645,2410200,29.518187
"2013-06-25",31.945,32.185001,31.5,31.915001,2501600,29.770042
"2013-06-26",32.09,32.360001,31.855,31.860001,2247000,29.718739
"2013-06-27",32.055,32.615002,32.055,32.400002,2249000,30.22245
"2013-06-28",32.215,32.865002,32.215,32.404999,4223600,30.227106
"2013-07-01",32.650002,32.965,32.575001,32.700001,2756000,30.502281
"2013-07-02",32.75,32.970001,32.57,32.724998,1699200,30.525604
"2013-07-03",32.395,32.794998,32.32,32.695,960800,30.49762
"2013-07-05",32.990002,33.279999,32.535,33.060001,1498800,30.838093
"2013-07-08",33.255001,33.584999,33.055,33.25,2562800,31.015318
"2013-07-09",33.465,33.68,33.215,33.224998,2697000,30.991997
"2013-07-10",33.07,33.599998,33.07,33.5,2508600,31.248518
"2013-07-11",33.735001,33.77,33.439999,33.619999,2498600,31.360443
"2013-07-12",33.625,33.884998,33.349998,33.525002,3087000,31.271841
"2013-07-15",33.599998,33.665001,33.314999,33.34,2241000,31.099268
"2013-07-16",33.400002,33.619999,33.110001,33.110001,2181200,30.884726
"2013-07-17",33.244999,33.439999,32.860001,33.029999,2429600,30.810099
"2013-07-18",33.185001,33.439999,33.029999,33.285,3895600,31.04797
"2013-07-19",33.5,33.540001,33.209999,33.395,3281800,31.150568
"2013-07-22",33.779999,33.779999,33.235001,33.744999,2953000,31.477051
"2013-07-23",33.674999,33.735001,33.334999,33.525002,2706000,31.271841
"2013-07-24",33.625,33.715,33.169998,33.314999,1596000,31.075943
"2013-07-25",33.134998,33.700001,33.134998,33.584999,2400800,31.327797
"2013-07-26",33.459999,33.605,33.150002,33.57,1478000,31.313812
"2013-07-29",33.369999,33.605,33.209999,33.544998,1433800,31.290495
"2013-07-30",33.549999,33.875,33.459999,33.59,1929400,31.332462
"2013-07-31",33.654999,33.970001,33.564999,33.744999,2111400,31.477051
"2013-08-01",33.950001,34.68,33.924999,34.599998,2156600,32.27459
"2013-08-02",34.450001,34.59,34.220001,34.465,2872200,32.148659
"2013-08-05",34.330002,34.59,34.259998,34.404999,1491600,32.09269
"2013-08-06",34.215,34.240002,33.669998,33.875,4569600,31.59832
"2013-08-07",33.84,33.869999,33.355,33.439999,3647000,31.192551
"2013-08-08",33.779999,33.779999,33.445,33.564999,2800600,31.309145
"2013-08-09",33.435001,33.59,33.25,33.505001,1711600,31.253183
"2013-08-12",33.375,33.93,33.345001,33.860001,2270200,31.58432
"2013-08-13",33.880001,34.110001,33.735001,33.924999,2444400,31.644949
"2013-08-14",33.695,33.695,33.154999,33.32,3131200,31.08061
"2013-08-15",33,33,32.325001,32.445,4364800,30.264418
"2013-08-16",32.380001,32.709999,32.334999,32.380001,3871600,30.203793
"2013-08-19",32.830002,33.055,32.549999,32.59,4251800,30.399675
"2013-08-20",33.150002,33.860001,33.125,33.689999,6365400,31.425745
"2013-08-21",33.52,33.965,33.264999,33.779999,5320200,31.509691
"2013-08-22",33.709999,35.09,33.654999,34.259998,4709000,31.957436
"2013-08-23",35.384998,35.43,34.595001,34.93,7329600,32.582413
"2013-08-26",35,35,34.485001,34.529999,3747800,32.209274
"2013-08-27",34.244999,34.299999,33.865002,33.865002,3419600,31.588984
"2013-08-28",34.009998,34.16,33.794998,33.884998,2309600,31.607637
"2013-08-29",33.66,34,33.619999,33.895,1945800,31.616962
"2013-08-30",33.965,33.990002,33.535,33.630001,2040600,31.369776
"2013-09-03",34.134998,34.514999,33.654999,34.075001,3571400,31.784866
"2013-09-04",34.145,34.77,34.014999,34.544998,3134600,32.303871
"2013-09-05",34.59,34.900002,34.490002,34.779999,2672800,32.523617
"2013-09-06",34.685001,34.865002,34.34,34.380001,2633800,32.14957
"2013-09-09",34.424999,34.610001,34.360001,34.544998,1490400,32.303871
"2013-09-10",34.814999,34.970001,34.630001,34.935001,2054400,32.66856
"2013-09-11",35,35.380001,34.959999,35.330002,3202400,33.037941
"2013-09-12",35.330002,35.404999,35.075001,35.185001,2776400,32.902344
"2013-09-13",35.349998,35.349998,34.849998,35.075001,1777800,32.79948
"2013-09-16",35.5,35.525002,35.27,35.445,2462800,33.145473
"2013-09-17",35.435001,35.794998,35.435001,35.584999,1944000,33.276394
"2013-09-18",35.650002,36.27,35.509998,36.110001,2617800,33.767338
"2013-09-19",36.099998,36.419998,36.095001,36.169998,2330400,33.823433
"2013-09-20",36.25,36.334999,35.689999,35.790001,5191000,33.468094
"2013-09-23",35.695,35.924999,35.654999,35.834999,2308400,33.510174
"2013-09-24",35.974998,36.02,35.560001,35.805,1742000,33.482117
"2013-09-25",36.215,36.215,35.630001,35.869999,2883000,33.5429
"2013-09-26",35.880001,36.400002,35.875,36.18,1859000,33.832794
"2013-09-27",36.029999,36.330002,35.945,36.275002,1659800,33.921635
"2013-09-30",35.955002,36.5,35.855,36.400002,2730600,34.038517
"2013-10-01",36.5,36.970001,36.415001,36.869999,2505600,34.478024
"2013-10-02",36.529999,37.025002,36.345001,37.005001,2981400,34.604263
"2013-10-03",36.705002,36.950001,36.355,36.580002,2430400,34.206841
"2013-10-04",36.465,36.845001,36.389999,36.740002,1662800,34.356461
"2013-10-07",36.544998,36.544998,36.16,36.205002,2211400,33.856178
"2013-10-08",35.639999,36.384998,34.575001,35.724998,2390600,33.407314
"2013-10-09",35.895,35.939999,35.595001,35.634998,2337400,33.323151
"2013-10-10",35.814999,36.275002,35.799999,36.18,2958200,33.832794
"2013-10-11",35.790001,36.375,35.709999,36.375,2454200,34.015144
"2013-10-14",36.110001,36.560001,36.095001,36.490002,2234000,34.122688
"2013-10-15",36.330002,36.41,36.165001,36.244999,2179000,33.893578
"2013-10-16",36.549999,36.965,36.345001,36.93,1963800,34.534134
"2013-10-17",36.775002,36.884998,36.509998,36.860001,3134400,34.468681
"2013-10-18",37.105,37.27,36.825001,37.150002,2045800,34.739872
"2013-10-21",36.57,37.404999,36.57,37.25,1978200,34.83337
"2013-10-22",37.799999,37.799999,37.174999,37.355,3254000,34.931572
"2013-10-23",37.264999,37.865002,37.139999,37.84,2641000,35.385105
"2013-10-24",37.865002,37.98,37.535,37.650002,2251600,35.207436
"2013-10-25",37.759998,37.950001,37.544998,37.935001,2114200,35.473934
"2013-10-28",37.994999,38.220001,37.889999,38.064999,3750200,35.595497
"2013-10-29",38.235001,38.580002,38.209999,38.380001,3837000,35.89006
"2013-10-30",38.330002,38.875,38.330002,38.580002,3539000,36.077091
"2013-10-31",38.535,38.720001,38.334999,38.674999,2531800,36.165924
"2013-11-01",38.875,39.259998,38.605,38.814999,2874200,36.296837
"2013-11-04",38.345001,38.75,38.345001,38.68,2832200,36.170601
"2013-11-05",39.529999,39.529999,38.470001,38.790001,2034600,36.273468
"2013-11-06",38.91,39.110001,38.735001,38.869999,1965400,36.348274
"2013-11-07",38.939999,39.275002,38.395,38.459999,2413400,35.96487
"2013-11-08",38.5,39.080002,38.360001,39.044998,1816000,36.511929
"2013-11-11",39.009998,39.32,38.845001,39.25,1735400,36.703629
"2013-11-12",39.040001,39.435001,39.025002,39.384998,2250000,36.829868
"2013-11-13",39.150002,40.044998,39.075001,40.029999,2807200,37.433029
"2013-11-14",39.974998,40.625,39.790001,40.544998,2997800,37.914616
"2013-11-15",40.509998,40.830002,40.115002,40.82,3422200,38.171772
"2013-11-18",40.849998,40.994999,40.255001,40.435001,2881200,37.811752
"2013-11-19",40.455002,40.895,40.235001,40.474998,2535400,37.849152
"2013-11-20",40.720001,40.845001,40.345001,40.66,2672200,38.022137
"2013-11-21",40.775002,40.775002,39.970001,40.130001,6071600,37.526535
"2013-11-22",37.150002,38.200001,36.5,37.834999,19247400,35.380424
"2013-11-25",37.994999,38.110001,37.564999,37.755001,5647200,35.305599
"2013-11-26",37.84,38.465,37.790001,38.345001,6116200,35.857338
"2013-11-27",39.169998,39.169998,38.244999,38.34,2438600,35.85265
"2013-11-29",38.34,38.5,38.084999,38.23,1206800,35.749805
"2013-12-02",37.98,38.040001,37.27,37.345001,7029600,34.922207
"2013-12-03",37.16,37.389999,36.5,36.625,6898400,34.248936
"2013-12-04",35.865002,36.465,35.834999,36.34,6542800,33.982414
"2013-12-05",36.355,36.465,36.025002,36.125,3685200,33.781357
"2013-12-06",36.439999,36.485001,35.950001,36.07,3212400,33.729931
"2013-12-09",36,36.110001,35.875,35.939999,4274000,33.687756
"2013-12-10",35.790001,35.900002,35.674999,35.735001,3735000,33.495594
"2013-12-11",35.645,35.75,35.195,35.195,4938600,32.989433
"2013-12-12",35.244999,35.665001,35.145,35.310001,4543400,33.097229
"2013-12-13",35.52,35.985001,35.52,35.869999,4872600,33.622143
"2013-12-16",36.060001,36.625,36.049999,36.305,5326400,34.029873
"2013-12-17",36.174999,36.34,35.970001,35.985001,3564000,33.729927
"2013-12-18",36.09,36.689999,35.84,36.685001,3799200,34.386059
"2013-12-19",36.544998,36.764999,36.310001,36.66,3337400,34.362633
"2013-12-20",36.744999,37.209999,36.66,37.009998,5459000,34.690701
"2013-12-23",37.25,37.25,36.91,36.974998,1907400,34.657887
"2013-12-24",37.014999,37.095001,36.860001,36.994999,900400,34.676636
"2013-12-26",37.029999,37.349998,37.029999,37.25,1192600,34.915657
"2013-12-27",37.215,37.299999,36.755001,36.875,2089600,34.564159
"2013-12-30",36.98,37.330002,36.875,37.174999,1669800,34.845348
"2013-12-31",37.189999,37.52,37.169998,37.465,2244000,35.117184
"2014-01-02",37.174999,37.674999,37,37.134998,3027200,34.807869
"2014-01-03",37.16,37.424999,37.049999,37.165001,2202800,34.835976
"2014-01-06",37.189999,37.599998,37.080002,37.09,1986800,34.765694
"2014-01-07",37.09,37.555,36.855,36.884998,3816000,34.573517
"2014-01-08",36.935001,36.990002,36.605,36.849998,4705600,34.540722
"2014-01-09",36.945,37.34,36.860001,37.325001,4387000,34.985962
"2014-01-10",37.395,37.599998,37.055,37.325001,3253200,34.985962
"2014-01-13",37.075001,37.18,36.610001,36.645,5264600,34.348564
"2014-01-14",36.77,36.900002,36.485001,36.599998,2086600,34.306381
"2014-01-15",36.584999,36.775002,36.25,36.384998,2956000,34.104862
"2014-01-16",36.805,36.805,35.935001,36.040001,3292000,33.781479
"2014-01-17",36.025002,36.025002,35.610001,35.695,3518800,33.458107
"2014-01-21",35.845001,35.915001,35.02,35.209999,5006600,33.003494
"2014-01-22",35.665001,35.669998,34.605,34.630001,5955600,32.459843
"2014-01-23",34.52,34.535,33.924999,34.244999,5469000,32.098969
"2014-01-24",33.919998,34.314999,33.855,33.915001,5052800,31.789658
"2014-01-27",33.880001,34.465,33.735001,34.139999,5756400,32.000557
"2014-01-28",34.195,34.52,33.814999,33.884998,5254600,31.76152
"2014-01-29",33.75,34.060001,33.615002,33.830002,5231000,31.709976
"2014-01-30",34.02,34.095001,33.779999,33.98,3578400,31.850578
"2014-01-31",33.509998,34.220001,33.5,33.955002,4569600,31.827147
"2014-02-03",34,34.099998,32.935001,32.965,6106600,30.899183
"2014-02-04",33.174999,33.375,32.855,32.889999,4890600,30.82888
"2014-02-05",32.84,33.220001,32.575001,33.145,9345400,31.067905
"2014-02-06",33.224998,34.68,33.16,34.654999,6051600,32.483273
"2014-02-07",34.509998,34.799999,34.16,34.68,3379600,32.506714
"2014-02-10",35.290001,35.290001,34.450001,34.564999,3262400,32.398922
"2014-02-11",34.639999,35,34.615002,34.764999,3332400,32.586376
"2014-02-12",35.435001,35.445,34.465,34.580002,2838200,32.412971
"2014-02-13",35.09,35.09,34.575001,34.790001,2634600,32.60981
"2014-02-14",34.630001,34.875,34.525002,34.709999,3809200,32.534828
"2014-02-18",34.685001,34.73,34.16,34.16,4484200,32.019291
"2014-02-19",34.215,34.314999,33.880001,33.900002,4498400,31.775591
"2014-02-20",33.990002,34.32,33.630001,33.825001,4574200,31.705282
"2014-02-21",34.09,34.224998,33.695,33.724998,4673800,31.611559
"2014-02-24",33.825001,34.744999,33.705002,34.634998,5954200,32.464523
"2014-02-25",34.814999,35.205002,34.355,35.02,5077400,32.825405
"2014-02-26",35.419998,36,34.994999,35.845001,9246400,33.598701
"2014-02-27",36.115002,36.264999,35.724998,36.154999,6017600,33.889271
"2014-02-28",36.915001,36.950001,35.785,36.400002,8432400,34.118919
"2014-03-03",36.455002,36.455002,35.740002,36.145,3297400,33.879906
"2014-03-04",36.314999,36.639999,36.200001,36.224998,3304600,33.954887
"2014-03-05",36.744999,36.744999,35.825001,35.974998,3758200,33.720551
"2014-03-06",35.985001,36.040001,35.599998,35.875,2678000,33.720562
"2014-03-07",36.07,36.130001,35.595001,36.025002,3537400,33.861549
"2014-03-10",35.93,36.25,35.830002,36.18,2530400,34.007233
"2014-03-11",36.165001,36.305,35.889999,36.125,2912800,33.955547
"2014-03-12",36.514999,36.514999,35.985001,36.189999,2660800,34.016628
"2014-03-13",36.18,36.285,36.014999,36.150002,2425000,33.979038
"2014-03-14",36.080002,36.66,36.080002,36.334999,4181600,34.152931
"2014-03-17",36.494999,37.07,36.415001,37.044998,3954200,34.820278
"2014-03-18",37.465,37.465,36.549999,36.625,3024600,34.42551
"2014-03-19",36.560001,36.900002,36.084999,36.330002,2075000,34.148235
"2014-03-20",36.189999,36.540001,36.150002,36.384998,1983800,34.199924
"2014-03-21",36.735001,37.014999,36.43,36.485001,6136200,34.293922
"2014-03-24",37.049999,37.205002,36.285,36.645,3690800,34.444309
"2014-03-25",36.700001,36.860001,35.785,35.834999,3805600,33.682961
"2014-03-26",35.93,36.154999,35.544998,35.605,2636800,33.466763
"2014-03-27",35.66,35.860001,35.330002,35.705002,3714600,33.560776
"2014-03-28",35.775002,36.285,35.700001,36.049999,2951000,33.885044
"2014-03-31",36.125,36.299999,35.654999,35.785,3185600,33.63596
"2014-04-01",36.005001,36.465,35.845001,36.450001,3143800,34.261032
"2014-04-02",36.400002,36.915001,36.369999,36.75,3742200,34.543011
"2014-04-03",36.825001,37.139999,36.599998,36.709999,1939000,34.505417
"2014-04-04",36.825001,36.889999,36.145,36.189999,2317200,34.016628
"2014-04-07",36.095001,36.285,35.290001,35.384998,2634600,33.259983
"2014-04-08",35.264999,35.904999,35.084999,35.825001,2443000,33.673553
"2014-04-09",35.900002,36,35.465,35.720001,2279200,33.574867
"2014-04-10",35.630001,35.779999,34.825001,34.93,3712200,32.832314
"2014-04-11",34.799999,34.805,34.355,34.525002,3353400,32.45163
"2014-04-14",34.775002,34.955002,34.43,34.634998,2860600,32.555019
"2014-04-15",34.805,34.994999,34.330002,34.57,2887800,32.493919
"2014-04-16",34.84,34.990002,34.634998,34.695,1653000,32.61142
"2014-04-17",34.665001,34.945,34.459999,34.494999,2246200,32.423431
"2014-04-21",34.610001,34.889999,34.490002,34.514999,2254200,32.442226
"2014-04-22",34.59,34.84,34.43,34.535,2207400,32.461029
"2014-04-23",34.57,34.695,34.209999,34.264999,3236800,32.207245
"2014-04-24",34.389999,34.52,34.209999,34.215,2844600,32.160236
"2014-04-25",34.130001,34.259998,33.869999,33.884998,4095200,31.850054
"2014-04-28",34.080002,34.264999,33.805,34.134998,4521800,32.085052
"2014-04-29",34.330002,34.455002,33.93,34.279999,2564400,32.22134
"2014-04-30",34.195,34.27,33.869999,34.040001,3125000,31.995756
"2014-05-01",34.134998,34.529999,33.884998,34.264999,2338200,32.207245
"2014-05-02",34.48,34.689999,34.145,34.189999,2052200,32.136749
"2014-05-05",33.965,34.244999,33.834999,34.035,1622200,31.991053
"2014-05-06",33.82,34.005001,33.764999,33.825001,6104000,31.793659
"2014-05-07",33.794998,33.935001,33.610001,33.889999,3029400,31.854759
"2014-05-08",34,34.645,33.955002,34.525002,4098200,32.45163
"2014-05-09",34.5,34.639999,34.235001,34.575001,3394800,32.498634
"2014-05-12",34.599998,35.049999,34.599998,34.830002,2740000,32.738319
"2014-05-13",34.709999,34.860001,34.555,34.575001,3151600,32.498634
"2014-05-14",34.57,34.759998,34.439999,34.505001,2976000,32.432838
"2014-05-15",34.555,34.555,33.884998,34.209999,4021600,32.15554
"2014-05-16",34.279999,34.785,34.279999,34.764999,2915800,32.677216
"2014-05-19",34.705002,34.775002,34.525002,34.605,2399000,32.52681
"2014-05-20",33.900002,34.014999,33.465,33.555,6108800,31.539879
"2014-05-21",33.535,34.27,33.535,34.040001,4836200,31.995756
"2014-05-22",34.044998,34.365002,33.889999,34.049999,4192000,32.005154
"2014-05-23",34.294998,34.625,33.93,34.424999,10124600,32.357632
"2014-05-27",35.294998,35.294998,33.724998,34.150002,5914000,32.099159
"2014-05-28",34.220001,34.235001,33.68,33.740002,5175000,31.713762
"2014-05-29",33.875,33.884998,33.525002,33.880001,4283200,31.845369
"2014-05-30",34.005001,34.34,33.880001,34.224998,3636000,32.169632
"2014-06-02",34.235001,34.349998,33.939999,34.174999,3401000,32.122654
"2014-06-03",34.07,34.200001,33.924999,34.110001,1925600,32.061546
"2014-06-04",33.965,34.314999,33.939999,34.310001,1991400,32.249546
"2014-06-05",34.244999,34.445,33.75,34.349998,2904000,32.28714
"2014-06-06",34.435001,34.595001,34.275002,34.540001,2121600,32.56052
"2014-06-09",34.560001,34.950001,34.325001,34.360001,2736800,32.390835
"2014-06-10",34.325001,34.349998,33.830002,33.84,3268800,31.900635
"2014-06-11",33.825001,33.84,33.435001,33.700001,3138800,31.768658
"2014-06-12",33.615002,33.615002,33.264999,33.389999,3424800,31.476429
"2014-06-13",33.380001,33.599998,33.255001,33.560001,2784000,31.636688
"2014-06-16",33.455002,33.564999,33.330002,33.474998,2701000,31.556547
"2014-06-17",33.48,33.705002,33.375,33.619999,2232800,31.693241
"2014-06-18",33.705002,34.150002,33.654999,34.064999,2897200,32.112747
"2014-06-19",34.099998,34.205002,33.825001,33.915001,2630400,31.971344
"2014-06-20",34.064999,34.285,33.935001,33.970001,4886200,32.02319
"2014-06-23",33.900002,34.014999,33.715,33.990002,2960600,32.042038
"2014-06-24",33.849998,33.875,33.355,33.380001,2804000,31.467005
"2014-06-25",33.470001,33.535,33.084999,33.165001,2808000,31.264322
"2014-06-26",33.125,33.189999,32.724998,33.005001,3861000,31.113487
"2014-06-27",32.994999,33.084999,32.799999,32.900002,2968400,31.014511
"2014-06-30",33.044998,33.305,32.945,33.064999,2459000,31.170053
"2014-07-01",33.27,33.294998,32.994999,33.259998,2593600,31.35388
"2014-07-02",33.365002,33.615002,33.25,33.485001,2408400,31.565981
"2014-07-03",33.529999,33.73,33.529999,33.580002,1037800,31.655539
"2014-07-07",33.525002,33.625,33.255001,33.310001,1950800,31.401022
"2014-07-08",33.325001,33.544998,33.145,33.465,4224400,31.54714
"2014-07-09",33.639999,33.895,33.474998,33.880001,2767200,31.938347
"2014-07-10",33.41,33.52,33.220001,33.299999,2667600,31.39159
"2014-07-11",33.125,33.325001,32.790001,32.900002,2908800,31.014511
"2014-07-14",33.029999,33.165001,32.485001,32.529999,3853600,30.665709
"2014-07-15",32.48,32.77,32.450001,32.634998,3976800,30.764694
"2014-07-16",32.285,32.544998,31.059999,31.075001,11583200,29.2941
"2014-07-17",30.955,31.27,30.915001,31.094999,8842800,29.312948
"2014-07-18",31.120001,31.785,31.040001,31.655001,4440200,29.840853
"2014-07-21",31.5,31.66,31.309999,31.389999,4219200,29.591045
"2014-07-22",31.5,31.625,31.290001,31.299999,3646600,29.506205
"2014-07-23",31.280001,31.549999,31.254999,31.5,2870400,29.694746
"2014-07-24",31.49,32,31.475,31.815001,2690400,29.991692
"2014-07-25",31.68,31.875,31.674999,31.73,2277000,29.91156
"2014-07-28",31.705,32.105,31.674999,31.975,2653000,30.142517
"2014-07-29",32.064999,32.189999,31.865,31.934999,2260200,30.104811
"2014-07-30",31.975,32.43,31.975,32.384998,3151000,30.529013
"2014-07-31",32.154999,32.439999,32.154999,32.200001,3757200,30.354622
"2014-08-01",32.244999,32.465,32.125,32.345001,2792200,30.491316
"2014-08-04",32.294998,32.52,32.18,32.445,3483200,30.585579
"2014-08-05",32.360001,32.654999,32.150002,32.330002,3029000,30.477177
"2014-08-06",32.080002,32.764999,32.080002,32.470001,3440400,30.609148
"2014-08-07",32.619999,32.724998,32.244999,32.32,3254800,30.467749
"2014-08-08",32.470001,33.575001,32.470001,33.375,4027800,31.462278
"2014-08-11",33.290001,33.375,33.115002,33.16,2378000,31.259602
"2014-08-12",33.244999,33.314999,32.91,33.005001,2164600,31.113487
"2014-08-13",32.875,32.924999,32.400002,32.700001,2821800,30.825972
"2014-08-14",32.77,33.080002,32.689999,33.049999,1757400,31.155914
"2014-08-15",33.255001,33.285,32.584999,32.775002,2539800,30.896669
"2014-08-18",33.07,33.369999,32.915001,33.310001,2812000,31.401022
"2014-08-19",33.674999,34.724998,33.674999,34.654999,6220000,32.668922
"2014-08-20",34.540001,34.994999,34.34,34.935001,4628200,32.932884
"2014-08-21",34.974998,35.075001,34.459999,34.625,4838200,32.640652
"2014-08-22",36.125,37.220001,36.095001,37.185001,11708000,35.053936
"2014-08-25",37.174999,37.25,36.755001,36.91,4458200,34.794693
"2014-08-26",36.91,37.435001,36.91,37.174999,3660800,35.044498
"2014-08-27",37.32,37.764999,37.174999,37.575001,3109000,35.421581
"2014-08-28",37.455002,37.715,37.044998,37.615002,2271000,35.459297
"2014-08-29",37.310001,37.830002,37.310001,37.709999,3906000,35.548847
"2014-09-02",37.715,38.040001,37.650002,37.884998,3889000,35.713821
"2014-09-03",37.939999,38.255001,37.73,38.055,4591000,35.969017
"2014-09-04",38.055,38.514999,38.035,38.435001,3308600,36.328186
"2014-09-05",38.310001,38.419998,37.849998,38.419998,3697200,36.314011
"2014-09-08",37.825001,38.424999,37.73,38.130001,3281600,36.039909
