"dates","IDXX.Open","IDXX.High","IDXX.Low","IDXX.Close","IDXX.Volume","IDXX.Adjusted"
"2011-10-28",36.955002,37.419998,36.764999,37.005001,718000,37.005001
"2011-10-31",36.689999,36.689999,35.974998,35.994999,787800,35.994999
"2011-11-01",35.279999,35.419998,34.474998,34.785,570400,34.785
"2011-11-02",35.115002,35.825001,34.98,35.560001,457600,35.560001
"2011-11-03",35.779999,36.505001,35.450001,36.259998,386800,36.259998
"2011-11-04",36.075001,36.57,35.645,36.345001,361400,36.345001
"2011-11-07",36.209999,36.639999,35.75,36.595001,332600,36.595001
"2011-11-08",36.740002,37.185001,36.435001,37.055,370200,37.055
"2011-11-09",36.349998,36.615002,35.564999,35.695,293400,35.695
"2011-11-10",36,36.209999,35.700001,35.884998,275800,35.884998
"2011-11-11",35.785,36.889999,35.785,36.525002,253000,36.525002
"2011-11-14",36.455002,36.605,36,36.119999,182800,36.119999
"2011-11-15",36.115002,36.849998,35.965,36.459999,380600,36.459999
"2011-11-16",36.255001,36.990002,35.965,36.07,340600,36.07
"2011-11-17",36.134998,38.985001,36.134998,37.154999,3510600,37.154999
"2011-11-18",37.215,37.215,35.935001,36.095001,700800,36.095001
"2011-11-21",35.619999,35.924999,35.27,35.285,423000,35.285
"2011-11-22",35.360001,35.93,35.130001,35.59,422000,35.59
"2011-11-23",35.345001,35.43,34.48,34.744999,506600,34.744999
"2011-11-25",34.669998,35.189999,34.615002,34.634998,185600,34.634998
"2011-11-28",35.150002,36.099998,34.895,36,491400,36
"2011-11-29",36.294998,36.580002,35.93,36.235001,614800,36.235001
"2011-11-30",37.16,37.73,36.919998,37.595001,628600,37.595001
"2011-12-01",37.334999,38,37.27,37.384998,373200,37.384998
"2011-12-02",37.575001,37.830002,36.404999,36.490002,704200,36.490002
"2011-12-05",36.889999,37.639999,36.805,37.134998,584000,37.134998
"2011-12-06",37.119999,37.439999,36.84,37.134998,594200,37.134998
"2011-12-07",36.919998,37.314999,36.285,37.134998,339400,37.134998
"2011-12-08",36.970001,37.060001,35.865002,35.939999,488000,35.939999
"2011-12-09",36.049999,37.345001,36.049999,37.27,520800,37.27
"2011-12-12",36.98,37.494999,36.73,37.455002,575600,37.455002
"2011-12-13",37.709999,37.900002,37.060001,37.244999,591800,37.244999
"2011-12-14",37.014999,37.310001,36.779999,37.009998,541800,37.009998
"2011-12-15",37.490002,37.540001,36.73,36.924999,4e+05,36.924999
"2011-12-16",37.035,37.48,36.849998,37.005001,680600,37.005001
"2011-12-19",37.005001,37.330002,36.525002,36.605,392400,36.605
"2011-12-20",37.169998,37.509998,36.970001,37.279999,877400,37.279999
"2011-12-21",37.200001,37.695,37.150002,37.575001,373800,37.575001
"2011-12-22",37.580002,38.895,37.540001,38.59,547400,38.59
"2011-12-23",38.630001,38.955002,38.215,38.555,201000,38.555
"2011-12-27",38.389999,39.645,38.389999,39.32,559200,39.32
"2011-12-28",39.544998,39.544998,38.419998,38.48,325800,38.48
"2011-12-29",38.439999,39.259998,38.439999,38.994999,270800,38.994999
"2011-12-30",38.985001,39.145,38.459999,38.48,405200,38.48
"2012-01-03",38.945,39.57,38.904999,39.544998,641400,39.544998
"2012-01-04",39.360001,39.654999,39.064999,39.490002,625200,39.490002
"2012-01-05",39.34,39.889999,39.169998,39.685001,604800,39.685001
"2012-01-06",39.66,39.91,39.384998,39.630001,329400,39.630001
"2012-01-09",39.715,40.154999,39.509998,39.93,460800,39.93
"2012-01-10",40.205002,40.355,39.945,40.119999,154800,40.119999
"2012-01-11",40.139999,40.595001,39.945,40.505001,254600,40.505001
"2012-01-12",40.580002,40.669998,40.169998,40.580002,308400,40.580002
"2012-01-13",40.285,41.450001,39.889999,41.310001,459400,41.310001
"2012-01-17",41.595001,41.654999,41.215,41.360001,253600,41.360001
"2012-01-18",41.349998,42.105,41.209999,42.049999,305400,42.049999
"2012-01-19",42.02,42.77,41.965,42.450001,527400,42.450001
"2012-01-20",42.470001,42.959999,42.27,42.639999,443600,42.639999
"2012-01-23",42.34,43.009998,42.34,42.945,352600,42.945
"2012-01-24",42.82,43.549999,42.605,43.279999,618600,43.279999
"2012-01-25",43.360001,43.685001,42.700001,43.485001,907400,43.485001
"2012-01-26",43.615002,43.845001,43.189999,43.654999,599800,43.654999
"2012-01-27",43.169998,43.290001,40.955002,41.73,2271600,41.73
"2012-01-30",41.625,42.490002,41.055,42.345001,802000,42.345001
"2012-01-31",42.32,42.785,42.044998,42.294998,565800,42.294998
"2012-02-01",42.439999,43.23,42.32,43.185001,490800,43.185001
"2012-02-02",43.044998,43.619999,43.025002,43.395,605200,43.395
"2012-02-03",43.700001,43.805,43.209999,43.27,353800,43.27
"2012-02-06",43.145,43.16,42.634998,42.865002,435000,42.865002
"2012-02-07",42.805,43.185001,42.459999,42.924999,295200,42.924999
"2012-02-08",42.919998,43.195,42.41,43.029999,224200,43.029999
"2012-02-09",43.134998,43.240002,42.455002,43.029999,255400,43.029999
"2012-02-10",42.654999,43.09,42.380001,42.84,364000,42.84
"2012-02-13",43.290001,43.555,42.875,43.470001,454200,43.470001
"2012-02-14",43.334999,43.709999,43.23,43.709999,210400,43.709999
"2012-02-15",43.695,43.965,43.400002,43.955002,482600,43.955002
"2012-02-16",43.75,44.615002,43.740002,44.514999,572000,44.514999
"2012-02-17",44.375,44.75,44.115002,44.244999,386800,44.244999
"2012-02-21",44.25,44.345001,43.91,44.294998,383000,44.294998
"2012-02-22",44.145,44.514999,43.805,44.360001,502800,44.360001
"2012-02-23",44.365002,44.540001,43.959999,44.049999,487400,44.049999
"2012-02-24",44.005001,44.235001,43.915001,43.994999,806600,43.994999
"2012-02-27",43.755001,44.044998,43.424999,43.700001,739000,43.700001
"2012-02-28",43.775002,43.955002,43.384998,43.57,342000,43.57
"2012-02-29",43.630001,43.814999,42.849998,42.875,475000,42.875
"2012-03-01",42.814999,43.314999,42.814999,43.064999,421200,43.064999
"2012-03-02",43.055,43.235001,42.470001,42.57,290400,42.57
"2012-03-05",42.27,42.610001,42.264999,42.439999,256000,42.439999
"2012-03-06",42.154999,42.224998,41.490002,41.509998,382400,41.509998
"2012-03-07",41.529999,41.814999,41.450001,41.619999,417600,41.619999
"2012-03-08",41.950001,42.205002,41.490002,41.950001,774400,41.950001
"2012-03-09",41.990002,43.455002,41.990002,42.544998,619800,42.544998
"2012-03-12",42.5,42.52,41.279999,41.5,1056600,41.5
"2012-03-13",41.755001,42.189999,41.560001,42.189999,580000,42.189999
"2012-03-14",42.02,42.34,41.68,42,566800,42
"2012-03-15",41.889999,42.525002,41.889999,42.435001,355000,42.435001
"2012-03-16",42.400002,42.400002,42.049999,42.27,732600,42.27
"2012-03-19",42.209999,42.365002,41.779999,41.945,608600,41.945
"2012-03-20",41.709999,42.375,41.709999,42.205002,401600,42.205002
"2012-03-21",42.174999,42.525002,41.970001,42.264999,296600,42.264999
"2012-03-22",42.075001,42.174999,41.459999,41.814999,218600,41.814999
"2012-03-23",41.855,42.244999,41.630001,42.224998,317600,42.224998
"2012-03-26",42.540001,43.310001,42.540001,43.049999,462200,43.049999
"2012-03-27",42.994999,43.334999,42.724998,43.080002,336600,43.080002
"2012-03-28",43.009998,43.630001,43.009998,43.404999,584600,43.404999
"2012-03-29",43.299999,43.639999,43.049999,43.325001,410200,43.325001
"2012-03-30",43.325001,43.935001,43.310001,43.724998,591200,43.724998
"2012-04-02",43.575001,43.970001,43.415001,43.555,536600,43.555
"2012-04-03",43.52,43.900002,43.32,43.75,456400,43.75
"2012-04-04",43.375,43.654999,43.075001,43.465,493000,43.465
"2012-04-05",43.375,43.555,43.235001,43.485001,210200,43.485001
"2012-04-09",42.849998,43.27,42.665001,43.035,386400,43.035
"2012-04-10",42.939999,42.974998,42.139999,42.185001,394200,42.185001
"2012-04-11",42.615002,42.615002,42.259998,42.455002,365400,42.455002
"2012-04-12",42.544998,43.285,42.294998,43.115002,311000,43.115002
"2012-04-13",43.060001,43.139999,42.459999,42.509998,179600,42.509998
"2012-04-16",42.73,43,41.945,42.195,519000,42.195
"2012-04-17",42.5,43.544998,42.5,43.325001,519000,43.325001
"2012-04-18",43.279999,43.875,43.279999,43.845001,690800,43.845001
"2012-04-19",43.805,44.490002,43.625,44.09,696000,44.09
"2012-04-20",44.330002,44.384998,41.349998,43.220001,2379600,43.220001
"2012-04-23",43.645,44.084999,42.474998,42.580002,1192400,42.580002
"2012-04-24",42.540001,42.895,42.435001,42.744999,616000,42.744999
"2012-04-25",43,43.5,42.814999,43.125,377200,43.125
"2012-04-26",43.189999,43.584999,42.915001,43.415001,300200,43.415001
"2012-04-27",43.625,44.5,43.365002,44.099998,480400,44.099998
"2012-04-30",44.139999,44.25,43.834999,43.965,376000,43.965
"2012-05-01",43.91,44.810001,43.650002,44.395,540000,44.395
"2012-05-02",43.875,44.57,43.875,44.490002,445400,44.490002
"2012-05-03",44.525002,44.75,44.145,44.369999,434200,44.369999
"2012-05-04",44.064999,44.224998,43.330002,43.584999,546000,43.584999
"2012-05-07",43.68,44.514999,43.305,44.450001,821600,44.450001
"2012-05-08",44.215,44.575001,43.82,44.549999,931800,44.549999
"2012-05-09",44.16,44.240002,43.735001,44.044998,384000,44.044998
"2012-05-10",44.384998,44.490002,43.974998,44.105,270000,44.105
"2012-05-11",43.744999,44.5,43.625,44.060001,495600,44.060001
"2012-05-14",43.650002,44.009998,43.255001,43.34,637200,43.34
"2012-05-15",43.299999,43.759998,43.035,43.435001,494000,43.435001
"2012-05-16",43.625,43.625,42.919998,42.965,499600,42.965
"2012-05-17",43,43.185001,42.055,42.07,354000,42.07
"2012-05-18",42.299999,42.415001,40.974998,41.060001,666000,41.060001
"2012-05-21",41.049999,42.25,40.955002,42.18,683200,42.18
"2012-05-22",42.255001,42.91,41.970001,42.220001,6e+05,42.220001
"2012-05-23",41.939999,42.5,41.549999,42.400002,406000,42.400002
"2012-05-24",42.59,43.185001,42.5,43.119999,640400,43.119999
"2012-05-25",43.060001,43.314999,42.689999,43.060001,268200,43.060001
"2012-05-29",43.474998,43.810001,43.27,43.509998,190000,43.509998
"2012-05-30",43.16,43.400002,42.700001,42.720001,344600,42.720001
"2012-05-31",42.645,42.700001,41.895,42.419998,903800,42.419998
"2012-06-01",41.650002,42.009998,40.919998,40.959999,549800,40.959999
"2012-06-04",41.110001,41.355,40.654999,41.255001,808600,41.255001
"2012-06-05",41.174999,41.900002,40.924999,41.869999,479800,41.869999
"2012-06-06",42.23,42.709999,42.165001,42.650002,189800,42.650002
"2012-06-07",42.974998,43.224998,42.375,42.465,292600,42.465
"2012-06-08",42.285,42.985001,42.195,42.810001,149600,42.810001
"2012-06-11",43.005001,43.195,42.485001,42.529999,354400,42.529999
"2012-06-12",42.740002,42.855,42.325001,42.744999,237600,42.744999
"2012-06-13",42.619999,43.134998,42.470001,42.705002,343400,42.705002
"2012-06-14",42.669998,44.32,42.669998,43.994999,742000,43.994999
"2012-06-15",44.334999,44.560001,43.875,44.189999,929000,44.189999
"2012-06-18",43.869999,45.459999,43.705002,45.450001,514800,45.450001
"2012-06-19",45.625,47.330002,45.450001,47.075001,1019800,47.075001
"2012-06-20",46.98,47.5,46.485001,47.43,739800,47.43
"2012-06-21",47.369999,47.974998,45.715,45.77,1092200,45.77
"2012-06-22",45.759998,46.724998,45.634998,46.615002,723200,46.615002
"2012-06-25",46.189999,46.415001,45.68,46.294998,327000,46.294998
"2012-06-26",46.435001,46.959999,46.060001,46.875,548600,46.875
"2012-06-27",47,47.735001,46.875,47.639999,772800,47.639999
"2012-06-28",47.41,47.875,46.299999,46.790001,921800,46.790001
"2012-06-29",47.785,48.400002,47.400002,48.064999,916200,48.064999
"2012-07-02",48.055,49.154999,47.855,49.009998,559400,49.009998
"2012-07-03",48.84,49.189999,48.669998,48.77,343200,48.77
"2012-07-05",48.18,48.845001,47.950001,48.110001,1174800,48.110001
"2012-07-06",47.794998,48.029999,47.555,47.755001,371800,47.755001
"2012-07-09",47.869999,48.049999,47.665001,47.91,747000,47.91
"2012-07-10",48.310001,48.505001,46.805,46.974998,774200,46.974998
"2012-07-11",47.224998,47.715,46.860001,47.66,899600,47.66
"2012-07-12",47.290001,47.43,46.790001,46.82,668600,46.82
"2012-07-13",46.5,46.639999,46.075001,46.189999,1109800,46.189999
"2012-07-16",46.075001,46.105,45.134998,45.349998,1147000,45.349998
"2012-07-17",45.630001,46.115002,45.18,46.005001,806600,46.005001
"2012-07-18",45.900002,46.439999,45.685001,46.029999,691600,46.029999
"2012-07-19",46,46.57,45.950001,46.355,772400,46.355
"2012-07-20",44.75,45.125,43.825001,44.919998,2189000,44.919998
"2012-07-23",43.18,44.009998,43.18,43.904999,830800,43.904999
"2012-07-24",43.904999,44.150002,43.255001,43.605,898400,43.605
"2012-07-25",43.73,44.064999,43.18,43.82,801000,43.82
"2012-07-26",44.349998,44.5,43.584999,43.955002,601600,43.955002
"2012-07-27",44.389999,45.209999,44.275002,44.764999,757800,44.764999
"2012-07-30",44.095001,44.625,44.044998,44.564999,506200,44.564999
"2012-07-31",44.465,44.740002,43.98,44.084999,519000,44.084999
"2012-08-01",43.919998,44.349998,43.75,43.959999,457000,43.959999
"2012-08-02",43.720001,44.139999,43.375,43.75,475000,43.75
"2012-08-03",44.615002,45.395,44.564999,45.009998,486200,45.009998
"2012-08-06",44.970001,45.259998,44.794998,44.884998,581200,44.884998
"2012-08-07",44.959999,45.465,44.514999,44.605,535400,44.605
"2012-08-08",44.369999,45.064999,44.014999,44.965,1338800,44.965
"2012-08-09",44.860001,45.040001,44.400002,44.805,549800,44.805
"2012-08-10",45.165001,46.305,45.145,46.27,910600,46.27
"2012-08-13",46.029999,46.215,45.215,45.599998,492800,45.599998
"2012-08-14",45.709999,45.965,45.505001,45.724998,278200,45.724998
"2012-08-15",45.665001,46.470001,45.494999,46.384998,285800,46.384998
"2012-08-16",46.57,47,46.360001,46.884998,535400,46.884998
"2012-08-17",47,47.445,46.66,47.18,507600,47.18
"2012-08-20",46.895,47.275002,46.849998,47.139999,420600,47.139999
"2012-08-21",47.119999,47.634998,46.924999,46.955002,617600,46.955002
"2012-08-22",46.994999,47.115002,46.57,46.650002,351600,46.650002
"2012-08-23",46.549999,47.125,46.380001,47,449200,47
"2012-08-24",46.919998,47.43,46.919998,47,244800,47
"2012-08-27",47.23,47.73,47,47.064999,635200,47.064999
"2012-08-28",46.849998,47.665001,46.849998,47.549999,392800,47.549999
"2012-08-29",47.490002,47.845001,47.235001,47.435001,444600,47.435001
"2012-08-30",47.099998,47.494999,46.875,47.299999,378400,47.299999
"2012-08-31",47.700001,47.904999,47.119999,47.529999,332400,47.529999
"2012-09-04",47.634998,48.5,47.325001,48.355,560400,48.355
"2012-09-05",48.299999,48.764999,48.040001,48.459999,784600,48.459999
"2012-09-06",48.759998,49.700001,48.48,49.384998,760600,49.384998
"2012-09-07",49.375,49.799999,49.220001,49.259998,444400,49.259998
"2012-09-10",48.834999,49.575001,48.834999,49.125,273600,49.125
