"dates","TT.Open","TT.High","TT.Low","TT.Close","TT.Volume","TT.Adjusted"
"2012-12-26",29.129498,29.327785,28.90023,28.993176,1686773,24.929293
"2012-12-27",29.042747,29.253428,28.819675,29.172873,1634808,25.083797
"2012-12-28",29.005569,29.371161,28.974586,29.048944,2343278,24.97724
"2012-12-31",28.925016,29.73675,28.838264,29.718161,2902792,25.552658
"2013-01-02",30.666218,30.920273,30.325413,30.653824,5302393,26.357166
"2013-01-03",30.536093,30.691004,30.213877,30.337807,3390007,26.085449
"2013-01-04",30.399771,30.88929,30.344002,30.839718,3370318,26.517008
"2013-01-07",30.356396,30.436949,29.780125,30.356396,2627151,26.101435
"2013-01-08",30.226269,30.511307,30.096144,30.50511,2585191,26.2293
"2013-01-09",30.610449,30.71579,30.306824,30.492718,2229826,26.218649
"2013-01-10",30.672415,30.796343,30.337807,30.746771,2714620,26.437088
"2013-01-11",30.771557,30.783951,30.542288,30.734379,1308492,26.426434
"2013-01-14",30.721985,30.827326,30.430752,30.827326,1610278,26.50635
"2013-01-15",30.616646,30.920273,30.616646,30.852112,1691292,26.527664
"2013-01-16",30.684807,30.76536,30.536093,30.653824,1346255,26.357166
"2013-01-17",30.771557,31.62047,30.653824,31.570898,3180532,27.145702
"2013-01-18",31.70722,31.750595,31.06279,31.372612,3611102,26.97521
"2013-01-22",31.310648,31.453165,31.192915,31.409792,2125250,27.007177
"2013-01-23",31.409792,31.601881,31.366417,31.502739,2356189,27.087097
"2013-01-24",31.527523,31.924095,31.527523,31.657648,3625303,27.220291
"2013-01-25",31.70722,31.899309,31.595684,31.893114,2581963,27.42275
"2013-01-28",32.010845,32.029434,31.515129,31.694826,1688064,27.25226
"2013-01-29",31.732006,31.924095,31.552309,31.893114,2389595,27.42275
"2013-01-30",31.899309,32.054222,31.663845,31.986059,2700418,27.502668
"2013-01-31",31.905506,32.066612,31.688631,31.843542,2866481,27.380127
"2013-02-01",32.215328,32.655277,31.552309,32.444599,5169252,27.89694
"2013-02-04",32.339256,32.989883,32.060417,32.097595,3873026,27.598572
"2013-02-05",32.277294,33.064243,32.085205,32.934116,3856403,28.317841
"2013-02-06",32.754421,32.810188,32.339256,32.69865,3209258,28.115379
"2013-02-07",32.692455,32.69865,32.054222,32.227722,3885291,27.710464
"2013-02-08",32.302078,33.12001,32.2649,33.107616,3672750,28.467018
"2013-02-11",32.971294,33.070438,32.760616,32.810188,2895046,28.211285
"2013-02-12",32.890743,33.008472,32.69865,32.87215,2747704,28.264566
"2013-02-13",32.927921,33.150993,32.828777,32.958904,2483843,28.339163
"2013-02-14",32.983688,33.194366,32.853561,32.85976,3731977,28.25391
"2013-02-15",32.977493,33.101421,32.760616,32.85976,3422122,28.25391
"2013-02-19",32.87215,33.243938,32.748222,33.237743,3900461,28.578911
"2013-02-20",33.305904,33.398849,32.717239,32.766811,3906432,28.173994
"2013-02-21",32.580917,32.68626,32.258705,32.376438,4453520,27.838333
"2013-02-22",32.605705,32.803993,32.382633,32.59951,3474249,28.030136
"2013-02-25",32.754421,32.940311,31.539915,31.558506,3827677,27.13505
"2013-02-26",31.688631,32.060417,31.546112,31.787773,3227010,27.332174
"2013-02-27",31.893114,32.574722,31.762987,32.444599,1967256,27.89694
"2013-02-28",32.382633,32.791599,32.283489,32.624294,2502886,28.051439
"2013-03-01",32.35165,32.549938,31.936489,32.17815,2224178,27.667835
"2013-03-04",32.048023,32.357845,31.979864,32.277294,2644096,27.753084
"2013-03-05",32.500366,33.027065,32.413616,32.989883,2427036,28.365791
"2013-03-06",33.150993,33.305904,32.865955,33.113815,1775534,28.472353
"2013-03-07",33.113815,33.553761,33.008472,33.287315,3608358,28.621536
"2013-03-08",33.392654,33.690083,33.243938,33.652905,2259682,29.04944
"2013-03-11",33.535172,34.006104,33.516582,33.975121,2216754,29.327579
"2013-03-12",33.851192,34.154816,33.838799,34.099049,4122201,29.434557
"2013-03-13",34.092854,34.185799,33.875977,34.173405,2155590,29.498739
"2013-03-14",34.235371,34.607159,34.130032,34.569981,2600684,29.841066
"2013-03-15",34.433659,34.545193,34.191998,34.322121,3217489,29.627113
"2013-03-18",33.944138,34.334515,33.882172,34.105244,1470036,29.439903
"2013-03-19",34.136227,34.334515,33.74585,34.154816,2285342,29.482695
"2013-03-20",34.315926,35.177231,34.315926,34.991337,4281808,30.204781
"2013-03-21",34.737282,34.786854,34.266354,34.452248,2780626,29.739437
"2013-03-22",34.545193,34.569981,34.216782,34.396477,2742217,29.691294
"2013-03-25",34.613354,34.76207,33.900764,34.130032,2832914,29.461294
"2013-03-26",34.384087,34.51421,34.049477,34.315926,3010758,29.621765
"2013-03-27",33.807816,34.049477,33.454617,33.683887,3562848,29.076187
"2013-03-28",33.752048,34.105244,33.553761,34.086655,4280679,29.423853
"2013-04-01",34.092854,34.297337,33.652905,33.708672,3843816,29.097578
"2013-04-02",33.875977,34.130032,33.54137,33.615726,3189731,29.017345
"2013-04-03",33.578548,33.99371,33.343082,33.411243,4215642,28.840832
"2013-04-04",33.54137,33.950333,33.436028,33.764442,3767320,29.145721
"2013-04-05",33.163383,33.615726,33.051849,33.46701,4301497,28.888977
"2013-04-08",33.510387,34.08046,33.491798,34.018494,3357892,29.365007
"2013-04-09",34.099049,34.50182,34.043282,34.458443,4930729,29.74478
"2013-04-10",34.508015,34.885998,34.439854,34.793053,3869314,30.033623
"2013-04-11",34.793053,35.406498,34.706303,35.121464,3792496,30.317108
"2013-04-12",34.929375,35.102875,34.638142,34.799248,2495301,30.038973
"2013-04-15",34.538998,34.718693,33.312099,33.312099,3546871,28.755249
"2013-04-16",33.559959,34.105244,33.559959,34.055676,3355794,29.397112
"2013-04-17",33.727261,33.807816,33.03326,33.392654,3107426,28.824785
"2013-04-18",33.398849,33.590939,33.002277,33.175777,2318264,28.637579
"2013-04-19",33.367867,33.442226,33.064243,33.398849,3446652,28.830133
"2013-04-22",33.429832,33.491798,32.667671,33.460815,3396624,28.883623
"2013-04-23",33.144794,33.789227,32.432205,33.12001,7387620,28.589439
"2013-04-24",33.20676,33.696281,33.188171,33.57235,3570433,28.979897
"2013-04-25",33.640511,34.204388,33.535172,33.950333,4544862,29.306171
"2013-04-26",33.956532,34.018494,33.175777,33.448421,3848334,28.872921
"2013-04-29",33.566154,33.789227,33.367867,33.609531,2313907,29.011997
"2013-04-30",33.547565,33.597137,32.934116,33.336887,2889075,28.776653
"2013-05-01",33.144794,33.318298,32.240116,32.364044,4803559,27.936884
"2013-05-02",32.432205,32.68626,32.314472,32.512756,4446096,28.06526
"2013-05-03",32.87215,33.937943,32.791599,33.528976,4181590,28.942461
"2013-05-06",33.504189,33.931744,33.219154,33.80162,2446725,29.177809
"2013-05-07",33.875977,34.384087,33.832603,34.297337,2647808,29.605719
"2013-05-08",34.241566,34.50182,34.179604,34.402676,1974680,29.696646
"2013-05-09",34.198193,34.724892,34.191998,34.619553,3961625,29.883848
"2013-05-10",34.638142,34.985142,34.563782,34.941765,3034481,30.161989
"2013-05-13",34.755871,34.842625,34.433659,34.718693,2533549,29.969437
"2013-05-14",34.780659,35.672947,34.774464,35.462269,3872219,30.61129
"2013-05-15",35.319748,35.474659,35.059498,35.257786,2994942,30.434774
"2013-05-16",35.096676,35.524231,35.009926,35.226803,2635058,30.408043
"2013-05-17",35.44368,36.112892,35.338337,35.96418,3550099,31.044548
"2013-05-20",35.778286,36.298786,35.778286,35.933197,3286561,31.017803
"2013-05-21",35.945591,36.304985,35.865036,36.026142,1615765,31.098028
"2013-05-22",36.019947,36.509468,35.220608,35.418892,2871161,30.573851
"2013-05-23",35.084286,35.759697,34.954159,35.425091,2029550,30.57921
"2013-05-24",35.220608,35.580002,34.855015,35.412697,1884951,30.568504
"2013-05-28",35.691536,36.280197,35.474659,35.759697,2126703,30.86805
"2013-05-29",35.394108,35.685341,35.171036,35.462269,1771822,30.61129
"2013-05-30",35.518036,36.162464,35.400303,35.827858,2307129,30.926876
"2013-05-31",35.648163,36.274002,35.61718,35.648163,2490137,30.771759
"2013-06-03",35.753502,36.280197,35.431286,36.261608,3404047,31.301292
"2013-06-04",36.156269,36.490879,35.19582,35.35693,3608681,30.520372
"2013-06-05",35.164837,35.499447,34.545193,34.594765,3917567,29.862457
"2013-06-06",34.638142,35.183426,34.563782,35.096676,5315949,30.295713
"2013-06-07",35.449875,35.982769,35.363125,35.96418,5740709,31.044548
"2013-06-10",36.125286,36.193447,35.697731,35.741108,3125662,30.851992
"2013-06-11",35.344536,35.511841,35.071892,35.102875,2366679,30.301062
"2013-06-12",35.418892,35.45607,34.569981,34.638142,2978158,30.01115
"2013-06-13",34.60096,34.923176,34.51421,34.855015,3641926,30.199055
"2013-06-14",34.824032,35.313553,34.718693,34.966553,3015115,30.295687
"2013-06-17",35.35693,35.394108,34.84882,35.071892,2910700,30.386972
"2013-06-18",35.121464,35.896019,35.009926,35.697731,3834617,30.929201
"2013-06-19",35.747303,35.840252,35.053303,35.053303,2920383,30.370848
"2013-06-20",34.879803,34.910786,34.037083,34.123837,3636116,29.565538
"2013-06-21",34.359299,34.656731,33.913155,34.105244,3732461,29.549444
"2013-06-24",33.789227,33.857388,33.082832,33.126205,4257278,28.70118
"2013-06-25",33.516582,33.987514,33.429832,33.528976,3119691,29.050148
"2013-06-26",33.875977,34.111443,33.690083,33.851192,3725845,29.329325
"2013-06-27",34.161015,34.51421,34.08046,34.384087,3406307,29.791039
"2013-06-28",34.34071,34.520409,34.086655,34.402676,4422050,29.807138
"2013-07-01",34.631943,35.133858,34.483231,34.842625,3879804,30.188322
"2013-07-02",34.774464,34.904587,34.396477,34.508015,3671781,29.898415
"2013-07-03",34.278748,34.830231,34.278748,34.681515,1026072,30.048742
"2013-07-05",35.158642,35.896019,35.084286,35.784485,3178434,31.004366
"2013-07-08",35.902214,35.97657,35.431286,35.462269,2825813,30.725189
"2013-07-09",35.734913,36.168663,35.53043,35.957981,1601402,31.154675
"2013-07-10",35.927002,36.193447,35.759697,35.933197,1591396,31.133213
"2013-07-11",36.521858,36.862663,36.466091,36.57143,3024475,31.686192
"2013-07-12",36.596218,36.813091,36.490879,36.614807,2067475,31.723776
"2013-07-15",36.83168,36.91843,36.503269,36.763519,2119440,31.852623
"2013-07-16",36.695358,36.763519,35.933197,36.044731,3295114,31.229847
"2013-07-17",36.193447,36.55904,36.193447,36.410324,2180282,31.546604
"2013-07-18",36.540447,37.277824,36.48468,37.129112,2957501,32.169376
"2013-07-19",38.368401,39.2421,37.575256,39.006634,5955187,33.796097
"2013-07-22",39.254494,39.254494,38.10815,38.225883,5099212,33.119637
"2013-07-23",38.399384,38.603867,37.618629,37.810722,4242431,32.759933
"2013-07-24",38.070972,38.269257,37.482307,37.519489,4587306,32.507607
"2013-07-25",37.383167,38.002811,37.352184,37.897472,2917962,32.835098
"2013-07-26",37.612434,37.909863,37.451328,37.891273,2583577,32.829731
"2013-07-29",37.767345,38.015205,37.711578,37.792133,1468099,32.743828
"2013-07-30",38.083366,38.250668,37.779739,37.860291,1666923,32.802876
"2013-07-31",37.965633,38.281651,37.798328,37.829311,2059245,32.776039
"2013-08-01",38.281651,38.591473,38.244473,38.486134,3041097,33.345131
"2013-08-02",38.238277,38.764973,38.009007,38.73399,3287045,33.559875
"2013-08-05",38.566689,38.758778,38.294044,38.5481,1983556,33.398811
"2013-08-06",38.417973,38.417973,37.593845,37.723972,2992844,32.684772
"2013-08-07",37.662006,38.139133,37.60004,37.990417,2974285,32.915627
"2013-08-08",38.207294,38.269257,38.0214,38.157722,2291474,33.060577
"2013-08-09",37.947044,38.027596,37.655811,37.804523,3235887,32.754574
"2013-08-12",37.643417,38.219685,37.51329,38.027596,2440915,32.94783
"2013-08-13",38.046185,38.47374,37.804523,38.430367,2367486,33.296799
"2013-08-14",38.356007,38.541901,38.207294,38.399384,2006795,33.269958
"2013-08-15",38.015205,38.015205,37.284023,37.327396,2100236,32.341171
"2013-08-16",37.234451,38.009007,37.234451,37.754951,2513860,32.711609
"2013-08-19",37.618629,37.804523,37.290218,37.327396,2903115,32.341171
"2013-08-20",37.383167,37.451328,37.110523,37.277824,2585998,32.298229
"2013-08-21",37.160095,37.717773,37.104324,37.327396,3276232,32.341171
"2013-08-22",37.507095,38.188705,37.420345,37.996613,1856386,32.920998
"2013-08-23",38.120544,38.294044,37.8479,38.095757,1822496,33.006889
"2013-08-26",38.095757,38.436562,37.885078,37.978024,2367647,32.904884
"2013-08-27",37.488506,37.494701,36.74493,36.74493,2607785,31.836521
"2013-08-28",36.782112,36.924629,36.65818,36.695358,1722439,31.79356
"2013-08-29",36.540447,37.147701,36.534252,36.924629,1543465,31.992207
"2013-08-30",37.036163,37.036163,36.509468,36.64579,1647718,31.750616
"2013-09-03",37.215862,37.6744,37.215862,37.507095,4434638,32.496872
"2013-09-04",37.488506,38.151524,37.414146,38.145329,3014308,33.049839
"2013-09-05",38.188705,38.417973,37.978024,38.194901,2846470,33.092789
"2013-09-06",38.287846,38.7216,37.77354,38.275455,2569860,33.162575
"2013-09-09",38.417973,38.795956,38.269257,38.641045,2435105,33.47934
"2013-09-10",39.012833,40.190159,39.006634,40.159176,4041671,34.794682
"2013-09-11",40.214943,40.214943,39.347439,39.57671,3209420,34.401501
"2013-09-12",39.564316,39.880333,39.167744,39.173939,2506920,34.051392
"2013-09-13",39.266888,39.477566,39.217316,39.384617,1323823,34.234516
"2013-09-16",40.09721,40.152977,39.706833,39.985676,2530321,34.756977
"2013-09-17",39.936104,40.165371,39.774994,40.109604,1548952,34.864689
"2013-09-18",40.084816,40.623909,39.694443,40.351265,2412189,35.074772
"2013-09-19",40.574337,40.815998,40.487587,40.53096,2468834,35.230957
"2013-09-20",40.456604,40.915142,40.425621,40.586727,6322817,35.279442
"2013-09-23",40.568138,40.642498,39.898926,40.146782,1807003,34.897015
"2013-09-24",40.084816,41.280731,40.084816,40.77882,3636277,35.446419
"2013-09-25",40.735443,41.051464,40.363659,40.834587,2523220,35.494869
"2013-09-26",40.871765,40.915142,40.493782,40.661087,1732444,35.34407
"2013-09-27",40.400837,40.87796,40.388443,40.537159,1515384,35.236343
"2013-09-30",40.134388,40.388443,39.954693,40.239727,3334330,34.977798
"2013-10-01",40.413231,40.61771,40.134388,40.382244,1567511,35.101688
"2013-10-02",40.190159,40.394638,39.948494,40.388443,2262264,35.107082
"2013-10-03",40.351265,40.499977,39.719227,40.245926,2403797,34.983192
"2013-10-04",40.221138,41.082443,40.115799,40.95232,2354736,35.597225
"2013-10-07",40.561943,40.574337,39.812172,39.818371,2198841,34.611546
"2013-10-08",39.799782,40.016655,38.833134,38.926083,3651770,33.835934
"2013-10-09",39.019028,39.105778,38.281651,38.888905,3230561,33.803627
"2013-10-10",39.372227,40.084816,39.285477,40.047638,2846954,34.810841
"2013-10-11",39.979477,40.803604,39.886532,40.735443,2025516,35.408699
"2013-10-14",40.44421,40.822193,40.060032,40.698265,2032939,35.376381
"2013-10-15",40.481392,40.568138,39.898926,40.041443,2079256,34.80545
"2013-10-16",39.967083,40.171566,39.025223,39.254494,5939694,34.12141
"2013-10-17",39.099583,39.421799,38.98185,39.359833,9395384,34.212963
"2013-10-18",41.342697,42.340324,40.468998,41.423248,9656017,36.006569
"2013-10-21",41.516197,42.024303,41.243553,41.999519,3748116,36.507469
"2013-10-22",42.135841,42.718307,41.869392,42.315536,3967435,36.782181
"2013-10-23",42.265965,42.439468,41.726875,41.813625,2659104,36.345901
"2013-10-24",41.900375,42.024303,41.317909,41.918964,2835819,36.437466
"2013-10-25",41.956142,42.055286,41.404659,42.042892,2570344,36.545185
"2013-10-28",41.968536,42.030502,41.652519,41.708286,2113469,36.254341
"2013-10-29",41.813625,42.210197,41.571964,42.15443,1664986,36.642136
"2013-10-30",42.216396,42.321735,41.330303,41.571964,1803130,36.247726
"2013-10-31",41.448036,42.296947,41.336498,41.844608,2392339,36.485451
"2013-11-01",41.90657,42.272163,41.435642,41.974731,1987268,36.598911
"2013-11-04",42.129646,42.160625,41.764053,41.949947,1186648,36.577301
"2013-11-05",41.863197,42.024303,41.280731,41.838413,1733897,36.480053
"2013-11-06",41.993324,42.303146,41.826019,41.962341,1568964,36.588104
"2013-11-07",41.90657,42.185413,41.200176,41.262142,2044720,35.977596
"2013-11-08",41.268337,41.956142,41.243553,41.949947,1996305,36.577301
"2013-11-11",41.999519,42.104858,41.739269,41.80743,2591001,36.453037
"2013-11-12",41.702091,42.055286,41.361286,41.993324,4415433,36.61512
"2013-11-13",41.838413,42.377502,41.435642,41.850803,6127544,36.490849
"2013-11-14",41.999519,42.204002,41.689697,42.135841,2744476,36.739391
"2013-11-15",42.389896,42.52002,41.949947,42.464252,3985187,37.025738
"2013-11-18",42.532413,42.798862,41.689697,41.875591,4460298,36.512466
"2013-11-19",41.832214,42.117252,41.522392,41.900375,6871518,36.534081
"2013-11-20",41.912769,42.123447,41.596748,41.968536,4448355,36.59351
"2013-11-21",41.974731,42.197803,41.81982,42.117252,6111889,36.723171
"2013-11-22",42.185413,42.687325,41.912769,42.656342,4501450,37.19323
"2013-11-25",42.910397,43.641579,42.736897,43.368935,6299416,37.81456
"2013-11-26",43.443291,43.691151,43.214024,43.579613,4989633,37.998238
"2013-11-27",43.579613,44.131096,43.424702,44.05674,4446096,38.414261
"2013-11-29",44.025757,44.459511,43.945206,44.255028,2062956,38.587154
"2013-12-02",44.142746,44.468578,43.048874,43.10318,5919861,37.58284
"2013-12-03",42.932507,43.685028,42.53685,43.467804,5485726,37.900764
"2013-12-04",43.165245,43.545383,42.940266,43.366951,4507762,37.81282
"2013-12-05",43.258339,43.498837,43.110939,43.258339,4447050,37.718121
"2013-12-06",43.948799,44.290146,43.66951,43.979828,4027223,38.347202
"2013-12-09",43.297131,44.212566,43.235065,44.072926,3187826,38.428383
"2013-12-10",43.863461,44.282391,43.785881,43.964314,2640517,38.333672
"2013-12-11",43.956554,44.049652,43.405743,43.45229,3551840,37.887241
"2013-12-12",43.59193,44.336697,43.553143,44.15826,3491514,38.502796
"2013-12-13",44.375484,44.553917,44.01862,44.080685,2700068,38.435154
"2013-12-16",44.305664,45.058186,44.243599,44.833202,2333348,39.091282
"2013-12-17",44.965088,45.081459,44.43755,44.561676,2399602,38.854542
"2013-12-18",44.809929,45.810707,44.546162,45.740883,3274705,39.88271
"2013-12-19",45.415051,46.004654,45.391777,45.888287,2208959,40.01125
"2013-12-20",45.98138,46.850273,45.810707,46.640808,3703684,40.667404
"2013-12-23",46.920094,47.439877,46.710629,47.292477,2476814,41.235592
"2013-12-24",47.152832,47.525211,47.098526,47.214893,959145,41.167957
"2013-12-26",47.401085,47.633823,47.051979,47.447636,1184591,41.370884
"2013-12-27",47.486423,47.657101,47.300232,47.455391,1534426,41.377644
"2013-12-30",47.579517,48.076027,47.470909,47.920868,1849071,41.783504
"2013-12-31",47.858807,47.982933,47.525211,47.788982,1864023,41.668514
"2014-01-02",47.517456,47.866562,47.416603,47.509697,2469982,41.425007
"2014-01-03",47.455391,47.820015,47.354538,47.571762,1937367,41.479115
"2014-01-06",47.804501,48.044994,47.31575,47.424358,2135486,41.35059
"2014-01-07",47.424358,48.060513,47.424358,47.858807,2001946,41.729401
"2014-01-08",47.765709,48.161366,47.587276,47.982933,3132528,41.83762
"2014-01-09",48.013966,48.564777,47.843288,48.138092,2769159,41.972916
"2014-01-10",48.231186,48.789761,48.052753,48.603569,3173131,42.37878
"2014-01-13",48.324284,49.200932,47.81226,47.889835,2927835,41.756458
"2014-01-14",48.083786,48.440651,47.95966,48.293251,2206768,42.1082
"2014-01-15",48.487198,48.898373,48.293251,48.750969,2536494,42.507298
"2014-01-16",48.735455,49.169899,48.673389,48.782001,2555958,42.534348
"2014-01-17",48.805275,49.006981,48.200153,48.347557,2510456,42.155552
"2014-01-21",48.634602,48.797516,47.913113,48.153606,2333863,41.986446
"2014-01-22",48.401863,48.471684,47.9519,47.9519,3615516,41.810562
"2014-01-23",47.587276,47.734676,46.679596,47.067493,2929897,41.039436
"2014-01-24",46.671841,46.687355,45.065945,45.081459,3930548,39.307747
"2014-01-27",45.14352,45.942593,44.732349,45.585724,3899612,39.74744
"2014-01-28",45.608997,46.183086,45.608997,45.833981,2063173,39.963898
"2014-01-29",45.446083,45.973621,45.221104,45.337471,2625306,39.530972
"2014-01-30",45.779675,45.958107,45.399536,45.795189,2111124,39.930073
"2014-01-31",45.019394,45.919315,44.864235,45.608997,3218375,39.767719
"2014-02-03",45.446083,45.833981,44.01862,44.103958,4393428,38.455444
"2014-02-04",44.057407,44.786655,43.537624,44.43755,3295586,38.746304
"2014-02-05",45.872768,45.872768,44.453064,44.755627,5045017,39.023655
"2014-02-06",44.794415,45.321957,44.778896,45.042667,3149543,39.27393
"2014-02-07",45.329712,46.454617,45.306438,46.361523,3275865,40.423882
"2014-02-10",46.314972,46.446857,45.678822,45.833981,3357072,39.963898
"2014-02-11",45.058186,47.04422,44.305664,44.422031,9862912,38.732777
"2014-02-12",44.406517,45.236618,44.375484,45.151279,8025185,39.368626
"2014-02-13",44.864235,45.384018,44.608223,45.089214,3681384,39.31451
"2014-02-14",45.120247,45.647789,45.065945,45.329712,3013811,39.524204
"2014-02-18",45.484871,46.190845,45.174553,46.066719,4144264,40.166828
"2014-02-19",45.965866,46.687355,45.523663,45.56245,3151218,39.727139
"2014-02-20",45.608997,46.485649,45.608997,46.33049,2383232,40.39682
"2014-02-21",46.40807,46.516682,46.027927,46.089993,2238091,40.187122
"2014-02-24",46.113266,47.19162,46.113266,46.524437,2627884,40.565926
"2014-02-25",46.532196,46.664082,46.159813,46.276184,1873175,40.349453
"2014-02-26",46.353764,47.160591,46.346004,46.780449,3281407,40.789146
"2014-02-27",46.780449,46.9744,46.508923,46.958881,2432988,40.944717
"2014-02-28",47.098526,47.773468,46.958881,47.432117,3681513,41.357349
"2014-03-03",46.858028,47.005432,46.299458,46.648563,2380139,40.67416
"2014-03-04",47.253685,47.664856,47.121799,47.501938,2528502,41.418232
"2014-03-05",47.501938,47.765709,47.183865,47.300232,1728936,41.242355
"2014-03-06",47.362297,47.688129,47.31575,47.571762,2669132,41.479115
"2014-03-07",47.936386,48.510471,47.88208,48.052753,2947041,41.898499
"2014-03-10",47.889835,47.889835,46.982159,47.292477,1775211,41.235592
"2014-03-11",47.331264,47.439877,46.291698,46.415825,2224685,40.471226
"2014-03-12",45.973621,45.996899,45.477116,45.733128,2813114,40.043278
"2014-03-13",45.833981,45.91156,44.515129,44.65477,3968058,39.099079
"2014-03-14",44.600464,45.151279,44.072926,44.142746,5035994,38.650772
"2014-03-17",44.499611,45.391777,44.321178,45.244373,3762204,39.615337
"2014-03-18",45.275406,45.671062,45.275406,45.399536,2221205,39.751194
"2014-03-19",45.407291,45.608997,44.732349,45.096973,2321489,39.486271
"2014-03-20",44.949574,45.64003,44.817688,45.515903,2650442,39.853081
"2014-03-21",45.896042,46.423584,45.593483,45.663303,5763892,39.982143
"2014-03-24",45.787434,45.91156,44.701321,44.910786,2432601,39.32325
"2014-03-25",45.011639,45.686581,44.693562,44.988361,3059442,39.391182
"2014-03-26",45.174553,45.267651,43.816914,43.847942,4251122,38.392647
"2014-03-27",43.514351,43.568657,42.211018,43.211792,7387388,37.835632
"2014-03-28",43.483318,44.259117,43.343678,43.863461,3953234,38.406219
"2014-03-31",44.235844,44.600464,44.150505,44.406517,3637042,38.881721
"2014-04-01",45.57021,45.57021,44.228085,44.344452,3621317,38.82737
"2014-04-02",44.181538,45.042667,44.080685,44.903027,3079421,39.316467
"2014-04-03",45.112492,45.477116,44.802174,44.941814,2647348,39.350418
"2014-04-04",45.159039,45.42281,43.607449,43.824669,4216964,38.372269
"2014-04-07",43.731575,43.886734,42.373932,42.816135,5732441,37.489197
"2014-04-08",42.738556,43.0256,42.45927,42.746315,4787862,37.428082
"2014-04-09",42.963539,43.832428,42.754074,43.785881,4653677,38.338306
"2014-04-10",43.785881,43.956554,42.893715,42.986813,3908764,37.638641
"2014-04-11",42.823895,43.281612,42.102406,42.195499,3438150,36.945793
"2014-04-14",42.723042,42.971294,42.513577,42.870441,3337479,37.536743
"2014-04-15",42.932507,43.180759,42.218773,43.110939,3317886,37.747337
"2014-04-16",45.360744,45.360744,43.622963,44.980606,6300632,39.384388
"2014-04-17",44.980606,45.120247,44.740108,44.85648,3892393,39.275711
"2014-04-21",44.840961,44.941814,44.344452,44.740108,1643733,39.173805
"2014-04-22",44.709076,45.484871,44.460823,44.988361,5204080,39.391182
"2014-04-23",46.074474,47.059734,45.795189,46.431343,7880173,40.654625
"2014-04-24",46.687355,46.764935,45.810707,46.237392,3756404,40.48481
"2014-04-25",46.035686,46.175331,45.329712,45.593483,2598108,39.921013
"2014-04-28",45.865013,45.91156,44.608223,45.391777,2939565,39.744396
"2014-04-29",45.694336,45.748642,45.14352,45.694336,2018832,40.009312
"2014-04-30",45.554695,46.40807,45.430565,46.392551,2653149,40.620667
"2014-05-01",46.361523,46.780449,46.175331,46.516682,2075161,40.729343
"2014-05-02",46.446857,46.718388,46.346004,46.431343,1481963,40.654625
"2014-05-05",46.159813,46.40807,45.833981,46.237392,1285133,40.48481
"2014-05-06",46.004654,46.113266,45.430565,45.49263,2060982,39.832703
"2014-05-07",45.678822,46.074474,45.275406,45.56245,3617965,39.893845
"2014-05-08",45.484871,46.198605,45.430565,45.694336,2933120,40.009312
"2014-05-09",45.678822,45.678822,44.825447,45.128006,3496026,39.513439
"2014-05-12",45.453838,45.98914,45.415051,45.958107,2729071,40.240269
"2014-05-13",46.051201,46.501163,45.98138,46.066719,1992407,40.335365
"2014-05-14",46.012413,46.012413,45.329712,45.391777,1977584,39.744396
"2014-05-15",45.151279,45.267651,43.910007,44.344452,3280376,38.82737
"2014-05-16",44.460823,44.693562,44.072926,44.685802,3117060,39.126259
"2014-05-19",44.50737,45.128006,44.445305,45.089214,1166674,39.479477
"2014-05-20",45.00388,45.034912,43.972073,44.259117,2158044,38.752663
"2014-05-21",44.445305,44.778896,43.979828,44.43755,1874077,38.90889
"2014-05-22",44.43755,44.794415,44.274632,44.336697,887477,38.820583
"2014-05-23",44.336697,45.298679,44.305664,45.267651,1763739,39.635719
"2014-05-27",45.624516,46.082233,45.337471,45.42281,2084700,39.771568
"2014-05-28",45.539177,46.609776,45.500389,46.423584,3754599,40.647835
"2014-05-29",46.485649,46.733902,45.973621,46.377037,2433632,40.607082
"2014-05-30",46.237392,46.485649,45.98138,46.40807,2508523,40.634254
"2014-06-02",46.415825,46.664082,45.787434,46.346004,1786038,40.579906
"2014-06-03",46.245152,46.314972,45.857254,46.082233,3791594,40.348949
"2014-06-04",46.074474,46.718388,45.934834,46.687355,2723141,40.878788
"2014-06-05",46.873547,47.439877,46.423584,47.168346,3444595,41.299938
"2014-06-06",46.989914,48.091545,46.989914,48.076027,2116925,42.094692
"2014-06-09",48.060513,48.813034,47.796741,48.494957,2632138,42.46151
"2014-06-10",48.370831,48.875095,48.200153,48.844067,3069109,42.767166
"2014-06-11",48.463924,48.510471,48.083786,48.254459,2900508,42.419353
"2014-06-12",48.122578,48.37859,47.982933,48.122578,3695563,42.303425
"2014-06-13",48.145847,48.332039,47.889835,48.332039,2353972,42.48756
"2014-06-16",48.153606,48.774242,48.068272,48.750969,2565497,42.855839
"2014-06-17",48.549263,49.053532,48.285492,48.890614,2519093,42.9786
"2014-06-18",48.875095,49.278511,48.494957,49.239719,1789905,43.285484
"2014-06-19",49.262997,49.410397,49.115593,49.36385,1763223,43.394608
"2014-06-20",49.534523,49.736229,49.371605,49.643135,3471148,43.640106
"2014-06-23",49.394878,49.666409,48.875095,48.960434,1854871,43.039959
"2014-06-24",48.921646,49.185413,48.161366,48.262218,2439433,42.426189
"2014-06-25",48.231186,48.758728,48.114819,48.487198,2107644,42.623951
