"dates","EQIX.Open","EQIX.High","EQIX.Low","EQIX.Close","EQIX.Volume","EQIX.Adjusted"
"2013-02-13",212.699997,215.070007,208.419998,213.020004,2106200,173.552277
"2013-02-14",223.309998,231.259995,217.139999,226,2639400,184.127365
"2013-02-15",223.369995,228,223.369995,224.529999,1259400,182.929718
"2013-02-19",223.339996,223.809998,217,221.080002,1685900,180.118988
"2013-02-20",221.630005,221.630005,215.539993,215.619995,888500,175.670517
"2013-02-21",215.029999,215.399994,211.800003,214.009995,836200,174.358871
"2013-02-22",213.009995,214.880005,206.619995,214.210007,1686900,174.52182
"2013-02-25",215.279999,215.740005,210.050003,210.169998,520800,171.230331
"2013-02-26",210.419998,214.449997,210.419998,213.089996,602800,173.609314
"2013-02-27",213.259995,214.710007,212.259995,212.669998,717600,173.267136
"2013-02-28",212.5,214.679993,210.25,211.550003,616400,172.354645
"2013-03-01",210.169998,213.130005,207.809998,212.940002,750600,173.487122
"2013-03-04",210.899994,213.600006,209.490005,213.050003,764600,173.576721
"2013-03-05",213.309998,218.490005,213.289993,217.399994,796800,177.120712
"2013-03-06",217.289993,218.220001,216.380005,217.570007,528500,177.259247
"2013-03-07",218,218.5,213.850006,216.070007,493000,176.037186
"2013-03-08",216.619995,217.580002,215.320007,217.080002,620200,176.860077
"2013-03-11",217.449997,218.860001,216.369995,217.429993,241200,177.145218
"2013-03-12",216.330002,217.580002,214.029999,215.860001,737100,175.866058
"2013-03-13",215.759995,215.990005,212.699997,215.309998,406300,175.417984
"2013-03-14",216.360001,216.360001,213.009995,215.050003,486000,175.206146
"2013-03-15",214.770004,215.539993,209.580002,210.169998,1527200,171.230331
"2013-03-18",208.169998,208.740005,205.699997,206.309998,596300,168.08548
"2013-03-19",207.339996,208.399994,205.119995,206.970001,585700,168.623245
"2013-03-20",209.020004,211.860001,207.119995,210.869995,557700,171.800613
"2013-03-21",209.779999,214.5,208.589996,210.800003,476600,171.743576
"2013-03-22",211.880005,212.100006,210.529999,211.740005,455100,172.509476
"2013-03-25",211.850006,212.639999,209.440002,210.039993,443000,171.124405
"2013-03-26",211.389999,212.369995,208.850006,211.919998,358000,172.656097
"2013-03-27",211.240005,213.779999,209.600006,213.509995,358400,173.951447
"2013-03-28",212.75,216.5,210.399994,216.309998,462300,176.232712
"2013-04-01",217,218,213.669998,214.929993,561000,175.108398
"2013-04-02",215.240005,216.580002,211.470001,212.990005,524900,173.527832
"2013-04-03",212.820007,213.559998,208.119995,208.339996,559300,169.73938
"2013-04-04",208.300003,211.089996,207.059998,210.729996,496500,171.686569
"2013-04-05",207.220001,216.449997,205,214.029999,755500,174.375137
"2013-04-08",213.509995,214.880005,212.050003,214.800003,314600,175.002472
"2013-04-09",214.919998,215.240005,210.509995,211.199997,658000,172.069489
"2013-04-10",212.330002,219.419998,211.070007,219.020004,1031800,178.440567
"2013-04-11",217.149994,222.710007,216.039993,221.690002,1420400,180.615921
"2013-04-12",221.529999,222.440002,217.179993,217.490005,466200,177.194138
"2013-04-15",216.580002,216.580002,208.350006,209.630005,857100,170.790375
"2013-04-16",210.660004,217.669998,210.210007,214.850006,1088100,175.043228
"2013-04-17",212.220001,214.490005,211.080002,212.779999,545000,173.35672
"2013-04-18",213.479996,213.479996,208.199997,209.160004,713200,170.407455
"2013-04-19",209.080002,212.050003,207.75,210.149994,582800,171.21402
"2013-04-22",214.149994,215,208.5,213.639999,942200,174.057404
"2013-04-23",214.110001,219.940002,214.110001,219.410004,846000,178.758362
"2013-04-24",218.729996,220,215.860001,216.380005,1576700,176.289734
"2013-04-25",209.710007,221,209.5,213.509995,2498500,173.951447
"2013-04-26",213.429993,213.839996,208.5,211.490005,1040900,172.30574
"2013-04-29",213.240005,214.869995,210.330002,210.970001,705000,171.882126
"2013-04-30",211.880005,214.419998,210.910004,214.100006,1002900,174.432205
"2013-05-01",214.75,217.589996,212.149994,216.050003,994500,176.020889
"2013-05-02",216.050003,217.169998,214.690002,214.889999,546800,175.07579
"2013-05-03",217.100006,217.669998,214.080002,214.5,615100,174.758057
"2013-05-06",214.300003,216.160004,213.360001,215.059998,353100,175.21431
"2013-05-07",214,217.600006,213.889999,217.600006,1095900,177.283722
"2013-05-08",217.800003,226.529999,217.350006,224.919998,1130200,183.247452
"2013-05-09",221.369995,222.949997,217.059998,221.869995,1399600,180.762558
"2013-05-10",222,224.229996,221.410004,223.729996,459200,182.277985
"2013-05-13",223.399994,226.259995,222.509995,225.949997,493000,184.086609
"2013-05-14",225.899994,230,225.490005,229.020004,621300,186.58786
"2013-05-15",228.770004,231.559998,228.5,229.669998,515700,187.117447
"2013-05-16",229.539993,230.690002,226.75,227.929993,846000,185.699783
"2013-05-17",229.5,229.5,226.5,227.300003,669500,185.186493
"2013-05-20",226.289993,227.929993,223.009995,223.880005,503500,182.400177
"2013-05-21",224.410004,225.820007,222.179993,224.199997,603900,182.660889
"2013-05-22",224.380005,225.210007,217.360001,218.210007,601900,177.78067
"2013-05-23",216.320007,218.309998,213,215.309998,1149500,175.417984
"2013-05-24",214.619995,216,211.539993,214.080002,770900,174.415939
"2013-05-28",216.860001,217.130005,210,210.100006,743000,171.173279
"2013-05-29",209.710007,210.020004,201.699997,204.850006,1473800,166.896011
"2013-05-30",203.589996,205.990005,202.600006,203.350006,956600,165.673889
"2013-05-31",202.149994,204.460007,200.279999,202.639999,1092300,165.095444
"2013-06-03",202.350006,205.259995,199.039993,201.410004,1718400,164.093353
"2013-06-04",199.080002,200.149994,195,198.029999,1979600,161.339615
"2013-06-05",197.350006,201.509995,196.179993,199.949997,1047500,162.903854
"2013-06-06",199.800003,203.899994,199.169998,203.869995,734400,166.097549
"2013-06-07",188.660004,194.850006,187.830002,192.570007,8139500,156.891174
"2013-06-10",193.869995,200.449997,193.210007,199.009995,1669600,162.138016
"2013-06-11",197.5,198.190002,194.649994,196.470001,1077300,160.068604
"2013-06-12",197.119995,198.660004,186.440002,188.729996,1891700,153.762634
"2013-06-13",188.279999,191.869995,186.570007,191.470001,1132400,155.994995
"2013-06-14",191.669998,192.509995,189.850006,191.110001,630800,155.701675
"2013-06-17",191.399994,193.300003,190.529999,193.110001,1150000,157.331146
"2013-06-18",193.199997,194.429993,190.940002,191.330002,780000,155.880905
"2013-06-19",191.080002,192.009995,184.990005,185.25,1678400,150.927414
"2013-06-20",183.300003,183.869995,177,177.550003,2120200,144.654037
"2013-06-21",178.039993,179.130005,174.899994,178.070007,2220200,145.077698
"2013-06-24",177.320007,178.330002,172.970001,176.130005,1040300,143.497147
"2013-06-25",178.639999,178.770004,173.949997,178.550003,1479600,145.468765
"2013-06-26",179.589996,184.190002,179.320007,182.850006,1030100,148.972107
"2013-06-27",184.380005,188.25,184.009995,186.919998,1409900,152.288025
"2013-06-28",186.279999,186.389999,182.449997,184.720001,1348700,150.49559
"2013-07-01",187.529999,189.25,186,187.419998,899400,152.695343
"2013-07-02",187.080002,188.039993,182.669998,185.470001,743100,151.106674
"2013-07-03",184.830002,186.809998,182.820007,184.270004,320200,150.129028
"2013-07-05",186.600006,188.020004,183.399994,185.669998,363500,151.269608
"2013-07-08",187.100006,187.289993,185.149994,185.539993,452600,151.163681
"2013-07-09",186.990005,187.369995,184.820007,187,653200,152.353165
"2013-07-10",186.330002,191.309998,186.220001,190.839996,591800,155.48175
"2013-07-11",193.910004,200.880005,192.240005,199.509995,2219300,162.54538
"2013-07-12",199,203.580002,198.550003,202.979996,956800,165.372498
"2013-07-15",202.080002,202.550003,198.949997,200.639999,657500,163.466019
"2013-07-16",201,201.949997,198.490005,200.149994,767500,163.066803
"2013-07-17",198,204.75,197.460007,202.5,809600,164.9814
"2013-07-18",205.360001,205.360001,200.190002,200.460007,764200,163.319397
"2013-07-19",200.389999,202.020004,197.550003,198.009995,976500,161.323257
"2013-07-22",197.820007,197.970001,193.679993,194.210007,808800,158.227356
"2013-07-23",194.179993,195.929993,193.509995,193.990005,653900,158.04808
"2013-07-24",197,198.589996,191.119995,191.630005,1875400,156.125366
"2013-07-25",184.869995,191.490005,181,184.470001,4412600,150.291946
"2013-07-26",183.440002,185.490005,181.990005,183.75,1094500,149.705368
"2013-07-29",182.690002,185.240005,179.460007,180.100006,1258800,146.731613
"2013-07-30",181.589996,182.270004,177.529999,180.199997,1059500,146.81308
"2013-07-31",181.070007,182.449997,178.369995,179.350006,793700,146.120514
"2013-08-01",180.179993,181.559998,176.850006,177.110001,1474200,144.295547
"2013-08-02",176.100006,177.75,175.050003,177.229996,1046600,144.393356
"2013-08-05",176.699997,179.039993,175.759995,178.929993,740200,145.778381
"2013-08-06",178.029999,179.440002,176.910004,177.169998,741800,144.344421
"2013-08-07",177.110001,180.880005,176.059998,180.309998,1022300,146.902679
"2013-08-08",181.619995,181.809998,179.029999,181.279999,893200,147.692947
"2013-08-09",182,183.910004,180.880005,181.179993,1601800,147.611481
"2013-08-12",180.789993,181.25,178.169998,178.75,992100,145.631683
"2013-08-13",178.649994,179,174.929993,175.25,1180700,142.780182
"2013-08-14",173.639999,175.949997,171.639999,171.850006,1380600,140.010147
"2013-08-15",169.830002,169.990005,163.729996,165.889999,3329700,135.154404
"2013-08-16",165.710007,169.100006,164.179993,167.779999,1393800,136.694244
"2013-08-19",168.110001,169.949997,165.850006,165.990005,1137200,135.235855
"2013-08-20",167.080002,169.460007,165.5,168.179993,788400,137.020065
"2013-08-21",167.490005,168.880005,166.380005,166.5,661200,135.651352
"2013-08-22",166.860001,168.880005,165.279999,167.289993,378700,136.294998
"2013-08-23",167.320007,170.419998,167.25,170.009995,543700,138.511047
"2013-08-26",170.169998,170.899994,168.990005,169.470001,714500,138.071075
"2013-08-27",167.5,170.550003,167.25,170.229996,862600,138.690292
"2013-08-28",170.089996,172.649994,169.649994,171.5,703400,139.724945
"2013-08-29",171.190002,176.080002,170.830002,175.860001,1060600,143.277176
"2013-08-30",175.800003,176.470001,173.380005,173.740005,656500,141.549942
"2013-09-03",175.559998,177.960007,173.929993,176.929993,1090300,144.148926
"2013-09-04",176.449997,177.929993,175.039993,176.350006,797900,143.676422
"2013-09-05",175.940002,177.660004,174.210007,176.660004,585100,143.928955
"2013-09-06",176.289993,177.070007,172.619995,172.770004,851000,140.759644
"2013-09-09",173.910004,177.710007,173.300003,177.259995,618300,144.417786
"2013-09-10",177.710007,178.929993,176.380005,177.229996,487700,144.393356
"2013-09-11",176.839996,179.259995,176.570007,179.220001,794600,146.014648
"2013-09-12",178.869995,179.860001,176.869995,177.800003,568400,144.857788
"2013-09-13",178.550003,179.110001,176.639999,177.050003,414100,144.24675
"2013-09-16",179,179,170.309998,173.759995,1103900,141.566208
"2013-09-17",174.279999,176.259995,173.539993,174.940002,464400,142.527649
"2013-09-18",175.320007,180.860001,174.240005,179.240005,1017600,146.03096
"2013-09-19",179.440002,184.419998,178.520004,183.289993,1158100,149.330582
"2013-09-20",183.509995,184.929993,183.25,184.029999,1362100,149.933472
"2013-09-23",183.300003,184,181.089996,183.460007,527900,149.469055
"2013-09-24",183.399994,184.220001,181.190002,181.389999,537400,147.782562
"2013-09-25",181.059998,183.470001,179.75,181.610001,432800,147.961807
"2013-09-26",182.529999,184.110001,181.630005,183.550003,527200,149.542419
"2013-09-27",182.600006,184.5,182.220001,184.139999,512100,150.023102
"2013-09-30",181.839996,184.559998,179.729996,183.649994,745200,149.623856
"2013-10-01",183.110001,185.440002,179.830002,181.919998,842700,148.214355
"2013-10-02",180.050003,181.669998,175.330002,175.619995,1191700,143.081696
"2013-10-03",175.919998,176.889999,164.699997,166.610001,3655900,135.740952
"2013-10-04",167.570007,168.729996,166.029999,167.570007,1320900,136.523132
"2013-10-07",166.149994,168.300003,165.679993,165.699997,471300,134.999588
"2013-10-08",165.809998,166.440002,162.979996,164.210007,912800,133.785675
"2013-10-09",164.369995,166.080002,163.330002,165.360001,1260000,134.722549
"2013-10-10",166.830002,167.869995,165.479996,166.330002,1222400,135.512848
"2013-10-11",166.369995,167.479996,164.690002,167.089996,468700,136.13205
"2013-10-14",166.169998,167.029999,164.279999,166.119995,438300,135.341766
"2013-10-15",165.089996,166.630005,163.639999,164.020004,632100,133.630905
"2013-10-16",167.800003,167.800003,163.979996,165.529999,606200,134.861069
"2013-10-17",164.529999,168.979996,164.529999,168,953400,136.873459
"2013-10-18",169.460007,169.460007,166.119995,166.839996,704500,135.928345
"2013-10-21",166.800003,168.380005,166.199997,167.009995,1177900,136.066864
"2013-10-22",167.809998,168.600006,166.649994,167,1294500,136.058716
"2013-10-23",166.199997,169.289993,162.509995,168.649994,2453700,137.403046
"2013-10-24",179.529999,179.529999,168.75,174.070007,2859600,141.818802
"2013-10-25",175.059998,176.070007,170.580002,171.539993,861200,139.757538
"2013-10-28",171.289993,172.270004,168.210007,168.940002,594700,137.639236
"2013-10-29",168.860001,170.490005,166.350006,168.389999,760000,137.191208
"2013-10-30",167.970001,168,161.300003,162.179993,2046200,132.131775
"2013-10-31",162.460007,164.860001,161.229996,161.25,1395300,131.374054
"2013-11-01",161,166.440002,160.880005,166.169998,883100,135.382477
"2013-11-04",166.699997,166.850006,163.419998,164.009995,962600,133.622681
"2013-11-05",163.029999,163.690002,161.270004,161.270004,1314800,131.390366
"2013-11-06",162.639999,163.600006,160.470001,163.259995,1522700,133.011658
"2013-11-07",163.669998,164.240005,159.339996,159.75,750100,130.151978
"2013-11-08",160.729996,161.100006,154.5,155.940002,1943200,127.047905
"2013-11-11",155.850006,158.690002,155.080002,157.220001,941800,128.090714
"2013-11-12",156.270004,157.210007,154.5,155.179993,1468100,126.428711
"2013-11-13",154.169998,157.949997,152.820007,157.830002,1327800,128.587692
"2013-11-14",158,164.899994,156.490005,162.240005,1489700,132.180634
"2013-11-15",164.869995,172.580002,163.699997,167.610001,2948800,136.55571
"2013-11-18",168.130005,169.309998,163.880005,164.139999,1144200,133.728653
"2013-11-19",164.460007,165.270004,161.149994,161.580002,667500,131.642929
"2013-11-20",161.589996,163.210007,159.429993,160.619995,1120800,130.860809
"2013-11-21",161.009995,162.570007,159.119995,160.630005,918600,130.868942
"2013-11-22",160.389999,160.669998,157.759995,160.309998,792400,130.608215
"2013-11-25",160.229996,163.850006,159.029999,162.25,904000,132.188782
"2013-11-26",161.979996,163.5,161.119995,162.529999,502600,132.416901
"2013-11-27",163.080002,163.080002,160.5,160.619995,611600,130.860809
"2013-11-29",161.339996,162.149994,160.429993,160.699997,261700,130.925964
"2013-12-02",161.100006,162.100006,159.389999,159.550003,596700,129.989044
"2013-12-03",157.210007,159.679993,155.830002,159.389999,1100700,129.858673
"2013-12-04",158.339996,162.470001,157.940002,161.789993,988200,131.814026
"2013-12-05",165.970001,168.770004,164.160004,167.429993,1756400,136.409042
"2013-12-06",169.190002,169.190002,164.809998,165.479996,1023600,134.820374
"2013-12-09",165.380005,168.880005,165.179993,168.360001,791800,137.166794
"2013-12-10",166.820007,169.399994,166.089996,168.580002,935400,137.346008
"2013-12-11",169.360001,170.619995,167.449997,167.729996,731200,136.653427
"2013-12-12",167.320007,169.759995,165.979996,168,642600,136.873459
"2013-12-13",168.059998,169.520004,167.470001,168.789993,533800,137.51709
"2013-12-16",169.270004,170.119995,167.550003,169.740005,626000,138.291092
"2013-12-17",168.669998,169.809998,166.589996,169.020004,809600,137.704453
"2013-12-18",169.410004,170.729996,167.440002,170.419998,875000,138.845062
"2013-12-19",170.880005,171.110001,168.5,169.029999,648500,137.712631
"2013-12-20",169.289993,171.050003,168.600006,170.690002,1338100,139.065063
"2013-12-23",171.839996,175.119995,170.690002,174.820007,1046700,142.429825
"2013-12-24",175,176.589996,174.479996,175.619995,388400,143.081696
"2013-12-26",176.130005,178.679993,175.559998,175.919998,481000,143.32608
"2013-12-27",176.860001,177.210007,174.470001,174.580002,405200,142.234329
"2013-12-30",174.860001,174.990005,172.970001,173.070007,572600,141.004089
"2013-12-31",173.080002,177.509995,173.009995,177.449997,644500,144.572571
"2014-01-02",177.630005,177.630005,171.910004,174.759995,823200,142.380981
"2014-01-03",174.910004,175.410004,172.649994,173.419998,419600,141.289261
"2014-01-06",174,174.789993,172.559998,174.179993,573000,141.908432
"2014-01-07",174.800003,182.020004,173.570007,179.589996,1347800,146.316086
"2014-01-08",179.679993,180.970001,178.369995,180.289993,1091400,146.886414
"2014-01-09",180.080002,180.679993,176.009995,177.490005,532300,144.605194
"2014-01-10",177.940002,179.130005,176.520004,179.009995,599600,145.843536
"2014-01-13",179.820007,179.940002,174.729996,174.919998,931900,142.511337
"2014-01-14",175.410004,179.279999,175.110001,178.740005,710200,145.623596
"2014-01-15",178.570007,181.009995,178.330002,179.529999,763000,146.267242
"2014-01-16",179.300003,180.970001,178.429993,179.479996,735100,146.226456
"2014-01-17",178.919998,180.429993,175.009995,175.869995,777500,143.285309
"2014-01-21",177.529999,179.940002,176.050003,179.289993,1021200,146.07164
"2014-01-22",179.600006,179.979996,177.330002,178.970001,1430800,145.810959
"2014-01-23",178.279999,183,177.279999,182.639999,2325500,148.800964
"2014-01-24",181.139999,187.669998,180.149994,183.880005,2153300,149.811249
"2014-01-27",184.139999,184.429993,179.360001,181.070007,1215400,147.521912
"2014-01-28",181.070007,182.820007,179.100006,182.600006,736000,148.768417
"2014-01-29",182.460007,183.779999,180.020004,182.639999,704400,148.800964
"2014-01-30",183.320007,185.669998,182.759995,184.339996,762800,150.186035
"2014-01-31",182.199997,186.5,181.570007,185.199997,766500,150.886688
"2014-02-03",185.779999,185.919998,179.050003,179.139999,1977500,145.949448
"2014-02-04",180.679993,184.539993,178.580002,183.990005,1103300,149.900848
"2014-02-05",182.919998,183.990005,180.179993,181.009995,730600,147.472961
"2014-02-06",181.270004,183.600006,180.949997,183.059998,712800,149.143173
"2014-02-07",184.089996,186.830002,182.360001,186.309998,970200,151.791046
"2014-02-10",186.240005,190.130005,184.690002,189.929993,989900,154.740295
"2014-02-11",188.979996,191.699997,188.729996,190.740005,770800,155.400238
"2014-02-12",190.020004,191.070007,188.699997,190.75,1158800,155.408401
"2014-02-13",189.990005,192.690002,188.800003,191.850006,569800,156.304581
"2014-02-14",191.139999,193.410004,188.889999,193.240005,804700,157.437073
"2014-02-18",192.119995,194.380005,192.059998,194.020004,959400,158.072525
"2014-02-19",194.75,194.800003,190.639999,192.619995,1125700,156.931915
"2014-02-20",191.690002,196.199997,186,187.949997,2197200,153.127151
"2014-02-21",189.210007,190.020004,187.789993,189.429993,1009800,154.332977
"2014-02-24",189.360001,190.169998,188.889999,189.789993,636600,154.626236
"2014-02-25",190.449997,192.699997,188.009995,188.5,1108500,153.575287
"2014-02-26",189.690002,191.559998,189.320007,190,736400,154.797363
"2014-02-27",190.110001,193,188.009995,191.850006,700500,156.304581
"2014-02-28",192.080002,192.210007,188.529999,189.960007,811000,154.764755
"2014-03-03",188.970001,190.949997,187.380005,189.470001,629700,154.36554
"2014-03-04",190.630005,191.990005,189.580002,191.050003,709200,155.652771
"2014-03-05",191.149994,192.800003,189.649994,192.029999,408800,156.451187
"2014-03-06",192.699997,194,191.179993,193.770004,378000,157.868912
"2014-03-07",193.919998,194,191.240005,193.440002,497300,157.600037
"2014-03-10",193.580002,193.940002,190.779999,192.270004,646800,156.646805
"2014-03-11",191.990005,194.990005,189.419998,189.860001,796700,154.683334
"2014-03-12",188.940002,191.050003,187.440002,190.25,538700,155.001053
"2014-03-13",190.5,191.919998,181.630005,181.710007,1558300,148.04335
"2014-03-14",181.100006,183.419998,180.309998,183.089996,669700,149.167633
"2014-03-17",183.720001,184.809998,181.830002,183.389999,375500,149.412018
"2014-03-18",183.119995,184.580002,182.240005,183.190002,448000,149.249084
"2014-03-19",183.399994,183.75,178.759995,180.949997,1323100,147.424149
"2014-03-20",182.990005,182.990005,179.800003,181.440002,439800,147.823303
"2014-03-21",182.649994,182.789993,180.020004,180.339996,888000,146.927155
"2014-03-24",181.630005,181.899994,178.690002,181.300003,707700,147.709274
"2014-03-25",183.240005,184.699997,180.440002,182.5,649600,148.686905
"2014-03-26",183.570007,184.919998,180.649994,180.690002,881300,147.212311
"2014-03-27",180.119995,183.070007,179.429993,181.350006,769900,147.750015
"2014-03-28",181.25,184.300003,180.110001,184.020004,695800,149.925323
"2014-03-31",185,185.520004,183.149994,184.839996,699500,150.593369
"2014-04-01",185.479996,185.990005,184.240005,185.440002,934500,151.082199
"2014-04-02",185.679993,186.419998,184.25,184.440002,1097100,150.267517
"2014-04-03",186.119995,186.119995,182.259995,182.979996,1187600,149.078003
"2014-04-04",183.889999,184.899994,177.960007,179,1713300,145.835388
"2014-04-07",178.410004,180.25,175,177.059998,1747300,144.254837
"2014-04-08",177.320007,178.350006,176.029999,177.479996,893000,144.597
"2014-04-09",178.190002,178.75,175,176.820007,946400,144.059341
"2014-04-10",176.729996,178.029999,171.880005,173.350006,1012700,141.232254
"2014-04-11",172.270004,173.559998,169.949997,170.479996,807200,138.893967
"2014-04-14",171.990005,173.410004,170,171.570007,903200,139.782028
"2014-04-15",173.589996,174.479996,170.869995,174.139999,1054900,141.875885
"2014-04-16",175.190002,182.720001,174.509995,179.75,1904000,146.446442
"2014-04-17",180.160004,183.729996,178.789993,178.970001,967200,145.810959
"2014-04-21",178.770004,180.410004,177.639999,180.309998,651500,146.902679
"2014-04-22",180.460007,181.619995,180,180.490005,471700,147.049347
"2014-04-23",180.050003,182.899994,179.029999,180.119995,891300,146.747864
"2014-04-24",182.270004,182.470001,179,180.539993,452400,147.090073
"2014-04-25",178.789993,180.649994,178.210007,180.199997,786600,146.81308
"2014-04-28",181.199997,182.289993,176.490005,179.850006,1233100,146.527908
"2014-04-29",181,185.490005,180.929993,185.380005,1309500,151.033279
"2014-04-30",186.899994,188.619995,182.460007,187.809998,1079700,153.013077
"2014-05-01",188.009995,189.960007,182.289993,189.020004,1393300,153.998932
"2014-05-02",189.869995,189.949997,186.210007,186.830002,767300,152.214691
"2014-05-05",185.729996,191.350006,183.529999,190.970001,511900,155.587646
"2014-05-06",189.910004,191.479996,188.050003,188.25,991100,153.371597
"2014-05-07",188.289993,188.869995,184.039993,187.360001,584300,152.646484
"2014-05-08",186.539993,190.509995,185.220001,188.270004,611900,153.387863
"2014-05-09",187.970001,190.820007,186.679993,190.600006,560000,155.286194
"2014-05-12",191,192.919998,190.589996,192.289993,922800,156.663071
"2014-05-13",192.509995,195.5,192.399994,193.960007,846000,158.023651
"2014-05-14",193.100006,196.830002,192.300003,195.449997,714900,159.237579
"2014-05-15",195.309998,195.919998,193,195.919998,579000,159.620514
"2014-05-16",196.139999,196.320007,194.520004,195.270004,718700,159.090942
"2014-05-19",195,197.330002,193.75,196.550003,653300,160.133804
"2014-05-20",196.520004,197.449997,193.270004,193.520004,593900,157.665192
"2014-05-21",193.899994,195.520004,193.300003,194.699997,506000,158.626556
"2014-05-22",194.570007,195.800003,193.070007,195.440002,509100,159.229431
"2014-05-23",195.410004,196.529999,193.520004,196.410004,389100,160.01973
"2014-05-27",197.449997,198.380005,196.539993,198.169998,945300,161.453644
"2014-05-28",197.75,199.669998,197.169998,198.520004,769000,161.738815
"2014-05-29",198.960007,200.460007,198.070007,199.559998,589600,162.586105
"2014-05-30",199.639999,199.639999,196.919998,198.75,506800,161.926147
"2014-06-02",199.110001,200.580002,197.339996,200.070007,517100,163.001648
"2014-06-03",199.130005,199.610001,196.679993,196.720001,450500,160.272308
"2014-06-04",196,200,196,199.820007,657300,162.797913
"2014-06-05",199.779999,200.589996,198.919998,200.059998,614000,162.993469
"2014-06-06",200.520004,202.669998,200.009995,201.979996,786600,164.557739
"2014-06-09",201.580002,203.220001,201.149994,201.699997,737100,164.32959
"2014-06-10",200.880005,203.850006,200.880005,201.979996,1409300,164.557739
"2014-06-11",201.789993,203.5,201.339996,201.509995,750400,164.174805
"2014-06-12",201.300003,203.619995,200.309998,202.75,1476300,165.185089
"2014-06-13",202.75,206.190002,201.889999,206.039993,1157100,167.865479
"2014-06-16",205.740005,207.429993,205.460007,206.809998,544200,168.492889
"2014-06-17",206.190002,208.460007,206.190002,206.869995,807500,168.541702
"2014-06-18",207.460007,208.800003,206.389999,208.589996,643500,169.943069
"2014-06-19",208.660004,208.889999,206.830002,207.300003,685200,168.892059
"2014-06-20",208.020004,209.660004,205.470001,209.199997,1528400,170.440048
"2014-06-23",208.910004,209.259995,206.350006,209.050003,612300,170.31781
"2014-06-24",209,210.179993,207.970001,209.460007,1209300,170.651871
"2014-06-25",209.970001,211.860001,207.639999,208.399994,730600,169.788254
"2014-06-26",208.5,210.229996,204.610001,208.669998,1351600,170.00824
"2014-06-27",208.470001,210.789993,204.039993,210.110001,910400,171.181442
"2014-06-30",210.080002,211.279999,208.880005,210.089996,662600,171.165131
"2014-07-01",211.009995,214.020004,210.990005,212.509995,645400,173.136749
"2014-07-02",213.020004,214.320007,211.220001,211.820007,502700,172.574615
"2014-07-03",212.419998,214.5,211.529999,212.990005,425000,173.527832
"2014-07-07",212.350006,214.100006,211.470001,212.220001,405400,172.900528
"2014-07-08",212.080002,212.990005,207.380005,209.75,921200,170.888153
"2014-07-09",210.059998,212.690002,208.919998,212.589996,793700,173.20195
"2014-07-10",208.529999,212.259995,207.029999,211.509995,688100,172.322037
"2014-07-11",211.860001,212.490005,210.740005,211.410004,272100,172.240585
"2014-07-14",212.520004,212.860001,210.929993,211.160004,627300,172.036911
"2014-07-15",211.199997,212.429993,210.110001,211.460007,368100,172.281357
"2014-07-16",212.080002,212.080002,208.990005,210.009995,407700,171.09996
"2014-07-17",209.619995,210.529999,207.759995,208.529999,315000,169.89418
"2014-07-18",218.839996,218.839996,209.479996,210.669998,332000,171.637695
"2014-07-21",209.649994,211.100006,208.580002,210.380005,250500,171.401428
"2014-07-22",211,214.070007,210.880005,213.190002,497400,173.690781
"2014-07-23",213.639999,216.029999,212.479996,215.509995,579200,175.580948
"2014-07-24",214.449997,217.559998,213.169998,217.110001,635800,176.884491
"2014-07-25",215.899994,218.529999,215.610001,218.009995,885400,177.617722
"2014-07-28",217.559998,219.610001,216.699997,217.330002,1152800,177.063766
"2014-07-29",217.779999,217.779999,214.779999,215.089996,509400,175.238785
"2014-07-30",214.550003,217.809998,214.550003,215.75,450800,175.776428
"2014-07-31",216,220.850006,210,214.520004,1502500,174.774368
"2014-08-01",213.559998,214.990005,209.300003,211.380005,617800,172.216125
"2014-08-04",211.699997,212.520004,209.259995,211.729996,493700,172.501251
"2014-08-05",210.740005,212.419998,208.919998,210.619995,459500,171.596939
"2014-08-06",208.800003,210.339996,208.279999,208.919998,306000,170.211884
"2014-08-07",210.300003,211.610001,207.550003,209.600006,259800,170.76593
"2014-08-08",210.399994,210.729996,208.389999,210.399994,491800,171.417694
"2014-08-11",210.539993,213.199997,209.309998,211.369995,720900,172.207962
"2014-08-12",211.190002,213,210.009995,212.630005,436700,173.234573
"2014-08-13",212.710007,215.389999,211.619995,214.869995,355200,175.059494
"2014-08-14",215.399994,217.710007,214.490005,217.630005,362000,177.308121
"2014-08-15",218.630005,218.630005,215.119995,216.949997,389200,176.754181
"2014-08-18",218.009995,220.470001,216.580002,219.880005,551500,179.141281
"2014-08-19",219.800003,221.789993,216.529999,220.699997,341000,179.809341
"2014-08-20",220.440002,220.710007,219,220.380005,420800,179.54863
"2014-08-21",220.940002,224.479996,219.690002,223.580002,445800,182.155777
"2014-08-22",223.559998,224.440002,221.350006,222.800003,964200,181.520279
"2014-08-25",224.130005,224.130005,220.139999,221.690002,252800,180.615921
"2014-08-26",221.369995,222.320007,216.630005,217.25,600100,176.998581
"2014-08-27",218.800003,218.800003,216.570007,217.380005,385000,177.104523
"2014-08-28",217.039993,217.279999,215.289993,216.190002,434200,176.134933
"2014-08-29",217.600006,218.850006,216.199997,218.259995,445100,177.821426
"2014-09-02",217.649994,219.970001,217.619995,219.449997,634200,178.790939
