"dates","VLO.Open","VLO.High","VLO.Low","VLO.Close","VLO.Volume","VLO.Adjusted"
"2012-12-28",30.676416,30.676416,30.063986,30.255941,6129573,22.380037
"2012-12-31",30.137112,31.206581,30.073126,31.188299,9587378,23.069696
"2013-01-02",31.974405,32.48629,31.590494,32.431442,10071145,23.989239
"2013-01-03",32.358318,32.51371,31.572212,31.736746,9637593,23.475374
"2013-01-04",31.919561,32.595978,31.343693,32.276051,11940354,23.8743
"2013-01-07",31.965265,31.965265,31.133455,31.398537,12946287,23.22521
"2013-01-08",31.371115,31.855576,31.261427,31.691042,14459726,23.441566
"2013-01-09",31.77331,31.901279,31.124313,31.416819,11273014,23.238735
"2013-01-10",31.691042,32.257771,31.489944,31.901279,10320468,23.59708
"2013-01-11",31.800732,31.946983,31.590494,31.718464,5177793,23.461853
"2013-01-14",31.718464,32.367458,31.636196,32.294334,6249475,23.887825
"2013-01-15",32.020111,32.943329,32.001827,32.723949,7713575,24.205603
"2013-01-16",32.678246,33.829983,32.623402,33.628883,12130819,24.874973
"2013-01-17",34.058502,34.250458,33.592323,33.656307,13657387,24.89526
"2013-01-18",33.829983,34.378429,33.098721,33.601463,12426090,24.854694
"2013-01-22",33.948811,34.287022,33.510056,33.967094,6592116,25.125145
"2013-01-23",34.131626,35.054844,33.820843,34.707497,10946783,25.672813
"2013-01-24",34.552101,35.082268,34.515537,34.698357,8727494,25.666054
"2013-01-25",34.689213,34.945156,34.451553,34.826324,9988767,25.760714
"2013-01-28",35.109688,35.685558,34.844608,35.475319,12465145,26.240763
"2013-01-29",38.564899,40.063984,38.254112,40.00914,28202226,29.594395
"2013-01-30",40.447899,40.585011,38.939671,39.99086,21610767,29.580864
"2013-01-31",39.387569,40.429615,39.277878,39.972576,11166896,29.567356
"2013-02-01",40.393051,41.096893,40.073128,40.996346,9777078,30.324621
"2013-02-04",40.630714,41.617916,40.447899,41.042049,12627714,30.358425
"2013-02-05",41.261425,42.129799,41.115173,41.773308,11483390,30.89933
"2013-02-06",41.636196,42.102379,41.279709,41.535648,9823026,30.723532
"2013-02-07",41.700184,41.855576,41.078609,41.425961,10490475,30.642401
"2013-02-08",41.66362,42.340038,41.65448,42.166363,8800902,31.190073
"2013-02-11",42.084095,42.815357,42.084095,42.175503,7771995,31.332666
"2013-02-12",42.166363,42.458866,41.444241,41.727604,8582321,30.999926
"2013-02-13",41.855576,42.376598,41.590492,42.266911,6991426,31.400576
"2013-02-14",42.321754,43.418648,42.266911,43.171844,9986798,32.072861
"2013-02-15",43.290676,43.564899,42.751369,43.226692,9522176,32.113605
"2013-02-19",43.464352,43.729431,42.824497,43.628883,8853086,32.412403
"2013-02-20",43.619743,43.738575,40.868374,41.069469,15708965,30.510984
"2013-02-21",40.895794,41.919559,39.771481,41.617916,13766130,30.918442
"2013-02-22",42.001827,42.321754,41.115173,42.111519,8310680,31.285137
"2013-02-25",42.212067,42.50457,40.420475,40.447899,9192663,30.049213
"2013-02-26",40.383911,41.206581,39.936016,41.069469,9532350,30.510984
"2013-02-27",41.078609,42.175503,40.786106,42.038391,9202837,31.230808
"2013-02-28",42.056671,42.550274,41.599632,41.67276,10069942,30.959179
"2013-03-01",41.416821,42.870201,40.859234,42.623402,10803906,31.665422
"2013-03-04",42.422302,44.387569,42.422302,44.341866,12168671,32.942093
"2013-03-05",44.725777,44.762341,43.491772,44.095062,9969184,32.758736
"2013-03-06",44.378429,44.597805,43.427788,43.528336,9469883,32.337708
"2013-03-07",43.482632,43.610603,42.193783,42.51371,11980285,31.583935
"2013-03-08",42.842777,43.043877,41.489944,41.590492,12394911,30.898067
"2013-03-11",41.188301,41.224861,39.405849,39.963436,24984663,29.689308
"2013-03-12",39.817184,41.846436,39.817184,41.636196,16207391,30.932016
"2013-03-13",39.762341,40.722122,39.488117,39.689213,22653567,29.485569
"2013-03-14",39.972576,40.219379,38.857403,40.073128,17769623,29.770796
"2013-03-15",40.127972,41.106033,40.082268,40.383911,14199135,30.001682
"2013-03-18",39.808044,41.179157,39.661793,40.575867,8223817,30.144287
"2013-03-19",40.630714,40.84095,39.762341,40.420475,9488262,30.028841
"2013-03-20",40.639854,41.087749,40.173676,40.83181,11067451,30.334433
"2013-03-21",40.484463,41.023766,40.237659,40.237659,9938662,29.893026
"2013-03-22",40.411335,40.776966,40.228519,40.438759,7874831,30.042431
"2013-03-25",40.621571,41.069469,40.310787,40.475319,10046640,30.069578
"2013-03-26",41.005486,41.389397,40.731262,41.087749,10483474,30.524565
"2013-03-27",40.923218,41.535648,40.868374,41.087749,8239133,30.524565
"2013-03-28",41.407677,41.855576,41.115173,41.581352,8856149,30.89127
"2013-04-01",41.407677,41.617916,40.712978,41.106033,9176144,30.538155
"2013-04-02",41.316273,41.380257,38.299816,38.765995,20779655,28.799717
"2013-04-03",38.912251,39.058502,36.489944,37.111519,22586505,27.570585
"2013-04-04",36.855576,37.915905,36.380257,37.879341,10896240,28.141012
"2013-04-05",37.413162,38.455212,36.627056,38.372944,12865549,28.50771
"2013-04-08",38.263252,38.574039,37.257771,38.500916,8857462,28.602781
"2013-04-09",38.628883,39.113346,38.025593,38.994514,9363874,28.969477
"2013-04-10",39.031078,39.579525,38.683727,39.277878,10941860,29.179993
"2013-04-11",39.250458,39.305302,37.358318,37.714809,16643569,28.01877
"2013-04-12",37.321754,37.906765,36.343693,37.394882,13962941,27.781096
"2013-04-15",36.809872,36.882999,35.301643,35.466179,13846430,26.34824
"2013-04-16",36.023766,36.462524,35.612431,36.234005,9992487,26.918669
"2013-04-17",35.648994,35.694698,34.433273,34.954296,9168158,25.967951
"2013-04-18",35.00914,35.804386,34.579525,35.365631,9805413,26.273542
"2013-04-19",35.539307,36.078609,34.862888,35.868374,7772432,26.647034
"2013-04-22",36.060329,36.837296,35.329067,36.371117,10429540,27.020529
"2013-04-23",36.508228,37.51371,36.124313,37.157223,11223893,27.60454
"2013-04-24",37.321754,38.702011,37.321754,38.363804,12390097,28.500916
"2013-04-25",38.702011,38.848263,37.49543,37.696526,10442668,28.005188
"2013-04-26",37.559414,37.559414,36.544788,37.221207,7906885,27.652075
"2013-04-29",37.120659,38.025593,37.120659,37.659962,8295911,27.978025
"2013-04-30",39.140766,39.259598,36.526508,36.855576,17947179,27.38044
"2013-05-01",36.535648,36.553932,35.319927,35.447899,10743736,26.334658
"2013-05-02",36.900002,37.380001,35.810001,36.98,10783700,27.472878
"2013-05-03",36.66,38.07,36.27,37.59,10445900,27.926046
"2013-05-06",37.939999,38.630001,37.619999,38.380001,6788400,28.512957
"2013-05-07",38.900002,39.380001,38.34,39.110001,10578600,29.055277
"2013-05-08",39.200001,39.84,37.650002,38.259998,10581600,28.423803
"2013-05-09",38.310001,38.549999,37.959999,38.23,8213200,28.40151
"2013-05-10",38.099998,38.84,37.549999,38.799999,8362200,28.824972
"2013-05-13",38.52,38.740002,37.990002,38.119999,5996800,28.319798
"2013-05-14",38.080002,39.150002,38.080002,39.009998,7303000,28.980978
"2013-05-15",39.029999,40.25,38.98,39.810001,8297400,29.575317
"2013-05-16",39.82,40.25,39.290001,39.610001,7769800,29.426727
"2013-05-17",39.650002,41.299999,39.59,41.200001,10109500,30.607964
"2013-05-20",41.189999,42.700001,40.73,42.09,9166800,31.421684
"2013-05-21",42.119999,42.5,41.209999,41.209999,7099600,30.76473
"2013-05-22",41.240002,42,40.169998,40.529999,9112700,30.257084
"2013-05-23",39.709999,40.82,39.299999,40.240002,6247500,30.04059
"2013-05-24",39.860001,40.07,39.349998,40.060001,4514900,29.906221
"2013-05-28",40.669998,41.150002,40.290001,40.73,4997100,30.406393
"2013-05-29",40.580002,40.970001,40,40.48,6401600,30.219767
"2013-05-30",40.240002,40.950001,40.040001,40.66,5714400,30.354139
"2013-05-31",40.549999,41.509998,40.509998,40.630001,6631100,30.331747
"2013-06-03",40.68,40.860001,39.23,40.25,6641200,30.048054
"2013-06-04",40.02,40.259998,38.360001,38.959999,9466700,29.08503
"2013-06-05",38.93,39.459999,38.400002,38.619999,6116400,28.831205
"2013-06-06",38.59,39.450001,38.310001,39.27,5155100,29.316456
"2013-06-07",39.439999,40,39.220001,39.57,4513400,29.540424
"2013-06-10",39.73,39.810001,38.880001,38.970001,4507400,29.092497
"2013-06-11",38.689999,38.959999,38.290001,38.48,6608300,28.72669
"2013-06-12",38.98,39.119999,37.93,37.959999,5483500,28.338491
"2013-06-13",37.849998,38.900002,37.849998,38.66,5730400,28.861065
"2013-06-14",38.709999,38.849998,37.919998,38.009998,5986800,28.375818
"2013-06-17",38.23,38.580002,37.75,37.950001,7352300,28.331032
"2013-06-18",37.93,38.240002,37.700001,38.07,5446900,28.420605
"2013-06-19",38.029999,38.610001,37.52,37.580002,7481600,28.054811
"2013-06-20",37.080002,37.09,35.700001,35.73,11998700,26.673719
"2013-06-21",36.02,36.07,34.630001,35.389999,14234000,26.419899
"2013-06-24",34.790001,34.869999,33.27,33.759998,12792600,25.203043
"2013-06-25",34.400002,35.119999,34.290001,34.98,10667600,26.113817
"2013-06-26",35.310001,35.740002,35.080002,35.400002,6570500,26.427364
"2013-06-27",35.580002,35.75,34.880001,34.990002,5603400,26.121283
"2013-06-28",34.830002,35.040001,34.529999,34.77,9966100,25.95705
"2013-07-01",34.580002,35.299999,34.119999,34.25,7721400,25.568851
"2013-07-02",34.25,34.279999,33.34,33.540001,8694600,25.038807
"2013-07-03",33.549999,33.73,33,33.689999,8154900,25.15078
"2013-07-05",33.869999,34.029999,33.029999,33.849998,6230200,25.270229
"2013-07-08",34.060001,34.73,34,34.529999,7292800,25.777872
"2013-07-09",34.77,34.93,33.98,34.279999,9687700,25.591238
"2013-07-10",34.110001,34.209999,33.400002,33.549999,9078700,25.046272
"2013-07-11",34.119999,34.630001,33.619999,34.540001,9531800,25.785347
"2013-07-12",33.720001,36.18,33.599998,35.860001,16939600,26.770773
"2013-07-15",35.939999,36.049999,35.240002,35.380001,5543700,26.412432
"2013-07-16",35.310001,35.34,34.450001,34.779999,7411500,25.964508
"2013-07-17",35.200001,35.330002,34.689999,35.099998,6911500,26.203403
"2013-07-18",35.189999,35.509998,34.169998,34.220001,9616800,25.546444
"2013-07-19",34.41,34.849998,34.110001,34.709999,7567200,25.912251
"2013-07-22",35,35.400002,34.57,35.27,6834900,26.330318
"2013-07-23",34.880001,35.75,34.34,35.330002,9877300,26.375103
"2013-07-24",35.439999,35.470001,34.400002,34.599998,6883000,25.830132
"2013-07-25",34.459999,35.970001,34.400002,35.669998,10284800,26.628929
"2013-07-26",35.540001,36.330002,35.540001,36.040001,6025700,26.905144
"2013-07-29",36.009998,36.23,35.560001,35.790001,4592800,26.718513
"2013-07-30",35.860001,36.009998,35.25,35.529999,5852200,26.524405
"2013-07-31",35.52,36.130001,35.200001,35.77,7461100,26.703585
"2013-08-01",36.150002,36.52,35.919998,36.060001,5599700,26.920082
"2013-08-02",35.93,35.93,34.990002,35.09,7364200,26.195938
"2013-08-05",35.07,35.200001,34.700001,35.130001,4357900,26.225798
"2013-08-06",35.27,36.84,35.259998,36.529999,18604100,27.270943
"2013-08-07",36.689999,37.5,36.400002,36.549999,10365300,27.285883
"2013-08-08",36.68,37.150002,36.259998,37.029999,7532200,27.644213
"2013-08-09",37.080002,37.32,36.82,37.130001,6391100,27.718863
"2013-08-12",36.740002,37.07,36.599998,36.849998,4979500,27.677557
"2013-08-13",36.93,36.990002,36.43,36.860001,3915800,27.68507
"2013-08-14",36.830002,37.049999,36.48,36.740002,3840600,27.59494
"2013-08-15",36.450001,36.639999,35.919998,35.93,5460300,26.986559
"2013-08-16",35.889999,35.889999,35.209999,35.41,5708600,26.595991
"2013-08-19",35.259998,35.389999,34.34,34.470001,7024100,25.88998
"2013-08-20",34.419998,35.580002,34.110001,35.240002,6376200,26.468306
"2013-08-21",35.220001,35.77,34.919998,35.400002,5636500,26.588484
"2013-08-22",35.540001,36.209999,35.349998,35.98,3457900,27.024118
"2013-08-23",36.209999,36.779999,36.099998,36.400002,4629600,27.339571
"2013-08-26",36.41,36.580002,35.98,36.02,3853500,27.054152
"2013-08-27",35.669998,35.740002,35.23,35.259998,5412500,26.483334
"2013-08-28",35.32,35.869999,35.220001,35.77,4249500,26.866388
"2013-08-29",35.700001,36.169998,35.400002,35.799999,3535300,26.88891
"2013-08-30",35.950001,36.139999,35.400002,35.529999,3873200,26.686115
"2013-09-03",36.119999,36.830002,36.060001,36.299999,6199300,27.264462
"2013-09-04",36.220001,36.939999,36.150002,36.880001,5480900,27.700092
"2013-09-05",36.830002,37.279999,36.549999,36.75,6581300,27.602453
"2013-09-06",37.060001,37.060001,36.139999,36.759998,7059100,27.609961
"2013-09-09",36.889999,37.18,36.549999,36.59,6092000,27.482277
"2013-09-10",36.759998,36.759998,35.970001,36.150002,5799400,27.15181
"2013-09-11",36.139999,36.25,35.540001,36.07,4974100,27.091715
"2013-09-12",35.860001,35.869999,34.669998,34.700001,9919400,26.062727
"2013-09-13",34.889999,35.369999,34.84,35.049999,8659900,26.3256
"2013-09-16",35.43,35.52,34.52,34.560001,6437800,25.957573
"2013-09-17",34.639999,34.810001,34.360001,34.599998,4397800,25.98761
"2013-09-18",34.709999,35.16,34.389999,35.099998,4889800,26.363159
"2013-09-19",35.27,35.490002,34.66,34.73,5185200,26.085243
"2013-09-20",35.32,35.400002,34.43,34.439999,8943600,25.867434
"2013-09-23",34.110001,34.400002,33.799999,34.110001,5609700,25.619579
"2013-09-24",34.27,34.740002,33.889999,34.310001,5206100,25.769796
"2013-09-25",34.32,35.099998,34.290001,34.880001,5471500,26.19792
"2013-09-26",34.959999,35.040001,34.139999,34.310001,5572000,25.769796
"2013-09-27",34.169998,34.509998,34.150002,34.299999,4954600,25.762285
"2013-09-30",33.779999,34.25,33.700001,34.150002,6989000,25.64962
"2013-10-01",34.150002,34.389999,33.77,33.84,4984900,25.416792
"2013-10-02",34.18,34.669998,34.02,34.380001,8942200,25.822372
"2013-10-03",34.200001,34.459999,33.880001,34.099998,5670000,25.612066
"2013-10-04",33.73,34.490002,33.349998,34.439999,7838700,25.867434
"2013-10-07",34.07,34.389999,33.82,34.049999,4429600,25.574511
"2013-10-08",34.09,34.220001,33.689999,33.73,5830200,25.334167
"2013-10-09",33.759998,34.23,33.200001,33.970001,6821800,25.514429
"2013-10-10",34.48,35.900002,34.48,35.57,11290700,26.716166
"2013-10-11",35.75,37.189999,35.650002,36.540001,14926300,27.444721
"2013-10-14",36.150002,36.650002,35.849998,36.57,5639200,27.467249
"2013-10-15",36.779999,37.259998,36.25,36.490002,6695300,27.407169
"2013-10-16",36.759998,37.259998,36.759998,37.25,8238200,27.977987
"2013-10-17",37.189999,38.779999,37.110001,38.389999,9538500,28.834238
"2013-10-18",38.73,39.099998,38.099998,39.099998,8752100,29.367504
"2013-10-21",39.259998,39.84,39.060001,39.75,7205200,29.855709
"2013-10-22",39.939999,40.700001,39.939999,40.450001,11675000,30.381466
"2013-10-23",40.080002,41.200001,39.919998,40.130001,12183800,30.141134
"2013-10-24",39.950001,40.009998,39.330002,39.419998,11800900,29.607847
"2013-10-25",39.48,39.799999,39.099998,39.439999,7308400,29.622869
"2013-10-28",39.630001,40.209999,39.369999,39.450001,7714800,29.630381
"2013-10-29",39.84,41.119999,39.709999,40.209999,10679100,30.201212
"2013-10-30",40,41.459999,39.830002,41.41,11220100,31.10252
"2013-10-31",41.299999,42.150002,41.150002,41.169998,9745700,30.922258
"2013-11-01",41.34,41.400002,40.689999,41,7286800,30.794571
"2013-11-04",41.150002,41.68,40.790001,41.549999,4885400,31.207666
"2013-11-05",41.369999,41.549999,41.119999,41.439999,4552200,31.12505
"2013-11-06",41.490002,41.529999,40.119999,40.240002,8901800,30.22374
"2013-11-07",39.880001,40.459999,39.279999,39.279999,11937100,29.502703
"2013-11-08",39.34,40.32,39.009998,40.32,9555600,30.283831
"2013-11-11",40.240002,40.41,39.869999,40.310001,5096100,30.276327
"2013-11-12",40.32,41.740002,40.32,41.02,7213700,30.809593
"2013-11-13",40.990002,41.279999,40.580002,41.240002,6767300,30.974827
"2013-11-14",41.580002,43.349998,41.419998,42.84,10172500,32.176567
"2013-11-15",42.700001,43.779999,42.400002,43,13692800,32.296738
"2013-11-18",43.330002,43.470001,42.759998,42.919998,7538000,32.236649
"2013-11-19",42.82,43.59,42.279999,42.34,9577500,31.801025
"2013-11-20",42.349998,42.82,41.91,42.110001,5853900,31.628281
"2013-11-21",42.07,42.740002,42.07,42.540001,5555500,31.951237
"2013-11-22",42.939999,44.48,42.639999,44.110001,10980900,33.130444
"2013-11-25",43.880001,44.73,43.439999,44.580002,7437400,33.655136
"2013-11-26",44.57,44.68,44,44.349998,7845500,33.481503
"2013-11-27",44.279999,46.369999,44.279999,45.970001,8510400,34.704498
"2013-11-29",45.869999,46.290001,45.52,45.720001,4340800,34.515755
"2013-12-02",45.919998,47.240002,45.66,46.830002,11722500,35.353741
"2013-12-03",46.619999,47.259998,45.52,46.77,13772300,35.308441
"2013-12-04",45.389999,46.279999,44.529999,45.02,18724600,33.987305
"2013-12-05",46.150002,46.32,45.299999,45.349998,15090000,34.236427
"2013-12-06",45.77,47.200001,45.700001,46.580002,12278800,35.165012
"2013-12-09",47.07,47.98,46.07,46.139999,13661700,34.832829
"2013-12-10",45.759998,46.759998,45.09,46.48,12324500,35.089508
"2013-12-11",46.619999,46.619999,45.48,46.040001,9264100,34.757332
"2013-12-12",45.84,46.490002,45.82,45.880001,6696900,34.636551
"2013-12-13",45.900002,46.259998,45.16,46.130001,6351000,34.825272
"2013-12-16",46.549999,47.360001,46.549999,46.75,7283100,35.29335
"2013-12-17",46.639999,47.279999,46.439999,46.990002,7031700,35.474529
"2013-12-18",47.220001,48.150002,46.459999,48.099998,8354200,36.312508
"2013-12-19",47.939999,48.200001,46.560001,46.66,9668700,35.225399
"2013-12-20",46.959999,47.599998,46.57,47.490002,9192200,35.852009
"2013-12-23",47.860001,48.380001,47.57,48.360001,5452200,36.508801
"2013-12-24",48.349998,48.689999,48.049999,48.630001,2588600,36.712627
"2013-12-26",48.560001,48.959999,48.509998,48.759998,3839400,36.810776
"2013-12-27",48.869999,48.869999,47.880001,48.669998,3703000,36.742828
"2013-12-30",48.75,48.849998,48.189999,48.639999,4040000,36.720181
"2013-12-31",48.860001,50.540001,48.849998,50.400002,6408000,38.048866
"2014-01-02",50.139999,50.5,49.57,49.869999,4571100,37.648758
"2014-01-03",49.950001,49.98,48.98,49.349998,4340900,37.25618
"2014-01-06",49.560001,50.450001,49.48,49.830002,6308600,37.618572
"2014-01-07",50.119999,52.029999,49.029999,51.419998,13196200,38.818897
"2014-01-08",51.169998,51.91,50.689999,51.860001,11679200,39.151085
"2014-01-09",52.049999,53.029999,51.950001,52.900002,10718100,39.936218
"2014-01-10",52.849998,53.450001,52.259998,53.240002,10079200,40.192902
"2014-01-13",53.130001,53.639999,51.16,51.490002,8201400,38.871765
"2014-01-14",51.990002,52.580002,51.799999,52.380001,7616000,39.543652
"2014-01-15",52.18,52.279999,50.759998,51.639999,12472000,38.984993
"2014-01-16",51.310001,51.48,50.009998,50.880001,10525800,38.411243
"2014-01-17",50.82,52.009998,50.310001,51.419998,6719300,38.818897
"2014-01-21",52.240002,52.84,51.619999,51.889999,5769800,39.173733
"2014-01-22",51.509998,51.970001,50.52,50.950001,6802200,38.464085
"2014-01-23",51.189999,52,50.34,51.25,10802000,38.690571
"2014-01-24",50.810001,50.810001,48.650002,49.040001,10778900,37.022156
"2014-01-27",49.360001,50.110001,48.66,49.57,7473000,37.422272
"2014-01-28",49.630001,50.310001,48.709999,50.200001,6949400,37.897873
"2014-01-29",48.82,52.439999,48.599998,51.400002,11733900,38.803814
"2014-01-30",52.09,52.799999,51.310001,51.41,6472300,38.811359
"2014-01-31",51.009998,52.23,51.009998,51.099998,6419000,38.577328
"2014-02-03",51.09,51.490002,48.709999,48.849998,9502900,36.878712
"2014-02-04",49.23,49.279999,46.639999,48.240002,15607400,36.418209
"2014-02-05",47.740002,47.740002,46.27,46.369999,16094600,35.006462
"2014-02-06",46.360001,47.400002,45.900002,47.18,8936500,35.61797
"2014-02-07",47.639999,48.919998,47.41,48.82,10149300,36.856075
"2014-02-10",48.619999,48.619999,47.009998,47.360001,7963500,35.937893
"2014-02-11",47.599998,48.439999,47.529999,47.82,6560500,36.286961
"2014-02-12",47.970001,48.349998,47.299999,47.639999,5882200,36.150356
"2014-02-13",47.369999,49.040001,47.34,49.009998,6790000,37.189953
"2014-02-14",48.740002,50.16,48.369999,49.860001,7041800,37.834957
"2014-02-18",50.150002,50.82,49.93,50.740002,7265300,38.502724
"2014-02-19",50.57,51.099998,50.389999,50.5,8071400,38.320602
"2014-02-20",50.5,50.560001,48.990002,49.59,11254300,37.630085
"2014-02-21",49.880001,50.650002,49.700001,50.23,6853400,38.115715
"2014-02-24",50.310001,51.869999,50.200001,50.919998,6666800,38.639305
"2014-02-25",50.98,52.16,50.77,52.09,6448500,39.527126
"2014-02-26",52.240002,52.639999,50.540001,50.720001,7266700,38.487549
"2014-02-27",50.59,50.73,48.119999,48.509998,15322000,36.810535
"2014-02-28",48.599998,48.790001,47.68,47.98,9533400,36.408356
"2014-03-03",48.029999,49.080002,47.84,48.349998,7244000,36.689133
"2014-03-04",48.799999,49.299999,48,49.220001,10617300,37.349304
"2014-03-05",49.169998,50.360001,48.880001,50.279999,7892100,38.15366
"2014-03-06",50.459999,52.889999,50.450001,52.880001,13403300,40.126602
"2014-03-07",53.07,53.419998,52.25,52.990002,7758300,40.210075
"2014-03-10",52.990002,53.919998,52.740002,53.470001,8090400,40.574306
"2014-03-11",53.470001,53.849998,52.669998,53.669998,7848500,40.72607
"2014-03-12",53.450001,55.32,53.400002,55.290001,13018900,41.955364
"2014-03-13",55.290001,55.360001,53.419998,54.040001,8917500,41.006832
"2014-03-14",54.09,54.799999,53.799999,54.23,8596900,41.151005
"2014-03-17",54.48,55.169998,54.060001,54.32,6887300,41.219315
"2014-03-18",54.189999,55.380001,54.07,55.080002,5723900,41.796017
"2014-03-19",54.790001,55.369999,54,54.34,5009400,41.234489
"2014-03-20",54.259998,55.599998,53.66,55.189999,6930000,41.879486
"2014-03-21",55.400002,55.959999,53.790001,53.790001,9178000,40.817127
"2014-03-24",54.279999,54.91,53.610001,54.130001,6723400,41.075127
"2014-03-25",54.220001,54.740002,53.91,54.369999,5810200,41.257248
"2014-03-26",54.57,55.02,53.759998,53.939999,6181100,40.93095
"2014-03-27",53.639999,53.799999,51.98,52.169998,7698800,39.587833
"2014-03-28",52.689999,53.439999,52.299999,52.860001,5656100,40.111431
"2014-03-31",53.689999,53.84,52.639999,53.099998,5721100,40.293541
"2014-04-01",53.59,55.759998,53.48,55.509998,8715200,42.122307
"2014-04-02",54.849998,55.220001,54.139999,54.849998,6669000,41.621487
"2014-04-03",54.98,55.98,54.970001,55.790001,5746800,42.334778
"2014-04-04",55.939999,56.32,54.32,54.380001,6973900,41.264832
"2014-04-07",54.369999,54.509998,51.880001,51.91,10304100,39.390545
"2014-04-08",52.130001,52.630001,50.919998,51.650002,8747000,39.193253
"2014-04-09",52,53.150002,51.540001,52.950001,5823700,40.179726
"2014-04-10",52.889999,53.759998,51.849998,51.93,5180600,39.405716
"2014-04-11",51.439999,52.32,50.610001,50.959999,5937900,38.669666
"2014-04-14",51.549999,52.279999,51.310001,52.049999,6014200,39.496769
"2014-04-15",52.080002,53.689999,52.009998,53.57,7006600,40.650185
"2014-04-16",54.200001,55.939999,53.41,55.939999,9455700,42.448608
"2014-04-17",55.549999,56.02,54.91,56,8013200,42.494125
"2014-04-21",55.779999,56.549999,55.5,56.220001,4841500,42.661083
"2014-04-22",55.400002,56.700001,54.720001,56.549999,8450700,42.911488
"2014-04-23",56.099998,56.790001,55.93,56.459999,4387800,42.843193
"2014-04-24",56.889999,56.919998,55.82,56.549999,4026500,42.911488
"2014-04-25",56.779999,57.389999,56.310001,56.669998,5527500,43.002537
"2014-04-28",57.029999,58.330002,56.380001,57.970001,9807000,43.989025
"2014-04-29",58.509998,58.970001,56.580002,56.84,8043700,43.13155
"2014-04-30",56.810001,57.700001,56.669998,57.169998,7455800,43.381954
"2014-05-01",57.139999,58.380001,56.77,57.709999,5992700,43.791718
"2014-05-02",57.720001,59.09,57.41,57.91,6601000,43.943481
"2014-05-05",57.599998,58.380001,57,58.259998,6595600,44.209064
"2014-05-06",58.75,59.689999,58.389999,58.509998,7560000,44.398777
"2014-05-07",58.68,58.700001,57.060001,57.82,7327100,43.875195
"2014-05-08",57.68,58.5,56.580002,56.810001,4827000,43.108784
"2014-05-09",56.919998,56.919998,55.189999,55.93,6610000,42.441013
"2014-05-12",56.200001,57.209999,56.080002,56.279999,5775100,42.706596
"2014-05-13",56.669998,56.950001,55.669998,56.369999,6531000,42.774891
"2014-05-14",56.560001,57.59,55.709999,56.52,5933400,42.888721
"2014-05-15",56.27,56.330002,55.25,55.830002,5251100,42.365139
"2014-05-16",55.560001,55.650002,54.91,55.099998,6769700,41.811192
"2014-05-19",54.84,55.790001,54.709999,55.27,4374200,42.131351
"2014-05-20",55.23,56.139999,54.759998,54.919998,5622400,41.864555
"2014-05-21",55.209999,55.380001,53.810001,54.23,8100600,41.338573
"2014-05-22",54.279999,54.98,54.220001,54.669998,3498300,41.673977
"2014-05-23",54.540001,55.23,54.330002,54.540001,4190300,41.574875
"2014-05-27",54.700001,54.720001,53.68,53.740002,6710500,40.965057
"2014-05-28",53.91,56.130001,53.810001,55.689999,9424000,42.451504
"2014-05-29",55.720001,56.689999,55.470001,56.639999,4925900,43.175678
"2014-05-30",56.52,57.049999,55.68,56.049999,5156100,42.725922
"2014-06-02",56.369999,56.619999,55.57,56.509998,3083200,43.07658
"2014-06-03",56.25,56.330002,55.189999,55.400002,5640500,42.23045
"2014-06-04",55.150002,55.349998,54.290001,54.549999,6608600,41.582508
"2014-06-05",54.889999,55.790001,54.349998,55.639999,5216700,42.413403
"2014-06-06",55.75,55.790001,55.139999,55.220001,3065000,42.093243
"2014-06-09",55.290001,55.66,54.540001,54.84,3906000,41.80357
"2014-06-10",54.549999,54.669998,53.240002,53.299999,8205000,40.629654
"2014-06-11",53.130001,53.650002,52.75,53.189999,7261000,40.545799
"2014-06-12",53.400002,53.950001,52.919998,53.810001,9069000,41.018421
"2014-06-13",53.98,54.029999,53.43,53.740002,3923700,40.965057
"2014-06-16",53.709999,53.790001,53.150002,53.349998,4963400,40.66777
"2014-06-17",53.349998,54.150002,53,54.110001,4571900,41.247101
"2014-06-18",54.18,55.68,53.779999,55.639999,6858600,42.413403
"2014-06-19",55.869999,57.139999,55.830002,57.09,8741700,43.518707
"2014-06-20",57.209999,57.43,56.709999,57.360001,6674900,43.724514
"2014-06-23",57.5,57.889999,57.07,57.310001,4432200,43.686405
"2014-06-24",57.32,58.130001,55.860001,55.990002,6602800,42.680187
"2014-06-25",51.799999,52.23,50.029999,51.349998,44023700,39.143204
"2014-06-26",51.849998,52.939999,51.380001,52.27,15469900,39.844498
"2014-06-27",52.189999,52.490002,51.23,51.669998,10680800,39.387127
"2014-06-30",51.830002,51.830002,50.040001,50.099998,13570200,38.190342
"2014-07-01",50.299999,51.099998,50.009998,50.32,14612500,38.358051
"2014-07-02",50.560001,51.110001,50.209999,50.830002,8326600,38.746819
"2014-07-03",50.970001,51.150002,50.470001,51,4336800,38.876404
"2014-07-07",50.790001,51.040001,50.220001,50.27,6025100,38.319935
"2014-07-08",50.189999,50.349998,49.060001,49.169998,10177500,37.481426
"2014-07-09",49.41,49.59,48.310001,49.279999,9118400,37.565269
"2014-07-10",48.82,49.290001,48.419998,49.209999,7465700,37.511921
"2014-07-11",49.299999,50.189999,49.060001,50.110001,7377200,38.197971
