"dates","MMM.Open","MMM.High","MMM.Low","MMM.Close","MMM.Volume","MMM.Adjusted"
"2011-11-25",75.550003,76.860001,75.550003,76.129997,2094000,59.140259
"2011-11-28",77.199997,78.010002,77.050003,77.720001,4923100,60.375446
"2011-11-29",78,78.18,77.029999,77.239998,3853300,60.002544
"2011-11-30",79.709999,81.050003,79.43,81.040001,8721000,62.954525
"2011-12-01",81.25,81.309998,80.25,80.300003,3867100,62.379665
"2011-12-02",81.389999,81.459999,79.050003,79.760002,5578000,61.960182
"2011-12-05",81.330002,81.599998,80.339996,80.93,5910500,62.869076
"2011-12-06",82.129997,82.800003,81.610001,82.129997,6011800,63.801231
"2011-12-07",82.029999,82.730003,80.779999,82.389999,4306100,64.00322
"2011-12-08",81.830002,82.139999,80.260002,80.459999,3980600,62.503941
"2011-12-09",80.919998,82.419998,80.769997,82.199997,4075500,63.855644
"2011-12-12",81.900002,81.989998,80.029999,80.589996,3338000,62.604942
"2011-12-13",81,81.220001,78.910004,79.410004,3975800,61.688263
"2011-12-14",79.18,79.449997,78.260002,78.510002,4203000,60.989124
"2011-12-15",79.43,79.779999,78.599998,78.860001,3247000,61.261032
"2011-12-16",79.519997,80.019997,78.419998,78.870003,6492600,61.268787
"2011-12-19",79.019997,79.5,77.510002,77.82,3485400,60.453136
"2011-12-20",79.190002,80.400002,78.870003,80.309998,4660200,62.387432
"2011-12-21",80.43,80.470001,78.970001,80,3611800,62.146618
"2011-12-22",80.269997,81.18,79.93,80.970001,3164200,62.90015
"2011-12-23",81.239998,82.209999,80.779999,82.199997,2042200,63.855644
"2011-12-27",81.910004,82.639999,81.620003,82.279999,1722600,63.917789
"2011-12-28",82.220001,82.440002,80.940002,81.150002,2613300,63.039989
"2011-12-29",81.370003,82.199997,81.190002,82.110001,1935200,63.785736
"2011-12-30",82.230003,82.449997,81.599998,81.730003,1706500,63.490532
"2012-01-03",83.760002,84.440002,83.360001,83.489998,3380100,64.857773
"2012-01-04",83.129997,84.260002,83.110001,84.18,3007400,65.393768
"2012-01-05",83.529999,83.870003,82.699997,83.800003,3116400,65.098595
"2012-01-06",83.779999,84.239998,83.32,83.370003,2839200,64.764534
"2012-01-09",83.580002,84.059998,83.260002,83.870003,2796600,65.152969
"2012-01-10",84.589996,85.190002,84.040001,84.300003,3438400,65.487
"2012-01-11",83.239998,83.889999,83.080002,83.769997,4465300,65.075256
"2012-01-12",84.370003,84.639999,83.760002,84.279999,3649900,65.471458
"2012-01-13",83.75,84.120003,83.07,83.599998,3092900,64.943214
"2012-01-17",84.849998,85.360001,84.129997,84.230003,2694900,65.432617
"2012-01-18",84.139999,85.120003,84.019997,85.07,3721100,66.085159
"2012-01-19",85.099998,86.230003,84.919998,85.800003,3413700,66.652237
"2012-01-20",85.449997,85.699997,84.959999,85.650002,3522600,66.535706
"2012-01-23",85.699997,86.059998,85.309998,85.610001,3494800,66.504654
"2012-01-24",85.260002,85.940002,84.629997,85.93,3895600,66.753235
"2012-01-25",85.300003,86.660004,85,86.480003,4412000,67.180473
"2012-01-26",87.510002,87.989998,87,87.580002,4898900,68.035011
"2012-01-27",87.150002,87.800003,86.669998,87.459999,3747200,67.941772
"2012-01-30",86.5,87.589996,86.419998,87.339996,3148400,67.848564
"2012-01-31",87.879997,87.879997,85.790001,86.709999,3552100,67.359161
"2012-02-01",87.519997,87.980003,87.230003,87.349998,3005500,67.856323
"2012-02-02",87.25,87.769997,87.059998,87.43,2288000,67.918472
"2012-02-03",88.080002,88.290001,87.470001,87.730003,3195500,68.151543
"2012-02-06",87.150002,87.940002,87.150002,87.559998,2189300,68.01947
"2012-02-07",87.32,88.220001,86.690002,87.889999,2959100,68.275818
"2012-02-08",88.120003,88.290001,87.68,87.970001,2522800,68.337952
"2012-02-09",87.540001,88.18,87.459999,88.019997,3031600,68.376778
"2012-02-10",87.199997,87.559998,86.75,87.139999,3085700,67.693192
"2012-02-13",87.57,88.089996,87.160004,88.029999,2530600,68.38456
"2012-02-14",87.599998,88,87.220001,87.989998,2850300,68.3535
"2012-02-15",87.419998,87.720001,86.75,87.010002,3647000,68.048508
"2012-02-16",86.989998,87.760002,86.959999,87.650002,2548800,68.549034
"2012-02-17",87.989998,88.150002,87.480003,87.559998,2834600,68.478645
"2012-02-21",87.739998,88.050003,87.400002,87.599998,2406700,68.509918
"2012-02-22",87.650002,88.089996,87.449997,87.760002,2650000,68.635048
"2012-02-23",87.879997,88.18,87.269997,87.900002,3531300,68.74453
"2012-02-24",88.040001,88.459999,87.879997,88.199997,2524800,68.979164
"2012-02-27",87.410004,88.32,87.099998,88.07,3012900,68.87751
"2012-02-28",87.830002,88.199997,87.230003,87.769997,2497700,68.642845
"2012-02-29",88.139999,88.32,87.25,87.599998,3277700,68.509918
"2012-03-01",87.720001,88.220001,87.169998,87.489998,2525200,68.423889
"2012-03-02",87.470001,87.57,87.040001,87.519997,2820500,68.447365
"2012-03-05",87.400002,87.449997,86.379997,87.059998,2701900,68.087601
"2012-03-06",85.720001,85.860001,84.830002,84.949997,3547900,66.437408
"2012-03-07",85.239998,85.669998,84.879997,85.470001,3150800,66.844086
"2012-03-08",86.059998,86.93,85.980003,86.709999,2603200,67.813866
"2012-03-09",86.809998,87.269997,86.650002,86.800003,1958300,67.884254
"2012-03-12",87.099998,87.75,86.959999,87.540001,2049300,68.463013
"2012-03-13",87.760002,88.769997,87.510002,88.75,3107100,69.409286
"2012-03-14",88.599998,89.25,88.599998,88.870003,2960900,69.503174
"2012-03-15",89,90,88.82,90,3252200,70.386917
"2012-03-16",89.879997,90,89.370003,89.559998,5007100,70.042793
"2012-03-19",89.519997,89.900002,89.199997,89.739998,2585400,70.183571
"2012-03-20",89.169998,89.730003,88.75,89.349998,2485300,69.878555
"2012-03-21",89.419998,89.639999,88.800003,88.910004,2433800,69.534439
"2012-03-22",88.5,88.779999,87.720001,88.57,3064200,69.268539
"2012-03-23",88.629997,88.669998,88.019997,88.459999,2326100,69.182495
"2012-03-26",88.919998,89.349998,88.599998,89.120003,2572500,69.698669
"2012-03-27",89.379997,89.419998,88.93,89.139999,2308400,69.714294
"2012-03-28",89.290001,89.610001,88.040001,88.449997,2289600,69.174667
"2012-03-29",87.879997,88.82,87.720001,88.769997,2207100,69.42495
"2012-03-30",89.220001,89.290001,88.760002,89.209999,2471800,69.769058
"2012-04-02",88.790001,89.360001,88.050003,89.230003,2640900,69.784706
"2012-04-03",89.220001,89.220001,88.199997,88.790001,2298400,69.440598
"2012-04-04",87.980003,88.050003,87.150002,87.839996,2392700,68.697617
"2012-04-05",87.360001,87.790001,86.970001,87.269997,2048400,68.251816
"2012-04-09",86.239998,86.769997,85.900002,86.330002,1932700,67.516693
"2012-04-10",86.190002,86.400002,84.440002,84.580002,3651000,66.148071
"2012-04-11",85.360001,85.690002,85.120003,85.349998,2527700,66.750244
"2012-04-12",85.709999,86.93,85.080002,86.860001,2476000,67.931183
"2012-04-13",86.489998,86.589996,85.57,85.690002,2609700,67.016121
"2012-04-16",86.040001,86.93,85.919998,86.400002,3060200,67.571411
"2012-04-17",86.699997,87.669998,86.660004,87.449997,2354200,68.392593
"2012-04-18",86.900002,87.629997,86.690002,87.129997,1781600,68.142342
"2012-04-19",87.190002,87.550003,86.129997,86.800003,2565000,67.884254
"2012-04-20",86.989998,87.800003,86.910004,87.480003,3177200,68.416046
"2012-04-23",86.519997,87.239998,86.019997,87.129997,2769900,68.142342
"2012-04-24",89.330002,89.75,88.379997,88.489998,5701200,69.205971
"2012-04-25",88.980003,89.260002,88.5,88.800003,2962900,69.448395
"2012-04-26",88.599998,89.559998,88.510002,89.32,2750900,69.855087
"2012-04-27",89.410004,89.540001,88.75,89.360001,2618000,69.886375
"2012-04-30",89.25,89.459999,88.720001,89.360001,2072900,69.886375
"2012-05-01",89.129997,89.949997,88.739998,89.599998,2294200,70.074074
"2012-05-02",89.160004,89.589996,88.889999,89.519997,2100200,70.01152
"2012-05-03",89.5,89.849998,89.110001,89.389999,2343600,69.909813
"2012-05-04",89.169998,89.239998,88.300003,88.669998,2823800,69.346748
"2012-05-07",87.699997,88.620003,87.699997,88.010002,2753500,68.830566
"2012-05-08",87.120003,87.879997,86.300003,87.559998,2710400,68.478645
"2012-05-09",86.639999,87.839996,85.980003,87.269997,3192800,68.251816
"2012-05-10",87.139999,87.690002,86.879997,87.129997,2828500,68.142342
"2012-05-11",86.470001,87.480003,86.239998,86.730003,2601800,67.829506
"2012-05-14",85.459999,86.550003,85.239998,85.830002,2631900,67.125648
"2012-05-15",85.949997,86.459999,85.5,85.779999,2611300,67.08654
"2012-05-16",85.910004,86.269997,85.260002,85.349998,2770600,67.212524
"2012-05-17",85.559998,85.639999,84.25,84.339996,2777200,66.41716
"2012-05-18",84.779999,84.779999,83.269997,83.510002,3602900,65.763557
"2012-05-21",83.879997,84.629997,83.75,84.459999,2450000,66.511665
"2012-05-22",84.690002,84.989998,83.68,84.129997,3000900,66.251801
"2012-05-23",83.370003,84.879997,82.949997,84.800003,3200000,66.779427
"2012-05-24",84.959999,85,84.029999,84.980003,2322100,66.921158
"2012-05-25",84.870003,85.199997,84.400002,84.779999,2346000,66.76368
"2012-05-29",85.379997,86,85.129997,85.730003,2142200,67.51178
"2012-05-30",85.059998,85.120003,84.099998,84.449997,2697100,66.503792
"2012-05-31",84.449997,85.050003,83.870003,84.410004,3683200,66.472298
"2012-06-01",83.050003,83.980003,82.720001,82.849998,3539200,65.243813
"2012-06-04",82.790001,82.989998,81.989998,82.620003,2899900,65.062675
"2012-06-05",82.589996,82.860001,82.25,82.510002,3268700,64.976051
"2012-06-06",83.220001,84.639999,83.029999,84.629997,2776300,66.645538
"2012-06-07",85.589996,86.190002,85.330002,85.5,3032400,67.330681
"2012-06-08",85.18,86.089996,84.989998,86,2146200,67.724396
"2012-06-11",86.540001,86.540001,85.080002,85.18,2098200,67.078659
"2012-06-12",85.669998,86.739998,85.220001,86.730003,2570900,68.299286
"2012-06-13",86.300003,86.800003,85.720001,86.129997,2661900,67.826775
"2012-06-14",86.309998,87.230003,86.059998,86.860001,3334900,68.401642
"2012-06-15",87.57,87.910004,87.010002,87.440002,4696100,68.858414
"2012-06-18",87.07,87.610001,86.669998,87.309998,2950600,68.756027
"2012-06-19",87.82,88.169998,87.519997,87.82,3212500,69.157631
"2012-06-20",87.93,88.279999,87.349998,87.540001,3446800,68.937149
"2012-06-21",88.040001,88.379997,86.620003,86.730003,3722800,68.299286
"2012-06-22",87.110001,87.139999,86.379997,86.830002,3026000,68.378036
"2012-06-25",85.870003,86.309998,85.459999,85.849998,2908900,67.606285
"2012-06-26",85.910004,86.470001,85.290001,86.18,2389100,67.866173
"2012-06-27",86.389999,87.599998,86.239998,87.160004,2887800,68.637917
"2012-06-28",86.360001,87.25,85.980003,87.160004,3267100,68.637917
"2012-06-29",88.620003,89.599998,88.349998,89.599998,4629400,70.55941
"2012-07-02",89.290001,89.690002,88.279999,89.279999,2289700,70.307396
"2012-07-03",89.110001,89.75,89.080002,89.699997,1410400,70.638138
"2012-07-05",89.199997,89.949997,88.860001,89.57,1924800,70.535759
"2012-07-06",88.809998,89.379997,88.349998,88.989998,2192900,70.079002
"2012-07-09",88.860001,89.080002,88.309998,88.959999,2600900,70.055397
"2012-07-10",89.080002,89.82,87.959999,88.25,3356800,69.496254
"2012-07-11",88.379997,88.760002,87.010002,87.849998,4208600,69.181267
"2012-07-12",86.599998,86.970001,85.339996,86.410004,4938300,68.047295
"2012-07-13",86.32,87.830002,86.32,87.589996,2599300,68.976524
"2012-07-16",88.120003,88.650002,87.769997,88.099998,2848100,69.378143
"2012-07-17",88.25,89.349998,87.550003,88.980003,3078500,70.071152
"2012-07-18",88.75,90.989998,88.559998,90.870003,4273300,71.559509
"2012-07-19",90.870003,91.199997,90.400002,90.830002,3355100,71.528
"2012-07-20",90.18,90.489998,89.839996,89.989998,3024800,70.866508
"2012-07-23",88.440002,89.559998,87.779999,89.360001,2434800,70.370361
"2012-07-24",89.279999,89.510002,87.580002,88.239998,2850400,69.488388
"2012-07-25",88.690002,89.160004,87.959999,88.75,3541200,69.890007
"2012-07-26",90,92,89.529999,90.589996,4759400,71.338989
"2012-07-27",90.940002,92.080002,90.660004,91.709999,3915400,72.220978
"2012-07-30",91.410004,91.949997,90.910004,91.279999,2714900,71.882362
"2012-07-31",91,91.660004,90.870003,91.230003,2720200,71.84301
"2012-08-01",91.650002,91.800003,90.610001,91.199997,2149700,71.819374
"2012-08-02",90.110001,90.730003,89.230003,90.080002,2949800,70.937378
"2012-08-03",91.029999,91.790001,91.010002,91.699997,2713500,72.21312
"2012-08-06",92,92.339996,91.410004,91.410004,1858500,71.984734
"2012-08-07",91.699997,92.309998,91.620003,91.699997,1764800,72.21312
"2012-08-08",91.480003,92.080002,91.25,91.629997,2022300,72.157997
"2012-08-09",91.5,92.07,91.330002,91.589996,1834900,72.126488
"2012-08-10",91.370003,92.300003,90.949997,92.290001,1755100,72.677742
"2012-08-13",92.290001,92.589996,91.739998,92.400002,2075400,72.764351
"2012-08-14",92.360001,92.5,92.010002,92.300003,1843500,72.685608
"2012-08-15",92,92.739998,91.940002,92.540001,1983400,72.874626
"2012-08-16",92.75,93.870003,92.209999,93.739998,3395200,73.819603
"2012-08-17",93.93,94.300003,93.589996,94.239998,3069600,74.213348
"2012-08-20",94,94.169998,93.550003,93.889999,1639500,73.937721
"2012-08-21",93.980003,94.099998,92.989998,93.209999,2302800,73.402245
"2012-08-22",92.559998,93.360001,92.43,92.68,2464000,73.449776
"2012-08-23",92.650002,92.68,91.790001,91.980003,1823500,72.89502
"2012-08-24",92.029999,92.970001,91.940002,92.830002,1945800,73.568649
"2012-08-27",92.919998,92.970001,92.400002,92.589996,1880000,73.378433
"2012-08-28",92.360001,92.769997,92.199997,92.300003,1913000,73.148628
"2012-08-29",92.5,92.800003,92.300003,92.43,1736000,73.251663
"2012-08-30",92.050003,92.150002,91.300003,91.760002,1729600,72.720657
"2012-08-31",92.440002,93,91.900002,92.599998,1917300,73.386375
"2012-09-04",92.029999,92.330002,91.099998,91.68,2532300,72.657257
"2012-09-05",91.919998,91.989998,91.110001,91.75,2985500,72.712753
"2012-09-06",92.370003,93.379997,92.059998,93.279999,3223400,73.925278
"2012-09-07",93.379997,93.650002,92.699997,92.82,3215400,73.560745
"2012-09-10",92.269997,92.309998,90.610001,90.669998,6356100,71.856827
"2012-09-11",90.730003,91.589996,90.650002,91.169998,2403400,72.25309
"2012-09-12",91.599998,91.660004,90.459999,90.809998,2409600,71.967789
"2012-09-13",90.919998,92.43,90.459999,92.059998,2729300,72.95842
"2012-09-14",92.860001,93.980003,92.559998,93.980003,4993000,74.480057
"2012-09-17",93.660004,94.089996,93.489998,93.779999,3290300,74.321533
"2012-09-18",93.779999,93.989998,93.220001,93.43,2477500,74.044151
"2012-09-19",92.879997,94.059998,92.730003,93.629997,2723500,74.202682
"2012-09-20",93.199997,93.629997,92.910004,93.580002,2075600,74.163055
"2012-09-21",94.059998,94.07,92.940002,93.209999,9547000,73.869835
"2012-09-24",92.849998,94.089996,92.760002,93.730003,3037400,74.281921
"2012-09-25",93.949997,94.099998,92.720001,92.830002,3800400,73.568649
"2012-09-26",92.879997,93.400002,92.540001,92.589996,2612900,73.378433
"2012-09-27",92.889999,93.209999,91.959999,92.82,2081400,73.560745
"2012-09-28",92.470001,92.860001,91.699997,92.419998,2559500,73.243721
"2012-10-01",92.900002,94.269997,92.209999,93.290001,3900600,73.933205
"2012-10-02",94.230003,94.290001,93.099998,93.540001,3602300,74.131325
"2012-10-03",93.809998,94,93,93.779999,2610300,74.321533
"2012-10-04",94.050003,94.529999,93.660004,94.43,2531400,74.836678
"2012-10-05",94.739998,95.199997,94.449997,94.959999,3663600,75.256683
"2012-10-08",94.550003,95.459999,94.5,95.370003,2607600,75.581635
"2012-10-09",95.290001,95.290001,93.900002,93.940002,2989500,74.448341
"2012-10-10",93.949997,94,93.150002,93.279999,2561600,73.925278
"2012-10-11",93.860001,93.870003,92.779999,92.830002,2429200,73.568649
"2012-10-12",92.949997,93.339996,92.400002,92.75,2566100,73.505272
"2012-10-15",92.709999,93.059998,92.370003,92.790001,2916300,73.536964
"2012-10-16",94.019997,94.339996,93.290001,94.230003,2857500,74.678177
"2012-10-17",94.940002,95.099998,94.550003,94.809998,3191800,75.137833
"2012-10-18",94.68,95,94.169998,94.739998,2538800,75.082336
"2012-10-19",94.610001,94.610001,92.690002,92.940002,3804100,73.655807
"2012-10-22",92.410004,93.059998,91.5,92.529999,3130800,73.33091
"2012-10-23",89.669998,90.519997,88.580002,88.730003,5866000,70.319359
"2012-10-24",89.029999,89.540001,88.150002,88.389999,3321300,70.049904
"2012-10-25",88.57,88.839996,87.410004,87.809998,4613900,69.590248
"2012-10-26",87.900002,88.540001,87.589996,88.029999,3592600,69.764595
"2012-10-31",88.029999,88.690002,87.489998,87.599998,3360400,69.423836
"2012-11-01",87.940002,89.400002,87.839996,89.25,3306600,70.731453
"2012-11-02",89.610001,89.970001,88.779999,88.970001,3051900,70.509583
"2012-11-05",88.080002,89.839996,88.080002,89.599998,2387800,71.008873
"2012-11-06",89.949997,91.230003,89.870003,90.860001,2806100,72.007423
"2012-11-07",90.339996,90.339996,88.709999,89.379997,4593100,70.834496
"2012-11-08",89.110001,89.830002,88.459999,88.550003,3005900,70.176712
"2012-11-09",88.599998,89.559998,88.099998,88.809998,3176400,70.382767
"2012-11-12",88.959999,89.669998,88.5,89.18,2220100,70.675987
"2012-11-13",88.599998,90.190002,88.360001,89.080002,2985900,70.596741
"2012-11-14",89.169998,89.379997,87.07,87.309998,2882700,69.194008
"2012-11-15",86.739998,88.290001,86.739998,88.019997,3291600,69.756668
"2012-11-16",88.120003,89.379997,87.75,88.5,5237100,70.137085
"2012-11-19",89.25,89.699997,88.769997,89.57,2688600,70.985077
"2012-11-20",89.080002,89.68,88.400002,89.019997,2035100,71.016998
"2012-11-21",89.080002,89.150002,88.660004,88.940002,2011300,70.953171
"2012-11-23",89.290001,90.330002,89.150002,90.279999,1101100,72.022171
"2012-11-26",89.540001,90.25,89.540001,90.089996,1910200,71.87059
"2012-11-27",90.190002,90.959999,90.120003,90.309998,2504200,72.046082
"2012-11-28",90.099998,91,89.480003,90.93,2426200,72.540733
"2012-11-29",91.349998,91.970001,90.510002,90.650002,2364000,72.317322
"2012-11-30",90.68,91.190002,90.489998,90.949997,2284900,72.556671
"2012-12-03",91.410004,91.68,90.120003,90.300003,1929200,72.038139
"2012-12-04",90.309998,90.690002,90,90.120003,1969800,71.894524
"2012-12-05",90.300003,91.199997,89.599998,90.760002,2996600,72.405106
"2012-12-06",90.800003,91.089996,90.309998,90.949997,2027700,72.556671
"2012-12-07",91.239998,91.669998,90.68,91.510002,2476400,73.003426
"2012-12-10",91.370003,92.480003,91.349998,91.870003,2847700,73.290619
"2012-12-11",92.650002,93.900002,92.5,93.68,3821600,74.734558
"2012-12-12",93.720001,94,92.519997,93.120003,4064900,74.287834
"2012-12-13",92.949997,93.449997,92.160004,92.5,2621400,73.793213
"2012-12-14",92,92.580002,92,92.279999,2709000,73.617691
"2012-12-17",92.389999,93.110001,92.129997,93.029999,2750700,74.216026
"2012-12-18",93.129997,94,93,93.849998,2800000,74.870209
"2012-12-19",93.919998,93.980003,92.970001,93.019997,3254800,74.208023
"2012-12-20",93.349998,94.139999,93.209999,94.129997,3289800,75.093552
"2012-12-21",92.779999,93.660004,91.940002,93.099998,5975500,74.271866
"2012-12-24",92.699997,93.720001,92.690002,93.190002,953400,74.343666
"2012-12-26",93.349998,93.730003,92.75,93.07,1542900,74.24794
"2012-12-27",93.110001,93.169998,91.669998,92.639999,2360900,73.9049
"2012-12-28",91.980003,92.800003,91.610001,91.779999,1877300,73.218819
"2012-12-31",91.550003,92.919998,91.400002,92.849998,2580600,74.072418
"2013-01-02",94.190002,94.790001,93.959999,94.779999,3206700,75.612129
"2013-01-03",94.339996,94.93,94.129997,94.669998,2704600,75.524376
"2013-01-04",94.790001,95.480003,94.540001,95.370003,2704900,76.082802
"2013-01-07",95.019997,95.730003,94.760002,95.489998,2745800,76.17852
"2013-01-08",95.169998,95.75,95.099998,95.5,2655500,76.186501
"2013-01-09",95.870003,96.739998,95.709999,96.410004,2359700,76.912491
"2013-01-10",96.709999,96.989998,96.330002,96.889999,2600600,77.29538
"2013-01-11",95.839996,96.660004,95.209999,96.279999,2923900,76.808762
"2013-01-14",96.400002,97.389999,96.099998,97.080002,2592500,77.446968
"2013-01-15",96.830002,97.400002,96.57,97.290001,2106400,77.614525
"2013-01-16",97,97.699997,96.919998,97.599998,2092300,77.861809
"2013-01-17",97.790001,98.5,97.510002,98.080002,2803900,78.244743
"2013-01-18",98.419998,98.800003,98.040001,98.739998,3187900,78.771248
"2013-01-22",98.389999,99.330002,98.099998,99.330002,3215200,79.241943
"2013-01-23",98.970001,99.699997,98.809998,99.489998,3579300,79.369576
"2013-01-24",99.379997,99.82,98.800003,99.669998,3816300,79.513168
"2013-01-25",99.790001,100.870003,99.580002,100.589996,4237800,80.247101
"2013-01-28",100.980003,100.980003,100.269997,100.650002,2964900,80.294983
"2013-01-29",100.330002,101.870003,100.059998,101.809998,3530700,81.220383
"2013-01-30",101.800003,101.949997,100.690002,100.800003,2822800,80.414658
"2013-01-31",100.690002,100.949997,100.07,100.550003,3763100,80.215202
"2013-02-01",101.440002,101.989998,101.160004,101.559998,3853600,81.020958
"2013-02-04",100.769997,101.209999,100.580002,100.769997,1987600,80.390732
"2013-02-05",101.309998,101.919998,101.25,101.489998,2833100,80.965126
"2013-02-06",101.129997,102.989998,101.080002,102.690002,3510600,81.922417
"2013-02-07",102.650002,102.739998,101.459999,102.220001,2277600,81.547478
"2013-02-08",102.339996,103.330002,102.040001,102.660004,1937800,81.898491
"2013-02-11",102.389999,102.879997,102.040001,102.620003,1715500,81.866585
"2013-02-12",102.660004,103.589996,102.629997,103.459999,1928000,82.536697
"2013-02-13",103.029999,103.389999,102.580002,102.860001,1699900,82.564804
"2013-02-14",102.43,103.139999,102.220001,102.779999,2217500,82.500587
"2013-02-15",103.059998,103.379997,102.620003,103.230003,2326200,82.861794
"2013-02-19",103.419998,104.389999,103.32,104.18,2988500,83.624344
"2013-02-20",104.18,104.400002,103.150002,103.150002,2995400,82.797592
"2013-02-21",102.879997,103.139999,102.389999,102.720001,2758000,82.452415
"2013-02-22",102.989998,103.699997,102.82,103.540001,2158100,83.110626
"2013-02-25",103.910004,104.040001,101.75,101.75,3021900,81.673805
"2013-02-26",102.110001,102.660004,101.910004,102.309998,2471900,82.123306
"2013-02-27",102.099998,103.93,101.949997,103.57,2353700,83.134689
"2013-02-28",103.599998,104.559998,103.139999,104,2870100,83.479858
"2013-03-01",103.389999,103.940002,102.720001,103.769997,2660400,83.295235
"2013-03-04",103.510002,103.510002,102.589996,103.279999,2566300,82.901901
"2013-03-05",103.760002,104.809998,103.650002,104.449997,2632200,83.841064
"2013-03-06",104.730003,105.419998,104.470001,104.660004,3470300,84.009644
"2013-03-07",104.800003,105.150002,104.489998,104.540001,1875200,83.9133
"2013-03-08",105,105.809998,104.82,105.709999,2357200,84.852478
"2013-03-11",105.330002,105.959999,105.330002,105.809998,1720600,84.932739
"2013-03-12",105.82,105.980003,104.959999,105.129997,2226800,84.386909
"2013-03-13",105.129997,105.57,104.879997,105.089996,2059600,84.354797
"2013-03-14",105.330002,106.019997,105.260002,106.019997,2203400,85.101295
"2013-03-15",105.900002,106.879997,105.849998,106.400002,5148400,85.406319
"2013-03-18",105.230003,105.959999,105.220001,105.410004,1811400,84.611671
"2013-03-19",105.830002,105.980003,104.639999,105.18,3211400,84.427032
"2013-03-20",105.910004,106.169998,105.379997,105.660004,1799500,84.81234
"2013-03-21",105.389999,105.459999,104.720001,104.940002,1937300,84.23439
"2013-03-22",105.099998,106.489998,105.099998,106.419998,2409800,85.422394
"2013-03-25",106.529999,106.800003,104.68,105.169998,3739200,84.419014
"2013-03-26",105.410004,106.220001,105.410004,106.07,1893500,85.141449
"2013-03-27",105.349998,105.5,104.970001,105.290001,2129500,84.51535
"2013-03-28",105.669998,106.339996,105.279999,106.309998,2276700,85.334084
"2013-04-01",106,106.169998,105.419998,105.650002,1684300,84.804321
"2013-04-02",105.800003,106.800003,105.790001,106.519997,2097500,85.502632
"2013-04-03",106.599998,106.970001,105.43,105.68,3278900,84.828377
"2013-04-04",105.82,106.220001,105.300003,105.82,1771200,84.940765
"2013-04-05",104.449997,105.879997,104.349998,105.779999,2477800,84.908661
"2013-04-08",105.860001,106.419998,105.099998,105.75,1947700,84.884575
"2013-04-09",106,106.690002,105.389999,105.949997,2370600,85.045113
"2013-04-10",106.089996,107.93,106.029999,107.690002,3262400,86.441757
"2013-04-11",107.860001,108.720001,107.860001,108.25,2137800,86.891304
"2013-04-12",107.889999,108.269997,107.309998,107.68,2111400,86.433769
"2013-04-15",107.150002,107.910004,105.739998,105.760002,3677400,84.892609
"2013-04-16",106.690002,106.849998,105.699997,106.150002,2636800,85.205627
"2013-04-17",105.470001,105.800003,104.93,105.480003,3155300,84.667862
"2013-04-18",105.839996,105.970001,104.279999,104.980003,3144700,84.26651
"2013-04-19",105.309998,105.879997,104.82,105.709999,3323000,84.852478
"2013-04-22",105.709999,106.099998,105.139999,105.800003,2646800,84.924706
"2013-04-23",106.239998,107.510002,105.860001,107.389999,3209800,86.200996
"2013-04-24",107.610001,108.150002,107.239998,107.870003,3238200,86.586296
"2013-04-25",104.459999,105.639999,103.5,104.879997,9027000,84.186218
"2013-04-26",104.970001,105.18,103.459999,103.790001,3359400,83.311302
"2013-04-29",103.910004,104.199997,102.889999,103.830002,2903700,83.343414
"2013-04-30",103.980003,104.739998,102.970001,104.709999,3768800,84.049767
"2013-05-01",104.779999,105.120003,104.419998,104.550003,3258900,83.921349
"2013-05-02",105.040001,106.379997,104.910004,106.040001,3119500,85.117363
"2013-05-03",106.959999,108.599998,106.849998,107.830002,3013100,86.554184
"2013-05-06",107.629997,107.989998,107.449997,107.839996,2174400,86.562218
"2013-05-07",107.610001,108.370003,107.550003,108.010002,2235200,86.698654
"2013-05-08",108.029999,108.290001,107.769997,108.199997,2654400,86.851181
"2013-05-09",108.110001,110.510002,108.110001,109.919998,4487000,88.231827
"2013-05-10",110.080002,110.639999,109.75,110.480003,2993300,88.681313
"2013-05-13",109.989998,110.720001,109.709999,110.5,2044400,88.69735
"2013-05-14",110.32,110.790001,110.269997,110.589996,2481000,88.769585
"2013-05-15",110.400002,111.709999,110.290001,111.5,2912600,89.500038
"2013-05-16",111.209999,111.699997,110.949997,111.07,2685900,89.1549
"2013-05-17",111.160004,111.779999,110.940002,111.389999,4060400,89.411751
"2013-05-20",111.129997,112.059998,110.959999,111.720001,2457300,89.676636
"2013-05-21",112.110001,112.339996,111.519997,112.010002,2473300,89.909416
"2013-05-22",111.589996,112.290001,110.57,110.790001,3833200,89.437172
"2013-05-23",110.059998,110.699997,109.580002,110.410004,2568400,89.130409
"2013-05-24",109.860001,110.489998,109.489998,110.269997,2228400,89.017365
"2013-05-28",111.150002,112.379997,111.040001,111.589996,2722000,90.08297
"2013-05-29",111.040001,111.360001,110.480003,111.129997,2113600,89.711624
"2013-05-30",111.339996,112,111.010002,111.419998,2599200,89.94574
"2013-05-31",110.790001,112.209999,110.269997,110.269997,3207700,89.017365
"2013-06-03",110.699997,110.949997,109.690002,110.610001,2647100,89.29187
"2013-06-04",110.650002,111.199997,109.529999,110.019997,2508500,88.815567
"2013-06-05",109.800003,109.889999,108.389999,108.589996,2690400,87.661179
"2013-06-06",108.459999,108.779999,107.639999,108.669998,2680800,87.725784
"2013-06-07",109.379997,111.120003,108.970001,111.110001,3374900,89.695488
