"dates","ANTM.Open","ANTM.High","ANTM.Low","ANTM.Close","ANTM.Volume","ANTM.Adjusted"
"2013-01-30",66.139999,66.300003,65.370003,65.389999,1949800,57.827885
"2013-01-31",65.220001,65.279999,64.709999,64.82,1716300,57.323799
"2013-02-01",65.040001,65.370003,64.529999,65.32,1646500,57.765987
"2013-02-04",65,65.989998,64.690002,64.82,1482900,57.323799
"2013-02-05",65.279999,66.199997,65.279999,65.839996,1784200,58.225853
"2013-02-06",65.440002,66.029999,65.290001,65.410004,1869600,57.845577
"2013-02-07",65.559998,65.809998,64.949997,65.699997,1387700,58.102039
"2013-02-08",65.980003,66.620003,65.379997,66.279999,1530500,58.61496
"2013-02-11",66.059998,66.190002,65.400002,66.010002,894200,58.376194
"2013-02-12",66,66.25,65.43,66.010002,1114900,58.376194
"2013-02-13",64.139999,64.839996,62.849998,63,5755600,55.714287
"2013-02-14",63.07,64.019997,62.630001,63.290001,2622200,55.970745
"2013-02-15",63.18,63.810001,62.57,62.700001,2930700,55.448971
"2013-02-19",60.720001,62.799999,60.41,62.77,3448500,55.510876
"2013-02-20",62.799999,63,62.34,62.580002,2462500,55.342854
"2013-02-21",62.599998,63.16,62.099998,62.709999,2014200,55.457809
"2013-02-22",62.810001,63.200001,61.68,61.919998,1973700,54.759171
"2013-02-25",62.169998,62.84,61.459999,61.459999,2361600,54.352379
"2013-02-26",61.619999,61.98,61.200001,61.830002,2558300,54.679592
"2013-02-27",61.759998,62.580002,61.52,62.459999,1972500,55.236732
"2013-02-28",62.419998,62.759998,61.779999,62.18,3173600,54.989105
"2013-03-01",61.98,62.470001,61.560001,61.880001,3015700,54.723808
"2013-03-04",61.73,62.009998,61.52,61.82,1804200,54.670738
"2013-03-05",61.970001,62.560001,61.650002,62.27,2047200,55.06871
"2013-03-06",62.02,62.57,61.759998,62.52,1757500,55.624771
"2013-03-07",62.599998,63.009998,62.57,62.700001,1352000,55.784916
"2013-03-08",62.880001,63.459999,62.470001,63.029999,1367300,56.078526
"2013-03-11",63.040001,63.68,62.599998,63.490002,1110100,56.487797
"2013-03-12",63.470001,64.209999,63.349998,64.139999,1462600,57.066105
"2013-03-13",64.139999,65.150002,63.98,64.839996,1749400,57.6889
"2013-03-14",64.989998,65.279999,64.5,65.18,1364600,57.991383
"2013-03-15",64.839996,65.440002,64.599998,64.980003,2702000,57.813469
"2013-03-18",64.540001,64.839996,64.190002,64.550003,1523100,57.430897
"2013-03-19",64.690002,64.900002,64.139999,64.309998,1688100,57.217354
"2013-03-20",64.639999,64.879997,63.91,64.019997,1567100,56.959335
"2013-03-21",63.650002,64.230003,63.419998,63.630001,1819700,56.612347
"2013-03-22",63.860001,64.040001,63.310001,64.029999,1114900,56.968235
"2013-03-25",64.120003,64.389999,63.799999,64.110001,1213200,57.039417
"2013-03-26",64.370003,65.18,64.349998,64.760002,1213800,57.617718
"2013-03-27",64.629997,65.610001,64.419998,65.610001,1972600,58.37397
"2013-03-28",65.709999,66.330002,65.400002,66.230003,2120600,58.925594
"2013-04-01",66.290001,67.699997,65.82,67.440002,2971500,60.002163
"2013-04-02",69.25,70.580002,68.239998,68.459999,4167500,60.90966
"2013-04-03",68.349998,69.339996,68.120003,68.150002,2112200,60.633873
"2013-04-04",68.150002,69.25,67.940002,68.489998,1915000,60.936356
"2013-04-05",68.199997,68.389999,67.510002,67.989998,2392600,60.491501
"2013-04-08",68.010002,68.129997,67.040001,67.720001,1537500,60.251263
"2013-04-09",67.889999,68.93,67.75,68.480003,1722200,60.927464
"2013-04-10",68.860001,69.879997,68.599998,69.459999,1608400,61.799366
"2013-04-11",69.480003,70.139999,69.260002,70.059998,1998800,62.333191
"2013-04-12",69.949997,70.440002,69.330002,69.790001,1343900,62.092987
"2013-04-15",69.459999,69.699997,68.260002,68.279999,1351800,60.749508
"2013-04-16",68.809998,70.519997,68.690002,70.160004,2444600,62.422176
"2013-04-17",69.669998,70.360001,68.660004,69.029999,2173100,61.416805
"2013-04-18",68.199997,68.410004,66.68,67.18,2505100,59.770824
"2013-04-19",67.470001,68.769997,67.389999,68.709999,1500300,61.132072
"2013-04-22",68.709999,68.769997,67.980003,68.25,867200,60.722816
"2013-04-23",68.599998,69.639999,68.32,69.330002,1729900,61.68372
"2013-04-24",72,74.43,71.389999,73.330002,4394100,65.242561
"2013-04-25",73.650002,74.269997,73.18,73.75,3121400,65.616241
"2013-04-26",73.43,74.209999,72.379997,72.870003,1807300,64.833275
"2013-04-29",73.260002,73.980003,72.75,72.900002,1715800,64.859985
"2013-04-30",73.220001,73.220001,71.650002,72.919998,2649200,64.877769
"2013-05-01",72.5,73.529999,72.050003,72.269997,1641000,64.299446
"2013-05-02",72.620003,73.629997,72.529999,73.419998,2354500,65.322624
"2013-05-03",73.830002,74.32,73.650002,73.82,1741800,65.67849
"2013-05-06",73.82,74.260002,73.370003,73.510002,1070800,65.40271
"2013-05-07",73.639999,75.040001,73.470001,74.709999,2329800,66.470367
"2013-05-08",74.290001,75.349998,74.18,75.050003,1740600,66.772858
"2013-05-09",74.669998,75.489998,74.510002,75.389999,1527000,67.075356
"2013-05-10",75.389999,75.980003,75.239998,75.889999,1332700,67.520203
"2013-05-13",75.529999,76.029999,75.160004,76.010002,1470100,67.627007
"2013-05-14",76.510002,78.010002,76.510002,78,3708700,69.397499
"2013-05-15",77.980003,78.099998,77.400002,77.830002,1768500,69.246262
"2013-05-16",77.419998,77.800003,76.790001,76.839996,1578000,68.365433
"2013-05-17",76.82,77.889999,76.82,77.809998,1483600,69.228455
"2013-05-20",77.790001,78.330002,77.32,77.489998,1584700,68.943756
"2013-05-21",77.529999,78.660004,77.239998,78.099998,1531100,69.486481
"2013-05-22",78.019997,79.580002,77.68,77.809998,1735800,69.228455
"2013-05-23",77.209999,78.099998,77.050003,77.980003,1305700,69.379707
"2013-05-24",77.339996,77.519997,76.18,76.980003,1547300,68.48999
"2013-05-28",77.830002,79.150002,77.699997,78.720001,1493400,70.038109
"2013-05-29",78.129997,78.5,77.720001,78,1404300,69.397499
"2013-05-30",78.010002,79.599998,77.769997,79.379997,1484600,70.62532
"2013-05-31",79.050003,79.470001,76.93,76.970001,1744800,68.481094
"2013-06-03",77.07,77.690002,76.120003,77.5,2199300,68.952644
"2013-06-04",77.230003,77.75,76.68,77.440002,1822800,68.899284
"2013-06-05",77.389999,77.43,75.220001,75.68,1718500,67.333389
"2013-06-06",75.43,76.440002,75.019997,76.440002,1230400,68.348236
"2013-06-07",76.900002,77.870003,76.589996,77.389999,1439500,69.197647
"2013-06-10",77.43,79.779999,77.43,79.559998,2806300,71.137947
"2013-06-11",78.370003,78.940002,77.300003,78.379997,1814500,70.082863
"2013-06-12",78.720001,78.860001,77.800003,78.07,1449000,69.805679
"2013-06-13",77.839996,79.029999,77.120003,78.93,1157200,70.574615
"2013-06-14",78.830002,79.470001,77.809998,78.160004,1353000,69.886177
"2013-06-17",78.709999,79.25,78.150002,78.769997,1561300,70.431572
"2013-06-18",78.760002,79.790001,78.709999,79.639999,1609900,71.209488
"2013-06-19",79.519997,80,78.5,78.519997,1904000,70.208046
"2013-06-20",77.809998,79.269997,77.400002,77.480003,2717100,69.27813
"2013-06-21",78.120003,79.589996,77.860001,79.400002,3232500,70.994888
"2013-06-24",78.470001,81,78.470001,79.980003,5193000,71.513466
"2013-06-25",80.470001,80.68,79.339996,79.889999,1950100,71.433014
"2013-06-26",80.470001,81,79.419998,80.209999,1551700,71.719131
"2013-06-27",80.459999,81.849998,80.400002,81.699997,1817400,73.051392
"2013-06-28",81.550003,82.330002,81.099998,81.839996,2247200,73.17659
"2013-07-01",82,82.239998,81.599998,81.650002,2070800,73.006699
"2013-07-02",81.529999,82.239998,81.199997,81.379997,2214500,72.765305
"2013-07-03",81.230003,81.449997,80.75,81.089996,2289000,72.505966
"2013-07-05",81.580002,82,80.980003,81.959999,1064900,73.283882
"2013-07-08",82.349998,83.160004,81.959999,83.089996,2042700,74.294258
"2013-07-09",83.290001,84.709999,83.029999,84.089996,2069400,75.1884
"2013-07-10",84.279999,85.059998,84.110001,84.75,1836200,75.778534
"2013-07-11",85.449997,85.599998,84.75,85.410004,1711300,76.36869
"2013-07-12",85.599998,85.660004,84.889999,85.400002,1539000,76.359756
"2013-07-15",85.120003,85.879997,84.889999,85.68,1835600,76.610107
"2013-07-16",85.800003,85.800003,84.910004,85.349998,2164600,76.315048
"2013-07-17",85.529999,85.959999,84.300003,84.43,2503400,75.492424
"2013-07-18",85.18,87.080002,85.18,86.43,3142000,77.280693
"2013-07-19",86.400002,86.989998,85.699997,86.800003,1714000,77.611542
"2013-07-22",86.800003,87.519997,86.550003,87,2073900,77.790375
"2013-07-23",87.050003,87.589996,86.610001,87.510002,1922200,78.246376
"2013-07-24",87.970001,90,87.32,87.440002,3355700,78.183784
"2013-07-25",86.5,86.879997,85.32,85.900002,2333200,76.806801
"2013-07-26",85.5,85.720001,84.230003,84.790001,1994800,75.814301
"2013-07-29",84.790001,86.059998,84.790001,85.540001,1661700,76.484909
"2013-07-30",86.050003,86.519997,84.440002,84.959999,1924200,75.966309
"2013-07-31",85.300003,86.5,85.169998,85.559998,2297800,76.5028
"2013-08-01",86.029999,86.610001,85.980003,86.370003,1190300,77.227058
"2013-08-02",86.330002,86.370003,85.589996,86.080002,1153000,76.967773
"2013-08-05",86.059998,88.720001,85.720001,87.660004,3944500,78.380493
"2013-08-06",87.660004,87.860001,86.610001,87.449997,3105700,78.192711
"2013-08-07",87.330002,88.169998,87,87.139999,1889400,77.915543
"2013-08-08",87.360001,88.489998,87.169998,87.739998,1788700,78.452034
"2013-08-09",87.580002,88.139999,86.760002,87.389999,1180300,78.139061
"2013-08-12",86.739998,87.300003,86.339996,86.970001,1660400,77.76355
"2013-08-13",87.440002,87.550003,86.25,86.989998,1826500,77.781425
"2013-08-14",86.989998,87.139999,86.230003,86.629997,1324100,77.459526
"2013-08-15",86.080002,86.660004,85.239998,85.419998,1582000,76.377609
"2013-08-16",85.150002,86.769997,85.129997,86.050003,1779900,76.940926
"2013-08-19",86.129997,86.489998,85.709999,85.82,1166700,76.735275
"2013-08-20",85.730003,86.410004,85.580002,86.019997,1289700,76.914093
"2013-08-21",85.839996,86.379997,85.459999,85.760002,857800,76.681625
"2013-08-22",85.800003,86.550003,85.519997,86.199997,977700,77.075035
"2013-08-23",86.400002,86.75,86.099998,86.580002,1179600,77.414803
"2013-08-26",86.860001,87,86,86.57,1015700,77.405899
"2013-08-27",85.910004,86.050003,85,85.07,1267200,76.064667
"2013-08-28",85.110001,85.589996,84.150002,84.830002,1289300,75.85009
"2013-08-29",84.75,86.160004,84.650002,85.459999,1677400,76.413399
"2013-08-30",85.300003,85.779999,84.980003,85.139999,1998900,76.127258
"2013-09-03",85.620003,86.540001,85.519997,86.279999,1556200,77.146576
"2013-09-04",86.239998,87.470001,85.760002,87.379997,1435500,78.130142
"2013-09-05",87.260002,88.080002,87.139999,87.870003,1328900,78.568283
"2013-09-06",87.860001,87.919998,86.209999,87.290001,1373700,78.384178
"2013-09-09",87.269997,87.620003,86.540001,86.709999,1246700,77.863342
"2013-09-10",87.300003,87.800003,86.5,87.800003,1879100,78.842155
"2013-09-11",87.800003,89.440002,87.790001,89.260002,2026000,80.153191
"2013-09-12",89.089996,89.470001,88.360001,88.459999,1594300,79.43483
"2013-09-13",89.129997,89.480003,88.699997,89.089996,1957100,80.000526
"2013-09-16",89.82,89.93,88.940002,89.099998,1728800,80.009521
"2013-09-17",89.150002,89.169998,87.510002,88.269997,1536400,79.264206
"2013-09-18",87.68,87.919998,83.970001,84.389999,5917400,75.780045
"2013-09-19",84.449997,85.010002,82.440002,82.529999,3622600,74.109825
"2013-09-20",82.779999,83.660004,82.300003,82.330002,2869700,73.93026
"2013-09-23",82.059998,83.349998,81.459999,83.150002,3011400,74.666588
"2013-09-24",83.230003,85.010002,83.209999,84.290001,2660300,75.690247
"2013-09-25",84.339996,84.389999,83.199997,83.629997,2384700,75.097595
"2013-09-26",83.639999,84.760002,83.57,84.110001,1598000,75.528633
"2013-09-27",83.739998,84.120003,83.410004,83.949997,1389000,75.384956
"2013-09-30",83.160004,84.239998,82.870003,83.610001,1915000,75.079628
"2013-10-01",83.800003,86.110001,83.519997,86.110001,2148000,77.32457
"2013-10-02",85.639999,86.639999,85.010002,86.599998,1988600,77.764587
"2013-10-03",86.339996,87.099998,85.830002,86.480003,1746800,77.65683
"2013-10-04",86.449997,87.860001,86.07,87.209999,2202700,78.31234
"2013-10-07",86.43,87.089996,86.209999,86.279999,1864300,77.477226
"2013-10-08",86.220001,86.639999,85.339996,85.370003,1202500,76.660088
"2013-10-09",85.360001,86,85.209999,85.559998,1149900,76.830681
"2013-10-10",86.470001,88.480003,86.290001,88.43,1670200,79.407883
"2013-10-11",88.18,88.949997,88.050003,88.639999,1573400,79.596436
"2013-10-14",88.339996,88.82,87.809998,88.669998,1053500,79.623405
"2013-10-15",87.919998,89.440002,87.580002,87.970001,1202000,78.99482
"2013-10-16",88.379997,89.870003,88.040001,89.660004,1443000,80.512383
"2013-10-17",87.739998,88.779999,86.900002,88.589996,1961900,79.551552
"2013-10-18",88.809998,88.809998,85.639999,86.379997,3396900,77.567047
"2013-10-21",86.449997,87.809998,86,87.599998,2542100,78.662544
"2013-10-22",87.739998,88.889999,87.589996,88.43,2029700,79.407883
"2013-10-23",88.459999,89.099998,84.809998,85.480003,3897600,76.75885
"2013-10-24",85.68,86.639999,83.129997,83.599998,3476300,75.070663
"2013-10-25",83.620003,84.32,83.18,84.099998,2709300,75.519669
"2013-10-28",84.32,85.519997,83.980003,84.550003,2556500,75.923721
"2013-10-29",84.470001,84.639999,83.220001,84.540001,3090500,75.914742
"2013-10-30",84.940002,85.370003,84.330002,84.540001,1991900,75.914742
"2013-10-31",84.800003,85.470001,84.059998,84.800003,3230700,76.148239
"2013-11-01",85.150002,85.699997,84.459999,85.360001,1872700,76.651108
"2013-11-04",85.769997,87.019997,85.75,86.809998,1759800,77.953148
"2013-11-05",86.690002,87.709999,86.199997,87.410004,2391900,78.491959
"2013-11-06",87.5,88.370003,86.75,87.699997,2629200,78.752357
"2013-11-07",87.970001,88.5,86.43,86.459999,2228600,77.638863
"2013-11-08",86.660004,87.650002,86.080002,87.279999,2939000,78.375191
"2013-11-11",87.239998,88.339996,87.010002,87.940002,1492100,78.967865
"2013-11-12",87.830002,88.029999,87.050003,87.5,2014200,78.572769
"2013-11-13",87.260002,88.129997,87.059998,88.019997,2699400,79.039711
"2013-11-14",88.220001,89.529999,87.650002,89.489998,2901000,80.359718
"2013-11-15",88.980003,90.230003,88.43,90.099998,2688500,80.907501
"2013-11-18",90.139999,90.959999,90.029999,90.400002,1958200,81.176895
"2013-11-19",90.559998,92.870003,90.5,92,3972400,82.613625
"2013-11-20",92,93.720001,91.910004,92.760002,2451000,83.296097
"2013-11-21",92.699997,93.489998,91.849998,92.080002,2407900,82.685509
"2013-11-22",91.769997,93.110001,91.139999,93.029999,2735400,83.538559
"2013-11-25",93,94.220001,92.980003,93.610001,1671300,84.059387
"2013-11-26",93.610001,94.32,93.309998,93.660004,2642900,84.104294
"2013-11-27",94.089996,94.330002,93.480003,93.620003,1304900,84.068367
"2013-11-29",93.830002,93.959999,92.730003,92.879997,1405000,83.40387
"2013-12-02",92.900002,94.360001,92.889999,93.919998,2143500,84.337776
"2013-12-03",92.160004,93.290001,91.550003,92.559998,3490400,83.116524
"2013-12-04",91.970001,92.790001,90.510002,91.589996,2865800,82.245476
"2013-12-05",91.18,91.730003,89.68,89.779999,2032500,80.951584
"2013-12-06",90.610001,90.989998,89.440002,90.690002,2130200,81.772102
"2013-12-09",91.07,91.910004,90.830002,90.980003,1597100,82.033569
"2013-12-10",91,91.860001,90.889999,91.059998,1515300,82.105736
"2013-12-11",91,91.25,89.050003,89.269997,1364300,80.491753
"2013-12-12",89.209999,89.82,88.349998,88.690002,1916000,79.968758
"2013-12-13",88.849998,89.720001,87.5,87.75,2220600,79.121193
"2013-12-16",87.709999,88.370003,86.919998,87.690002,3496500,79.067116
"2013-12-17",87.790001,87.860001,86.879997,86.889999,2388700,78.345779
"2013-12-18",87.43,89.050003,87.050003,89.019997,2738300,80.266327
"2013-12-19",88.75,88.900002,88.059998,88.75,1287800,80.022881
"2013-12-20",88.68,90,88.529999,89.589996,2407300,80.780281
"2013-12-23",90.059998,91.25,90.019997,91.150002,1513100,82.186874
"2013-12-24",91.019997,91.809998,91.019997,91.389999,808300,82.403282
"2013-12-26",91.800003,92.489998,91.5,92.150002,941800,83.088539
"2013-12-27",92.150002,92.830002,92.059998,92.169998,820700,83.106583
"2013-12-30",92.169998,92.449997,91.220001,91.519997,973700,82.520493
"2013-12-31",91.650002,92.540001,91.580002,92.389999,916100,83.304916
"2014-01-02",92,92.010002,90.620003,90.629997,1432000,81.718002
"2014-01-03",90.459999,91.059998,90.309998,90.629997,1070000,81.718002
"2014-01-06",91.019997,91.050003,89.25,89.279999,2204100,80.500755
"2014-01-07",89.669998,91.489998,89.419998,91.080002,1832000,82.123764
"2014-01-08",90.839996,92.220001,90.669998,92.220001,1875000,83.151657
"2014-01-09",90.690002,93.089996,90.690002,93,2073300,83.854942
"2014-01-10",92.739998,92.949997,90.860001,91.989998,1580700,82.94429
"2014-01-13",91.739998,92.379997,90.699997,90.839996,1706200,81.907349
"2014-01-14",90.93,91.870003,90.360001,91.349998,2048400,82.367203
"2014-01-15",91.709999,91.900002,87.849998,88.150002,5087000,79.481873
"2014-01-16",88.129997,88.129997,85.400002,85.559998,4882600,77.146561
"2014-01-17",85.580002,86.410004,85,85.489998,3116000,77.083435
"2014-01-21",85.82,87.260002,85.540001,86.919998,2230000,78.372833
"2014-01-22",86.910004,87.419998,86,86.110001,1687900,77.642464
"2014-01-23",86.389999,86.720001,85.269997,85.790001,2490800,77.353935
"2014-01-24",85.330002,85.360001,83.889999,84.25,2296900,75.965393
"2014-01-27",83.949997,85.5,83.849998,84.889999,3625800,76.542442
"2014-01-28",84.900002,85.489998,84.260002,84.300003,4924700,76.01046
"2014-01-29",82.209999,87.75,81.839996,85.370003,6443100,76.97525
"2014-01-30",87.059998,89.040001,86.139999,87.760002,3954700,79.130226
"2014-01-31",86.739998,87.440002,85.93,86,3311000,77.543297
"2014-02-03",86,86.279999,85.300003,85.620003,2612200,77.200653
"2014-02-04",85.75,86.07,84.720001,85.349998,2026300,76.957214
"2014-02-05",85.209999,86.690002,84.580002,85.650002,2203500,77.227722
"2014-02-06",85.669998,86.669998,84.650002,86.580002,2062600,78.066246
"2014-02-07",85.949997,85.949997,84.25,84.68,3138000,76.353088
"2014-02-10",84.800003,85.410004,83.989998,84.599998,2913200,76.280952
"2014-02-11",84.120003,86.150002,84.019997,85.68,2840300,77.254753
"2014-02-12",85.660004,86.32,84.019997,84.25,3218200,75.965393
"2014-02-13",84.029999,85.669998,84.029999,85.309998,2246200,76.92112
"2014-02-14",85.07,88.010002,85.07,87.800003,2434300,79.166298
"2014-02-18",87.889999,89.199997,87.480003,87.519997,3209600,78.913818
"2014-02-19",87.339996,88.610001,87,87.5,3061900,78.895782
"2014-02-20",87.769997,88.209999,86.989998,87.709999,2402800,79.085152
"2014-02-21",87.470001,89.489998,87.410004,88.550003,2944500,79.842567
"2014-02-24",88.019997,91.959999,88.019997,90.93,3622300,81.988495
"2014-02-25",91.639999,91.660004,89.529999,89.68,2636900,80.861412
"2014-02-26",89.610001,90.489998,88.989998,89.150002,2506600,80.383553
"2014-02-27",89.190002,89.870003,88.900002,89.279999,1967700,80.500755
"2014-02-28",89.260002,91.860001,89.260002,90.589996,3752300,81.681946
"2014-03-03",89.870003,90.220001,89.029999,89.440002,2594000,80.645004
"2014-03-04",90.120003,91.410004,89.989998,90.809998,2475000,81.880302
"2014-03-05",89.260002,91.669998,89.260002,91.559998,2733500,82.556541
"2014-03-06",90.75,92,90.75,91.519997,2448500,82.917145
"2014-03-07",92,92,91.400002,91.529999,3281400,82.926216
"2014-03-10",91.360001,92.290001,91.360001,92.239998,1792100,83.56945
"2014-03-11",92.309998,93.480003,92.239998,93,2712500,84.258011
"2014-03-12",92.550003,94.169998,92.550003,93.620003,2496500,84.819748
"2014-03-13",93.790001,93.989998,93.220001,93.269997,3576100,84.502647
"2014-03-14",93.019997,93.790001,92.839996,93.349998,3482500,84.575111
"2014-03-17",93.599998,95.449997,93.57,95.150002,2861700,86.205925
"2014-03-18",95.139999,97.949997,95.099998,97.709999,4592600,88.525284
"2014-03-19",98.050003,100.589996,98,99.050003,5300700,89.739326
"2014-03-20",98.870003,100.400002,98.400002,99.709999,3667000,90.337288
"2014-03-21",99.889999,102.559998,99.650002,99.769997,7619100,90.391632
"2014-03-24",100.480003,102.389999,100.160004,100.970001,3165100,91.478836
"2014-03-25",101.010002,101.779999,99.660004,99.690002,2763600,90.319183
"2014-03-26",100.459999,100.769997,99,99.910004,4077200,90.518501
"2014-03-27",99.910004,99.989998,97.260002,97.699997,3509000,88.516228
"2014-03-28",98.07,100.099998,97.980003,99.389999,2138800,90.047379
"2014-03-31",100,100.389999,99.059998,99.550003,4061900,90.192329
"2014-04-01",98.5,101.050003,98.5,99.089996,2560900,89.775551
"2014-04-02",96.699997,99.260002,96.699997,98.32,2579400,89.077942
"2014-04-03",98.580002,99.410004,98.260002,99.239998,2893000,89.911469
"2014-04-04",99.580002,99.870003,97.519997,97.589996,3127500,88.416565
"2014-04-07",97.559998,98,96.110001,96.610001,2791200,87.528694
"2014-04-08",96.93,97.470001,95.690002,96.650002,4448200,87.564926
"2014-04-09",96.669998,98.139999,95.989998,96.809998,5236400,87.709869
"2014-04-10",97.010002,97.739998,95.120003,95.739998,3984700,86.740479
"2014-04-11",95.330002,96.139999,94.559998,95.050003,3456300,86.115326
"2014-04-14",95.519997,95.849998,94.300003,95.379997,2461200,86.414299
"2014-04-15",95.68,96.739998,94.669998,96.470001,3215800,87.40184
"2014-04-16",97.019997,97.150002,95.139999,95.650002,2296700,86.658936
"2014-04-17",92.099998,92.879997,90.75,92,4584800,83.352051
"2014-04-21",91.760002,93.269997,91.720001,93.029999,2632900,84.285217
"2014-04-22",93.32,94.459999,93.25,94.190002,2228200,85.336151
"2014-04-23",94.019997,94.910004,93.760002,94.690002,1427600,85.789169
"2014-04-24",95.57,97.169998,95.57,96.540001,2031300,87.465271
"2014-04-25",96.25,96.940002,95.709999,96,1618300,86.976044
"2014-04-28",96.349998,96.540001,94.370003,94.959999,2266800,86.03376
"2014-04-29",95.440002,95.830002,95.18,95.389999,1809900,86.423363
"2014-04-30",99.279999,101.949997,97.970001,100.68,5319400,91.216103
"2014-05-01",100.68,101.760002,99.910004,100.769997,2266000,91.297638
"2014-05-02",100.870003,101.459999,100.459999,100.870003,1565600,91.388275
"2014-05-05",100.529999,102.720001,99.989998,102.440002,2653700,92.810669
"2014-05-06",102.239998,103.010002,101.93,102.330002,1931100,92.711029
"2014-05-07",102.32,105,101.970001,104.739998,2210800,94.894455
"2014-05-08",104.669998,104.959999,103.07,103.279999,2445000,93.571701
"2014-05-09",103.18,104.550003,102.839996,104.510002,1491400,94.686081
"2014-05-12",104.870003,107.089996,104.800003,107.010002,2421400,96.951111
"2014-05-13",106.879997,107.589996,106.32,106.449997,1843300,96.443718
"2014-05-14",106.400002,106.400002,104.980003,105.669998,1720000,95.737038
"2014-05-15",105.449997,105.75,104.18,104.93,1478300,95.066605
"2014-05-16",105.040001,105.730003,104.169998,105.120003,1725100,95.23877
"2014-05-19",104.989998,106.739998,104.910004,106.43,1758400,96.425598
"2014-05-20",106.190002,107.370003,105.449997,106,2648900,96.036034
"2014-05-21",106.190002,107.25,105.889999,107.120003,1192100,97.050751
"2014-05-22",107.230003,107.690002,106.57,107.339996,1518200,97.250053
"2014-05-23",107.639999,109.330002,107.440002,108.82,2294200,98.59095
"2014-05-27",108.809998,108.860001,108.330002,108.480003,1621900,98.282906
"2014-05-28",110,110.029999,107.660004,107.879997,1986900,97.739296
"2014-05-29",108.07,108.650002,107.610001,108.550003,1591800,98.346321
"2014-05-30",108.459999,108.769997,107.730003,108.360001,2016800,98.174187
"2014-06-02",108.559998,108.949997,107.809998,108.349998,1270100,98.165115
"2014-06-03",108.25,108.449997,107.699997,108.010002,1825400,97.857079
"2014-06-04",108.139999,108.910004,107.800003,108.629997,1442100,98.418793
"2014-06-05",108.730003,108.870003,107.160004,107.260002,2376300,97.177589
"2014-06-06",106.889999,107.25,105.75,106.129997,2301500,96.548058
"2014-06-09",106.139999,106.360001,105.209999,105.279999,1753100,95.774796
"2014-06-10",104.879997,105.699997,104.790001,105.699997,2647500,96.156868
"2014-06-11",105.510002,107.919998,105.330002,107.68,2450100,97.958115
"2014-06-12",107.68,107.68,106.800003,107.099998,2097500,97.430489
"2014-06-13",106.93,107.089996,106.150002,106.879997,1272800,97.230339
"2014-06-16",106.879997,107.410004,106.019997,106.099998,1237600,96.520767
"2014-06-17",105.919998,106.349998,105.019997,106.059998,1364500,96.484367
"2014-06-18",105.790001,106.339996,105.43,106.25,1046400,96.657219
"2014-06-19",106.489998,107.849998,106.330002,107.690002,1479400,97.967224
"2014-06-20",108.010002,108.610001,107.300003,108.550003,1439300,98.749573
"2014-06-23",108.129997,108.699997,107.620003,108.650002,906300,98.840546
"2014-06-24",108.480003,108.949997,107.889999,107.910004,1295600,98.167343
"2014-06-25",107.940002,109.089996,107.779999,108.739998,1248300,98.922424
"2014-06-26",108.830002,109.360001,107.410004,108.120003,1760700,98.358398
"2014-06-27",107.470001,107.870003,106.370003,107.550003,1281600,97.839859
"2014-06-30",107.5,109.5,107.32,107.610001,1461400,97.894455
"2014-07-01",108.269997,109.150002,107.93,108.379997,1748200,98.59494
"2014-07-02",108.040001,110.339996,107.120003,110.32,2169800,100.359772
"2014-07-03",110.669998,111.010002,109.190002,110.160004,1433900,100.214218
"2014-07-07",109.989998,110,108.580002,109.129997,1279600,99.277199
"2014-07-08",108.769997,109.669998,108.260002,109.459999,1425800,99.577423
"2014-07-09",109.470001,111.080002,109.389999,110.870003,2080400,100.8601
"2014-07-10",110.370003,111.269997,109.68,110.760002,1501400,100.760048
"2014-07-11",110.550003,111.309998,109.989998,110.900002,1445100,100.887413
"2014-07-14",111.25,113.440002,111.080002,113.150002,2722000,102.934265
"2014-07-15",113.050003,114.68,112.550003,112.769997,2019400,102.588577
"2014-07-16",112.940002,113.199997,111.839996,112.18,1199300,102.051842
"2014-07-17",111.93,115.519997,111.93,113.440002,3750900,103.198067
"2014-07-18",113.709999,115,113.269997,114.93,1754200,104.553566
"2014-07-21",112.230003,114.769997,112.230003,114.43,1284000,104.098686
"2014-07-22",115,116.260002,114.959999,115.32,2121000,104.908348
"2014-07-23",115.519997,115.910004,115,115.440002,864700,105.017509
"2014-07-24",115.720001,116.169998,114.900002,115.25,1167500,104.844666
"2014-07-25",113.519997,114.230003,111.120003,113.510002,1984000,103.261734
"2014-07-28",114.309998,115.639999,113.540001,115.57,1708100,105.135765
"2014-07-29",114.709999,114.980003,112.129997,112.550003,2970600,102.388428
"2014-07-30",116.150002,116.5,108.010002,112.470001,5450200,102.315651
"2014-07-31",109.559998,111.900002,106.879997,109.809998,5201100,99.895805
"2014-08-01",109.650002,111.699997,109.489998,111,1940300,100.978355
"2014-08-04",110.830002,111.900002,110.230003,111.599998,1519400,101.5242
"2014-08-05",111.169998,112,109.959999,110.440002,1841100,100.468941
"2014-08-06",110.480003,112.5,110.440002,111.339996,1636500,101.287659
"2014-08-07",111.669998,111.860001,107.07,107.290001,2246200,97.603325
"2014-08-08",107.589996,108.620003,106.519997,108.580002,1547800,98.776863
"2014-08-11",108.910004,109,107.279999,107.389999,1543400,97.694305
"2014-08-12",107.610001,108.730003,107.190002,108.660004,1620400,98.849632
