"dates","FANG.Open","FANG.High","FANG.Low","FANG.Close","FANG.Volume","FANG.Adjusted"
"2015-12-01",78.330002,79.349998,77.470001,78.199997,816700,74.273293
"2015-12-02",78.779999,78.779999,74.870003,76.790001,1072500,72.934097
"2015-12-03",77.790001,78.330002,75.760002,76.75,631200,72.896111
"2015-12-04",76.25,78.160004,74.900002,76.309998,1056100,72.478203
"2015-12-07",74.489998,75.43,71.470001,73.849998,1624500,70.141724
"2015-12-08",72.589996,75.790001,72.239998,74.940002,1987600,71.177017
"2015-12-09",76.160004,78.389999,75.010002,77.019997,1089600,73.152557
"2015-12-10",76.459999,80,75.510002,79.089996,1794400,75.118599
"2015-12-11",77.690002,78.599998,75.910004,76.559998,1084700,72.715645
"2015-12-14",75.800003,76.610001,73.779999,75.610001,1574100,71.813354
"2015-12-15",75.709999,77.690002,75.440002,76.510002,1440600,72.668175
"2015-12-16",76.989998,77.489998,71.959999,72.360001,1324800,68.72654
"2015-12-17",73.349998,73.349998,67.900002,68.75,2030900,65.297821
"2015-12-18",68.809998,69.150002,65.75,66.160004,1670500,62.837879
"2015-12-21",66.129997,67.519997,61.509998,62.200001,2606600,59.076717
"2015-12-22",62.25,64.82,61.869999,63.349998,1368100,60.168976
"2015-12-23",64.889999,67.599998,64,67.459999,1192000,64.072586
"2015-12-24",67.279999,68.449997,66.129997,67.919998,486200,64.509491
"2015-12-28",67.150002,67.150002,64.620003,65.43,889400,62.144535
"2015-12-29",67.230003,67.769997,64.919998,66.440002,815600,63.103817
"2015-12-30",65.370003,67.029999,64.839996,66.019997,633400,62.704899
"2015-12-31",65.769997,67.669998,65.739998,66.900002,770400,63.540718
"2016-01-04",66.449997,67.150002,65.099998,66.110001,1199700,62.790386
"2016-01-05",66.099998,66.599998,64.599998,65.190002,1006900,61.916588
"2016-01-06",64.019997,64.019997,61.75,62.200001,1324900,59.076717
"2016-01-07",60.740002,63.630001,60.099998,60.400002,1080800,57.367107
"2016-01-08",61,61.869999,58.790001,60.759998,1259300,57.709023
"2016-01-11",60.639999,61.439999,56.779999,57.599998,1944900,54.707703
"2016-01-12",58.639999,59.279999,55.48,58.52,2440200,55.581501
"2016-01-13",59.82,60.549999,56.849998,59.509998,5736200,56.521786
"2016-01-14",60.759998,63.200001,58.900002,62.68,2322300,59.532619
"2016-01-15",59.68,63.34,59.259998,63.16,2016900,59.988514
"2016-01-19",63.299999,64.57,59.43,60.48,1662300,57.443089
"2016-01-20",59,62.580002,56.59,60.91,2868800,57.851498
"2016-01-21",60.860001,64.879997,60.599998,64.099998,1917900,60.881317
"2016-01-22",65.199997,68.989998,64.440002,66.169998,1869500,62.84737
"2016-01-25",64.059998,66.529999,61.59,62.080002,1283300,58.962749
"2016-01-26",63.689999,66.989998,61.860001,66.529999,1354400,63.189293
"2016-01-27",66.32,69.790001,65.489998,68.269997,2477500,64.841934
"2016-01-28",71.18,73.489998,70.099998,72.790001,2382100,69.134949
"2016-01-29",73.339996,75.660004,73.019997,75.550003,2600700,71.756371
"2016-02-01",74.410004,74.440002,71.370003,72.599998,1880400,68.954491
"2016-02-02",70.709999,73.120003,70.190002,71.25,990400,67.672287
"2016-02-03",72.419998,75,69.989998,74.879997,1342900,71.12001
"2016-02-04",75.480003,76.860001,71.68,72,2528900,68.384636
"2016-02-05",71.459999,71.459999,66.57,67.309998,2423700,63.930115
"2016-02-08",66.040001,70.349998,65.019997,69.949997,1903600,66.437561
"2016-02-09",68.769997,69.68,64.879997,67.059998,1698000,63.692688
"2016-02-10",67.279999,69.379997,65.699997,67.330002,1534000,63.949135
"2016-02-11",65.220001,68.57,63.759998,67.900002,1795200,64.490501
"2016-02-12",69.900002,71.110001,67.099998,69.129997,1641300,65.658722
"2016-02-16",70.540001,71.410004,67.290001,67.970001,2106500,64.556984
"2016-02-17",69.519997,72.199997,66.230003,70.440002,2530300,66.902962
"2016-02-18",70.199997,71.730003,67.68,70.25,1885000,66.722504
"2016-02-19",69.419998,72.169998,68.379997,72.080002,1434900,68.460617
"2016-02-22",74.129997,74.669998,72.089996,73.699997,1367500,69.99926
"2016-02-23",73.699997,73.699997,69.879997,69.989998,1212000,66.475563
"2016-02-24",71.059998,71.769997,67.519997,71.720001,1043400,68.118683
"2016-02-25",71.139999,72.25,68.330002,71.559998,1200900,67.966721
"2016-02-26",72.580002,73.989998,71.849998,72.599998,1197700,68.954491
"2016-02-29",72.699997,73.220001,70.510002,71.25,1371300,67.672287
"2016-03-01",71.760002,72.510002,68.959999,72.489998,1673200,68.850021
"2016-03-02",72.209999,74,71.25,74,1374200,70.284195
"2016-03-03",73.410004,74.400002,70.849998,72.510002,2734300,68.869034
"2016-03-04",72.989998,76.040001,71.800003,75.989998,2124500,72.174263
"2016-03-07",75.699997,76.730003,73.709999,76.239998,2460600,72.411713
"2016-03-08",75.360001,76.489998,73.650002,74.389999,1518100,70.65461
"2016-03-09",75.720001,75.919998,73.5,74.699997,1215600,70.949051
"2016-03-10",74.400002,75.379997,72.75,75.080002,872500,71.309982
"2016-03-11",75.940002,79.32,74.82,78.43,1752100,74.491753
"2016-03-14",76.739998,78.199997,75.209999,76.010002,835500,72.193268
"2016-03-15",74.830002,77.209999,74.610001,76.980003,916800,73.114571
"2016-03-16",77.529999,78.470001,75.230003,77.110001,1340100,73.238037
"2016-03-17",77.879997,77.970001,76.709999,77.489998,1144900,73.598953
"2016-03-18",78,79.220001,76.760002,77.620003,1760600,73.722427
"2016-03-21",77.110001,78.410004,76.580002,78.050003,829700,74.130852
"2016-03-22",77.379997,79.040001,77.199997,78.019997,1073700,74.102341
"2016-03-23",76.650002,78.5,76.510002,76.699997,1013100,72.848633
"2016-03-24",75.690002,77.660004,75.110001,77.43,843100,73.541969
"2016-03-28",76.660004,77.669998,74.809998,76.459999,699300,72.620674
"2016-03-29",75.470001,77.690002,75.239998,77.160004,987400,73.285538
"2016-03-30",78.190002,79.580002,76.699997,79.029999,1393800,75.061623
"2016-03-31",78.959999,79.870003,76.980003,77.18,1128100,73.304527
"2016-04-01",76,77.339996,75.309998,76.769997,1090600,72.915108
"2016-04-04",77.07,77.82,74.440002,74.510002,945300,70.7686
"2016-04-05",74.440002,74.519997,73.120003,73.800003,1216600,70.094246
"2016-04-06",74.540001,76.790001,73.82,76.690002,1064500,72.839127
"2016-04-07",76.059998,79.18,75.970001,79.07,1277500,75.099617
"2016-04-08",80.599998,82.5,79.57,81.050003,1362100,76.980194
"2016-04-11",81.349998,82.059998,79.970001,80.580002,793300,76.533791
"2016-04-12",81.010002,83.209999,80.309998,82.050003,1056800,77.929985
"2016-04-13",81.699997,82.230003,80.220001,81.400002,774300,77.312614
"2016-04-14",81.470001,81.800003,80.5,81.730003,444600,77.626053
"2016-04-15",80.879997,80.949997,79.830002,80.110001,778100,76.087402
"2016-04-18",77.919998,82.010002,77.5,81.82,918000,77.711533
"2016-04-19",82.300003,84.449997,81.75,82.300003,1254100,78.167435
"2016-04-20",81.910004,84.480003,80.610001,83.449997,847600,79.259682
"2016-04-21",84.510002,84.510002,82.099998,82.550003,552700,78.404877
"2016-04-22",82.650002,84.410004,82.639999,83.68,810100,79.478142
"2016-04-25",83.07,84.870003,83.07,84.480003,1032200,80.237968
"2016-04-26",84.82,87.129997,84.779999,86.510002,1139100,82.166031
"2016-04-27",87.129997,89.120003,87,88.43,1320900,83.989624
"2016-04-28",88.230003,89.220001,86.580002,86.879997,907600,82.517456
"2016-04-29",87.110001,88.300003,84.970001,86.580002,977700,82.232513
"2016-05-02",87.080002,87.769997,85.559998,87.610001,1277200,83.210793
"2016-05-03",86.910004,88,83.010002,84.900002,1882900,80.636879
"2016-05-04",85.400002,87.940002,82.190002,84.169998,2147900,79.943527
"2016-05-05",85.849998,88.459999,85.849998,87.68,1796500,83.277275
"2016-05-06",86.989998,88.57,85.309998,85.459999,756800,81.168739
"2016-05-09",84.550003,86.139999,83.68,85.730003,1002400,81.425194
"2016-05-10",86.029999,87.57,85.779999,87.410004,903600,83.020836
"2016-05-11",87.010002,88.32,86.269997,86.489998,1036400,82.147018
"2016-05-12",87.410004,88.410004,85.75,87.139999,921300,82.764381
"2016-05-13",86.599998,87.699997,84.889999,85.489998,778900,81.197243
"2016-05-16",86.860001,87.989998,86.379997,86.580002,697000,82.232513
"2016-05-17",86.860001,87.75,85.690002,86.940002,797900,82.57444
"2016-05-18",87.040001,87.620003,85.889999,86.93,527300,82.564934
"2016-05-19",85.93,87.330002,83.889999,86.93,871600,82.564934
"2016-05-20",87.5,87.5,86.18,87.019997,736700,82.650429
"2016-05-23",86.550003,87.580002,85.639999,86.839996,569600,82.479446
"2016-05-24",87.519997,88.5,86.739998,87.970001,904000,83.552727
"2016-05-25",88.440002,89.790001,87.989998,89.739998,1001000,85.233849
"2016-05-26",90,92.919998,89.889999,91.910004,1792600,87.294884
"2016-05-27",91.419998,93.919998,90.32,92.860001,2747300,88.197174
"2016-05-31",93,93.769997,90.459999,90.949997,978500,86.383072
"2016-06-01",90.269997,92.169998,90.050003,91.529999,969600,86.93396
"2016-06-02",90.650002,92.660004,89.400002,92.419998,1062500,87.779266
"2016-06-03",92.309998,92.529999,89.900002,90.110001,1318800,85.585274
"2016-06-06",90.839996,91.629997,89.800003,90.870003,1172100,86.307106
"2016-06-07",91.470001,94.949997,91.470001,94.589996,1366700,89.840309
"2016-06-08",95.449997,96.010002,92.43,93.129997,970700,88.453613
"2016-06-09",92.279999,93.870003,91.720001,92.18,765800,87.551315
"2016-06-10",91.099998,91.910004,89.330002,89.339996,800900,84.853928
"2016-06-13",88.699997,90.440002,88.199997,88.760002,910100,84.303047
"2016-06-14",88.370003,90.099998,87.970001,89.860001,947300,85.347809
"2016-06-15",89.760002,90.459999,88.260002,89.129997,767300,84.654472
"2016-06-16",88.260002,88.260002,86.309998,87.25,1312800,82.868881
"2016-06-17",87.760002,88.260002,86.959999,87.510002,1211500,83.115822
"2016-06-20",89.260002,89.599998,88.529999,89.010002,821900,84.540489
"2016-06-21",89.160004,91.330002,88.089996,90.919998,951200,86.354584
"2016-06-22",91.68,91.68,89.720001,90.790001,577400,86.231102
"2016-06-23",91.5,91.970001,90.699997,91.410004,671600,86.819992
"2016-06-24",87.519997,89.5,86.650002,87.279999,1692900,82.897369
"2016-06-27",86.400002,87.349998,82.800003,83.769997,1550700,79.563606
"2016-06-28",85.010002,88.949997,84.349998,88.610001,1394000,84.160583
"2016-06-29",89.650002,91.82,88.82,90.790001,1013000,86.231102
"2016-06-30",90.639999,91.989998,89.589996,91.209999,931000,86.630028
"2016-07-01",91.790001,92.779999,89.379997,90.540001,905300,85.993668
"2016-07-05",89.540001,90.010002,87.75,89.529999,990100,85.034393
"2016-07-06",88.839996,91.199997,88.489998,90.5,1620600,85.955681
"2016-07-07",91.5,91.970001,88.410004,88.589996,1087400,84.141586
"2016-07-08",89.580002,90,88.769997,89.160004,923700,84.682976
"2016-07-11",89.910004,91.410004,89.199997,89.699997,626000,85.195847
"2016-07-12",91.050003,92.82,91.029999,91.959999,750200,87.342377
"2016-07-13",90.269997,92.449997,89.199997,91.040001,4602900,86.468559
"2016-07-14",92.019997,92.730003,91.150002,92.230003,1327500,87.598808
"2016-07-15",92.190002,92.489998,90.07,90.93,1010200,86.364098
"2016-07-18",90.669998,90.970001,89.5,90.57,696300,86.022148
"2016-07-19",90.050003,90.870003,89.209999,89.419998,1051600,84.929909
"2016-07-20",90.099998,90.120003,88.779999,89.480003,1469200,84.986893
"2016-07-21",89.260002,90.309998,87.910004,88.18,1374700,83.752174
"2016-07-22",88.419998,88.739998,87.440002,88.230003,958500,83.799667
"2016-07-25",87.790001,87.790001,84.199997,85.349998,1118500,81.06427
"2016-07-26",85.32,86.169998,84.449997,85.889999,951300,81.577164
"2016-07-27",86.199997,86.629997,84.730003,85.360001,1121400,81.073776
"2016-07-28",85.169998,86.57,84.529999,85.93,958800,81.615158
"2016-07-29",85.489998,88.370003,85.160004,87.790001,1685000,83.381752
"2016-08-01",87.639999,87.639999,84.650002,85.949997,1343100,81.634148
"2016-08-02",86.199997,86.900002,83.900002,85.849998,1198000,81.539177
"2016-08-03",87.480003,88,85.220001,87.339996,1618700,82.954353
"2016-08-04",87.339996,89.949997,86.870003,88.910004,1262300,84.445511
"2016-08-05",89.269997,93.839996,89.160004,92.949997,1744700,88.282654
"2016-08-08",93.690002,95.959999,93.400002,93.699997,1143500,88.994995
"2016-08-09",93.650002,95.470001,93.089996,94.279999,1004500,89.545868
"2016-08-10",94.669998,94.809998,92.68,93.290001,642300,88.605583
"2016-08-11",94.040001,95.480003,93.169998,94.160004,944900,89.431892
"2016-08-12",94.379997,94.959999,93.57,94.580002,603300,89.830811
"2016-08-15",95.239998,96.949997,95.019997,96.449997,902300,91.606903
"2016-08-16",95.809998,96.489998,93.449997,95.010002,1040100,90.23922
"2016-08-17",95.010002,95.559998,93.949997,95.300003,759600,90.514648
"2016-08-18",95.93,98.809998,95.349998,98.550003,1237400,93.601463
"2016-08-19",98.279999,98.940002,97.029999,98.589996,606100,93.639442
"2016-08-22",97.480003,98.18,95.860001,96.489998,1068400,91.64489
"2016-08-23",96.599998,97.519997,96.230003,96.589996,594400,91.739876
"2016-08-24",96.269997,97.300003,95.760002,96.190002,570100,91.35997
"2016-08-25",96.260002,96.870003,94.989998,96.260002,718900,91.426445
"2016-08-26",96.519997,97.389999,95.669998,96.330002,504000,91.492943
"2016-08-29",95.860001,97.889999,95.599998,97.360001,456700,92.471214
"2016-08-30",97.360001,97.989998,95.839996,96.5,598900,91.654396
"2016-08-31",96.120003,96.25,93.75,95.25,997500,90.467148
"2016-09-01",95.230003,95.370003,93.029999,95.269997,710700,90.48616
"2016-09-02",96.169998,96.830002,95.75,96.379997,569800,91.540428
"2016-09-06",96.580002,97.25,95.220001,97.150002,728600,92.271751
"2016-09-07",97.599998,98.949997,96.489998,98.559998,997900,93.610954
"2016-09-08",98.940002,99.690002,98.07,98.339996,653700,93.402
"2016-09-09",97.57,98.519997,95.959999,96.050003,961800,91.22699
"2016-09-12",95.440002,96.940002,94.639999,95.629997,754200,90.828079
"2016-09-13",94.209999,95.120003,90.400002,90.900002,1627900,86.335587
"2016-09-14",90.489998,91.68,87.910004,88.559998,1347200,84.113091
"2016-09-15",88.989998,90.389999,88.550003,89.879997,1148900,85.366806
"2016-09-16",88.989998,89.949997,86.93,89.690002,1319700,85.186356
"2016-09-19",90.529999,91.150002,88.510002,89.290001,634800,84.806435
"2016-09-20",89.510002,89.510002,87.529999,88.349998,837600,83.913643
"2016-09-21",89.110001,90.080002,88.010002,89.389999,1389200,84.901405
"2016-09-22",90.389999,91.260002,89.349998,91,1048400,86.430573
"2016-09-23",90.480003,90.940002,87.309998,88.919998,1246700,84.455025
"2016-09-26",89.190002,91.349998,88.889999,90.309998,1120500,85.775223
"2016-09-27",89.379997,89.779999,87.650002,88.529999,879200,84.084579
"2016-09-28",89.059998,93.599998,88.360001,93.379997,1244200,88.691055
"2016-09-29",93.25,96.559998,93.18,95.529999,1540000,90.733086
"2016-09-30",96,98.779999,95.739998,96.540001,1292000,91.692383
"2016-10-03",95.150002,96.470001,91.150002,92.529999,2361700,87.883751
"2016-10-04",93.120003,93.849998,90.510002,91.589996,1777500,86.990929
"2016-10-05",92.599998,94.910004,92.199997,94.699997,1675400,89.944778
"2016-10-06",95.510002,95.809998,93.589996,95.040001,1075800,90.2677
"2016-10-07",95.029999,95.519997,94.260002,94.699997,813200,89.944778
"2016-10-10",99.800003,106.029999,99.050003,105.209999,3583500,99.927032
"2016-10-11",105.5,106.839996,103.699997,104.839996,1946800,99.575615
"2016-10-12",104.709999,105.830002,104,104.540001,1361400,99.29068
"2016-10-13",104.089996,104.5,102.269997,103.529999,1046600,98.331398
"2016-10-14",103.900002,104.779999,100.75,100.900002,1556200,95.833458
"2016-10-17",100.980003,101.379997,98.800003,100.470001,1348100,95.425049
"2016-10-18",101.370003,102.690002,99.470001,99.709999,1034000,94.703209
"2016-10-19",100.540001,104.510002,100.540001,103.199997,1868700,98.01796
"2016-10-20",102.199997,104.190002,100.57,102.25,1098400,97.115669
"2016-10-21",101.980003,103.300003,100.839996,102.239998,1011200,97.106171
"2016-10-24",102.57,102.57,98.599998,99.599998,995100,94.598747
"2016-10-25",99.339996,100.300003,96.919998,97.440002,821000,92.547195
"2016-10-26",96.459999,96.839996,94.510002,96.050003,1276800,91.22699
"2016-10-27",96.519997,97.68,95.889999,96.779999,1402600,91.920334
"2016-10-28",96.300003,98.099998,93.940002,93.989998,837600,89.270424
"2016-10-31",93.709999,94.25,90.510002,91.290001,1352000,86.706009
"2016-11-01",92.269997,93.660004,90.550003,91.809998,764700,87.199883
"2016-11-02",90.779999,91.900002,88.739998,91.279999,904800,86.696526
"2016-11-03",91.809998,92.790001,90.050003,92.559998,921600,87.912231
"2016-11-04",91.870003,92.870003,89.75,91.690002,1190100,87.085922
"2016-11-07",93.660004,94.550003,92.25,93.959999,1615900,89.241943
"2016-11-08",92.699997,96.239998,91.059998,93.739998,2051400,89.032982
"2016-11-09",93.730003,100.010002,93.169998,98.160004,1984600,93.231033
"2016-11-10",97.5,99.019997,96.199997,97.370003,1270100,92.480705
"2016-11-11",96.419998,98.25,94.400002,95.489998,732500,90.695107
"2016-11-14",95.040001,95.18,92.709999,94.32,1124400,89.58387
"2016-11-15",95.650002,98.290001,95.650002,96.660004,1149500,91.806358
"2016-11-16",96.440002,99,96.419998,97.589996,973100,92.689659
"2016-11-17",98.550003,101.370003,97.099998,97.919998,1827600,93.00309
"2016-11-18",98.190002,99.559998,96.980003,97.099998,941600,92.224274
"2016-11-21",98.449997,101.110001,98.449997,100.459999,1311900,95.415558
"2016-11-22",102.019997,102.019997,97.800003,99.199997,1022400,94.218819
"2016-11-23",98.43,101.18,98,100.769997,923800,95.709976
"2016-11-25",101.57,101.57,97.910004,99.440002,456200,94.44677
"2016-11-28",100.260002,100.260002,96.470001,96.75,1228400,91.891838
"2016-11-29",94.910004,97.830002,92.720001,95.400002,1566500,90.609627
"2016-11-30",100,108.510002,100,107.849998,7379400,102.434464
"2016-12-01",111.18,113.230003,109,110,2788500,104.476509
"2016-12-02",111.089996,111.540001,107.879997,108.139999,1861600,102.7099
"2016-12-05",109.089996,111.419998,106.57,106.93,1412900,101.560661
"2016-12-06",106.019997,107.68,104.400002,106.290001,1164800,100.952812
"2016-12-07",105.849998,106.720001,104.169998,105.389999,971400,100.097992
"2016-12-08",106.139999,108.059998,105.389999,107.260002,778900,101.874107
"2016-12-09",108.220001,108.370003,104.43,106.040001,933400,100.715363
"2016-12-12",110.230003,113.160004,104.209999,104.989998,1830900,99.718079
"2016-12-13",105.669998,107.169998,103.629997,105.279999,1486600,99.993515
"2016-12-14",103.169998,105.239998,101.330002,101.510002,1592000,96.412834
"2016-12-15",97.25,101.330002,96.5,101.18,9153500,96.099403
"2016-12-16",100.849998,102.110001,99.5,101.949997,1994300,96.830727
"2016-12-19",102.18,105.629997,102.080002,105.25,2146700,99.965034
"2016-12-20",106.400002,106.489998,102.489998,102.660004,1311100,97.505074
"2016-12-21",103,104.209999,100.459999,101.449997,1422900,96.355835
"2016-12-22",101.940002,104,100.870003,102.730003,872400,97.571571
"2016-12-23",102.919998,103.900002,102.07,102.93,1168000,97.761505
"2016-12-27",103.870003,104.489998,103.050003,103.849998,628100,98.635323
"2016-12-28",104.470001,104.599998,102.68,102.940002,948000,97.771034
"2016-12-29",103.239998,103.57,101.620003,102.050003,839100,96.925713
"2016-12-30",101.910004,102.419998,100.620003,101.059998,783000,95.985428
"2017-01-03",102.5,104.989998,102.050003,103.25,1287500,98.06546
"2017-01-04",103.25,104.839996,102.470001,103.57,1250200,98.369392
"2017-01-05",103.93,105.559998,102.809998,103.669998,1053100,98.464371
"2017-01-06",103.639999,104.790001,102.050003,103.660004,1012000,98.454865
"2017-01-09",102.910004,103,101.290001,101.43,658600,96.336861
"2017-01-10",101.940002,103.120003,101.599998,102.709999,984300,97.552567
"2017-01-11",102.529999,104.489998,101.900002,103.910004,1204100,98.692314
"2017-01-12",104.540001,105.279999,102.690002,103.57,1218000,98.369392
"2017-01-13",103.129997,103.129997,101.120003,101.360001,1844800,96.270363
"2017-01-17",102.339996,102.919998,99.779999,100.440002,1382200,95.396553
"2017-01-18",99.510002,101.480003,99.129997,100.519997,811400,95.472542
"2017-01-19",101,103.529999,101,102.260002,1098100,97.125168
"2017-01-20",103.389999,105.209999,102.599998,103.110001,901200,97.932487
"2017-01-23",102.5,103.209999,101.25,102.190002,706400,97.058693
"2017-01-24",102.720001,104.239998,102.279999,103.739998,813000,98.530846
"2017-01-25",103.57,107.080002,103.57,105.120003,1290700,99.84156
"2017-01-26",105.919998,108.5,105.919998,106.699997,1475900,101.342224
"2017-01-27",106.660004,107.800003,106.029999,106.68,660500,101.323227
"2017-01-30",106.349998,106.610001,101.699997,102.5,1513200,97.353127
"2017-01-31",102.910004,105.5,102.580002,105.169998,2493100,99.889038
"2017-02-01",106.07,106.889999,103.25,105.760002,1550700,100.449417
"2017-02-02",105.559998,105.889999,102.669998,104.629997,1206800,99.37616
"2017-02-03",104.650002,105.589996,103.93,104.419998,1032700,99.176689
"2017-02-06",104.699997,105.620003,102.620003,105.440002,1294800,100.145493
"2017-02-07",104.379997,105.709999,100.07,100.120003,2002700,95.092628
"2017-02-08",99.169998,100.769997,96.050003,100.559998,2248600,95.510529
"2017-02-09",101,104.07,100.93,103.93,1200800,98.711304
"2017-02-10",105.330002,106.769997,104.160004,104.790001,1246200,99.528137
"2017-02-13",104.75,104.940002,102.5,104.300003,1388500,99.062737
"2017-02-14",104.410004,107.989998,102.800003,107.68,1964800,102.273003
"2017-02-15",111.839996,114,110.669998,111.839996,3582900,106.224129
"2017-02-16",111.75,112.760002,108.709999,109.010002,1506900,103.536224
"2017-02-17",108.18,108.639999,106.339996,107.629997,1432200,102.225517
"2017-02-21",109.57,110.589996,106.480003,106.839996,1567100,101.475166
"2017-02-22",106.040001,106.639999,101.650002,102.029999,2243200,96.9067
"2017-02-23",104.089996,104.239998,99.150002,100.959999,2407700,95.890442
"2017-02-24",99.639999,101.93,98.800003,100.410004,1963100,95.36805
"2017-02-27",100.57,102.080002,100.059998,101.650002,1056000,96.545792
"2017-02-28",100.519997,101.599998,99.870003,100.860001,913200,95.795471
"2017-03-01",102.580002,105.959999,101.419998,105.709999,2284400,100.401939
"2017-03-02",104.440002,106.199997,103.669998,103.82,1113300,98.606834
"2017-03-03",104.059998,105.25,103.260002,103.580002,770200,98.378883
"2017-03-06",103.32,104.790001,103.019997,103.959999,1018800,98.739815
"2017-03-07",104.730003,106.919998,104.300003,104.580002,1973800,99.328674
"2017-03-08",104.099998,104.849998,99.540001,99.760002,1979400,94.750687
"2017-03-09",98.989998,101.75,98.080002,101.480003,1507800,96.384346
"2017-03-10",102.339996,102.93,100.830002,101.459999,1975300,96.365326
"2017-03-13",101.089996,102.370003,100.699997,101.260002,1190300,96.175377
"2017-03-14",99.800003,100.769997,96.980003,98.349998,2139000,93.411484
"2017-03-15",99.489998,103.209999,99.040001,102.919998,2054800,97.752014
"2017-03-16",103.860001,104.07,102.290001,103.440002,1832100,98.245903
"2017-03-17",104.110001,105.300003,103.699997,104.690002,2046700,99.433144
"2017-03-20",103.400002,103.980003,101.730003,103.709999,1588200,98.50235
"2017-03-21",103.419998,104.349998,101.400002,102.120003,1354600,96.992203
"2017-03-22",102.029999,102.639999,100.120003,101.169998,1204500,96.089905
"2017-03-23",101.099998,101.449997,99.129997,99.599998,1856400,94.598747
"2017-03-24",99.889999,100.940002,99.279999,99.730003,1228700,94.722221
"2017-03-27",97.919998,99.660004,97.440002,98.940002,1341100,93.971878
"2017-03-28",99.160004,101.5,98.790001,101.230003,2503800,96.146896
"2017-03-29",100.980003,103.629997,100.199997,103.160004,1848300,97.97998
"2017-03-30",103.849998,104.540001,102.510002,102.669998,1472900,97.514572
"2017-03-31",102.019997,104.129997,101.5,103.720001,1217400,98.511848
"2017-04-03",103.5,104.5,102.18,104.080002,956800,98.853783
"2017-04-04",103.589996,106.919998,103.160004,106.769997,2099800,101.408707
"2017-04-05",107.690002,108.169998,102.809998,102.940002,1833900,97.771034
"2017-04-06",103.82,105.129997,103.449997,104.669998,1138500,99.414139
"2017-04-07",104.93,105.57,103.389999,104.379997,942900,99.138718
"2017-04-10",104.470001,105.720001,103.290001,104.620003,805300,99.366676
"2017-04-11",104.910004,106.080002,103.410004,105.959999,1522400,100.639374
"2017-04-12",106.110001,107.949997,105.43,106.32,1905600,100.981308
"2017-04-13",106.639999,107.709999,104.459999,105.040001,1502100,99.765564
"2017-04-17",104.870003,105.709999,104.010002,105.139999,917300,99.86055
"2017-04-18",104.18,105.870003,102.709999,103.160004,970900,97.97998
"2017-04-19",103.18,103.349998,99.849998,100.550003,1461900,95.501038
"2017-04-20",101.5,101.93,100.220001,100.269997,1274600,95.235092
"2017-04-21",100.269997,102.019997,99.599998,101.269997,1973400,96.184868
"2017-04-24",101.93,103.07,100.279999,101.760002,1691600,96.650269
"2017-04-25",102.32,104.050003,101.379997,103.970001,1248000,98.749313
"2017-04-26",103.309998,105.610001,102.970001,103.209999,917800,98.027458
"2017-04-27",102.360001,102.360001,98.93,100.449997,1913800,95.406052
"2017-04-28",101.300003,101.43,99.209999,99.839996,1019100,94.826683
"2017-05-01",99.870003,100.339996,98.769997,98.959999,1241000,93.990852
"2017-05-02",99.470001,100.349998,97.480003,98.379997,1629300,93.439987
"2017-05-03",99,102.879997,98.519997,100.279999,2751300,95.244583
"2017-05-04",99.300003,99.599998,93.639999,95.209999,3233300,90.429176
"2017-05-05",95.389999,99.730003,95.309998,99.650002,1885200,94.646217
"2017-05-08",99.389999,101.050003,98.5,100.620003,1512700,95.567513
"2017-05-09",100.309998,100.870003,99.260002,99.620003,1043600,94.617729
"2017-05-10",100.510002,103,100.360001,102.379997,1471700,97.239143
"2017-05-11",102.830002,103.5,101.110001,101.379997,1233300,96.289352
"2017-05-12",101,102.269997,100.910004,101.900002,1236800,96.783234
"2017-05-15",104.129997,105,103.120003,103.279999,990900,98.093941
"2017-05-16",103.589996,104.68,102.879997,103.959999,1227400,98.739815
"2017-05-17",102.800003,104.480003,101.739998,101.790001,1137500,96.678787
"2017-05-18",100.910004,102.849998,100.900002,101.620003,1039100,96.517311
"2017-05-19",102.25,103.889999,101.610001,103.120003,1327900,97.941994
"2017-05-22",103.589996,104.489998,101.660004,102.25,1083300,97.115669
"2017-05-23",102.43,102.550003,100.57,100.650002,1152800,95.596016
"2017-05-24",100.650002,100.970001,98.720001,99.370003,1350500,94.38028
"2017-05-25",99.260002,101.980003,98.330002,99.629997,1538200,94.627228
"2017-05-26",99.57,99.93,97.809998,98.410004,1363400,93.468491
"2017-05-30",97.720001,97.949997,94.099998,94.279999,2086500,89.545868
"2017-05-31",92.82,93.910004,91.199997,92.760002,2544700,88.10218
"2017-06-01",93.68,94.830002,92.5,93.970001,1206700,89.251427
"2017-06-02",93.660004,94.040001,91.480003,91.839996,1481700,87.228378
"2017-06-05",91.279999,91.760002,89.910004,90.650002,1224200,86.098145
"2017-06-06",90.25,93.110001,89.949997,92.760002,1422400,88.10218
"2017-06-07",92.110001,92.75,88.190002,88.599998,1430200,84.151085
"2017-06-08",87.940002,89.18,87.040001,87.82,2166900,83.410248
"2017-06-09",88.07,90.370003,87.589996,90.150002,1430900,85.623245
"2017-06-12",90.57,91.699997,89.879997,90.660004,2319100,86.107651
"2017-06-13",90.480003,92.459999,90.330002,92.440002,1294200,87.798271
"2017-06-14",91.790001,92.199997,89.110001,89.400002,1594100,84.910919
"2017-06-15",88.779999,89.32,84.650002,85.870003,2805300,81.558159
"2017-06-16",86.449997,86.879997,83.910004,84.870003,2396000,80.608383
