"dates","TRV.Open","TRV.High","TRV.Low","TRV.Close","TRV.Volume","TRV.Adjusted"
"2013-02-05",78.199997,79.029999,78,78.650002,2661400,65.160423
"2013-02-06",78.150002,78.980003,78.029999,78.959999,2224200,65.417259
"2013-02-07",79.139999,79.160004,78.050003,79.120003,2285900,65.54982
"2013-02-08",79.120003,79.120003,78.43,78.860001,2422000,65.334396
"2013-02-11",78.75,79.32,78.529999,79.209999,1648800,65.624359
"2013-02-12",79.099998,80.18,79.099998,79.900002,1745600,66.196045
"2013-02-13",79.900002,80.309998,79.809998,79.989998,1457600,66.270592
"2013-02-14",79.639999,80.470001,79.529999,80.339996,1810600,66.560562
"2013-02-15",80.760002,80.849998,79.949997,80.389999,2257700,66.601982
"2013-02-19",80.5,81.07,80.269997,80.599998,2199800,66.77597
"2013-02-20",80.660004,80.959999,80.07,80.110001,2046900,66.37001
"2013-02-21",80.080002,80.400002,79.919998,80.379997,2422200,66.593712
"2013-02-22",80.68,81.150002,80.580002,81.010002,1773600,67.115631
"2013-02-25",80.989998,81,79.25,79.25,2491300,65.657516
"2013-02-26",79.419998,80.110001,79.279999,80.040001,2062300,66.312012
"2013-02-27",80.110001,80.839996,79.870003,80.779999,1385800,66.925079
"2013-02-28",80.610001,81.25,80.330002,80.419998,2160800,66.626839
"2013-03-01",80.160004,80.720001,79.349998,80.690002,1843700,66.850533
"2013-03-04",80.650002,80.650002,79.989998,80.519997,1501600,66.709663
"2013-03-05",80.790001,82,80.559998,81.459999,2079000,67.488472
"2013-03-06",81.610001,81.879997,80.900002,81.07,1277400,67.546799
"2013-03-07",81.110001,81.440002,80.900002,81.199997,1141600,67.65509
"2013-03-08",81.68,82.050003,81.239998,81.650002,1396400,68.030045
"2013-03-11",81.580002,81.800003,81.18,81.75,1311300,68.113342
"2013-03-12",81.559998,81.940002,81.470001,81.739998,1234700,68.105034
"2013-03-13",81.769997,82.269997,81.720001,82.120003,1424200,68.421646
"2013-03-14",82.239998,82.889999,81.980003,82.360001,2082500,68.621597
"2013-03-15",82.639999,83.150002,81.959999,82.279999,4755100,68.554955
"2013-03-18",81.860001,83.110001,81.860001,82.529999,1996200,68.763237
"2013-03-19",82.739998,83.410004,82.660004,83.190002,2018500,69.313187
"2013-03-20",83.599998,84.099998,83.370003,83.839996,1941500,69.854706
"2013-03-21",83.529999,84.089996,83.400002,83.75,1846300,69.779724
"2013-03-22",84.370003,84.370003,83.419998,83.690002,2379700,69.729744
"2013-03-25",84.029999,84.110001,82.940002,83.370003,2229700,69.46315
"2013-03-26",83.639999,84.059998,83.190002,83.360001,2034900,69.454803
"2013-03-27",83.099998,83.589996,82.57,83.370003,2005800,69.46315
"2013-03-28",83.43,84.279999,83.43,84.190002,1312700,70.146362
"2013-04-01",84.370003,84.720001,83.75,83.949997,1306000,69.946388
"2013-04-02",84.099998,84.620003,84.099998,84.410004,1200900,70.329651
"2013-04-03",84.639999,84.720001,83.669998,83.720001,1674700,69.754776
"2013-04-04",83.919998,84.610001,83.849998,84.339996,1366900,70.271332
"2013-04-05",83.779999,84.480003,83.339996,84.410004,1912300,70.329651
"2013-04-08",84.379997,84.790001,83.980003,84.730003,1121100,70.596283
"2013-04-09",84.970001,85.599998,84.650002,85.269997,1401700,71.046188
"2013-04-10",85.290001,85.610001,84.639999,84.809998,1626400,70.662895
"2013-04-11",84.989998,86.129997,84.989998,86.059998,2246700,71.704399
"2013-04-12",85.910004,86.410004,85.610001,86.260002,1180900,71.871033
"2013-04-15",86.199997,86.610001,84.709999,84.709999,2303100,70.579605
"2013-04-16",85.080002,86.599998,84.75,86.550003,2238100,72.112694
"2013-04-17",86.059998,86.150002,84.800003,85.07,2145800,70.879562
"2013-04-18",85.43,85.699997,83.730003,84.099998,1913800,70.07135
"2013-04-19",84.330002,84.940002,84.239998,84.809998,2164400,70.662895
"2013-04-22",84.800003,85.029999,83.949997,84.580002,2775200,70.471306
"2013-04-23",87.410004,89,85.760002,86.349998,3445200,71.946045
"2013-04-24",86.360001,86.639999,85.57,85.860001,2033600,71.537773
"2013-04-25",85.949997,86,85.07,85.269997,2137700,71.046188
"2013-04-26",85.220001,85.849998,85.129997,85.150002,1652200,70.946228
"2013-04-29",85.199997,85.599998,84.75,85.480003,2124300,71.221176
"2013-04-30",85.260002,85.639999,85.040001,85.410004,1675100,71.162827
"2013-05-01",85.459999,85.489998,83.980003,84.099998,1821700,70.07135
"2013-05-02",84.110001,84.510002,84,84.419998,1348000,70.337975
"2013-05-03",85.050003,85.709999,85.029999,85.410004,1659500,71.162827
"2013-05-06",85.370003,85.559998,84.910004,85.309998,1558300,71.079521
"2013-05-07",86.220001,86.230003,85.510002,86.019997,1181400,71.671082
"2013-05-08",86.120003,87.290001,86.019997,87.279999,2590300,72.720894
"2013-05-09",87.279999,87.400002,86.230003,86.459999,1651800,72.037674
"2013-05-10",86.559998,86.690002,86,86.489998,1134300,72.062691
"2013-05-13",86.309998,86.839996,86.190002,86.5,884600,72.071022
"2013-05-14",86.599998,87.900002,86.5,87.900002,1635300,73.237495
"2013-05-15",87.650002,87.910004,87.029999,87.779999,1688200,73.137505
"2013-05-16",87.589996,87.690002,86.620003,86.870003,1674900,72.379311
"2013-05-17",87.099998,87.349998,86.050003,86.5,2203700,72.071022
"2013-05-20",86.239998,86.669998,85.43,85.550003,1668200,71.279503
"2013-05-21",85.349998,85.660004,83.160004,83.629997,4430000,69.679779
"2013-05-22",83.559998,84.32,83.269997,83.769997,3411800,69.79641
"2013-05-23",83.139999,83.839996,82.760002,83.5,2011200,69.571442
"2013-05-24",82.910004,83.620003,82.589996,83.599998,1294900,69.654762
"2013-05-28",84.379997,84.459999,82.739998,83.220001,2388900,69.338165
"2013-05-29",82.889999,83.959999,82.629997,83.669998,2416300,69.713081
"2013-05-30",83.660004,84.779999,83.660004,84.559998,1721800,70.45462
"2013-05-31",84.389999,85.089996,83.720001,83.720001,2353600,69.754776
"2013-06-03",83.779999,84.080002,82.959999,83.760002,2294900,69.788071
"2013-06-04",83.900002,84.32,83.43,83.82,2491200,69.838051
"2013-06-05",83.5,83.900002,82.199997,82.239998,2958400,68.521622
"2013-06-06",81.860001,81.949997,80.629997,81.739998,2763500,68.521637
"2013-06-07",82.139999,83.720001,81.5,83.440002,2970800,69.946709
"2013-06-10",83.440002,83.620003,82.519997,83.300003,2206000,69.829338
"2013-06-11",82.550003,82.900002,81.879997,82.080002,2147200,68.806633
"2013-06-12",82.559998,82.839996,81.440002,81.449997,1439200,68.278526
"2013-06-13",81.519997,82.830002,80.910004,82.800003,1655100,69.410225
"2013-06-14",82.879997,83.080002,81.970001,82.150002,1268900,68.865318
"2013-06-17",82.480003,83.790001,82.480003,83.230003,2043600,69.770683
"2013-06-18",83.419998,84.269997,83.410004,84.089996,2021700,70.491592
"2013-06-19",83.889999,84.080002,82.279999,82.279999,1913800,68.974312
"2013-06-20",81.519997,81.709999,79.68,79.779999,2842600,66.878586
"2013-06-21",80.110001,80.309998,78.57,79.07,4046600,66.283401
"2013-06-24",78.139999,78.5,77.379997,77.849998,2833300,65.260666
"2013-06-25",78.300003,79.150002,78.199997,78.43,2287200,65.746887
"2013-06-26",78.93,80.019997,78.900002,79.790001,2367600,66.886978
"2013-06-27",80.050003,80.379997,79.809998,80.339996,1886400,67.348022
"2013-06-28",80.050003,80.639999,79.489998,79.919998,2662700,66.995941
"2013-07-01",80.440002,81.5,80.440002,81.110001,2291300,67.993507
"2013-07-02",81.010002,81.309998,79.519997,79.82,2281900,66.912117
"2013-07-03",79.540001,80.639999,79.349998,80.400002,789400,67.398308
"2013-07-05",80.93,81.349998,80,81.339996,1374000,68.186333
"2013-07-08",81.599998,82.309998,81.599998,81.760002,1551000,68.538391
"2013-07-09",82.330002,82.57,81.690002,82.050003,1915000,68.781479
"2013-07-10",82.019997,82.080002,81.089996,81.57,1451200,68.379112
"2013-07-11",82.620003,82.860001,82.139999,82.699997,1620200,69.326385
"2013-07-12",82.550003,84.239998,82.550003,84.18,2117500,70.567039
"2013-07-15",83.900002,84.18,83.050003,83.279999,2313000,69.812576
"2013-07-16",83.459999,83.760002,82.959999,83.230003,1348900,69.770683
"2013-07-17",83.68,84.129997,83.43,83.989998,1720100,70.407791
"2013-07-18",84.379997,84.699997,84.269997,84.529999,2359600,70.860443
"2013-07-19",84.559998,84.800003,84.190002,84.660004,1514600,70.969421
"2013-07-22",84.660004,85.529999,84.57,85.43,1717200,71.614899
"2013-07-23",84.760002,85.080002,82.099998,82.209999,5637300,68.915611
"2013-07-24",82.330002,82.830002,81.639999,82.18,2579100,68.890495
"2013-07-25",82.050003,82.949997,81.510002,82.849998,2656300,69.452133
"2013-07-26",82.550003,83.599998,82.120003,83.599998,2138000,70.080841
"2013-07-29",83.559998,83.599998,82.870003,83.410004,2011300,69.921577
"2013-07-30",83.599998,83.93,82.970001,83.389999,2282800,69.904808
"2013-07-31",83.510002,84.150002,83.25,83.550003,2481700,70.038925
"2013-08-01",84.25,84.769997,84.099998,84.360001,1809900,70.717941
"2013-08-02",84.379997,84.379997,83.510002,84,1525500,70.416176
"2013-08-05",83.870003,84,83,83.150002,1345600,69.703621
"2013-08-06",83.019997,83.239998,82.010002,82.360001,1921900,69.041382
"2013-08-07",82.099998,82.230003,81.470001,81.860001,1415700,68.622223
"2013-08-08",82.110001,82.709999,81.510002,82.029999,1908600,68.764717
"2013-08-09",82.089996,82.18,81.489998,82.099998,1366000,68.823425
"2013-08-12",81.550003,82.540001,81.470001,82.32,1788800,69.007851
"2013-08-13",82.349998,82.43,81.139999,81.940002,2018300,68.689285
"2013-08-14",81.550003,82.419998,81.550003,82.18,1925500,68.890495
"2013-08-15",81.519997,81.919998,80.830002,81.07,1887900,67.959991
"2013-08-16",81.129997,81.800003,81.019997,81.099998,1752800,67.985107
"2013-08-19",81.150002,81.190002,80.190002,80.230003,1542900,67.255814
"2013-08-20",80.25,80.709999,80.129997,80.269997,1578500,67.289322
"2013-08-21",80.099998,80.099998,79.129997,79.419998,2413800,66.57682
"2013-08-22",79.57,80.690002,79.379997,80.550003,1145800,67.524078
"2013-08-23",80.559998,80.599998,79.93,80.190002,1336200,67.222298
"2013-08-26",80.25,80.559998,79.889999,80.120003,1572800,67.163605
"2013-08-27",79.339996,79.989998,79.160004,79.739998,2241400,66.845047
"2013-08-28",79.669998,80.269997,79.379997,79.889999,1880800,66.970802
"2013-08-29",79.690002,80.75,79.5,80.25,1464900,67.272583
"2013-08-30",80.209999,80.25,79.410004,79.900002,1438200,66.979179
"2013-09-03",80.739998,81.300003,80.059998,80.57,1527100,67.54084
"2013-09-04",80.489998,81.32,80.260002,81.07,1500300,67.959991
"2013-09-05",80.940002,81.099998,80.589996,80.660004,1682100,67.61628
"2013-09-06",80.480003,81.050003,79.120003,80.489998,1923300,67.89463
"2013-09-09",80.739998,82.309998,80.540001,82.190002,2797100,69.328613
"2013-09-10",82.699997,82.849998,81.690002,82.540001,2552300,69.623848
"2013-09-11",82.559998,83.879997,82.419998,83.730003,2431100,70.627625
"2013-09-12",83.129997,83.599998,82.919998,83.120003,1988700,70.113083
"2013-09-13",83.410004,83.910004,83.230003,83.559998,1198600,70.484215
"2013-09-16",84.57,84.980003,84.25,84.57,2031200,71.336197
"2013-09-17",84.739998,85.120003,84.690002,84.870003,1711100,71.589241
"2013-09-18",84.099998,86,84.099998,85.910004,2155900,72.466515
"2013-09-19",86.459999,87.529999,86.050003,86.900002,2876600,73.301598
"2013-09-20",86.949997,87.419998,86.059998,86.059998,5257600,72.59301
"2013-09-23",86.620003,87.199997,86.339996,86.379997,2246000,72.862961
"2013-09-24",86.32,86.760002,85.769997,85.870003,2489000,72.432755
"2013-09-25",85.940002,86.449997,85.779999,85.980003,1341100,72.525528
"2013-09-26",85.919998,86.440002,85.559998,85.830002,1049400,72.399033
"2013-09-27",85.559998,85.650002,85.110001,85.410004,1143800,72.044731
"2013-09-30",84.889999,85.150002,84.360001,84.769997,1721400,71.50489
"2013-10-01",84.93,84.980003,84.379997,84.660004,1392500,71.412094
"2013-10-02",84.459999,84.480003,83.699997,84.480003,2441000,71.260269
"2013-10-03",84.32,84.349998,83.779999,84.059998,1998300,70.905998
"2013-10-04",84.080002,84.739998,83.940002,84.68,1452100,71.428986
"2013-10-07",84.050003,84.5,83.769997,84.089996,1271900,70.93129
"2013-10-08",84,84.169998,82.93,82.989998,1838900,70.003426
"2013-10-09",83.129997,83.199997,82.239998,82.349998,1675800,69.46357
"2013-10-10",83.019997,84.300003,83.019997,84.169998,2003300,70.998779
"2013-10-11",84.050003,84.779999,83.75,84.660004,1695700,71.412094
"2013-10-14",84.230003,85.279999,84.199997,85.199997,1377900,71.867592
"2013-10-15",84.93,85.080002,84.370003,84.480003,1753400,71.260269
"2013-10-16",85.160004,86.290001,85.050003,86.080002,2065900,72.609886
"2013-10-17",85.32,86.120003,84.870003,86.019997,1998000,72.55928
"2013-10-18",86.550003,86.760002,86.129997,86.580002,2027700,73.031677
"2013-10-21",86.690002,86.93,86.349998,86.760002,1768000,73.183487
"2013-10-22",88.050003,88.050003,86.260002,86.709999,3823600,73.141319
"2013-10-23",86.209999,86.449997,85.620003,86.279999,1945400,72.778595
"2013-10-24",86.279999,87.339996,86.169998,87.029999,1991600,73.41124
"2013-10-25",86.82,87.150002,86.529999,86.629997,1764100,73.073822
"2013-10-28",86.660004,87.459999,86.639999,87.110001,1625900,73.478691
"2013-10-29",87.260002,87.5,86.900002,87.279999,1562900,73.622116
"2013-10-30",87.279999,87.489998,86.529999,86.900002,1282200,73.301598
"2013-10-31",86.989998,87.089996,86.290001,86.300003,1821200,72.795471
"2013-11-01",86.580002,86.599998,86.019997,86.400002,1432000,72.879829
"2013-11-04",86.510002,87.099998,86.349998,86.599998,1095600,73.048531
"2013-11-05",86.470001,86.93,86.139999,86.459999,1445300,72.930443
"2013-11-06",86.540001,87.599998,86.459999,87.489998,1940600,73.799232
"2013-11-07",87.599998,88.029999,87.150002,87.220001,2139400,73.571503
"2013-11-08",87.150002,87.830002,87.010002,87.800003,1758400,74.060745
"2013-11-11",87.779999,88.309998,87.650002,87.970001,1367300,74.204147
"2013-11-12",87.5,87.860001,86.120003,86.440002,2496800,72.913551
"2013-11-13",86.239998,87.519997,86.080002,87.220001,2081900,73.571503
"2013-11-14",87.559998,88.279999,87.290001,88.25,1585900,74.440315
"2013-11-15",88.220001,88.870003,88.07,88.669998,1764700,74.794609
"2013-11-18",88.879997,88.93,88.07,88.18,1676800,74.381294
"2013-11-19",88.209999,88.440002,87.900002,88.089996,1274100,74.305359
"2013-11-20",88.059998,88.449997,87.690002,87.93,1755400,74.170403
"2013-11-21",88.18,89.419998,88,89.220001,1787700,75.25853
"2013-11-22",89.220001,90.589996,89.059998,90.519997,1885000,76.355103
"2013-11-25",90.550003,90.989998,90.529999,90.790001,2112200,76.58284
"2013-11-26",90.800003,91.230003,90.720001,90.790001,2454000,76.58284
"2013-11-27",90.989998,91.43,90.790001,90.989998,1902200,76.751549
"2013-11-29",91.209999,91.68,90.739998,90.739998,917100,76.54068
"2013-12-02",90.260002,90.400002,88.870003,89,3771100,75.072945
"2013-12-03",88.730003,89.589996,88.43,89.029999,2531800,75.098267
"2013-12-04",88.709999,89.459999,87.889999,88.610001,2349600,74.744011
"2013-12-05",88.370003,88.760002,87.839996,87.919998,2334300,74.161964
"2013-12-06",88.18,89.419998,88.18,89.010002,1831200,75.510841
"2013-12-09",89.050003,89.279999,88.330002,88.449997,2539400,75.035759
"2013-12-10",88.089996,88.830002,88.029999,88.440002,1931100,75.027275
"2013-12-11",88.419998,88.720001,87.040001,87.099998,2179900,73.890503
"2013-12-12",87.120003,87.370003,86.5,86.629997,1889300,73.491768
"2013-12-13",86.559998,86.790001,86.290001,86.489998,1568300,73.373009
"2013-12-16",86.989998,87.360001,86.650002,87.050003,2367800,73.848083
"2013-12-17",86.769997,87,86.260002,86.57,1852300,73.440872
"2013-12-18",86.959999,88.150002,86.620003,88.139999,2928000,74.772766
"2013-12-19",87.790001,88.93,87.790001,88.790001,2140300,75.324203
"2013-12-20",88.669998,89.639999,88.620003,89.18,3911300,75.655052
"2013-12-23",89.910004,89.910004,89.010002,89.160004,1277100,75.638062
"2013-12-24",89.110001,89.550003,89.010002,89.489998,512800,75.918037
"2013-12-26",89.889999,90.160004,89.379997,90.010002,938600,76.359161
"2013-12-27",90.010002,90.209999,89.449997,89.849998,758200,76.223434
"2013-12-30",90.040001,90.529999,89.860001,90.279999,1267900,76.588234
"2013-12-31",90.339996,90.739998,90.220001,90.540001,1107700,76.808792
"2014-01-02",90.510002,90.660004,88.970001,89.330002,1543900,75.782288
"2014-01-03",89.300003,89.669998,88.879997,89.160004,1448600,75.638062
"2014-01-06",89.720001,89.900002,88.769997,88.919998,1763600,75.434479
"2014-01-07",89.059998,89.169998,88.07,88.400002,1818300,74.993355
"2014-01-08",88.209999,88.400002,87.230003,87.580002,2627700,74.297714
"2014-01-09",87.760002,88.220001,87.169998,87.68,1687200,74.38253
"2014-01-10",88.099998,88.120003,87.080002,87.489998,1863000,74.221329
"2014-01-13",87.330002,87.550003,86.269997,86.339996,2215800,73.24575
"2014-01-14",86.800003,87.699997,86.800003,87.449997,2034200,74.187416
"2014-01-15",87.599998,88,87.32,87.879997,2063900,74.552223
"2014-01-16",87.550003,87.860001,86.910004,87.239998,1412100,74.009239
"2014-01-17",87.230003,87.300003,86.419998,86.470001,2931500,73.356049
"2014-01-21",86.25,86.269997,83.660004,85,6092100,72.108994
"2014-01-22",84.900002,85.07,84.349998,84.559998,3080900,71.735703
"2014-01-23",83.419998,84.370003,82.919998,83.07,4141800,70.47168
"2014-01-24",82.5,83.029999,81.610001,81.610001,3753600,69.233109
"2014-01-27",81.25,83.150002,81.220001,82.290001,4329300,69.809982
"2014-01-28",82.75,83.57,82.599998,83.099998,3158700,70.497131
"2014-01-29",82.309998,82.800003,82.010002,82.209999,3165200,69.742096
"2014-01-30",82.620003,82.720001,82.160004,82.360001,2754500,69.869377
"2014-01-31",81.389999,81.989998,80.879997,81.279999,5186100,68.953171
"2014-02-03",81.199997,81.279999,80.050003,80.260002,4116300,68.087837
"2014-02-04",80.57,80.629997,79.889999,80.349998,2628500,68.164185
"2014-02-05",80.07,80.93,80.019997,80.440002,2342400,68.24054
"2014-02-06",80.650002,80.730003,79.949997,80.690002,2642800,68.452644
"2014-02-07",81.190002,81.190002,80.230003,80.879997,2538100,68.6138
"2014-02-10",81.330002,82.440002,80.650002,82.349998,4305000,69.860863
"2014-02-11",82.400002,83.589996,82.209999,83.209999,3105600,70.590431
"2014-02-12",82.760002,83.099998,81.879997,82.260002,3732900,69.784523
"2014-02-13",81.870003,82.900002,81.559998,82.879997,2650700,70.310509
"2014-02-14",82.540001,84.07,82.540001,84.019997,2050800,71.277611
"2014-02-18",84.080002,84.790001,84.07,84.370003,2531500,71.574524
"2014-02-19",84.269997,85.18,83.980003,84.010002,3115900,71.269135
"2014-02-20",84.18,84.370003,83.370003,83.809998,2083500,71.099457
"2014-02-21",83.919998,84.110001,83.370003,83.790001,1895300,71.082497
"2014-02-24",83.830002,84.389999,83.400002,83.440002,2163200,70.785561
"2014-02-25",83.309998,83.440002,82.550003,83.339996,2681900,70.700729
"2014-02-26",83.400002,83.699997,83.010002,83.43,2157100,70.777084
"2014-02-27",83.279999,83.860001,83.099998,83.849998,1584900,71.133369
"2014-02-28",83.720001,84.199997,83.489998,83.839996,2286700,71.124893
"2014-03-03",83.449997,83.82,82.599998,83.18,1728600,70.565002
"2014-03-04",84.160004,84.489998,83.809998,84.110001,1864900,71.353966
"2014-03-05",84.050003,84.400002,83.620003,84.370003,2582700,71.574524
"2014-03-06",83.940002,84.529999,83.75,84.400002,1922100,72.02681
"2014-03-07",84.730003,84.860001,83.709999,83.93,2733700,71.62574
"2014-03-10",83.699997,83.889999,83.339996,83.779999,1954400,71.497704
"2014-03-11",84.139999,84.18,83.339996,83.580002,1859000,71.327057
"2014-03-12",83.150002,83.730003,83,83.43,1758500,71.199028
"2014-03-13",83.68,83.860001,82.510002,82.589996,2121000,70.482162
"2014-03-14",82.589996,82.839996,82.32,82.660004,2074400,70.541931
"2014-03-17",83.209999,83.779999,82.800003,83.540001,2758600,71.292915
"2014-03-18",83.690002,84.239998,83.360001,83.949997,2141100,71.642815
"2014-03-19",83.989998,84.239998,82.809998,83.199997,2526500,71.002739
"2014-03-20",82.900002,83.510002,82.510002,83.230003,2753400,71.028366
"2014-03-21",83.800003,84.059998,83.32,83.779999,6498300,71.497704
"2014-03-24",83.870003,84.260002,83.639999,83.860001,2795100,71.565994
"2014-03-25",84.32,84.669998,83.959999,84.029999,2021900,71.71106
"2014-03-26",84.43,84.489998,83.419998,83.43,2113300,71.199028
"2014-03-27",83.269997,83.830002,83.220001,83.489998,3563800,71.250221
"2014-03-28",83.860001,84.169998,83.440002,83.989998,2423300,71.676941
"2014-03-31",84.639999,85.129997,84.519997,85.099998,2106600,72.624207
"2014-04-01",85.169998,85.239998,84.160004,84.389999,2172800,72.018295
"2014-04-02",84.370003,85.269997,84.220001,84.650002,1997500,72.240181
"2014-04-03",84.830002,85.110001,84.449997,84.980003,1904600,72.521805
"2014-04-04",85.410004,86.059998,85.139999,85.199997,2333100,72.709541
"2014-04-07",85.190002,85.550003,84.93,85,2352500,72.538864
"2014-04-08",84.800003,84.910004,84.449997,84.730003,1750800,72.308456
"2014-04-09",84.830002,85.830002,84.669998,85.82,2098700,73.238647
"2014-04-10",85.699997,86.32,84.919998,84.989998,2138900,72.530334
"2014-04-11",84.910004,85.620003,84.860001,85.300003,2067000,72.794891
"2014-04-14",85.800003,85.949997,84.839996,85.5,3153000,72.965561
"2014-04-15",84.900002,85.959999,84.900002,85.889999,2164600,73.29837
"2014-04-16",86.519997,86.93,86.120003,86.779999,1826700,74.057922
"2014-04-17",87.150002,87.389999,86.400002,86.68,1888600,73.972572
"2014-04-21",86.709999,86.839996,86.059998,86.400002,2330000,73.73362
"2014-04-22",86.75,87.660004,86.010002,86.889999,3181900,74.151787
"2014-04-23",86.900002,88.57,86.730003,88.129997,2911100,75.209984
"2014-04-24",88.300003,88.989998,88.300003,88.589996,2239600,75.602547
"2014-04-25",88.699997,88.699997,87.989998,88.309998,2256200,75.363617
"2014-04-28",88.849998,90.279999,88.790001,89.639999,4086900,76.498627
"2014-04-29",90,90.940002,89.889999,90.900002,3649300,77.573898
"2014-04-30",90.699997,90.769997,90.029999,90.580002,2744500,77.300827
"2014-05-01",90.639999,90.919998,90.25,90.830002,2753600,77.514183
"2014-05-02",90.989998,91.68,90.839996,91,2100100,77.659248
"2014-05-05",90.82,90.919998,89.93,90.650002,1911400,77.36055
"2014-05-06",90.32,90.629997,89.809998,89.879997,2301000,76.703468
"2014-05-07",90.330002,91.510002,90.330002,91.07,3279200,77.718994
"2014-05-08",90.980003,91.529999,90.910004,91.239998,1775400,77.864059
"2014-05-09",91.07,91.360001,90.739998,91.300003,1640400,77.915283
"2014-05-12",92.120003,92.93,92.029999,92.040001,2072600,78.546783
"2014-05-13",92.370003,93.059998,92.220001,92.910004,2246800,79.289246
"2014-05-14",93.019997,93.040001,92.440002,92.650002,1330600,79.067383
"2014-05-15",92.449997,92.650002,91.910004,92.370003,2257200,78.828407
"2014-05-16",92.459999,92.620003,91.620003,92.580002,2331000,79.007645
"2014-05-19",92.480003,92.889999,92.139999,92.769997,1292200,79.169777
"2014-05-20",92.480003,92.980003,92.32,92.669998,1391800,79.084419
"2014-05-21",93.029999,93.339996,92.57,92.860001,1701900,79.24659
"2014-05-22",92.800003,93.099998,92.599998,93.010002,1364300,79.374603
"2014-05-23",93.010002,93.339996,92.410004,92.860001,1451200,79.24659
"2014-05-27",93.150002,93.650002,92.980003,93.489998,1590800,79.78421
"2014-05-28",93.43,93.809998,93.269997,93.459999,2048200,79.758614
"2014-05-29",93.400002,94.309998,93.400002,94.099998,1724200,80.304794
"2014-05-30",94,94.120003,93.370003,93.449997,2276700,79.750084
"2014-06-02",93.699997,94.010002,93.650002,93.709999,1454800,79.971977
"2014-06-03",93.080002,93.449997,92.870003,93.410004,2012100,79.71595
"2014-06-04",93.389999,94.75,93.129997,94.669998,2048300,80.791222
"2014-06-05",94.889999,95,94.239998,94.970001,1854800,81.047241
"2014-06-06",94.540001,94.970001,94.290001,94.360001,2157500,80.995758
"2014-06-09",94.709999,95.050003,94.550003,94.660004,1871000,81.25325
"2014-06-10",94.690002,95.160004,94.650002,95.099998,1730400,81.630936
"2014-06-11",94.809998,95.099998,94.599998,94.900002,1555600,81.459274
"2014-06-12",94.970001,95.190002,94.57,95,1840500,81.545113
"2014-06-13",94.949997,95.480003,94.82,95.410004,1446500,81.897041
"2014-06-16",95.209999,95.75,95.199997,95.459999,1306200,81.939957
"2014-06-17",94.93,95.690002,94.57,95.220001,2175700,81.73394
"2014-06-18",95.190002,95.57,94.910004,95.400002,2556600,81.888466
"2014-06-19",95.550003,95.660004,95.010002,95.599998,2115900,82.060112
"2014-06-20",95.82,96.18,94.559998,94.589996,4795700,81.193161
"2014-06-23",94.589996,95.239998,94.589996,94.949997,1930300,81.502174
"2014-06-24",94.809998,95.389999,94.529999,94.669998,1640200,81.261856
"2014-06-25",94.639999,95.040001,94.349998,94.860001,1298200,81.424957
"2014-06-26",94.879997,94.959999,93.610001,94.410004,1215500,81.038666
"2014-06-27",94.519997,94.900002,93.589996,93.919998,4143600,80.61808
"2014-06-30",94.080002,94.379997,93.650002,94.07,2153900,80.746819
"2014-07-01",94.879997,95.809998,94.739998,95.209999,1631100,81.72538
"2014-07-02",94.910004,95.25,94.43,94.620003,1114500,81.218925
"2014-07-03",94.639999,94.849998,94.349998,94.839996,828900,81.407761
"2014-07-07",94.5,94.769997,94.349998,94.550003,1319100,81.158852
"2014-07-08",94.419998,94.580002,93.849998,94.139999,2444700,80.8069
"2014-07-09",94.580002,94.769997,94.230003,94.699997,1512400,81.287552
"2014-07-10",93.730003,94.379997,93.550003,94.300003,1656100,80.944252
"2014-07-11",94.370003,94.739998,94.120003,94.68,1117000,81.270416
"2014-07-14",95.18,95.830002,95.18,95.559998,1416700,82.025772
"2014-07-15",95.529999,96.029999,95.470001,95.949997,1575800,82.360558
"2014-07-16",95.93,96.010002,95.459999,95.620003,1437800,82.077301
"2014-07-17",95.330002,95.739998,94.639999,94.699997,1202900,81.287552
"2014-07-18",94.93,95.440002,94.75,95.339996,1737200,81.836952
"2014-07-21",95.389999,95.580002,94.68,95.260002,1748800,81.768303
"2014-07-22",90.360001,92.099998,90.360001,91.629997,6323100,78.652382
"2014-07-23",91.519997,91.900002,91.279999,91.779999,2731700,78.781158
"2014-07-24",92.089996,93.089996,91.910004,92.879997,2410400,79.725365
"2014-07-25",92.910004,92.959999,91.790001,92.099998,1907800,79.055832
"2014-07-28",91.699997,92.099998,91.019997,91.879997,2490100,78.867004
"2014-07-29",92.089996,92.470001,91.089996,91.120003,2265100,78.214615
"2014-07-30",91.220001,91.589996,90.82,90.940002,2069400,78.060127
"2014-07-31",90.75,91.199997,89.550003,89.559998,2646900,76.875572
"2014-08-01",89.470001,90.029999,89.07,89.610001,2234100,76.91848
"2014-08-04",89.669998,90.019997,89.110001,89.900002,2167800,77.167427
"2014-08-05",89.669998,89.870003,88.82,89.120003,2218300,76.497902
"2014-08-06",88.93,89.919998,88.809998,89.699997,1400900,76.995766
"2014-08-07",89.839996,90.260002,89.660004,89.900002,1877200,77.167427
"2014-08-08",89.839996,90.629997,89.629997,90.480003,1803900,77.665283
"2014-08-11",90.589996,90.959999,90.510002,90.660004,1595700,77.819771
"2014-08-12",90.599998,91.220001,90.43,91.089996,1290100,78.188866
"2014-08-13",91.480003,91.580002,90.989998,91.269997,1405600,78.343376
