"dates","NOC.Open","NOC.High","NOC.Low","NOC.Close","NOC.Volume","NOC.Adjusted"
"2013-01-17",66.949997,67.519997,66.760002,67.139999,2153500,57.707535
"2013-01-18",67.389999,67.610001,66.769997,67.489998,1868200,58.00835
"2013-01-22",67.459999,68.589996,67.349998,68.349998,2044700,58.74752
"2013-01-23",67.43,68.870003,67,68.709999,2218200,59.056953
"2013-01-24",68.790001,68.900002,68.089996,68.230003,1862500,58.644402
"2013-01-25",68.349998,68.349998,67.599998,67.739998,1736000,58.223228
"2013-01-28",67.889999,67.889999,66.260002,66.57,2469000,57.217625
"2013-01-29",66.68,67.279999,66.290001,66.769997,2858700,57.389496
"2013-01-30",66.529999,67.25,66.120003,66.339996,2919900,57.019913
"2013-01-31",66,66.139999,64.949997,65.040001,3073700,55.902557
"2013-02-01",65.279999,65.529999,64.800003,65.129997,2726800,55.9799
"2013-02-04",64.68,65.209999,64.349998,64.379997,1820900,55.335274
"2013-02-05",64.879997,65.489998,64.5,64.879997,2444900,55.76503
"2013-02-06",64.769997,65.309998,64.660004,65.199997,2688100,56.04007
"2013-02-07",65.269997,65.860001,65.129997,65.690002,2630400,56.461239
"2013-02-08",65.620003,66.139999,65.620003,66.089996,1582800,56.805031
"2013-02-11",65.959999,66.25,65.779999,66.120003,1446700,56.83083
"2013-02-12",66.339996,66.559998,65.910004,66.339996,993300,57.019913
"2013-02-13",66.459999,66.75,65.540001,65.760002,1461000,56.521397
"2013-02-14",65.419998,66.239998,65.269997,65.800003,1840100,56.555779
"2013-02-15",65.5,65.739998,65.400002,65.629997,1639900,56.409668
"2013-02-19",65.75,66.290001,65.650002,66.199997,1951000,56.899578
"2013-02-20",66.139999,66.949997,66.010002,66.040001,1705500,56.76207
"2013-02-21",65.959999,65.959999,65.129997,65.370003,1437900,56.186195
"2013-02-22",65.459999,66.32,65.440002,65.970001,1504100,56.701893
"2013-02-25",66.209999,66.669998,64.75,64.75,1536800,55.653282
"2013-02-26",65.059998,65.199997,64.449997,65.059998,1326100,55.919739
"2013-02-27",64.93,66.309998,64.82,65.970001,1712900,56.701893
"2013-02-28",65.760002,66.169998,65.440002,65.68,2081800,56.927242
"2013-03-01",65.389999,65.879997,64.669998,65.519997,2170500,56.78857
"2013-03-04",65.290001,65.410004,64.199997,64.379997,1998800,55.800495
"2013-03-05",64.709999,65.230003,64.5,64.910004,1965000,56.259869
"2013-03-06",64.959999,65.32,64.639999,64.959999,2132000,56.303196
"2013-03-07",65.129997,65.699997,65.019997,65.269997,1818700,56.57188
"2013-03-08",65.5,66.019997,65.5,65.959999,1760900,57.169941
"2013-03-11",65.949997,66.260002,65.900002,66.120003,2002000,57.308636
"2013-03-12",66.160004,66.410004,65.949997,66.230003,1070100,57.403946
"2013-03-13",66.290001,67.419998,66.18,67.18,1939600,58.22736
"2013-03-14",67.349998,67.739998,67.089996,67.540001,1557800,58.539391
"2013-03-15",67.32,68.830002,67.230003,68.800003,4383000,59.631462
"2013-03-18",68.220001,68.970001,68.150002,68.43,1705700,59.310772
"2013-03-19",68.650002,68.720001,67.949997,68.440002,1249400,59.319458
"2013-03-20",68.75,68.989998,68.510002,68.639999,1183300,59.49279
"2013-03-21",68.269997,68.75,67.730003,68,994900,58.938087
"2013-03-22",68.139999,68.440002,67.849998,68.050003,825500,58.981407
"2013-03-25",68.279999,68.529999,67.769997,67.910004,1321600,58.860081
"2013-03-26",68.279999,69.360001,68.279999,69.290001,1844800,60.056171
"2013-03-27",68.940002,70,68.540001,69.900002,2038900,60.584892
"2013-03-28",69.870003,70.209999,69.459999,70.150002,1694500,60.801552
"2013-04-01",70.099998,70.540001,69.589996,69.900002,2066000,60.584892
"2013-04-02",70.190002,70.209999,69.129997,69.400002,1287000,60.151512
"2013-04-03",69.510002,70.540001,69.410004,70.18,2386200,60.82756
"2013-04-04",70.290001,71.169998,70.129997,71.07,2528200,61.598969
"2013-04-05",70.43,71.769997,70.330002,71.559998,3383000,62.023666
"2013-04-08",71.75,71.879997,71.18,71.720001,1583000,62.162361
"2013-04-09",71.860001,71.889999,71.269997,71.559998,1404600,62.023666
"2013-04-10",71.75,72.269997,71.650002,71.769997,2016700,62.205677
"2013-04-11",72.040001,72.669998,71.900002,72.449997,1641000,62.795055
"2013-04-12",72.029999,72.18,71.489998,72.110001,1038600,62.500366
"2013-04-15",71.849998,71.860001,70.540001,70.830002,1658900,61.390949
"2013-04-16",71.32,71.610001,70.739998,71.290001,1216400,61.789623
"2013-04-17",70.93,71.129997,69.540001,70.120003,2427800,60.775562
"2013-04-18",70.120003,70.199997,69.230003,69.870003,1559800,60.558865
"2013-04-19",69.940002,71.040001,69.919998,70.980003,2180600,61.520969
"2013-04-22",70.980003,71.129997,70.300003,70.779999,1032800,61.347603
"2013-04-23",71.169998,71.800003,70.660004,71.489998,1085500,61.96299
"2013-04-24",71.830002,73.860001,71.080002,73.769997,2780600,63.93914
"2013-04-25",73.82,74.970001,72.860001,74.489998,2153900,64.563187
"2013-04-26",74.559998,74.779999,74.190002,74.239998,1283800,64.346504
"2013-04-29",74.480003,74.980003,74.040001,74.959999,1178500,64.970566
"2013-04-30",74.849998,75.779999,74.849998,75.739998,1759700,65.646622
"2013-05-01",75.449997,76.480003,75.32,75.650002,1853300,65.568611
"2013-05-02",75.650002,76.550003,75.459999,76.309998,1549800,66.140656
"2013-05-03",76.690002,77,76.370003,76.839996,1426400,66.600029
"2013-05-06",77.019997,77.790001,76.93,77.059998,1669800,66.790726
"2013-05-07",77.029999,77.309998,76.910004,77.209999,1652100,66.920731
"2013-05-08",77.25,77.82,77.080002,77.800003,1026300,67.432106
"2013-05-09",77.75,78.160004,77.5,77.660004,1236200,67.310753
"2013-05-10",77.690002,78.07,77.269997,77.93,852600,67.544769
"2013-05-13",77.720001,78.099998,77.349998,77.559998,817200,67.224075
"2013-05-14",77.779999,79.019997,77.730003,78.959999,944500,68.4375
"2013-05-15",78.529999,79.480003,78.07,79.43,977800,68.844856
"2013-05-16",79.400002,79.599998,78.809998,79.019997,1391400,68.48951
"2013-05-17",80.239998,83.279999,80.239998,82.190002,5861300,71.237083
"2013-05-20",82.220001,82.610001,81.489998,81.610001,3576600,70.734375
"2013-05-21",81.580002,82.449997,81.169998,81.459999,3738300,70.604362
"2013-05-22",81.5,81.779999,80.769997,80.860001,3381300,70.084312
"2013-05-23",79.779999,81,79.589996,80.639999,1271000,70.424904
"2013-05-24",80.300003,81.529999,80.120003,81.260002,1092600,70.966362
"2013-05-28",81.650002,82.489998,81.650002,82.099998,1252500,71.699959
"2013-05-29",81.540001,82.379997,81.029999,81.870003,1468400,71.499107
"2013-05-30",82.690002,83.989998,82.690002,83.489998,1778700,72.913879
"2013-05-31",83.18,84.059998,82.389999,82.389999,1784200,71.953239
"2013-06-03",82.480003,83.129997,81.790001,83.040001,1468700,72.520912
"2013-06-04",82.860001,83.269997,82.150002,82.419998,1300800,71.979431
"2013-06-05",82.129997,83.059998,81.360001,81.449997,1198800,71.132294
"2013-06-06",81.480003,82.410004,80.919998,82.25,1802200,71.830971
"2013-06-07",82.550003,84,82.550003,83.879997,1417500,73.254463
"2013-06-10",84.169998,84.300003,83.480003,83.75,1498400,73.140953
"2013-06-11",83.080002,83.730003,82.849998,82.970001,1340000,72.459755
"2013-06-12",83.510002,83.57,82.5,82.610001,969200,72.145363
"2013-06-13",82.669998,84.139999,82.5,82.860001,1793400,72.363701
"2013-06-14",82.730003,83.68,82.599998,82.879997,1006000,72.381157
"2013-06-17",83.279999,84.300003,83.260002,83.669998,1000500,73.071075
"2013-06-18",83.790001,84.339996,83.269997,83.93,1229000,73.298141
"2013-06-19",83.860001,84.32,82.970001,82.980003,1171200,72.46846
"2013-06-20",82.300003,83.160004,81.949997,81.970001,1455400,71.586411
"2013-06-21",82.559998,82.769997,81.839996,81.849998,2789600,71.481644
"2013-06-24",81.419998,81.800003,80.68,81.07,1488400,70.800438
"2013-06-25",81.669998,81.730003,80.639999,80.709999,1563800,70.486053
"2013-06-26",81.5,82.120003,81.339996,81.839996,1519400,71.472885
"2013-06-27",82.449997,83.449997,82.370003,83.209999,951900,72.669357
"2013-06-28",83,83.57,82.559998,82.800003,1135200,72.311295
"2013-07-01",82.779999,84,82.510002,83.349998,909000,72.791595
"2013-07-02",83.080002,83.239998,81.800003,82.169998,1168500,71.761108
"2013-07-03",81.989998,83.199997,81.739998,82.93,711900,72.424843
"2013-07-05",83.18,83.970001,83.029999,83.949997,663800,73.31562
"2013-07-08",84.440002,85.199997,84.07,85.089996,1516100,74.311188
"2013-07-09",85.510002,86,85,85.529999,1056300,74.69548
"2013-07-10",85.529999,87.190002,85.5,86.900002,1710000,75.89193
"2013-07-11",87.709999,87.889999,87.370003,87.75,1336500,76.634262
"2013-07-12",87.830002,88.120003,87.129997,88.019997,1741600,76.870018
"2013-07-15",88.25,88.629997,88.010002,88.260002,1051400,77.079628
"2013-07-16",88.470001,88.559998,87.169998,87.209999,1293500,76.162659
"2013-07-17",87.400002,87.879997,87.260002,87.599998,1164800,76.503258
"2013-07-18",86.75,88.349998,86.75,88.120003,1528600,76.957382
"2013-07-19",87.800003,88.410004,87.800003,88.360001,1400800,77.166969
"2013-07-22",88.669998,88.809998,88.290001,88.440002,936400,77.236862
"2013-07-23",89.010002,89.300003,88.230003,88.760002,1718200,77.516312
"2013-07-24",90.860001,92.989998,89.370003,90.300003,3091400,78.861214
"2013-07-25",90.309998,90.57,89.730003,90.410004,1388800,78.957298
"2013-07-26",90.040001,90.559998,89.730003,90.559998,1609500,79.088303
"2013-07-29",90.220001,91.540001,90.209999,91.389999,1610300,79.813141
"2013-07-30",91.769997,92.519997,90.419998,90.940002,2086800,79.420158
"2013-07-31",90.900002,92.82,90.800003,92.059998,2936900,80.39827
"2013-08-01",92.449997,93.489998,92.449997,93.089996,2324700,81.297821
"2013-08-02",94.459999,96.260002,93.290001,94.889999,5320900,82.869789
"2013-08-05",94.889999,95.620003,94.5,95.419998,1742800,83.332657
"2013-08-06",95.300003,95.849998,94.790001,94.879997,1520600,82.861038
"2013-08-07",94.360001,95.879997,94.360001,95.830002,1380000,83.690704
"2013-08-08",96.089996,96.419998,95.550003,95.610001,1539000,83.498589
"2013-08-09",95.599998,95.900002,95.040001,95.489998,1509700,83.393776
"2013-08-12",95.410004,95.669998,94.889999,94.93,1148600,82.904724
"2013-08-13",95.290001,95.580002,94.43,95.260002,1685600,83.192909
"2013-08-14",95.209999,95.419998,94.690002,94.870003,1333400,82.852341
"2013-08-15",93.980003,94.839996,93.449997,93.790001,1595100,81.909126
"2013-08-16",93.57,94.639999,93.449997,94.019997,1587900,82.109985
"2013-08-19",93.879997,94.980003,93.720001,93.739998,1476400,81.865463
"2013-08-20",93.790001,94.470001,93.690002,93.739998,1668500,81.865463
"2013-08-21",93.57,94.669998,93.519997,94,1282000,82.092499
"2013-08-22",94.300003,94.860001,93.900002,94.029999,1021800,82.118729
"2013-08-23",94.019997,94.690002,93.849998,94.57,1608500,82.590347
"2013-08-26",94.809998,95.150002,94.260002,94.550003,1038100,82.572845
"2013-08-27",94.400002,95.019997,92.830002,92.93,1274800,81.158073
"2013-08-28",93.07,93.540001,92.599998,92.949997,1327900,81.175522
"2013-08-29",92.470001,93.489998,91.989998,93.059998,891100,81.808502
"2013-08-30",93.169998,93.349998,91.970001,92.269997,1011000,81.113991
"2013-09-03",93.43,93.949997,92.889999,93.139999,1229000,81.878784
"2013-09-04",92.949997,94.290001,92.949997,93.559998,1307100,82.248024
"2013-09-05",93.610001,93.730003,93.260002,93.559998,1111500,82.248024
"2013-09-06",93.709999,93.830002,92.32,93.120003,1033600,81.861244
"2013-09-09",93.349998,93.830002,93.349998,93.510002,1009400,82.204094
"2013-09-10",93.470001,94.720001,93.239998,94.449997,1378500,83.030418
"2013-09-11",94.559998,95.110001,94.5,95.110001,1425200,83.610626
"2013-09-12",95.040001,96.080002,95.040001,95.739998,1059900,84.164459
"2013-09-13",96.050003,96.269997,95.25,96.190002,889200,84.56002
"2013-09-16",97.040001,98,96.620003,97.790001,957800,85.966606
"2013-09-17",97.720001,98.830002,97.599998,98.75,874200,86.810524
"2013-09-18",98.720001,99.050003,97.440002,98.589996,1303700,86.669876
"2013-09-19",98.610001,99.099998,98.019997,98.050003,910500,86.195168
"2013-09-20",98.290001,98.300003,96.089996,96.300003,2412400,84.656754
"2013-09-23",96.300003,96.730003,95.400002,95.860001,1470700,84.269936
"2013-09-24",96.040001,96.459999,95.760002,95.949997,1249100,84.349045
"2013-09-25",96.040001,96.120003,95.470001,95.730003,1052800,84.155655
"2013-09-26",95.690002,96.449997,95.559998,96.370003,827300,84.718262
"2013-09-27",96.110001,96.489998,95.639999,96.25,770000,84.612785
"2013-09-30",95.449997,95.760002,95.150002,95.260002,1159700,83.742485
"2013-10-01",95.190002,96.190002,95,96.139999,890000,84.516098
"2013-10-02",95.839996,95.900002,94.379997,95.18,1436700,83.67218
"2013-10-03",95.089996,95.089996,92.610001,93.080002,1579200,81.826065
"2013-10-04",93.089996,93.529999,92.510002,93.32,1218700,82.037048
"2013-10-07",92.919998,95.559998,92.82,94.980003,1828200,83.496346
"2013-10-08",94.800003,95,93.690002,94.089996,1450300,82.713943
"2013-10-09",94.099998,94.639999,93.330002,94.099998,1290200,82.72274
"2013-10-10",94.849998,97.110001,94.82,97.099998,1169600,85.360023
"2013-10-11",97.150002,98.410004,97.059998,98.360001,963700,86.467674
"2013-10-14",97.699997,99.029999,97.160004,98.809998,764500,86.863258
"2013-10-15",98.830002,98.910004,97.150002,97.349998,1128400,85.579796
"2013-10-16",98.019997,98.720001,97.830002,98.68,1007800,86.748978
"2013-10-17",98.510002,100.730003,98.129997,100.730003,1246700,88.551132
"2013-10-18",100.879997,101.599998,100.449997,101.589996,1123800,89.307152
"2013-10-21",101.739998,101.800003,99.889999,100.199997,1098300,88.085205
"2013-10-22",100.660004,101.900002,100.629997,101.459999,1017500,89.192886
"2013-10-23",102.5,105.709999,102.25,105.559998,1957200,92.797157
"2013-10-24",105.959999,108.010002,105.690002,107.480003,1769700,94.485031
"2013-10-25",107.279999,108.779999,106.879997,108.370003,1503600,95.267418
"2013-10-28",108.089996,108.330002,107.629997,107.860001,1049800,94.819069
"2013-10-29",107.889999,108.400002,106.93,108.309998,1201200,95.214645
"2013-10-30",108.550003,108.860001,107.199997,107.599998,1074000,94.5905
"2013-10-31",107.739998,108.690002,107.279999,107.510002,1857900,94.511383
"2013-11-01",107.57,109.410004,107.529999,108.120003,1947400,95.047638
"2013-11-04",108.449997,109.25,108.360001,108.650002,1126100,95.513535
"2013-11-05",108.489998,109.650002,108.209999,109.120003,788200,95.926743
"2013-11-06",109.330002,109.889999,108.610001,109.620003,773000,96.366287
"2013-11-07",109.68,110.470001,108.580002,108.669998,1088800,95.531128
"2013-11-08",108.730003,110.760002,108.610001,110.730003,829200,97.342072
"2013-11-11",110.230003,110.290001,109.610001,110.169998,895600,96.849792
"2013-11-12",110,110.010002,109,109.349998,919500,96.128929
"2013-11-13",109.010002,109.32,106.669998,109.309998,1581000,96.093758
"2013-11-14",109.980003,110.169998,109.139999,110.099998,1028500,96.788246
"2013-11-15",109.629997,109.709999,108.339996,109.529999,1085400,96.287163
"2013-11-18",110.480003,111.339996,110.080002,110.580002,1334900,97.210213
"2013-11-19",110.760002,111.139999,109.860001,110.25,1078700,96.92009
"2013-11-20",110.160004,110.660004,109.480003,109.779999,890000,96.506897
"2013-11-21",110.349998,111.050003,110.209999,110.769997,1584500,97.37722
"2013-11-22",110.389999,112.25,110.339996,112.010002,1228100,98.467316
"2013-11-25",112.120003,112.529999,110.970001,111.650002,1998400,98.150841
"2013-11-26",111.650002,112.400002,111.650002,111.970001,2032900,98.432137
"2013-11-27",111.860001,114.330002,111.660004,113.949997,1634400,100.721481
"2013-11-29",113.980003,114.480003,112.5,112.68,724900,99.598892
"2013-12-02",112.599998,113.150002,111.610001,111.82,906700,98.838753
"2013-12-03",111.970001,113.239998,111.510002,112.519997,1697600,99.457466
"2013-12-04",111.989998,112.760002,109.660004,110.489998,1799800,97.663139
"2013-12-05",110.080002,111.169998,109.43,109.540001,1239500,96.823441
"2013-12-06",110.07,110.349998,109.239998,110.260002,1916900,97.459846
"2013-12-09",110.18,110.349998,109.160004,109.940002,1312100,97.17701
"2013-12-10",109.849998,110.540001,109.559998,110.129997,1074800,97.344955
"2013-12-11",110.290001,110.5,107.220001,107.519997,2031100,95.037926
"2013-12-12",107.650002,108.32,107.209999,108.029999,1881600,95.488716
"2013-12-13",108.160004,109.239998,107.790001,108.919998,899400,96.275398
"2013-12-16",108.959999,110,108.419998,109.660004,1333000,96.92952
"2013-12-17",109.82,110.139999,109.339996,109.57,1194000,96.849953
"2013-12-18",109.93,111.519997,108.470001,111.480003,2067500,98.538231
"2013-12-19",111.449997,111.849998,110.169998,110.550003,1374500,97.716187
"2013-12-20",110.660004,113.050003,110.309998,112.260002,3552100,99.227661
"2013-12-23",113,113.260002,112.040001,112.529999,1140500,99.466316
"2013-12-24",112.559998,114.300003,112.559998,114.220001,570600,100.960152
"2013-12-26",114.449997,115.879997,114.370003,115.32,981100,101.932419
"2013-12-27",115.519997,116.190002,114.120003,114.699997,905300,101.384399
"2013-12-30",114.720001,115.07,113.519997,113.93,725900,100.703789
"2013-12-31",114.25,114.779999,113.849998,114.610001,965800,101.30484
"2014-01-02",114.18,114.489998,112.760002,113.230003,1083600,100.085045
"2014-01-03",113.230003,114.459999,113.230003,113.580002,1278900,100.394402
"2014-01-06",114.010002,115.089996,113.43,113.800003,1277200,100.588898
"2014-01-07",113.809998,114.919998,113.150002,114.510002,1666600,101.216469
"2014-01-08",114.230003,115.330002,113.650002,115.190002,1282400,101.81752
"2014-01-09",115.5,116.269997,115.25,115.629997,1931200,102.206444
"2014-01-10",115.989998,116.57,115.019997,116.370003,1502400,102.860535
"2014-01-13",116.440002,117.529999,115.279999,115.629997,1201700,102.206444
"2014-01-14",116.309998,117.160004,115.18,117.110001,1378700,103.514603
"2014-01-15",117.139999,118.459999,117.010002,117.879997,1094700,104.195244
"2014-01-16",117.93,118.550003,117.459999,118.290001,871600,104.557648
"2014-01-17",118.269997,118.660004,117.82,118.239998,889200,104.513458
"2014-01-21",119.059998,120.440002,118.510002,119.190002,990900,105.35318
"2014-01-22",119.800003,120.43,118.860001,120.32,1215800,106.351967
"2014-01-23",119.400002,120.68,117.449997,117.5,1427800,103.859322
"2014-01-24",116.68,116.709999,113.43,113.449997,2166900,100.279526
"2014-01-27",113.449997,113.919998,111.470001,112.699997,1687300,99.61657
"2014-01-28",113.440002,113.589996,111.660004,112.010002,2168900,99.006714
"2014-01-29",111.080002,112.779999,110.5,112.129997,1682000,99.112747
"2014-01-30",123.650002,123.650002,112.040001,113.25,2070100,100.102737
"2014-01-31",112.269997,116.550003,112.019997,115.550003,2079600,102.135742
"2014-02-03",116.089996,117.209999,112.169998,113.25,2657300,100.102737
"2014-02-04",111.010002,111.989998,109.169998,110.800003,2732400,97.937172
"2014-02-05",110.129997,112.050003,109.699997,111.400002,1657600,98.467499
"2014-02-06",111.720001,112.790001,111.459999,112.279999,1150000,99.245338
"2014-02-07",113.080002,115.989998,112.940002,114.970001,1674500,101.623062
"2014-02-10",114.720001,114.970001,113.120003,114.32,1726200,101.048523
"2014-02-11",114.339996,117.400002,114.309998,116.900002,1682700,103.329018
"2014-02-12",117.059998,118.32,116.82,118.07,1499500,104.363167
"2014-02-13",117.040001,119.300003,117,118.860001,979500,105.061462
"2014-02-14",118.68,120.790001,117.980003,120.279999,1233600,106.31662
"2014-02-18",120.540001,120.860001,119.620003,120.059998,1088100,106.122147
"2014-02-19",119.989998,121.370003,118.910004,119.050003,1100300,105.229408
"2014-02-20",120.959999,121.190002,118.970001,120.610001,992800,106.608299
"2014-02-21",121.449997,121.449997,119.139999,120.470001,1027200,106.484573
"2014-02-24",120.760002,123.300003,120.760002,122.120003,1343800,107.943008
"2014-02-25",122,122.68,119.449997,119.68,1588800,105.786301
"2014-02-26",120.050003,120.690002,118.669998,118.720001,1574200,104.937737
"2014-02-27",118.510002,120.07,118.099998,120.019997,1374400,106.63472
"2014-02-28",119.68,121.830002,119.510002,121.029999,1394700,107.532059
"2014-03-03",119.739998,121.790001,119.690002,121.019997,1293800,107.52317
"2014-03-04",123,124.529999,122.940002,124.25,1766500,110.39296
"2014-03-05",124.550003,124.709999,123.07,123.650002,1118100,109.859871
"2014-03-06",123.660004,124.190002,123.139999,123.690002,1187100,109.895401
"2014-03-07",124.220001,125.370003,123.849998,124.300003,1206700,110.437363
"2014-03-10",123.580002,123.849998,122.07,122.720001,1230500,109.033577
"2014-03-11",122.940002,123.099998,121.550003,121.769997,915100,108.189545
"2014-03-12",121.290001,122.629997,120.440002,122.419998,1051200,108.767052
"2014-03-13",122.559998,124.150002,120.75,120.940002,1462800,107.452103
"2014-03-14",120.900002,122.57,120.699997,121.440002,1401600,107.896355
"2014-03-17",121.779999,122.660004,121.110001,122.510002,1359800,108.847015
"2014-03-18",122.970001,124.059998,122.900002,123.989998,928000,110.161949
"2014-03-19",124.339996,125.360001,122.120003,122.879997,1674500,109.175735
"2014-03-20",122.739998,123.599998,122.120003,122.339996,1162600,108.695984
"2014-03-21",123.400002,123.550003,121.449997,121.879997,3311500,108.287277
"2014-03-24",122.059998,122.370003,119.919998,121.019997,1173300,107.52317
"2014-03-25",121.809998,122.410004,121.309998,122.129997,1053200,108.509399
"2014-03-26",122.339996,123.480003,121.639999,121.660004,1089400,108.091812
"2014-03-27",121.139999,121.269997,119.68,119.940002,1456100,106.563614
"2014-03-28",120.489998,122.589996,120.419998,121.809998,946300,108.225082
"2014-03-31",122.610001,123.790001,122.599998,123.379997,1007100,109.619987
"2014-04-01",123.160004,124,122.75,123.949997,1408700,110.126427
"2014-04-02",123.860001,125.529999,123.550003,124.589996,1417100,110.695023
"2014-04-03",124.910004,125.129997,124.199997,125.019997,712200,111.077072
"2014-04-04",125.550003,126,120.470001,120.690002,2437000,107.22998
"2014-04-07",120.57,121.620003,119.239998,119.290001,1354800,105.986122
"2014-04-08",119.199997,119.650002,117.639999,118.870003,1184500,105.612961
"2014-04-09",119.400002,120.389999,118.589996,120.32,1380600,106.901245
"2014-04-10",120.379997,120.639999,117.110001,117.160004,1203200,104.093658
"2014-04-11",117.07,118.349998,116.620003,116.669998,1359900,103.658325
"2014-04-14",117.769997,118.739998,116.830002,118,1075600,104.839996
"2014-04-15",118.32,119.290001,116.110001,118.919998,1234100,105.657372
"2014-04-16",119.580002,120.839996,118.879997,120.599998,1216000,107.150024
"2014-04-17",121.419998,122.220001,117.300003,122,881100,108.393883
"2014-04-21",122.07,122.550003,121.550003,122.209999,822800,108.580467
"2014-04-22",122.660004,123.389999,119.760002,119.790001,1771700,106.430359
"2014-04-23",119.260002,122.25,117.169998,121.660004,1661400,108.091812
"2014-04-24",121.75,122,118.349998,119.18,1951300,105.888397
"2014-04-25",119.150002,119.150002,118.139999,118.989998,1731900,105.719574
"2014-04-28",119.489998,119.779999,117.779999,119.110001,1449500,105.826202
"2014-04-29",119.529999,120.830002,119.080002,120.459999,1270700,107.025627
"2014-04-30",120.129997,121.830002,119.709999,121.510002,1270500,107.958549
"2014-05-01",121.220001,121.550003,120.279999,120.610001,1347900,107.158897
"2014-05-02",120.389999,121.32,120,120.730003,811400,107.265541
"2014-05-05",120.379997,121.440002,120.019997,120.949997,1063400,107.460968
"2014-05-06",120.449997,120.809998,119.540001,119.620003,715300,106.27932
"2014-05-07",120.080002,121.07,119.349998,120.919998,899600,107.434319
"2014-05-08",121,121.919998,120.68,121.230003,947200,107.70977
"2014-05-09",121,121.120003,120.150002,121.059998,691700,107.558739
"2014-05-12",121.410004,122.699997,121.370003,122.440002,891300,108.784821
"2014-05-13",122.589996,123.480003,122.220001,123.07,908500,109.344551
"2014-05-14",123.160004,123.160004,121.639999,121.739998,631300,108.16291
"2014-05-15",121.68,121.779999,119.07,119.190002,1079100,105.897293
"2014-05-16",119.209999,119.470001,118.300003,118.879997,1473300,105.621849
"2014-05-19",119.239998,119.790001,118.370003,119.68,1093000,106.332649
"2014-05-20",119.050003,119.580002,117.5,117.68,991900,104.555679
"2014-05-21",117.889999,118.989998,117.889999,118.260002,1177800,105.070992
"2014-05-22",118.269997,118.889999,118.010002,118.5,768800,105.284225
"2014-05-23",118.82,120.110001,118.470001,120.019997,968400,106.63472
"2014-05-27",119.949997,120.330002,119.209999,120.169998,948000,106.767998
"2014-05-28",120.43,121.599998,119.900002,120.269997,1385100,106.856827
"2014-05-29",119.650002,120.309998,119.220001,120.199997,1369500,107.419846
"2014-05-30",119.849998,121.800003,119.690002,121.550003,1163100,108.626289
"2014-06-02",121.32,122.279999,120.620003,121.959999,946800,108.992706
"2014-06-03",121.150002,122.099998,120.480003,121.489998,1758500,108.572678
"2014-06-04",121.5,122.379997,120.919998,122.260002,1242300,109.260818
"2014-06-05",122.199997,123.830002,122.010002,123.68,1226300,110.529816
"2014-06-06",123.900002,124.559998,123.629997,124,995200,110.815819
"2014-06-09",123.75,124.919998,123.279999,124.459999,924100,111.226898
"2014-06-10",124.010002,124.029999,123.029999,123.75,944700,110.592384
"2014-06-11",122.970001,123.459999,122.199997,122.239998,973500,109.242935
"2014-06-12",121.739998,122,119.300003,119.529999,1554700,106.821083
"2014-06-13",119.959999,121.419998,119.650002,120.800003,977500,107.956039
"2014-06-16",120.360001,122.139999,120.360001,121.559998,1107600,108.635239
"2014-06-17",121.389999,121.839996,120.489998,121.089996,747800,108.21521
"2014-06-18",121.010002,121.68,120.160004,121.440002,838100,108.527992
"2014-06-19",121.550003,122.870003,121.18,122.330002,994700,109.323364
"2014-06-20",123.120003,124.110001,122.650002,123.449997,1621000,110.324272
"2014-06-23",123.589996,123.589996,122.190002,122.529999,701100,109.502106
"2014-06-24",121.959999,122.559998,120.559998,120.599998,792800,107.777306
"2014-06-25",120.519997,120.980003,120.160004,120.699997,722600,107.866684
"2014-06-26",120.809998,120.809998,119.540001,120.400002,615000,107.598572
"2014-06-27",120.18,120.739998,119.93,120.669998,892400,107.839851
"2014-06-30",121.110001,121.139999,119.389999,119.629997,938900,106.910439
"2014-07-01",119.330002,121.25,118.290001,120.43,1257200,107.625389
"2014-07-02",120.010002,120.809998,119.540001,119.739998,990200,107.008736
"2014-07-03",120.230003,121.5,120.040001,121.190002,542400,108.304581
"2014-07-07",121,121,119.889999,120.110001,725000,107.339439
"2014-07-08",119.870003,120.43,118.769997,119.349998,1078600,106.66021
"2014-07-09",119.790001,120.199997,119.169998,119.800003,690700,107.062386
"2014-07-10",118.230003,120.709999,118.230003,119.919998,804100,107.169617
"2014-07-11",120.209999,121.900002,119.599998,121.669998,725800,108.733536
"2014-07-14",121.57,122.699997,121.410004,122.339996,926900,109.332306
"2014-07-15",122.690002,123.82,122.440002,123.150002,1048800,110.056175
"2014-07-16",123.440002,123.639999,122.68,123.190002,787600,110.091934
"2014-07-17",122.419998,124,122.349998,122.559998,803000,109.5289
"2014-07-18",123,124.400002,122.800003,123.870003,703000,110.699638
"2014-07-21",123.739998,125.300003,123.379997,125.120003,1276700,111.816696
"2014-07-22",125.519997,127.010002,125.209999,126.529999,1230300,113.076805
"2014-07-23",124.959999,127.970001,124.93,126.610001,1088900,113.148315
"2014-07-24",127.010002,128.289993,126.010002,127.919998,1196100,114.319008
"2014-07-25",127.410004,128.309998,127.349998,127.559998,952200,113.997284
"2014-07-28",127.970001,128.460007,126.599998,127.790001,1262000,114.202843
"2014-07-29",127.559998,127.970001,126.209999,126.370003,1060600,112.933823
"2014-07-30",127.080002,127.230003,125.309998,125.849998,1027900,112.469101
"2014-07-31",124.910004,125,123.029999,123.269997,1445600,110.163429
