"dates","HES.Open","HES.High","HES.Low","HES.Close","HES.Volume","HES.Adjusted"
"2013-02-04",66.959999,67.839996,66.800003,67.489998,4636300,58.658546
"2013-02-05",67.919998,67.919998,66,66.019997,5580000,57.380917
"2013-02-06",65.779999,66.839996,65.779999,66.650002,4588700,57.928471
"2013-02-07",66.5,66.839996,65.980003,66.57,2638200,57.858936
"2013-02-08",66.690002,67.68,66.690002,67.370003,2760400,58.55426
"2013-02-11",67.120003,67.120003,66.339996,66.739998,2299500,58.006695
"2013-02-12",66.709999,67.379997,66.480003,66.980003,2525200,58.215294
"2013-02-13",67,68.440002,66.989998,67.959999,10539000,59.067051
"2013-02-14",67.760002,68.959999,67.529999,68.349998,3537100,59.406013
"2013-02-15",68.18,68.389999,67.019997,67.419998,4047600,58.597713
"2013-02-19",67.690002,68.459999,67.419998,68.209999,2669200,59.284344
"2013-02-20",68.110001,68.169998,65.839996,66.010002,3854400,57.372223
"2013-02-21",65.720001,65.93,63.900002,64.400002,6312400,55.972897
"2013-02-22",65.040001,66.099998,64.379997,66.029999,2384800,57.389603
"2013-02-25",66.449997,66.970001,63.720001,63.740002,2764500,55.399265
"2013-02-26",64.169998,65.050003,63.400002,64.610001,3918900,56.155422
"2013-02-27",64.239998,66.080002,64.059998,65.68,2529300,57.085384
"2013-02-28",65.709999,67.230003,65.449997,66.5,3399000,57.7981
"2013-03-01",66.040001,66.550003,65.18,66.540001,4601000,57.832867
"2013-03-04",69.110001,70,68.260002,68.839996,10307800,59.831894
"2013-03-05",69.93,70.489998,69.480003,69.82,6545500,60.683647
"2013-03-06",70.300003,70.459999,69.260002,69.489998,3565200,60.396843
"2013-03-07",69.879997,69.919998,68.800003,69.040001,2952100,60.005726
"2013-03-08",69.269997,69.650002,68.839996,69.470001,3226800,60.379452
"2013-03-11",69.230003,69.959999,68.650002,69.889999,2761500,60.744503
"2013-03-12",69.93,70.849998,69.769997,70.379997,4150900,61.170364
"2013-03-13",70.32,71.989998,70.040001,71.690002,3955700,62.397614
"2013-03-14",71.669998,72.120003,71.349998,71.970001,3210500,62.641338
"2013-03-15",71.589996,72.559998,71.339996,72.510002,4489800,63.111313
"2013-03-18",71.519997,72.629997,71.330002,72.220001,2444100,62.858925
"2013-03-19",72.169998,72.400002,69.040001,70,3841600,60.926678
"2013-03-20",70.57,70.699997,69.790001,69.900002,2450200,60.839645
"2013-03-21",69.419998,70.360001,69.239998,69.269997,2337800,60.291302
"2013-03-22",69.620003,70.370003,69.529999,70.269997,2287800,61.161671
"2013-03-25",71,71.739998,70.360001,70.440002,3246300,61.309639
"2013-03-26",70.669998,71.349998,70.279999,71.110001,2443200,61.89278
"2013-03-27",70.760002,72.230003,70.110001,72.029999,2585600,62.693539
"2013-03-28",72,72.5,71.129997,71.610001,2691100,62.327984
"2013-04-01",71.57,74.480003,71.360001,73.540001,4507900,64.007813
"2013-04-02",73.730003,74.220001,72.779999,74.139999,2992400,64.530067
"2013-04-03",74.25,74.25,71.839996,72.059998,3411100,62.719646
"2013-04-04",72.099998,72.239998,70.650002,71.790001,2784200,62.484653
"2013-04-05",71,72.110001,70.389999,71.690002,1661000,62.397614
"2013-04-08",72,72.440002,71.349998,72.440002,1890800,63.0504
"2013-04-09",72.480003,73.599998,71.879997,73.300003,3167400,63.79895
"2013-04-10",73.330002,73.68,72.669998,72.919998,1861800,63.468189
"2013-04-11",73.120003,73.279999,71.989998,72.660004,1599000,63.241898
"2013-04-12",72.150002,72.150002,70.699997,71.389999,1897100,62.136501
"2013-04-15",69.68,69.82,67.940002,67.970001,3280300,59.159786
"2013-04-16",68.970001,69.330002,67.779999,68.790001,2673500,59.873524
"2013-04-17",68.010002,68.050003,65.669998,66.910004,3209900,58.237198
"2013-04-18",66.959999,67.540001,66.110001,67.019997,2991500,58.332935
"2013-04-19",67.230003,67.290001,66.550003,66.779999,4454700,58.12405
"2013-04-22",67.290001,68.370003,66.779999,67.900002,5272200,59.098885
"2013-04-23",68.18,68.940002,67.669998,68.209999,3078400,59.368683
"2013-04-24",69.279999,70.730003,69.050003,70.120003,3998800,61.03112
"2013-04-25",70.269997,72.260002,70.059998,71.160004,3177500,61.936337
"2013-04-26",71.019997,71.489998,70.82,70.989998,3405000,61.788334
"2013-04-29",71.639999,72.5,71.379997,72.199997,1884300,62.841488
"2013-04-30",72.080002,72.18,70.790001,72.18,3309600,62.824093
"2013-05-01",71.620003,71.620003,70.419998,70.709999,2718100,61.54464
"2013-05-02",71.900002,72.410004,71.029999,72.209999,2234900,62.850227
"2013-05-03",73,73.910004,72.910004,73,4779700,63.537811
"2013-05-06",72.900002,73.349998,72.449997,72.459999,2827900,63.067802
"2013-05-07",72.690002,73.089996,71.940002,72.260002,2117300,62.893742
"2013-05-08",72.169998,72.57,71.559998,71.889999,3420700,62.571674
"2013-05-09",71.860001,71.980003,70.699997,70.959999,2596300,61.762245
"2013-05-10",70.660004,70.68,69.010002,69.300003,4846500,60.317406
"2013-05-13",69.25,69.769997,68.769997,69.389999,3427800,60.395741
"2013-05-14",69.580002,72.269997,69.529999,72.220001,5844700,62.858925
"2013-05-15",71.690002,72.419998,70.550003,70.599998,3422900,61.448917
"2013-05-16",70.949997,70.949997,68,69.110001,11770100,60.152046
"2013-05-17",69.580002,69.949997,69.269997,69.68,3576600,60.648132
"2013-05-20",69.599998,70.150002,69.279999,69.720001,3352400,60.682968
"2013-05-21",69.660004,70.190002,69.160004,69.610001,3336900,60.587219
"2013-05-22",69.410004,69.989998,67.849998,68.580002,3882300,59.690727
"2013-05-23",67.550003,68.239998,66.75,68.040001,3071900,59.220722
"2013-05-24",67.43,67.599998,66.330002,67.480003,4042100,58.733318
"2013-05-28",68.660004,69.169998,67.93,68.519997,3958900,59.638508
"2013-05-29",67.830002,68.82,67.739998,68.57,2056700,59.682049
"2013-05-30",68.260002,69.160004,67.870003,68.739998,2587900,59.829998
"2013-05-31",68.5,68.849998,67.400002,67.410004,3888300,58.672386
"2013-06-03",67.580002,69.169998,67.510002,68.790001,2945500,59.873524
"2013-06-04",68.459999,68.919998,67.529999,68.25,2339500,59.4035
"2013-06-05",67.970001,68.190002,66.559998,66.760002,2822000,58.10664
"2013-06-06",66.699997,67.989998,66.269997,67.989998,2241700,59.177208
"2013-06-07",68.629997,69.339996,68.010002,69.18,2125700,60.212982
"2013-06-10",69.230003,69.379997,68.32,68.75,1392900,59.838711
"2013-06-11",67.720001,68.029999,67.110001,67.290001,1552700,58.56794
"2013-06-12",68.120003,68.220001,66.459999,66.82,2370200,58.158859
"2013-06-13",66.669998,67.110001,66,66.849998,3233400,58.272171
"2013-06-14",67.239998,67.25,65.769997,65.970001,3066400,57.505093
"2013-06-17",66.589996,68,66.589996,67.510002,2269400,58.847496
"2013-06-18",67.540001,67.75,67.139999,67.519997,3253500,58.856205
"2013-06-19",67.330002,68.080002,66.25,66.379997,2678600,57.862495
"2013-06-20",65.260002,65.660004,64.040001,64.279999,3407600,56.031948
"2013-06-21",64.260002,64.440002,62.630001,64.019997,5992300,55.805302
"2013-06-24",63.279999,63.459999,61.32,62.869999,5068300,54.802872
"2013-06-25",63.68,64.260002,62.98,63.650002,2803200,55.48278
"2013-06-26",64.120003,66.580002,64.059998,65.709999,3792100,57.278469
"2013-06-27",66.260002,67.5,66.209999,67.050003,3390500,58.446522
"2013-06-28",66.949997,67.07,66.199997,66.489998,2595500,57.958389
"2013-07-01",66.82,67.470001,66.5,66.709999,2294300,58.150146
"2013-07-02",66.720001,67.809998,66.510002,67.220001,3090000,58.5947
"2013-07-03",67.050003,67.290001,66.230003,67.199997,1146200,58.577263
"2013-07-05",67.860001,68.190002,66.980003,68.129997,1341100,59.387943
"2013-07-08",68.5,68.709999,68.129997,68.529999,2648600,59.73661
"2013-07-09",68.889999,68.980003,67.919998,68.57,2106600,59.771496
"2013-07-10",68.559998,69.040001,68.419998,68.730003,1914700,59.910954
"2013-07-11",69.940002,71.080002,69.830002,70.959999,4169200,61.854813
"2013-07-12",70.800003,71.339996,70.730003,71.169998,2133400,62.03788
"2013-07-15",71.639999,71.809998,70.809998,71.059998,1589500,61.941963
"2013-07-16",71.050003,71.370003,70.199997,70.739998,1523200,61.663052
"2013-07-17",70.919998,71.580002,70.82,71.279999,1854300,62.133739
"2013-07-18",71.410004,72.389999,71.339996,72.160004,2654800,62.900833
"2013-07-19",72.510002,74,72.230003,73.940002,3731000,64.452446
"2013-07-22",74.300003,74.5,72.760002,73.269997,3083700,63.868401
"2013-07-23",73.32,73.940002,73.129997,73.43,2002800,64.007858
"2013-07-24",73.57,73.660004,72.040001,72.629997,2130800,63.310516
"2013-07-25",72.230003,73.629997,72.230003,73.540001,2104100,64.103745
"2013-07-26",72.989998,73.239998,72.330002,73.199997,1414500,63.807369
"2013-07-29",72.779999,73,71.669998,72.029999,2721000,62.787498
"2013-07-30",73.080002,73.720001,72.129997,73.190002,3670100,63.798668
"2013-07-31",73.790001,75.800003,73.790001,74.459999,6142400,64.905708
"2013-08-01",75.379997,76.339996,74.779999,76.040001,3595300,66.282967
"2013-08-02",75.620003,75.660004,75,75.309998,2392200,65.646667
"2013-08-05",74.980003,75.139999,74.349998,75.080002,2086500,65.446159
"2013-08-06",75.050003,75.220001,73.099998,73.459999,4230100,64.034027
"2013-08-07",73.040001,74,72.379997,73.559998,2475100,64.121185
"2013-08-08",74.330002,74.830002,73.419998,74.360001,1893800,64.818535
"2013-08-09",75.540001,75.639999,74.360001,74.889999,3408700,65.280548
"2013-08-12",74.489998,75.32,74.349998,75.129997,2601800,65.489723
"2013-08-13",75.160004,75.449997,74.599998,75.209999,2115800,65.559464
"2013-08-14",75.599998,75.919998,75.169998,75.470001,1940500,65.78611
"2013-08-15",74.660004,75.300003,74.339996,75.230003,2677400,65.576904
"2013-08-16",74.870003,75.480003,74.489998,75.07,3008600,65.437431
"2013-08-19",74.739998,75.32,73.279999,73.290001,2343700,63.885834
"2013-08-20",73.699997,74.470001,72.849998,73.720001,2490200,64.260643
"2013-08-21",73.580002,74.050003,72.620003,73.029999,2285800,63.659206
"2013-08-22",73.43,74.919998,73.43,74.510002,1754500,64.949303
"2013-08-23",74.690002,75.769997,74.360001,75.660004,1623000,65.951729
"2013-08-26",75.75,76.379997,75.190002,75.410004,2415900,65.733833
"2013-08-27",74.610001,76.379997,74.610001,75.449997,2661700,65.768677
"2013-08-28",75.879997,77.050003,75.709999,76.480003,2550500,66.666519
"2013-08-29",76.089996,76.150002,75.169998,75.82,1923000,66.091194
"2013-08-30",75.839996,76.150002,74.809998,74.849998,3032400,65.245674
"2013-09-03",75.919998,76.449997,75.349998,75.989998,1865300,66.239388
"2013-09-04",75.790001,76.720001,75.57,76.150002,2919200,66.378838
"2013-09-05",76.279999,77.029999,76.190002,76.529999,2543300,66.710106
"2013-09-06",76.800003,78.199997,76.260002,77.300003,2537900,67.381287
"2013-09-09",77.620003,78.339996,77.540001,78.330002,2159100,68.279144
"2013-09-10",78.300003,78.32,77.019997,77.790001,2793100,67.808418
"2013-09-11",77.870003,78.260002,76.980003,78.099998,2602200,68.078644
"2013-09-12",77.699997,78.25,77.120003,77.25,3026700,67.553963
"2013-09-13",77.139999,78.040001,77.139999,77.720001,2085900,67.964966
"2013-09-16",78.370003,78.57,77.449997,77.919998,2264400,68.139832
"2013-09-17",77.870003,78.220001,77.519997,77.790001,2968700,68.026169
"2013-09-18",77.5,79.5,77.199997,79.220001,2601400,69.276703
"2013-09-19",79.449997,80.349998,79.449997,79.639999,2643000,69.643974
"2013-09-20",79.639999,80.410004,78.169998,78.629997,4256400,68.76075
"2013-09-23",78.389999,78.849998,77.510002,78.529999,2324700,68.673294
"2013-09-24",78.589996,79.349998,78.199997,78.510002,2877100,68.655807
"2013-09-25",78.709999,79.32,78.559998,78.720001,1740400,68.839439
"2013-09-26",79.059998,79.349998,78.099998,78.790001,1328500,68.900665
"2013-09-27",78.029999,78.669998,77.879997,78.330002,1184400,68.498398
"2013-09-30",77.510002,77.800003,76.620003,77.339996,1899500,67.632652
"2013-10-01",76.970001,78.910004,76.830002,78.690002,2179000,68.81321
"2013-10-02",78.260002,80.360001,78.260002,79.959999,2428500,69.92382
"2013-10-03",79.940002,81.120003,79.540001,79.889999,3755600,69.862587
"2013-10-04",79.769997,80.610001,79.760002,80.139999,3173000,70.081215
"2013-10-07",79.540001,80.43,79.269997,79.540001,2416200,69.556519
"2013-10-08",79.360001,80.339996,78.540001,78.769997,2598200,68.883194
"2013-10-09",78.129997,79.139999,77.949997,78.529999,2850800,68.673294
"2013-10-10",81.040001,81.230003,79.529999,80.790001,3704100,70.649635
"2013-10-11",80.25,81.400002,79.93,81.099998,3736000,70.920708
"2013-10-14",80.529999,81.529999,80.349998,81.309998,3135500,71.10437
"2013-10-15",80.279999,81.639999,80.279999,80.809998,3646300,70.667107
"2013-10-16",81.32,82.440002,81.32,82.309998,3995900,71.978821
"2013-10-17",81.370003,82.589996,81.370003,82.389999,2791000,72.048813
"2013-10-18",82.870003,84.07,82.809998,84.059998,3568200,73.509178
"2013-10-21",84.080002,84.849998,83.690002,84,3127000,73.456726
"2013-10-22",84.529999,85.150002,83.330002,83.559998,4171900,73.071968
"2013-10-23",83,83.019997,81.059998,81.919998,4193100,71.637772
"2013-10-24",82.279999,83.330002,81.739998,83.089996,1883500,72.660942
"2013-10-25",83.419998,83.779999,82.43,83.199997,1548600,72.757141
"2013-10-28",83.330002,83.629997,82.690002,83.160004,2066200,72.722168
"2013-10-29",83.300003,83.800003,83.010002,83.5,1497700,73.019478
"2013-10-30",82.160004,82.669998,79.959999,80.32,6151900,70.23864
"2013-10-31",80.830002,81.940002,79.980003,81.199997,3306700,71.008171
"2013-11-01",81.220001,81.489998,80.040001,80.93,3550400,70.772064
"2013-11-04",81.120003,81.949997,81.019997,81.730003,2202500,71.471634
"2013-11-05",81.349998,81.610001,80.370003,80.489998,2906000,70.387276
"2013-11-06",81.019997,82.559998,80.550003,81,3069800,70.833275
"2013-11-07",81.029999,81.389999,78.68,78.779999,3303300,68.891899
"2013-11-08",78.919998,80.330002,78.889999,80.300003,2156700,70.221138
"2013-11-11",80.379997,81.239998,80.190002,80.870003,2127300,70.719589
"2013-11-12",80.949997,81.339996,79.720001,79.940002,2233700,69.906311
"2013-11-13",79.370003,80.879997,79.360001,80.779999,1978200,70.640884
"2013-11-14",80.760002,81.800003,80.489998,81.699997,2215500,71.445404
"2013-11-15",81.900002,82.860001,81.519997,82.860001,3378400,72.459816
"2013-11-18",83.150002,83.32,81.589996,81.910004,2078100,71.629059
"2013-11-19",81.75,82.269997,80.93,81.889999,1814800,71.611542
"2013-11-20",81.900002,82.75,80.989998,81.309998,1631500,71.10437
"2013-11-21",81.449997,82.489998,81.150002,82.330002,1915800,71.996338
"2013-11-22",82.660004,83.349998,81.599998,83.330002,2224700,72.870811
"2013-11-25",82.220001,83.279999,81.699997,82.629997,2001200,72.258675
"2013-11-26",82.82,84.330002,82.199997,83.610001,2394700,73.115685
"2013-11-27",83.540001,83.540001,81.089996,81.480003,2484000,71.253036
"2013-11-29",81.620003,82.510002,81.099998,81.129997,1352500,70.946945
"2013-12-02",81.010002,81.599998,80.330002,80.910004,1959000,70.754585
"2013-12-03",80.629997,81.540001,80.25,81.150002,3157300,70.964439
"2013-12-04",80.980003,82.650002,80.980003,82.209999,2304500,71.891403
"2013-12-05",81.830002,82.379997,81.400002,81.470001,2106600,71.244293
"2013-12-06",82.43,82.790001,80.459999,80.860001,2295600,70.710854
"2013-12-09",80.910004,81.209999,80.019997,80.510002,2083000,70.404778
"2013-12-10",80.599998,81.300003,79.580002,79.940002,2505500,69.906311
"2013-12-11",79.669998,79.870003,78.809998,78.940002,2470200,69.031837
"2013-12-12",78.940002,79.43,77.879997,78.559998,2650000,68.699516
"2013-12-13",78.5,79.300003,78.410004,78.949997,2665500,69.260979
"2013-12-16",78,79.730003,77.519997,79.349998,2790000,69.611893
"2013-12-17",81.150002,81.18,78.949997,79.510002,3307600,69.752258
"2013-12-18",79.599998,80.900002,78.669998,80.830002,2749700,70.910271
"2013-12-19",80.419998,81.080002,80.139999,80.540001,2118200,70.655861
"2013-12-20",80.68,81.419998,80.160004,80.169998,3826500,70.331253
"2013-12-23",80.720001,81.400002,80.139999,80.220001,2309000,70.375114
"2013-12-24",80.25,81.260002,80.019997,81.139999,1036100,71.182236
"2013-12-26",81.279999,82.849998,81.160004,82.599998,1548600,72.463043
"2013-12-27",82.769997,83.389999,82.269997,83.07,1333500,72.875381
"2013-12-30",83.07,83.540001,82.589996,82.610001,1471400,72.471825
"2013-12-31",82.900002,83.290001,82.449997,83,1489300,72.813934
"2014-01-02",82.949997,83,80.690002,81.120003,2752600,71.16468
"2014-01-03",80.860001,81.720001,79.970001,80.279999,1922700,70.427757
"2014-01-06",79.529999,80.089996,78.989998,79.919998,2680800,70.111946
"2014-01-07",79.980003,81.230003,79.919998,80.860001,2034400,70.9366
"2014-01-08",81.610001,81.790001,80.580002,81.690002,3145200,71.664734
"2014-01-09",81.870003,82.160004,80.860001,81.339996,2864200,71.357689
"2014-01-10",81.110001,81.459999,80.5,80.900002,2363400,70.971657
"2014-01-13",80.75,81.110001,78.720001,78.870003,2913200,69.190804
"2014-01-14",78.919998,79.720001,78.919998,79.529999,1817100,69.769806
"2014-01-15",78.669998,79.18,77.650002,77.669998,5375100,68.138077
"2014-01-16",77.739998,78.029999,77.169998,77.720001,3237900,68.181938
"2014-01-17",77.720001,78.269997,77.029999,77.129997,2650100,67.66433
"2014-01-21",77.800003,78.080002,77.239998,77.919998,2222600,68.357376
"2014-01-22",78.150002,78.690002,77.720001,78.120003,1893900,68.53286
"2014-01-23",77.769997,78.059998,76.959999,77.400002,1832300,67.901199
"2014-01-24",76.540001,77.040001,75.519997,76.25,2680600,66.892349
"2014-01-27",76.139999,76.580002,75.139999,75.580002,1909000,66.304565
"2014-01-28",75.889999,77.190002,75.75,76.800003,2504400,67.374832
"2014-01-29",75.769997,78.849998,75.580002,77.059998,3896900,67.602913
"2014-01-30",76.639999,77.239998,76.019997,76.529999,3004600,67.13797
"2014-01-31",75.400002,76.279999,74.879997,75.489998,2722700,66.225616
"2014-02-03",75.449997,75.470001,73.360001,73.919998,4349700,64.848282
"2014-02-04",74.120003,75.120003,73.57,74.760002,4269900,65.58519
"2014-02-05",74.339996,75.07,73.790001,74.660004,3079100,65.497467
"2014-02-06",75.029999,76.449997,74.849998,76.309998,2082200,66.944962
"2014-02-07",76.650002,77.209999,76.150002,77.18,2871600,67.708206
"2014-02-10",77.260002,77.370003,76.610001,76.989998,2377600,67.541512
"2014-02-11",77,78.669998,77,78.25,2484000,68.646889
"2014-02-12",78.720001,78.75,77.949997,78.029999,2310700,68.453903
"2014-02-13",77.589996,79.370003,77.360001,78.669998,2337600,69.015327
"2014-02-14",78.82,80,78.629997,79.5,3260400,69.743484
"2014-02-18",79.830002,80.75,79.720001,80.459999,3585100,70.585655
"2014-02-19",80.150002,81.32,80.129997,80.709999,2883900,70.804985
"2014-02-20",80.769997,81.949997,80.5,81.610001,3536900,71.594551
"2014-02-21",81.739998,81.879997,80.769997,81.169998,2753700,71.208542
"2014-02-24",81.639999,82.480003,81.440002,81.449997,3576000,71.454193
"2014-02-25",81.650002,81.650002,79.940002,80.300003,4361200,70.445313
"2014-02-26",80.089996,80.400002,79.129997,79.32,4147400,69.585587
"2014-02-27",79.300003,79.660004,79.019997,79.5,2803300,69.743484
"2014-02-28",79.699997,80.440002,78.809998,80.029999,2632000,70.20845
"2014-03-03",79.480003,80.629997,79.300003,79.480003,1893300,69.725967
"2014-03-04",80.080002,80.830002,79.620003,80.349998,2668500,70.489189
"2014-03-05",80.150002,80.779999,79.860001,80.739998,3018200,70.831299
"2014-03-06",80.900002,81.540001,80.739998,81.440002,1997600,71.445412
"2014-03-07",81.919998,82.029999,81.370003,81.870003,2298800,71.822639
"2014-03-10",81.580002,82.330002,80.120003,82.239998,1967500,72.147224
"2014-03-11",82.339996,82.349998,80.860001,81.209999,1537900,71.243599
"2014-03-12",80.239998,81.239998,79.599998,80.809998,1954500,70.892723
"2014-03-13",80.650002,81.059998,79.660004,79.849998,2057400,70.050529
"2014-03-14",79.919998,80.43,79.529999,80.279999,2049600,70.427757
"2014-03-17",80.519997,81.110001,80.07,80.410004,1556600,70.541817
"2014-03-18",80.440002,81.610001,80.150002,81.059998,1643600,71.333832
"2014-03-19",80.93,81.68,80.080002,80.620003,1731000,70.946617
"2014-03-20",80.410004,81.330002,79.919998,81.18,1519200,71.439423
"2014-03-21",81.790001,82.559998,81.370003,81.959999,3738100,72.125824
"2014-03-24",82.32,82.889999,81.379997,81.580002,1490500,71.791435
"2014-03-25",82.089996,82.510002,81.940002,82.040001,1522200,72.196228
"2014-03-26",82.43,82.800003,81.209999,81.370003,2089900,71.606644
"2014-03-27",81.550003,82.489998,81.290001,82,1537400,72.161026
"2014-03-28",81.870003,83.440002,81.870003,83.220001,2127200,73.234657
"2014-03-31",83.559998,83.559998,82.309998,82.879997,3021400,72.93544
"2014-04-01",82.93,83.959999,82.550003,83.959999,2569500,73.885857
"2014-04-02",84.120003,85.120003,83.709999,84.959999,2862800,74.765869
"2014-04-03",84.940002,85.970001,84.690002,85.629997,2912700,75.355469
"2014-04-04",86.029999,86.57,84.589996,85.339996,4198300,75.100281
"2014-04-07",85.18,85.279999,83.540001,83.720001,2557800,73.674667
"2014-04-08",83.879997,84.5,83.5,84,2577600,73.921059
"2014-04-09",84.290001,85.209999,83.580002,85.209999,2564100,74.98587
"2014-04-10",85.089996,85.669998,83.959999,84.019997,3325500,73.93866
"2014-04-11",82.519997,84.449997,82.519997,83.580002,1985000,73.55146
"2014-04-14",84.470001,85.57,84.18,84.919998,1846100,74.730644
"2014-04-15",84.809998,86.110001,84.459999,86.099998,2551400,75.769066
"2014-04-16",86.559998,86.989998,85.970001,86.540001,2750000,76.156303
"2014-04-17",86.449997,87.309998,85.82,87.269997,4177400,76.798691
"2014-04-21",87.5,88,87.209999,87.779999,2015900,77.247498
"2014-04-22",87.5,88.300003,87.07,88.010002,1944300,77.449883
"2014-04-23",88.260002,88.870003,88.129997,88.169998,2293900,77.590706
"2014-04-24",88.629997,88.989998,87.910004,88.309998,1775800,77.713928
"2014-04-25",88.07,88.220001,87.129997,87.43,1770600,76.939491
"2014-04-28",87.889999,87.989998,86.730003,87.230003,2200900,76.763512
"2014-04-29",87.349998,88.660004,87.349998,88.019997,2782100,77.45871
"2014-04-30",89,90.290001,88.129997,89.160004,4240100,78.461922
"2014-05-01",89.010002,89.489998,88.440002,88.900002,1911300,78.233131
"2014-05-02",88.989998,89.349998,88.459999,88.669998,1796100,78.030708
"2014-05-05",88.07,88.949997,88,88.589996,1816000,77.96032
"2014-05-06",88.639999,89.190002,88.080002,88.089996,3519300,77.520309
"2014-05-07",88,89.220001,88,88.93,1763700,78.259537
"2014-05-08",88.580002,89.120003,87.82,88.209999,2360500,77.6259
"2014-05-09",88.440002,88.580002,87.25,87.610001,2079800,77.097908
"2014-05-12",88.120003,88.709999,87.75,88.339996,1672500,77.740318
"2014-05-13",88.5,88.690002,88.169998,88.669998,2065500,78.030708
"2014-05-14",87.110001,89.580002,87.110001,89.019997,1690300,78.33873
"2014-05-15",88.599998,88.730003,87.209999,88.190002,1828300,77.608307
"2014-05-16",88.040001,88.190002,86.959999,87.400002,2345100,76.913101
"2014-05-19",87.349998,88.459999,87.339996,87.940002,1900200,77.388321
"2014-05-20",87.82,88.529999,87.519997,88.029999,1765200,77.467506
"2014-05-21",88.550003,89.57,88.449997,89.300003,1615700,78.585114
"2014-05-22",91.410004,91.919998,90.279999,90.290001,4322700,79.456352
"2014-05-23",90.160004,90.589996,89.449997,89.860001,2742100,79.077957
"2014-05-27",89.910004,90.089996,89.040001,89.43,2335300,78.699532
"2014-05-28",88.5,90.57,88.5,89.970001,2642100,79.174744
"2014-05-29",90,90.790001,89.709999,90.589996,2933300,79.720322
"2014-05-30",90.400002,91.540001,90.339996,91.300003,2838800,80.345154
"2014-06-02",91.690002,91.720001,90.809998,91.309998,1528900,80.353958
"2014-06-03",91.199997,92.389999,91.010002,92.389999,3118800,81.304344
"2014-06-04",92.220001,92.769997,91.800003,92.309998,1344500,81.233963
"2014-06-05",92.169998,92.559998,91.910004,92.199997,1975800,81.137146
"2014-06-06",92.480003,93.870003,92.43,93.32,2754300,82.12278
"2014-06-09",93.449997,94.379997,93.260002,94.099998,2133100,82.809174
"2014-06-10",93.849998,94.580002,93.660004,94.309998,1908700,82.99398
"2014-06-11",94.199997,96,94.089996,95.309998,2430900,83.874001
"2014-06-12",95.339996,96.730003,95.199997,95.480003,2292300,84.244576
"2014-06-13",95.690002,96.110001,94.970001,95.949997,1751400,84.659264
"2014-06-16",95.989998,96.5,95.639999,95.889999,2165700,84.606331
"2014-06-17",95.470001,96.07,94.93,95.940002,1824400,84.650436
"2014-06-18",95.940002,96.589996,95.209999,96.32,2028400,84.985718
"2014-06-19",95.949997,97.339996,95.949997,97.339996,1878700,85.885696
"2014-06-20",97.699997,97.989998,97.18,97.959999,3626700,86.432739
"2014-06-23",98.110001,99.099998,97.959999,98.400002,1928900,86.820969
"2014-06-24",98.400002,98.82,96.379997,96.489998,1891900,85.135742
"2014-06-25",95.459999,98.300003,95.440002,98.18,2732100,86.626862
"2014-06-26",98.089996,98.32,96.75,97.589996,1591600,86.106277
"2014-06-27",97.25,98.339996,97.139999,98.290001,2393900,86.723907
"2014-06-30",98.400002,99.089996,97.809998,98.889999,2582000,87.253296
"2014-07-01",99.300003,99.940002,99,99.610001,2335600,87.888573
"2014-07-02",99.199997,99.889999,99,99.419998,1683700,87.720932
"2014-07-03",99.519997,100.110001,99.32,99.93,1500700,88.170937
"2014-07-07",99.639999,100.099998,98.860001,99.199997,1861800,87.526817
"2014-07-08",98.959999,100.120003,98.800003,98.959999,2671300,87.315071
"2014-07-09",99.120003,99.870003,98.410004,99.029999,3293100,87.376839
"2014-07-10",98.349998,98.800003,97.57,98.5,3000900,86.90921
"2014-07-11",97.400002,98.510002,97.400002,97.839996,1670000,86.326874
"2014-07-14",98.480003,99.370003,98.480003,99.209999,2329200,87.535652
"2014-07-15",98.800003,98.949997,97.540001,97.830002,2606900,86.318069
"2014-07-16",98.620003,100,98.620003,99.220001,2166300,87.544479
"2014-07-17",98.760002,100.230003,98.379997,98.449997,2513800,86.865074
"2014-07-18",98.620003,99.290001,98.449997,98.720001,2788500,87.103302
"2014-07-21",98.620003,99.709999,98.519997,99.32,2203400,87.632721
"2014-07-22",99.669998,100.089996,99.269997,99.800003,2281800,88.056221
"2014-07-23",100.080002,100.419998,99.629997,100.160004,1575800,88.373863
"2014-07-24",100.050003,100.980003,99.870003,100.739998,1505500,88.885597
"2014-07-25",100.370003,100.510002,99.720001,99.809998,1202400,88.065048
"2014-07-28",99.860001,100.080002,99.160004,99.830002,1662100,88.082703
"2014-07-29",99.769997,100.120003,99.339996,99.419998,2586500,87.720932
"2014-07-30",104,104.5,99.870003,101.050003,4860600,89.159134
"2014-07-31",100.389999,100.5,98.489998,98.980003,3682000,87.33271
"2014-08-01",98.650002,98.860001,96.970001,98,3123300,86.468056
"2014-08-04",97.949997,100.550003,97.949997,100.440002,2204700,88.620903
"2014-08-05",100.209999,100.279999,98.099998,98.589996,3216700,86.988617
"2014-08-06",98.129997,99.720001,98.129997,98.769997,2013300,87.14743
"2014-08-07",99.169998,99.57,97.550003,97.839996,2224400,86.326874
"2014-08-08",98.169998,100.050003,98.040001,99.919998,2434500,88.162109
"2014-08-11",100.349998,101,100.07,100.139999,1568300,88.356186
"2014-08-12",99.690002,100.050003,98.660004,99.029999,1404700,87.376839
"2014-08-13",99.480003,99.860001,99.019997,99.120003,1960600,87.45623
