"dates","CTSH.Open","CTSH.High","CTSH.Low","CTSH.Close","CTSH.Volume","CTSH.Adjusted"
"2013-02-19",38.474998,39.224998,38.294998,39.16,3590800,37.392632
"2013-02-20",39.095001,39.119999,38.514999,38.525002,3048200,36.786297
"2013-02-21",38.490002,38.5,37.564999,37.584999,3601800,35.888714
"2013-02-22",37.740002,38.220001,37.700001,38.189999,3045200,36.466412
"2013-02-25",38.435001,38.799999,37.73,37.740002,3601800,36.036728
"2013-02-26",37.779999,38.125,37.634998,37.93,3121200,36.218147
"2013-02-27",38.060001,38.77,37.849998,38.59,2392800,36.848362
"2013-02-28",38.580002,38.709999,38.355,38.384998,2436200,36.652611
"2013-03-01",38.224998,39.035,37.875,38.970001,2909000,37.211212
"2013-03-04",38.895,39.345001,38.599998,39.294998,2570800,37.521545
"2013-03-05",39.419998,39.98,39.415001,39.919998,4043000,38.118336
"2013-03-06",40.235001,40.375,39.834999,40.349998,3400400,38.528927
"2013-03-07",40.310001,40.419998,40.014999,40.264999,2016400,38.447765
"2013-03-08",40.325001,40.540001,39.939999,40.255001,2800800,38.438225
"2013-03-11",39.599998,39.895,39.505001,39.889999,2921400,38.089687
"2013-03-12",39.860001,39.869999,39.27,39.509998,2338600,37.726841
"2013-03-13",39.625,39.625,39.060001,39.595001,3773400,37.808014
"2013-03-14",39.645,39.720001,39.16,39.34,3412400,37.564518
"2013-03-15",39.224998,39.514999,39.119999,39.18,6012000,37.411736
"2013-03-18",38.919998,39.145,38.555,38.805,2725000,37.053665
"2013-03-19",38.880001,39.145,38.314999,38.549999,2560600,36.810169
"2013-03-20",38.900002,39.09,38.630001,38.805,2628400,37.053665
"2013-03-21",38.435001,38.445,38.014999,38.07,3640600,36.35183
"2013-03-22",38.200001,38.330002,37.240002,37.450001,8047600,35.759815
"2013-03-25",37.560001,37.84,37.014999,37.195,5473600,35.516315
"2013-03-26",37.494999,37.705002,37.224998,37.310001,2852200,35.626129
"2013-03-27",37.169998,37.470001,37.035,37.105,3744000,35.430386
"2013-03-28",37.125,38.365002,37.035,38.310001,5644400,36.581001
"2013-04-01",38.27,38.599998,38.134998,38.369999,3541000,36.638287
"2013-04-02",38.450001,38.945,38.130001,38.18,3045400,36.456863
"2013-04-03",38.139999,38.215,37.424999,37.459999,3642200,35.769352
"2013-04-04",37.445,37.639999,37.005001,37.240002,3225600,35.559288
"2013-04-05",36.779999,36.889999,36.075001,36.830002,3829200,35.167801
"2013-04-08",36.814999,37.294998,36.610001,37.294998,2389200,35.611801
"2013-04-09",37.310001,37.564999,36.845001,37.209999,2151800,35.53064
"2013-04-10",37.41,38.474998,37.275002,38.150002,4010800,36.428226
"2013-04-11",38.244999,38.849998,38.125,38.830002,5391600,37.077538
"2013-04-12",37.790001,37.889999,37.055,37.779999,9172000,36.074921
"2013-04-15",37.75,37.75,36.525002,36.529999,8525800,34.881329
"2013-04-16",36.805,37.099998,36.294998,36.314999,8952800,34.676033
"2013-04-17",36.095001,36.095001,35.330002,35.474998,9982200,33.873943
"2013-04-18",35.619999,35.639999,35.150002,35.240002,4885400,33.649555
"2013-04-19",35.145,35.18,33.855,33.904999,11732400,32.374802
"2013-04-22",34.080002,34.27,33.200001,33.349998,9909000,31.844847
"2013-04-23",33.525002,33.59,32.435001,32.494999,17676400,31.028439
"2013-04-24",32.494999,32.595001,30.885,30.965,31609800,29.56749
"2013-04-25",31.395,31.879999,30.645,30.674999,18130600,29.290581
"2013-04-26",30.655001,31.18,30.65,30.98,12816000,29.58182
"2013-04-29",31.135,31.58,31.075001,31.465,10228000,30.044928
"2013-04-30",31.450001,32.610001,31.415001,32.400002,14370400,30.937729
"2013-05-01",32.23,32.424999,31.705,31.745001,5536800,30.312292
"2013-05-02",31.799999,32.205002,31.469999,32.169998,7686000,30.718111
"2013-05-03",32.549999,33.334999,32.375,33.305,9763600,31.801888
"2013-05-06",33.389999,33.389999,32.775002,32.825001,7358000,31.343548
"2013-05-07",32.869999,33.200001,32.080002,32.439999,9751400,30.975925
"2013-05-08",34,34.115002,32.580002,34.075001,13004800,32.537128
"2013-05-09",34.240002,34.334999,33.845001,34.224998,11530400,32.680359
"2013-05-10",34.355,34.365002,32.105,32.514999,11786600,31.047535
"2013-05-13",32.525002,32.59,31.315001,31.440001,15485200,30.021055
"2013-05-14",31.559999,31.815001,30.945,31.195,11703200,29.787111
"2013-05-15",31.17,32.450001,31.004999,32.220001,16701200,30.765856
"2013-05-16",32.115002,32.285,31.57,31.610001,5756400,30.183384
"2013-05-17",31.860001,32.785,31.415001,32.75,11365400,31.271933
"2013-05-20",32.75,33.215,32.025002,32.264999,9405400,30.808819
"2013-05-21",32.369999,32.445,32.035,32.305,11978400,30.847012
"2013-05-22",31.945,33.200001,31.924999,32.575001,16925200,31.10483
"2013-05-23",32.445,32.599998,31.84,32.055,9318400,30.608301
"2013-05-24",31.885,31.924999,31.455,31.885,5861000,30.445974
"2013-05-28",32.345001,32.345001,31.75,31.870001,6430000,30.431646
"2013-05-29",31.645,32.355,31.43,32.139999,7384200,30.689455
"2013-05-30",32.185001,32.5,31.889999,32.400002,5071800,30.937729
"2013-05-31",32.360001,32.584999,32.064999,32.325001,4702600,30.866116
"2013-06-03",32.43,32.599998,32.099998,32.435001,5266200,30.971148
"2013-06-04",32.650002,32.945,32.365002,32.41,5869200,30.947277
"2013-06-05",32.244999,32.380001,31.65,31.940001,4851400,30.498487
"2013-06-06",32.099998,32.68,31.719999,32.674999,8197400,31.200314
"2013-06-07",32.895,33.330002,32.799999,33.290001,7185400,31.78756
"2013-06-10",33.305,33.32,32,32.055,7069200,30.608301
"2013-06-11",31.700001,32.365002,31.625,32.215,4157400,30.761082
"2013-06-12",32.365002,32.57,31.924999,32,5435200,30.555779
"2013-06-13",31.924999,32.134998,31.59,31.955,6217400,30.512812
"2013-06-14",31.875,32.075001,31.245001,31.49,6040800,30.068798
"2013-06-17",31.799999,32.105,31.684999,31.73,6664000,30.297968
"2013-06-18",31.82,32.224998,31.625,32.02,6617600,30.574877
"2013-06-19",32.084999,32.334999,31.695,31.77,6154200,30.336164
"2013-06-20",31.290001,31.700001,31.205,31.355,6857400,29.939888
"2013-06-21",31.379999,31.625,30.995001,31.155001,8958400,29.74892
"2013-06-24",30.934999,31.055,30.459999,30.85,4097000,29.457684
"2013-06-25",31.059999,31.445,30.73,31.4,4826400,29.982859
"2013-06-26",31.66,32.075001,31.475,31.924999,5124000,30.484163
"2013-06-27",32.064999,32.145,31.43,31.549999,6733000,30.126087
"2013-06-28",30.77,31.684999,30.735001,31.32,9464600,29.906469
"2013-07-01",31.700001,32.415001,31.57,32.035,6092800,30.589203
"2013-07-02",32.150002,32.285,31.84,32.174999,4322400,30.722883
"2013-07-03",32,32.599998,31.975,32.380001,2107400,30.918633
"2013-07-05",32.610001,32.75,32.305,32.630001,2007200,31.157345
"2013-07-08",32.52,33.185001,32.474998,33.035,4407000,31.544069
"2013-07-09",33.154999,33.404999,32.985001,33.275002,3668400,31.773245
"2013-07-10",33.369999,34.889999,33.325001,34.845001,9873400,33.272381
"2013-07-11",35.215,35.595001,35.005001,35.525002,10913800,33.921703
"2013-07-12",36.259998,36.355,35.505001,35.715,7590000,34.103119
"2013-07-15",35.705002,35.849998,35.334999,35.474998,5550400,33.873943
"2013-07-16",35.575001,35.880001,35.314999,35.505001,5490000,33.902596
"2013-07-17",35.555,35.84,35.470001,35.605,5977200,33.998081
"2013-07-18",35.98,36.66,35.974998,36.244999,6752600,34.609196
"2013-07-19",36.16,36.375,35.82,36.18,7941800,34.547131
"2013-07-22",37.455002,37.459999,36.355,36.435001,4741000,34.790627
"2013-07-23",36.525002,36.525002,36.119999,36.150002,3871800,34.518486
"2013-07-24",36.445,36.605,35.845001,35.875,4038600,34.255901
"2013-07-25",35.849998,36.575001,35.805,36.310001,4395400,34.671265
"2013-07-26",36.049999,36.380001,36.009998,36.369999,3098000,34.72855
"2013-07-29",36.294998,36.610001,36.150002,36.285,3353000,34.647388
"2013-07-30",36.450001,36.549999,36.115002,36.185001,5170600,34.551903
"2013-07-31",36.415001,36.755001,36.16,36.195,4185000,34.561455
"2013-08-01",36.365002,37.099998,36.365002,36.740002,4023400,35.08186
"2013-08-02",36.950001,36.950001,36.5,36.755001,3794800,35.096176
"2013-08-05",37.130001,37.130001,36.52,36.705002,6487600,35.048439
"2013-08-06",37.860001,38.040001,36.904999,37.005001,15187800,35.334896
"2013-08-07",37.189999,37.189999,36.415001,36.904999,6501400,35.23941
"2013-08-08",36.900002,36.985001,36.435001,36.445,3658400,34.800171
"2013-08-09",36.369999,36.849998,36.369999,36.580002,2518400,34.929085
"2013-08-12",36.389999,36.814999,36.389999,36.695,3178000,35.038895
"2013-08-13",36.744999,36.919998,36.345001,36.669998,2700800,35.015011
"2013-08-14",36.494999,36.619999,36.185001,36.189999,2954600,34.556683
"2013-08-15",35.825001,35.919998,35.185001,35.43,3787000,33.830978
"2013-08-16",35.400002,35.904999,35.185001,35.73,4347400,34.117432
"2013-08-19",35.619999,36.139999,35.395,35.494999,3453000,33.893047
"2013-08-20",35.535,35.59,35.220001,35.325001,2366000,33.730728
"2013-08-21",35.130001,36.465,35,36.25,5787800,34.613968
"2013-08-22",36.130001,36.485001,36.130001,36.380001,2584200,34.73811
"2013-08-23",36.380001,37,35.889999,36.875,3345800,35.21077
"2013-08-26",36.794998,36.900002,36.544998,36.810001,3672400,35.148701
"2013-08-27",36.445,36.540001,36.005001,36.095001,3561400,34.465973
"2013-08-28",36.205002,37,36.095001,36.889999,6092800,35.225086
"2013-08-29",36.799999,37.125,36.514999,37.009998,3337600,35.339668
"2013-08-30",37.105,37.105,36.575001,36.650002,3742400,34.995918
"2013-09-03",37,37.450001,36.790001,37.244999,4129600,35.564068
"2013-09-04",37.25,38.145,37.084999,37.849998,6542800,36.141762
"2013-09-05",37.77,38.150002,37.709999,38,5453600,36.284992
"2013-09-06",38.279999,38.994999,38.055,38.75,8171400,37.001144
"2013-09-09",38.904999,39.25,38.764999,39.16,4956200,37.392632
"2013-09-10",39.5,39.744999,39.345001,39.630001,3539200,37.841427
"2013-09-11",39.514999,40.115002,39.514999,39.93,5789000,38.127888
"2013-09-12",39.799999,39.849998,39.365002,39.404999,3493400,37.626579
"2013-09-13",39.384998,39.895,39.375,39.845001,3280400,38.04673
"2013-09-16",40.215,40.57,40.215,40.424999,4256400,38.60054
"2013-09-17",40.52,40.915001,40.314999,40.549999,3937200,38.719906
"2013-09-18",40.959999,41.875,40.900002,41.794998,7063600,39.90871
"2013-09-19",42.014999,42.084999,41.305,41.32,5210000,39.455151
"2013-09-20",41.34,41.674999,41.125,41.150002,5392000,39.292831
"2013-09-23",41.014999,41.34,40.810001,41.215,3342400,39.354889
"2013-09-24",41.314999,41.685001,41.084999,41.445,3623000,39.574509
"2013-09-25",41.365002,41.695,41.115002,41.57,2988600,39.693871
"2013-09-26",41.735001,41.735001,41.195,41.494999,2328800,39.622253
"2013-09-27",41.080002,41.41,40.955002,41.349998,2437400,39.483803
"2013-09-30",40.775002,41.240002,39.75,41.060001,4924400,39.206882
"2013-10-01",40.889999,41.625,40.82,41.615002,2856200,39.736843
"2013-10-02",41.580002,41.950001,41.424999,41.880001,2589800,39.989887
"2013-10-03",41.834999,41.924999,41.465,41.764999,3332600,39.88007
"2013-10-04",41.830002,42.485001,41.605,42.424999,4035800,40.510277
"2013-10-07",41.974998,42.424999,41.834999,42.049999,2864600,40.152203
"2013-10-08",42.049999,42.150002,41.014999,41.09,3317800,39.235531
"2013-10-09",41.395,41.509998,40.619999,40.990002,5343600,39.140045
"2013-10-10",41.169998,42.16,41.049999,42.099998,3367000,40.199951
"2013-10-11",42.625,44.445,42.549999,44.424999,9412000,42.420017
"2013-10-14",44.139999,44.240002,43.494999,44.110001,4874600,42.119236
"2013-10-15",43.715,44.07,42.849998,42.955002,6986400,41.016361
"2013-10-16",43.360001,43.455002,41.900002,42.345001,8629000,40.433891
"2013-10-17",41.990002,43.009998,41.889999,42.974998,4425600,41.035461
"2013-10-18",42.974998,43.005001,42.665001,42.884998,3334400,40.949516
"2013-10-21",43,43.52,42.994999,43.355,3025600,41.3983
"2013-10-22",43.470001,43.869999,43.125,43.294998,3701000,41.341015
"2013-10-23",43.044998,43.355,42.755001,43.040001,2434000,41.097523
"2013-10-24",43.095001,43.424999,42.860001,43.305,2298600,41.350567
"2013-10-25",43.52,43.525002,43.064999,43.34,3263600,41.383987
"2013-10-28",43.435001,44.435001,43.240002,44.419998,4701200,42.415249
"2013-10-29",44.474998,45.005001,44.369999,44.685001,4252200,42.668289
"2013-10-30",44.560001,44.764999,43.645,43.73,3027600,41.75639
"2013-10-31",43.735001,44.005001,43.439999,43.465,3465200,41.503349
"2013-11-01",43.645,43.799999,43.139999,43.77,3512800,41.794579
"2013-11-04",43.869999,43.924999,43.07,43.424999,3886600,41.465153
"2013-11-05",45.334999,45.349998,43.605,44.794998,7823400,42.773319
"2013-11-06",45.244999,45.5,44.98,45.34,4600600,43.29372
"2013-11-07",45.244999,45.825001,44.634998,44.75,3006000,42.73035
"2013-11-08",44.849998,45.23,44.689999,45.115002,2799600,43.078876
"2013-11-11",45.005001,45.5,45.005001,45.360001,2211400,43.312817
"2013-11-12",45.459999,45.849998,45.209999,45.825001,3870400,43.756832
"2013-11-13",45.584999,46.419998,45.57,46.415001,3781200,44.320206
"2013-11-14",46.400002,46.790001,46.255001,46.720001,3065400,44.611443
"2013-11-15",46.924999,47.360001,46.634998,47.185001,4593000,45.055458
"2013-11-18",47.825001,47.825001,46.610001,46.77,3544200,44.659184
"2013-11-19",46.900002,47.099998,46.544998,46.709999,4125200,44.601894
"2013-11-20",46.650002,47.105,46.244999,46.48,2505800,44.382259
"2013-11-21",46.700001,47.014999,46.575001,46.869999,4415200,44.754673
"2013-11-22",47.875,47.875,46.470001,46.560001,4296800,44.458664
"2013-11-25",46.560001,46.799999,46.215,46.314999,3433400,44.224712
"2013-11-26",46.299999,47.09,46.189999,47.014999,3294000,44.89312
"2013-11-27",46.904999,47.625,46.904999,47.209999,2629000,45.07933
"2013-11-29",47.09,47.195,46.775002,46.945,1527200,44.82629
"2013-12-02",46.57,47.105,46.57,46.779999,3081800,44.668736
"2013-12-03",46.720001,47.209999,46.525002,46.924999,3212600,44.807194
"2013-12-04",46.555,46.970001,46.330002,46.674999,2559000,44.56847
"2013-12-05",46.674999,47.18,46.445,46.889999,1927000,44.773766
"2013-12-06",47.665001,48.235001,47.139999,48.099998,6319000,45.929153
"2013-12-09",48.169998,48.294998,47.029999,47.400002,3262400,45.260746
"2013-12-10",47.189999,47.650002,47.165001,47.345001,3115400,45.208229
"2013-12-11",47.540001,47.599998,46.580002,46.75,2401000,44.640091
"2013-12-12",46.529999,46.915001,46.294998,46.619999,2653600,44.515949
"2013-12-13",47.044998,47.174999,46.580002,46.77,3074000,44.659184
"2013-12-16",46.830002,47.215,46.615002,47.16,2767200,45.031586
"2013-12-17",47.044998,47.365002,46.919998,47.105,2228400,44.979065
"2013-12-18",47.330002,48.305,46.91,48.290001,3295400,46.11058
"2013-12-19",48.669998,48.939999,48.205002,48.509998,3495600,46.32066
"2013-12-20",48.665001,49.305,48.349998,49.080002,5732000,46.864925
"2013-12-23",49.23,49.330002,48.610001,49.32,2646600,47.094101
"2013-12-24",49.32,49.455002,49.02,49.419998,801200,47.18959
"2013-12-26",49.305,49.82,49.080002,49.720001,1269400,47.476044
"2013-12-27",49.77,49.799999,49.41,49.575001,1445200,47.337593
"2013-12-30",49.82,50.125,49.285,50.044998,1909800,47.786381
"2013-12-31",50.209999,50.564999,49.810001,50.490002,1861200,48.2113
"2014-01-02",50.125,50.375,49.215,49.419998,5559600,47.18959
"2014-01-03",49.435001,49.919998,49.105,49.16,3261000,46.941311
"2014-01-06",49.334999,49.580002,48.630001,48.935001,4933800,46.726475
"2014-01-07",49.279999,49.75,49.279999,49.560001,3064800,47.323265
"2014-01-08",49.580002,49.98,49.310001,49.974998,5613600,47.719536
"2014-01-09",50.235001,50.235001,49.514999,49.764999,3069200,47.51902
"2014-01-10",49.889999,50.395,49.805,50.235001,2776400,47.967804
"2014-01-13",49.900002,50.459999,48.98,49.105,4476000,46.888798
"2014-01-14",49.380001,50.525002,49.27,50.165001,3911200,47.900963
"2014-01-15",50.165001,50.584999,50.009998,50.514999,3721600,48.235168
"2014-01-16",50.345001,50.544998,50.044998,50.150002,3421600,47.886642
"2014-01-17",49.935001,50.235001,49.540001,49.669998,3760400,47.428299
"2014-01-21",49.959999,50.810001,49.049999,49.459999,4941200,47.227776
"2014-01-22",49.529999,50.735001,49.200001,50.27,4030000,48.001225
"2014-01-23",49.764999,50.139999,49.139999,49.275002,3306200,47.051132
"2014-01-24",48.950001,48.994999,48.365002,48.639999,3799200,46.44479
"2014-01-27",48.615002,48.965,47.834999,47.93,5086400,45.766827
"2014-01-28",48.115002,48.639999,47.91,48.375,5636800,46.191753
"2014-01-29",48.125,48.645,47.715,47.91,3214800,45.747734
"2014-01-30",48.25,49.419998,48.150002,49.299999,3540000,47.075001
"2014-01-31",48.369999,48.880001,48.105,48.455002,7392200,46.268139
"2014-02-03",48.57,49.165001,47.334999,47.59,4659400,45.442181
"2014-02-04",47.650002,48.634998,47.395,48.505001,4032600,46.315887
"2014-02-05",46.5,47.240002,44.955002,46.424999,12964600,44.32975
"2014-02-06",46.404999,47.779999,46.404999,47.744999,6004800,45.590179
"2014-02-07",47.849998,48.625,47.505001,48.5,4164800,46.311108
"2014-02-10",48.41,48.615002,47.715,48.025002,3660600,45.857548
"2014-02-11",48.259998,49.09,47.805,48.869999,3343400,46.664406
"2014-02-12",49.07,49.645,48.965,49.224998,3423800,47.00338
"2014-02-13",48.959999,49.98,48.889999,49.884998,2953200,47.633591
"2014-02-14",49.715,50.235001,49.435001,50.169998,2735600,47.905735
"2014-02-18",50.084999,50.369999,49.779999,50.035,2652200,47.776825
"2014-02-19",50.084999,50.294998,49.814999,49.994999,2461000,47.738636
"2014-02-20",49.889999,50.580002,49.470001,50.330002,2855400,48.058517
"2014-02-21",50.84,51.68,50.535,51.365002,4563800,49.046795
"2014-02-24",51.619999,52.650002,51.455002,52.119999,4089600,49.767731
"2014-02-25",51.965,52.255001,51.264999,51.634998,4193400,49.304615
"2014-02-26",51.895,52.345001,51.535,51.650002,4107000,49.318943
"2014-02-27",51.665001,51.810001,51.290001,51.599998,2457000,49.271194
"2014-02-28",51.900002,52.294998,51.605,52.029999,2773800,49.681793
"2014-03-03",51.5,51.755001,50.98,51.450001,2391400,49.127968
"2014-03-04",51.855,52.73,51.855,52.654999,2620200,50.278587
"2014-03-05",52.450001,52.834999,52.25,52.82,3434200,50.436138
"2014-03-06",52.73,54,52.73,53.544998,5816200,51.128403
"2014-03-07",53.814999,53.849998,53.195,53.610001,3919200,51.190479
"2014-03-10",53.48,53.610001,52.759998,52.900002,1695400,50.512527
"2014-03-11",52.709999,52.990002,51.939999,52.330002,3082100,49.968254
"2014-03-12",51.970001,52.029999,50.509998,51.59,4410700,49.261646
"2014-03-13",51.84,51.939999,50.23,50.580002,2627800,48.297234
"2014-03-14",50.450001,51.119999,50.18,50.25,2881700,47.982124
"2014-03-17",50.400002,51.32,50.400002,51.049999,2532900,48.746025
"2014-03-18",51.220001,51.41,50.91,51.09,2412600,48.784218
"2014-03-19",51.330002,51.330002,49.220001,49.610001,4412500,47.371006
"2014-03-20",49.5,49.810001,49.240002,49.619999,4011400,47.380558
"2014-03-21",50.700001,50.700001,48.689999,48.759998,6296200,46.559368
"2014-03-24",49.139999,49.52,48.16,49.07,4366100,46.855389
"2014-03-25",49.290001,49.360001,48.349998,48.59,3647400,46.397045
"2014-03-26",48.939999,49.720001,48.470001,49.099998,5637300,46.884026
"2014-03-27",49.139999,49.189999,47.419998,47.580002,6515700,45.432636
"2014-03-28",49.049999,50.630001,48.68,49.689999,7295300,47.447403
"2014-03-31",49.860001,50.700001,49.759998,50.599998,3979600,48.316334
"2014-04-01",50.779999,51.700001,50.57,51.669998,3376000,49.338036
"2014-04-02",53.279999,53.400002,51.799999,52.060001,3485000,49.710434
"2014-04-03",51.66,52.650002,51.040001,51.290001,2352900,48.975185
"2014-04-04",51.66,51.75,50.130001,50.189999,4116600,47.924835
"2014-04-07",49.73,50.040001,48.549999,48.68,4664700,46.482983
"2014-04-08",48.560001,49.380001,48.279999,49.16,4514400,46.941311
"2014-04-09",49.169998,49.860001,48.619999,49.790001,3315800,47.542896
"2014-04-10",49.849998,50.040001,47.720001,47.869999,3662000,45.709541
"2014-04-11",47.68,48.490002,47.27,47.310001,2770100,45.174816
"2014-04-14",47.849998,48.580002,47.330002,48.48,3363900,46.292007
"2014-04-15",48.560001,49.240002,47.650002,48.889999,3408900,46.683506
"2014-04-16",49.07,49.799999,48.66,49.779999,3635400,47.533337
"2014-04-17",50.41,50.41,49.169998,49.549999,4424900,47.313717
"2014-04-21",49.560001,49.779999,48.810001,48.98,2815200,46.769444
"2014-04-22",48.889999,49.540001,48.860001,49.119999,2109200,46.903126
"2014-04-23",49,49.299999,48.799999,48.950001,1655700,46.740795
"2014-04-24",49.66,49.810001,48.880001,49.299999,2277700,47.075001
"2014-04-25",49.529999,49.740002,48.66,48.73,2719400,46.530727
"2014-04-28",49.099998,49.310001,47.720001,48.439999,3281800,46.253811
"2014-04-29",48.610001,48.810001,47.599998,47.849998,4932000,45.690434
"2014-04-30",47.59,48.169998,47.509998,47.91,4966200,45.747734
"2014-05-01",47.959999,48.959999,47.669998,48.599998,4385700,46.406593
"2014-05-02",48.75,49.669998,48.630001,49.41,3205100,47.180038
"2014-05-05",49.599998,49.650002,48.68,49.259998,3336000,47.036816
"2014-05-06",49.09,49.540001,48.790001,49.200001,4376700,46.979519
"2014-05-07",46.939999,47.48,45.73,47.02,7730600,44.8979
"2014-05-08",47.169998,48.439999,46.900002,48,6030000,45.833675
"2014-05-09",47.860001,48.130001,47.330002,47.720001,3491800,45.566303
"2014-05-12",48.25,49.150002,48.060001,49.02,2631400,46.807632
"2014-05-13",49.099998,49.310001,48.77,48.990002,2819200,46.778988
"2014-05-14",48.939999,49.029999,48.34,48.59,3060400,46.397045
"2014-05-15",48.5,48.73,46.919998,47.18,4892600,45.050671
"2014-05-16",47.32,47.360001,46.459999,47.18,4756800,45.050671
"2014-05-19",46.77,47.650002,46.639999,47.59,3325800,45.442181
"2014-05-20",47.43,47.84,47.060001,47.310001,3367000,45.174816
"2014-05-21",47.599998,47.990002,47.279999,47.41,3295400,45.270298
"2014-05-22",47.41,47.700001,47.220001,47.650002,3283500,45.499466
"2014-05-23",47.529999,48.669998,47.529999,48.619999,3173900,46.425686
"2014-05-27",48.950001,48.950001,48.41,48.84,2700400,46.635757
"2014-05-28",48.73,49.009998,48.639999,48.900002,2804000,46.693058
"2014-05-29",48.82,49,48.25,48.959999,2838000,46.75034
"2014-05-30",49.080002,49.09,48.290001,48.610001,3522000,46.416145
"2014-06-02",48.610001,48.799999,47.950001,48.349998,2698800,46.167877
"2014-06-03",48.810001,48.810001,47.790001,48.5,2272500,46.311108
"2014-06-04",48.240002,48.66,47.91,48.529999,2262800,46.339748
"2014-06-05",48.5,49.009998,48.209999,49,3525900,46.788544
"2014-06-06",49.25,50,49.060001,49.830002,3175300,47.581078
"2014-06-09",49.740002,50.310001,49.669998,49.82,2253400,47.571537
"2014-06-10",48.799999,48.799999,47.240002,47.470001,8748700,45.327591
"2014-06-11",47.400002,47.59,47.09,47.299999,4398200,45.165268
"2014-06-12",47.189999,47.57,46.779999,46.98,3071200,44.859703
"2014-06-13",47.150002,47.419998,46.799999,47.41,2758100,45.270298
"2014-06-16",46.810001,47.849998,46.810001,47.77,4325200,45.614052
"2014-06-17",47.790001,48.91,47.669998,48.5,4852400,46.311108
"2014-06-18",48.77,49.02,47.970001,49,4461000,46.788544
"2014-06-19",49.220001,49.240002,48.669998,48.950001,2491200,46.740795
"2014-06-20",49.029999,49.490002,48.68,49.41,5519800,47.180038
"2014-06-23",49.470001,49.599998,49.02,49.369999,2096700,47.141838
"2014-06-24",49.189999,50,48.919998,49.060001,2673200,46.845829
"2014-06-25",48.919998,49.810001,48.759998,49.709999,2487000,47.466492
"2014-06-26",49.900002,49.900002,48.560001,49.389999,2803500,47.160946
"2014-06-27",49.349998,49.560001,48.939999,49.299999,2296400,47.075001
"2014-06-30",49.099998,49.310001,48.709999,48.91,3199700,46.702602
"2014-07-01",49.25,50.029999,48.98,49.799999,3259100,47.552429
"2014-07-02",49.709999,50.049999,49.490002,49.869999,1895000,47.619267
"2014-07-03",49.959999,50.330002,49.830002,50.299999,1272400,48.029865
"2014-07-07",50.16,50.990002,50.130001,50.470001,3647400,48.1922
"2014-07-08",50.5,50.549999,49.77,50.41,3196600,48.134907
"2014-07-09",50.560001,50.84,50.209999,50.369999,4327600,48.096714
"2014-07-10",49.799999,50.25,49.540001,50.009998,3266200,47.752956
"2014-07-11",50.290001,50.5,49.599998,49.700001,3536800,47.456947
"2014-07-14",50.07,50.259998,49.830002,49.950001,2135600,47.695667
"2014-07-15",49.849998,50.139999,49.259998,49.509998,2735300,47.27552
"2014-07-16",49.759998,50.049999,49.209999,49.41,4752100,47.180038
"2014-07-17",49.43,49.700001,48.610001,48.639999,3945200,46.44479
"2014-07-18",49.080002,49.66,48.540001,49.439999,4501800,47.208675
"2014-07-21",49.349998,49.560001,48.990002,49.349998,3505100,47.122746
"2014-07-22",49.52,50.57,49.509998,50.470001,3505900,48.1922
"2014-07-23",50.389999,50.93,50.080002,50.619999,3217600,48.335423
"2014-07-24",50.810001,51.049999,50.619999,50.799999,2917500,48.507294
"2014-07-25",50.720001,51.259998,50.529999,51.119999,2239400,48.812862
"2014-07-28",51.25,51.380001,50.66,50.939999,2202100,48.640984
"2014-07-29",51.099998,51.259998,50.619999,50.639999,2635600,48.354519
"2014-07-30",50.869999,51.119999,49.91,49.959999,4725700,47.705215
"2014-07-31",49.759998,50.119999,49.029999,49.049999,4467300,46.836285
"2014-08-01",49.119999,49.549999,49.049999,49.290001,4952100,47.065453
"2014-08-04",49.540001,50.139999,49.439999,50.040001,4653200,47.781605
"2014-08-05",49.77,50.619999,49.599998,49.98,5645000,47.724316
"2014-08-06",42.990002,44.25,41.509998,43.669998,40718100,41.699085
"2014-08-07",44.139999,45.080002,43.950001,44.380001,11626300,42.377048
"2014-08-08",44.389999,44.619999,43.700001,44.470001,6599000,42.462982
"2014-08-11",44.75,44.759998,44.290001,44.490002,5398300,42.482098
"2014-08-12",44.299999,44.639999,44.200001,44.560001,4361900,42.548935
"2014-08-13",44.57,45.049999,44.560001,44.939999,5838700,42.911774
"2014-08-14",45.099998,45.099998,44.709999,44.82,5561700,42.797188
"2014-08-15",45.200001,45.200001,44.59,44.759998,5761800,42.739895
"2014-08-18",44.990002,45.68,44.82,45.27,5661300,43.226879
"2014-08-19",45.299999,46.459999,45.27,46.220001,6105200,44.134007
"2014-08-20",46.240002,46.290001,45.889999,46.009998,5595700,43.933479
"2014-08-21",45.91,46.439999,45.830002,46.009998,3770300,43.933479
"2014-08-22",46.169998,46.380001,45.970001,46.060001,3373400,43.981228
"2014-08-25",46.419998,46.439999,45.619999,45.630001,3520500,43.570644
"2014-08-26",45.82,46.099998,45.720001,45.740002,3254300,43.675674
"2014-08-27",45.84,46.130001,45.650002,46.130001,4151700,44.048073
"2014-08-28",45.540001,45.689999,45.080002,45.470001,6614500,43.41785
"2014-08-29",45.73,45.82,45.18,45.73,3842000,43.666126
"2014-09-02",45.990002,46.09,45.740002,45.880001,4574200,43.809364
"2014-09-03",45.98,46.5,45.880001,45.919998,3305600,43.847542
"2014-09-04",46.099998,46.34,45.810001,46.049999,4313900,43.97168
