"dates","GOOG.Open","GOOG.High","GOOG.Low","GOOG.Close","GOOG.Volume","GOOG.Adjusted"
"2011-06-29",247.342896,249.190964,245.27066,247.855972,4703564,247.855972
"2011-06-30",250.057724,252.388977,249.813644,252.244522,4875004,252.244522
"2011-07-01",252.423859,259.616882,252.244522,259.542175,7300662,259.542175
"2011-07-05",261.669189,266.700348,261.669189,265.225861,7727255,265.225861
"2011-07-06",265.753876,268.249542,265.52475,266.68042,5411408,266.68042
"2011-07-07",269.489899,274.311798,266.939453,272.279419,7900502,272.279419
"2011-07-08",265.479919,267.821136,262.650513,265.001709,9576160,265.001709
"2011-07-11",263.103821,266.989258,261.768829,262.655518,5699885,262.655518
"2011-07-12",263.093872,268.70285,262.017883,266.007935,5703699,266.007935
"2011-07-13",267.497345,270.984283,267.238312,268.125,5601317,268.125
"2011-07-14",268.553406,269.988007,262.381531,263.482391,13348848,263.482391
"2011-07-15",297.634399,299.004272,292.981842,297.694183,27567143,297.694183
"2011-07-18",295.138733,299.900909,294.894653,296.359161,8970097,296.359161
"2011-07-19",296.95694,301.210999,296.653076,300.149963,5957246,300.149963
"2011-07-20",299.965668,300.289429,296.563416,296.563416,4472301,296.563416
"2011-07-21",295.905884,302.894684,295.895905,302.361664,6965009,302.361664
"2011-07-22",301.564667,308.593323,301.006744,307.960693,7082849,307.960693
"2011-07-25",305.53479,311.537292,305.355438,308.33429,6286676,308.33429
"2011-07-26",307.871033,312.578369,307.457581,310.097687,4703364,310.097687
"2011-07-27",307.437653,309.315613,301.24585,302.476257,7898294,302.476257
"2011-07-28",301.465027,306.839874,300.374115,304.329285,6240102,304.329285
"2011-07-29",300.986816,306.331787,300.717834,300.717834,8305816,300.717834
"2011-08-01",304.468781,306.6008,298.471252,302.252075,7961932,302.252075
"2011-08-02",301.86853,303.696655,294.68045,295.093903,6425193,295.093903
"2011-08-03",296.025421,300.374115,290.725281,299.462555,7680079,299.462555
"2011-08-04",296.139984,298.306885,287.656799,287.681702,9866042,287.681702
"2011-08-05",290.182312,293.898407,279.950684,288.438873,11902647,288.438873
"2011-08-08",280.438843,283.437592,271.15863,271.990509,15049398,271.990509
"2011-08-09",279.452545,286.232147,269.494873,285.634369,12987900,285.634369
"2011-08-10",279.641846,281.006714,272.842316,273.479919,10779453,273.479919
"2011-08-11",275.875946,283.188538,273.181061,280.015442,9697413,280.015442
"2011-08-12",283.686676,284.184814,279.153656,280.832367,6332246,280.832367
"2011-08-15",275.681671,281.440094,272.005463,277.574585,14343362,277.574585
"2011-08-16",275.183533,275.188538,264.159851,268.493622,13930821,268.493622
"2011-08-17",269.006683,270.829865,264.393982,265.579529,8188779,265.579529
"2011-08-18",260.757629,261.464966,249.310516,251.49733,12628558,251.49733
"2011-08-19",248.737671,256.473663,244.513504,244.543396,10860556,244.543396
"2011-08-22",251.058975,252.553375,246.341644,248.154861,9848577,248.154861
"2011-08-23",250.809906,259.731476,248.59819,258.441284,8726186,258.441284
"2011-08-24",258.695343,264.010437,257.649261,260.667938,7215946,260.667938
"2011-08-25",264.199707,267.631836,258.182281,259.049011,6610686,259.049011
"2011-08-26",259.024109,264.234589,255.611908,262.446289,7219560,262.446289
"2011-08-29",266.281921,268.717773,265.783783,268.533478,4689110,268.533478
"2011-08-30",268.090118,270.481171,264.41391,269.340454,6000407,269.340454
"2011-08-31",271.352905,272.130005,266.999207,269.469971,5406790,269.469971
"2011-09-01",269.365356,270.899597,264.618134,265.255768,4849108,265.255768
"2011-09-02",261.255737,262.974304,259.392731,261.440063,4820401,261.440063
"2011-09-06",254.446274,260.403931,254.296829,260.115021,5451959,260.115021
"2011-09-07",264.234589,266.96933,262.715271,266.017914,5532259,266.017914
"2011-09-08",265.90332,268.543427,264.956879,266.481171,4778845,266.481171
"2011-09-09",264.707825,266.326752,259.621887,261.445038,6562105,261.445038
"2011-09-12",258.012909,265.001709,257.783752,264.07019,5360819,264.07019
"2011-09-13",265.006683,265.943176,260.722748,263.771332,4726048,263.771332
"2011-09-14",265.300598,267.472443,261.928223,265.041565,5408999,265.041565
"2011-09-15",266.750153,271.472443,266.281921,270.266968,5943796,270.266968
"2011-09-16",271.382782,272.398987,270.555878,272.319275,7095095,272.319275
"2011-09-19",269.166107,273.923279,266.690369,272.314301,4955304,272.314301
"2011-09-20",273.674194,278.217163,270.321777,272.294373,5579033,272.294373
"2011-09-21",272.822388,276.463745,268.423889,268.593262,5047448,268.593262
"2011-09-22",262.142426,263.40271,256.040283,259.357849,8833587,259.357849
"2011-09-23",257.315521,262.227112,256.289368,261.773804,5575420,261.773804
"2011-09-26",262.640564,265.46994,255.666702,264.951904,5288147,264.951904
"2011-09-27",268.095123,272.503601,267.024139,268.662994,6044371,268.662994
"2011-09-28",269.738953,270.994232,262.864716,263.432587,4543567,263.432587
"2011-09-29",267.019135,267.64679,258.735199,262.765106,5834989,262.765106
"2011-09-30",259.133698,261.021637,256.229584,256.55835,5467617,256.55835
"2011-10-03",253.973053,255.044037,246.575775,246.834808,8982342,246.834808
"2011-10-04",244.100052,250.780014,239.402664,250.012894,8348776,250.012894
"2011-10-05",247.24826,252.951874,239.48735,251.407669,9102190,251.407669
"2011-10-06",252.802429,256.653015,250.361588,256.393982,6874270,256.393982
"2011-10-07",257.450012,259.278168,254.197205,256.598206,5733209,256.598206
"2011-10-10",261.609436,267.731476,260.623108,267.582031,4661808,267.582031
"2011-10-11",265.733978,272.379059,265.733978,270.575806,5728190,270.575806
"2011-10-12",273.041565,276.578308,271.298096,273.225891,6379422,273.225891
"2011-10-13",273.988037,278.456268,272.986786,278.451294,11417837,278.451294
"2011-10-14",298.615723,298.680481,292.687927,294.73526,17123744,294.73526
"2011-10-17",290.770111,294.809967,287.920807,290.117554,8046447,290.117554
"2011-10-18",289.011719,295.173615,287.621918,294.152435,7630093,294.152435
"2011-10-19",292.573364,294.924561,288.528534,289.265747,5884976,289.265747
"2011-10-20",289.863525,293.345459,288.672974,290.745209,6783331,290.745209
"2011-10-21",293.654297,295.26825,292.254547,294.142487,6807421,294.142487
"2011-10-24",292.264526,298.864777,292.154938,297.096405,6879490,297.096405
"2011-10-25",295.442596,296.389069,290.336761,290.49118,5100045,290.49118
"2011-10-26",293.674225,293.988068,285.360413,292.060272,5767738,292.060272
"2011-10-27",298.092682,300.22467,295.542236,298.217224,7588939,298.217224
"2011-10-28",296.149963,300.025421,296.015472,298.949463,5034801,298.949463
"2011-10-31",296.433899,298.725311,294.730286,295.21347,5134775,295.21347
"2011-11-01",288.966888,291.661774,287.298126,288.244598,6273627,288.244598
"2011-11-02",291.35791,292.882202,289.156158,291.318054,4257699,291.318054
"2011-11-03",292.403992,297.634399,290.770111,297.634399,5359614,297.634399
"2011-11-04",295.641876,298.750214,295.108856,296.95694,5690851,296.95694
"2011-11-07",295.552185,303.253326,295.009247,303.029175,6739969,303.029175
"2011-11-08",303.362915,306.037903,300.673004,305.026672,6081510,305.026672
"2011-11-09",301.00177,303.55719,298.212219,299.352966,7449819,299.352966
"2011-11-10",301.833649,301.843628,294.675476,296.428925,5758303,296.428925
"2011-11-11",299.527313,304.902161,298.182343,303.039124,7983814,303.039124
"2011-11-14",302.864777,307.885956,302.755188,305.355438,6401304,305.355438
"2011-11-15",305.255829,307.885956,304.110107,307.128815,5372061,307.128815
"2011-11-16",304.897156,307.995544,304.164917,304.593323,5236555,304.593323
"2011-11-17",303.885956,305.00177,297.275726,299.31311,7012787,299.31311
"2011-11-18",299.875977,301.121338,295.766388,296.329285,6600046,296.329285
"2011-11-21",292.782593,293.151184,284.976837,289.385315,6025099,289.385315
"2011-11-22",288.917053,291.392792,286.545959,288.917053,4828631,288.917053
"2011-11-23",286.600739,289.041595,283.99054,283.99054,4669035,283.99054
"2011-11-25",281.539734,286.062775,279.616913,280.448822,3136513,280.448822
"2011-11-28",288.603241,293.310608,287.173615,292.996765,5679007,292.996765
"2011-11-29",292.842346,294.077728,289.57959,290.376587,3677332,290.376587
"2011-11-30",297.858551,298.635651,294.939484,298.575867,6819466,298.575867
"2011-12-01",298.87973,306.849854,298.381592,305.739014,7268342,305.739014
"2011-12-02",307.372894,310.8349,306.97937,309.021698,8202028,309.021698
"2011-12-05",312.648132,314.770172,310.037903,311.65683,6418970,311.65683
"2011-12-06",310.331787,313.136292,308.961945,310.720337,4670441,310.720337
"2011-12-07",309.67926,311.661804,307.895935,310.531067,4531522,310.531067
"2011-12-08",309.360443,312.553467,306.50116,306.874756,4844290,306.874756
"2011-12-09",307.84613,313.39035,307.352966,312.538544,5553137,312.538544
"2011-12-12",309.77887,311.920837,308.986847,311.527313,4384172,311.527313
"2011-12-13",313.206024,317.091461,310.262054,311.646881,8086597,311.646881
"2011-12-14",309.763916,310.994324,305.10141,307.880981,7836664,307.880981
"2011-12-15",310.097687,310.8349,308.189819,308.613251,4835256,308.613251
"2011-12-16",310.994324,313.484985,309.574646,311.811249,8952029,311.811249
"2011-12-19",312.832428,313.076508,308.842377,309.753967,4303069,309.753967
"2011-12-20",312.827454,314.740265,312.822479,314.008026,4794303,314.008026
"2011-12-21",313.828705,314.730316,308.32431,311.741516,5014525,311.741516
"2011-12-22",312.802551,314.685486,312.33429,313.674286,3658261,313.674286
"2011-12-23",314.819977,316.154968,314.102661,315.387848,2918298,315.387848
"2011-12-27",314.844879,321.041656,314.819977,318.929565,3224842,318.929565
"2011-12-28",320.174896,321.295715,317.858582,318.655609,4270347,318.655609
"2011-12-29",319.547272,320.299438,316.414001,320.000549,3162610,320.000549
"2011-12-30",319.811279,322.172424,319.811279,321.744019,3577961,321.744019
"2012-01-03",325.250885,332.827484,324.966949,331.462585,7380561,331.462585
"2012-01-04",331.273315,333.873566,329.076538,332.892242,5749470,332.892242
"2012-01-05",329.828735,330.74527,326.88974,328.274536,6590410,328.274536
"2012-01-06",328.344299,328.7677,323.681763,323.796326,5405987,323.796326
"2012-01-09",322.042908,322.291962,309.455078,310.06778,11688849,310.06778
"2012-01-10",313.699188,315.716614,307.303162,310.406525,8824152,310.406525
"2012-01-11",310.585846,313.519836,309.400299,311.811249,4817992,311.811249
"2012-01-12",314.431427,315.263306,312.080261,313.644379,3764457,313.644379
"2012-01-13",311.960693,312.304413,309.370392,311.328064,4631897,311.328064
"2012-01-17",314.810028,314.810028,311.671783,313.116364,3832913,313.116364
"2012-01-18",312.144989,315.816254,309.898438,315.273285,5544103,315.273285
"2012-01-19",319.298187,319.298187,314.550995,318.590851,12657868,318.590851
"2012-01-20",294.162415,294.396515,289.763885,291.900879,21231885,291.900879
"2012-01-23",291.905853,293.230896,290.49118,291.666748,6851385,291.666748
"2012-01-24",292.065277,292.742737,287.920807,289.380341,6134508,289.380341
"2012-01-25",287.676727,288.274475,282.132507,283.681702,10012790,283.681702
"2012-01-26",284.922028,286.167389,281.220917,282.989288,6476585,282.989288
"2012-01-27",284.32428,289.076477,283.60199,288.907104,7262119,288.907104
"2012-01-30",287.945709,288.917053,285.629395,287.766388,4678471,287.766388
"2012-01-31",290.411469,290.909607,286.501129,288.971863,4300860,288.971863
"2012-02-01",291.377838,291.656799,288.488678,289.330505,4658797,289.330505
"2012-02-02",291.342987,292.110107,289.953186,291.462524,4847502,291.462524
"2012-02-03",294.227173,297.420197,292.927032,297.051575,6360753,297.051575
"2012-02-06",296.394043,304.274506,295.895905,303.407745,7386784,303.407745
"2012-02-07",302.441376,303.55719,300.752716,302.252075,4199883,302.252075
"2012-02-08",303.183594,304.533539,301.240875,303.786346,3686567,303.786346
"2012-02-09",304.867279,306.102661,303.362915,304.588318,4546377,304.588318
"2012-02-10",302.805023,302.929535,300.872253,301.8237,4667831,301.8237
"2012-02-13",304.110107,305.773895,303.871002,304.95694,3646216,304.95694
"2012-02-14",304.628174,304.85733,301.250824,303.741516,3620921,303.741516
"2012-02-15",305.320587,305.320587,300.154938,301.649353,4869986,301.649353
"2012-02-16",300.284454,303.26828,297.748962,302.127563,5080773,302.127563
"2012-02-17",301.355438,302.680481,300.075256,301.191071,4916560,301.191071
"2012-02-21",300.807495,307.786346,300.314362,305.853577,4980197,305.853577
"2012-02-22",304.837402,307.238403,302.222198,302.8349,3948746,302.8349
"2012-02-23",302.366669,302.8349,299.054077,301.923309,4125405,301.923309
"2012-02-24",302.541016,304.682983,301.624451,303.811249,3885710,303.811249
"2012-02-27",302.162415,305.036652,301.400269,303.517334,3641398,303.517334
"2012-02-28",303.861053,308.727814,302.705383,308.040375,5716547,308.040375
"2012-02-29",308.144989,311.631927,306.6008,307.970642,6297316,307.970642
"2012-03-01",309.96817,311.681732,307.920837,310.037903,4492175,310.037903
"2012-03-02",309.838654,310.8349,309.00177,309.465057,3158394,309.465057
"2012-03-05",309.05658,310.082733,304.548492,305.978119,3198544,305.978119
"2012-03-06",302.889709,303.26828,295.811218,301.350464,6372597,301.350464
"2012-03-07",303.387817,304.453827,301.798798,302.267029,2538479,302.267029
"2012-03-08",303.880981,304.608246,302.042877,302.436401,2701087,302.436401
"2012-03-09",302.839874,304.807495,298.87973,299.004272,5361220,299.004272
"2012-03-12",298.87973,302.366669,298.511108,301.445099,3350512,301.445099
"2012-03-13",303.238373,307.771393,301.644348,307.736542,4508436,307.736542
"2012-03-14",306.351715,310.227203,305.584595,306.844879,5895816,306.844879
"2012-03-15",307.148743,310.585846,306.267029,309.405273,4888455,309.405273
"2012-03-16",309.285736,311.786346,308.867279,311.352966,6123868,311.352966
"2012-03-19",310.396545,317.445129,309.460083,315.806274,4361888,315.806274
"2012-03-20",314.281982,316.842407,312.463806,315.562195,3092548,315.562195
"2012-03-21",316.120117,322.486237,315.074036,318.795074,4957713,318.795074
"2012-03-22",318.057831,323.188599,314.321838,321.818756,4838468,321.818756
"2012-03-23",322.092712,323.039185,319.253357,320.095215,3894945,320.095215
"2012-03-26",321.295715,323.532318,318.575897,323.452606,3652038,323.452606
"2012-03-27",322.306915,325.529846,321.196075,322.301941,4029447,322.301941
"2012-03-28",324.797577,328.065338,324.324341,326.655609,5096833,326.655609
"2012-03-29",325.499939,327.069061,320.947021,322.994324,3863025,322.994324
"2012-03-30",324.658112,325.524841,319.303162,319.422729,4638722,319.422729
"2012-04-02",319.188599,322.541046,316.23468,322.252106,4585523,322.252106
"2012-04-03",321.499939,322.765198,318.127594,320.110138,4105130,320.110138
"2012-04-04",318.032928,318.306915,314.371643,316.389099,3267401,316.389099
"2012-04-05",314.939514,317.026703,313.111389,314.97937,4654782,314.97937
"2012-04-09",313.066559,316.47876,311.477509,314.242157,4381763,314.242157
"2012-04-10",315.577148,316.065308,311.108887,312.259583,4982606,312.259583
"2012-04-11",315.8013,316.8125,314.471283,316.792572,4414485,316.792572
"2012-04-12",319.975647,325.350494,318.93454,324.28949,11556354,324.28949
"2012-04-13",322.565948,323.283264,310.605774,311.133789,16379766,311.133789
"2012-04-16",310.336792,310.740265,299.706635,301.903381,11426871,301.903381
"2012-04-17",303.143738,307.691681,302.371643,303.646851,6070469,303.646851
"2012-04-18",302.889709,305.255829,300.27948,302.59082,5359012,302.59082
"2012-04-19",301.714111,306.97937,298.381592,298.531036,6613898,298.531036
"2012-04-20",300.996796,303.288208,296.802521,296.917084,6139727,296.917084
"2012-04-23",295.342987,298.107605,293.998016,297.684204,4412076,297.684204
"2012-04-24",298.003021,302.182343,297.544739,299.51236,3872661,299.51236
"2012-04-25",300.872253,304.533539,300.314362,303.721588,3655852,303.721588
"2012-04-26",304.314362,307.84613,303.711609,306.585846,4200686,306.585846
"2012-04-27",306.361694,307.218475,304.159943,306.341766,3285067,306.341766
"2012-04-30",305.350464,306.889709,299.183594,301.295685,4832646,301.295685
"2012-05-01",300.767639,304.658081,298.974365,301.086456,4019610,301.086456
"2012-05-02",299.477478,302.919586,299.183594,302.496155,3235081,302.496155
"2012-05-03",303.671753,306.267029,303.338013,304.369141,3750003,304.369141
"2012-05-04",301.828674,302.809998,297.29068,297.370392,4431348,297.370392
"2012-05-07",296.389069,304.144989,296.389069,302.640625,4003952,302.640625
"2012-05-08",301.634399,307.298157,299.228424,305.250854,5374670,305.250854
"2012-05-09",302.276978,307.039154,299.781342,303.437653,4675058,303.437653
"2012-05-10",305.335541,306.944489,303.975616,305.684235,3083314,305.684235
"2012-05-11",304.0354,306.127563,301.255829,301.484955,4214538,301.484955
"2012-05-14",299.26828,303.113861,299.16864,300.872253,3662477,300.872253
"2012-05-15",301.544739,306.351715,300.747711,304.413971,4219958,304.413971
"2012-05-16",307.826202,313.873535,306.819977,313.29071,9706446,313.29071
"2012-05-17",315.731567,317.73407,309.455078,310.361694,6732742,310.361694
"2012-05-18",311.382874,315.029205,297.235901,299.078979,11991780,299.078979
"2012-05-21",299.133759,306.695435,298.87973,305.908386,6173855,305.908386
"2012-05-22",305.574646,305.758942,296.887207,299.278229,6126679,299.278229
"2012-05-23",299.70166,303.661804,297.445099,303.592072,6380025,303.592072
"2012-05-24",303.442627,304.817474,298.316833,300.702881,3796778,300.702881
"2012-05-25",299.377869,299.741486,293.041595,294.660553,7190652,294.660553
"2012-05-29",296.792542,298.44635,293.061523,296.060303,5230934,296.060303
"2012-05-30",292.981842,294.844849,290.675476,293.016693,3827694,293.016693
"2012-05-31",293.260773,293.898407,288.418945,289.345459,5958852,289.345459
"2012-06-01",284.827393,285.255798,283.113831,284.42392,6138724,284.42392
"2012-06-04",284.045319,289.161163,283.940735,288.214691,4883637,288.214691
"2012-06-05",286.650574,287.985565,282.177338,284.139984,4697341,284.139984
"2012-06-06",287.163635,289.898376,285.734009,289.200989,4207311,289.200989
"2012-06-07",292.702881,292.847351,287.547211,288.03537,3530183,288.03537
"2012-06-08",286.849823,289.415192,286.217194,289.141235,2831373,289.141235
"2012-06-11",291.014221,291.567139,282.286926,283.188538,5342149,283.188538
"2012-06-12",283.821167,284.085175,278.24707,281.494873,6472570,281.494873
"2012-06-13",279.811188,282.441345,278.296875,279.497375,3923050,279.497375
"2012-06-14",279.60199,281.47995,277.220917,278.481171,4707379,278.481171
"2012-06-15",279.123779,281.205963,277.504852,281.200989,6024898,281.200989
"2012-06-18",280.259521,286.032867,278.580811,284.359161,5012518,284.359161
"2012-06-19",285.72403,291.049072,285.489929,289.679199,4167964,289.679199
"2012-06-20",288.822418,288.917053,285.684174,287.676727,4710992,287.676727
"2012-06-21",288.837372,288.837372,280.812439,281.549683,4037678,281.549683
"2012-06-22",282.939484,284.672974,281.853546,284.672974,4472501,284.672974
"2012-06-25",282.605713,282.984314,277.634369,279.303101,3175056,279.303101
"2012-06-26",280.329254,282.242096,278.695374,281.285675,2710522,281.285675
"2012-06-27",282.790039,285.923279,281.953156,283.587036,3397286,283.587036
"2012-06-28",281.893402,282.05777,277.564606,281.101349,3856200,281.101349
"2012-06-29",286.406464,288.981812,285.031616,288.951935,5057887,288.951935
"2012-07-02",289.823669,290.411469,287.173615,289.151184,3323410,289.151184
"2012-07-03",288.922058,293.106354,287.920807,292.817444,2387917,292.817444
"2012-07-05",293.280701,298.909607,293.171112,296.847351,4709386,296.847351
"2012-07-06",295.118835,295.651825,290.321808,291.895905,4339806,291.895905
"2012-07-09",291.382813,293.201019,289.539734,291.910858,3443057,291.910858
"2012-07-10",293.993042,295.108856,288.289429,289.763885,3860617,289.763885
"2012-07-11",287.073975,287.846069,281.415192,284.528503,7024832,284.528503
"2012-07-12",282.501129,284.897125,279.995514,284.174835,4636915,284.174835
"2012-07-13",285.006714,288.493652,283.21344,287.183563,3966813,287.183563
"2012-07-16",287.108856,288.51358,284.822418,286.386566,2936164,286.386566
"2012-07-17",288.13501,289.250824,283.138733,287.288177,3372795,287.288177
"2012-07-18",287.41272,290.755188,286.989288,289.295654,3108006,289.295654
"2012-07-19",291.975616,298.122559,291.905853,295.422668,9384444,295.422668
"2012-07-20",303.243378,305.325562,297.973114,304.269531,12975855,304.269531
"2012-07-23",299.118835,308.020477,298.007996,306.605774,7150100,306.605774
"2012-07-24",306.351715,307.811249,301.041626,302.650604,4033863,302.650604
"2012-07-25",303.0242,305.544739,301.554688,302.859802,3659666,302.859802
"2012-07-26",306.351715,307.283234,303.876007,305.53479,3383033,305.53479
"2012-07-27",308.289459,316.314362,307.597046,316.294464,7126010,316.294464
"2012-07-30",316.837402,320.100189,313.574646,314.969421,4389793,314.969421
"2012-07-31",312.95697,317.061584,312.937042,315.303162,3745185,315.303162
"2012-08-01",317.460083,318.560944,314.511139,315.158722,3703028,315.158722
"2012-08-02",311.587097,317.82373,310.541016,313.20105,3970226,313.20105
"2012-08-03",318.805054,320.658081,316.882263,319.46756,3808422,319.46756
"2012-08-06",318.610779,323.477539,318.416504,320.209778,3578162,320.209778
"2012-08-07",319.696686,320.927094,317.046631,319.074036,3978457,319.074036
"2012-08-08",318.331818,321.729065,318.057831,319.915863,2654312,319.915863
"2012-08-09",321.051605,321.978149,319.562195,319.975647,2148623,319.975647
"2012-08-10",318.102661,319.920868,316.877258,319.8013,2879954,319.8013
"2012-08-13",322.50119,328.842407,322.132568,328.772675,6560298,328.772675
"2012-08-14",328.394104,335.168701,328.269562,333.081543,7350850,333.081543
"2012-08-15",333.888489,335.866089,330.810028,332.523621,4839472,332.523621
"2012-08-16",332.508667,336.060364,332.294464,335.17868,3448277,335.17868
"2012-08-17",335.801331,337.360504,334.595856,337.305695,4371725,337.305695
"2012-08-20",336.48877,338.16745,335.074066,336.508698,3529380,336.508698
"2012-08-21",335.298218,337.7341,329.848633,333.504944,4461059,333.504944
"2012-08-22",332.443909,339.029236,332.105194,337.325623,3832712,337.325623
"2012-08-23",335.876068,338.969452,334.247162,337.136322,3581775,337.136322
"2012-08-24",336.538574,338.954529,335.781403,338.047913,2863894,338.047913
"2012-08-27",330.257111,334.7453,328.38913,333.360474,5246994,333.360474
"2012-08-28",331.258362,337.5448,331.128845,337.360504,4132632,337.360504
"2012-08-29",337.420258,343.208557,336.812531,342.720398,6003017,342.720398
"2012-08-30",340.842438,342.41156,338.820007,339.56723,3265996,339.56723
"2012-08-31",340.7229,343.004333,338.750275,341.265839,4270146,341.265839
"2012-09-04",340.996857,341.221008,335.492493,339.248413,3793365,339.248413
"2012-09-05",338.730347,341.968231,338.301971,339.08902,3429206,339.08902
"2012-09-06",341.699219,348.638214,341.086517,348.394135,6109816,348.394135
"2012-09-07",348.693024,354.795135,347.532349,351.756531,6490236,351.756531
"2012-09-10",353.554779,355.074097,347.891022,349.076569,5139191,349.076569
"2012-09-11",347.676819,349.016785,344.209808,344.802582,3761647,344.802582
"2012-09-12",343.417786,346.157532,339.168701,344.150055,5304408,344.150055
"2012-09-13",345.250916,353.176208,343.980682,351.701721,5337933,351.701721
"2012-09-14",353.475098,355.168732,352.184937,353.514954,5256630,353.514954
"2012-09-17",352.73288,355.108978,351.183685,353.664368,3027907,353.664368
"2012-09-18",352.568481,357.988159,352.070343,357.798889,4149094,357.798889
"2012-09-19",357.410339,362.919678,356.867371,362.391663,6219826,362.391663
"2012-09-20",360.882324,364.324432,359.263397,362.7005,5836595,362.7005
"2012-09-21",364.737885,366.087799,363.696777,365.624542,12765871,365.624542
"2012-09-24",364.135132,373.619568,363.761536,373.290802,7154316,373.290802
"2012-09-25",375.118958,381.016846,372.434021,373.181213,12162417,373.181213
"2012-09-26",373.524933,379.198669,369.116455,375.323212,11388327,375.323212
"2012-09-27",378.556091,379.995697,374.42157,376.837524,7891669,376.837524
"2012-09-28",375.666901,378.2323,374.172516,375.841248,5587866,375.841248
"2012-10-01",378.107758,381.071655,376.693054,379.467651,6359749,379.467651
"2012-10-02",381.171265,381.564789,373.734161,377.081604,5601317,377.081604
"2012-10-03",376.448975,380.533661,374.695557,379.826324,4433155,379.826324
"2012-10-04",379.950836,383.507507,378.282104,382.590942,4926798,382.590942
"2012-10-05",383.915985,385.744141,381.07663,382.391693,5492310,382.391693
"2012-10-08",379.079132,380.364288,375.666901,377.505005,3931883,377.505005
"2012-10-09",378.416595,379.238525,369.878601,370.655701,6028913,370.655701
"2012-10-10",369.544861,372.369263,367.76651,370.889801,4095092,370.889801
"2012-10-11",375.04425,377.833771,373.74411,374.336884,4785671,374.336884
"2012-10-12",374.52121,376.025574,370.660675,370.984467,4826423,370.984467
"2012-10-15",369.584717,370.526184,363.985687,369.106506,6060833,369.106506
"2012-10-16",368.683075,372.100281,366.85495,370.959564,4131829,370.959564
"2012-10-17",370.585968,376.757813,368.747833,376.334412,4602989,376.334412
"2012-10-18",376.359314,378.292053,336.737823,346.202362,24978074,346.202362
"2012-10-19",351.472595,352.030518,334.7453,339.622009,23050476,339.622009
"2012-10-22",339.233459,341.036713,333.599579,338.067841,8141603,338.067841
"2012-10-23",334.750275,342.381683,334.7453,338.904694,5855064,338.904694
"2012-10-24",342.117645,342.217285,336.374176,337.385406,5011715,337.385406
"2012-10-25",338.730347,339.726624,335.497467,337.614532,4820200,337.614532
"2012-10-26",336.986877,340.239685,334.346771,336.314423,3916224,336.314423
"2012-10-31",338.660614,339.228485,336.239685,338.879791,3085522,338.879791
"2012-11-01",338.481293,344.160004,338.092743,342.511169,4115569,342.511169
"2012-11-02",346.097748,346.476318,342.401581,342.675568,4666225,342.675568
"2012-11-05",340.971954,342.147552,336.518646,340.204834,3284064,340.204834
"2012-11-06",341.460114,341.968231,337.509918,339.587158,3177465,339.587158
"2012-11-07",336.239685,337.848663,332.00058,332.314392,4481334,332.314392
"2012-11-08",333.848663,334.491241,324.399078,324.927094,5213468,324.927094
"2012-11-09",326.102692,332.922119,323.935822,330.277039,6251545,330.277039
"2012-11-12",330.635681,333.649414,329.20108,331.706696,2822339,331.706696
"2012-11-13",330.262085,332.553497,327.886017,328.294464,3200351,328.294464
"2012-11-14",329.096466,329.853638,324.035431,325.05661,3349307,325.05661
"2012-11-15",323.786377,328.7677,320.747772,322.421478,3711660,322.421478
"2012-11-16",321.788849,325.290741,316.8125,322.381622,6902174,322.381622
"2012-11-19",326.625732,333.211029,326.541046,332.857361,4754153,332.857361
"2012-11-20",333.504944,337.7341,331.044159,333.73407,4193058,333.73407
"2012-11-21",333.245911,333.649414,328.966949,331.691742,4240234,331.691742
"2012-11-23",333.73407,333.749023,331.806305,332.737823,1851916,332.737823
"2012-11-26",331.975677,332.254639,328.279541,329.340546,4425727,329.340546
"2012-11-27",328.852386,336.239685,327.771423,334.102692,5036206,334.102692
"2012-11-28",332.757751,341.176178,330.705444,340.558502,6106804,340.558502
"2012-11-29",342.605835,345.654388,339.726624,344.653168,5573814,344.653168
"2012-11-30",344.364227,348.304474,341.564728,347.881042,6350916,347.881042
"2012-12-03",349.808838,351.627014,345.759003,346.326874,4401436,346.326874
"2012-12-04",346.202362,346.45639,341.569702,344.224762,3998331,344.224762
"2012-12-05",344.782684,345.953278,339.890991,342.625763,3738761,342.625763
"2012-12-06",342.511169,346.506195,340.976929,344.274567,2935562,344.274567
"2012-12-07",346.202362,347.138824,339.935852,340.827484,3852988,340.827484
"2012-12-10",341.415283,344.5336,340.618286,341.430237,2743645,341.430237
"2012-12-11",343.71167,349.649414,342.575928,347.138824,5395348,347.138824
"2012-12-12",348.309448,350.441467,345.44519,347.47757,4870186,347.47757
"2012-12-13",356.623291,356.897247,348.468842,350.037964,6915625,350.037964
"2012-12-14",348.279572,352.588409,347.91095,349.669342,4276168,349.669342
"2012-12-17",351.432739,359.612091,350.695496,359.04422,6093555,359.04422
"2012-12-18",356.962006,363.18869,356.189911,359.18866,6032326,359.18866
"2012-12-19",359.009338,360.150055,357.001862,358.71048,3851583,358.71048
"2012-12-20",360.279572,360.971985,357.146332,359.831268,3326422,359.831268
"2012-12-21",355.651917,358.067871,353.93338,356.478821,7078433,356.478821
"2012-12-24",355.920929,356.254669,352.414063,353.425262,1688104,353.425262
"2012-12-26",352.712952,355.108978,349.893524,353.11145,2373664,353.11145
