"dates","EW.Open","EW.High","EW.Low","EW.Close","EW.Volume","EW.Adjusted"
"2012-11-27",14.098333,14.168333,13.981667,14.01,7081800,14.01
"2012-11-28",13.931667,14.031667,13.846667,13.996667,6186000,13.996667
"2012-11-29",14.076667,14.251667,13.971667,13.99,5989800,13.99
"2012-11-30",14.068333,14.495,13.998333,14.461667,6918600,14.461667
"2012-12-03",14.48,14.588333,14.266667,14.42,7927800,14.42
"2012-12-04",14.836667,15.351667,14.595,15.25,15726000,15.25
"2012-12-05",15.24,15.275,15.071667,15.1,9595200,15.1
"2012-12-06",15.105,15.286667,14.983333,15.186667,5775000,15.186667
"2012-12-07",15.22,15.381667,15.158333,15.226667,5407800,15.226667
"2012-12-10",15.176667,15.555,15.148333,15.346667,10894200,15.346667
"2012-12-11",15.278333,15.531667,15.231667,15.29,5112000,15.29
"2012-12-12",15.325,15.425,15.065,15.098333,5718600,15.098333
"2012-12-13",15.081667,15.21,15.04,15.081667,2713800,15.081667
"2012-12-14",15.025,15.265,15.025,15.17,4851600,15.17
"2012-12-17",15.183333,15.318333,15.053333,15.311667,3498600,15.311667
"2012-12-18",15.31,15.333333,15.191667,15.325,3373200,15.325
"2012-12-19",15.353333,15.405,15.308333,15.333333,2926800,15.333333
"2012-12-20",15.318333,15.44,15.25,15.383333,2599200,15.383333
"2012-12-21",15.31,15.468333,15.296667,15.351667,5238000,15.351667
"2012-12-24",15.378333,15.415,15.183333,15.298333,1304400,15.298333
"2012-12-26",15.301667,15.35,15.05,15.058333,2301000,15.058333
"2012-12-27",15.088333,15.218333,15.005,15.175,3016200,15.175
"2012-12-28",15.131667,15.196667,14.855,14.878333,3004200,14.878333
"2012-12-31",14.861667,15.033333,14.79,15.028333,3045000,15.028333
"2013-01-02",15.32,15.431667,15.205,15.356667,4433400,15.356667
"2013-01-03",15.346667,15.485,15.335,15.42,3539400,15.42
"2013-01-04",15.461667,15.525,15.25,15.441667,5901600,15.441667
"2013-01-07",15.298333,15.83,15.263333,15.75,4742400,15.75
"2013-01-08",15.7,15.77,15.366667,15.428333,6937800,15.428333
"2013-01-09",15.535,15.576667,15.343333,15.533333,4782600,15.533333
"2013-01-10",15.58,15.583333,15.328333,15.338333,4102800,15.338333
"2013-01-11",15.39,15.5,15.265,15.298333,2953200,15.298333
"2013-01-14",15.28,15.296667,15.105,15.233333,2584800,15.233333
"2013-01-15",15.198333,15.275,14.936667,15.011667,5178000,15.011667
"2013-01-16",14.996667,15.318333,14.963333,15.218333,5468400,15.218333
"2013-01-17",15.268333,15.343333,15.136667,15.251667,3663600,15.251667
"2013-01-18",15.288333,15.768333,15.288333,15.76,6466200,15.76
"2013-01-22",15.691667,15.728333,15.321667,15.328333,4510200,15.328333
"2013-01-23",15.378333,15.416667,15.083333,15.115,5267400,15.115
"2013-01-24",15.13,15.291667,15.12,15.268333,4723800,15.268333
"2013-01-25",15.273333,15.398333,15.135,15.348333,3264600,15.348333
"2013-01-28",15.373333,15.396667,15.068333,15.09,3307800,15.09
"2013-01-29",15.126667,15.188333,15.021667,15.066667,5362800,15.066667
"2013-01-30",15.083333,15.158333,14.991667,15.01,6196800,15.01
"2013-01-31",15.043333,15.108333,14.95,14.988333,6638400,14.988333
"2013-02-01",15.283333,15.59,15.061667,15.568333,7597800,15.568333
"2013-02-04",15.325,15.663333,15.251667,15.51,7671600,15.51
"2013-02-05",14.943333,15.143333,14.393333,14.458333,25983600,14.458333
"2013-02-06",14.358333,14.466667,13.993333,14.466667,19273200,14.466667
"2013-02-07",14.466667,14.485,14.078333,14.333333,9698400,14.333333
"2013-02-08",14.395,14.553333,14.27,14.536667,10552200,14.536667
"2013-02-11",14.503333,14.568333,14.273333,14.508333,6923400,14.508333
"2013-02-12",14.506667,14.618333,14.396667,14.57,6114000,14.57
"2013-02-13",14.576667,14.656667,14.401667,14.51,4679400,14.51
"2013-02-14",14.495,14.533333,14.345,14.391667,4168800,14.391667
"2013-02-15",14.436667,14.46,14.29,14.393333,4133400,14.393333
"2013-02-19",14.425,14.493333,14.338333,14.45,5240400,14.45
"2013-02-20",14.423333,14.493333,14.385,14.398333,4427400,14.398333
"2013-02-21",14.341667,14.466667,14.183333,14.28,6207000,14.28
"2013-02-22",14.3,14.408333,14.213333,14.395,4110000,14.395
"2013-02-25",14.423333,14.79,14.41,14.416667,7293600,14.416667
"2013-02-26",14.446667,14.528333,14.318333,14.466667,5046600,14.466667
"2013-02-27",14.43,14.496667,14.206667,14.405,6079800,14.405
"2013-02-28",14.42,14.565,14.3,14.321667,5745600,14.321667
"2013-03-01",14.296667,14.496667,14.166667,14.35,6827400,14.35
"2013-03-04",14.318333,14.435,14.285,14.433333,4438200,14.433333
"2013-03-05",14.445,14.633333,14.435,14.603333,3566400,14.603333
"2013-03-06",14.623333,14.828333,14.595,14.816667,6429000,14.816667
"2013-03-07",14.761667,14.873333,14.743333,14.818333,4560000,14.818333
"2013-03-08",14.88,15.051667,14.806667,15.05,5268600,15.05
"2013-03-11",14.91,14.91,14.531667,14.678333,10427400,14.678333
"2013-03-12",14.743333,14.743333,14.571667,14.661667,4429200,14.661667
"2013-03-13",14.68,14.708333,14.548333,14.56,3705000,14.56
"2013-03-14",14.645,14.645,14.206667,14.23,5925000,14.23
"2013-03-15",13.991667,14.153333,13.673333,13.698333,12472800,13.698333
"2013-03-18",13.638333,13.675,13.503333,13.535,3694800,13.535
"2013-03-19",13.523333,13.561667,13.016667,13.11,15390000,13.11
"2013-03-20",13.166667,13.53,13.153333,13.488333,11076600,13.488333
"2013-03-21",13.456667,13.696667,13.45,13.653333,6729000,13.653333
"2013-03-22",13.616667,13.821667,13.586667,13.698333,7923600,13.698333
"2013-03-25",13.728333,13.755,13.485,13.618333,5596800,13.618333
"2013-03-26",13.653333,13.708333,13.583333,13.663333,2579400,13.663333
"2013-03-27",13.588333,13.731667,13.535,13.615,3151200,13.615
"2013-03-28",13.633333,13.798333,13.578333,13.693333,5278200,13.693333
"2013-04-01",13.701667,13.856667,13.675,13.715,3245400,13.715
"2013-04-02",13.75,13.915,13.746667,13.858333,6080400,13.858333
"2013-04-03",13.866667,13.96,13.821667,13.903333,4291200,13.903333
"2013-04-04",13.913333,13.968333,13.713333,13.736667,4773000,13.736667
"2013-04-05",13.633333,13.716667,13.528333,13.566667,4992000,13.566667
"2013-04-08",13.548333,13.628333,13.51,13.603333,6099000,13.603333
"2013-04-09",13.638333,13.981667,13.638333,13.931667,5271600,13.931667
"2013-04-10",13.943333,13.991667,13.753333,13.846667,4656000,13.846667
"2013-04-11",13.87,14.098333,13.856667,13.97,4654200,13.97
"2013-04-12",13.965,14.14,13.965,14.133333,5817000,14.133333
"2013-04-15",14.1,14.191667,13.916667,13.943333,5702400,13.943333
"2013-04-16",13.991667,14.165,13.931667,14.155,4690800,14.155
"2013-04-17",14.095,14.143333,13.745,13.981667,5919000,13.981667
"2013-04-18",13.995,14.07,13.738333,13.791667,4013400,13.791667
"2013-04-19",13.843333,13.953333,13.725,13.853333,5074800,13.853333
"2013-04-22",13.885,13.95,13.808333,13.938333,7449600,13.938333
"2013-04-23",14.003333,14.351667,13.695,13.801667,15366000,13.801667
"2013-04-24",11.091667,11.1,10.583333,10.766667,68960400,10.766667
"2013-04-25",10.956667,11.021667,10.891667,10.898333,24807000,10.898333
"2013-04-26",10.888333,10.976667,10.673333,10.695,9004200,10.695
"2013-04-29",10.746667,10.79,10.646667,10.713333,8022000,10.713333
"2013-04-30",10.736667,10.775,10.498333,10.631667,11415000,10.631667
"2013-05-01",10.586667,10.661667,10.39,10.423333,9689400,10.423333
"2013-05-02",10.463333,10.78,10.463333,10.698333,9129000,10.698333
"2013-05-03",10.751667,10.751667,10.491667,10.535,8230200,10.535
"2013-05-06",10.523333,10.691667,10.483333,10.61,6508200,10.61
"2013-05-07",10.65,10.673333,10.536667,10.665,9016200,10.665
"2013-05-08",10.666667,10.916667,10.601667,10.908333,9631800,10.908333
"2013-05-09",10.905,11.243333,10.851667,11.121667,8604000,11.121667
"2013-05-10",11.106667,11.328333,11.091667,11.311667,7346400,11.311667
"2013-05-13",11.278333,11.375,11.211667,11.223333,6496200,11.223333
"2013-05-14",11.503333,12,11.456667,11.928333,16692600,11.928333
"2013-05-15",11.928333,12.066667,11.78,11.856667,8460600,11.856667
"2013-05-16",11.808333,11.808333,11.291667,11.435,11971800,11.435
"2013-05-17",11.446667,11.538333,11.068333,11.176667,12251400,11.176667
"2013-05-20",11.166667,11.166667,10.791667,11.061667,14031000,11.061667
"2013-05-21",11.04,11.053333,10.815,11,11944200,11
"2013-05-22",10.991667,11.158333,10.678333,10.716667,12554400,10.716667
"2013-05-23",10.661667,11.05,10.658333,10.953333,8775000,10.953333
"2013-05-24",10.953333,11.026667,10.815,10.921667,7017000,10.921667
"2013-05-28",11.036667,11.103333,10.796667,10.865,7600200,10.865
"2013-05-29",10.766667,10.826667,10.59,10.703333,6382200,10.703333
"2013-05-30",10.735,10.89,10.715,10.825,7685400,10.825
"2013-05-31",10.775,11.215,10.708333,11.076667,12371400,11.076667
"2013-06-03",11.103333,11.116667,10.925,11.04,8215200,11.04
"2013-06-04",10.963333,11.058333,10.818333,10.9,6895200,10.9
"2013-06-05",10.851667,11.148333,10.851667,11.095,8323800,11.095
"2013-06-06",11.058333,11.158333,10.911667,11.083333,8267400,11.083333
"2013-06-07",11.141667,11.206667,11.058333,11.2,7414800,11.2
"2013-06-10",11.383333,11.631667,11.333333,11.575,9495600,11.575
"2013-06-11",11.466667,11.505,11.341667,11.381667,6122400,11.381667
"2013-06-12",11.456667,11.55,11.245,11.378333,5317200,11.378333
"2013-06-13",11.45,12.106667,11.45,11.991667,11975400,11.991667
"2013-06-14",11.781667,11.916667,11.603333,11.666667,9570000,11.666667
"2013-06-17",11.73,11.78,11.68,11.746667,4887000,11.746667
"2013-06-18",11.745,11.768333,11.615,11.693333,4741200,11.693333
"2013-06-19",11.711667,11.76,11.468333,11.47,5445000,11.47
"2013-06-20",11.398333,11.415,11.1,11.115,4788000,11.115
"2013-06-21",11.19,11.291667,10.996667,11.075,8621400,11.075
"2013-06-24",11.053333,11.126667,10.726667,11.058333,8397600,11.058333
"2013-06-25",11.161667,11.251667,11.028333,11.198333,4543200,11.198333
"2013-06-26",11.285,11.348333,11.033333,11.038333,3224400,11.038333
"2013-06-27",11.093333,11.243333,11.085,11.136667,2886600,11.136667
"2013-06-28",11.133333,11.306667,11.121667,11.2,5833200,11.2
"2013-07-01",11.22,11.3,11.136667,11.176667,4746000,11.176667
"2013-07-02",11.138333,11.18,10.936667,11.01,7521000,11.01
"2013-07-03",10.988333,10.993333,10.858333,10.875,2460600,10.875
"2013-07-05",10.921667,11.103333,10.895,11.1,2836800,11.1
"2013-07-08",11.171667,11.275,11.091667,11.135,4823400,11.135
"2013-07-09",11.173333,11.221667,10.925,10.956667,7287000,10.956667
"2013-07-10",10.928333,10.99,10.838333,10.911667,6317400,10.911667
"2013-07-11",11.031667,11.076667,10.89,10.965,8435400,10.965
"2013-07-12",11.428333,11.523333,11.183333,11.308333,13441800,11.308333
"2013-07-15",11.285,11.315,11.015,11.24,7766400,11.24
"2013-07-16",11.241667,11.3,11.058333,11.068333,7995000,11.068333
"2013-07-17",11.108333,11.195,11.071667,11.078333,4891800,11.078333
"2013-07-18",11.311667,11.361667,11.033333,11.168333,6393000,11.168333
"2013-07-19",11.158333,11.39,11.115,11.375,5905200,11.375
"2013-07-22",11.388333,11.638333,11.351667,11.601667,6877200,11.601667
"2013-07-23",11.61,11.838333,11.5,11.81,9337200,11.81
"2013-07-24",11.835,11.9,11.596667,11.696667,11553000,11.696667
"2013-07-25",11.693333,11.81,11.61,11.78,8224800,11.78
"2013-07-26",11.761667,12.218333,11.625,11.966667,14108400,11.966667
"2013-07-29",11.965,12.023333,11.67,11.835,7418400,11.835
"2013-07-30",11.836667,11.906667,11.721667,11.751667,4840200,11.751667
"2013-07-31",11.785,12,11.74,11.896667,6264000,11.896667
"2013-08-01",12.033333,12.288333,12.026667,12.233333,7198800,12.233333
"2013-08-02",12.191667,12.238333,12.063333,12.101667,4507800,12.101667
"2013-08-05",12.05,12.186667,12.031667,12.135,3450000,12.135
"2013-08-06",12.131667,12.2,11.995,12.035,4713600,12.035
"2013-08-07",12,12.051667,11.906667,12.003333,3899400,12.003333
"2013-08-08",12.048333,12.173333,11.94,12.138333,3505200,12.138333
"2013-08-09",12.116667,12.22,12.035,12.111667,3153600,12.111667
"2013-08-12",12.066667,12.131667,12.001667,12.053333,2931600,12.053333
"2013-08-13",12.076667,12.121667,11.933333,12.003333,3492600,12.003333
"2013-08-14",11.991667,12.165,11.991667,12.128333,4119000,12.128333
"2013-08-15",12.051667,12.051667,11.766667,11.885,5226000,11.885
"2013-08-16",11.82,11.838333,11.608333,11.668333,4272600,11.668333
"2013-08-19",11.681667,11.708333,11.573333,11.578333,5607600,11.578333
"2013-08-20",11.583333,11.82,11.565,11.743333,5165400,11.743333
"2013-08-21",11.766667,12.101667,11.766667,11.95,7691400,11.95
"2013-08-22",11.96,12.155,11.956667,12.05,6870600,12.05
"2013-08-23",12.131667,12.205,12.108333,12.156667,6958200,12.156667
"2013-08-26",12.163333,12.248333,12.12,12.165,5061000,12.165
"2013-08-27",12.066667,12.071667,11.851667,11.861667,4540800,11.861667
"2013-08-28",11.848333,11.928333,11.715,11.751667,4734600,11.751667
"2013-08-29",11.718333,11.821667,11.708333,11.781667,3378000,11.781667
"2013-08-30",11.78,11.826667,11.688333,11.73,4374000,11.73
"2013-09-03",11.85,11.921667,11.69,11.76,5751000,11.76
"2013-09-04",11.748333,11.906667,11.73,11.893333,5050200,11.893333
"2013-09-05",11.873333,12.051667,11.873333,11.965,4194000,11.965
"2013-09-06",12.026667,12.045,11.901667,11.911667,5988000,11.911667
"2013-09-09",11.933333,11.986667,11.913333,11.953333,6168000,11.953333
"2013-09-10",12.025,12.101667,11.976667,12.018333,3560400,12.018333
"2013-09-11",12.04,12.086667,12.003333,12.065,4788000,12.065
"2013-09-12",12.048333,12.05,11.936667,11.95,3042600,11.95
"2013-09-13",11.936667,11.981667,11.871667,11.935,3871800,11.935
"2013-09-16",12.063333,12.083333,11.916667,11.936667,4292400,11.936667
"2013-09-17",11.928333,12.076667,11.885,11.958333,3957600,11.958333
"2013-09-18",11.931667,11.958333,11.646667,11.806667,13693200,11.806667
"2013-09-19",11.858333,11.858333,11.743333,11.785,3752400,11.785
"2013-09-20",11.771667,11.82,11.653333,11.671667,6672000,11.671667
"2013-09-23",11.655,11.703333,11.52,11.545,38986200,11.545
"2013-09-24",11.541667,11.666667,11.541667,11.615,11302800,11.615
"2013-09-25",11.666667,11.676667,11.403333,11.408333,16053000,11.408333
"2013-09-26",11.445,11.5,11.256667,11.43,18375000,11.43
"2013-09-27",11.388333,11.573333,11.348333,11.465,9498600,11.465
"2013-09-30",11.31,11.61,11.288333,11.605,9829200,11.605
"2013-10-01",11.665,11.885,11.628333,11.885,19781400,11.885
"2013-10-02",11.853333,11.985,11.821667,11.971667,9856200,11.971667
"2013-10-03",11.985,12.14,11.851667,12.031667,8963400,12.031667
"2013-10-04",12.031667,12.183333,12.028333,12.135,5937600,12.135
"2013-10-07",12.043333,12.166667,11.98,12.096667,5754600,12.096667
"2013-10-08",12.071667,12.166667,12.063333,12.065,7446600,12.065
"2013-10-09",12.078333,12.233333,12.065,12.146667,7110000,12.146667
"2013-10-10",12.271667,12.293333,12.121667,12.29,5181000,12.29
"2013-10-11",12.236667,12.351667,12.196667,12.33,3741000,12.33
"2013-10-14",12.265,12.486667,12.248333,12.485,4902000,12.485
"2013-10-15",12.446667,12.576667,12.41,12.505,8241600,12.505
"2013-10-16",12.808333,12.818333,12.663333,12.778333,8142600,12.778333
"2013-10-17",12.765,12.853333,12.738333,12.845,4290000,12.845
"2013-10-18",12.87,12.873333,12.72,12.866667,4291200,12.866667
"2013-10-21",12.886667,12.983333,12.868333,12.965,5352600,12.965
"2013-10-22",12.981667,13.111667,12.971667,13.02,6307800,13.02
"2013-10-23",13.008333,13.148333,12.975,13.023333,6920400,13.023333
"2013-10-24",13.04,13.106667,12.778333,12.91,5314200,12.91
"2013-10-25",12.905,12.978333,12.805,12.843333,5478000,12.843333
"2013-10-28",12.191667,12.51,11.968333,12.206667,23565600,12.206667
"2013-10-29",12.193333,12.336667,11.398333,11.643333,37822200,11.643333
"2013-10-30",11.231667,11.233333,10.955,11.048333,31110600,11.048333
"2013-10-31",11.025,11.045,10.813333,10.865,20184600,10.865
"2013-11-01",10.906667,10.941667,10.671667,10.711667,9468000,10.711667
"2013-11-04",10.715,10.728333,10.471667,10.541667,14514600,10.541667
"2013-11-05",10.54,10.54,10.361667,10.391667,10053000,10.391667
"2013-11-06",10.416667,10.526667,10.378333,10.426667,8781000,10.426667
"2013-11-07",10.471667,10.688333,10.435,10.601667,8527800,10.601667
"2013-11-08",10.608333,10.723333,10.553333,10.71,5863200,10.71
"2013-11-11",10.725,10.78,10.66,10.676667,3226200,10.676667
"2013-11-12",10.636667,10.683333,10.548333,10.606667,5747400,10.606667
"2013-11-13",10.551667,10.658333,10.55,10.613333,4887000,10.613333
"2013-11-14",10.613333,10.753333,10.488333,10.595,7807200,10.595
"2013-11-15",10.585,10.831667,10.585,10.831667,5394000,10.831667
"2013-11-18",10.821667,10.885,10.643333,10.661667,5788200,10.661667
"2013-11-19",10.661667,10.701667,10.585,10.64,4379400,10.64
"2013-11-20",10.598333,10.616667,10.425,10.493333,10460400,10.493333
"2013-11-21",10.536667,10.853333,10.501667,10.786667,7941600,10.786667
"2013-11-22",10.786667,10.871667,10.713333,10.81,5953800,10.81
"2013-11-25",10.808333,10.873333,10.686667,10.791667,12087000,10.791667
"2013-11-26",10.791667,10.836667,10.73,10.783333,4842600,10.783333
"2013-11-27",10.82,10.896667,10.768333,10.883333,3388800,10.883333
"2013-11-29",10.911667,10.988333,10.9,10.921667,3738600,10.921667
"2013-12-02",10.945,10.99,10.865,10.911667,6318000,10.911667
"2013-12-03",10.848333,10.893333,10.778333,10.855,5046000,10.855
"2013-12-04",10.848333,10.865,10.753333,10.811667,5016000,10.811667
"2013-12-05",10.81,10.915,10.768333,10.868333,3710400,10.868333
"2013-12-06",10.891667,11.085,10.87,11.048333,5182800,11.048333
"2013-12-09",10.428333,10.721667,10.318333,10.455,35488200,10.455
"2013-12-10",10.301667,10.505,10.27,10.421667,13524600,10.421667
"2013-12-11",10.39,10.411667,10.26,10.316667,9022200,10.316667
"2013-12-12",10.278333,10.333333,10.226667,10.27,8503800,10.27
"2013-12-13",10.283333,10.331667,10.103333,10.24,10502400,10.24
"2013-12-16",10.261667,10.48,10.261667,10.473333,11890800,10.473333
"2013-12-17",10.465,10.505,10.293333,10.455,9208200,10.455
"2013-12-18",10.458333,10.638333,10.426667,10.625,6310200,10.625
"2013-12-19",10.57,10.69,10.485,10.661667,6817200,10.661667
"2013-12-20",10.695,10.865,10.675,10.865,9900600,10.865
"2013-12-23",10.866667,10.92,10.806667,10.918333,5244600,10.918333
"2013-12-24",10.86,10.956667,10.85,10.936667,1523400,10.936667
"2013-12-26",10.963333,10.963333,10.825,10.898333,4834200,10.898333
"2013-12-27",10.905,11.058333,10.855,11.001667,4261200,11.001667
"2013-12-30",11,11,10.868333,10.946667,3390000,10.946667
"2013-12-31",10.948333,10.978333,10.84,10.96,3874200,10.96
"2014-01-02",10.946667,11.073333,10.865,10.986667,5004000,10.986667
"2014-01-03",11.005,11.266667,11.003333,11.21,7961400,11.21
"2014-01-06",11.153333,11.208333,10.971667,11.06,11344800,11.06
"2014-01-07",11.061667,11.246667,11.05,11.208333,5431800,11.208333
"2014-01-08",11.21,11.241667,11.096667,11.123333,7804200,11.123333
"2014-01-09",11.148333,11.411667,11.07,11.401667,5394600,11.401667
"2014-01-10",11.383333,11.426667,11.301667,11.413333,6825000,11.413333
"2014-01-13",11.373333,11.593333,11.373333,11.456667,6085800,11.456667
"2014-01-14",11.518333,11.791667,11.5,11.766667,7861200,11.766667
"2014-01-15",11.736667,12.246667,11.646667,11.981667,16347000,11.981667
"2014-01-16",12.083333,12.233333,12.025,12.111667,12545400,12.111667
"2014-01-17",12.148333,12.158333,11.373333,11.423333,23621400,11.423333
"2014-01-21",11.493333,11.715,11.266667,11.62,15920400,11.62
"2014-01-22",11.663333,11.683333,11.356667,11.371667,13620600,11.371667
"2014-01-23",11.336667,11.476667,11.336667,11.381667,5389800,11.381667
"2014-01-24",11.341667,11.506667,11.296667,11.468333,10120200,11.468333
"2014-01-27",11.405,11.451667,10.853333,11.063333,11434200,11.063333
"2014-01-28",11.086667,11.155,10.981667,11.046667,5804400,11.046667
"2014-01-29",10.976667,11.025,10.831667,10.858333,8175000,10.858333
"2014-01-30",10.983333,10.996667,10.84,10.913333,5415000,10.913333
"2014-01-31",10.785,10.881667,10.68,10.853333,9063600,10.853333
"2014-02-03",10.881667,10.911667,10.506667,10.695,13936200,10.695
"2014-02-04",10.671667,11.033333,10.541667,10.956667,18950400,10.956667
"2014-02-05",10.901667,11.305,10.901667,11.088333,12042600,11.088333
"2014-02-06",11.116667,11.241667,11.005,11.1,6420000,11.1
"2014-02-07",11.141667,11.306667,11.138333,11.156667,6621600,11.156667
"2014-02-10",11.166667,11.206667,11.136667,11.168333,7216800,11.168333
"2014-02-11",11.155,11.181667,11.076667,11.158333,6097200,11.158333
"2014-02-12",11.166667,11.171667,11.073333,11.118333,6085200,11.118333
"2014-02-13",11.086667,11.253333,11.041667,11.198333,6432000,11.198333
"2014-02-14",11.23,11.523333,11.133333,11.255,12903600,11.255
"2014-02-18",11.276667,11.318333,11.09,11.265,6606600,11.265
"2014-02-19",11.241667,11.33,11.16,11.17,4315800,11.17
"2014-02-20",11.163333,11.371667,11.118333,11.35,4527600,11.35
"2014-02-21",11.36,11.506667,11.35,11.373333,5951400,11.373333
"2014-02-24",11.368333,11.596667,11.368333,11.483333,5490000,11.483333
"2014-02-25",11.46,11.478333,11.288333,11.31,4285800,11.31
"2014-02-26",11.313333,11.425,11.261667,11.308333,3547800,11.308333
"2014-02-27",11.29,11.415,11.143333,11.371667,5718600,11.371667
"2014-02-28",11.366667,11.805,11.36,11.626667,9092400,11.626667
"2014-03-03",11.561667,11.598333,11.46,11.503333,7399200,11.503333
"2014-03-04",11.581667,11.741667,11.535,11.725,6294600,11.725
"2014-03-05",11.625,12.103333,11.59,12.085,9204000,12.085
"2014-03-06",12.068333,12.366667,11.968333,12.05,11376000,12.05
"2014-03-07",12.116667,12.116667,11.951667,12.011667,5751600,12.011667
"2014-03-10",12.151667,12.225,12.101667,12.176667,9079800,12.176667
"2014-03-11",12.17,12.276667,12.108333,12.198333,3452400,12.198333
"2014-03-12",12.156667,12.326667,12.09,12.31,4152600,12.31
"2014-03-13",12.33,12.33,11.983333,12,3790800,12
"2014-03-14",11.978333,12.141667,11.951667,12.023333,6277200,12.023333
"2014-03-17",12.098333,12.14,12.011667,12.061667,4132800,12.061667
"2014-03-18",12.078333,12.233333,12.073333,12.155,3218400,12.155
"2014-03-19",12.156667,12.435,12.138333,12.321667,6076200,12.321667
"2014-03-20",12.303333,12.341667,12.09,12.171667,4174200,12.171667
"2014-03-21",12.27,12.316667,11.956667,12.021667,7479000,12.021667
"2014-03-24",12.055,12.111667,11.723333,11.823333,6927000,11.823333
"2014-03-25",11.838333,12.06,11.838333,12.051667,5845800,12.051667
"2014-03-26",12.126667,12.288333,12.083333,12.19,6580200,12.19
"2014-03-27",12.13,12.235,11.815,11.876667,6549600,11.876667
"2014-03-28",11.88,11.996667,11.715,11.86,15146400,11.86
"2014-03-31",12.3,12.603333,12.006667,12.361667,24340200,12.361667
"2014-04-01",12.461667,12.498333,12.241667,12.37,4501200,12.37
"2014-04-02",12.401667,12.481667,12.276667,12.465,5015400,12.465
"2014-04-03",12.486667,12.555,12.376667,12.531667,7041000,12.531667
"2014-04-04",12.565,12.748333,12.348333,12.375,4488000,12.375
"2014-04-07",12.338333,12.368333,12.22,12.283333,6410400,12.283333
"2014-04-08",12.286667,12.456667,12.26,12.44,5310600,12.44
"2014-04-09",12.48,12.531667,12.351667,12.498333,8125800,12.498333
"2014-04-10",12.416667,12.576667,12.35,12.416667,8834400,12.416667
"2014-04-11",12.361667,12.391667,12.131667,12.161667,8925600,12.161667
"2014-04-14",13.655,14.066667,13.455,13.5,43350600,13.5
"2014-04-15",13.553333,13.648333,13.015,13.453333,11867400,13.453333
"2014-04-16",13.488333,13.538333,13.2,13.405,7136400,13.405
"2014-04-17",13.335,13.615,13.21,13.548333,12800400,13.548333
"2014-04-21",13.558333,13.61,12.86,13.186667,14883600,13.186667
"2014-04-22",13.188333,13.395,13.115,13.29,8950200,13.29
"2014-04-23",13.288333,13.405,13.233333,13.32,6356400,13.32
"2014-04-24",13.4,13.408333,13.086667,13.378333,5718000,13.378333
"2014-04-25",13.283333,13.666667,13.143333,13.416667,8208000,13.416667
"2014-04-28",13.456667,13.571667,13.335,13.53,4779600,13.53
"2014-04-29",13.578333,13.645,13.48,13.55,4968600,13.55
"2014-04-30",13.573333,13.638333,13.476667,13.578333,5759400,13.578333
"2014-05-01",13.545,13.786667,13.533333,13.736667,6033600,13.736667
"2014-05-02",13.706667,13.758333,13.621667,13.718333,3627000,13.718333
"2014-05-05",13.621667,13.991667,13.615,13.986667,6001200,13.986667
"2014-05-06",13.818333,13.931667,13.781667,13.876667,4051200,13.876667
"2014-05-07",13.885,13.968333,13.783333,13.96,4997400,13.96
"2014-05-08",13.975,14.12,13.893333,13.98,4648200,13.98
"2014-05-09",13.971667,14.25,13.888333,14.231667,5088600,14.231667
"2014-05-12",14.266667,14.385,14.263333,14.365,3174600,14.365
"2014-05-13",14.386667,14.42,14.253333,14.351667,2977200,14.351667
"2014-05-14",14.351667,14.398333,14.275,14.336667,2824200,14.336667
"2014-05-15",14.333333,14.431667,14.265,14.311667,7952400,14.311667
"2014-05-16",14.308333,14.458333,14.276667,14.338333,4276800,14.338333
"2014-05-19",14.286667,14.438333,14.263333,14.413333,4375200,14.413333
"2014-05-20",14.505,14.505,14.013333,14.191667,10543200,14.191667
"2014-05-21",14.3,14.398333,13.99,14.163333,6698400,14.163333
"2014-05-22",14.183333,14.205,13.503333,13.566667,13255200,13.566667
"2014-05-23",13.618333,13.643333,13.255,13.461667,11368800,13.461667
"2014-05-27",13.493333,13.55,13.143333,13.25,11555400,13.25
"2014-05-28",13.308333,13.451667,13.161667,13.393333,9634200,13.393333
"2014-05-29",13.461667,13.56,13.395,13.423333,3586200,13.423333
"2014-05-30",13.433333,13.665,13.373333,13.533333,5544000,13.533333
"2014-06-02",13.52,13.561667,13.321667,13.443333,5366400,13.443333
"2014-06-03",13.385,13.541667,13.37,13.43,3208800,13.43
"2014-06-04",13.378333,13.506667,13.34,13.413333,3314400,13.413333
"2014-06-05",13.455,13.57,13.333333,13.403333,5438400,13.403333
"2014-06-06",13.458333,13.495,13.371667,13.4,3311400,13.4
"2014-06-09",13.37,13.48,13.301667,13.468333,3600000,13.468333
"2014-06-10",13.655,13.715,13.35,13.451667,4635600,13.451667
"2014-06-11",13.58,13.828333,13.501667,13.751667,7706400,13.751667
"2014-06-12",13.708333,13.748333,13.315,13.315,11381400,13.315
"2014-06-13",13.345,13.361667,13.025,13.06,9241800,13.06
"2014-06-16",13.171667,13.475,13.02,13.073333,7231200,13.073333
"2014-06-17",13.625,13.95,13.505,13.676667,12733800,13.676667
"2014-06-18",13.666667,13.825,13.595,13.816667,4490400,13.816667
"2014-06-19",13.783333,14.018333,13.748333,14.013333,4896000,14.013333
"2014-06-20",14.045,14.221667,13.985,14.216667,9763800,14.216667
"2014-06-23",14.181667,14.365,14.18,14.275,5256600,14.275
