"dates","GE.Open","GE.High","GE.Low","GE.Close","GE.Volume","GE.Adjusted"
"2013-01-03",20.653847,20.663462,20.240385,20.288462,50449464,16.573984
"2013-01-04",20.394232,20.442308,20.307692,20.384615,30994704,16.652531
"2013-01-07",20.346153,20.403847,20.153847,20.317308,34056568,16.597553
"2013-01-08",20.288462,20.307692,19.884615,20.096153,41647320,16.416883
"2013-01-09",20.230768,20.259615,20.125,20.144232,29682120,16.456165
"2013-01-10",20.230768,20.413462,20.153847,20.355768,34682128,16.628973
"2013-01-11",20.403847,20.423077,20.211538,20.317308,43513288,16.597553
"2013-01-14",20.365385,20.423077,20.259615,20.307692,32984536,16.589693
"2013-01-15",20.230768,20.394232,20.201923,20.384615,27613040,16.652531
"2013-01-16",20.336538,20.384615,20.25,20.307692,40489384,16.589693
"2013-01-17",20.403847,20.711538,20.307692,20.480768,66405768,16.731083
"2013-01-18",21.096153,21.336538,20.759615,21.192308,117602576,17.312351
"2013-01-22",21.326923,21.346153,21.057692,21.163462,57372432,17.288788
"2013-01-23",21.134615,21.182692,20.913462,21.096153,49117640,17.233805
"2013-01-24",21.115385,21.336538,21.105768,21.201923,48870744,17.320204
"2013-01-25",21.423077,21.451923,21.259615,21.432692,43596592,17.508728
"2013-01-28",21.576923,21.673077,21.403847,21.634615,51540736,17.673677
"2013-01-29",21.625,21.711538,21.538462,21.634615,35513920,17.673677
"2013-01-30",21.653847,21.682692,21.375,21.375,37648416,17.461594
"2013-01-31",21.355768,21.538462,21.326923,21.423077,35804808,17.500874
"2013-02-01",21.567308,21.769232,21.461538,21.75,45593912,17.767941
"2013-02-04",21.548077,21.625,21.423077,21.451923,37270064,17.524439
"2013-02-05",21.615385,21.75,21.586538,21.673077,32154408,17.705103
"2013-02-06",21.605768,21.634615,21.451923,21.576923,44705232,17.626545
"2013-02-07",21.634615,21.644232,21.413462,21.615385,39858936,17.657974
"2013-02-08",21.634615,21.692308,21.586538,21.634615,25401584,17.673677
"2013-02-11",21.625,21.644232,21.490385,21.586538,20528248,17.634407
"2013-02-12",21.615385,21.778847,21.615385,21.711538,35669400,17.736517
"2013-02-13",22.221153,22.576923,22.153847,22.490385,88323976,18.37277
"2013-02-14",22.355768,22.586538,22.221153,22.509615,56156360,18.388483
"2013-02-15",22.576923,22.644232,22.336538,22.394232,40854320,18.294222
"2013-02-19",22.519232,22.836538,22.509615,22.836538,42867760,18.655546
"2013-02-20",22.798077,22.836538,22.451923,22.509615,39631696,18.388483
"2013-02-21",22.288462,22.451923,22.230768,22.365385,49723648,18.420155
"2013-02-22",22.451923,22.548077,22.336538,22.490385,28949752,18.523106
"2013-02-25",22.596153,22.625,21.932692,21.932692,53684592,18.063793
"2013-02-26",22.086538,22.259615,22.028847,22.163462,42968952,18.253857
"2013-02-27",22.134615,22.5,22.115385,22.471153,30863456,18.507271
"2013-02-28",22.471153,22.557692,22.307692,22.326923,41303184,18.388481
"2013-03-01",22.134615,22.442308,22.115385,22.298077,42875976,18.364721
"2013-03-04",22.259615,22.384615,22.144232,22.375,26476112,18.428082
"2013-03-05",22.557692,22.798077,22.538462,22.682692,37157120,18.681492
"2013-03-06",22.923077,22.923077,22.759615,22.759615,32800664,18.744848
"2013-03-07",22.788462,22.913462,22.759615,22.769232,23873928,18.752764
"2013-03-08",22.942308,22.980768,22.769232,22.855768,30110184,18.824043
"2013-03-11",22.778847,22.836538,22.548077,22.711538,36345088,18.70525
"2013-03-12",22.682692,22.692308,22.432692,22.509615,38056720,18.53895
"2013-03-13",22.538462,22.615385,22.5,22.586538,25118496,18.602299
"2013-03-14",22.644232,22.846153,22.605768,22.778847,36014992,18.760683
"2013-03-15",22.538462,22.807692,22.461538,22.538462,61211488,18.56271
"2013-03-18",22.278847,22.451923,22.240385,22.355768,35048000,18.412239
"2013-03-19",22.403847,22.461538,22.278847,22.423077,37596208,18.467676
"2013-03-20",22.817308,22.884615,22.432692,22.557692,40824160,18.578539
"2013-03-21",22.519232,22.692308,22.394232,22.394232,40085656,18.443914
"2013-03-22",22.423077,22.5,22.384615,22.471153,31830344,18.507271
"2013-03-25",22.548077,22.576923,22.163462,22.346153,43351776,18.40432
"2013-03-26",22.375,22.403847,22.125,22.230768,33647640,18.30929
"2013-03-27",22.134615,22.25,21.971153,22.211538,28592200,18.293449
"2013-03-28",22.25,22.307692,22.105768,22.230768,32397040,18.30929
"2013-04-01",22.144232,22.211538,22.086538,22.192308,28547688,18.277613
"2013-04-02",22.278847,22.471153,22.211538,22.442308,30347304,18.483511
"2013-04-03",22.480768,22.5,22.038462,22.115385,54673112,18.214258
"2013-04-04",22.125,22.240385,22.076923,22.192308,31690984,18.277613
"2013-04-05",21.923077,22.057692,21.884615,22.048077,32658288,18.158827
"2013-04-08",22.163462,22.230768,21.951923,22.230768,31713344,18.30929
"2013-04-09",22.355768,22.355768,22.019232,22.173077,32934928,18.261778
"2013-04-10",22.211538,22.740385,22.173077,22.673077,41363192,18.673569
"2013-04-11",22.644232,22.807692,22.528847,22.682692,28167776,18.681492
"2013-04-12",22.586538,22.682692,22.432692,22.557692,28323672,18.578539
"2013-04-15",22.384615,22.403847,21.932692,21.932692,48311952,18.063793
"2013-04-16",22.182692,22.211538,22.019232,22.211538,37457368,18.293449
"2013-04-17",22.076923,22.144232,21.778847,21.884615,44379816,18.024197
"2013-04-18",21.884615,21.971153,21.701923,21.798077,42817736,17.952921
"2013-04-19",21.096153,21.182692,20.778847,20.913462,113191416,17.224348
"2013-04-22",20.836538,20.846153,20.298077,20.528847,91342056,16.907579
"2013-04-23",20.721153,20.855768,20.538462,20.673077,68109184,17.026371
"2013-04-24",20.855768,21.182692,20.817308,21.115385,53566968,17.39065
"2013-04-25",21.355768,21.375,21.067308,21.105768,43121416,17.382734
"2013-04-26",21.134615,21.538462,21.125,21.355768,48893000,17.588636
"2013-04-29",21.451923,21.461538,21.153847,21.413462,37993072,17.636158
"2013-04-30",21.432692,21.519232,21.355768,21.432692,35416992,17.651991
"2013-05-01",21.25,21.490385,21.25,21.298077,40769664,17.541124
"2013-05-02",21.394232,21.461538,21.298077,21.461538,28757560,17.675753
"2013-05-03",21.701923,21.971153,21.682692,21.701923,47344232,17.873732
"2013-05-06",21.692308,21.769232,21.461538,21.711538,29706456,17.881651
"2013-05-07",21.817308,21.913462,21.75,21.807692,29340168,17.960838
"2013-05-08",21.807692,22.134615,21.75,22.125,41576392,18.222176
"2013-05-09",22.105768,22.211538,21.817308,21.903847,31173272,18.040035
"2013-05-10",21.894232,22.028847,21.721153,22.019232,36521992,18.135065
"2013-05-13",21.980768,22,21.75,21.971153,31495152,18.095472
"2013-05-14",21.971153,22.182692,21.932692,22.125,41175992,18.222176
"2013-05-15",22.153847,22.355768,22.028847,22.346153,41759120,18.40432
"2013-05-16",22.211538,22.451923,22.211538,22.375,34344232,18.428082
"2013-05-17",22.375,22.576923,22.307692,22.557692,42679208,18.578539
"2013-05-20",22.557692,22.673077,22.528847,22.663462,34200192,18.665655
"2013-05-21",22.682692,22.865385,22.682692,22.75,35167600,18.736929
"2013-05-22",22.865385,23.201923,22.836538,22.942308,71254976,18.895311
"2013-05-23",22.615385,22.836538,22.548077,22.75,46158944,18.736929
"2013-05-24",22.596153,22.759615,22.586538,22.625,42655808,18.633984
"2013-05-28",22.855768,22.923077,22.673077,22.692308,49215920,18.689419
"2013-05-29",22.519232,22.788462,22.5,22.730768,40805960,18.721088
"2013-05-30",22.673077,22.846153,22.596153,22.692308,30520984,18.689419
"2013-05-31",22.682692,22.875,22.413462,22.423077,51217504,18.467676
"2013-06-03",22.471153,22.865385,22.423077,22.730768,47027136,18.721088
"2013-06-04",22.682692,22.846153,22.509615,22.75,40249352,18.736929
"2013-06-05",22.644232,22.673077,22.317308,22.423077,46546448,18.467676
"2013-06-06",22.355768,22.490385,22.211538,22.480768,44384600,18.515188
"2013-06-07",22.634615,23.028847,22.567308,22.942308,51002848,18.895311
"2013-06-10",22.961538,23,22.730768,22.865385,43291560,18.831963
"2013-06-11",22.586538,22.778847,22.576923,22.673077,37630320,18.673569
"2013-06-12",22.788462,22.817308,22.519232,22.596153,35195680,18.610228
"2013-06-13",22.548077,22.875,22.442308,22.769232,36327720,18.752764
"2013-06-14",22.769232,22.836538,22.557692,22.615385,28959840,18.626062
"2013-06-17",22.836538,22.932692,22.740385,22.855768,40849432,18.824043
"2013-06-18",22.913462,23.509615,22.855768,23.394232,75677576,19.267517
"2013-06-19",23.269232,23.413462,23.057692,23.057692,47925488,18.990351
"2013-06-20",22.721153,22.778847,22.307692,22.355768,65242528,18.559292
"2013-06-21",22.673077,22.730768,22.317308,22.461538,67626208,18.647093
"2013-06-24",22.230768,22.259615,21.884615,22.048077,50711232,18.303852
"2013-06-25",22.278847,22.355768,22.057692,22.221153,38031864,18.447533
"2013-06-26",22.528847,22.538462,22.134615,22.355768,33832968,18.559292
"2013-06-27",22.509615,22.576923,22.365385,22.423077,32102616,18.615173
"2013-06-28",22.423077,22.538462,22.269232,22.298077,47760128,18.511389
"2013-07-01",22.317308,22.730768,22.298077,22.442308,37216192,18.631132
"2013-07-02",22.375,22.442308,22,22.019232,49474048,18.2799
"2013-07-03",21.951923,22.096153,21.884615,22.028847,22306440,18.28788
"2013-07-05",22.278847,22.346153,22.067308,22.346153,23596456,18.551306
"2013-07-08",22.461538,22.625,22.375,22.423077,36900344,18.615173
"2013-07-09",22.615385,22.884615,22.605768,22.711538,32803056,18.854637
"2013-07-10",22.807692,22.817308,22.461538,22.634615,29595384,18.790783
"2013-07-11",22.990385,23.038462,22.721153,23.019232,33923136,19.110081
"2013-07-12",23.067308,23.076923,22.682692,22.846153,34588008,18.966394
"2013-07-15",22.817308,22.826923,22.653847,22.721153,37287640,18.862625
"2013-07-16",22.75,22.759615,22.442308,22.528847,39720096,18.702974
"2013-07-17",22.634615,22.701923,22.528847,22.634615,27932840,18.790783
"2013-07-18",22.692308,23.019232,22.653847,22.721153,43095728,18.862625
"2013-07-19",23.278847,23.990385,23.173077,23.769232,107857256,19.732719
"2013-07-22",23.817308,23.961538,23.778847,23.903847,43223232,19.844471
"2013-07-23",23.913462,23.923077,23.682692,23.759615,33855120,19.724735
"2013-07-24",23.836538,23.884615,23.615385,23.673077,28584400,19.652891
"2013-07-25",23.663462,23.740385,23.576923,23.740385,31149768,19.708769
"2013-07-26",23.701923,23.711538,23.557692,23.701923,32359808,19.676838
"2013-07-29",23.586538,23.653847,23.519232,23.548077,26612144,19.549118
"2013-07-30",23.625,23.692308,23.461538,23.538462,32449560,19.541134
"2013-07-31",23.625,23.740385,23.423077,23.432692,40513096,19.453325
"2013-08-01",23.653847,23.913462,23.576923,23.673077,33215208,19.652891
"2013-08-02",23.576923,23.75,23.461538,23.75,26750256,19.716755
"2013-08-05",23.625,23.653847,23.548077,23.576923,18690464,19.573067
"2013-08-06",23.548077,23.557692,23.317308,23.375,23827960,19.405432
"2013-08-07",23.278847,23.403847,23.163462,23.403847,29090464,19.42938
"2013-08-08",23.528847,23.596153,23.288462,23.394232,23267400,19.4214
"2013-08-09",23.403847,23.5,23.278847,23.317308,21594040,19.35754
"2013-08-12",23.211538,23.365385,23.134615,23.336538,28460536,19.373507
"2013-08-13",23.365385,23.365385,23.173077,23.269232,29675048,19.317621
"2013-08-14",23.269232,23.355768,23.125,23.144232,29103152,19.213858
"2013-08-15",23.048077,23.326923,23,23.076923,41560792,19.15798
"2013-08-16",22.961538,23.125,22.942308,23.028847,37768120,19.118069
"2013-08-19",22.980768,23.038462,22.846153,22.932692,33507760,19.038233
"2013-08-20",22.855768,22.932692,22.721153,22.807692,31669560,18.934464
"2013-08-21",22.807692,22.875,22.653847,22.701923,33172880,18.846663
"2013-08-22",22.75,22.884615,22.701923,22.865385,32274320,18.982359
"2013-08-23",22.913462,22.932692,22.730768,22.865385,21518016,18.982359
"2013-08-26",22.826923,22.875,22.653847,22.701923,26986856,18.846663
"2013-08-27",22.461538,22.490385,22.221153,22.288462,53448616,18.503412
"2013-08-28",22.269232,22.5,22.269232,22.307692,30017104,18.519377
"2013-08-29",22.269232,22.403847,22.201923,22.221153,22988784,18.447533
"2013-08-30",22.538462,22.596153,22.153847,22.25,48126624,18.471481
"2013-09-03",22.413462,22.548077,22.038462,22.173077,54131792,18.407623
"2013-09-04",22.105768,22.288462,22.076923,22.278847,32894992,18.495432
"2013-09-05",22.442308,22.451923,22.201923,22.269232,31514392,18.487444
"2013-09-06",22.259615,22.480768,22.076923,22.269232,38200760,18.487444
"2013-09-09",22.355768,22.557692,22.288462,22.490385,29309072,18.671043
"2013-09-10",22.759615,23.019232,22.711538,22.951923,37146512,19.054207
"2013-09-11",23.028847,23.163462,22.807692,23.163462,35987744,19.229815
"2013-09-12",23.230768,23.269232,22.855768,22.932692,31904704,19.038233
"2013-09-13",22.855768,22.980768,22.836538,22.865385,19834360,18.982359
"2013-09-16",23.134615,23.298077,23.009615,23.211538,38210848,19.269728
"2013-09-17",23.201923,23.528847,23.182692,23.509615,37242608,19.517187
"2013-09-18",23.528847,23.951923,23.461538,23.903847,53135680,19.844471
"2013-09-19",23.846153,23.932692,23.461538,23.519232,51701728,19.67555
"2013-09-20",23.605768,23.615385,23.076923,23.086538,70671120,19.313568
"2013-09-23",23.269232,23.442308,23.221153,23.346153,43071184,19.530754
"2013-09-24",23.288462,23.596153,23.288462,23.384615,34345272,19.562933
"2013-09-25",23.365385,23.538462,23.269232,23.298077,30626128,19.490536
"2013-09-26",23.365385,23.567308,23.038462,23.317308,35629880,19.506628
"2013-09-27",23.173077,23.173077,23.019232,23.125,26783952,19.345745
"2013-09-30",22.961538,23.153847,22.903847,22.971153,36757344,19.217043
"2013-10-01",23.019232,23.288462,22.980768,23.240385,30144608,19.442276
"2013-10-02",23.211538,23.413462,23.125,23.394232,35593584,19.570978
"2013-10-03",23.288462,23.317308,22.923077,23.173077,38971088,19.385962
"2013-10-04",23.25,23.25,22.980768,23.125,34639592,19.345745
"2013-10-07",22.923077,23.201923,22.884615,23.019232,30140864,19.257259
"2013-10-08",23,23,22.759615,22.759615,44086432,19.040073
"2013-10-09",22.923077,22.923077,22.596153,22.663462,36499320,18.959635
"2013-10-10",22.980768,23.317308,22.903847,23.317308,39702520,19.506628
"2013-10-11",23.384615,23.548077,23.269232,23.461538,35545536,19.627289
"2013-10-14",23.278847,23.442308,23.230768,23.442308,22907976,19.611195
"2013-10-15",23.336538,23.509615,23.221153,23.259615,29501888,19.458359
"2013-10-16",23.413462,23.461538,23.201923,23.423077,31439824,19.595108
"2013-10-17",23.442308,23.730768,23.298077,23.730768,47260096,19.852514
"2013-10-18",24.240385,24.759615,24.125,24.567308,102447592,20.552347
"2013-10-21",24.875,25.336538,24.798077,25.134615,63213696,21.026934
"2013-10-22",25.182692,25.230768,24.980768,25.019232,45087016,20.930405
"2013-10-23",24.990385,25,24.653847,24.711538,41127632,20.672998
"2013-10-24",24.846153,25.019232,24.682692,24.942308,36003864,20.866058
"2013-10-25",25.067308,25.076923,24.807692,24.884615,28468336,20.817785
"2013-10-28",24.884615,25.153847,24.769232,25.086538,33230080,20.986715
"2013-10-29",25.182692,25.288462,25.067308,25.201923,39973440,21.083248
"2013-10-30",25.278847,25.461538,25.182692,25.355768,41434016,21.211946
"2013-10-31",25.336538,25.423077,25.115385,25.134615,44566600,21.026934
"2013-11-01",25.048077,25.615385,25.028847,25.519232,57859880,21.348694
"2013-11-04",25.567308,25.567308,25.298077,25.413462,29292744,21.26021
"2013-11-05",25.307692,25.5,25.25,25.403847,25893400,21.252167
"2013-11-06",25.451923,25.942308,25.432692,25.865385,61005152,21.638271
"2013-11-07",25.903847,26.144232,25.576923,25.576923,61923264,21.396957
"2013-11-08",25.403847,26.019232,25.384615,26.009615,39217256,21.758934
"2013-11-11",25.980768,26,25.855768,25.971153,24843832,21.726761
"2013-11-12",25.884615,26.096153,25.778847,26.009615,39062608,21.758934
"2013-11-13",25.932692,26.105768,25.721153,26.105768,35769344,21.839376
"2013-11-14",26.105768,26.153847,25.826923,25.951923,33752784,21.710672
"2013-11-15",25.971153,26.375,25.932692,26.153847,53766440,21.879593
"2013-11-18",26.230768,26.442308,26.067308,26.173077,40647464,21.895683
"2013-11-19",26.086538,26.278847,25.884615,25.990385,37150880,21.742847
"2013-11-20",25.951923,26.125,25.846153,25.923077,31497856,21.686541
"2013-11-21",25.980768,25.980768,25.730768,25.875,31575960,21.646318
"2013-11-22",25.836538,26.048077,25.826923,26.038462,22929712,21.783066
"2013-11-25",26.096153,26.125,25.701923,25.701923,33628816,21.50153
"2013-11-26",25.692308,25.913462,25.692308,25.75,38013040,21.54175
"2013-11-27",25.798077,25.865385,25.721153,25.798077,23616008,21.581978
"2013-11-29",25.721153,25.836538,25.605768,25.634615,22262136,21.445223
"2013-12-02",25.625,25.711538,25.538462,25.634615,36036728,21.445223
"2013-12-03",25.576923,25.576923,25.326923,25.538462,34055632,21.36478
"2013-12-04",25.326923,25.634615,25.192308,25.615385,46744984,21.429132
"2013-12-05",25.605768,25.615385,25.336538,25.432692,29593616,21.276293
"2013-12-06",25.740385,25.942308,25.653847,25.903847,26361192,21.67045
"2013-12-09",25.894232,26.278847,25.846153,26.144232,31954624,21.871552
"2013-12-10",26.048077,26.336538,26.028847,26.096153,32099288,21.831331
"2013-12-11",26.067308,26.086538,25.519232,25.557692,41767856,21.380867
"2013-12-12",25.480768,25.673077,25.461538,25.519232,32198608,21.348694
"2013-12-13",25.567308,25.903847,25.490385,25.807692,41427048,21.59001
"2013-12-16",25.903847,26.048077,25.836538,25.942308,41766400,21.702627
"2013-12-17",26.057692,26.096153,25.903847,25.990385,38097904,21.742847
"2013-12-18",25.990385,26.413462,25.807692,26.355768,57479552,22.048517
"2013-12-19",26.125,26.346153,25.798077,26.269232,52765336,22.153936
"2013-12-20",26.221153,26.413462,25.980768,26.307692,81280992,22.186375
"2013-12-23",26.375,26.432692,26.221153,26.346153,31099536,22.218805
"2013-12-24",26.326923,26.596153,26.307692,26.548077,15714088,22.389097
"2013-12-26",26.615385,26.884615,26.538462,26.759615,25755912,22.567492
"2013-12-27",26.769232,26.865385,26.692308,26.759615,19750328,22.567492
"2013-12-30",26.769232,26.903847,26.730768,26.817308,24785592,22.61615
"2013-12-31",26.826923,27.009615,26.759615,26.951923,31518968,22.729675
"2014-01-02",26.788462,26.865385,26.355768,26.442308,43111848,22.299896
"2014-01-03",26.461538,26.538462,26.355768,26.423077,28673632,22.28368
"2014-01-06",26.596153,26.663462,26.105768,26.211538,30530864,22.10528
"2014-01-07",26.423077,26.432692,26.163462,26.240385,25717120,22.129606
"2014-01-08",26.298077,26.307692,26.076923,26.163462,26903656,22.064739
"2014-01-09",26.278847,26.307692,25.894232,26.173077,32563856,22.072844
"2014-01-10",26.144232,26.182692,25.826923,25.923077,40381744,21.862011
"2014-01-13",25.942308,26.057692,25.653847,25.701923,35795968,21.675505
"2014-01-14",25.807692,25.961538,25.711538,25.932692,25943736,21.870115
"2014-01-15",26.105768,26.346153,25.971153,26.288462,33137832,22.170156
"2014-01-16",26.173077,26.221153,26.038462,26.153847,33954232,22.056625
"2014-01-17",25.846153,25.884615,25.269232,25.557692,101130224,21.553865
"2014-01-21",25.701923,25.711538,25.038462,25.278847,62336248,21.318707
"2014-01-22",25.288462,25.298077,24.990385,24.990385,50620232,21.075428
"2014-01-23",24.980768,24.980768,24.548077,24.826923,60369296,20.937578
"2014-01-24",24.586538,24.605768,23.990385,23.990385,99429200,20.232088
"2014-01-27",24.288462,24.317308,23.942308,24.105768,62969920,20.329395
"2014-01-28",24.355768,24.634615,24.326923,24.480768,52442832,20.645649
"2014-01-29",24.365385,24.538462,24.192308,24.317308,41214888,20.507793
"2014-01-30",24.519232,24.605768,24.355768,24.519232,31297968,20.678087
"2014-01-31",24.240385,24.403847,24.115385,24.163462,41947360,20.378054
"2014-02-03",24.163462,24.240385,23.384615,23.413462,78469456,19.745544
"2014-02-04",23.586538,23.826923,23.461538,23.625,47690240,19.923943
"2014-02-05",23.519232,23.692308,23.384615,23.576923,41870088,19.883404
"2014-02-06",23.846153,24.134615,23.673077,23.990385,46513376,20.232088
"2014-02-07",24.230768,24.307692,24.038462,24.221153,36109736,20.426706
"2014-02-10",24.413462,24.413462,23.971153,24.086538,34324576,20.313181
"2014-02-11",24.240385,24.538462,24.192308,24.451923,33890896,20.621323
"2014-02-12",24.586538,24.644232,24.375,24.413462,26237016,20.588892
"2014-02-13",24.259615,24.461538,24.144232,24.461538,33651488,20.629429
"2014-02-14",24.490385,24.855768,24.403847,24.75,25925536,20.872704
"2014-02-18",25.009615,25.038462,24.663462,24.663462,30384640,20.799719
"2014-02-19",24.692308,24.778847,24.394232,24.423077,35248824,20.596998
"2014-02-20",24.336538,24.346153,24.057692,24.153847,33565896,20.54792
"2014-02-21",24.153847,24.221153,23.980768,23.980768,38631840,20.400679
"2014-02-24",24.057692,24.471153,24,24.317308,39544232,20.686974
"2014-02-25",24.403847,24.5,24.201923,24.298077,34414016,20.670616
"2014-02-26",24.355768,24.384615,24.134615,24.326923,30975776,20.695156
"2014-02-27",24.240385,24.576923,24.182692,24.519232,23725936,20.858749
"2014-02-28",24.557692,24.701923,24.336538,24.490385,30614272,20.834219
"2014-03-03",24.240385,24.240385,23.961538,24.153847,35579024,20.54792
"2014-03-04",24.538462,24.740385,24.480768,24.663462,38103936,20.981451
"2014-03-05",24.788462,24.961538,24.663462,24.932692,31333848,21.210491
"2014-03-06",25.057692,25.269232,25.019232,25.211538,36307544,21.447708
"2014-03-07",25.317308,25.336538,24.971153,25.125,28375360,21.37409
"2014-03-10",25.115385,25.125,24.846153,25.038462,23154040,21.300465
"2014-03-11",25.057692,25.096153,24.769232,24.903847,25858248,21.185947
"2014-03-12",24.692308,24.836538,24.644232,24.769232,24402664,21.071432
"2014-03-13",25,25,24.240385,24.365385,39379704,20.727877
"2014-03-14",24.278847,24.403847,24.125,24.144232,30639752,20.539738
"2014-03-17",24.288462,24.644232,24.278847,24.451923,47438560,20.801497
"2014-03-18",24.538462,24.740385,24.490385,24.663462,24736504,20.981451
"2014-03-19",24.653847,24.711538,24.144232,24.307692,36656672,20.678793
"2014-03-20",24.394232,24.394232,24.153847,24.298077,37140792,20.670616
"2014-03-21",24.701923,24.836538,24.365385,24.423077,57365256,20.776957
"2014-03-24",24.509615,24.548077,24.230768,24.432692,32392464,20.785137
"2014-03-25",24.596153,24.721153,24.413462,24.711538,32400680,21.022352
"2014-03-26",24.807692,24.923077,24.615385,24.634615,33103304,20.956911
"2014-03-27",24.596153,24.855768,24.528847,24.817308,30821856,21.112328
"2014-03-28",24.903847,25.019232,24.788462,24.884615,30879056,21.16959
"2014-03-31",25.019232,25.076923,24.817308,24.894232,33372456,21.177769
"2014-04-01",24.836538,24.990385,24.759615,24.875,29635840,21.161411
"2014-04-02",24.923077,25.057692,24.875,25.038462,27459848,21.300465
"2014-04-03",25.144232,25.25,25.048077,25.221153,23149776,21.455885
"2014-04-04",25.355768,25.384615,24.990385,25.019232,34466432,21.284107
"2014-04-07",24.951923,25.038462,24.75,24.855768,31656456,21.145048
"2014-04-08",24.769232,24.923077,24.682692,24.759615,27992536,21.063248
"2014-04-09",24.865385,24.961538,24.605768,24.951923,26184600,21.226847
"2014-04-10",25.086538,25.105768,24.586538,24.596153,37745448,20.924192
"2014-04-11",24.528847,24.769232,24.451923,24.451923,38812696,20.801497
"2014-04-14",24.596153,24.759615,24.451923,24.721153,26069680,21.030529
"2014-04-15",24.682692,24.894232,24.596153,24.826923,31498792,21.120512
"2014-04-16",25.009615,25.192308,24.894232,25.115385,34836464,21.36591
"2014-04-17",25.451923,25.730768,25.432692,25.538462,72444944,21.725824
"2014-04-21",25.605768,25.682692,25.538462,25.567308,26136552,21.750364
"2014-04-22",25.673077,25.740385,25.548077,25.557692,28908464,21.742184
"2014-04-23",25.548077,25.634615,25.375,25.403847,30749784,21.611309
"2014-04-24",25.423077,25.615385,25.221153,25.442308,26601224,21.644022
"2014-04-25",25.548077,25.769232,25.528847,25.576923,35100208,21.758543
"2014-04-28",25.692308,25.817308,25.509615,25.75,35949680,21.905783
"2014-04-29",25.798077,25.846153,25.567308,25.730768,28783248,21.88942
"2014-04-30",25.769232,25.865385,25.625,25.855768,30331704,21.995758
"2014-05-01",25.701923,25.798077,25.615385,25.740385,26810888,21.8976
"2014-05-02",25.740385,25.836538,25.634615,25.653847,24412440,21.82398
"2014-05-05",25.663462,25.663462,25.480768,25.557692,17253184,21.742184
"2014-05-06",25.490385,25.509615,25.182692,25.182692,26035568,21.423166
"2014-05-07",25.259615,25.509615,25.259615,25.509615,25292488,21.701286
"2014-05-08",25.461538,25.576923,25.288462,25.423077,21722376,21.627661
"2014-05-09",25.538462,25.548077,25.298077,25.403847,18135416,21.611309
"2014-05-12",25.557692,25.826923,25.490385,25.817308,24659232,21.963043
"2014-05-13",25.855768,25.913462,25.740385,25.884615,21302216,22.020302
"2014-05-14",25.875,25.923077,25.644232,25.730768,21571264,21.88942
"2014-05-15",25.692308,25.769232,25.307692,25.576923,35134424,21.758543
"2014-05-16",25.471153,25.653847,25.355768,25.644232,29994536,21.815805
"2014-05-19",25.528847,25.663462,25.461538,25.586538,18854888,21.766724
"2014-05-20",25.586538,25.596153,25.144232,25.288462,24416184,21.513149
"2014-05-21",25.355768,25.5,25.336538,25.471153,18141656,21.668564
"2014-05-22",25.403847,25.548077,25.298077,25.490385,16253848,21.684925
"2014-05-23",25.528847,25.557692,25.413462,25.490385,15426424,21.684925
"2014-05-27",25.528847,25.605768,25.432692,25.548077,19050512,21.734003
"2014-05-28",25.538462,25.682692,25.509615,25.634615,18933928,21.807623
"2014-05-29",25.663462,25.711538,25.528847,25.711538,15625688,21.873058
"2014-05-30",25.615385,25.759615,25.576923,25.759615,19690944,21.91396
"2014-06-02",25.682692,25.817308,25.586538,25.798077,17808440,21.946682
"2014-06-03",25.721153,25.778847,25.644232,25.759615,19387056,21.91396
"2014-06-04",25.711538,25.711538,25.519232,25.528847,20768592,21.717644
"2014-06-05",25.519232,25.75,25.432692,25.740385,26043056,21.8976
"2014-06-06",25.759615,26.192308,25.730768,26.134615,35086272,22.232979
"2014-06-09",26.019232,26.471153,25.971153,26.384615,29413592,22.445652
"2014-06-10",26.259615,26.403847,26.192308,26.355768,22716096,22.421116
"2014-06-11",26.269232,26.307692,26.019232,26.105768,25710880,22.208437
"2014-06-12",26.057692,26.115385,25.855768,25.923077,26772304,22.053022
"2014-06-13",25.846153,26.028847,25.846153,26,19896760,22.118454
"2014-06-16",25.913462,25.932692,25.721153,25.788462,27748344,21.938499
"2014-06-17",25.759615,25.942308,25.653847,25.836538,22150544,21.979397
"2014-06-18",25.846153,25.903847,25.663462,25.855768,27286792,21.995758
"2014-06-19",25.634615,25.942308,25.634615,25.894232,32869408,22.21019
"2014-06-20",25.980768,26,25.836538,25.932692,51748528,22.243177
"2014-06-23",26.009615,26.019232,25.576923,25.653847,32494176,22.004007
"2014-06-24",25.634615,25.846153,25.490385,25.557692,27475656,21.921526
"2014-06-25",25.451923,25.490385,25.326923,25.403847,27311648,21.789577
"2014-06-26",25.442308,25.442308,25.192308,25.278847,24085360,21.682358
"2014-06-27",25.278847,25.413462,25.221153,25.413462,36561408,21.797823
"2014-06-30",25.423077,25.432692,25.211538,25.269232,30847544,21.674109
"2014-07-01",25.259615,25.480768,25.25,25.384615,29187080,21.773081
"2014-07-02",25.336538,25.625,25.326923,25.586538,22135464,21.946276
"2014-07-03",25.778847,25.855768,25.75,25.826923,21334456,22.152464
"2014-07-07",25.769232,25.807692,25.653847,25.721153,26273520,22.061733
"2014-07-08",25.596153,25.625,25.336538,25.355768,30269824,21.748337
