"dates","ACN.Open","ACN.High","ACN.Low","ACN.Close","ACN.Volume","ACN.Adjusted"
"2012-09-19",65.269997,65.550003,64.889999,65.440002,2319500,55.104008
"2012-09-20",65.230003,65.389999,64.870003,65.190002,2786500,54.893482
"2012-09-21",65.580002,65.879997,65.199997,65.25,3182300,54.944016
"2012-09-24",65.160004,66.099998,64.449997,65.779999,2300600,55.390301
"2012-09-25",65.830002,66,64.769997,64.910004,3390600,54.657722
"2012-09-26",64.919998,64.959999,64.139999,64.349998,2920500,54.186157
"2012-09-27",64.849998,65.709999,64.379997,65.379997,4766500,55.053474
"2012-09-28",67.809998,70.650002,67.709999,70.029999,9827000,58.969028
"2012-10-01",69.989998,70.970001,69.639999,69.949997,5009800,58.901649
"2012-10-02",69.269997,70.360001,69.150002,70.25,5613400,59.154278
"2012-10-03",70.169998,70.769997,69.889999,70.480003,4448000,59.347961
"2012-10-04",70.43,71.559998,70.080002,71.389999,3621500,60.114231
"2012-10-05",71.580002,71.790001,70.480003,70.739998,3486000,59.566887
"2012-10-08",70.309998,71.089996,70.129997,71.040001,2964800,59.8195
"2012-10-09",70.809998,70.900002,70.230003,70.400002,3214000,59.280582
"2012-10-10",69.550003,69.980003,69.25,69.550003,3820100,59.246525
"2012-10-11",69.739998,70.080002,69.230003,69.419998,2239100,59.135773
"2012-10-12",69.239998,69.889999,69,69.419998,2228300,59.135773
"2012-10-15",69.57,70.239998,69.470001,70.169998,2736400,59.774666
"2012-10-16",70.529999,70.760002,69.989998,70.75,1878400,60.268734
"2012-10-17",70.279999,70.57,69.639999,69.75,2818300,59.416882
"2012-10-18",69.459999,69.699997,68.529999,68.900002,4121200,58.692802
"2012-10-19",68.559998,69.120003,67.690002,67.75,4070400,57.713181
"2012-10-22",67.459999,67.919998,67.220001,67.830002,5066300,57.781322
"2012-10-23",67.019997,67.300003,66.449997,66.959999,2881600,57.040218
"2012-10-24",67.230003,67.559998,66.220001,66.32,2764200,56.495026
"2012-10-25",66.870003,67.349998,66.580002,66.660004,3498300,56.784653
"2012-10-26",66.720001,67.389999,66.459999,67.110001,2814000,57.167988
"2012-10-31",67.610001,68.5,66.970001,67.410004,3030000,57.423538
"2012-11-01",67.419998,68.989998,67.339996,68.830002,3202800,58.633175
"2012-11-02",69.139999,69.25,67.860001,67.910004,3637600,57.849476
"2012-11-05",67.949997,68.080002,66.75,67.879997,2576300,57.823906
"2012-11-06",68.160004,68.800003,68.07,68.709999,2834200,58.530956
"2012-11-07",68.050003,68.059998,66.599998,66.629997,3139800,56.759098
"2012-11-08",66.57,66.949997,65.949997,65.949997,2592700,56.179836
"2012-11-09",66.190002,66.389999,65.540001,65.809998,2928500,56.06057
"2012-11-12",65.849998,66.68,65.699997,66.639999,2394600,56.767609
"2012-11-13",65.809998,67.080002,65.610001,66.279999,2384300,56.460949
"2012-11-14",66.419998,66.510002,64.889999,65.050003,2920900,55.41317
"2012-11-15",65.029999,65.620003,64.300003,64.589996,3814100,55.021309
"2012-11-16",64.620003,66.480003,64.459999,66.190002,3442600,56.384281
"2012-11-19",66.709999,67.150002,66.459999,67.059998,2408800,57.125393
"2012-11-20",66.970001,67.07,66.07,66.629997,2143100,56.759098
"2012-11-21",66.949997,67.889999,66.639999,67.559998,2488900,57.551311
"2012-11-23",67.889999,68.18,67.279999,68.18,1380700,58.079468
"2012-11-26",67.690002,68,67.07,67.669998,1709900,57.645035
"2012-11-27",67.589996,67.589996,66.959999,67.349998,2800300,57.372437
"2012-11-28",67.019997,68.019997,66.279999,68.019997,2884900,57.943169
"2012-11-29",68.5,68.510002,67.860001,68.349998,1508500,58.224285
"2012-11-30",68.160004,68.480003,67.860001,67.919998,2654400,57.857998
"2012-12-03",68.139999,68.669998,67.75,67.830002,2426700,57.781322
"2012-12-04",68,68.730003,67.93,68.610001,1918100,58.445766
"2012-12-05",68.779999,69.860001,68.550003,69.599998,3058200,59.289108
"2012-12-06",69.720001,69.830002,69.309998,69.800003,3294700,59.459473
"2012-12-07",69.879997,69.879997,69.139999,69.480003,2147600,59.186878
"2012-12-10",69.32,69.849998,68.610001,69.510002,1905000,59.212433
"2012-12-11",69.910004,70.839996,69.800003,70.830002,2332000,60.336887
"2012-12-12",70.989998,71,70.209999,70.510002,2670600,60.064289
"2012-12-13",70.309998,70.5,69.330002,69.559998,1603100,59.255035
"2012-12-14",69.279999,70.5,69.279999,70.209999,2160200,59.808743
"2012-12-17",70.309998,71.330002,70.309998,71.330002,3084000,60.762825
"2012-12-18",71.300003,71.300003,70.489998,71.120003,4158500,60.583927
"2012-12-19",71.489998,71.5,70.400002,70.400002,4235300,59.970589
"2012-12-20",67.190002,69.190002,66,69.019997,10555800,58.795025
"2012-12-21",68.540001,68.910004,67.230003,67.419998,6623300,57.43206
"2012-12-24",66.620003,67.389999,66.349998,66.940002,2891800,57.023174
"2012-12-26",66.75,67.209999,66.040001,66.290001,2515300,56.469463
"2012-12-27",65.93,66.529999,65.199997,66.220001,4111600,56.409832
"2012-12-28",65.720001,66.25,65.610001,65.660004,3545100,55.932804
"2012-12-31",65.510002,66.580002,65.32,66.5,4083200,56.648354
"2013-01-02",67.589996,69.059998,67.550003,69.059998,4040500,58.829102
"2013-01-03",68.760002,69.360001,68.589996,68.809998,3340700,58.61615
"2013-01-04",68.919998,69.610001,68.32,69.190002,3145600,58.939846
"2013-01-07",68.580002,68.940002,68.349998,68.889999,2262800,58.684288
"2013-01-08",68.760002,69.459999,68.660004,69.290001,2502800,59.025028
"2013-01-09",69.300003,69.800003,69.25,69.779999,2599000,59.442444
"2013-01-10",69.849998,69.849998,68.720001,69.169998,2773900,58.92281
"2013-01-11",69.690002,70.269997,69.529999,69.879997,2542800,59.527637
"2013-01-14",69.790001,70.25,69.360001,69.860001,2340600,59.510578
"2013-01-15",69.730003,70.349998,69.690002,70.25,2621600,59.842812
"2013-01-16",69.709999,70.290001,69.709999,69.889999,2382000,59.536137
"2013-01-17",70.199997,70.230003,69.779999,69.889999,1743900,59.536137
"2013-01-18",69.669998,70.120003,69.410004,70.110001,2271600,59.723549
"2013-01-22",69.790001,70.459999,69.790001,70.459999,3331900,60.021702
"2013-01-23",70.550003,71.459999,70.440002,71.25,3591100,60.69466
"2013-01-24",71.290001,71.980003,70.68,71.339996,2608500,60.771324
"2013-01-25",71.5,72.239998,71.010002,72.209999,2908200,61.512432
"2013-01-28",72.870003,72.870003,71.760002,72.099998,3420600,61.418743
"2013-01-29",72.089996,72.099998,71.480003,71.699997,2564500,61.078003
"2013-01-30",71.739998,72.68,71.650002,72.339996,2321800,61.623177
"2013-01-31",72.059998,72.800003,71.889999,71.889999,2454700,61.239853
"2013-02-01",72.489998,73.910004,72.489998,73.800003,3158800,62.866898
"2013-02-04",72.559998,73.639999,72.440002,72.82,3185700,62.03207
"2013-02-05",73.360001,73.690002,72.900002,73.360001,2531200,62.492088
"2013-02-06",72.910004,72.980003,72,72.419998,2706100,61.691345
"2013-02-07",72.209999,73,71.580002,72.949997,2973700,62.142818
"2013-02-08",73.010002,73.709999,72.82,73.309998,2000100,62.449486
"2013-02-11",73.089996,73.269997,72.099998,73.07,1880100,62.245049
"2013-02-12",72.889999,73.5,72.580002,73.370003,1710300,62.500607
"2013-02-13",73.32,73.709999,73.199997,73.559998,1884700,62.662445
"2013-02-14",73.209999,73.5,72.660004,73.129997,2096100,62.296154
"2013-02-15",73.080002,74.160004,73,74.160004,3221900,63.173557
"2013-02-19",74.279999,75.459999,73.830002,75.400002,2787600,64.229858
"2013-02-20",75.400002,75.970001,75,75,2639900,63.889126
"2013-02-21",74.690002,74.75,73.449997,73.849998,2647600,62.909466
"2013-02-22",74.150002,74.800003,73.949997,74.800003,1930700,63.718746
"2013-02-25",75.169998,75.519997,73.910004,73.910004,2835000,62.960602
"2013-02-26",74.32,74.68,73.550003,73.830002,1970600,62.892452
"2013-02-27",74,74.629997,73.389999,74.410004,2199900,63.386528
"2013-02-28",74.519997,75.139999,74.269997,74.360001,2365400,63.343941
"2013-03-01",74.129997,74.949997,73.620003,74.82,1678100,63.735786
"2013-03-04",74.529999,75.279999,74.25,75.239998,1825700,64.093582
"2013-03-05",75.559998,77,75.5,76.919998,2536600,65.524681
"2013-03-06",77.029999,77.599998,76.919998,77.410004,2000100,65.942108
"2013-03-07",77.290001,77.839996,76.870003,77.57,2565800,66.078407
"2013-03-08",77.980003,78.459999,77.389999,78.349998,1877900,66.742836
"2013-03-11",78.379997,78.43,77.629997,78.300003,1752200,66.700241
"2013-03-12",78.260002,78.400002,77.629997,78.019997,1645300,66.461723
"2013-03-13",78,78.120003,77.459999,77.93,1789700,66.385078
"2013-03-14",78.080002,78.370003,77.860001,78.260002,1959300,66.666168
"2013-03-15",77.879997,78.169998,76.519997,76.599998,6129300,65.252098
"2013-03-18",75.870003,77.269997,75.860001,76.809998,2578400,65.430962
"2013-03-19",77.160004,77.220001,75.809998,76.18,2801700,64.89431
"2013-03-20",76.339996,76.800003,76.129997,76.489998,2497500,65.158379
"2013-03-21",75.830002,76,74.07,74.300003,3844700,63.292812
"2013-03-22",74.300003,74.739998,73.330002,73.879997,3308100,62.935051
"2013-03-25",74.199997,74.32,73.220001,73.410004,3397400,62.534668
"2013-03-26",74,74.730003,73.839996,74.540001,2040600,63.49728
"2013-03-27",74.18,75.040001,74.099998,74.879997,2481200,63.786892
"2013-03-28",73.790001,76.139999,72.419998,75.970001,4040700,64.715424
"2013-04-01",76.07,76.449997,75.550003,75.849998,2017100,64.61319
"2013-04-02",76.099998,76.980003,75.910004,76.669998,2686700,65.311714
"2013-04-03",76.839996,77,76.129997,76.599998,2986600,65.252098
"2013-04-04",76.860001,76.919998,76.309998,76.610001,1796400,65.260605
"2013-04-05",75.760002,76.360001,75.519997,76.25,2077200,64.953941
"2013-04-08",76.139999,76.620003,75.900002,76.550003,1950800,65.209511
"2013-04-09",76.760002,76.949997,75.93,76.209999,1975500,64.919861
"2013-04-10",75.559998,77.120003,75.5,77.010002,3405900,66.306084
"2013-04-11",76.970001,77.940002,76.809998,77.779999,2533900,66.969048
"2013-04-12",77,77.370003,76.169998,77.230003,2985200,66.495522
"2013-04-15",76.93,77.059998,75.230003,75.239998,2929100,64.782104
"2013-04-16",76,77.559998,75.610001,77.489998,3439600,66.719368
"2013-04-17",76.790001,77.230003,76.419998,76.699997,3184300,66.039162
"2013-04-18",76.989998,77.150002,75.480003,75.57,3530000,65.066231
"2013-04-19",75.019997,75.389999,74.209999,74.739998,5591800,64.351601
"2013-04-22",75,75.129997,74.190002,74.940002,2333800,64.523804
"2013-04-23",75.290001,77.199997,75.010002,76.300003,3285900,65.694763
"2013-04-24",76.43,77.910004,76.43,77.809998,3654900,66.994896
"2013-04-25",78,79.660004,77.879997,79.330002,3477400,68.303619
"2013-04-26",78.610001,79.379997,78.459999,78.660004,2683300,67.726746
"2013-04-29",78.660004,81.449997,78.629997,81.129997,3947700,69.853424
"2013-04-30",80.919998,81.440002,80.029999,81.440002,3333600,70.120346
"2013-05-01",81.440002,82.18,79.709999,79.769997,3600800,68.682472
"2013-05-02",80.150002,80.769997,79.339996,79.489998,3432600,68.441376
"2013-05-03",80.080002,80.290001,79.239998,79.5,3485800,68.449997
"2013-05-06",79.400002,79.849998,78.739998,78.82,4917800,67.864517
"2013-05-07",78.870003,79.349998,78.739998,79.050003,2567800,68.062531
"2013-05-08",79.129997,80,79,80,3095000,68.880493
"2013-05-09",79.739998,80.769997,79.690002,80.089996,2155200,68.957985
"2013-05-10",80.339996,81.480003,80.150002,80.480003,2193600,69.293777
"2013-05-13",80.059998,80.690002,79.849998,79.919998,1739400,68.811623
"2013-05-14",79.910004,80.629997,79.860001,80.550003,2264900,69.354057
"2013-05-15",80.5,80.940002,79.82,80.760002,2382900,69.534851
"2013-05-16",80.559998,81.519997,79.290001,80.610001,2528800,69.405708
"2013-05-17",80.699997,82.239998,80.5,82.239998,2567600,70.809166
"2013-05-20",82.940002,83.82,82.330002,82.529999,3026700,71.058838
"2013-05-21",82.650002,83.330002,82.120003,82.900002,2674600,71.377419
"2013-05-22",82.970001,84.220001,82.199997,82.519997,3092700,71.05024
"2013-05-23",81.760002,82.75,81.099998,82.519997,2760000,71.05024
"2013-05-24",82.040001,82.389999,80.779999,82.220001,2207000,70.791908
"2013-05-28",83.269997,83.440002,82.760002,83.089996,2105300,71.540993
"2013-05-29",82.519997,83.370003,82.349998,82.949997,2457800,71.420456
"2013-05-30",83.019997,83.400002,82.779999,82.839996,2195600,71.325752
"2013-05-31",82.25,83.5,82,82.110001,3134700,70.697212
"2013-06-03",82.480003,82.610001,81.599998,82.099998,2018900,70.688622
"2013-06-04",82,82.290001,80.940002,81.25,3340300,69.956757
"2013-06-05",81.25,81.25,79.370003,79.580002,2433400,68.518875
"2013-06-06",79.739998,80.050003,78.769997,79.550003,2721400,68.493057
"2013-06-07",80.839996,80.949997,80.059998,80.900002,2916700,69.655418
"2013-06-10",81.279999,81.589996,80.599998,81.550003,2127600,70.215042
"2013-06-11",80.639999,81.599998,80.360001,80.410004,1971000,69.233513
"2013-06-12",80.839996,81,79.650002,79.709999,1462600,68.630798
"2013-06-13",79.889999,81.379997,79.440002,81.080002,2150500,69.810394
"2013-06-14",80.910004,81.650002,80.32,80.550003,1367400,69.354057
"2013-06-17",81.279999,82.949997,81.110001,82.449997,2473400,70.98996
"2013-06-18",82.639999,83.300003,82.139999,82.93,1862600,71.403244
"2013-06-19",82.870003,83.029999,81.82,81.830002,1876400,70.456146
"2013-06-20",81.110001,81.510002,79.370003,79.519997,2885900,68.467194
"2013-06-21",79.690002,79.919998,78.779999,79.400002,4554900,68.363892
"2013-06-24",79.059998,79.870003,78.849998,79.160004,2516500,68.157257
"2013-06-25",80.050003,80.169998,79.25,79.660004,2898100,68.587753
"2013-06-26",80.480003,80.480003,79.43,79.559998,3065500,68.501648
"2013-06-27",80.220001,80.919998,79.839996,80.220001,4106900,69.069931
"2013-06-28",71.800003,72.25,69,71.959999,28284300,61.958008
"2013-07-01",72.139999,73.510002,72,72.099998,6396100,62.078533
"2013-07-02",71.730003,72.449997,71.389999,72.120003,4684700,62.095776
"2013-07-03",71.879997,73,71.879997,72.68,2903300,62.577923
"2013-07-05",73.25,74.089996,73,73.639999,3125500,63.404499
"2013-07-08",74.010002,74.860001,73.760002,74.470001,4583900,64.119148
"2013-07-09",74.860001,74.980003,73.839996,74.099998,4338500,63.800545
"2013-07-10",74.220001,74.5,73.730003,74.349998,3546500,64.015816
"2013-07-11",75,75.580002,74.889999,75.199997,4098000,64.747665
"2013-07-12",75.5,75.739998,74.959999,75.519997,3508400,65.023201
"2013-07-15",75.809998,76.290001,75.349998,76.25,2247400,65.651733
"2013-07-16",75.980003,76.620003,74.68,75.290001,3676300,64.825165
"2013-07-17",75.760002,75.769997,74.970001,75.160004,3335500,64.713219
"2013-07-18",75.050003,75.980003,75.010002,75.440002,2646900,64.954308
"2013-07-19",75.559998,75.559998,74.540001,75.220001,4100500,64.764885
"2013-07-22",75.830002,75.889999,74.879997,75,2697300,64.57547
"2013-07-23",75.139999,75.190002,74.230003,74.25,2495000,63.929699
"2013-07-24",74.589996,74.949997,73.510002,73.720001,2318300,63.473381
"2013-07-25",73.5,73.980003,73.019997,73.139999,3265100,62.973999
"2013-07-26",73.139999,73.150002,72.160004,73.120003,3391100,62.956787
"2013-07-29",72.839996,72.839996,72.150002,72.370003,3101600,62.311016
"2013-07-30",73.360001,73.919998,72.550003,73.739998,3977100,63.490612
"2013-07-31",73.690002,74.830002,73.470001,73.809998,3839600,63.550861
"2013-08-01",74.209999,74.970001,73.75,74.849998,2972200,64.446297
"2013-08-02",74.339996,74.639999,74,74.589996,4042600,64.222443
"2013-08-05",74.389999,74.779999,74.099998,74.230003,2556000,63.912498
"2013-08-06",74.010002,74.5,73.190002,73.25,3261600,63.068707
"2013-08-07",73.07,73.400002,72.57,73,2584200,62.853455
"2013-08-08",72.809998,73.599998,72.620003,72.980003,3151600,62.836243
"2013-08-09",73.029999,73.910004,73.029999,73.529999,3196300,63.309784
"2013-08-12",72.989998,73.699997,72.580002,72.790001,2944300,62.67263
"2013-08-13",73,73.18,72.610001,72.879997,2769500,62.750126
"2013-08-14",72.709999,72.870003,71.389999,71.5,4341200,61.561939
"2013-08-15",70.669998,71.959999,70.5,71.529999,3651300,61.587776
"2013-08-16",71.370003,71.870003,71.169998,71.650002,3396300,61.691093
"2013-08-19",71.629997,72.370003,71.400002,71.669998,3138400,61.708305
"2013-08-20",71.68,72.650002,71.400002,72.160004,3078500,62.130192
"2013-08-21",72.120003,73.269997,71.980003,72.809998,3539800,62.689873
"2013-08-22",72.839996,74.5,72.790001,74.099998,3467200,63.800545
"2013-08-23",74.540001,74.650002,73.660004,74.010002,2836500,63.723087
"2013-08-26",73.879997,74.559998,73.720001,73.730003,2009700,63.481976
"2013-08-27",72.919998,73.230003,72.110001,72.239998,2836900,62.199097
"2013-08-28",72.349998,72.769997,72,72.449997,2002800,62.379883
"2013-08-29",72.32,73.220001,72.139999,72.720001,1828100,62.612366
"2013-08-30",72.769997,72.870003,71.769997,72.25,2709900,62.207695
"2013-09-03",72.720001,73.529999,72.669998,73.080002,3186000,62.922329
"2013-09-04",73.080002,73.330002,72.529999,73.050003,2079400,62.896503
"2013-09-05",73,74.260002,73,74,2390800,63.714447
"2013-09-06",74.120003,74.599998,73.150002,73.209999,2984700,63.034252
"2013-09-09",73.5,73.75,73.260002,73.580002,2827700,63.352829
"2013-09-10",74,74.940002,73.940002,74.739998,2017500,64.351601
"2013-09-11",74.760002,75.660004,74.709999,75,3266100,64.57547
"2013-09-12",74.989998,75.230003,74.080002,74.160004,3104500,63.852234
"2013-09-13",74.5,74.730003,74.019997,74.5,2328700,64.144966
"2013-09-16",75.339996,76.510002,75.339996,76.339996,3258500,65.729195
"2013-09-17",76.269997,76.879997,75.980003,76.610001,2549100,65.96167
"2013-09-18",76.739998,78.059998,76.339996,77.790001,2761200,66.977684
"2013-09-19",78.050003,78.330002,77.459999,77.550003,2830300,66.771034
"2013-09-20",77.599998,78.339996,77.230003,77.32,4290400,66.57299
"2013-09-23",77.099998,77.5,76.290001,76.360001,2870600,65.746437
"2013-09-24",76.290001,76.650002,74.75,75.139999,5160600,64.696007
"2013-09-25",75.440002,76.330002,75,76.120003,3259800,65.539787
"2013-09-26",76.5,76.730003,75.620003,75.870003,5003300,65.324547
"2013-09-27",74.5,74.650002,72.360001,74.089996,8859200,63.791946
"2013-09-30",74.059998,74.190002,73.5,73.639999,5534400,63.404499
"2013-10-01",73.540001,74.519997,73.309998,73.82,2529400,63.559464
"2013-10-02",73.379997,73.699997,73.010002,73.510002,2512100,63.29258
"2013-10-03",73.370003,73.599998,73.010002,73.139999,2760900,62.973999
"2013-10-04",73.330002,73.82,72.989998,73.260002,2241300,63.077309
"2013-10-07",72.510002,73.470001,72.309998,72.349998,2966300,62.293797
"2013-10-08",72.510002,72.919998,70.730003,71.089996,5089300,61.208912
"2013-10-09",70.580002,70.75,69.779999,70.279999,5006100,61.313618
"2013-10-10",70.989998,71.440002,70.809998,71.260002,3247200,62.168606
"2013-10-11",71.559998,72.75,71.349998,72.709999,2747800,63.433586
"2013-10-14",72.169998,72.830002,71.949997,72.660004,1734000,63.389973
"2013-10-15",72.260002,72.519997,71.559998,71.599998,2267800,62.46521
"2013-10-16",72.010002,72.669998,71.830002,72.43,2441000,63.18932
"2013-10-17",71.809998,72.910004,71.559998,72.849998,2998300,63.55574
"2013-10-18",72.949997,73.110001,72.309998,72.879997,4100600,63.581905
"2013-10-21",73.029999,73.599998,72.849998,73.529999,3067200,64.148979
"2013-10-22",73.620003,74.160004,73.269997,73.949997,2990800,64.515388
"2013-10-23",73.650002,73.910004,73.269997,73.779999,2711500,64.367111
"2013-10-24",73.739998,73.970001,73.349998,73.5,3761200,64.122803
"2013-10-25",73.5,73.760002,73.300003,73.610001,2564900,64.218781
"2013-10-28",73.599998,74.440002,73.440002,74.32,2893600,64.838211
"2013-10-29",74.449997,74.949997,74.300003,74.910004,2780700,65.352928
"2013-10-30",74.779999,75.260002,74.209999,74.25,2835000,64.777115
"2013-10-31",74.239998,74.370003,73.5,73.5,2773600,64.122803
"2013-11-01",73.889999,74.160004,72.919998,73,3300700,63.6866
"2013-11-04",73.099998,73.230003,72.540001,72.709999,2942700,63.433586
"2013-11-05",72.790001,73.75,72.330002,73.360001,2834800,64.000687
"2013-11-06",73.440002,75.230003,73.43,75.040001,4268900,65.466347
"2013-11-07",74.370003,76.279999,74.370003,75.550003,4435800,65.911278
"2013-11-08",75.389999,75.989998,75.019997,75.239998,2909400,65.640823
"2013-11-11",75.150002,75.709999,75,75.489998,1778200,65.858932
"2013-11-12",75.440002,76.599998,75.309998,76.300003,4196900,66.565575
"2013-11-13",76.239998,77.57,75.559998,77.410004,3826800,67.533966
"2013-11-14",76.809998,77.580002,76.279999,77.059998,3943500,67.22863
"2013-11-15",77.470001,78.510002,77.410004,78.019997,6371000,68.066154
"2013-11-18",78.019997,79.449997,77.959999,78.519997,3836600,68.502342
"2013-11-19",78.639999,79.239998,78.400002,78.470001,2720600,68.458725
"2013-11-20",78.470001,79.300003,77.860001,78.160004,2447600,68.188293
"2013-11-21",78.360001,78.720001,77.879997,78.43,2201500,68.423851
"2013-11-22",78.489998,78.529999,77.650002,77.839996,2175200,67.909111
"2013-11-25",77.82,77.959999,77.050003,77.209999,1863000,67.359489
"2013-11-26",77.379997,77.959999,77.260002,77.370003,2002800,67.499069
"2013-11-27",77.410004,78.010002,77.209999,77.610001,1755200,67.708466
"2013-11-29",77.75,78.25,77.339996,77.470001,1560600,67.586319
"2013-12-02",77.419998,77.639999,76.150002,76.330002,2489300,66.591766
"2013-12-03",76.330002,77.239998,76.029999,77.089996,2138700,67.254807
"2013-12-04",75.5,76.349998,75.139999,76.07,3550500,66.364929
"2013-12-05",76.139999,76.290001,75.629997,75.790001,2197300,66.120644
"2013-12-06",75.970001,76.220001,75.169998,75.529999,3259400,65.893806
"2013-12-09",75.639999,75.980003,75.010002,75.129997,2434400,65.544853
"2013-12-10",75.110001,75.690002,74.370003,75.410004,2350700,65.789124
"2013-12-11",75.510002,76,74.279999,74.400002,3000800,64.907982
"2013-12-12",74.419998,74.870003,74.040001,74.080002,3266300,64.62883
"2013-12-13",74.269997,74.620003,73.790001,73.940002,2841400,64.506683
"2013-12-16",74.089996,74.860001,74.089996,74.620003,4172100,65.09993
"2013-12-17",74.529999,74.790001,73.959999,74,4082900,64.559006
"2013-12-18",74.150002,75.800003,74.150002,75.620003,6325600,65.972351
"2013-12-19",77.519997,79.949997,77.489998,79.510002,10933800,69.366051
"2013-12-20",79.720001,80.980003,79.599998,80.550003,6782700,70.273369
"2013-12-23",80.510002,81.699997,79.980003,81.550003,4405000,71.145782
"2013-12-24",80.860001,81.389999,80.650002,81.309998,1564700,70.936409
"2013-12-26",81.470001,82.529999,81.230003,82.150002,2399200,71.669235
"2013-12-27",82.459999,83.449997,82.43,82.510002,2466200,71.983322
"2013-12-30",81.709999,82.199997,80.68,82.059998,2551900,71.590729
"2013-12-31",81.68,82.459999,81.480003,82.220001,2113800,71.730316
"2014-01-02",81.5,81.919998,81.089996,81.129997,2405400,70.779358
"2014-01-03",81.209999,81.82,81.089996,81.400002,1812600,71.014915
"2014-01-06",81.309998,81.5,80.440002,80.540001,2312300,70.264641
"2014-01-07",80.839996,81.940002,80.660004,81.519997,3368400,71.119614
"2014-01-08",81.290001,82.199997,81.25,82.150002,4217400,71.669235
"2014-01-09",82.019997,83.050003,82,82.949997,4054200,72.367172
"2014-01-10",82.75,83.220001,82.389999,83.199997,4369200,72.585274
"2014-01-13",82.709999,82.739998,80.800003,81.059998,3941400,70.7183
"2014-01-14",80.779999,82.25,80.709999,81.949997,3288600,71.494751
"2014-01-15",82.089996,84.309998,81.610001,84.220001,4284900,73.475143
"2014-01-16",83.540001,84.260002,83.139999,84.120003,4183500,73.387901
"2014-01-17",83.639999,84.900002,83.629997,84.43,3762200,73.658348
"2014-01-21",84.220001,85.040001,83.860001,84.93,3031300,74.094566
"2014-01-22",84.459999,85.879997,84.459999,85.400002,3564100,74.504601
"2014-01-23",84.809998,85.07,83.5,83.919998,4147500,73.213409
"2014-01-24",83.290001,83.300003,81.169998,81.18,3370800,70.822998
"2014-01-27",81.339996,81.900002,80.18,81.150002,2640300,70.796814
"2014-01-28",81.730003,81.910004,80.93,81.300003,2995700,70.927673
"2014-01-29",81.269997,81.769997,80.129997,80.32,2703500,70.072716
"2014-01-30",81.050003,81.339996,80.190002,80.720001,2244700,70.421677
"2014-01-31",80,80.379997,78.82,79.879997,3696800,69.688843
"2014-02-03",80.019997,80.68,77.660004,78.089996,3745100,68.127213
"2014-02-04",78.389999,78.510002,77.900002,78.080002,2608200,68.118477
"2014-02-05",77.870003,78.529999,77.419998,77.57,3163200,67.673561
"2014-02-06",77.870003,78.739998,77.790001,78.519997,2224800,68.502342
"2014-02-07",78.809998,80.730003,78.669998,80.580002,3437500,70.299553
"2014-02-10",80.190002,80.580002,79.779999,79.970001,2399900,69.767365
"2014-02-11",80.529999,80.889999,80.150002,80.550003,2159900,70.273369
"2014-02-12",80.839996,81.839996,80.839996,81.209999,2489300,70.849159
"2014-02-13",80.860001,81.980003,80.629997,81.739998,1895000,71.311531
"2014-02-14",81.730003,82.43,81.379997,82.110001,2024000,71.634346
"2014-02-18",82.099998,82.75,81.779999,82.589996,2013800,72.053108
"2014-02-19",82.419998,83.739998,82.239998,83.260002,3801400,72.637634
"2014-02-20",83.160004,83.589996,82.940002,83.379997,2465300,72.742317
"2014-02-21",83.599998,84.190002,83.529999,83.800003,2366600,73.108734
"2014-02-24",83.709999,84.75,83.610001,83.949997,1843100,73.239594
"2014-02-25",84,84,82.970001,83.410004,2189700,72.768494
"2014-02-26",83.760002,83.800003,83.110001,83.400002,1987600,72.759758
"2014-02-27",82.400002,83.690002,81.940002,83.360001,2108000,72.724876
"2014-02-28",83.309998,83.809998,82.730003,83.349998,2420000,72.716148
"2014-03-03",82.559998,82.75,81.779999,82.5,1970600,71.974579
"2014-03-04",83.419998,84.629997,83.360001,83.980003,2217800,73.265785
"2014-03-05",83.940002,84.209999,83.480003,84.110001,1793900,73.379173
"2014-03-06",84.239998,84.360001,83.589996,83.800003,1976200,73.108734
"2014-03-07",84.32,84.690002,83.599998,83.93,1951800,73.222145
"2014-03-10",83.82,84.269997,83.440002,84.040001,1520800,73.318115
"2014-03-11",84.32,84.599998,83.379997,83.550003,1687300,72.890625
"2014-03-12",83.160004,83.309998,82.589996,82.75,2643300,72.192688
"2014-03-13",83.010002,83.019997,81.870003,82.089996,2702000,71.616882
"2014-03-14",81.980003,82.470001,81.32,81.379997,2048800,70.997475
"2014-03-17",81.970001,83.43,81.730003,83.389999,2286600,72.751038
"2014-03-18",83.690002,84.120003,83.330002,83.790001,2181100,73.099998
"2014-03-19",83.57,83.82,81.900002,82.629997,1984500,72.08799
"2014-03-20",82.5,83.099998,81.809998,83.059998,1657300,72.463135
"2014-03-21",83.440002,83.690002,82.629997,82.830002,4799100,72.262482
"2014-03-24",83.32,83.82,81.610001,82,2998500,71.538376
"2014-03-25",82.610001,83.75,82.589996,83.519997,2875900,72.864433
"2014-03-26",84,84.120003,82.970001,82.970001,3972700,72.384621
"2014-03-27",80.110001,80.290001,76.25,78.800003,14814900,68.746635
"2014-03-28",79.550003,79.959999,78.470001,78.809998,7108500,68.755348
"2014-03-31",79.18,79.860001,78.25,79.720001,4318100,69.549263
"2014-04-01",79.599998,79.669998,78.970001,79.540001,3877400,69.392235
"2014-04-02",79.290001,80.150002,79.059998,79.989998,3091800,69.784821
"2014-04-03",79.790001,80,78.050003,79.349998,3588500,69.226448
