"dates","DHR.Open","DHR.High","DHR.Low","DHR.Close","DHR.Volume","DHR.Adjusted"
"2012-02-23",40.295677,40.644428,39.984837,40.545868,3811778,26.520746
"2012-02-24",40.523125,40.561031,40.272934,40.424564,2747477,26.441401
"2012-02-27",40.280518,40.614101,40.030327,40.326004,3484534,26.376923
"2012-02-28",40.303261,40.614101,40.128887,40.462471,3344984,26.466194
"2012-02-29",40.470055,40.720242,40,40.05307,6220008,26.19841
"2012-03-01",40.075813,40.394238,39.855949,40.090977,3598628,26.223204
"2012-03-02",40.05307,40.606522,39.90144,40.447308,3575545,26.45628
"2012-03-05",40.242607,40.348747,40.022743,40.295677,3009035,26.357098
"2012-03-06",39.484459,40.04549,39.484459,39.575436,4143111,25.885986
"2012-03-07",39.7953,39.833206,39.454132,39.810463,3357778,26.039721
"2012-03-08",40.166794,40.363911,40.037907,40.189537,2307986,26.287672
"2012-03-09",40.265354,40.667171,40.144051,40.447308,2626657,26.45628
"2012-03-12",40.561031,40.780895,40.326004,40.674755,2640110,26.605043
"2012-03-13",40.932526,41.546627,40.826385,41.523884,3664446,27.160458
"2012-03-14",41.546627,41.62244,41.159969,41.304016,2596847,27.016645
"2012-03-15",41.326763,41.67551,41.15239,41.660351,2358768,27.249722
"2012-03-16",41.698257,41.827141,41.46323,41.698257,5398535,27.274517
"2012-03-19",41.576954,41.796818,41.478394,41.637604,2197454,27.234846
"2012-03-20",41.341927,41.432903,41.114483,41.379833,2743124,27.066235
"2012-03-21",41.41016,41.599697,41.20546,41.448067,1814021,27.110872
"2012-03-22",41.068993,41.425323,40.652008,41.281273,3999604,27.001776
"2012-03-23",41.379833,41.41774,40.894615,41.220623,3074853,26.962093
"2012-03-26",41.478394,41.721001,41.31918,41.698257,3098199,27.274517
"2012-03-27",41.751328,42.039425,41.683094,41.918121,2935830,27.418322
"2012-03-28",41.872631,41.956028,41.220623,41.523884,3345512,27.172747
"2012-03-29",41.122063,41.804398,41.061409,41.721001,3212029,27.301737
"2012-03-30",41.956028,42.494312,41.819561,42.456406,4804194,27.782972
"2012-04-02",42.456406,42.797573,42.153145,42.509476,3497592,27.817707
"2012-04-03",42.448826,42.562546,41.993935,42.335102,3503396,27.7036
"2012-04-04",41.880211,42.001514,41.736164,41.887794,2796544,27.410889
"2012-04-05",41.652767,41.986355,41.62244,41.789234,3151091,27.34639
"2012-04-09",41.266109,41.614861,41.099319,41.387417,2842841,27.083447
"2012-04-10",41.47081,41.539043,39.84837,40.05307,5649409,26.210264
"2012-04-11",40.629265,41.015923,40.530704,40.864292,3865857,26.741114
"2012-04-12",40.856709,41.485973,40.811222,41.3116,2795884,27.033831
"2012-04-13",41.122063,41.36467,40.818802,40.849129,2686671,26.731186
"2012-04-16",41.084156,41.288857,40.796059,40.970432,2655938,26.810568
"2012-04-17",41.220623,41.758907,41.068993,41.539043,2897843,27.182659
"2012-04-18",41.273693,41.584534,41.25095,41.46323,2755127,27.133051
"2012-04-19",40.386658,41.076572,39.833206,40.181957,8146276,26.294598
"2012-04-20",40.424564,40.629265,40.189537,40.288097,6097605,26.364056
"2012-04-23",39.825626,40.113724,39.545109,39.977257,5186704,26.16065
"2012-04-24",40.144051,40.462471,40.068233,40.333588,4183340,26.393831
"2012-04-25",40.659592,40.864292,40.386658,40.485214,3603376,26.493055
"2012-04-26",40.386658,41.068993,40.356331,41.023502,3007980,26.845297
"2012-04-27",41.235786,41.546627,41.15239,41.46323,3434017,27.133051
"2012-04-30",41.36467,41.394997,40.742989,41.106899,3047286,26.899874
"2012-05-01",40.955269,41.698257,40.720242,41.387417,2663589,27.083447
"2012-05-02",41.091736,41.387417,40.940105,41.288857,2365363,27.01895
"2012-05-03",41.341927,41.387417,40.780895,40.871872,1871133,26.746077
"2012-05-04",40.614101,40.735405,40.265354,40.636845,3667348,26.592274
"2012-05-07",41.114483,41.114483,40.515541,40.659592,2371562,26.607151
"2012-05-08",40.356331,41.182713,40.007584,41.068993,4651849,26.875067
"2012-05-09",40.553452,41.372253,40.416985,40.833965,5815735,26.721272
"2012-05-10",41.197876,41.35709,40.629265,40.735405,4114621,26.656773
"2012-05-11",40.500378,41.213039,40.371494,40.682335,2423267,26.622046
"2012-05-14",40.333588,40.780895,40.144051,40.235027,3344061,26.329323
"2012-05-15",40.288097,40.962852,40,40.113724,5040822,26.249947
"2012-05-16",40.379074,40.462471,39.742229,39.757393,6034953,26.016769
"2012-05-17",39.757393,39.863533,39.332829,39.332829,4396491,25.738939
"2012-05-18",39.598179,39.84837,38.923428,39.097801,6639582,25.585144
"2012-05-21",39.241852,40,39.128128,39.939346,4224889,26.135851
"2012-05-22",39.969673,40.2047,39.257011,39.507202,5153993,25.85305
"2012-05-23",39.226688,40.090977,39.075058,39.992416,6913539,26.170567
"2012-05-24",40.075813,40.250191,39.78772,40.05307,3216645,26.210264
"2012-05-25",40.05307,40.326004,39.871113,40,2775308,26.175528
"2012-05-29",40.295677,40.705078,40.219864,40.530704,3135923,26.522816
"2012-05-30",40.030327,40.113724,39.552692,39.552692,2897711,25.882826
"2012-05-31",39.522366,39.666412,38.908264,39.401062,5253445,25.7836
"2012-06-01",38.605003,38.68082,37.771038,37.771038,6904437,24.716917
"2012-06-04",37.748295,38.036392,37.649734,37.930248,5893952,24.82111
"2012-06-05",37.831692,38.286579,37.573921,38.142532,4778078,24.960022
"2012-06-06",38.339649,38.908264,38.112206,38.908264,3469761,25.461115
"2012-06-07",39.416225,39.658833,38.68082,38.756634,4912484,25.361889
"2012-06-08",38.544353,39.090221,38.49128,39.052311,3514607,25.555372
"2012-06-11",39.264595,39.461712,38.43063,38.4837,3778012,25.183275
"2012-06-12",38.612583,39.059895,38.263836,39.029568,3699531,25.540483
"2012-06-13",38.802124,39.052311,38.445793,38.612583,2885181,25.267618
"2012-06-14",38.627747,39.090221,38.521606,38.976498,3237354,25.505764
"2012-06-15",39.181198,39.401062,38.938591,39.188778,5713249,25.644682
"2012-06-18",38.900681,39.469296,38.695984,39.340408,2935830,25.743902
"2012-06-19",39.537529,40.181957,39.454132,40.04549,2900613,26.205296
"2012-06-20",39.984837,40.15163,39.537529,39.863533,3650860,26.086227
"2012-06-21",39.984837,40,38.764214,38.824867,4026248,25.406542
"2012-06-22",39.067474,39.188778,38.817287,39.059895,8143902,25.560345
"2012-06-25",38.627747,38.711143,38.225929,38.32449,2997955,25.079102
"2012-06-26",38.278999,38.400303,37.771038,38.150112,3014575,24.964977
"2012-06-27",38.013645,38.627747,38.013645,38.392723,2790608,25.136236
"2012-06-28",37.998486,38.127369,37.285824,37.854435,4334366,24.783815
"2012-06-29",38.559517,39.484459,38.52919,39.484459,4726768,25.851007
"2012-07-02",39.484459,39.567856,39.006824,39.492039,3501154,25.85597
"2012-07-03",39.431389,39.931767,39.325245,39.924187,2128075,26.138905
"2012-07-05",39.818043,39.95451,39.567856,39.689159,2585900,25.985033
"2012-07-06",39.211525,39.264595,38.650494,38.946171,2129789,25.498587
"2012-07-09",38.718727,38.961334,38.521606,38.703564,2604102,25.339743
"2012-07-10",38.976498,39.401062,38.241093,38.58226,4094836,25.260328
"2012-07-11",38.521606,38.658073,37.839272,38.134953,4099980,24.967478
"2012-07-12",37.869598,37.892342,37.361637,37.551174,4680076,24.585253
"2012-07-13",37.543594,38.498863,37.543594,38.43063,3456440,25.161051
"2012-07-16",38.354813,38.354813,37.808945,38.127369,2453340,24.962507
"2012-07-17",38.195602,38.68082,37.892342,38.53677,2247576,25.230547
"2012-07-18",38.332069,39.666412,38.256256,39.507202,5109542,25.8659
"2012-07-19",38.650494,38.893101,37.755875,38.756634,9984698,25.374491
"2012-07-20",38.6884,39.135708,38.256256,38.771797,6210643,25.384413
"2012-07-23",38.119789,38.718727,37.915089,38.514027,4600144,25.215652
"2012-07-24",38.514027,38.63533,37.725552,37.998486,4768449,24.878134
"2012-07-25",38.233509,38.961334,38.195602,38.733891,6151684,25.359608
"2012-07-26",39.476875,39.871113,39.090221,39.461712,4314713,25.836121
"2012-07-27",39.658833,40.371494,39.545109,40.060654,4815010,26.228249
"2012-07-30",40.09856,40.492798,39.833206,40.037907,3790147,26.21336
"2012-07-31",39.871113,40.280518,39.863533,40.037907,4833212,26.21336
"2012-08-01",40.265354,40.424564,39.962093,40.257771,3661016,26.357302
"2012-08-02",39.992416,40.265354,39.575436,40.05307,6145749,26.223291
"2012-08-03",40.507961,40.841545,40.363911,40.454891,3622765,26.486364
"2012-08-06",40.667171,40.712662,40.128887,40.15163,2688386,26.287817
"2012-08-07",40.2047,40.750568,40.2047,40.424564,2735078,26.466515
"2012-08-08",40.265354,40.507961,40.189537,40.394238,2110004,26.44665
"2012-08-09",40.272934,40.371494,40.136467,40.166794,2244542,26.297739
"2012-08-10",39.969673,40.553452,39.969673,40.545868,2187957,26.545929
"2012-08-13",40.386658,40.894615,40.333588,40.887035,4432236,26.769293
"2012-08-14",40.940105,40.940105,40.523125,40.621681,2957594,26.595564
"2012-08-15",40.614101,40.773312,40.470055,40.614101,2473389,26.590609
"2012-08-16",40.553452,40.652008,40.257771,40.477634,4966958,26.501259
"2012-08-17",40.614101,40.833965,40.363911,40.780895,4707511,26.699802
"2012-08-20",40.765732,40.924942,40.667171,40.765732,3365956,26.689878
"2012-08-21",40.902199,41.106899,40.492798,40.561031,2716744,26.555857
"2012-08-22",40.424564,40.773312,40.288097,40.712662,2157093,26.655128
"2012-08-23",40.591358,40.849129,40.250191,40.303261,3401042,26.387091
"2012-08-24",40.144051,40.652008,40.083397,40.409401,2954296,26.456577
"2012-08-27",40.576195,40.689919,40.363911,40.485214,2178592,26.50622
"2012-08-28",40.386658,40.644428,40.280518,40.462471,2153399,26.491333
"2012-08-29",40.470055,40.659592,40.348747,40.416985,2159863,26.46155
"2012-08-30",40.128887,40.416985,40.10614,40.174374,2430917,26.302702
"2012-08-31",40.356331,40.720242,40.235027,40.614101,2958517,26.590609
"2012-09-04",40.689919,40.689919,39.855949,40.09856,4583921,26.253075
"2012-09-05",40.197121,40.485214,39.977257,40.060654,2661874,26.228249
"2012-09-06",40.409401,41.31918,40.394238,41.296436,2841786,27.037329
"2012-09-07",41.288857,41.796818,40.932526,41.743744,3327046,27.330191
"2012-09-10",41.478394,41.614861,40.962852,41.008339,3737255,26.848722
"2012-09-11",41.106899,41.394997,41.046246,41.349506,2692870,27.072084
"2012-09-12",41.56179,41.736164,41.288857,41.539043,2641693,27.196169
"2012-09-13",41.349506,42.198635,41.197876,42.009098,3308316,27.503927
"2012-09-14",42.107658,42.410915,41.3116,41.5163,6374331,27.18128
"2012-09-17",41.455647,41.713421,41.35709,41.576954,4172525,27.220989
"2012-09-18",41.432903,42.312359,41.432903,42.198635,4613466,27.628025
"2012-09-19",42.266869,42.539803,41.736164,42.100075,5393787,27.563486
"2012-09-20",41.751328,41.827141,41.394997,41.713421,3868891,27.310343
"2012-09-21",42.069752,42.115238,41.455647,41.62244,6221195,27.25078
"2012-09-24",41.387417,41.599697,41.190296,41.501137,2317615,27.171362
"2012-09-25",41.501137,41.637604,41.266109,41.36467,5549693,27.082006
"2012-09-26",41.228203,41.993935,41.084156,41.721001,7151354,27.327833
"2012-09-27",41.758907,42.259289,41.50872,42.039425,4923827,27.536402
"2012-09-28",41.819561,41.978771,41.432903,41.811977,5589131,27.387421
"2012-10-01",41.811977,43.328278,41.811977,42.645943,6474575,27.933678
"2012-10-02",42.797573,42.88097,42.092495,42.350266,3322429,27.740005
"2012-10-03",42.554966,42.97953,42.388172,42.789993,3111917,28.028032
"2012-10-04",42.964367,43.108414,42.585293,42.87339,2633647,28.082653
"2012-10-05",43.062927,43.244881,42.638363,42.805157,2450306,28.037962
"2012-10-08",42.77483,43.237301,42.608036,43.08567,2590912,28.221706
"2012-10-09",43.070507,43.070507,41.933285,42.024261,5343401,27.526468
"2012-10-10",41.956028,42.335102,41.880211,41.948444,3678427,27.47681
"2012-10-11",42.160728,42.858227,42.031841,42.403336,3776297,27.774771
"2012-10-12",42.532223,42.83548,42.198635,42.403336,4000395,27.774771
"2012-10-15",42.494312,42.767246,42.357845,42.67627,3708632,27.953548
"2012-10-16",42.843063,43.199394,42.812737,42.911297,3584251,28.107487
"2012-10-17",43.153904,43.206974,42.403336,42.532223,6207742,27.859192
"2012-10-18",40.485214,40.940105,39.84079,40.523125,18249552,26.543201
"2012-10-19",40.303261,40.758148,40.083397,40.439728,9262678,26.488579
"2012-10-22",40.424564,40.803638,39.643669,40.04549,9706257,26.230349
"2012-10-23",39.545109,39.878696,39.044731,39.719482,6504780,26.016802
"2012-10-24",39.969673,40.416985,39.529945,39.613342,4661082,25.947283
"2012-10-25",38.43821,39.825626,38.385139,39.613342,16615179,25.947283
"2012-10-26",39.689159,39.711903,39.120544,39.249432,6194156,25.708914
"2012-10-31",39.833206,40.523125,39.166035,39.219105,6311283,25.689049
"2012-11-01",39.423805,39.742229,39.378319,39.651253,8585503,25.972115
"2012-11-02",39.969673,40.197121,39.347992,39.385899,7981797,25.798296
"2012-11-05",39.363155,39.742229,39.272175,39.575436,7335487,25.922453
"2012-11-06",39.689159,40.265354,39.628506,40.030327,4262085,26.220411
"2012-11-07",39.598179,39.673996,39.294922,39.401062,5115873,25.808239
"2012-11-08",39.423805,39.628506,39.310081,39.325245,5119303,25.758579
"2012-11-09",39.203941,39.780136,39.150871,39.438969,3751236,25.833063
"2012-11-12",39.469296,39.719482,39.340408,39.476875,2390556,25.857893
"2012-11-13",39.241852,39.84079,39.188778,39.507202,3948690,25.877756
"2012-11-14",39.643669,39.764973,38.923428,38.976498,6261557,25.530138
"2012-11-15",38.968918,39.203941,38.908264,39.105385,5115742,25.614553
"2012-11-16",39.203941,39.552692,39.014404,39.416225,5989843,25.818172
"2012-11-19",39.749809,40.10614,39.689159,40.10614,3800962,26.270071
"2012-11-20",39.871113,39.909023,39.575436,39.909023,3859262,26.140953
"2012-11-21",39.939346,40.515541,39.810463,40.21228,3322825,26.339588
"2012-11-23",40.288097,40.561031,40.21228,40.553452,1360417,26.56307
"2012-11-26",40.21228,40.295677,39.863533,39.94693,4011079,26.165794
"2012-11-27",39.962093,40.022743,39.514786,39.583015,5982061,25.92742
"2012-11-28",39.636089,40.128887,39.461712,40.030327,6614521,26.220411
"2012-11-29",40.272934,40.765732,40.181957,40.667171,5026841,26.637562
"2012-11-30",40.674755,40.993176,40.507961,40.917362,4639978,26.801428
"2012-12-03",41.243366,41.288857,40.462471,40.500378,5047681,26.528305
"2012-12-04",40.538288,40.652008,40.235027,40.371494,3799248,26.443888
"2012-12-05",40.507961,40.811222,40.04549,40.447308,3971773,26.493536
"2012-12-06",40.280518,40.477634,40.09856,40.235027,3622634,26.354492
"2012-12-07",40.515541,40.674755,40.136467,40.561031,2495152,26.568035
"2012-12-10",40.576195,40.621681,40.363911,40.492798,3435072,26.523335
"2012-12-11",40.621681,40.940105,40.477634,40.583775,4086262,26.582916
"2012-12-12",40.818802,41.842304,40.568611,41.448067,6299808,27.161739
"2012-12-13",41.379833,41.857468,41.190296,41.614861,5363186,27.271038
"2012-12-14",41.531464,41.67551,41.3116,41.334343,3179845,27.087214
"2012-12-17",41.5163,42.016678,41.46323,42.001514,4409549,27.524424
"2012-12-18",41.956028,42.767246,41.887794,42.706596,4215656,27.986471
"2012-12-19",42.683849,42.752087,42.198635,42.206219,4540130,27.658564
"2012-12-20",42.312359,42.896133,42.274448,42.83548,4231616,28.07093
"2012-12-21",42.251705,42.630779,42.100075,42.501896,4584580,27.852333
"2012-12-24",42.448826,42.608036,42.244125,42.410915,840731,27.792704
"2012-12-26",42.418499,42.592873,42.100075,42.198635,2038778,27.653603
"2012-12-27",42.130402,42.448826,41.819561,42.289612,2416672,27.713228
"2012-12-28",41.948444,42.160728,41.652767,41.713421,2205764,27.335636
"2012-12-31",41.56937,42.418499,41.372253,42.380592,3194090,27.772846
"2013-01-02",43.184231,43.578468,42.585293,43.578468,5128536,28.557829
"2013-01-03",43.487492,44.268387,43.487492,43.995453,6700124,28.831085
"2013-01-04",44.003033,44.3442,43.775589,44.040939,4717008,28.860909
"2013-01-07",45.337376,45.390446,43.828659,44.040939,5890786,28.860909
"2013-01-08",43.889309,44.260803,43.631538,43.730099,3636483,28.657204
"2013-01-09",45.489006,45.86808,44.988628,45.337376,9661147,29.710478
"2013-01-10",45.458679,45.481426,44.927975,45.481426,3830904,29.804884
"2013-01-11",45.420773,45.534496,45.132675,45.322212,4016619,29.700544
"2013-01-14",45.307053,45.451099,45.109932,45.178165,3200158,29.606146
"2013-01-15",45.056862,45.511749,44.897652,45.481426,3434017,29.804884
"2013-01-16",45.344959,45.6558,45.163002,45.542076,3109411,29.844625
"2013-01-17",45.784683,46.239574,45.504169,46.027294,3639781,30.162594
"2013-01-18",46.254738,46.254738,45.253979,45.875664,4922640,30.063232
"2013-01-22",45.777103,46.057617,45.640636,45.792267,5477148,30.008579
"2013-01-23",45.693707,45.86808,45.352539,45.837757,3929169,30.038389
"2013-01-24",45.875664,46.353298,45.799847,45.86808,3800303,30.058256
"2013-01-25",46.163761,46.254738,45.837757,45.898407,4294532,30.078144
"2013-01-28",46.118271,46.573162,45.724033,46.027294,4708962,30.162594
"2013-01-29",45.360123,46.618649,45.109932,46.247158,5531095,30.306675
"2013-01-30",46.118271,46.171341,45.375282,45.489006,4623623,29.809851
"2013-01-31",45.360123,45.670963,45.208492,45.435936,4551078,29.77507
"2013-02-01",45.724033,45.898407,45.511749,45.845337,5212556,30.04336
"2013-02-04",45.633057,45.76194,45.405609,45.458679,3224296,29.78997
"2013-02-05",45.746777,46.110691,45.670963,46.004547,3030930,30.147688
"2013-02-06",45.420773,45.890827,45.420773,45.81501,3009430,30.023479
"2013-02-07",45.928734,45.96664,45.382866,45.617893,3251335,29.894308
"2013-02-08",45.60273,46.103107,45.55724,46.103107,2021236,30.21228
"2013-02-11",46.080364,46.118271,45.739197,46.004547,2463892,30.147688
"2013-02-12",46.133434,46.376041,46.004547,46.224411,3020642,30.291769
"2013-02-13",46.398788,46.482182,45.92115,46.262321,3152014,30.31662
"2013-02-14",46.080364,46.520092,45.883244,46.368462,3678955,30.386168
"2013-02-15",46.383625,46.929493,46.125854,46.762699,4830838,30.644512
"2013-02-19",46.815769,47.111446,46.664139,46.853676,2633779,30.704144
"2013-02-20",46.90675,47.005306,46.163761,46.224411,5159400,30.291769
"2013-02-21",46.027294,46.398788,45.936314,46.239574,3605355,30.301706
"2013-02-22",46.330551,46.595905,46.254738,46.595905,2843368,30.535219
"2013-02-25",46.633812,46.777863,45.398029,45.405609,4239794,29.755194
"2013-02-26",45.595146,45.905991,45.579987,45.716454,2807623,29.958897
"2013-02-27",45.75436,46.618649,45.66338,46.429111,3032249,30.425913
"2013-02-28",46.550419,46.997726,46.345715,46.702045,3385082,30.604776
"2013-03-01",46.436695,46.823353,46.209248,46.679302,3094110,30.589869
"2013-03-04",46.641396,46.762699,46.163761,46.747536,2662665,30.634584
"2013-03-05",46.876423,47.33131,46.793026,47.1721,2674536,30.912817
"2013-03-06",47.247913,47.354057,46.755119,46.830933,3081184,30.689238
"2013-03-07",46.929493,47.005306,46.557999,46.565578,2703422,30.515339
"2013-03-08",46.876423,47.058376,46.656559,46.95982,2950735,30.773697
"2013-03-11",46.9674,47.232754,46.95982,47.202427,2295851,30.932684
"2013-03-12",47.232754,47.361637,46.899166,47.12661,3738574,30.883001
"2013-03-13",47.11903,47.179684,46.868839,47.096287,2602519,30.863123
"2013-03-14",47.194843,47.460197,47.1721,47.460197,2374860,31.101601
"2013-03-15",47.179684,47.687641,47.11903,47.498104,5560640,31.126446
"2013-03-18",46.982563,47.156937,46.755119,46.861259,3289718,30.709112
"2013-03-19",47.02047,47.187263,46.216831,46.459438,4587482,30.445787
"2013-03-20",46.603485,46.853676,46.315392,46.482182,3815867,30.460695
"2013-03-21",46.300228,46.777863,46.239574,46.391205,3014970,30.401081
"2013-03-22",46.459438,46.838512,46.330551,46.755119,3058893,30.639553
"2013-03-25",46.853676,47.01289,46.034874,46.277485,3768383,30.326548
"2013-03-26",46.565578,46.899166,46.451859,46.884003,2362329,30.736605
"2013-03-27",46.603485,46.90675,46.467018,46.884003,2460595,30.736605
"2013-03-28",46.884003,47.179684,46.694466,47.11903,3358834,30.890686
"2013-04-01",46.899166,47.081123,46.633812,46.846096,2886500,30.711754
"2013-04-02",47.005306,47.043217,46.671722,46.808189,3415946,30.686903
"2013-04-03",46.884003,46.929493,46.133434,46.315392,4653168,30.363829
"2013-04-04",46.376041,46.603485,45.959061,46.057617,4319329,30.194839
"2013-04-05",45.504169,45.936314,45.322212,45.905991,3558530,30.095427
"2013-04-08",45.890827,46.171341,45.784683,46.072781,2254567,30.204769
"2013-04-09",46.110691,46.133434,45.633057,45.898407,3419508,30.090467
"2013-04-10",46.050037,46.884003,45.845337,46.838512,3106773,30.706781
"2013-04-11",46.815769,47.096287,46.664139,46.95982,3124579,30.786303
"2013-04-12",46.838512,46.990143,46.368462,46.671722,2218822,30.597431
"2013-04-15",46.459438,46.686886,45.420773,45.420773,3803732,29.777325
"2013-04-16",45.670963,46.231995,45.542076,46.216831,2932665,30.299217
"2013-04-17",45.989388,46.034874,45.170586,45.291889,4499373,29.692827
"2013-04-18",43.942383,44.39727,43.677029,44.010612,11990765,28.852842
"2013-04-19",44.24564,44.852161,44.071266,44.806671,4657521,29.374727
"2013-04-22",44.821835,45.049278,44.351784,44.723274,3144232,29.320051
"2013-04-23",44.996208,45.125095,44.3442,44.799091,5807557,29.369753
"2013-04-24",44.927975,45.693707,44.753601,45.458679,5005209,29.802174
"2013-04-25",45.526913,46.186504,45.360123,45.822594,3455780,30.040754
"2013-04-26",45.777103,46.057617,45.435936,45.44352,3467255,29.792246
"2013-04-29",45.489006,45.799847,45.398029,45.66338,2774253,29.936377
"2013-04-30",45.70887,46.648975,45.54966,46.201668,6733495,30.289274
"2013-05-01",45.996967,46.535255,45.564823,45.595146,3782628,29.89164
"2013-05-02",45.739197,45.981804,45.564823,45.837757,3288795,30.050697
"2013-05-03",46.315392,46.467018,45.951477,46.095528,4975268,30.219688
"2013-05-06",46.087944,46.588326,45.898407,46.482182,2742333,30.473173
"2013-05-07",46.633812,46.830933,46.413952,46.648975,2331069,30.58251
"2013-05-08",46.626232,46.793026,46.512508,46.732372,2740486,30.637194
"2013-05-09",46.709629,47.096287,46.588326,46.808189,2648816,30.686903
"2013-05-10",46.793026,46.9674,46.648975,46.929493,1927455,30.766422
"2013-05-13",46.762699,46.974979,46.679302,46.702045,3036470,30.617315
"2013-05-14",46.770283,47.06596,46.717209,46.891586,5114818,30.741581
"2013-05-15",46.815769,47.111446,46.686886,47.050797,5213479,30.845951
"2013-05-16",46.823353,47.649734,46.808189,47.210007,6151948,30.950329
"2013-05-17",47.573921,48.021229,47.566338,47.952995,5061135,31.437416
"2013-05-20",47.899925,48.58984,47.839272,48.574677,4717799,31.844992
"2013-05-21",48.521606,48.817287,48.339649,48.400303,3101760,31.730667
"2013-05-22",48.392723,48.551933,47.369221,47.581501,3720899,31.193874
"2013-05-23",47.240334,47.543594,47.141773,47.300987,3723141,31.009975
"2013-05-24",47.005306,47.300987,46.785442,47.081123,3017213,30.865835
"2013-05-28",47.551174,47.922668,47.361637,47.452618,2612675,31.109379
"2013-05-29",47.081123,47.369221,46.929493,47.16452,2774780,30.920509
"2013-05-30",47.32373,47.687641,47.07354,47.38438,2767658,31.064646
"2013-05-31",47.16452,47.566338,46.868839,46.868839,3558003,30.726652
"2013-06-03",46.899166,47.32373,46.830933,47.285824,4153267,31.000031
"2013-06-04",47.179684,47.589085,46.580742,46.846096,3902789,30.711754
"2013-06-05",46.762699,46.838512,45.678543,45.822594,4562949,30.040754
"2013-06-06",45.86808,45.943897,45.223656,45.81501,6119632,30.03578
"2013-06-07",46.209248,47.134193,45.883244,47.081123,4465606,30.865835
"2013-06-10",47.1721,47.475361,46.982563,47.22517,3284706,30.960266
"2013-06-11",46.747536,47.369221,46.656559,47.16452,3021433,30.920509
"2013-06-12",47.33131,47.33131,46.520092,46.550419,3492184,30.517902
"2013-06-13",46.565578,47.520847,46.376041,47.369221,2964980,31.054707
"2013-06-14",47.32373,47.634571,47.096287,47.399544,2794302,31.074583
"2013-06-17",47.763458,48.286579,47.740711,48.043972,4052759,31.497059
"2013-06-18",48.006065,48.976498,47.824108,48.79454,3908988,31.989124
"2013-06-19",48.79454,49.128128,48.263836,48.278999,4613466,31.651136
"2013-06-20",47.755875,47.937832,47.081123,47.202427,4312207,30.945356
"2013-06-21",47.452618,47.672478,46.755119,47.088703,7884191,30.870796
"2013-06-24",46.732372,47.22517,46.421532,46.747536,4102881,30.647135
"2013-06-25",47.058376,47.338894,46.679302,47.232754,4103013,30.965231
"2013-06-26",47.626991,48.263836,47.543594,48.028809,4347688,31.499769
"2013-06-27",48.347233,48.445793,47.831692,48.248672,3338125,31.643963
"2013-06-28",48.089462,48.309326,47.786201,47.990902,5570797,31.474907
"2013-07-01",48.32449,49.393478,48.218346,49.052311,4959308,32.171024
"2013-07-02",48.968918,49.105385,48.112206,48.278999,4284903,31.663845
"2013-07-03",47.998486,48.453373,47.884762,48.241093,1449713,31.638992
"2013-07-05",48.650494,48.991661,48.53677,48.976498,2308910,32.121307
"2013-07-08",49.241852,49.325245,48.756634,48.855194,3678691,32.041744
"2013-07-09",49.537529,50.545868,49.537529,50.507961,6204444,33.125721
"2013-07-10",50.492798,51.50872,50.492798,51.402576,6201147,33.712463
"2013-07-11",51.993935,52.312359,51.402576,51.819561,5616302,33.985935
"2013-07-12",51.796818,51.880211,51.25853,51.698257,4009232,33.906368
"2013-07-15",51.940865,52.031841,51.652767,51.857468,4609641,34.010803
"2013-07-16",51.857468,52.153145,51.197876,51.607277,3325990,33.846714
"2013-07-17",51.766491,52.031841,51.660351,51.865047,4244542,34.015766
"2013-07-18",51.554207,52.069752,50.667171,51.36467,7251994,33.687592
"2013-07-19",51.554207,52.327522,51.304016,52.077332,3879179,34.154999
"2013-07-22",52.122822,52.221378,51.440483,51.683094,3661676,33.896439
"2013-07-23",51.743744,51.857468,51.432903,51.478394,3260964,33.76218
"2013-07-24",51.554207,51.652767,51.091736,51.273693,3523577,33.627934
"2013-07-25",50.909779,51.122063,50.667171,51.008339,4091670,33.453899
"2013-07-26",50.636845,50.796059,50.439728,50.583775,3133285,33.175442
"2013-07-29",50.394238,50.978016,50.2047,50.940105,2829783,33.409149
"2013-07-30",51.144806,51.448067,50.902199,50.924942,2780848,33.399197
"2013-07-31",50.947689,51.539043,50.924942,51.053829,3128404,33.48373
"2013-08-01",51.41774,51.698257,51.281273,51.281273,3677504,33.632904
"2013-08-02",51.273693,51.273693,50.773312,50.970432,2737189,33.429031
"2013-08-05",50.871872,50.993176,50.712662,50.887035,2100903,33.374332
"2013-08-06",50.887035,50.924942,50.629265,50.833965,2652113,33.339535
"2013-08-07",50.796059,51.220623,50.644428,51.167549,3086328,33.558315
"2013-08-08",51.402576,51.539043,50.970432,51.046246,2692343,33.478756
"2013-08-09",51.000759,51.099319,50.735405,50.788475,2054079,33.3097
"2013-08-12",50.447308,50.705078,50.288097,50.432144,2785728,33.075996
"2013-08-13",50.439728,51.341927,50.394238,51.273693,2321968,33.627934
"2013-08-14",51.099319,51.137226,50.454891,50.545868,2287674,33.150585
"2013-08-15",50.371494,50.864292,49.94693,50.424564,3190925,33.071022
"2013-08-16",50.424564,50.667171,50.272934,50.591358,2872386,33.180412
"2013-08-19",50.416985,51.008339,50.386658,50.689919,2575216,33.24506
"2013-08-20",50.720242,50.720242,50.2047,50.280518,3152938,32.976551
"2013-08-21",50.219864,50.545868,50.075813,50.174374,2554771,32.906925
"2013-08-22",50.341167,51.20546,50.235027,51.015923,2210512,33.458866
