"dates","APTV.Open","APTV.High","APTV.Low","APTV.Close","APTV.Volume","APTV.Adjusted"
"2013-08-14",47.720036,47.720036,46.538139,46.563286,2085603,43.009907
"2013-08-15",46.035206,46.110645,45.029339,45.431686,1873607,41.96468
"2013-08-16",45.14669,46.529758,45.129925,46.068733,1978710,42.553097
"2013-08-19",46.060352,46.244762,45.758591,45.85918,1117245,42.359535
"2013-08-20",45.875942,46.068733,45.549034,45.875942,1703962,42.375019
"2013-08-21",45.741825,46.227997,45.590946,45.624477,1078949,42.142746
"2013-08-22",45.683151,46.253143,45.666386,45.867561,1190853,42.367287
"2013-08-23",45.959766,46.898575,45.93462,46.571667,1836266,43.017651
"2013-08-26",46.580051,47.108131,46.4627,46.638725,1621287,43.07959
"2013-08-27",46.135792,46.135792,45.205364,45.205364,2494324,41.755615
"2013-08-28",45.088013,46.663872,44.484493,46.36211,3511953,42.824085
"2013-08-29",46.144173,46.764458,46.01844,46.529758,2036332,42.978943
"2013-08-30",46.538139,46.848282,45.817268,46.119026,1859648,42.599556
"2013-09-03",46.73093,47.141659,46.571667,46.923721,1788784,43.342838
"2013-09-04",46.948868,47.636211,46.353729,47.510479,1894603,43.88483
"2013-09-05",47.644592,48.834869,47.535625,48.172672,2641899,44.496471
"2013-09-06",48.197823,48.482815,47.275776,47.359596,2079280,43.745461
"2013-09-09",47.409889,47.778709,47.367981,47.393127,2860575,43.776432
"2013-09-10",47.778709,48.382229,47.778709,48.113998,1557939,44.442276
"2013-09-11",48.105618,48.491199,47.896061,48.323555,2148116,44.635845
"2013-09-12",48.248116,48.273262,46.906956,47.409889,1997321,43.791908
"2013-09-13",47.43504,47.70327,46.948868,47.694885,1533959,44.055161
"2013-09-16",48.449287,48.449287,47.753563,47.795475,1070718,44.148075
"2013-09-17",47.86253,48.088852,47.33445,47.845768,1880645,44.194527
"2013-09-18",47.829002,48.507961,47.233864,48.080467,2430976,44.411312
"2013-09-19",48.382229,48.935455,48.306789,48.709137,1857740,44.992008
"2013-09-20",48.918694,49.119865,48.516346,48.616932,3343740,44.906845
"2013-09-23",48.373848,48.591785,47.460182,48.038559,1218530,44.372589
"2013-09-24",47.946354,49.010899,47.870914,48.600166,1705871,44.891354
"2013-09-25",48.734283,48.776196,48.130764,48.340321,1368610,44.651329
"2013-09-26",48.49958,49.036045,48.390614,48.927074,966091,45.193317
"2013-09-27",48.709137,49.036045,48.591785,48.985748,1593371,45.247509
"2013-09-30",48.57502,49.036045,48.038559,48.968987,2496949,45.232029
"2013-10-01",49.20369,49.907795,48.600166,49.312656,6584406,45.549465
"2013-10-02",49.069572,49.069572,48.281643,48.792957,1831613,45.069424
"2013-10-03",48.491199,48.826488,47.70327,48.23135,2489791,44.55069
"2013-10-04",48.264877,49.002514,48.264877,48.625313,4400142,44.914577
"2013-10-07",48.172672,48.776196,47.879295,48.424141,1359304,44.72876
"2013-10-08",48.407375,48.616932,46.823135,46.839897,2745809,43.265411
"2013-10-09",46.906956,47.208717,45.792122,46.865047,3237325,43.288631
"2013-10-10",47.133278,48.516346,46.865047,48.382229,2429067,44.690044
"2013-10-11",48.306789,48.491199,47.745178,48.038559,2621379,44.372589
"2013-10-14",47.619446,48.432522,47.250629,48.097233,2734833,44.426804
"2013-10-15",47.879295,48.264877,47.468567,47.694885,1179996,44.055161
"2013-10-16",48.306789,49.505447,48.164291,49.505447,2511623,45.727551
"2013-10-17",49.404861,50.335289,49.321037,50.326908,2272665,46.486328
"2013-10-18",50.544846,50.544846,49.974854,50.293377,4661170,46.455345
"2013-10-21",50.486168,50.544846,49.580891,49.865883,1251338,46.060478
"2013-10-22",50.142498,50.335289,49.354568,49.798824,1672825,45.998539
"2013-10-23",49.715004,49.765297,48.222965,48.533112,2418092,44.829414
"2013-10-24",48.700752,49.002514,48.340321,48.818108,1291184,45.092648
"2013-10-25",49.304276,49.404861,48.340321,48.642078,2370610,44.930073
"2013-10-28",48.541492,48.68399,47.711651,47.795475,2058999,44.148075
"2013-10-29",47.770329,47.778709,47.233864,47.43504,4140545,43.815136
"2013-10-30",47.644592,48.139145,47.024307,47.418274,3428443,43.799656
"2013-10-31",47.284157,48.256496,47.233864,47.946354,1387220,44.28743
"2013-11-01",47.946354,48.264877,47.451801,48.206203,1702053,44.527454
"2013-11-04",48.256496,48.650459,47.988266,48.616932,2235563,44.906845
"2013-11-05",45.624477,46.73093,44.761105,46.110645,4818169,42.591812
"2013-11-06",46.923721,47.502094,46.102264,46.823135,3075673,43.249935
"2013-11-07",46.873428,46.999161,45.121544,45.280804,3615983,41.825298
"2013-11-08",45.280804,46.504608,45.280804,46.454315,2224229,42.909256
"2013-11-11",46.20285,46.38726,45.616093,45.93462,1738440,42.429222
"2013-11-12",45.884323,46.295055,45.741825,46.244762,2524388,42.715694
"2013-11-13",45.850796,46.831516,45.825649,46.831516,1735696,43.391376
"2013-11-14",46.797989,47.845768,46.781223,47.736797,1774110,44.230164
"2013-11-15",48.063705,48.700752,47.829002,48.68399,2853179,45.10778
"2013-11-18",48.725903,48.893547,48.113998,48.340321,1956401,44.789349
"2013-11-19",48.440907,49.02766,46.948868,47.099751,4264021,43.639912
"2013-11-20",47.493713,48.030174,47.183571,47.694885,3429756,44.191334
"2013-11-21",47.829002,48.784576,47.778709,48.49958,1486478,44.936909
"2013-11-22",48.583405,48.650459,48.130764,48.516346,1292973,44.952442
"2013-11-25",48.826488,48.968987,48.239731,48.331936,1394140,44.781574
"2013-11-26",48.533112,48.667225,48.088852,48.365463,1978829,44.812645
"2013-11-27",48.667225,48.893547,48.457668,48.642078,830209,45.068943
"2013-11-29",48.994133,49.421627,48.650459,49.077953,824721,45.472801
"2013-12-02",48.94384,49.337803,48.290024,48.440907,1134185,44.882542
"2013-12-03",48.055325,48.348701,47.569153,47.96312,2000900,44.439846
"2013-12-04",47.652977,48.407375,47.51886,48.172672,2202994,44.63401
"2013-12-05",47.996647,48.84325,47.996647,48.181057,2163983,44.641785
"2013-12-06",48.927074,49.245598,48.49958,48.985748,2141316,45.387367
"2013-12-09",49.170158,49.73177,48.717518,48.818108,1884582,45.232037
"2013-12-10",48.600166,49.606033,48.306789,49.55574,2543834,45.915493
"2013-12-11",49.228836,49.480301,48.139145,48.323555,1802981,44.773811
"2013-12-12",48.197823,48.734283,48.189438,48.507961,835339,44.944675
"2013-12-13",48.776196,49.396481,48.658844,49.119865,1760749,45.511631
"2013-12-16",49.337803,50.050293,49.337803,49.983234,1511173,46.311581
"2013-12-17",49.907795,50.519699,49.74015,50.134117,2263121,46.451374
"2013-12-18",50.125732,50.469406,49.228836,50.402348,2902688,46.699902
"2013-12-19",50.377201,50.469406,49.354568,49.430008,1609238,45.798985
"2013-12-20",49.547359,49.622799,48.868401,48.910309,3555617,45.317467
"2013-12-23",49.404861,49.958088,49.220451,49.823975,1638466,46.164017
"2013-12-24",50.016766,50.452641,49.966473,50.284996,743836,46.591179
"2013-12-26",50.469406,50.645432,50.226318,50.335289,1128936,46.637775
"2013-12-27",50.469406,50.561607,49.974854,50.150879,629665,46.466911
"2013-12-30",50.041912,50.427494,49.941322,50.159264,795970,46.47467
"2013-12-31",50.226318,50.469406,50.008381,50.402348,837486,46.699902
"2014-01-02",49.991619,50.293377,49.413242,49.807209,891171,46.148479
"2014-01-03",49.907795,50.192791,49.513832,49.681477,1063917,46.031982
"2014-01-06",50.134117,50.176025,49.329422,49.689857,1564620,46.039753
"2014-01-07",50.075439,50.762783,49.807209,50.578373,3674679,46.862999
"2014-01-08",50.670578,51.207043,50.469406,50.930428,3478788,47.189201
"2014-01-09",50.980721,51.282482,50.326908,50.813076,2162313,47.080452
"2014-01-10",51.114838,51.626152,51.05616,51.525566,2205738,47.740616
"2014-01-13",51.248951,51.802177,50.276615,50.461021,1592774,46.754272
"2014-01-14",51.031013,52.003353,50.243084,51.95306,2787802,48.136711
"2014-01-15",52.145851,52.791283,51.533947,52.313496,3619323,48.470673
"2014-01-16",52.154232,52.422462,51.777035,52.154232,1348806,48.323097
"2014-01-17",52.221291,52.66555,52.129086,52.55658,3238279,48.695892
"2014-01-21",52.875107,53.093044,52.514668,52.808048,3877369,48.92889
"2014-01-22",52.917015,53.160103,52.514668,53.017605,2567813,49.123047
"2014-01-23",52.598492,52.749371,51.852474,52.221291,2185457,48.385227
"2014-01-24",52.0285,52.229671,50.125732,50.226318,2105645,46.536804
"2014-01-27",50.452641,50.586758,49.580891,49.949707,1859648,46.280506
"2014-01-28",50.243084,50.519699,49.865883,50.326908,2277437,46.630005
"2014-01-29",50.033527,50.435875,49.932941,50.150879,2619470,46.466911
"2014-01-30",50.595139,51.416595,50.410728,51.114838,3232791,47.360054
"2014-01-31",50.217937,51.282482,50.108971,51.039394,2133561,47.290157
"2014-02-03",51.190277,51.24057,49.421627,49.564125,3644973,45.923248
"2014-02-04",49.664711,50.536465,48.801342,50.301762,2756188,46.606701
"2014-02-05",49.924561,51.15675,49.907795,51.106453,4328323,47.352291
"2014-02-06",51.290863,51.818943,50.997486,51.592625,2857116,47.802742
"2014-02-07",51.785416,52.330261,51.626152,52.313496,1598501,48.470673
"2014-02-10",52.187763,52.539818,51.986588,52.455994,1160073,48.602699
"2014-02-11",52.56496,52.950546,52.372169,52.782902,2287935,48.905594
"2014-02-12",53.19363,53.897736,53.08466,53.72171,2662180,49.775429
"2014-02-13",53.260689,53.973179,53.067898,53.788769,2474282,50.03273
"2014-02-14",53.63789,53.914501,53.436714,53.746857,1768145,49.993752
"2014-02-18",54.006706,54.69405,53.579212,54.467728,2336729,50.66428
"2014-02-19",54.383907,55.004192,54.291702,54.610226,2927741,50.796825
"2014-02-20",54.601845,55.264042,54.492874,55.079632,3000156,51.233463
"2014-02-21",55.339481,55.465214,55.079632,55.247276,2389340,51.389397
"2014-02-24",55.30595,55.976528,55.230511,55.75021,2311676,51.857208
"2014-02-25",55.624477,56.144173,55.448448,55.691532,4927448,51.80262
"2014-02-26",55.875942,56.295055,55.616093,56.010059,1715892,52.098911
"2014-02-27",55.926235,55.951382,55.356243,55.83403,2613863,51.935181
"2014-02-28",55.892708,56.227997,55.389774,55.800503,2481201,51.903988
"2014-03-03",55.196983,55.775356,54.786255,55.549034,2402702,51.67009
"2014-03-04",56.328583,56.454315,55.984913,56.010059,2142151,52.098911
"2014-03-05",56.09388,56.420788,54.886841,55.163452,3186145,51.311424
"2014-03-06",55.440067,56.219612,55.431686,56.127411,2954942,52.208073
"2014-03-07",56.253143,56.445934,55.716682,55.850796,1601483,51.950768
"2014-03-10",55.792122,56.211231,55.783737,56.043587,2939433,52.1301
"2014-03-11",56.160938,56.932102,56.051971,56.80637,3931174,52.839622
"2014-03-12",56.563286,56.848282,55.892708,56.303436,3232195,52.371807
"2014-03-13",56.4627,56.504608,54.920368,55.121544,2591912,51.272449
"2014-03-14",55.088013,55.339481,54.425816,54.459347,2285192,50.656483
"2014-03-17",54.96228,55.792122,54.96228,55.758591,2452569,51.864998
"2014-03-18",55.984913,56.672256,55.93462,56.588432,1651351,52.636894
"2014-03-19",56.764458,56.848282,55.83403,56.286671,1740587,52.356205
"2014-03-20",56.144173,56.73093,55.968147,56.588432,1705394,52.636894
"2014-03-21",57.116512,57.116512,55.666386,55.85918,2418211,51.958565
"2014-03-24",56.152557,56.328583,54.987427,55.532272,1609834,51.654495
"2014-03-25",56.043587,56.09388,54.77787,54.844929,2537272,51.015148
"2014-03-26",55.113159,55.75021,54.576698,54.803017,1784012,50.976154
"2014-03-27",54.786255,55.171837,54.392288,55.046101,1897705,51.202271
"2014-03-28",55.155071,56.077118,55.03772,55.943001,1808230,52.036526
"2014-03-31",56.437553,57.007545,56.328583,56.881809,2241647,52.909794
"2014-04-01",57.108131,58.49958,56.957253,58.256496,5146363,54.18848
"2014-04-02",58.449287,59.086338,58.407375,58.767811,4332618,54.664082
"2014-04-03",58.357082,58.801342,58.256496,58.449287,2954942,54.367809
"2014-04-04",58.75943,58.792957,56.655491,56.839897,1985033,52.870804
"2014-04-07",56.714165,56.722549,54.945515,55.255657,2705843,51.397186
"2014-04-08",55.096397,55.540653,54.283318,55.414921,3275024,51.545341
"2014-04-09",55.67477,57.292542,55.624477,57.242245,2501482,53.245049
"2014-04-10",57.066219,57.43504,55.741825,55.850796,2883362,51.950768
"2014-04-11",55.641239,55.725063,54.367142,54.400669,3569575,50.601906
"2014-04-14",55.046101,55.088013,54.283318,55.004192,1971671,51.163284
"2014-04-15",55.272423,55.683151,53.922882,55.03772,3114684,51.194469
"2014-04-16",55.758591,55.968147,55.071247,55.238895,4183016,51.381599
"2014-04-17",55.213745,56.739311,55.113159,56.328583,2148354,52.395187
"2014-04-21",57.150043,57.150043,55.984913,56.865047,1064037,52.894196
"2014-04-22",57.057838,57.845768,56.772842,57.694885,1664235,53.66608
"2014-04-23",57.669739,57.946354,57.309303,57.627831,1888400,53.603718
"2014-04-24",58.348701,59.086338,56.412407,57.284157,2414036,53.284035
"2014-04-25",56.923721,56.999161,55.347862,55.725063,2356175,51.833824
"2014-04-28",55.884323,56.068733,54.283318,55.171837,2355459,51.319225
"2014-04-29",55.515507,55.758591,55.004192,55.515507,1689765,51.638889
"2014-04-30",55.423302,56.077118,54.995808,56.026821,1514156,52.114502
"2014-05-01",55.959766,56.865047,55.901089,56.244762,1523580,52.317226
"2014-05-02",56.328583,57.309303,56.311817,56.898575,1561160,52.925388
"2014-05-05",56.62196,56.982395,56.077118,56.940487,1284622,52.964375
"2014-05-06",56.848282,56.940487,56.261524,56.38726,772229,52.449772
"2014-05-07",56.529758,56.91534,55.93462,56.596813,1381733,52.644703
"2014-05-08",56.630344,57.057838,55.616093,55.867561,1631189,51.966366
"2014-05-09",55.83403,56.051971,55.121544,56.026821,1266250,52.114502
"2014-05-12",56.09388,56.538139,55.951382,56.487846,1425039,52.740604
"2014-05-13",56.689018,56.831516,56.370495,56.54652,929944,52.795376
"2014-05-14",56.529758,56.655491,56.051971,56.135792,1059265,52.411903
"2014-05-15",56.085499,56.119026,54.677284,55.289188,1410723,51.62146
"2014-05-16",54.937134,55.498741,54.635372,55.339481,1282475,51.668407
"2014-05-19",55.666386,56.454315,55.616093,55.926235,2900541,52.216251
"2014-05-20",55.75021,56.571667,55.5658,56.060352,2006149,52.341454
"2014-05-21",56.219612,56.906956,56.219612,56.605198,1320412,52.850166
"2014-05-22",56.689018,57.057838,56.521374,56.890194,1216860,53.116261
"2014-05-23",57.066219,58.767811,56.982395,58.67561,2450303,54.78323
"2014-05-27",59.077953,59.329422,58.792957,59.010899,1920491,55.096272
"2014-05-28",59.002514,59.044426,58.181057,58.197823,2365480,54.337135
"2014-05-29",58.340321,58.658844,57.837383,58.013412,1691793,54.164955
"2014-05-30",57.887676,58.331936,57.661358,57.887676,2127596,54.047569
"2014-06-02",57.954735,58.122379,57.250629,57.70327,1415972,53.875393
"2014-06-03",57.267391,58.767811,57.267391,58.41576,1519286,54.540623
"2014-06-04",58.130764,58.960606,57.78709,58.692371,2032753,54.798882
"2014-06-05",58.792957,59.455154,58.41576,59.1031,2202159,55.182358
"2014-06-06",59.55574,59.74015,59.136631,59.295895,1904147,55.362373
"2014-06-09",59.153397,59.497066,58.767811,58.876781,1395929,54.971066
"2014-06-10",58.751049,59.153397,58.466053,58.633698,2040865,54.744099
"2014-06-11",58.273262,58.432522,57.678123,58.038559,1711716,54.188446
"2014-06-12",57.870914,58.080467,56.36211,56.454315,1872056,52.709293
"2014-06-13",56.588432,57.309303,56.529758,56.99078,2400197,53.210163
"2014-06-16",56.73093,57.141659,56.404022,56.756077,2095982,52.991028
"2014-06-17",56.823135,56.91534,56.404022,56.672256,1830420,52.912785
"2014-06-18",56.638725,56.999161,56.068733,56.957253,1561041,53.178875
"2014-06-19",57.342834,57.351215,56.345348,56.479465,2021300,52.732765
"2014-06-20",56.613579,56.789604,56.404022,56.479465,3072929,52.732765
"2014-06-23",56.630344,56.630344,55.917854,56.026821,3132460,52.310162
"2014-06-24",56.060352,56.965633,56.010059,56.62196,4071470,52.865818
"2014-06-25",56.420788,57.33445,56.345348,56.999161,3091302,53.218002
"2014-06-26",56.974014,57.342834,56.177704,57.133278,3513743,53.343216
"2014-06-27",56.831516,57.745178,56.62196,57.418274,20803176,53.609303
"2014-06-30",57.317688,57.96312,57.015926,57.619446,4777011,53.797127
"2014-07-01",57.896061,58.642078,57.896061,58.524727,3941791,54.642353
"2014-07-02",58.390614,58.742664,58.340321,58.566639,3259753,54.681488
"2014-07-03",58.910309,59.21207,58.709137,58.860016,1425277,54.955402
"2014-07-07",58.751049,58.751049,58.130764,58.340321,2139884,54.470188
"2014-07-08",58.147526,58.264877,57.510479,58.164291,2797585,54.305836
"2014-07-09",58.206203,58.67561,57.954735,58.466053,2063890,54.587582
"2014-07-10",57.627831,58.600166,57.619446,58.23135,3233627,54.368443
"2014-07-11",58.122379,58.600166,58.122379,58.306789,1323634,54.438877
"2014-07-14",58.67561,58.826488,58.357082,58.466053,1869192,54.587582
"2014-07-15",58.373848,58.767811,57.812237,58.298409,1575834,54.431046
"2014-07-16",58.566639,58.566639,57.829002,57.896061,1953180,54.055393
"2014-07-17",57.535625,58.172672,56.982395,57.108131,2203113,53.319744
"2014-07-18",57.25901,57.60268,56.974014,57.510479,2029412,53.695389
"2014-07-21",57.426655,57.694885,57.150043,57.267391,1860126,53.468422
"2014-07-22",57.619446,58.088852,57.544006,57.795475,2040149,53.961475
"2014-07-23",57.921207,58.097233,57.485332,57.627831,1115216,53.804962
"2014-07-24",57.711651,58.147526,57.384743,57.51886,1156375,53.703213
"2014-07-25",57.393127,57.761944,57.267391,57.661358,1396168,53.836262
"2014-07-28",57.778709,57.912827,57.326069,57.803856,1731043,53.969303
"2014-07-29",57.896061,58.181057,56.91534,56.957253,2025118,53.178875
"2014-07-30",57.082985,57.200336,56.353729,56.647106,2758813,52.889294
"2014-07-31",55.414921,56.865047,54.828163,55.993294,3258441,52.278858
"2014-08-01",56.026821,56.881809,55.783737,56.060352,2853298,52.341454
"2014-08-04",56.269909,57.024307,56.169319,56.848282,1369445,53.077126
"2014-08-05",57.200336,58.239731,57.032692,57.367981,2546101,53.562347
"2014-08-06",56.873428,57.367981,56.571667,57.007545,1634052,53.225822
"2014-08-07",57.250629,57.376362,56.295055,56.420788,1821592,52.67799
"2014-08-08",56.412407,57.44342,56.328583,57.393127,2780167,53.585827
"2014-08-11",57.51886,57.611065,56.91534,57.015926,1204811,53.428734
"2014-08-12",56.91534,57.300922,56.605198,56.839897,923621,53.263779
"2014-08-13",57.233864,57.376362,56.789604,57.158424,1285219,53.562263
"2014-08-14",57.418274,57.879295,57.225483,57.845768,1127027,54.206356
"2014-08-15",57.996647,58.055325,57.091366,57.544006,1656123,53.923584
"2014-08-18",57.979881,58.23135,57.896061,58.113998,1557700,54.45771
"2014-08-19",58.239731,58.709137,58.23135,58.49958,1311346,54.819042
"2014-08-20",58.222965,59.28751,58.222965,59.170158,1282356,55.44743
"2014-08-21",59.295895,59.455154,58.868401,59.220451,1446513,55.494549
"2014-08-22",59.086338,59.446774,58.717518,59.20369,1502345,55.47884
"2014-08-25",59.245598,59.790443,59.245598,59.295895,1245850,55.565258
"2014-08-26",59.497066,59.639565,58.583405,58.68399,2164341,54.991852
"2014-08-27",59.086338,59.136631,58.130764,58.256496,2146804,54.591244
"2014-08-28",58.222965,58.23135,57.845768,58.113998,1892814,54.45771
"2014-08-29",58.181057,58.382229,57.778709,58.323555,1039938,54.654083
"2014-09-02",58.424141,59.036045,58.424141,58.935455,1223899,55.227493
"2014-09-03",58.700752,59.295895,58.541492,58.68399,1052465,54.991852
"2014-09-04",58.67561,59.128246,58.67561,58.885162,1291900,55.180363
"2014-09-05",58.725903,59.170158,58.256496,59.077953,1280208,55.361012
"2014-09-08",59.161777,60.318523,59.086338,59.857502,2276483,56.091526
"2014-09-09",59.597652,60.301762,59.47192,59.715004,2466647,55.957993
"2014-09-10",59.631184,59.857502,58.968987,59.396481,1807276,55.659512
"2014-09-11",59.094719,59.463535,58.868401,59.069572,1797612,55.353176
"2014-09-12",58.985748,59.069572,58.49958,58.818108,1964990,55.117523
"2014-09-15",58.751049,58.927074,57.60268,57.904442,2326827,54.261341
"2014-09-16",57.803856,57.803856,56.320202,56.36211,3298049,52.816044
"2014-09-17",56.521374,56.689018,55.658005,55.800503,4176335,52.289776
"2014-09-18",55.909473,56.186085,55.196983,55.230511,4633612,51.75565
"2014-09-19",55.322716,55.515507,54.744343,54.85331,6637375,51.40218
"2014-09-22",55.113159,55.113159,54.241409,54.492874,2748553,51.064407
"2014-09-23",54.350376,54.61861,53.730091,53.90612,2812736,50.514576
"2014-09-24",54.107292,54.559933,53.654652,54.115677,5380311,50.710945
"2014-09-25",54.056999,54.199497,53.595978,53.855827,2487644,50.467457
"2014-09-26",53.897736,54.056999,53.470242,53.755238,2866898,50.373188
"2014-09-29",53.294216,53.763622,52.623638,52.640404,2836596,49.328491
"2014-09-30",52.632019,52.715843,51.307629,51.416595,7145593,48.181679
"2014-10-01",51.383068,52.011734,51.047779,51.282482,3995834,48.056
"2014-10-02",51.139984,52.514668,51.081306,52.405701,3297691,49.108559
"2014-10-03",52.816429,53.369656,52.766136,53.017605,2488002,49.681965
"2014-10-06",53.19363,53.554066,52.992455,53.202011,2234728,49.854763
"2014-10-07",52.866722,53.344509,52.56496,52.56496,3089512,49.257797
"2014-10-08",52.548199,53.017605,51.969826,52.891869,4222146,49.56414
"2014-10-09",53.512154,53.512154,51.609386,51.76865,2693913,48.511581
"2014-10-10",51.701591,51.718357,50.519699,50.586758,3531519,47.404064
"2014-10-13",50.544846,50.754402,48.809723,48.868401,3369748,45.793812
"2014-10-14",50.100586,51.835709,49.857502,51.525566,5079198,48.283794
"2014-10-15",50.637051,51.877621,49.673092,51.617771,5692161,48.370201
"2014-10-16",50.729256,52.414082,50.352055,52.254822,3683865,48.967178
"2014-10-17",52.942162,53.914501,52.615257,52.883488,3038452,49.556286
"2014-10-20",52.933781,53.461861,52.808048,53.235542,1956520,49.886189
"2014-10-21",53.61274,54.442581,53.428333,54.442581,2394232,51.017288
"2014-10-22",54.341995,55.314335,53.973179,53.998325,2983932,50.600986
"2014-10-23",54.69405,55.322716,54.157585,55.071247,2936927,51.606403
"2014-10-24",55.138306,56.077118,54.601845,55.976528,3231598,52.454727
"2014-10-27",56.077118,56.496227,55.297569,56.060352,2230194,52.533272
"2014-10-28",56.328583,57.720036,56.077118,57.720036,3322505,54.088535
"2014-10-29",58.005028,58.013412,56.295055,56.764458,2333389,53.193081
"2014-10-30",56.4627,57.166805,56.336967,56.781223,2594179,53.208801
"2014-10-31",57.569153,58.139145,57.393127,57.820621,2667906,54.182789
"2014-11-03",57.686504,58.264877,57.619446,57.912827,1540044,54.269196
"2014-11-04",57.644592,57.879295,56.848282,57.367981,2726840,53.758636
"2014-11-05",57.912827,58.868401,57.527241,58.625313,2895888,54.936859
"2014-11-06",58.541492,59.052807,58.281643,59.036045,1252769,55.321754
"2014-11-07",58.734283,59.019279,58.130764,58.331936,1486478,54.856663
"2014-11-10",58.172672,58.68399,58.080467,58.566639,1207674,55.077381
"2014-11-11",58.642078,59.55574,58.348701,58.876781,1530619,55.369053
"2014-11-12",58.625313,59.321037,58.566639,59.052807,1753233,55.534576
"2014-11-13",59.111485,59.346188,59.036045,59.270744,922666,55.739529
"2014-11-14",59.262363,59.480301,58.94384,59.245598,1105076,55.715889
"2014-11-17",59.178539,59.606033,59.010899,59.388096,1019896,55.849899
"2014-11-18",59.522213,60.243084,59.404861,60.134117,2053988,56.551472
"2014-11-19",59.840736,60.176025,59.572506,59.597652,2302371,56.04697
"2014-11-20",59.270744,59.932941,59.178539,59.631184,2201562,56.078503
"2014-11-21",60.352055,60.419109,59.907795,60.243084,2062936,56.653946
"2014-11-24",60.544846,61.081306,60.536465,61.031013,1700264,57.394939
"2014-11-25",61.307629,61.466888,60.209557,60.251469,3517322,56.661835
"2014-11-26",60.385582,60.419109,59.958088,60.167645,1358469,56.583
"2014-11-28",60.561607,61.58424,60.217937,61.148365,1010948,57.505295
"2014-12-01",61.039394,61.274097,60.44426,61.106453,1885179,57.465889
"2014-12-02",61.207043,61.441746,60.71249,61.366302,2052676,57.710247
"2014-12-03",61.575859,62.48114,61.533947,62.145851,1998872,58.443356
"2014-12-04",62.279964,62.405701,61.349541,61.517185,1657316,57.852142
"2014-12-05",61.617771,61.818943,61.257336,61.517185,1533840,57.852142
"2014-12-08",61.215424,61.676445,60.603519,60.97234,1683562,57.339764
"2014-12-09",60.26823,61.081306,60.125732,61.05616,1727225,57.418591
"2014-12-10",60.97234,60.997486,59.413242,59.430008,1784370,55.889313
"2014-12-11",59.849121,60.377201,59.547359,59.647945,1504134,56.094265
"2014-12-12",59.1031,59.505447,58.482815,58.482815,1877663,54.998554
"2014-12-15",59.178539,59.907795,58.348701,58.75943,2432408,55.258682
"2014-12-16",58.642078,59.388096,58.189438,58.239731,2313824,54.769951
"2014-12-17",58.239731,59.949707,58.214584,59.513832,1625224,55.968132
"2014-12-18",60.293377,60.821461,59.706623,60.79631,1866449,57.174217
"2014-12-19",61.106453,61.978207,60.989101,61.617771,2795080,57.946728
"2014-12-22",61.533947,61.95306,61.466888,61.785416,1196698,58.104401
"2014-12-23",62.120705,62.766136,61.818943,61.919533,1028366,58.230518
"2014-12-24",61.978207,62.045265,61.525566,61.567478,511678,57.899437
"2014-12-26",61.50042,62.045265,61.341156,61.709976,921593,58.033451
"2014-12-29",61.785416,62.39732,61.567478,61.852474,1767072,58.167465
"2014-12-30",61.877621,61.978207,61.416595,61.458508,1008562,57.796959
"2014-12-31",61.676445,61.886002,60.955574,60.955574,1223899,57.32399
"2015-01-02",61.542332,61.944675,60.159264,60.846603,1502106,57.221512
"2015-01-05",60.201176,60.26823,58.139145,58.189438,3071856,54.72266
"2015-01-06",58.264877,58.432522,57.317688,57.820621,2393635,54.375801
"2015-01-07",58.130764,58.642078,57.820621,58.281643,2295929,54.809364
"2015-01-08",58.84325,59.790443,58.717518,59.715004,2874295,56.157333
"2015-01-09",59.74015,59.882648,58.709137,58.809723,2699640,55.305977
"2015-01-12",58.818108,58.952221,57.544006,57.745178,2610165,54.304855
"2015-01-13",58.130764,59.094719,55.976528,56.705784,4888675,53.327393
"2015-01-14",55.993294,56.479465,55.783737,56.27829,4763410,52.925369
"2015-01-15",56.27829,57.007545,55.968147,56.27829,2929769,52.925369
"2015-01-16",56.169319,56.269909,55.406536,55.817268,4296590,52.49181
"2015-01-20",56.496227,56.714165,55.792122,56.554905,3650461,53.185501
"2015-01-21",56.571667,57.778709,56.160938,57.527241,3449321,54.099911
"2015-01-22",57.9715,58.281643,57.284157,58.04694,2182355,54.588642
"2015-01-23",57.96312,58.507961,57.795475,58.398994,2305473,54.919712
"2015-01-26",58.239731,58.516346,57.887676,58.31517,1924428,54.840889
"2015-01-27",57.711651,58.734283,57.401508,58.507961,2601098,55.022202
"2015-01-28",58.616932,58.818108,57.015926,57.141659,2927622,53.737297
"2015-01-29",57.275776,58.164291,56.705784,57.979881,2176748,54.525581
"2015-01-30",57.544006,58.290024,57.43504,57.611065,2151337,54.178738
"2015-02-02",58.038559,59.396481,57.728416,59.354568,2739128,55.818363
"2015-02-03",59.882648,61.165131,59.874268,60.97234,4094137,57.339764
"2015-02-04",60.71249,61.357922,60.71249,60.980721,3020557,57.347637
"2015-02-05",61.802177,63.646271,61.709976,63.604359,3272518,59.814968
"2015-02-06",63.973179,65.305954,63.864208,64.677284,3762841,60.823963
"2015-02-09",64.015091,64.85331,64.006706,64.719193,2579147,60.863377
"2015-02-10",65.456833,66.026825,64.895226,65.875946,2702861,61.951206
"2015-02-11",65.968147,66.169319,65.071251,65.305954,2276721,61.415184
