"dates","SRE.Open","SRE.High","SRE.Low","SRE.Close","SRE.Volume","SRE.Adjusted"
"2013-02-12",75.769997,75.940002,75.489998,75.830002,750900,59.221775
"2013-02-13",75.800003,76.389999,75.580002,76.330002,608200,59.612255
"2013-02-14",76.199997,76.5,75.309998,75.349998,1249000,58.846897
"2013-02-15",75.410004,75.709999,75.260002,75.620003,1025600,59.057781
"2013-02-19",75.889999,76.970001,75.779999,76.459999,1147300,59.713795
"2013-02-20",76.410004,76.980003,75.940002,75.970001,909900,59.3311
"2013-02-21",76.040001,76.300003,75.690002,75.830002,792900,59.221775
"2013-02-22",75.900002,76.870003,75.900002,76.790001,1023500,59.971523
"2013-02-25",77.129997,78.18,75.720001,75.730003,1108900,59.143688
"2013-02-26",77.25,77.550003,75.239998,77.050003,1826300,60.174561
"2013-02-27",77.07,78.010002,76.779999,77.699997,983700,60.682213
"2013-02-28",77.129997,78.150002,77.080002,77.760002,1248300,60.729069
"2013-03-01",77.559998,78.480003,77.029999,78.449997,1266500,61.267933
"2013-03-04",78.389999,79.260002,78.080002,78.980003,1121300,61.681873
"2013-03-05",79.290001,79.650002,79.199997,79.529999,864300,62.111401
"2013-03-06",79.57,79.75,78.980003,79.230003,633400,61.877113
"2013-03-07",79.330002,79.330002,78.449997,78.480003,878000,61.291378
"2013-03-08",78.779999,78.860001,78.110001,78.650002,1007000,61.424133
"2013-03-11",78.540001,79.43,78.449997,79.220001,643500,61.869305
"2013-03-12",79.010002,79.330002,78.519997,78.800003,740600,61.54129
"2013-03-13",78.449997,79.339996,78.099998,78.919998,927400,61.635017
"2013-03-14",78.940002,79.269997,78.739998,79.239998,691500,61.88493
"2013-03-15",78.940002,79.699997,77.720001,79.019997,1586500,61.713108
"2013-03-18",78.519997,79.190002,78.519997,78.760002,593700,61.510048
"2013-03-19",78.949997,79.32,78.769997,79.150002,784200,61.814632
"2013-03-20",79.389999,80.050003,79.309998,79.900002,771100,62.400383
"2013-03-21",79.620003,79.830002,79.150002,79.269997,781300,61.908344
"2013-03-22",79.269997,80.209999,79.080002,79.849998,844100,62.361309
"2013-03-25",80.019997,80.209999,78.529999,79.220001,973700,61.869305
"2013-03-26",78.75,80.199997,78.510002,80.18,1285000,63.12101
"2013-03-27",80.110001,80.110001,79.389999,79.559998,784400,62.632912
"2013-03-28",79.519997,80.010002,79.379997,79.940002,1131400,62.932079
"2013-04-01",79.910004,80,79.440002,79.93,735700,62.924183
"2013-04-02",80,80.790001,79.970001,80.589996,947100,63.443794
"2013-04-03",80.709999,80.860001,80.110001,80.379997,920100,63.278461
"2013-04-04",80.510002,81.290001,80.440002,81.160004,684200,63.892513
"2013-04-05",80.629997,81.559998,80.449997,81.559998,832300,64.207413
"2013-04-08",81.440002,82.540001,81.099998,82.529999,1207100,64.971039
"2013-04-09",82.790001,82.870003,81.68,81.790001,850200,64.388466
"2013-04-10",81.970001,82.25,81.739998,82.080002,940000,64.616768
"2013-04-11",82.309998,82.639999,82.18,82.43,1037400,64.892296
"2013-04-12",82.120003,82.470001,81.900002,82.43,867400,64.892296
"2013-04-15",82.239998,82.279999,80.980003,80.980003,1143200,63.750797
"2013-04-16",81.230003,81.769997,80.620003,81.300003,1237300,64.002708
"2013-04-17",81.040001,81.510002,80.580002,81.230003,1055400,63.947624
"2013-04-18",81.419998,81.599998,80.730003,81.25,1384900,63.963356
"2013-04-19",81.32,82.790001,81.230003,82.550003,1286400,64.986771
"2013-04-22",82.629997,82.779999,82.050003,82.080002,1619600,64.616768
"2013-04-23",82.190002,82.190002,80.5,81.559998,1745900,64.207413
"2013-04-24",81.730003,82,81.080002,81.559998,883900,64.207413
"2013-04-25",81.860001,81.919998,81,81.519997,1041400,64.175911
"2013-04-26",81.330002,81.989998,81.099998,81.779999,849400,64.380592
"2013-04-29",81.870003,82.639999,81.510002,82.480003,808900,64.931686
"2013-04-30",82.75,82.849998,82.190002,82.849998,1058400,65.222939
"2013-05-01",82.839996,82.980003,81.919998,82.099998,1162600,64.632515
"2013-05-02",81.839996,84.699997,80.830002,83.260002,2385800,65.545723
"2013-05-03",83.620003,84.43,83.269997,83.900002,1414200,66.049561
"2013-05-06",83.599998,83.949997,82.650002,82.75,1092500,65.144218
"2013-05-07",82.900002,83.650002,82.690002,83.330002,1025300,65.600838
"2013-05-08",83.470001,83.800003,82.470001,82.82,872400,65.199326
"2013-05-09",82.809998,83.339996,81.529999,81.879997,1020600,64.459328
"2013-05-10",81.889999,82.129997,80.949997,81.599998,994700,64.238876
"2013-05-13",81.230003,81.849998,80.82,81.550003,674000,64.199532
"2013-05-14",81.589996,82.959999,81.25,82.300003,1194800,64.78997
"2013-05-15",82.309998,83.910004,82.059998,83.540001,1051700,65.766129
"2013-05-16",83.5,84.410004,82.919998,82.989998,1776300,65.333153
"2013-05-17",83.620003,84.449997,82.489998,84.449997,1648200,66.482536
"2013-05-20",84.480003,84.610001,84.120003,84.599998,1540100,66.600609
"2013-05-21",84.599998,84.849998,83.68,83.82,1126000,65.986549
"2013-05-22",83.68,83.68,81.470001,81.650002,1732300,64.278259
"2013-05-23",79.629997,80.099998,78.110001,79.470001,2926700,62.562077
"2013-05-24",79.080002,79.660004,78.489998,79.599998,1714400,62.664402
"2013-05-28",82.639999,83.470001,81.410004,82.110001,3851900,64.640381
"2013-05-29",81.470001,81.5,80.690002,80.760002,2496900,63.577602
"2013-05-30",80.989998,82.529999,80.989998,81.68,1775400,64.301888
"2013-05-31",81.419998,83.110001,81.300003,81.300003,1928400,64.002708
"2013-06-03",81.110001,82.010002,80.199997,81.360001,1243200,64.049957
"2013-06-04",81.169998,81.540001,79.959999,80.120003,1827600,63.073769
"2013-06-05",79.830002,79.879997,78.779999,78.910004,1187800,62.121204
"2013-06-06",79.07,80.059998,78.599998,80.050003,1708100,63.018658
"2013-06-07",80.150002,80.529999,79.510002,80.190002,1039600,63.128891
"2013-06-10",80.169998,80.169998,79.199997,79.779999,772400,62.806107
"2013-06-11",79.239998,80.099998,78.760002,79.540001,1094400,62.617191
"2013-06-12",79.879997,79.900002,78.360001,78.360001,783000,61.688232
"2013-06-13",78.360001,80.07,78.129997,79.980003,629200,62.963577
"2013-06-14",80.029999,80.599998,79.519997,80.349998,583000,63.254852
"2013-06-17",80.830002,81.349998,80.190002,80.690002,624600,63.522522
"2013-06-18",80.720001,82.269997,80.379997,82.059998,1161100,64.601021
"2013-06-19",82.080002,82.5,81.029999,81.029999,1478400,63.790184
"2013-06-20",80.290001,80.309998,78.480003,78.709999,1259900,61.963768
"2013-06-21",79.339996,79.93,77.489998,79.589996,1519100,62.656551
"2013-06-24",79.099998,80.949997,78.360001,80.230003,1484500,63.160381
"2013-06-25",80.900002,81.389999,80.029999,80.989998,1242500,63.758682
"2013-06-26",80.879997,82.620003,80.879997,82.370003,1569100,65.353432
"2013-06-27",82.540001,83.459999,82.18,82.440002,869800,65.408974
"2013-06-28",81.239998,82.290001,79.769997,81.760002,3369300,64.869476
"2013-07-01",81.620003,82.260002,80.18,80.550003,1597800,63.909428
"2013-07-02",80.43,81.440002,79.879997,80.400002,1141900,63.790409
"2013-07-03",79.910004,80.5,79.459999,80.330002,447800,63.734875
"2013-07-05",80.519997,80.540001,78.669998,79.730003,945900,63.258842
"2013-07-08",80.220001,81.040001,79.839996,80.379997,999000,63.774544
"2013-07-09",80.879997,81.260002,80.629997,80.959999,1008700,64.234726
"2013-07-10",81.150002,81.910004,80.650002,81.650002,874500,64.782181
"2013-07-11",82.75,83.199997,82.209999,83.089996,966600,65.924713
"2013-07-12",82.959999,83.889999,82.589996,83.779999,1050600,66.47216
"2013-07-15",83.800003,85.650002,83.610001,85.459999,992300,67.805084
"2013-07-16",85.449997,85.57,84.019997,84.349998,1258900,66.9244
"2013-07-17",84.849998,85.209999,84.419998,84.830002,752800,67.305222
"2013-07-18",84.980003,85.959999,84.980003,85.949997,812000,68.19384
"2013-07-19",86.169998,86.959999,85.93,86.849998,1051400,68.907936
"2013-07-22",86.779999,87.169998,85.610001,86.129997,1560500,68.336678
"2013-07-23",86.160004,87.050003,86.010002,86.849998,777000,68.907936
"2013-07-24",87.029999,87.440002,85.660004,85.959999,749400,68.20182
"2013-07-25",85.82,87.190002,85.75,87.110001,770500,69.114212
"2013-07-26",86.790001,87.279999,86.239998,87.239998,927100,69.217369
"2013-07-29",87.040001,87.580002,86.830002,87.080002,588600,69.090408
"2013-07-30",87.25,87.93,87,87.160004,747100,69.153877
"2013-07-31",87.269997,88.110001,86.519997,87.629997,946100,69.526794
"2013-08-01",88.040001,88.779999,87.690002,88.489998,728300,70.209114
"2013-08-02",88.339996,88.739998,87.779999,88.599998,755600,70.296402
"2013-08-05",88.300003,88.400002,87.410004,87.449997,942600,69.38398
"2013-08-06",87.25,88.010002,86.599998,87.660004,882300,69.550621
"2013-08-07",87.220001,88.330002,87.059998,87.870003,1102900,69.717194
"2013-08-08",87.879997,88.220001,87.099998,87.5,811100,69.423645
"2013-08-09",87.489998,87.769997,86.330002,86.43,895600,68.574677
"2013-08-12",86.050003,86.529999,85.68,86.150002,601200,68.352539
"2013-08-13",86.150002,86.410004,85.269997,85.900002,739300,68.154198
"2013-08-14",85.900002,85.900002,85.089996,85.489998,609700,67.82888
"2013-08-15",85.010002,85.059998,83.529999,83.790001,808500,66.480095
"2013-08-16",83.82,84.040001,82.169998,82.870003,816900,65.75016
"2013-08-19",82.790001,83.080002,82.059998,82.099998,567500,65.139214
"2013-08-20",82.080002,83.919998,82.07,83.209999,671300,66.019913
"2013-08-21",82.940002,83.099998,81.769997,82.459999,767800,65.42482
"2013-08-22",83.169998,83.910004,82.720001,83.339996,785700,66.123032
"2013-08-23",83.43,84.269997,83,84,515600,66.646721
"2013-08-26",83.970001,84.190002,83.480003,83.540001,590900,66.281731
"2013-08-27",82.879997,84.470001,82.730003,83.760002,760300,66.456268
"2013-08-28",83.839996,84.919998,83.32,84.43,838300,66.987869
"2013-08-29",84.07,84.459999,83.559998,83.970001,631000,66.622894
"2013-08-30",84.019997,84.5,83.709999,84.419998,983200,66.979927
"2013-09-03",85.190002,85.239998,83.010002,83.400002,683700,66.170647
"2013-09-04",83.379997,83.5,82.379997,83.260002,610800,66.059586
"2013-09-05",83.209999,83.720001,82.599998,82.800003,581300,65.694603
"2013-09-06",83.099998,83.919998,82.970001,83.599998,1002000,66.32933
"2013-09-09",83.589996,83.800003,83,83.519997,868700,66.265869
"2013-09-10",83.779999,84.080002,83.190002,83.620003,678600,66.345207
"2013-09-11",83.800003,84.019997,82.129997,83.949997,1813400,66.607033
"2013-09-12",84.290001,85.150002,84,84.360001,1308900,66.932327
"2013-09-13",84.57,84.860001,84.25,84.68,636700,67.186234
"2013-09-16",85.559998,86.400002,84.910004,85.220001,942800,67.614693
"2013-09-17",85.400002,86.370003,85.300003,86.080002,977000,68.297005
"2013-09-18",86.07,89.080002,85.809998,88.769997,1738200,70.43129
"2013-09-19",88.769997,89.459999,87.400002,87.830002,1458300,69.685478
"2013-09-20",87.82,88,86.410004,86.75,1499600,68.828568
"2013-09-23",86.75,88.480003,86.410004,88.029999,843100,69.84417
"2013-09-24",87.989998,88.459999,87.639999,87.709999,903200,69.590256
"2013-09-25",87.389999,87.510002,86.559998,86.720001,1019200,69.302574
"2013-09-26",86.720001,87.559998,86.550003,87.040001,715600,69.558296
"2013-09-27",86.580002,87.120003,86.360001,86.620003,875300,69.222656
"2013-09-30",86.07,86.510002,85.07,85.599998,1757400,68.407516
"2013-10-01",85.57,85.620003,84.830002,85.349998,1543500,68.207748
"2013-10-02",85.110001,85.669998,84.550003,85.620003,1290800,68.4235
"2013-10-03",85.5,85.800003,85.040001,85.410004,1172400,68.255676
"2013-10-04",85.400002,85.959999,85.290001,85.489998,1141500,68.319618
"2013-10-07",85.029999,85.989998,84.989998,85.459999,686900,68.295631
"2013-10-08",85.360001,86.169998,84.889999,85.43,1152000,68.271652
"2013-10-09",85.389999,86.540001,85.120003,85.230003,1005500,68.111832
"2013-10-10",85.699997,87.449997,85.419998,87.25,1116300,69.726135
"2013-10-11",86.919998,87.739998,86.919998,87.510002,719500,69.933891
"2013-10-14",87.290001,87.559998,86.080002,87.050003,776400,69.566299
"2013-10-15",86.720001,86.790001,85.599998,85.660004,983600,68.455475
"2013-10-16",87,87.860001,86.610001,87.690002,1135800,70.077751
"2013-10-17",87.5,89.620003,86.989998,89.510002,1152600,71.532204
"2013-10-18",89.910004,90.75,89.669998,90.43,1323200,72.267441
"2013-10-21",90.309998,90.730003,89.480003,89.760002,891300,71.732002
"2013-10-22",90.07,91.209999,88.330002,90.760002,914400,72.531189
"2013-10-23",90.919998,91.370003,90.190002,90.620003,685900,72.419266
"2013-10-24",90.720001,90.75,89.540001,90.07,786400,71.979729
"2013-10-25",89.970001,91.25,89.550003,91.209999,755000,72.890778
"2013-10-28",91.220001,91.879997,90.669998,91.160004,884500,72.850822
"2013-10-29",91.199997,92.190002,90.800003,92.099998,941200,73.602013
"2013-10-30",91.959999,92.739998,91.43,91.82,830700,73.37825
"2013-10-31",91.639999,92.080002,90.68,91.139999,998000,72.834824
"2013-11-01",91.309998,91.93,90.940002,91.720001,925100,73.298332
"2013-11-04",92.080002,93,91.139999,91.93,744600,73.466156
"2013-11-05",91.919998,92.93,90.459999,90.480003,1643900,72.307396
"2013-11-06",90.5,92.57,90.330002,91.970001,2152600,73.498131
"2013-11-07",92,92.220001,89.959999,90.139999,1332700,72.035675
"2013-11-08",89.720001,89.75,88.040001,89.629997,1676600,71.628113
"2013-11-11",89.5,90.150002,89.330002,89.639999,797700,71.636093
"2013-11-12",89.559998,89.650002,88.32,88.830002,585000,70.988777
"2013-11-13",88.510002,89.790001,88.099998,89.489998,1163000,71.51622
"2013-11-14",89.959999,90.470001,89.620003,90,1227100,71.923805
"2013-11-15",89.779999,91.18,89.699997,91.160004,1120300,72.850822
"2013-11-18",91.400002,91.480003,90.620003,90.989998,618100,72.714966
"2013-11-19",90.860001,90.980003,90.349998,90.510002,745000,72.331337
"2013-11-20",90.510002,91.040001,89.18,89.32,660700,71.380379
"2013-11-21",89.650002,90.400002,89.43,89.809998,1008600,71.77195
"2013-11-22",89.589996,89.900002,88.809998,89.489998,1126600,71.51622
"2013-11-25",89.629997,90.230003,89.209999,89.330002,980400,71.388367
"2013-11-26",88.779999,88.900002,87.620003,88.360001,2454800,70.613182
"2013-11-27",88.18,88.540001,87.830002,88.519997,1679900,70.741028
"2013-11-29",87.610001,88.900002,87.610001,88.440002,615800,70.677116
"2013-12-02",88.309998,89.07,87.620003,88.059998,1467700,70.373444
"2013-12-03",87.800003,88.559998,87.599998,88.300003,1045400,70.565224
"2013-12-04",87.660004,88.07,86.919998,87.989998,1109600,70.317513
"2013-12-05",87.760002,87.949997,87.129997,87.379997,800600,69.830009
"2013-12-06",87.860001,88.669998,87.440002,88.07,1145700,70.381424
"2013-12-09",88.010002,88.199997,87.279999,87.739998,892700,70.117714
"2013-12-10",87.800003,88.489998,87.260002,87.879997,1781300,70.229591
"2013-12-11",87.870003,87.879997,86.730003,86.839996,914200,69.398453
"2013-12-12",86.82,87.68,86.559998,86.610001,811700,69.214661
"2013-12-13",86.709999,86.949997,86.230003,86.489998,513500,69.118759
"2013-12-16",86.910004,87.440002,86.559998,86.900002,517900,69.446449
"2013-12-17",87.18,87.309998,86.410004,87.25,1173600,69.726135
"2013-12-18",87.370003,88.470001,86,88.440002,2059600,70.677116
"2013-12-19",87.910004,88.440002,87.110001,88.309998,949900,70.573204
"2013-12-20",88.459999,90.419998,88.459999,89.800003,1926900,71.763977
"2013-12-23",89.989998,90,88.660004,88.970001,1378900,71.100647
"2013-12-24",88.790001,89.629997,88.459999,89.459999,729200,71.492241
"2013-12-26",89.550003,89.82,89.059998,89.449997,1700300,71.484261
"2013-12-27",89.5,89.5,88.690002,89.190002,669700,71.782021
"2013-12-30",89.25,89.760002,88.970001,89.489998,1081100,72.023499
"2013-12-31",89.690002,89.989998,89.540001,89.760002,892200,72.240791
"2014-01-02",89.550003,89.669998,88.129997,88.440002,1327200,71.178429
"2014-01-03",88.410004,89.150002,88.110001,88.800003,1177200,71.468178
"2014-01-06",87.029999,89.239998,86.730003,89.160004,1614000,71.757912
"2014-01-07",89.129997,90.620003,89.129997,90.5,1472500,72.836372
"2014-01-08",90.360001,90.639999,89.559998,89.739998,2138200,72.224693
"2014-01-09",89.910004,90.349998,89.769997,90.330002,1275400,72.699539
"2014-01-10",90.919998,92.970001,90.889999,91.93,1349300,73.987259
"2014-01-13",91.550003,92.169998,90.650002,90.860001,872900,73.126091
"2014-01-14",90.900002,91.690002,90.529999,91.669998,996000,73.777985
"2014-01-15",91.879997,92.75,91.779999,92,1486800,74.043594
"2014-01-16",92.050003,92.190002,91.32,92.139999,672000,74.156273
"2014-01-17",92.330002,92.449997,91.730003,91.949997,650900,74.003342
"2014-01-21",92.279999,92.970001,91.779999,92.93,700900,74.792068
"2014-01-22",92.800003,93.529999,92.669998,92.809998,880900,74.695503
"2014-01-23",92.43,92.599998,91.5,92.209999,812200,74.212608
"2014-01-24",91.470001,92.190002,90.260002,90.279999,1490100,72.659286
"2014-01-27",90.510002,90.830002,89.93,90.059998,1216900,72.482246
"2014-01-28",90.199997,90.800003,89.93,90.199997,1484300,72.594933
"2014-01-29",89.940002,90.519997,89.940002,90.220001,2082400,72.611015
"2014-01-30",90.690002,91.800003,90.529999,91.5,968400,73.641197
"2014-01-31",90.839996,92.940002,90.709999,92.709999,1956700,74.615028
"2014-02-03",92.870003,94.440002,91.690002,91.949997,1514200,74.003342
"2014-02-04",92.330002,92.330002,90.830002,91.150002,1314400,73.359505
"2014-02-05",90.699997,90.839996,90.059998,90.480003,1498800,72.820274
"2014-02-06",90.379997,91.440002,89.870003,91.230003,1054400,73.423882
"2014-02-07",91.559998,92.599998,90.860001,92.239998,1004500,74.236763
"2014-02-10",92.029999,92.889999,91.540001,92.68,1212600,74.590881
"2014-02-11",92.68,94.339996,92.629997,93.5,2467800,75.250839
"2014-02-12",92.910004,93.449997,92.110001,92.43,2603600,74.389671
"2014-02-13",92.010002,92.940002,91.779999,92.900002,1656600,74.767921
"2014-02-14",92.940002,93.190002,92.339996,93.150002,1003100,74.969162
"2014-02-18",93.220001,93.879997,93.220001,93.419998,1062100,75.186447
"2014-02-19",93.440002,94.540001,92.610001,92.629997,1422900,74.550613
"2014-02-20",92.790001,93.449997,92.449997,92.93,961200,74.792068
"2014-02-21",93.18,93.75,92.959999,93,1151600,74.848412
"2014-02-24",93.239998,94.239998,92.559998,92.57,1103100,74.502327
"2014-02-25",92.800003,93.940002,92.540001,93.080002,1124500,74.912796
"2014-02-26",93.169998,93.620003,91.019997,92.300003,1411900,74.285027
"2014-02-27",92.559998,95.839996,92,94.099998,2792700,75.733711
"2014-02-28",94.269997,94.75,93.889999,94.470001,1056800,76.031502
"2014-03-03",94.129997,94.760002,93.93,94.080002,1093900,75.717613
"2014-03-04",94.82,95.220001,94.489998,94.940002,932900,76.409767
"2014-03-05",94.360001,94.599998,93.389999,93.660004,1118300,75.379631
"2014-03-06",94.040001,94.160004,93.379997,93.610001,1027900,75.339348
"2014-03-07",93.440002,93.68,92.809998,93.669998,880700,75.387665
"2014-03-10",93.32,94.18,93.080002,94.160004,1309700,75.781998
"2014-03-11",94.150002,94.389999,93,93.959999,1384700,75.621056
"2014-03-12",93.610001,94.620003,93.599998,94.580002,860200,76.120041
"2014-03-13",94.669998,96.209999,94.610001,95.540001,1741300,76.892662
"2014-03-14",95.449997,96.5,95.230003,95.919998,2372700,77.198502
"2014-03-17",96.080002,96.720001,95.669998,96.389999,821700,77.576767
"2014-03-18",96.379997,96.489998,95.75,96.440002,1122000,77.616982
"2014-03-19",96.440002,96.980003,95.239998,95.650002,1749500,76.981216
"2014-03-20",95.290001,96.220001,94.550003,96.169998,1391300,77.399696
"2014-03-21",97.029999,97.480003,96.150002,96.300003,1325000,77.504326
"2014-03-24",96.470001,97.419998,95.690002,96.139999,1270200,77.375565
"2014-03-25",95.760002,96.339996,95.449997,96.110001,1157400,77.886108
"2014-03-26",96.699997,97.209999,95.839996,95.919998,1498300,77.732132
"2014-03-27",96.029999,96.93,95.43,96.199997,1274000,77.959045
"2014-03-28",96.199997,96.25,94.93,95.75,1194000,77.594345
"2014-03-31",96.410004,97.120003,95.629997,96.760002,1058000,78.412842
"2014-04-01",96.760002,96.809998,95.540001,96.459999,1095500,78.169731
"2014-04-02",96.449997,96.660004,95.739998,96.050003,1059600,77.837463
"2014-04-03",96.370003,96.620003,95.940002,96.089996,997500,77.869888
"2014-04-04",96.559998,97.889999,96.089996,96.440002,962200,78.153526
"2014-04-07",96.349998,96.629997,95.529999,95.57,1351100,77.448494
"2014-04-08",95.459999,96.900002,95.150002,96.279999,1380300,78.023865
"2014-04-09",96.410004,96.910004,95.470001,96.82,1005100,78.461456
"2014-04-10",96.860001,98.209999,96.360001,96.730003,1194200,78.388542
"2014-04-11",96.610001,97.540001,96.209999,96.419998,1789900,78.137314
"2014-04-14",97.220001,97.25,96.309998,96.629997,1592700,78.307503
"2014-04-15",96.940002,97.099998,95.879997,96.849998,2016500,78.485786
"2014-04-16",97.07,98.529999,96.739998,98.360001,1630000,79.70945
"2014-04-17",97.82,98.559998,96.989998,97.129997,1176200,78.712692
"2014-04-21",97.129997,97.629997,96.550003,96.900002,759300,78.526306
"2014-04-22",96.879997,97.32,96.459999,96.660004,948100,78.331802
"2014-04-23",96.870003,97.809998,96.769997,96.970001,1326500,78.583031
"2014-04-24",97.059998,97.489998,96.489998,97.190002,778300,78.76133
"2014-04-25",97.300003,98.730003,97.300003,98.660004,1108600,79.952576
"2014-04-28",98.769997,99.620003,98.150002,99.449997,1310500,80.592796
"2014-04-29",99.43,99.809998,98.379997,98.699997,1008900,79.985008
"2014-04-30",98.809998,99.510002,98.370003,98.610001,921000,79.912056
"2014-05-01",98.639999,99.169998,97.870003,98.720001,821700,80.001205
"2014-05-02",97.860001,99.120003,96.580002,98.089996,1570000,79.490669
"2014-05-05",97.980003,99.099998,97.610001,98.599998,868500,79.903946
"2014-05-06",98.540001,99.080002,98.360001,98.75,750500,80.02552
"2014-05-07",98.93,100.470001,98.760002,100.410004,1075300,81.370766
"2014-05-08",100.300003,100.669998,99.580002,99.629997,1206400,80.738655
"2014-05-09",99.470001,99.629997,98.290001,98.349998,1305300,79.701355
"2014-05-12",98.769997,98.800003,97.839996,97.879997,897800,79.320473
"2014-05-13",98.260002,98.620003,97.410004,97.690002,817100,79.166519
"2014-05-14",97.650002,98.949997,97.650002,98.489998,1106700,79.814819
"2014-05-15",98.610001,98.889999,97.690002,97.839996,805100,79.288071
"2014-05-16",97.989998,98.260002,97.550003,98.199997,1095100,79.579796
"2014-05-19",98.269997,98.339996,97.050003,97.080002,812600,78.672173
"2014-05-20",97.07,97.75,96.589996,97.160004,852000,78.737015
"2014-05-21",97.470001,98.410004,97.230003,98.150002,1110200,79.539276
"2014-05-22",98.080002,98.870003,97.940002,98.5,563200,79.822906
"2014-05-23",98.5,99.470001,98.18,99.139999,732400,80.341568
"2014-05-27",99.699997,99.870003,98.970001,99.059998,638600,80.276726
"2014-05-28",99.129997,99.769997,99.07,99.709999,723200,80.803482
"2014-05-29",99.620003,100.129997,99.239998,100.050003,960500,81.07901
"2014-05-30",99.860001,100.690002,99.860001,100.349998,1175800,81.322128
"2014-06-02",100.099998,100.739998,99.900002,100.470001,719700,81.419365
"2014-06-03",100.330002,100.610001,100.019997,100.519997,686600,81.4599
"2014-06-04",100.129997,100.540001,99.769997,100.25,1609600,81.241096
"2014-06-05",100.25,101.360001,100.029999,101.110001,794700,81.938026
"2014-06-06",101.239998,101.650002,100.610001,100.709999,905800,81.613861
"2014-06-09",100.989998,101.970001,100.669998,101.010002,933600,81.857002
"2014-06-10",100.75,100.919998,100.07,100.169998,515100,81.176262
"2014-06-11",99.980003,100.040001,98.68,99.209999,1025300,80.398293
"2014-06-12",99.160004,99.889999,98.32,99.730003,988600,80.819679
"2014-06-13",99.75,101.129997,99.279999,101.120003,1439500,81.946129
"2014-06-16",101.110001,102.279999,100.739998,101.669998,1127900,82.39183
"2014-06-17",101.199997,101.519997,100.699997,101.410004,862800,82.181137
"2014-06-18",101.410004,104.190002,101.389999,104.129997,1262100,84.385376
"2014-06-19",104.120003,105.25,103.639999,104.650002,1408000,84.806786
"2014-06-20",105.059998,105.099998,103.900002,103.959999,1232000,84.247604
"2014-06-23",104.18,104.449997,103.349998,103.68,544400,84.020714
"2014-06-24",103.809998,104.470001,103.550003,104.160004,865500,84.409698
"2014-06-25",104,104.970001,103.949997,104.720001,639700,84.863487
"2014-06-26",104.510002,104.709999,104.040001,104.519997,647300,84.701431
"2014-06-27",103.5,104.360001,102.779999,104.029999,1032700,84.840073
"2014-06-30",103.739998,104.800003,103.510002,104.709999,1045800,85.394638
"2014-07-01",104.529999,104.599998,103.440002,103.5,784200,84.407852
"2014-07-02",103.300003,103.339996,101.769997,102.169998,847700,83.323158
"2014-07-03",101.849998,101.860001,100.449997,100.730003,775000,82.148804
"2014-07-07",101.019997,101.580002,100.589996,101.459999,1259700,82.744156
"2014-07-08",101.309998,102.379997,101.309998,101.980003,1117400,83.168228
"2014-07-09",101.959999,102.529999,101.010002,102.239998,1135200,83.380272
"2014-07-10",101.919998,102.809998,101.919998,102.449997,590800,83.551537
"2014-07-11",102.260002,102.800003,102.040001,102.239998,815300,83.380272
"2014-07-14",102.300003,102.769997,101.120003,101.150002,841600,82.491341
"2014-07-15",101.339996,102.029999,101.220001,101.809998,1226300,83.029594
"2014-07-16",102.199997,102.410004,101.110001,102.230003,850000,83.372116
"2014-07-17",101.980003,102.559998,101.559998,101.589996,908600,82.850166
"2014-07-18",102.089996,102.589996,101.330002,102.510002,837700,83.600464
"2014-07-21",101.989998,102.379997,101.519997,102.110001,729700,83.274239
"2014-07-22",102.220001,102.339996,101.870003,102.220001,750300,83.36396
"2014-07-23",102.199997,102.379997,101.919998,102.059998,690700,83.233475
"2014-07-24",102.360001,102.839996,101.639999,102.080002,967900,83.249786
"2014-07-25",101.800003,102.220001,101.379997,101.540001,676800,82.809402
"2014-07-28",101.489998,103.279999,101.43,103.089996,782200,84.073463
"2014-07-29",103,103.480003,102.419998,102.949997,1020200,83.959297
"2014-07-30",103.050003,103.5,101.07,101.410004,914900,82.703369
"2014-07-31",100.989998,101.410004,99.599998,99.709999,1059900,81.316963
"2014-08-01",99.540001,100.610001,99.43,99.760002,948900,81.35775
"2014-08-04",99.660004,99.790001,97.93,99.599998,2034500,81.227257
"2014-08-05",99.120003,99.599998,97.510002,97.800003,1209400,79.7593
"2014-08-06",97.269997,97.400002,96.129997,97.25,2663800,79.310753
"2014-08-07",97.760002,100.809998,97.300003,99.519997,2205300,81.162025
"2014-08-08",99.940002,101.18,99.540001,100.940002,1146200,82.320068
"2014-08-11",101,101.849998,100.800003,100.949997,750700,82.328209
"2014-08-12",100.900002,101.410004,100.559998,100.790001,862000,82.197739
"2014-08-13",100.800003,101.550003,100.779999,101.25,496000,82.572868
"2014-08-14",101.260002,102.610001,101.260002,102.370003,684500,83.48629
"2014-08-15",102.879997,103.720001,102.660004,103.040001,1186800,84.032669
"2014-08-18",103.139999,103.580002,102.68,102.809998,553800,83.845116
"2014-08-19",102.900002,103.949997,102.809998,103.910004,594100,84.742218
"2014-08-20",103.910004,104.120003,103.269997,103.839996,777100,84.685127
"2014-08-21",103.370003,104.610001,103.370003,104.010002,617900,84.823776
"2014-08-22",104,104.379997,103.019997,103.370003,735200,84.301826
"2014-08-25",104.190002,104.190002,103.279999,103.629997,759400,84.513855
"2014-08-26",103.800003,104,102.419998,102.470001,607800,83.567833
