"dates","AAP.Open","AAP.High","AAP.Low","AAP.Close","AAP.Volume","AAP.Adjusted"
"2013-02-12",78.389999,78.629997,77.510002,78.599998,876100,76.891228
"2013-02-13",78.900002,79.129997,77.849998,78.970001,1038500,77.253204
"2013-02-14",78.660004,79.720001,78.589996,78.839996,1005400,77.12606
"2013-02-15",78.830002,79.18,77.93,79,1247100,77.282585
"2013-02-19",79.120003,81.440002,78.57,80.720001,1730700,78.965164
"2013-02-20",80.419998,80.940002,79.389999,79.5,648700,77.771698
"2013-02-21",79.260002,80.050003,78.559998,79.059998,915200,77.341278
"2013-02-22",79.199997,79.459999,78.629997,79.209999,538200,77.487991
"2013-02-25",79.459999,79.739998,78.360001,78.360001,579900,76.656464
"2013-02-26",78.419998,78.93,76.419998,77.150002,990200,75.472786
"2013-02-27",77.290001,77.580002,76.220001,77.300003,720800,75.619522
"2013-02-28",77.349998,77.589996,76.339996,76.339996,1180800,74.680405
"2013-03-01",76.370003,76.660004,75.620003,76.370003,1272700,74.709732
"2013-03-04",76.239998,77.25,76.099998,77.019997,1098400,75.345589
"2013-03-05",77.07,77.489998,76.720001,76.949997,1288600,75.277122
"2013-03-06",77.099998,77.239998,75.970001,76.18,1255700,74.523842
"2013-03-07",76.040001,76.75,75.699997,76.220001,965500,74.562973
"2013-03-08",76.440002,77.160004,75.629997,76.839996,736400,75.16951
"2013-03-11",76.879997,78.059998,76.839996,77.529999,689400,75.844528
"2013-03-12",77.260002,77.660004,76.889999,77.360001,660600,75.6782
"2013-03-13",77.540001,78.849998,77.32,78.769997,645000,77.057556
"2013-03-14",78.900002,79.120003,77.360001,77.669998,763300,75.981476
"2013-03-15",77.900002,79.589996,77.410004,79.57,1237200,77.840141
"2013-03-18",79.089996,80.760002,79.010002,80.699997,1219200,78.945602
"2013-03-19",80.639999,80.940002,79.769997,80.07,1370300,78.329277
"2013-03-20",80.07,80.699997,79.800003,80.220001,730100,78.534889
"2013-03-21",79.910004,80.720001,79.849998,80.029999,616300,78.348869
"2013-03-22",80.120003,80.440002,78.970001,79.809998,586900,78.13353
"2013-03-25",79.830002,80.940002,79.330002,80.529999,1150900,78.838371
"2013-03-26",80.860001,81.610001,80.559998,81.599998,969300,79.885895
"2013-03-27",81.019997,81.699997,80.959999,81.639999,551000,79.925049
"2013-03-28",81.339996,83.07,81.290001,82.650002,1291300,80.913849
"2013-04-01",82.540001,83.029999,81.660004,82.339996,749200,80.610359
"2013-04-02",82.489998,82.910004,81.330002,82.830002,956300,81.09005
"2013-04-03",82.800003,82.949997,81.5,82.120003,846100,80.394989
"2013-04-04",82.199997,82.970001,81.93,82.199997,819500,80.473274
"2013-04-05",81.620003,81.620003,80.75,80.949997,913700,79.24955
"2013-04-08",81,81.150002,80.349998,80.629997,837500,78.936264
"2013-04-09",79.970001,79.970001,78.5,78.709999,1462900,77.056595
"2013-04-10",79,81.849998,79,81.230003,1758800,79.523666
"2013-04-11",81.029999,83.370003,80.809998,83.010002,1041800,81.266266
"2013-04-12",82.959999,83.519997,81.580002,81.989998,1009100,80.267693
"2013-04-15",81.889999,82.199997,79.989998,80.269997,1004500,78.583817
"2013-04-16",80.690002,80.970001,79.800003,80.470001,720300,78.779633
"2013-04-17",80.25,80.25,79.050003,79.82,762800,78.143295
"2013-04-18",79.800003,79.860001,78.809998,78.919998,653600,77.262207
"2013-04-19",79.139999,80.690002,77.980003,79.93,1045000,78.250977
"2013-04-22",79.849998,79.970001,78.75,79.07,564400,77.409035
"2013-04-23",79.550003,81.230003,79.529999,80.550003,654600,78.857971
"2013-04-24",80.470001,81.43,80.470001,81.18,663800,79.474709
"2013-04-25",82.599998,84.010002,82.050003,83,1281900,81.256485
"2013-04-26",83.040001,83.260002,82.470001,82.940002,710400,81.197746
"2013-04-29",83,83.580002,82.760002,83.019997,764800,81.276062
"2013-04-30",83,83.93,82.330002,83.879997,792000,82.118004
"2013-05-01",83.849998,84.970001,83.440002,84.339996,688100,82.568344
"2013-05-02",84.440002,84.980003,83.93,84.589996,674500,82.81308
"2013-05-03",85.019997,85.739998,84.139999,84.559998,694600,82.783714
"2013-05-06",84.709999,85.050003,84.029999,84.910004,394100,83.126381
"2013-05-07",85.309998,85.699997,84.610001,85.580002,429300,83.782288
"2013-05-08",85.5,85.870003,84.610001,85.120003,503400,83.331955
"2013-05-09",84.919998,85.699997,84.589996,84.720001,428100,82.940353
"2013-05-10",84.800003,85.970001,84.519997,85.43,537400,83.635445
"2013-05-13",85.25,85.379997,83.660004,85,728000,83.21447
"2013-05-14",85.18,86.230003,84.959999,86.120003,387700,84.310936
"2013-05-15",85.959999,86.540001,85.419998,86.400002,348700,84.585083
"2013-05-16",86.32,86.919998,85.040001,85.419998,610600,83.625648
"2013-05-17",85.57,86.459999,85.510002,86.160004,572900,84.350128
"2013-05-20",85.790001,86.980003,85.370003,86.519997,630400,84.702545
"2013-05-21",87.169998,88.739998,87.050003,87.18,748500,85.348663
"2013-05-22",87.25,87.330002,85.550003,85.800003,516900,83.997688
"2013-05-23",84.57,85.419998,83.220001,84.080002,1444700,82.313805
"2013-05-24",83.75,84.019997,83.120003,83.389999,589900,81.638268
"2013-05-28",84,84.529999,82.870003,83.629997,543800,81.873268
"2013-05-29",83.139999,83.480003,81.809998,82.160004,770200,80.434128
"2013-05-30",82.339996,82.889999,81.580002,82.07,525100,80.346024
"2013-05-31",81.779999,83.120003,81.510002,81.519997,493300,79.807579
"2013-06-03",81.540001,82.57,80.300003,82.550003,918000,80.815956
"2013-06-04",82.389999,83.389999,81.879997,81.989998,548800,80.267693
"2013-06-05",81.959999,82.940002,81.529999,81.550003,472400,79.836952
"2013-06-06",81.769997,83.239998,81.639999,83.230003,343400,81.481674
"2013-06-07",83.489998,84.529999,83.18,84.32,541500,82.548759
"2013-06-10",84.32,84.959999,83.389999,83.620003,369900,81.863472
"2013-06-11",82.889999,83.410004,82.599998,82.690002,486900,80.952988
"2013-06-12",83.089996,83.410004,82.040001,82.349998,461300,80.620132
"2013-06-13",82.440002,83.309998,82.199997,82.75,466500,81.011734
"2013-06-14",82.610001,83.639999,81.639999,82.480003,521900,80.747406
"2013-06-17",82.580002,83.449997,82.110001,82.480003,521000,80.747406
"2013-06-18",82.5,83.709999,82.139999,83.690002,345100,81.931999
"2013-06-19",83.300003,84.480003,82.440002,84.07,1079300,82.363045
"2013-06-20",83.690002,83.800003,82.730003,82.879997,704100,81.19722
"2013-06-21",83.019997,83.080002,80.57,80.739998,966500,79.100662
"2013-06-24",79.849998,80.870003,79.489998,80.220001,706000,78.591232
"2013-06-25",80.709999,81.57,80.709999,81.389999,501700,79.73748
"2013-06-26",80.779999,81.050003,79.470001,79.75,1178600,78.130768
"2013-06-27",80.220001,80.75,79.860001,80.019997,672900,78.395302
"2013-06-28",80.010002,81.75,79.699997,81.169998,831400,79.521927
"2013-07-01",81.720001,82.699997,81.459999,81.889999,721300,80.227318
"2013-07-02",82,82.660004,81.040001,81.470001,456300,79.815842
"2013-07-03",81.220001,82.199997,81.029999,81.989998,262900,80.325294
"2013-07-05",82.620003,82.900002,81.449997,82.580002,272100,80.903328
"2013-07-08",83.099998,84.010002,82.940002,83.720001,616000,82.020149
"2013-07-09",84.019997,84.160004,83.139999,83.199997,376600,81.510719
"2013-07-10",83.25,83.309998,82.599998,82.75,829100,81.069847
"2013-07-11",83.5,83.720001,82.709999,82.760002,787900,81.079666
"2013-07-12",82.93,83.32,82.330002,82.669998,505600,80.991478
"2013-07-15",82.900002,83.480003,82.129997,83.379997,461200,81.68708
"2013-07-16",83.290001,83.650002,81.849998,82.379997,450300,80.707359
"2013-07-17",82.550003,82.889999,81.440002,81.489998,460800,79.835449
"2013-07-18",81.5,82.660004,81.400002,82.5,1014800,80.824951
"2013-07-19",82.150002,82.739998,82.010002,82.209999,355900,80.540817
"2013-07-22",82.050003,82.989998,81.580002,82.75,548300,81.069847
"2013-07-23",82.989998,83.589996,82.459999,82.699997,583200,81.020874
"2013-07-24",82.82,82.949997,81.269997,81.529999,518000,79.874619
"2013-07-25",81.900002,82.459999,81.050003,82.220001,925300,80.550629
"2013-07-26",82.93,83.43,82.379997,82.639999,620100,80.962105
"2013-07-29",82.610001,82.879997,81.93,82.330002,332100,80.658401
"2013-07-30",82.529999,82.800003,82.150002,82.190002,482700,80.52124
"2013-07-31",82.25,83.07,82.010002,82.489998,521400,80.815132
"2013-08-01",83.169998,83.720001,82.470001,83.43,912800,81.736046
"2013-08-02",83.290001,83.519997,82.830002,83.470001,412700,81.775261
"2013-08-05",83.190002,83.800003,82.900002,83.410004,445700,81.716454
"2013-08-06",83.419998,83.419998,82.5,83.18,637600,81.491127
"2013-08-07",82.82,82.93,81.82,82.290001,996400,80.619186
"2013-08-08",83,83.139999,79.330002,81.650002,2492100,79.992203
"2013-08-09",81.339996,83.239998,81.059998,83.169998,1403600,81.481339
"2013-08-12",83.139999,83.5,82.410004,82.449997,687100,80.775963
"2013-08-13",82.730003,84.93,82.410004,84.489998,1200800,82.774559
"2013-08-14",84.279999,84.669998,83.510002,83.550003,405500,81.853615
"2013-08-15",82.940002,83.269997,81.870003,81.879997,717700,80.217552
"2013-08-16",81.660004,81.860001,80.720001,80.800003,640900,79.159454
"2013-08-19",80.75,81.43,80.269997,80.349998,680900,78.71859
"2013-08-20",80.529999,82.089996,80.32,81.660004,602800,80.001999
"2013-08-21",81.580002,82.220001,81.199997,81.730003,685600,80.07058
"2013-08-22",81.669998,82.25,81.529999,81.800003,382200,80.139153
"2013-08-23",82.040001,83.169998,81.769997,83.010002,479100,81.324577
"2013-08-26",83.139999,83.900002,83.019997,83.099998,266600,81.41275
"2013-08-27",82.32,82.610001,81.529999,81.529999,582000,79.874619
"2013-08-28",81.400002,81.739998,80.949997,81.07,311100,79.423981
"2013-08-29",81,81.589996,80.68,81.260002,403100,79.610115
"2013-08-30",80.760002,81.129997,79.730003,80.07,658400,78.44426
"2013-09-03",81.349998,81.349998,79.410004,79.779999,904200,78.160164
"2013-09-04",79.849998,80.040001,79.349998,79.779999,854600,78.160164
"2013-09-05",79.709999,80.489998,79.709999,80.040001,296300,78.414894
"2013-09-06",80.040001,80.389999,78.910004,79.120003,546800,77.513573
"2013-09-09",79.309998,79.959999,79.309998,79.639999,406900,78.023003
"2013-09-10",79.989998,81.260002,79.919998,81.080002,727600,79.433762
"2013-09-11",81.050003,81.550003,80.760002,81.440002,285400,79.786469
"2013-09-12",81.330002,81.5,80.040001,80.370003,380100,78.738174
"2013-09-13",80.580002,80.580002,79.260002,79.379997,414300,77.76828
"2013-09-16",80.019997,80.209999,79.669998,79.720001,573300,78.101395
"2013-09-17",79.669998,80.150002,79.470001,79.93,337200,78.307121
"2013-09-18",80.050003,80.419998,79.089996,80.360001,505000,78.787529
"2013-09-19",80.410004,81.07,80.400002,80.709999,733300,79.130661
"2013-09-20",81.169998,81.309998,80.599998,80.650002,775500,79.071846
"2013-09-23",80.57,80.699997,79.470001,79.790001,696200,78.228683
"2013-09-24",79.599998,80.589996,79.239998,80.099998,665400,78.532608
"2013-09-25",80.129997,81.57,79.970001,81.459999,768900,79.866028
"2013-09-26",81.599998,82.089996,81.410004,81.68,541400,80.081696
"2013-09-27",81.199997,82.309998,81.199997,82.059998,639600,80.454277
"2013-09-30",81.339996,82.82,81.139999,82.68,722700,81.062141
"2013-10-01",82.699997,83.940002,82.599998,83.480003,1005100,81.846489
"2013-10-02",82.900002,83.050003,82,82.620003,437400,81.003304
"2013-10-03",82.360001,82.809998,81.279999,81.900002,423100,80.297386
"2013-10-04",81.870003,83.169998,81.860001,83.160004,281500,81.532738
"2013-10-07",82.760002,82.760002,81.650002,81.980003,455600,80.375854
"2013-10-08",81.839996,82.5,81.040001,81.25,493600,79.660118
"2013-10-09",81.220001,81.410004,80.279999,80.480003,530100,78.905197
"2013-10-10",81.25,81.800003,80.57,81.760002,483700,80.160118
"2013-10-11",81.82,82.349998,80.879997,82.330002,504000,80.718994
"2013-10-14",82.160004,83.620003,82,83.610001,405100,81.973923
"2013-10-15",83.300003,83.300003,82.25,82.5,585200,80.885658
"2013-10-16",97.260002,99.300003,95.150002,96.160004,7301800,94.278381
"2013-10-17",96.650002,97.970001,95.82,97.220001,3577600,95.317635
"2013-10-18",97.349998,98.910004,97.349998,98.699997,1300500,96.768639
"2013-10-21",99.110001,99.400002,97.769997,98.449997,615800,96.523529
"2013-10-22",99,99.599998,98.040001,98.720001,779300,96.788261
"2013-10-23",98.730003,99.839996,98.300003,99.769997,498800,97.817719
"2013-10-24",99.440002,99.510002,98.5,99.419998,767400,97.474548
"2013-10-25",101.32,102.739998,101.019997,102.669998,826700,100.660988
"2013-10-28",102.669998,102.82,100.849998,101,617900,99.023651
"2013-10-29",100.949997,101.510002,99.970001,100.300003,952100,98.337349
"2013-10-30",100.269997,100.860001,99.029999,100,729400,98.043213
"2013-10-31",100,101,99.18,99.18,981500,97.23925
"2013-11-01",98.260002,100.139999,97.269997,99.910004,977300,97.954994
"2013-11-04",99.860001,100.269997,99.32,99.379997,675900,97.435333
"2013-11-05",99.269997,100.279999,98.519997,99.260002,618500,97.317688
"2013-11-06",100,100.019997,98.139999,98.510002,684000,96.582359
"2013-11-07",98.510002,99.25,96.580002,96.669998,651100,94.778366
"2013-11-08",96.919998,97.959999,96.650002,96.959999,426200,95.062706
"2013-11-11",96.760002,99.529999,96.760002,99.440002,728300,97.494164
"2013-11-12",98.980003,99.309998,98.5,99.239998,419000,97.298073
"2013-11-13",99.07,100.190002,98.910004,99.68,367300,97.729446
"2013-11-14",99.580002,99.949997,98.139999,98.879997,289000,96.945122
"2013-11-15",99.25,99.540001,98.690002,99.339996,402600,97.396126
"2013-11-18",99.68,99.989998,97.900002,98.309998,407300,96.386276
"2013-11-19",98.330002,98.330002,96.989998,97.059998,476400,95.160736
"2013-11-20",97.809998,98.379997,96.760002,97.669998,308800,95.758804
"2013-11-21",100,100.879997,99.160004,100.040001,949900,98.082443
"2013-11-22",100,100.220001,99.209999,100.099998,915500,98.141243
"2013-11-25",100.050003,100.419998,99.150002,100.120003,750100,98.160873
"2013-11-26",100,102.839996,99.949997,101.510002,2340800,99.523674
"2013-11-27",102.260002,102.669998,101.410004,102.029999,400600,100.033493
"2013-11-29",101.879997,102.110001,101.010002,101.010002,247600,99.033447
"2013-12-02",101.349998,103.400002,100.940002,103.050003,650400,101.033531
"2013-12-03",102.269997,107.239998,102.269997,107.120003,1766500,105.02388
"2013-12-04",106.25,107.720001,104.25,105.709999,1425400,103.641495
"2013-12-05",104.650002,105.620003,104,104.949997,852800,102.896339
"2013-12-06",106.650002,106.900002,103.75,104.550003,1178200,102.504196
"2013-12-09",104.75,105.599998,103.940002,104.330002,760600,102.288475
"2013-12-10",105.470001,111.529999,105.230003,109.449997,1707500,107.308281
"2013-12-11",109.550003,109.949997,106.889999,107.050003,1043200,104.955269
"2013-12-12",106.779999,108.080002,106.559998,107.93,941800,105.818047
"2013-12-13",110.550003,110.550003,108.190002,109.849998,1433100,107.700478
"2013-12-16",110.010002,110.400002,108.879997,109.269997,774400,107.131836
"2013-12-17",109.629997,109.879997,108.029999,108.459999,846300,106.337654
"2013-12-18",108.849998,109.559998,106.879997,109.269997,1104500,107.191132
"2013-12-19",109.199997,109.480003,107.75,108.400002,623500,106.337685
"2013-12-20",108.510002,109.959999,108.510002,109.360001,1013900,107.279396
"2013-12-23",109.779999,110.339996,109.190002,109.839996,620000,107.750267
"2013-12-24",109.769997,110.940002,109.580002,110.279999,130700,108.181915
"2013-12-26",110.169998,110.970001,109.559998,110.169998,563400,108.074005
"2013-12-27",110.300003,111.940002,109.629997,109.919998,364200,107.828751
"2013-12-30",110.339996,110.580002,108.760002,109.629997,479700,107.544258
"2013-12-31",109.800003,111.410004,109.489998,110.68,381300,108.574318
"2014-01-02",110.360001,111.879997,109.290001,109.739998,542700,107.652184
"2014-01-03",111.230003,114.330002,110.580002,112.879997,987700,110.732445
"2014-01-06",113.099998,113.910004,111.440002,111.800003,1030200,109.672997
"2014-01-07",111.980003,113.400002,111.629997,113.18,922800,111.026726
"2014-01-08",112.470001,113.620003,111.910004,112.300003,777200,110.16349
"2014-01-09",113.059998,114.220001,112.709999,113.550003,486800,111.389709
"2014-01-10",114.279999,115.800003,113.639999,115.639999,678600,113.439934
"2014-01-13",115.449997,115.989998,113.769997,114.290001,941700,112.115631
"2014-01-14",115.400002,117.989998,113.82,117.599998,819500,115.362648
"2014-01-15",117.650002,119.540001,116.709999,117.470001,958200,115.235107
"2014-01-16",117.220001,118.25,116.150002,117.879997,609900,115.637276
"2014-01-17",117.809998,119.019997,117.089996,118.440002,692400,116.186676
"2014-01-21",119.730003,120.309998,117.959999,118,821500,115.755028
"2014-01-22",118.389999,118.709999,116.75,117.75,502000,115.509781
"2014-01-23",116.809998,117.529999,115.290001,116.330002,659100,114.116798
"2014-01-24",116,117.010002,115.470001,115.980003,782100,113.773476
"2014-01-27",116.489998,117.199997,113.800003,115.400002,974300,113.204475
"2014-01-28",115.389999,117.660004,115.220001,116.25,918500,114.038322
"2014-01-29",115.410004,116.610001,113.790001,113.900002,643900,111.733017
"2014-01-30",115,115.889999,114.449997,115.199997,585800,113.008293
"2014-01-31",115.230003,116.029999,113.699997,114.809998,807500,112.625717
"2014-02-03",115.440002,115.650002,109.580002,110.220001,1327800,108.123047
"2014-02-04",110.970001,112.110001,110.099998,110.25,1086100,108.152458
"2014-02-05",109.860001,112.220001,109.650002,110.75,1719100,108.64296
"2014-02-06",121.5,127.089996,120,124.860001,3374200,122.484512
"2014-02-07",125.629997,128.100006,124.559998,125,1687400,122.621857
"2014-02-10",124.519997,125.43,123,123.32,1118500,120.973808
"2014-02-11",123.470001,125.870003,123.139999,125.440002,927600,123.053482
"2014-02-12",125.550003,126.68,124.290001,124.959999,663300,122.582611
"2014-02-13",125.199997,127,123.839996,126.260002,802300,123.857887
"2014-02-14",126.709999,127.5,125.610001,127.339996,786000,124.917336
"2014-02-18",127.18,128.320007,126.089996,126.790001,1020300,124.377785
"2014-02-19",126.540001,127.480003,125.730003,125.940002,1096200,123.543976
"2014-02-20",125.980003,128.059998,125.769997,127.559998,882700,125.133141
"2014-02-21",127.309998,128.479996,127.309998,127.919998,884100,125.48632
"2014-02-24",128.309998,129.100006,126.330002,126.5,1050700,124.093315
"2014-02-25",126.639999,127.830002,125.379997,125.5,823000,123.112328
"2014-02-26",126.089996,126.82,124.5,125.790001,1105500,123.396828
"2014-02-27",125.82,126.089996,124.43,125.029999,888100,122.651276
"2014-02-28",125.050003,128.440002,125.050003,127.360001,1037400,124.936974
"2014-03-03",125.919998,127.18,125.129997,126.279999,777200,123.877487
"2014-03-04",128.330002,129.990005,126.160004,126.419998,1126500,124.014839
"2014-03-05",126.419998,126.709999,125.080002,125.589996,692600,123.200638
"2014-03-06",126.230003,127.32,125.860001,126.739998,715100,124.328751
"2014-03-07",127.029999,128.130005,126.459999,126.800003,530300,124.387604
"2014-03-10",126.82,127.870003,125.959999,126.779999,612800,124.367989
"2014-03-11",127.25,128.490005,126.480003,126.940002,1022200,124.52494
"2014-03-12",125.860001,127.010002,125.260002,126.489998,986000,124.083496
"2014-03-13",126.910004,126.910004,123.809998,124.559998,754200,122.190239
"2014-03-14",124.449997,125.480003,123.870003,124.599998,521600,122.229462
"2014-03-17",125.610001,126.5,124.860001,126.300003,607700,123.897102
"2014-03-18",126.190002,126.190002,124.650002,125.949997,798700,123.553764
"2014-03-19",125.839996,126.5,123.480003,124.519997,575500,122.209198
"2014-03-20",124.370003,125.07,123.370003,124.75,588700,122.434937
"2014-03-21",125.580002,127.919998,124.309998,126.330002,1985700,123.985619
"2014-03-24",126.440002,127.150002,124.089996,124.699997,525600,122.385849
"2014-03-25",125.230003,125.709999,123.129997,123.559998,846400,121.267006
"2014-03-26",124.360001,124.510002,122.68,122.75,593100,120.472054
"2014-03-27",122.309998,125.300003,122.07,123.889999,732400,121.590866
"2014-03-28",124.610001,124.900002,123.510002,124.650002,656400,122.336784
"2014-03-31",125.260002,126.599998,124.760002,126.5,534100,124.152466
"2014-04-01",126.959999,128.490005,126.599998,127.25,775400,124.888527
"2014-04-02",127.449997,127.480003,126.209999,126.860001,722300,124.505768
"2014-04-03",127.059998,127.330002,125.559998,126.400002,401800,124.054298
"2014-04-04",125.139999,125.769997,121.57,121.639999,904500,119.38266
"2014-04-07",121.440002,121.660004,117.519997,118.110001,1238900,115.918182
"2014-04-08",118.07,119.459999,117.389999,119.160004,700200,116.948677
"2014-04-09",120.150002,121.699997,119.360001,121.580002,580000,119.323761
"2014-04-10",122.629997,124.620003,118.610001,118.610001,702900,116.408882
"2014-04-11",117.290001,118.690002,116.150002,116.25,823100,114.092674
"2014-04-14",117.25,118.550003,115.760002,117.199997,659000,115.025047
"2014-04-15",117.410004,118.489998,115.860001,117.540001,539400,115.358749
"2014-04-16",118.449997,119.580002,117.760002,119.510002,542200,117.292168
"2014-04-17",119.480003,122.339996,119.07,120.839996,803400,118.597481
"2014-04-21",120.629997,121.519997,119.949997,121.400002,476100,119.147087
"2014-04-22",121.529999,125.370003,121.529999,121.610001,1221900,119.353195
"2014-04-23",121.400002,123.089996,120.559998,122.150002,592000,119.883194
"2014-04-24",121.849998,123.040001,120.540001,122.339996,398800,120.069641
"2014-04-25",121.809998,122.290001,120.010002,120.629997,635800,118.391388
"2014-04-28",121.599998,123.230003,119.599998,121.440002,714000,119.186363
"2014-04-29",121.370003,121.370003,118.860001,119.830002,762900,117.606262
"2014-04-30",120.029999,121.470001,119.410004,121.290001,671000,119.039131
"2014-05-01",124.07,124.160004,120.760002,120.980003,377700,118.734924
"2014-05-02",121.260002,123.029999,121.150002,121.690002,449300,119.431717
"2014-05-05",120.629997,121.699997,119.650002,121.029999,625600,118.783958
"2014-05-06",120.699997,121.589996,119.839996,120.489998,628400,118.25399
"2014-05-07",120.639999,121.25,118.510002,119.449997,555900,117.233292
"2014-05-08",120.019997,123.099998,119.650002,122.459999,1001400,120.187416
"2014-05-09",122.43,124.870003,122.160004,124.559998,842000,122.248466
"2014-05-12",124.790001,125.660004,124.260002,125.25,755200,122.925652
"2014-05-13",125.690002,125.690002,123.07,123.410004,816800,121.119797
"2014-05-14",123.639999,124.019997,122.160004,123.139999,1559900,120.854805
"2014-05-15",127.779999,128.449997,120.129997,124.230003,2247200,121.924576
"2014-05-16",123.860001,123.989998,120.209999,121.669998,1900300,119.412064
"2014-05-19",121.480003,123.470001,121.309998,122.800003,784200,120.521111
"2014-05-20",122.790001,122.790001,121.120003,122.110001,891100,119.843956
"2014-05-21",122.110001,123.019997,120.709999,122.580002,924900,120.305191
"2014-05-22",122.110001,123.669998,122.110001,122.5,638200,120.226677
"2014-05-23",122.980003,123.709999,122.489998,123.239998,512700,120.952965
"2014-05-27",124.029999,124.029999,121.239998,121.440002,599200,119.186363
"2014-05-28",121.419998,121.800003,120,121.110001,529300,118.86248
"2014-05-29",122.110001,123.349998,121.580002,122.309998,606800,120.040207
"2014-05-30",122.330002,124.300003,122.330002,124.169998,679900,121.865669
"2014-06-02",124.220001,124.489998,123.199997,124.470001,509700,122.160126
"2014-06-03",123.879997,125.82,123.769997,125.230003,733600,122.906036
"2014-06-04",124.82,126.510002,124.730003,126.459999,418300,124.113213
"2014-06-05",126.529999,127.769997,126.160004,127.43,605600,125.065186
"2014-06-06",127.650002,128.649994,127.129997,128.410004,493000,126.027031
"2014-06-09",128.199997,128.970001,126.790001,127.709999,632500,125.339996
"2014-06-10",127.07,127.629997,126.209999,126.970001,519200,124.61377
"2014-06-11",126.529999,126.919998,125.440002,126.139999,351200,123.799133
"2014-06-12",125.800003,125.910004,123.519997,124.279999,541900,121.973656
"2014-06-13",124.650002,124.839996,123.360001,124.800003,439800,122.484016
"2014-06-16",124.360001,125.290001,124.150002,125.010002,443900,122.749123
"2014-06-17",125.010002,126.599998,125.010002,125.949997,571200,123.672112
"2014-06-18",126.709999,130.509995,126.709999,129.720001,935400,127.373947
"2014-06-19",130,130.509995,127.330002,128.839996,620200,126.509872
"2014-06-20",129.399994,129.910004,127.889999,129.800003,828800,127.452522
"2014-06-23",129.699997,130.820007,129.210007,130.669998,1376200,128.306763
"2014-06-24",130.669998,133.919998,130.669998,131.660004,1509100,129.278854
"2014-06-25",130.979996,131.529999,128.020004,129.850006,1124900,127.501602
"2014-06-26",130.300003,131.710007,130.020004,130.529999,1157700,128.169296
"2014-06-27",130.5,133.509995,130.5,133.479996,1338000,131.065948
"2014-06-30",133.669998,136.119995,132.880005,134.919998,1470500,132.479874
"2014-07-01",135.860001,135.949997,134.350006,134.529999,1085900,132.096954
"2014-07-02",134.270004,135.190002,133.600006,134.25,522300,131.821976
"2014-07-03",135.050003,135.199997,134.130005,134.940002,300300,132.499542
"2014-07-07",133.970001,135.070007,133.800003,134,431100,131.576569
"2014-07-08",133.990005,133.990005,131.639999,132.270004,484300,129.877792
"2014-07-09",132.710007,133.610001,131.229996,133.580002,673400,131.164139
"2014-07-10",132.509995,133.919998,132,133.160004,499100,130.751724
"2014-07-11",132.960007,133.570007,132.490005,133.289993,484700,130.879379
"2014-07-14",133.649994,135.270004,133.649994,134.809998,731500,132.371887
"2014-07-15",134.25,134.809998,132.389999,132.639999,524000,130.241104
"2014-07-16",133.520004,133.520004,131.169998,131.820007,471600,129.435974
"2014-07-17",130.970001,131.369995,129.729996,129.860001,480500,127.511383
"2014-07-18",129.919998,130.869995,128.660004,130.470001,645400,128.110382
"2014-07-21",130.309998,131,128.479996,128.550003,411300,126.225105
"2014-07-22",128.220001,128.339996,123.889999,124.150002,1547900,121.904686
"2014-07-23",124.68,124.93,123.25,123.589996,653700,121.354797
"2014-07-24",124.900002,127.730003,124.199997,126.629997,1366200,124.339828
"2014-07-25",126.129997,126.910004,124.959999,125.550003,353400,123.279366
"2014-07-28",125.239998,125.269997,123.800003,124.489998,495500,122.238525
"2014-07-29",124.519997,124.779999,122.940002,122.959999,422200,120.736198
"2014-07-30",123.199997,124.5,123.010002,124.199997,522800,121.953766
"2014-07-31",123.860001,124.540001,121.029999,121.110001,891300,118.919655
"2014-08-01",121.32,122.629997,119.709999,121.059998,934500,118.870575
"2014-08-04",121.720001,124.349998,121.169998,124.019997,819200,121.777016
"2014-08-05",123.580002,125.550003,122.849998,124.410004,775400,122.159966
"2014-08-06",123.589996,124.510002,122.989998,122.989998,810700,120.76564
"2014-08-07",123.970001,124.279999,121.629997,121.849998,567900,119.646278
"2014-08-08",122.300003,125.209999,121.699997,125.110001,666800,122.847305
"2014-08-11",125.809998,126.389999,124.580002,125.25,526800,122.984779
"2014-08-12",125.209999,125.589996,123.5,124.709999,613300,122.454559
"2014-08-13",125.199997,125.449997,122.68,122.93,1098200,120.706741
"2014-08-14",129,132.369995,126.25,131.589996,2388100,129.210129
"2014-08-15",132.350006,133.419998,130.880005,131.470001,1352900,129.092285
"2014-08-18",132.080002,133.350006,131.880005,133.330002,678600,130.918655
"2014-08-19",133.410004,135,133.339996,134.020004,796700,131.596161
"2014-08-20",133.940002,135.330002,133.5,135.139999,400200,132.695908
"2014-08-21",135.399994,135.990005,134.240005,134.479996,557000,132.047867
"2014-08-22",134.630005,135.990005,133.929993,135.410004,407000,132.961029
"2014-08-25",136.149994,136.960007,135.610001,136.330002,432500,133.86438
"2014-08-26",136.130005,136.679993,135.720001,136.059998,441300,133.599289
"2014-08-27",136.470001,137.529999,136.009995,137.440002,556000,134.954285
"2014-08-28",137.589996,138.059998,136.279999,137.410004,629000,134.92485
"2014-08-29",137.429993,137.809998,135.860001,136.419998,599300,133.952789
"2014-09-02",137.139999,138.75,137.009995,137.880005,1040100,135.386368
"2014-09-03",138.419998,138.970001,137.970001,138.300003,597300,135.798752
