"dates","VFC.Open","VFC.High","VFC.Low","VFC.Close","VFC.Volume","VFC.Adjusted"
"2012-01-30",30.602636,30.979284,30.348398,30.838041,2338949,25.205414
"2012-01-31",30.866289,31.167608,30.823917,30.95339,2582784,25.299688
"2012-02-01",30.946327,31.322975,30.710922,30.743879,5896649,25.128447
"2012-02-02",30.604992,30.95339,30.430792,30.59322,4173660,25.005306
"2012-02-03",30.809793,31.544256,30.772127,31.40066,4294303,25.665266
"2012-02-06",31.358286,31.473635,31.073446,31.252354,4152845,25.544048
"2012-02-07",31.348869,31.986816,31.132298,31.913841,4960390,26.084715
"2012-02-08",32.302261,33.406307,32.250469,32.869587,6966295,26.865889
"2012-02-09",33.069679,33.542843,32.8484,33.50518,4945522,27.385397
"2012-02-10",33.189735,33.479282,32.984936,33.196796,4345704,27.133331
"2012-02-13",33.46516,33.613464,33.130886,33.60405,3564922,27.466202
"2012-02-14",33.243877,33.820621,33.210922,33.811207,3774773,27.635523
"2012-02-15",33.999531,34.517422,33.672318,33.721752,5861390,27.562407
"2012-02-16",33.837101,35.037666,33.811207,34.821091,10068610,28.460943
"2012-02-17",35.02354,35.18597,34.411488,34.616291,5504558,28.293558
"2012-02-21",34.616291,34.661018,33.877117,34.096046,3744187,27.868334
"2012-02-22",33.99482,34.251411,33.832394,34.07486,3756931,27.851021
"2012-02-23",34.088982,34.237289,33.787666,33.865349,4637117,27.679779
"2012-02-24",33.820621,34.500942,33.719398,34.467983,4428540,28.172335
"2012-02-27",34.258476,35.310734,34.171375,34.861111,4079354,28.493658
"2012-02-28",34.858757,34.978813,34.48917,34.71516,5092502,28.374365
"2012-02-29",34.712807,34.724575,34.378532,34.380886,4473144,28.10116
"2012-03-01",34.6516,34.832863,34.427967,34.661018,4872881,28.330107
"2012-03-02",34.656307,34.785782,34.526836,34.665726,4513075,28.333969
"2012-03-05",34.515064,34.743408,34.444443,34.592751,3507149,28.274311
"2012-03-06",34.305557,34.486816,34.046612,34.0984,4144349,27.870256
"2012-03-07",34.0984,34.293785,33.940678,34.129002,3899664,28.034626
"2012-03-08",34.197269,34.677494,34.164314,34.451508,3134174,28.299538
"2012-03-09",34.580978,34.71516,34.317326,34.322033,3909859,28.19318
"2012-03-12",34.253765,34.719868,34.150188,34.548023,5264122,28.37882
"2012-03-13",34.616291,34.969398,34.508003,34.945858,4849517,28.70562
"2012-03-14",34.668079,34.971752,34.46563,34.599812,3805358,28.42136
"2012-03-15",34.597458,34.81403,34.237289,34.752827,3860158,28.547056
"2012-03-16",34.745762,35.275425,34.620998,34.77401,6140059,28.564447
"2012-03-19",34.698681,34.938793,34.522129,34.81403,3468917,28.597317
"2012-03-20",34.701035,35.127117,34.661018,35.016479,3345300,28.76362
"2012-03-21",35.016479,35.270718,34.884651,35.061207,3175380,28.800365
"2012-03-22",34.952919,35.181263,34.736347,35.072975,4097196,28.810038
"2012-03-23",34.903484,35.211864,34.246704,34.604519,5318921,28.425226
"2012-03-26",34.835217,35.73917,34.835217,35.628532,5007542,29.266378
"2012-03-27",35.781544,35.899246,35.379002,35.503765,4666853,29.163902
"2012-03-28",35.468456,35.546139,34.828156,35.042374,4010112,28.784899
"2012-03-29",34.927025,34.990585,34.559792,34.948212,3703831,28.707546
"2012-03-30",35.150658,35.251884,34.352638,34.364407,6063595,28.227997
"2012-04-02",34.194916,35.303673,33.943031,35.110641,3241224,28.840973
"2012-04-03",35.002354,35.350754,34.811676,35.26836,3610375,28.970526
"2012-04-04",34.995293,35.16243,34.719868,35,2341498,28.750086
"2012-04-05",33.669964,35.677967,33.669964,35.390774,4339757,29.071074
"2012-04-09",34.769302,35.197739,34.738701,35.037666,2566642,28.781023
"2012-04-10",34.985874,35.072975,33.933617,34.020718,3705530,27.945673
"2012-04-11",34.510357,34.515064,34.138416,34.209042,2380154,28.10037
"2012-04-12",34.213749,34.56921,34.081921,34.538605,2332152,28.371078
"2012-04-13",34.451508,35.174198,34.427967,35.084747,3416666,28.819702
"2012-04-16",35.181263,35.43079,34.95998,35.065914,3727620,28.804241
"2012-04-17",35.117702,35.444916,35.065914,35.310734,1960027,29.005339
"2012-04-18",35.216572,35.275425,34.934086,35.075329,3435358,28.81197
"2012-04-19",35.098869,35.374294,34.879944,35.108288,2159258,28.839045
"2012-04-20",35.18597,35.623821,35.112995,35.553204,2550499,29.204512
"2012-04-23",35.357815,35.390774,34.781075,35.338982,2847859,29.028534
"2012-04-24",35.315441,35.393127,34.491524,34.606873,2818548,28.427164
"2012-04-25",34.684559,35.282486,34.684559,35.138889,3405197,28.864182
"2012-04-26",35.294254,36.334747,35.294254,36.252354,5326992,29.778812
"2012-04-27",36.483051,36.685497,35.414314,36.299435,5785351,29.81748
"2012-04-30",36.339455,36.461864,35.699154,35.793316,2286698,29.401743
"2012-05-01",35.948681,36.339455,35.49435,36.092278,3846564,29.647316
"2012-05-02",36.068737,36.758476,35.960453,36.654896,2268857,30.109472
"2012-05-03",36.607815,36.664314,36.071091,36.151131,2111681,29.695667
"2012-05-04",35.875706,35.9016,34.896423,34.983521,3647758,28.736549
"2012-05-07",34.769302,35.14595,34.613937,34.703388,3024576,28.506441
"2012-05-08",34.192562,34.192562,32.584747,33.394539,5792148,27.431307
"2012-05-09",32.949623,33.359226,32.829567,32.949623,4941274,27.065845
"2012-05-10",33.378059,33.575802,32.758945,32.810734,3827448,26.951757
"2012-05-11",32.711864,33.121468,32.60593,32.801319,2434529,26.944021
"2012-05-14",32.401131,32.876648,32.179848,32.693031,3415817,26.855074
"2012-05-15",32.587101,32.888416,32.316383,32.35405,3094668,26.576626
"2012-05-16",32.509415,32.714218,32.184559,32.485874,4612054,26.684902
"2012-05-17",32.450565,32.568268,31.41243,31.53484,5016038,25.903696
"2012-05-18",31.588984,32.212807,31.426554,31.504236,3784118,25.878555
"2012-05-21",31.654896,32.306969,31.417137,32.27401,4083178,26.510881
"2012-05-22",32.481167,33.568737,32.481167,32.841335,5418749,26.976891
"2012-05-23",32.735405,33.232109,32.241055,32.822506,3555576,26.961424
"2012-05-24",33.041431,33.862995,32.961395,33.335686,3129077,27.382971
"2012-05-25",33.359226,33.512241,32.977871,33.23917,2059430,27.303684
"2012-05-29",33.406307,33.825329,33.159134,33.79002,2420086,27.756168
"2012-05-30",33.458099,33.50518,33.055557,33.149719,1878041,27.230213
"2012-05-31",33.11676,33.321564,32.617702,33.201508,2021198,27.272753
"2012-06-01",32.483521,32.667137,31.504236,31.626648,3946392,25.979113
"2012-06-04",31.676083,32.139832,31.426554,32.052731,3202992,26.329111
"2012-06-05",31.944445,32.570621,31.822035,32.483521,2194092,26.682974
"2012-06-06",32.721279,32.895481,32.502354,32.843693,2319408,27.120342
"2012-06-07",33.145008,33.192089,32.464687,32.794254,2335126,27.079512
"2012-06-08",32.542374,32.900188,32.285782,32.881355,2645230,27.15144
"2012-06-11",33.147362,33.15678,32.469398,32.5,1954930,26.836542
"2012-06-12",32.709511,33.036724,32.405838,32.951977,2046686,27.209751
"2012-06-13",32.956684,33.161488,32.299908,32.504707,2716596,26.840422
"2012-06-14",34.091335,34.091335,32.497646,32.897835,3342751,27.165045
"2012-06-15",32.897835,33.196796,32.638889,33.170902,3560249,27.39053
"2012-06-18",32.97081,33.321564,32.70245,33.232109,2476159,27.441072
"2012-06-19",33.531075,34.01836,33.378059,33.528721,3016505,27.685987
"2012-06-20",33.521656,33.884182,33.192089,33.545197,3072578,27.6996
"2012-06-21",33.528721,33.724106,32.850754,32.928436,2771395,27.190313
"2012-06-22",33.250942,33.822975,32.956684,33.794727,7984541,27.905643
"2012-06-25",33.420433,33.531075,32.900188,32.991997,4165164,27.2428
"2012-06-26",33.163841,33.260357,32.537666,32.638889,3040718,26.951221
"2012-06-27",32.624763,32.966103,32.266949,32.610641,2223828,26.927895
"2012-06-28",32.448212,32.516479,31.205273,31.544256,5245430,26.04734
"2012-06-29",31.996235,32.370525,31.174669,31.414783,9929700,25.940434
"2012-07-02",31.160545,31.466574,30.918079,31.049906,6934860,25.639137
"2012-07-03",30.92985,31.257063,30.491997,30.91337,3434083,25.526394
"2012-07-05",31.132298,31.86676,30.951036,31.74435,8501098,26.212566
"2012-07-06",31.54661,31.779661,31.393597,31.779661,9698609,26.241728
"2012-07-09",31.805555,31.991526,31.355932,31.544256,4546210,26.04734
"2012-07-10",32.509415,33.248589,32.132767,32.306969,5546189,26.677139
"2012-07-11",32.323444,32.323444,31.393597,31.942089,4763282,26.375845
"2012-07-12",31.70433,32.269302,31.475988,32.040958,3091270,26.457485
"2012-07-13",32.332863,33.020245,32.137478,32.926083,2324506,27.188368
"2012-07-16",32.681263,33.079098,32.629475,32.76836,2113805,27.058134
"2012-07-17",32.831921,33.189735,32.831921,33.074387,3276907,27.310833
"2012-07-18",32.968456,33.665253,32.716572,33.382767,4132879,27.56547
"2012-07-19",34.279659,35.995762,34.187855,35.880413,10339207,29.627882
"2012-07-20",36.009888,36.009888,35.101223,35.416668,4219963,29.244942
"2012-07-23",34.830509,35.491997,34.609226,35.338982,3906036,29.180799
"2012-07-24",35.266006,35.334274,34.63512,34.93644,2975724,28.848398
"2012-07-25",35.044727,35.188324,34.463276,34.670433,2676240,28.62875
"2012-07-26",35.094162,35.477871,34.63512,35.054142,2737411,28.945597
"2012-07-27",35.178909,35.51083,35.016479,35.346046,3523716,29.18663
"2012-07-30",35.402542,35.612053,35.153011,35.369587,2463415,29.206066
"2012-07-31",35.24482,35.322506,34.726929,35.14595,3459996,29.021402
"2012-08-01",35.240112,35.369587,34.277306,34.314972,3804084,28.335236
"2012-08-02",34.223164,34.856403,34.077213,34.475048,2721269,28.467407
"2012-08-03",34.81403,35.214218,34.748116,35.089455,1361059,28.974749
"2012-08-06",35.223637,35.393127,35.148304,35.242466,1844906,29.101105
"2012-08-07",35.435497,36.287666,35.407249,35.663841,2759076,29.449043
"2012-08-08",35.313087,35.376648,35.138889,35.291901,2535206,29.141924
"2012-08-09",35.160076,35.310734,34.788136,35.117702,2409466,28.998077
"2012-08-10",35.072975,35.12241,34.477402,34.682201,2847010,28.63847
"2012-08-13",34.604519,35.214218,34.517422,35.211864,1581106,29.07583
"2012-08-14",35.404896,35.666195,35.131828,35.160076,2236147,29.033072
"2012-08-15",35.169491,35.310734,35.051788,35.134182,1540750,29.011688
"2012-08-16",35.120056,35.720341,34.985874,35.555557,2081520,29.359629
"2012-08-17",35.548492,36.042843,35.47081,36.02401,1703023,29.746456
"2012-08-20",36.160545,36.160545,35.051788,35.247173,3381408,29.104979
"2012-08-21",35.459042,35.628532,35.129475,35.22599,1724263,29.087494
"2012-08-22",35.084747,35.174198,34.77401,35.117702,1799453,28.998077
"2012-08-23",35.084747,35.10593,34.708099,34.962334,2445998,28.869785
"2012-08-24",34.955273,35.400188,34.898777,35.362522,2013552,29.20023
"2012-08-27",35.386063,35.426083,35.110641,35.249531,2415838,29.106934
"2012-08-28",35.313087,36.040489,35.233051,36.002827,2942590,29.72896
"2012-08-29",35.911018,36.118172,35.767422,35.988701,2272255,29.717287
"2012-08-30",35.852165,35.951035,35.390774,35.859226,2090016,29.610382
"2012-08-31",35.972221,36.184086,35.708569,35.94162,1786709,29.678421
"2012-09-04",35.875706,35.915726,35.409603,35.607346,1623161,29.402395
"2012-09-05",35.727402,35.830978,35.491997,35.61676,1183493,29.410175
"2012-09-06",35.541431,36.007534,35.456684,35.958099,2017375,29.833994
"2012-09-07",36.009888,36.240585,35.939266,36.221752,2144390,30.05275
"2012-09-10",36.075802,36.796139,36.009888,36.468925,2460017,30.25783
"2012-09-11",36.231167,36.673729,35.986347,36.664314,2479558,30.419945
"2012-09-12",36.725517,36.892654,36.41243,36.631355,1977869,30.392588
"2012-09-13",36.730225,38.166195,36.591335,37.902542,4339757,31.447283
"2012-09-14",37.959042,38.688793,37.756592,38.684086,4451904,32.095722
"2012-09-17",38.50518,38.566383,38.048492,38.52401,2421785,31.962902
"2012-09-18",38.420433,38.488701,37.532955,37.789547,3035196,31.353537
"2012-09-19",37.742466,38.316856,37.434086,37.836628,2269282,31.392586
"2012-09-20",37.803673,37.973164,37.19162,37.711864,2147789,31.289076
"2012-09-21",37.770718,37.883709,37.262241,37.309322,3085747,30.955091
"2012-09-24",37.217514,37.358757,36.993877,37.008003,2495700,30.705091
"2012-09-25",37.344631,37.638889,37.088039,37.137478,2839788,30.812519
"2012-09-26",37.144539,37.617702,37.080978,37.35405,2116354,30.992193
"2012-09-27",37.431732,37.966103,37.328156,37.76836,1724263,31.335958
"2012-09-28",37.448212,37.749531,36.927967,37.514126,2477858,31.125019
"2012-10-01",37.443504,37.921375,37.177494,37.344631,1808798,30.984388
"2012-10-02",37.342278,37.95433,37.163372,37.949623,2181773,31.48633
"2012-10-03",38.013184,38.135593,37.737759,37.803673,1633356,31.365252
"2012-10-04",37.977871,38.571091,37.867233,38.359226,2638858,31.826189
"2012-10-05",38.533428,38.60405,38.109699,38.326271,1613390,31.798843
"2012-10-08",38.359226,38.38512,37.904896,37.949623,1090886,31.48633
"2012-10-09",37.982578,38.258003,37.610641,37.678909,1266329,31.261742
"2012-10-10",37.761299,38.013184,37.502354,37.565914,1126994,31.167986
"2012-10-11",37.893127,37.980225,37.653011,37.671844,1130393,31.255871
"2012-10-12",37.740112,38.286251,37.664783,38.072033,2015676,31.587914
"2012-10-15",38.109699,38.733521,37.893127,38.52401,2232749,31.962902
"2012-10-16",38.658192,39.623352,38.658192,39.613937,2865276,32.867203
"2012-10-17",39.536251,39.97646,39.296139,39.750469,1799453,32.980476
"2012-10-18",39.766949,39.828156,39.32674,39.743408,1895033,32.974625
"2012-10-19",39.670433,39.766949,38.99482,39.258476,4088700,32.572285
"2012-10-22",37.966103,38.281544,36.360641,37.537666,8837964,31.144548
"2012-10-23",37.292843,37.370525,36.264126,36.645481,4730148,30.404308
"2012-10-24",36.697269,36.904427,36.06403,36.895008,4318942,30.611341
"2012-10-25",37.106873,37.288136,36.419491,36.532486,2011003,30.31056
"2012-10-26",36.563087,36.605461,36.016949,36.403011,2134195,30.203138
"2012-10-31",37.43644,37.660076,36.45245,36.836159,3603578,30.56251
"2012-11-01",37.123352,37.831921,36.723164,37.596516,2633760,31.193371
"2012-11-02",37.700092,38.015537,37.182201,37.184559,1677960,30.851574
"2012-11-05",37.130413,37.537666,37.033897,37.356403,992333,30.994156
"2012-11-06",37.278721,37.822506,37.179848,37.822506,1326226,31.380882
"2012-11-07",37.492939,37.624763,36.770245,37.095104,2226377,30.777357
"2012-11-08",37.097458,37.097458,36.082863,36.125237,2736562,29.972673
"2012-11-09",36.054615,36.544254,35.960453,36.000469,3356770,29.869164
"2012-11-12",37.674198,37.723637,36.424198,37.589455,4692341,31.187523
"2012-11-13",37.492939,37.492939,36.612522,36.850281,3055586,30.574236
"2012-11-14",37.036251,37.35405,36.134651,36.365349,2866550,30.171881
"2012-11-15",36.294727,36.777306,36.019302,36.221752,1773540,30.05275
"2012-11-16",36.259415,36.789078,36.122883,36.68079,2407766,30.433607
"2012-11-19",36.690208,37.306969,36.647835,36.956215,4696164,30.662127
"2012-11-20",36.96563,37.182201,36.76083,37.092751,2237846,30.77541
"2012-11-21",37.201035,37.365818,36.779659,36.918549,1521209,30.630875
"2012-11-23",37.04567,37.328156,36.98917,37.318737,805846,30.962904
"2012-11-26",37.219868,37.507061,36.605461,37.024483,3025850,30.718773
"2012-11-27",36.066383,37.066856,35.790958,36.709042,3090420,30.457045
"2012-11-28",36.664314,38.194443,36.617233,38.159134,3135449,31.660168
"2012-11-29",38.25565,38.25565,37.674198,38.086159,2902234,31.599625
"2012-11-30",38.130886,38.152073,37.483521,37.78484,3364416,31.349628
"2012-12-03",38.074387,38.208569,37.815441,37.911961,2352118,31.455097
"2012-12-04",37.817799,37.893127,36.654896,36.767891,2808353,30.505877
"2012-12-05",36.763184,37.285782,36.000469,36.450092,4657082,30.242197
"2012-12-06",36.238232,36.631355,35.932201,36.016949,4527094,30.051682
"2012-12-07",36.06403,36.198212,35.433144,35.92514,3637987,29.975079
"2012-12-10",35.852165,35.915726,34.566856,34.992939,6975216,29.197269
"2012-12-11",35.084747,35.642654,34.985874,35.61676,3702982,29.717772
"2012-12-12",35.727402,35.727402,34.983521,35.24482,2753978,29.407434
"2012-12-13",35.237759,35.404896,34.604519,34.708099,2613794,28.959612
"2012-12-14",35.131828,35.310734,34.580978,34.882298,3322361,29.10495
"2012-12-17",34.875237,35.583805,34.821091,35.572033,3411144,29.680445
"2012-12-18",35.696796,36.08757,35.607346,35.743877,3075552,29.823828
"2012-12-19",35.835686,36.219398,35.581451,35.597927,3115908,29.702053
"2012-12-20",35.642654,35.703861,34.910545,35.463749,2714897,29.590103
"2012-12-21",35.426083,35.543785,35,35.334274,3348698,29.482065
"2012-12-24",35.331921,35.444916,34.957626,35.32486,864468,29.474215
"2012-12-26",35.329567,35.45433,34.395008,34.842278,2626114,29.071558
"2012-12-27",34.89407,35.45433,34.698681,35.346046,2505470,29.491898
"2012-12-28",35.120056,35.421375,34.785782,34.908192,2029694,29.126566
"2012-12-31",34.759888,35.661488,34.724575,35.539078,2331302,29.652948
"2013-01-02",36.02401,36.29002,34.63512,35.395481,5233536,29.533142
"2013-01-03",35.49435,35.840397,35.369587,35.732109,3357194,29.814003
"2013-01-04",35.899246,36.252354,35.595573,36.207626,2879719,30.210777
"2013-01-07",35.838039,35.939266,34.905838,35.164783,4966762,29.340652
"2013-01-08",35.098869,35.484936,34.967045,35.143597,3746311,29.322971
"2013-01-09",35.211864,35.369587,34.656307,34.769302,4047070,29.010668
"2013-01-10",34.872883,35.529659,34.696327,35.527306,3707654,29.643139
"2013-01-11",35.736816,35.736816,35.065914,35.075329,2963830,29.266014
"2013-01-14",35.072975,36.252354,34.842278,36.224106,3177079,30.224524
"2013-01-15",36.099342,36.654896,35.887478,36.22646,4177058,30.226488
"2013-01-16",36.282955,36.362995,35.81921,35.993408,1844482,30.032038
"2013-01-17",36.059322,36.134651,34.992939,35.57674,4697863,29.68438
"2013-01-18",35.588512,35.588512,34.677494,34.825802,7824816,29.057814
"2013-01-22",34.915253,35.112995,34.696327,35.049435,4397954,29.244406
"2013-01-23",34.75518,35.522598,34.522129,35.489643,4190227,29.611704
"2013-01-24",35.451977,35.555557,33.613464,34.317326,8652326,28.633549
"2013-01-25",34.331451,35.127117,34.133709,35.068268,5568278,29.26012
"2013-01-28",35.009415,35.037666,34.479755,34.766949,4002890,29.008709
"2013-01-29",34.81403,34.849342,34.458569,34.604519,3128652,28.873184
"2013-01-30",34.477402,34.804615,34.303204,34.307911,2933244,28.625704
"2013-01-31",34.371468,35.04002,34.371468,34.741055,4217839,28.987095
"2013-02-01",35.108288,35.108288,34.701035,34.809322,3553877,29.044058
"2013-02-04",34.745762,35.247173,34.536251,34.611584,4389883,28.879072
"2013-02-05",34.63512,35.20245,34.632767,35.014126,3627792,29.214945
"2013-02-06",35.098869,36.038136,35.018833,35.607346,5165568,29.709915
"2013-02-07",35.607346,36.360641,35.428436,36.22646,5083157,30.226488
"2013-02-08",36.247646,36.454803,35.842751,36.02401,4069159,30.057571
"2013-02-11",35.859226,35.993408,35.515537,35.802731,2638433,29.87294
"2013-02-12",35.894539,36.245293,35.753296,35.94162,2804530,29.988827
"2013-02-13",35.936913,36.038136,35.675613,35.856873,2850833,29.91811
"2013-02-14",35.753296,36.141712,35.381355,35.972221,4923007,30.014364
"2013-02-15",36.287666,37.544727,36.212334,37.165726,6815066,31.010189
"2013-02-19",37.276363,38.460453,37.241055,38.460453,6050002,32.090477
"2013-02-20",38.545197,38.545197,37.70245,37.766006,4056415,31.511047
"2013-02-21",37.547081,37.838982,37.198681,37.422318,3527964,31.224281
"2013-02-22",37.723637,37.761299,36.909134,37.321091,2234448,31.139811
"2013-02-25",37.608288,37.787193,37.080978,37.083332,2931970,30.941435
"2013-02-26",36.624294,37.401131,36.624294,37.201035,2667319,31.039652
"2013-02-27",36.840866,37.897835,36.772598,37.867233,3926851,31.595509
"2013-02-28",37.822506,38.159134,37.60593,37.961395,2814300,31.674084
"2013-03-01",37.959042,37.959042,37.518833,37.827213,3430260,31.562122
"2013-03-04",37.843693,38.493408,37.843693,38.46516,2350843,32.094406
"2013-03-05",38.606403,38.877117,38.326271,38.667606,3311316,32.263321
"2013-03-06",38.460453,38.822975,38.260357,38.411018,2129098,32.219887
"2013-03-07",38.469868,38.658192,37.966103,38.253296,2640132,32.087582
"2013-03-08",38.312145,38.436913,37.996704,38.328625,2509294,32.150768
"2013-03-11",38.258003,38.382767,37.820152,38.07674,2634185,31.939491
"2013-03-12",37.911961,38.408665,37.890774,38.347458,2808778,32.166573
"2013-03-13",38.217983,38.761768,38.180321,38.632298,2587457,32.40551
"2013-03-14",38.745293,39.037193,38.54755,38.851223,2629937,32.589146
"2013-03-15",38.575802,39.133709,38.512241,38.903011,3962110,32.632572
"2013-03-18",38.745293,38.853577,38.246235,38.533428,2260786,32.322567
"2013-03-19",38.625237,39.03484,38.453388,38.999531,3472315,32.713547
"2013-03-20",39.194916,39.286724,38.938324,39.171375,2463840,32.857685
"2013-03-21",39.164314,39.192562,38.549908,39.143127,2352967,32.833977
"2013-03-22",39.420902,39.741055,39.041901,39.105461,3334255,32.802395
"2013-03-25",39.265537,39.477402,38.436913,38.99482,4400078,32.709583
"2013-03-26",39.131355,39.131355,38.674671,39.006592,1517386,32.719456
"2013-03-27",38.764126,39.11488,38.724106,39.067799,1326650,32.770809
"2013-03-28",39.187855,39.701035,39.056026,39.48917,2500798,33.124268
"2013-04-01",39.491524,39.496235,38.724106,38.985405,2066652,32.701679
"2013-04-02",39.008945,39.606873,38.964218,39.531544,1319004,33.159798
"2013-04-03",39.590397,39.919964,39.427967,39.599812,2562818,33.217064
"2013-04-04",39.665726,39.978813,39.50565,39.95998,1781186,33.519188
"2013-04-05",39.491524,39.903484,39.093693,39.799908,2661372,33.384911
"2013-04-08",39.748116,40.011768,39.628059,40.011768,1527156,33.562626
"2013-04-09",39.981167,40.150658,39.736347,39.771656,1873793,33.36121
"2013-04-10",39.891712,40.760357,39.875237,40.586159,2166480,34.044437
"2013-04-11",40.527306,41.040489,40.143597,40.341335,3275208,33.839069
"2013-04-12",40.167137,40.522598,39.931732,40.395481,3663900,33.88448
"2013-04-15",40.294254,40.3484,39.140774,39.140774,2582359,32.832016
"2013-04-16",39.456215,40.007061,39.211395,39.964687,2120177,33.523132
"2013-04-17",39.818737,40.249531,39.256123,39.842278,2100636,33.420452
"2013-04-18",39.943504,40.018833,39.249058,39.467983,1375078,33.106483
"2013-04-19",39.606873,40.084747,39.500942,39.818737,1491048,33.400703
"2013-04-22",39.978813,40.948681,39.978813,40.725048,2362313,34.160942
"2013-04-23",40.79567,41.139359,40.517891,40.918079,1796054,34.322849
"2013-04-24",41.035782,41.195858,40.555557,41.00518,2123575,34.395908
"2013-04-25",41.148777,42.116291,40.974575,42.078625,2790086,35.296341
"2013-04-26",41.772598,41.814972,40.282486,41.153484,4394131,34.520317
"2013-04-29",41.198212,41.647835,40.743877,41.151131,1917547,34.518337
"2013-04-30",41.151131,41.967983,41.042843,41.953861,2785838,35.191685
"2013-05-01",41.892654,42.083332,41.101696,41.287666,2971476,34.632866
"2013-05-02",41.626648,41.70433,40.962807,41.278248,2666470,34.624969
"2013-05-03",41.487759,41.946796,41.016949,41.796139,2338099,35.059383
"2013-05-06",41.676083,41.986816,41.560734,41.751411,2060705,35.021873
"2013-05-07",41.958569,42.375237,41.916195,42.361111,2196216,35.533291
"2013-05-08",42.361111,42.707157,42.033897,42.610641,2044987,35.742611
"2013-05-09",42.603577,42.838982,42.285782,42.518833,1864022,35.6656
"2013-05-10",42.561207,43.180321,42.488232,43.107346,2524162,36.159256
"2013-05-13",42.963749,43.102638,42.570621,42.914314,2166905,35.997341
"2013-05-14",42.911961,43.514595,42.869587,43.483994,1580681,36.475189
"2013-05-15",43.288605,44.025425,43.288605,43.705273,3323635,36.660805
"2013-05-16",43.707626,43.877117,42.558849,42.728344,2534357,35.841335
"2013-05-17",42.718925,43.467514,42.718925,43.250942,2138443,36.279705
"2013-05-20",43.274483,43.764126,43.220341,43.667606,1903529,36.629208
"2013-05-21",42.959042,43.947739,42.959042,43.820621,1692403,36.757565
"2013-05-22",43.903011,44.234936,43.382767,43.556969,1379750,36.536404
"2013-05-23",43.027306,43.837101,42.787193,43.578156,1376352,36.55418
"2013-05-24",43.354519,43.429848,42.8484,43.272129,1816870,36.297485
"2013-05-28",43.811207,43.987759,43.272129,43.488701,1044583,36.47913
"2013-05-29",43.349812,43.747646,43.196796,43.44162,1299038,36.439648
"2013-05-30",43.568737,43.768833,43.302731,43.538136,1842358,36.520603
"2013-05-31",43.512241,44.067799,43.281544,43.281544,2620591,36.30537
"2013-06-03",43.265064,43.712334,42.900188,43.695858,2073449,36.652905
"2013-06-04",43.608757,44.119587,42.963749,43.93597,1774814,36.854321
"2013-06-05",43.662899,44.07486,43.514595,43.632298,2310062,36.59959
"2013-06-06",43.163841,43.519302,42.876648,43.495762,1932415,36.657124
"2013-06-07",43.549908,44.100754,41.37241,44.060734,2195366,37.133274
"2013-06-10",44.091335,44.246704,43.780602,44.020718,1064549,37.099541
"2013-06-11",43.768833,44.642185,43.641712,44.270245,2225102,37.309841
"2013-06-12",44.628059,44.69162,44.293785,44.628059,2499098,37.611389
"2013-06-13",44.776363,44.872883,44.112522,44.373821,3245897,37.397121
"2013-06-14",44.171375,44.409134,43.903011,44.053673,1507615,37.127312
"2013-06-17",44.373821,44.588039,43.957157,44.293785,1902679,37.329674
"2013-06-18",44.324387,44.915253,44.209042,44.839924,1881014,37.789944
"2013-06-19",44.863464,45.45433,44.863464,45.315441,3603154,38.190708
"2013-06-20",45.080036,45.138889,43.841808,43.980698,2423059,37.065807
"2013-06-21",44.209042,44.696327,43.436913,43.79002,3257791,36.905117
"2013-06-24",43.415726,44.03484,42.949623,43.702919,2565367,36.831715
"2013-06-25",44.077213,44.498589,43.844162,44.305557,2670293,37.339596
"2013-06-26",44.908192,45.141243,44.548023,45.035313,2879719,37.954617
"2013-06-27",45.197739,45.433144,44.948212,45.216572,1610417,38.107384
"2013-06-28",45.150658,45.918079,44.790489,45.447269,3817678,38.3018
"2013-07-01",45.652073,46.37241,45.569679,45.911018,2201738,38.692635
"2013-07-02",45.802731,46.172318,45.237759,45.569679,2805379,38.404964
"2013-07-03",45.28484,45.706215,44.931732,45.626179,1039910,38.452576
"2013-07-05",45.682674,46.520718,45.682674,46.205273,1829189,38.940628
"2013-07-08",46.567799,46.956215,46.219398,46.374763,2177100,39.083473
