"dates","COST.Open","COST.High","COST.Low","COST.Close","COST.Volume","COST.Adjusted"
"2014-08-11",119.400002,119.510002,118.699997,119.18,1227600,101.059586
"2014-08-12",118.769997,119.269997,118.550003,119.010002,1082100,100.915428
"2014-08-13",119,119.099998,118.25,118.639999,1449700,100.601707
"2014-08-14",118.510002,119.269997,118.309998,119.260002,1067900,101.127419
"2014-08-15",119.910004,119.949997,117.779999,118.57,2019900,100.542343
"2014-08-18",119,119.68,118.949997,119.459999,1232900,101.29702
"2014-08-19",119.379997,120.75,119.239998,120.610001,1708900,102.272171
"2014-08-20",120.449997,121.230003,120.089996,120.910004,1287200,102.526566
"2014-08-21",120.790001,121.879997,120.720001,121.620003,1544300,103.128609
"2014-08-22",121.900002,122.059998,121.150002,121.290001,1401400,102.848785
"2014-08-25",121.790001,122,121.120003,121.389999,1097300,102.933563
"2014-08-26",121.43,121.589996,120.860001,121.089996,1385400,102.679184
"2014-08-27",121.580002,121.580002,120.830002,121.239998,1028200,102.806389
"2014-08-28",121.010002,121.25,120.699997,120.970001,799400,102.577438
"2014-08-29",121.68,121.68,120.580002,121.080002,1047300,102.670708
"2014-09-02",121,121.629997,120.900002,121.559998,1469900,103.077713
"2014-09-03",121.699997,121.940002,121.110001,121.349998,1901000,102.899666
"2014-09-04",123,125.169998,122.559998,125.150002,4440300,106.121887
"2014-09-05",125.040001,127.029999,124.709999,127.010002,2910600,107.699097
"2014-09-08",127.050003,127.32,126.260002,126.599998,2057400,107.351425
"2014-09-09",126.139999,126.489998,125.739998,126.110001,1500500,106.935921
"2014-09-10",126.309998,126.489998,125.870003,126.169998,1014900,106.986809
"2014-09-11",126.160004,126.529999,125.639999,125.940002,1511200,106.791801
"2014-09-12",126.25,126.25,125.019997,125.370003,1598300,106.308449
"2014-09-15",125.57,126.529999,125.449997,125.709999,1615300,106.596741
"2014-09-16",125.599998,126.790001,125.519997,126.43,1684400,107.207275
"2014-09-17",126.029999,126.559998,125.669998,126.010002,1594000,106.851166
"2014-09-18",126.209999,126.800003,125.959999,126.480003,1401500,107.24968
"2014-09-19",127.290001,127.290001,126.470001,126.5,3018500,107.26664
"2014-09-22",126.370003,126.5,125.580002,125.830002,1453700,106.698502
"2014-09-23",125.959999,125.989998,125.209999,125.510002,1563100,106.427155
"2014-09-24",126.089996,127.779999,125.580002,127.620003,2076300,108.216362
"2014-09-25",127.449997,127.550003,125.599998,125.660004,1819900,106.554367
"2014-09-26",125.410004,125.669998,124.379997,125.540001,2045300,106.452606
"2014-09-29",125.029999,125.599998,124.779999,125.32,1171000,106.266052
"2014-09-30",124.860001,125.599998,124.769997,125.32,1665300,106.266052
"2014-10-01",125.25,125.68,124.449997,124.760002,1408700,105.791206
"2014-10-02",124.989998,126.209999,124.82,125.790001,1545800,106.664597
"2014-10-03",126.199997,127.650002,126.010002,127.089996,1770300,107.766922
"2014-10-06",127.559998,127.669998,125.93,126.209999,1907500,107.020706
"2014-10-07",125.349998,125.830002,124.75,125.269997,2334100,106.223633
"2014-10-08",128.199997,128.949997,127.160004,128.729996,4262500,109.157578
"2014-10-09",128.220001,130.740005,128.190002,128.410004,2962700,108.886238
"2014-10-10",128.259995,131.410004,128.259995,128.899994,3353000,109.301735
"2014-10-13",128.570007,128.850006,126.889999,126.970001,2445200,107.665169
"2014-10-14",127.5,127.980003,125.269997,126.25,4003500,107.054657
"2014-10-15",125.099998,125.699997,123.279999,124.300003,3784300,105.401123
"2014-10-16",122.68,123.849998,122.050003,122.949997,3542900,104.256378
"2014-10-17",123.769997,125.75,123.18,124.650002,3198900,105.697922
"2014-10-20",124.830002,128.869995,124.650002,128.419998,3499800,108.894707
"2014-10-21",128.940002,130.649994,128.169998,130.279999,2105600,110.471909
"2014-10-22",130.559998,131.589996,130.320007,130.539993,1880000,110.69239
"2014-10-23",131.029999,131.479996,130.350006,130.589996,1763600,110.734779
"2014-10-24",128.580002,130.539993,128.559998,130.440002,2490300,110.607613
"2014-10-27",129.240005,131.259995,129.240005,130.919998,1629600,111.014626
"2014-10-28",130.970001,131.5,130.160004,131.059998,1439700,111.133316
"2014-10-29",131.289993,132,130.929993,131.929993,1705800,111.87104
"2014-10-30",131.5,133.309998,131.330002,133,1302100,112.778343
"2014-10-31",134.449997,134.5,132.710007,133.369995,2373900,113.09211
"2014-11-03",133.820007,134.289993,133.369995,134.270004,1947000,113.855255
"2014-11-04",134.610001,136.720001,133.990005,136.550003,2802500,115.788597
"2014-11-05",137.490005,137.809998,136.029999,136.5,2116800,115.746201
"2014-11-06",137.389999,137.669998,136.600006,137.089996,1685900,116.246483
"2014-11-07",137.050003,137.910004,136.520004,137.710007,1589400,116.772232
"2014-11-10",137.850006,137.889999,135.979996,137.690002,1958000,116.755287
"2014-11-11",137.779999,137.949997,136.660004,137.050003,1495500,116.212555
"2014-11-12",136.699997,137.350006,136.149994,136.899994,1910200,116.386879
"2014-11-13",137.639999,138.759995,137.339996,138.710007,2235900,117.925674
"2014-11-14",138.929993,138.929993,138.070007,138.479996,1598600,117.730156
"2014-11-17",137.210007,138.5,137.210007,138.470001,1228100,117.721634
"2014-11-18",138.479996,139.339996,138.039993,139.210007,1574600,118.350769
"2014-11-19",139.089996,140.139999,139.089996,140.009995,1362600,119.030884
"2014-11-20",139.059998,140.009995,139.020004,139.25,1518300,118.384735
"2014-11-21",140.800003,140.830002,139.229996,139.720001,1849200,118.784355
"2014-11-24",139.330002,139.990005,139.190002,139.800003,1645800,118.852341
"2014-11-25",140.100006,140.350006,138.740005,138.869995,1865800,118.061722
"2014-11-26",139.5,140.880005,139.039993,139.75,1631900,118.80983
"2014-11-28",141.300003,142.970001,140.309998,142.119995,1442600,120.824722
"2014-12-01",143.320007,143.320007,141.270004,141.979996,1952100,120.705658
"2014-12-02",142.429993,143.350006,141.759995,143.059998,1765400,121.623848
"2014-12-03",142.979996,143.300003,141.979996,142.690002,1793900,121.309265
"2014-12-04",143.490005,143.490005,142.020004,143.020004,1315900,121.589867
"2014-12-05",143.179993,143.309998,141.960007,143.25,1198000,121.785393
"2014-12-08",143.050003,143.050003,141.949997,142.330002,1945100,121.003212
"2014-12-09",142.130005,143.130005,140.880005,143.039993,2090300,121.606834
"2014-12-10",144.940002,146.820007,139.399994,140.25,4910300,119.234886
"2014-12-11",141.089996,142.679993,140.669998,141.410004,2401300,120.221115
"2014-12-12",139.990005,141.360001,137.830002,137.880005,3663400,117.220039
"2014-12-15",138.649994,139.5,137.059998,138.190002,2451200,117.483566
"2014-12-16",138.529999,139.300003,136.550003,137.309998,2470100,116.73542
"2014-12-17",137.309998,139.619995,136.779999,139.330002,2428500,118.452782
"2014-12-18",140.179993,141.559998,139.289993,141.559998,2903400,120.34864
"2014-12-19",141.5,142.5,141.330002,141.770004,4030000,120.527153
"2014-12-22",142.339996,143.270004,141.850006,143.210007,1776900,121.751427
"2014-12-23",144.529999,144.970001,143.669998,144.149994,1459700,122.550545
"2014-12-24",144.559998,144.869995,143.600006,143.649994,738700,122.12545
"2014-12-26",143.610001,143.869995,143.080002,143.440002,1233100,121.946915
"2014-12-29",143.350006,143.850006,142.740005,143.339996,1356400,121.8619
"2014-12-30",143,144.089996,143,143.490005,1158800,121.98941
"2014-12-31",143.490005,144.130005,141.690002,141.75,1477900,120.51017
"2015-01-02",141.869995,143.149994,140.809998,141.610001,1471000,120.391144
"2015-01-05",141.690002,142.160004,139.800003,140,1748500,119.022369
"2015-01-06",140.610001,142.940002,139.850006,141.850006,3185200,120.595139
"2015-01-07",142.600006,144.429993,142.360001,144.320007,2171600,122.695076
"2015-01-08",145.559998,146.100006,144.940002,145.559998,2937700,123.749214
"2015-01-09",144.479996,145.050003,143.220001,143.320007,1727000,121.844902
"2015-01-12",143.580002,144.160004,142.119995,142.520004,1344800,121.164795
"2015-01-13",142.199997,144.410004,140.389999,141.089996,2198500,119.949089
"2015-01-14",140.009995,140.210007,138.240005,139.309998,2207900,118.435753
"2015-01-15",139.949997,140.169998,138.619995,139.309998,1819600,118.435753
"2015-01-16",139.039993,139.960007,138.220001,139.720001,1784800,118.784355
"2015-01-20",140.720001,141.270004,138.360001,139.380005,1836100,118.495285
"2015-01-21",138.850006,139.699997,138.380005,139.139999,1682000,118.291222
"2015-01-22",139.5,141.279999,138.389999,141.270004,1897500,120.102051
"2015-01-23",141.589996,142.309998,140.869995,142.050003,1696800,120.76519
"2015-01-26",141.660004,143.050003,141.570007,142.910004,1482800,121.496277
"2015-01-27",142.75,142.800003,140.869995,140.990005,1786500,119.864059
"2015-01-28",141.600006,142.449997,139.559998,139.619995,2016300,118.699303
"2015-01-29",140.160004,140.690002,138.910004,140.639999,1873400,119.566498
"2015-01-30",143.089996,143.800003,141.339996,142.990005,5169000,121.564377
"2015-02-02",144,146.229996,140.130005,146,4797500,124.123291
"2015-02-03",146.360001,153.889999,144.770004,153.75,10302900,130.712082
"2015-02-04",152.080002,156.850006,152.070007,155.919998,11006300,132.556931
"2015-02-05",149.5,151.100006,147.520004,149.089996,6986700,130.94957
"2015-02-06",149.210007,149.949997,148.160004,148.699997,2927400,130.60704
"2015-02-09",148.699997,149.160004,146.820007,147.539993,2740200,129.588181
"2015-02-10",147.990005,148.479996,147,148.220001,1703400,130.185425
"2015-02-11",148.389999,148.479996,146.550003,147.460007,2295800,129.828857
"2015-02-12",148.009995,148.389999,146.860001,147.759995,1712200,130.092987
"2015-02-13",148.229996,148.800003,146.940002,147.100006,1926800,129.511902
"2015-02-17",147,147.610001,145.660004,147.529999,1541500,129.890472
"2015-02-18",147.160004,147.479996,146.529999,147.229996,1541000,129.626343
"2015-02-19",146.899994,147.509995,146.460007,146.669998,1273700,129.133331
"2015-02-20",146.669998,147.789993,145.899994,147.539993,1595600,129.899292
"2015-02-23",148,148.460007,147.029999,148.389999,1587300,130.647659
"2015-02-24",149.380005,149.399994,148,148.210007,1844200,130.489197
"2015-02-25",147.699997,148.600006,147.190002,147.479996,1602700,129.846481
"2015-02-26",147.070007,147.610001,146.199997,146.649994,1892600,129.115707
"2015-02-27",147.559998,147.559998,145.830002,146.960007,3036200,129.388626
"2015-03-02",147.320007,148.490005,147.320007,147.940002,2108600,130.251465
"2015-03-03",147.940002,148.139999,146.660004,147.369995,1514300,129.749603
"2015-03-04",147.839996,147.979996,145.779999,147.169998,2208600,129.573563
"2015-03-05",150.770004,151.75,149,151.169998,4471100,133.095276
"2015-03-06",149.289993,150.149994,148.169998,149.539993,3014900,131.660156
"2015-03-09",149.789993,150.990005,149.550003,150.679993,1727900,132.663879
"2015-03-10",149.75,150.149994,148.149994,148.160004,2128100,130.44516
"2015-03-11",148.330002,148.990005,147.339996,147.399994,1734300,129.776016
"2015-03-12",148.380005,149.639999,147.399994,149.440002,1564000,131.572144
"2015-03-13",149.089996,149.910004,148.149994,149.279999,1470100,131.431259
"2015-03-16",149.720001,151,149.279999,149.990005,2532700,132.056351
"2015-03-17",149.389999,150.199997,148.429993,150.029999,1972500,132.091568
"2015-03-18",150,151.630005,148.25,150.929993,2772500,132.883957
"2015-03-19",151,151.5,150.320007,151.309998,1862900,133.218506
"2015-03-20",152.130005,153.149994,151.75,152.589996,5859300,134.34552
"2015-03-23",153.149994,153.559998,152.699997,152.929993,1665900,134.644821
"2015-03-24",152.949997,154.229996,152.889999,153.139999,1637000,134.829742
"2015-03-25",153.550003,153.960007,151.089996,151.089996,2266800,133.024826
"2015-03-26",149.320007,150.770004,149.169998,150.059998,1554800,132.117996
"2015-03-27",150.210007,151.220001,150.020004,150.470001,1329900,132.478958
"2015-03-30",150.910004,152.589996,150.800003,152.369995,1463800,134.15181
"2015-03-31",151.839996,153,151.25,151.5,1886100,133.385834
"2015-04-01",151.830002,151.869995,149.699997,150.240005,1795000,132.276474
"2015-04-02",150.470001,152,150.360001,151.630005,1095300,133.50032
"2015-04-06",151.369995,152.839996,150.600006,152.5,1767600,134.266235
"2015-04-07",152.529999,152.949997,151.720001,151.779999,1391700,133.632339
"2015-04-08",152.229996,152.669998,151.190002,152,1483000,133.826019
"2015-04-09",150.570007,151,148.270004,148.809998,3401800,131.017441
"2015-04-10",149.399994,150.029999,148.619995,149.639999,1572900,131.748215
"2015-04-13",149.440002,150.339996,148.929993,149.020004,1120200,131.202332
"2015-04-14",149,150.100006,147.720001,149.520004,1540800,131.642593
"2015-04-15",149.580002,150.669998,149.050003,149.070007,1404700,131.246338
"2015-04-16",148.759995,148.899994,146.910004,147.110001,2680600,129.520691
"2015-04-17",146.580002,146.729996,143.100006,144.570007,4369300,127.284409
"2015-04-20",146.649994,147.25,145.75,146.309998,2881900,128.816376
"2015-04-21",146.979996,148.080002,146.600006,147.339996,1616700,129.72319
"2015-04-22",147.929993,147.929993,146.279999,146.979996,1423500,129.40625
"2015-04-23",146.600006,147.949997,146.270004,147.300003,1351800,129.687973
"2015-04-24",147.330002,148.399994,146.869995,148.119995,1421100,130.409912
"2015-04-27",148.300003,148.509995,146.860001,146.960007,1717000,129.388626
"2015-04-28",146.889999,147.190002,146.050003,146.610001,1302100,129.080521
"2015-04-29",145.880005,146.25,143.869995,144.460007,1719000,127.535507
"2015-04-30",143.850006,144.899994,142.539993,143.050003,2523200,126.290733
"2015-05-01",143.460007,145.740005,143.220001,145.389999,1504700,128.356522
"2015-05-04",145.389999,146.210007,144.610001,145.75,1288800,128.674393
"2015-05-05",145.119995,145.740005,144.289993,144.5,1769600,127.570862
"2015-05-06",145.350006,145.839996,144.009995,144.770004,1737300,127.809204
"2015-05-07",144.520004,145.610001,144.009995,144.559998,2564500,127.623741
"2015-05-08",146,147.559998,145.800003,145.880005,1728700,128.789154
"2015-05-11",145.539993,146.330002,144.199997,144.270004,1905800,127.36776
"2015-05-12",144,145,143.419998,144.070007,1923900,127.191223
"2015-05-13",143.880005,145.289993,142.720001,143.240005,2135900,126.458458
"2015-05-14",144.130005,144.130005,141.529999,142.600006,3023400,125.89344
"2015-05-15",143.220001,144.960007,142.740005,144.830002,2357000,127.862152
"2015-05-18",144.740005,145.289993,144.050003,145.059998,1451700,128.065247
"2015-05-19",144.809998,145.5,144.309998,144.740005,1332700,127.782738
"2015-05-20",145.059998,145.059998,143.259995,143.490005,1640900,126.679153
"2015-05-21",143.369995,144.589996,142.850006,143.940002,1539400,127.076469
"2015-05-22",143.899994,144.759995,143.399994,143.679993,1189500,126.846916
"2015-05-26",144.080002,144.410004,143.080002,143.25,2477400,126.467293
"2015-05-27",143.630005,145.639999,143.110001,145.419998,2954100,128.383041
"2015-05-28",144.320007,145.970001,143.160004,144.259995,3206200,127.358963
"2015-05-29",143.779999,143.949997,141.770004,142.589996,3027100,125.884605
"2015-06-01",143.050003,143.25,141.899994,142.389999,2182700,125.708054
"2015-06-02",141.970001,142.669998,140.889999,141.399994,1963500,124.833992
"2015-06-03",141.669998,142.509995,141.179993,142.130005,1858200,125.4785
"2015-06-04",141.369995,142.5,140.330002,140.649994,2898600,124.171875
"2015-06-05",140.740005,140.809998,138.740005,138.779999,3203200,122.52095
"2015-06-08",138.910004,138.910004,138.020004,138.050003,1879700,121.876503
"2015-06-09",137.919998,138.759995,137.809998,138.039993,2039100,121.867668
"2015-06-10",138.320007,139.940002,138.259995,139.429993,1725600,123.094849
"2015-06-11",139.639999,140.470001,139.190002,139.320007,1342300,122.997711
"2015-06-12",139.059998,139.300003,138.509995,138.779999,1290700,122.52095
"2015-06-15",137.940002,138.320007,137.149994,137.229996,1939500,121.152596
"2015-06-16",137.199997,138.240005,137.149994,137.979996,1553600,121.814682
"2015-06-17",137.940002,139.320007,137.880005,138.880005,1508100,122.609261
"2015-06-18",139.490005,141.100006,139.220001,140.5,2074100,124.039444
"2015-06-19",140.589996,141.479996,140.179993,140.300003,2758200,123.862885
"2015-06-22",140.839996,141.169998,140.080002,140.190002,1415700,123.765785
"2015-06-23",140.440002,140.899994,139.529999,139.649994,1489400,123.28904
"2015-06-24",139.339996,139.860001,138.279999,138.339996,1965900,122.132523
"2015-06-25",138.449997,139.910004,137.419998,137.449997,1660900,121.346794
"2015-06-26",137.940002,138.639999,137.529999,138.059998,2248900,121.8853
"2015-06-29",137.009995,137.820007,135.660004,135.690002,1963200,119.792953
"2015-06-30",136.380005,136.710007,134.729996,135.059998,2454300,119.236801
"2015-07-01",135.789993,136.570007,135.539993,136.490005,1707000,120.499275
"2015-07-02",137,137.199997,136.279999,136.389999,1148400,120.410965
"2015-07-06",135.149994,136.839996,135.059998,135.880005,2450400,119.960709
"2015-07-07",136.300003,140.869995,136.029999,140.5,3790000,124.039444
"2015-07-08",139.979996,140.529999,139.270004,139.899994,2917100,123.509773
"2015-07-09",141.350006,141.5,137.710007,139.449997,3317600,123.112488
"2015-07-10",141.710007,143.429993,141.169998,142.720001,2846000,125.999397
"2015-07-13",143.860001,145.070007,143.5,144.059998,1847800,127.182381
"2015-07-14",143.649994,144.289993,143.160004,143.929993,1512800,127.067612
"2015-07-15",143.929993,144.179993,142.919998,143.630005,1306700,126.802734
"2015-07-16",144.149994,144.490005,143.440002,144.330002,1148100,127.420746
"2015-07-17",144.119995,144.889999,143.160004,144.679993,1842100,127.729752
"2015-07-20",144.580002,145.229996,144.020004,145.039993,1243600,128.047577
"2015-07-21",145.190002,145.399994,144.429993,144.940002,1587800,127.959282
"2015-07-22",145.220001,146.479996,145.020004,146.380005,1612000,129.230576
"2015-07-23",146.850006,147,145.380005,145.600006,1356100,128.541977
"2015-07-24",145.710007,145.929993,144.889999,144.990005,1272700,128.003448
"2015-07-27",144.779999,144.889999,143.529999,144.25,1431300,127.350113
"2015-07-28",144.529999,144.699997,142.910004,144.550003,1376500,127.614967
"2015-07-29",144.800003,146.759995,144.75,145.380005,1840500,128.347733
"2015-07-30",145.149994,145.860001,144.020004,145.300003,1392700,128.277115
"2015-07-31",146.190002,146.190002,145.009995,145.300003,1386700,128.277115
"2015-08-03",145.779999,146.110001,144.649994,145.520004,1328100,128.471344
"2015-08-04",145.110001,145.820007,144.190002,144.839996,1315300,127.870987
"2015-08-05",145.830002,147.039993,145.649994,146.889999,1687800,129.680801
"2015-08-06",147.149994,147.589996,145.979996,146.440002,1948000,129.283569
"2015-08-07",146.020004,146.440002,144.350006,145.259995,1228300,128.241791
"2015-08-10",146.300003,146.789993,145.679993,146.25,1072600,129.115784
"2015-08-11",145.279999,146.289993,145.009995,145.889999,1260700,128.797989
"2015-08-12",144.949997,146.720001,143.350006,146.490005,1963800,129.683258
"2015-08-13",146.360001,146.979996,145.179993,145.270004,1114000,128.603226
"2015-08-14",144.880005,146.419998,144.880005,146.089996,1210400,129.329117
"2015-08-17",145.149994,146.240005,144.979996,146.089996,912600,129.329117
"2015-08-18",146.160004,146.479996,145.119995,145.630005,1099100,128.921951
"2015-08-19",145.389999,145.940002,143.639999,145.169998,1436100,128.514679
"2015-08-20",144.289993,144.880005,143.289993,143.710007,1785100,127.222221
"2015-08-21",142.220001,143.330002,138.990005,138.990005,3611400,123.043755
"2015-08-24",131.970001,137.160004,117.029999,132.970001,5205800,117.714417
"2015-08-25",136.779999,138.380005,132.649994,132.710007,4645100,117.484222
"2015-08-26",136.110001,138.279999,133.350006,138.160004,3094900,122.30896
"2015-08-27",140.470001,140.75,137.589996,140.210007,2603100,124.123756
"2015-08-28",139.75,140.300003,138.639999,139.949997,1850900,123.89357
"2015-08-31",139.25,140.229996,138.509995,140.050003,3005700,123.982101
"2015-09-01",137.580002,139.899994,137.5,138.300003,2968200,122.432884
"2015-09-02",139.830002,140.869995,138.419998,140.419998,1809900,124.309669
"2015-09-03",140.940002,141.699997,140.100006,140.479996,1615600,124.36277
"2015-09-04",138.800003,139.460007,138.179993,138.479996,2124500,122.592232
"2015-09-08",140.539993,141.479996,139.119995,141.429993,1638000,125.203773
"2015-09-09",142.350006,142.350006,139.389999,139.679993,1390800,123.654556
"2015-09-10",139.039993,140.960007,138.990005,140.009995,1350700,123.946716
"2015-09-11",139.850006,141.199997,139.279999,141.050003,1452300,124.867386
"2015-09-14",141.179993,141.410004,140.240005,141.149994,1123300,124.955849
"2015-09-15",141.320007,142.960007,140.240005,142.429993,1349600,126.089073
"2015-09-16",142.210007,143.860001,141.75,143.610001,1374300,127.133682
"2015-09-17",143.899994,145.039993,143.160004,143.350006,1535300,126.903511
"2015-09-18",142.139999,144.339996,141.699997,141.809998,2833900,125.540215
"2015-09-21",142.360001,143.779999,142.089996,143.210007,1004800,126.779572
"2015-09-22",141.820007,142.949997,140.809998,142.649994,1787200,126.283836
"2015-09-23",143.460007,145.630005,142.649994,145.429993,2310200,128.744843
"2015-09-24",144.369995,145.419998,143.649994,144.869995,1974900,128.249084
"2015-09-25",145.949997,146.899994,145.009995,145.550003,1845700,128.851105
"2015-09-28",145.389999,145.800003,143.289993,143.550003,2553500,127.080582
"2015-09-29",143.039993,144.139999,142.25,143.720001,2513100,127.231079
"2015-09-30",143.539993,144.949997,142.889999,144.570007,2549200,127.983559
"2015-10-01",144.850006,144.850006,142.5,144.559998,2657300,127.97467
"2015-10-02",143.25,145.910004,142.190002,145.860001,2591500,129.125488
"2015-10-05",146.240005,148.220001,146.009995,148.070007,2273000,131.081955
"2015-10-06",148.149994,148.699997,147.360001,148.410004,2091000,131.38298
"2015-10-07",148.720001,149.320007,147.429993,147.960007,2340800,130.984589
"2015-10-08",147.610001,151.699997,147.610001,151.660004,2370900,134.260086
"2015-10-09",150.759995,154.259995,150.440002,153.970001,3715500,136.305115
"2015-10-12",153.970001,154.479996,153.089996,153.630005,1200100,136.004089
"2015-10-13",153.229996,154.070007,152.220001,152.279999,1493700,134.80896
"2015-10-14",152.309998,152.770004,149.100006,149.839996,3044900,132.648911
"2015-10-15",150.830002,151.899994,150.220001,151.770004,1697000,134.357544
"2015-10-16",152.320007,152.970001,151.279999,152.059998,1647500,134.614212
"2015-10-19",152.050003,153.389999,151.919998,153.220001,1543700,135.641144
"2015-10-20",153.720001,154.880005,153.160004,154.559998,1875700,136.827408
"2015-10-21",154.800003,155.940002,154.309998,155.210007,1797300,137.402832
"2015-10-22",155.429993,158.339996,155.080002,158.149994,2192400,140.005447
"2015-10-23",158.699997,158.800003,154.910004,155.740005,2273400,137.87204
"2015-10-26",152.059998,157.410004,151.259995,156.729996,2500000,138.748413
"2015-10-27",157.270004,158.300003,155.559998,157.759995,1675100,139.660248
"2015-10-28",157.5,157.929993,155.509995,157.759995,1778800,139.660248
"2015-10-29",157.059998,158.380005,156.529999,158.279999,1547000,140.120605
"2015-10-30",158,159.399994,157.300003,158.119995,2050000,139.978943
"2015-11-02",158.990005,159.309998,157.649994,159.149994,1260700,140.890778
"2015-11-03",158.399994,159.220001,157.380005,158.800003,1531100,140.580917
"2015-11-04",159,159.029999,156.899994,157.149994,1653100,139.120224
"2015-11-05",154.149994,156.809998,154.020004,156.270004,2550300,138.341217
"2015-11-06",156.490005,157.960007,155.669998,157.550003,1749800,139.474335
"2015-11-09",156.809998,157.100006,153.889999,155.160004,2291100,137.358566
"2015-11-10",155.130005,156.460007,154.600006,156.410004,1701800,138.823044
"2015-11-11",155.979996,157.429993,155.179993,156.389999,1864200,138.805298
"2015-11-12",156.119995,156.979996,155.399994,156,1657400,138.459106
"2015-11-13",155.070007,155.25,153.229996,153.669998,2459900,136.391113
"2015-11-16",153.809998,156.470001,153.240005,156.449997,1778400,138.858459
"2015-11-17",157.350006,159.919998,157.020004,158.889999,2500000,141.024185
"2015-11-18",158.889999,161.399994,157.820007,161.25,2152000,143.118835
"2015-11-19",161.690002,163.199997,161.440002,162.830002,2959300,144.521133
"2015-11-20",164.160004,164.470001,162.75,163.100006,2051100,144.760788
"2015-11-23",163.529999,163.899994,162.729996,163.449997,1174300,145.071411
"2015-11-24",162.259995,163.919998,161,162.190002,2799500,143.95311
"2015-11-25",162.039993,163,161.139999,162.389999,1828000,144.130646
"2015-11-27",163.110001,164.410004,162.490005,163.580002,866300,145.186844
"2015-11-30",164.169998,164.440002,160.789993,161.419998,3063800,143.269714
"2015-12-01",162.020004,163.039993,160.740005,161.289993,1939700,143.154266
"2015-12-02",161.710007,162.440002,160.630005,161.089996,1585700,142.976746
"2015-12-03",164.509995,166.100006,163.309998,163.669998,3440000,145.266693
"2015-12-04",164.119995,167.240005,164.009995,166.800003,2578600,148.044724
"2015-12-07",167.330002,167.5,165.550003,167.119995,2791900,148.328766
"2015-12-08",166.740005,169.729996,165.869995,168.869995,3158500,149.882004
"2015-12-09",162.720001,163.889999,158.220001,159.720001,9527000,141.760834
"2015-12-10",160.929993,163.410004,160.610001,161.860001,3653300,143.660233
"2015-12-11",159.729996,161.199997,159.360001,160.020004,2511200,142.0271
"2015-12-14",160.089996,161.880005,159.410004,161.839996,2427300,143.642456
"2015-12-15",163.320007,163.740005,160.720001,161.289993,2378700,143.154266
"2015-12-16",161.949997,163.25,160,162.759995,2196300,144.459
"2015-12-17",162.440002,163.580002,160.600006,160.679993,1703900,142.612885
"2015-12-18",159.789993,160.679993,157.600006,157.699997,4295800,139.967972
"2015-12-21",158.809998,159.429993,157.330002,159.389999,1453500,141.467941
"2015-12-22",159.899994,161.389999,159.029999,161.229996,1742100,143.101013
"2015-12-23",162.429993,162.429993,160.779999,161.710007,1581000,143.527115
"2015-12-24",161.850006,162.330002,161.440002,161.75,491000,143.562607
"2015-12-28",161.050003,162.259995,160.399994,161.160004,1124700,143.038895
"2015-12-29",161.899994,163.229996,161.520004,162.660004,1169600,144.370224
"2015-12-30",162.960007,163.449997,162.509995,162.710007,889900,144.414642
"2015-12-31",162.080002,164,161.5,161.5,1873400,143.340683
"2016-01-04",159.809998,160.100006,157.869995,159.539993,2640800,141.601074
"2016-01-05",160.169998,161.229996,159.449997,159.929993,2127700,141.947205
"2016-01-06",158.360001,159.800003,157.630005,158.449997,2033400,140.633606
"2016-01-07",154.850006,157.059998,153.550003,154.820007,3826000,137.411789
"2016-01-08",155.279999,155.300003,151.809998,152.110001,3156200,135.0065
"2016-01-11",152.300003,155.960007,152.119995,154.720001,2164500,137.323059
"2016-01-12",155.710007,156.429993,154.940002,156.059998,2215600,138.512314
"2016-01-13",155.970001,156.020004,151.880005,152.119995,2157500,135.015381
"2016-01-14",151.960007,154.160004,151.330002,153.179993,2281500,135.956192
"2016-01-15",149.289993,151.520004,148.25,150.389999,2975400,133.479919
"2016-01-19",151.789993,152,149.580002,150.470001,2242600,133.550919
"2016-01-20",148.460007,150,144.910004,148.820007,3796800,132.086456
"2016-01-21",148.970001,151.240005,148.110001,150.380005,2211800,133.471054
"2016-01-22",152.179993,153.710007,151.649994,153.690002,2544100,136.408875
"2016-01-25",154.070007,154.479996,150.550003,150.779999,1820600,133.826065
"2016-01-26",150.779999,151.720001,148.300003,148.5,2828600,131.802429
"2016-01-27",149.289993,149.589996,146.720001,147.729996,2189500,131.119003
"2016-01-28",148.550003,149.970001,147.809998,149.589996,2076100,132.769852
"2016-01-29",149.5,151.619995,146.910004,151.119995,3221300,134.127808
"2016-02-01",150.839996,152.190002,150.190002,151.25,2142000,134.243225
"2016-02-02",149.990005,150.789993,148.110001,148.5,1931400,131.802429
"2016-02-03",149.279999,149.979996,145.449997,146.699997,2546900,130.204819
"2016-02-04",145,145.139999,141.789993,143.279999,5340500,127.169388
"2016-02-05",143.270004,145.199997,142.399994,143.990005,4079300,127.799553
"2016-02-08",142.740005,147.550003,141.619995,147.020004,3782000,130.488831
"2016-02-09",146.240005,149.720001,146.229996,147.940002,3228300,131.305389
"2016-02-10",149.369995,150.169998,147.580002,148.050003,2189600,131.759277
"2016-02-11",147.130005,148.389999,144.759995,146.649994,2198100,130.513321
"2016-02-12",147.979996,149.270004,147,148.649994,1951800,132.293274
"2016-02-16",149.350006,150.639999,147.699997,149.110001,2186400,132.702621
"2016-02-17",149.75,151.979996,148.910004,150.910004,2174600,134.304596
