"dates","LEN.Open","LEN.High","LEN.Low","LEN.Close","LEN.Volume","LEN.Adjusted"
"2012-12-20",38.456245,38.997051,38.033432,38.633236,4277197,37.216438
"2012-12-21",38.112095,38.141594,37.3353,37.817108,5511937,36.430225
"2012-12-24",37.728615,38.210423,37.55162,37.640118,1273589,36.259739
"2012-12-26",37.826942,38.180923,37.345135,37.37463,2601689,36.003986
"2012-12-27",37.512291,37.856441,36.40118,37.443462,4035253,36.070282
"2012-12-28",37.089478,37.423794,36.755161,36.99115,2225094,35.634567
"2012-12-31",36.961651,38.072762,36.627335,38.023598,3056797,36.629154
"2013-01-02",39.282204,39.331367,38.800392,39.213371,3458207,37.775288
"2013-01-03",39.282204,40.137661,38.829891,39.24287,4062203,37.803711
"2013-01-04",39.23304,39.596851,38.908554,39.557522,3091985,38.106812
"2013-01-07",39.380531,40.55064,39.292034,40.530972,4801766,39.044575
"2013-01-08",40.452312,40.688297,39.911503,40.481808,2959572,38.997208
"2013-01-09",40.776794,41.297935,40.560471,41.012783,3330573,39.508709
"2013-01-10",41.229107,41.258602,40.03933,40.334316,3650318,38.855122
"2013-01-11",40.432644,41.101276,39.852509,40.265488,3352744,38.788818
"2013-01-14",40.462143,40.75713,39.980335,40.334316,4126884,38.855122
"2013-01-15",40.019665,40.609634,39.134708,40,13196897,38.533089
"2013-01-16",40.068829,40.481808,39.764011,39.842674,4803189,38.381519
"2013-01-17",40.363815,41.415928,40.275318,41.238937,5966942,39.726578
"2013-01-18",41.347099,41.632252,40.914455,41.376598,3976979,39.859192
"2013-01-22",41.3176,41.48476,40.501476,41.366764,4362218,39.849709
"2013-01-23",41.229107,41.976402,41.219273,41.897739,3635470,40.361217
"2013-01-24",41.956734,42.41888,41.425762,41.592918,4150886,40.06757
"2013-01-25",41.720749,42.45821,41.415928,42.350048,3217585,40.79694
"2013-01-28",42.350048,42.497543,41.091446,41.209438,3882398,39.698166
"2013-01-29",41.70108,42.271385,41.327435,41.966568,3979521,40.427528
"2013-01-30",41.809242,41.819077,40.609634,40.904621,3985420,39.44149
"2013-01-31",40.511307,40.983284,40,40.845623,3415188,39.384613
"2013-02-01",41.15044,41.563423,40.334316,40.38348,3411120,38.938988
"2013-02-04",40.334316,40.75713,39.852509,39.872173,3208025,38.445972
"2013-02-05",40.176991,40.609634,39.164207,40.285152,4145495,38.844181
"2013-02-06",40.137661,40.678467,39.911503,40.019665,2399612,38.588188
"2013-02-07",40.068829,40.255653,39.016716,39.44936,3444579,38.038288
"2013-02-08",39.577187,39.675514,38.800392,39.292034,3690591,37.886574
"2013-02-11",39.193707,39.508358,38.554573,38.613567,4539278,37.232384
"2013-02-12",38.633236,40.855457,38.633236,40.186825,6005690,38.749371
"2013-02-13",40.20649,40.58997,39.783676,40.147491,2631182,38.71143
"2013-02-14",40.117992,40.363815,39.882008,39.96067,2227128,38.5313
"2013-02-15",39.941002,40.442478,39.390366,39.528023,2678371,38.114136
"2013-02-19",39.577187,39.911503,38.367748,39.24287,3863685,37.839172
"2013-02-20",38.839725,38.938053,36.411015,36.558506,7688215,35.250835
"2013-02-21",36.568336,37.246803,35.998032,37.059978,6933804,35.734367
"2013-02-22",37.236973,37.58112,36.804325,37.246803,3393322,35.914501
"2013-02-25",37.522125,37.728615,36.0177,36.047199,3795139,34.757809
"2013-02-26",36.293018,37.472961,36.145527,37.37463,5730388,36.037754
"2013-02-27",37.482792,38.495575,37.187805,38.289085,4415204,36.919506
"2013-02-28",38.377583,39.075714,37.866272,37.944935,4110104,36.587662
"2013-03-01",37.797443,38.387413,37.148476,38.190758,3968334,36.824703
"2013-03-04",38.112095,39.203541,38.102261,39.193707,4105832,37.791763
"2013-03-05",39.360867,40.285152,39.301868,40.009834,4212719,38.578697
"2013-03-06",40.285152,41.022617,40.176991,40.560471,4204583,39.109634
"2013-03-07",40.393314,40.806293,39.921337,40.727631,2978996,39.270821
"2013-03-08",41.081612,41.14061,40.245823,41.022617,3849854,39.555267
"2013-03-11",40.825958,41.386433,40.678467,41.111111,3000048,39.640587
"2013-03-12",40.963619,41.101276,40.255653,40.304817,3448952,38.86314
"2013-03-13",40.235989,40.678467,39.695183,40.491642,3950842,39.043282
"2013-03-14",40.560471,41.356934,40.55064,41.238937,3185854,39.763847
"2013-03-15",41.347099,41.592918,40.707966,41.071781,3972809,39.602669
"2013-03-18",40.560471,41.101276,40.344151,40.884956,3160429,39.422523
"2013-03-19",41.514259,41.592918,40.314651,40.727631,4515887,39.270821
"2013-03-20",41.042282,43.166176,40.442478,42.674534,9970871,41.148087
"2013-03-21",42.576206,42.674534,41.396263,41.681416,6750643,40.190491
"2013-03-22",41.789577,41.878075,41.120945,41.415928,3581976,39.934498
"2013-03-25",41.425762,42.153393,40.639133,40.865292,3540380,39.403557
"2013-03-26",41.002949,41.278271,40.570305,41.022617,3076832,39.555267
"2013-03-27",40.599804,41.130775,40.471977,41.091446,2571078,39.621635
"2013-03-28",41.14061,41.15044,40.422813,40.786629,4041761,39.327721
"2013-04-01",40.688297,40.953785,39.764011,39.931171,3721915,38.502857
"2013-04-02",40.058998,40.452312,39.341202,39.360867,3758018,37.95295
"2013-04-03",39.341202,39.459194,37.453293,38.279251,6752168,36.910027
"2013-04-04",38.51524,38.544739,37.807278,38.141594,4549041,36.77729
"2013-04-05",37.443462,38.839725,37.315636,38.6824,4285536,37.298752
"2013-04-08",38.623402,39.783676,38.09243,39.764011,4171632,38.341675
"2013-04-09",39.724682,39.950836,38.800392,39.075714,3321115,37.678001
"2013-04-10",39.193707,39.223206,38.348083,38.84956,3768697,37.45993
"2013-04-11",38.770893,39.056046,38.239922,38.407082,4411949,37.033283
"2013-04-12",38.13176,40.098328,38.082596,39.803345,6134849,38.379604
"2013-04-15",39.390366,39.44936,37.030483,37.148476,6246617,35.819691
"2013-04-16",38.200588,38.574238,37.099312,38.053097,6227498,36.691963
"2013-04-17",37.659782,37.767944,36.764996,37.649952,4294791,36.30323
"2013-04-18",37.659782,37.679447,36.204521,36.60767,4702303,35.298225
"2013-04-19",36.882988,37.649952,36.145527,37.531956,4549346,36.189465
"2013-04-22",37.531956,38.210423,36.489677,38.141594,4980452,36.815876
"2013-04-23",39.675514,40.825958,39.183872,40.75713,8183901,39.340496
"2013-04-24",40.884956,41.533924,40.186825,40.717796,4980351,39.302521
"2013-04-25",40.835793,41.789577,40.471977,41.229107,3541092,39.796074
"2013-04-26",41.671581,42.153393,41.101276,41.592918,4097086,40.147232
"2013-04-29",41.563423,42.182892,40.678467,40.727631,3815479,39.312019
"2013-04-30",40.599804,40.943954,39.79351,40.530972,5029370,39.1222
"2013-05-01",40.117992,40.344151,39.547688,39.695183,3389356,38.31546
"2013-05-02",40.068829,41.504425,39.773846,41.219273,4049491,39.786568
"2013-05-03",41.750244,42.595871,41.061947,41.406097,4683183,39.966904
"2013-05-06",41.337265,41.760078,41.061947,41.415928,1921723,39.976395
"2013-05-07",41.455261,41.651917,40.835793,41.494591,2150040,40.052315
"2013-05-08",41.356934,41.622417,40.717796,41.543755,3185854,40.099777
"2013-05-09",41.52409,42.890854,41.514259,41.69125,3371558,40.242146
"2013-05-10",41.602753,42.173058,41.553589,41.966568,2364525,40.507904
"2013-05-13",41.769913,42.704033,41.740414,42.517208,2958860,41.039391
"2013-05-14",42.477875,43.3825,42.291054,43.146507,4045118,41.646824
"2013-05-15",43.038349,43.451328,42.635201,42.969517,2917366,41.475986
"2013-05-16",42.556538,43.077679,41.661751,42.222221,4833903,40.754665
"2013-05-17",42.389381,43.244839,42.389381,43.087513,2690677,41.589878
"2013-05-20",43.058014,43.657818,42.291054,42.497543,3066255,41.020416
"2013-05-21",42.576206,42.743362,40.914455,41.760078,4824648,40.308582
"2013-05-22",42.104229,43.077679,41.14061,41.583088,4926653,40.137741
"2013-05-23",40.953785,43.058014,40.560471,42.674534,8150238,41.191254
"2013-05-24",42.202557,42.25172,41.642086,42.07473,2966284,40.612309
"2013-05-28",42.772861,42.969517,41.091446,41.504425,4170514,40.061825
"2013-05-29",41.012783,41.081612,39.547688,39.685349,6770372,38.305962
"2013-05-30",39.803345,40.412979,39.193707,39.469028,4278824,38.097164
"2013-05-31",39.301868,39.96067,38.603737,38.662735,4754678,37.31889
"2013-06-03",38.918388,39.23304,37.364799,38.574238,5440950,37.233467
"2013-06-04",38.711899,39.23304,37.177975,37.404129,8414150,36.104034
"2013-06-05",37.345135,37.836777,36.184856,36.823994,6622907,35.544071
"2013-06-06",36.794495,37.984268,36.283188,37.905605,6168715,36.588089
"2013-06-07",38.387413,38.938053,37.246803,37.954769,6342521,36.635536
"2013-06-10",37.443462,37.590954,36.283188,36.686333,5896363,35.411198
"2013-06-11",36.22419,36.853493,35.722713,36.007866,5767305,34.756302
"2013-06-12",36.735497,36.892822,35.899704,36.106194,5847140,34.851219
"2013-06-13",36.145527,38.436577,36.135693,38.082596,7701639,36.758923
"2013-06-14",37.954769,38.977383,37.954769,38.377583,4928789,37.043663
"2013-06-17",38.751228,39.301868,38.279251,38.662735,5056219,37.31889
"2013-06-18",38.593903,38.751228,37.718781,38.662735,5091305,37.31889
"2013-06-19",38.6824,38.85939,37.138641,37.217304,5766085,35.923695
"2013-06-20",36.676498,36.676498,33.883972,34.355949,17969170,33.161804
"2013-06-21",34.680431,35.08358,32.802361,34.660767,16268441,33.45602
"2013-06-24",34.100296,34.945919,33.235004,34.405113,13598409,33.209274
"2013-06-25",35.978367,36.322517,34.218288,34.641102,22120665,33.43705
"2013-06-26",35.054081,35.644051,34.719765,35.408062,8014367,34.177353
"2013-06-27",36.0177,36.873158,35.752213,36.755161,8764201,35.477627
"2013-06-28",36.44051,36.460178,35.398232,35.437561,9011434,34.205826
"2013-07-01",35.693214,36.293018,34.798428,34.87709,6835664,33.664833
"2013-07-02",34.798428,35.201572,34.139626,34.405113,5745542,33.209274
"2013-07-03",34.228123,34.955753,34.129795,34.759094,2451682,33.550941
"2013-07-05",34.768929,34.768929,32.546707,33.362831,8993840,32.203201
"2013-07-08",33.549656,33.77581,32.44838,32.497543,7665739,31.405031
"2013-07-09",32.743362,34.601768,32.733528,34.424778,12380653,33.267464
"2013-07-10",34.414948,34.700096,33.608654,33.9823,5763746,32.839863
"2013-07-11",35.181908,36.941986,35.12291,36.814159,11183339,35.576515
"2013-07-12",36.627335,37.236973,36.066864,36.430679,6434152,35.205921
"2013-07-15",36.470009,36.558506,34.444443,34.955753,7558344,33.780582
"2013-07-16",34.975418,35.84071,34.375614,34.886921,8331162,33.714069
"2013-07-17",34.778763,35.486725,34.296951,35.054081,5446645,33.875614
"2013-07-18",35.388397,35.67355,34.454277,34.582104,4334963,33.419502
"2013-07-19",34.414948,35.142574,34.405113,34.936089,3194397,33.761585
"2013-07-22",34.926254,35.280235,34.031464,34.218288,4368117,33.067921
"2013-07-23",34.14946,34.867256,33.933136,34.680431,4462799,33.51453
"2013-07-24",34.336285,34.49361,32.890854,33.353001,8883495,32.231712
"2013-07-25",32.733528,32.871189,31.41593,32.812195,12401705,31.709085
"2013-07-26",32.645035,33.077679,32.595871,32.999016,6303569,31.88962
"2013-07-29",32.920353,33.21534,32.546707,32.763027,4648199,31.661585
"2013-07-30",32.920353,33.136677,32.428711,32.566372,4654199,31.471531
"2013-07-31",32.556538,33.972469,32.281219,33.303837,7186834,32.184212
"2013-08-01",33.746311,34.464111,33.00885,33.431664,8362994,32.307732
"2013-08-02",33.736481,34.473942,33.657818,34.129795,3981758,32.982395
"2013-08-05",33.952801,34.080627,33.244839,33.431664,4428425,32.307732
"2013-08-06",33.205505,33.39233,32.684364,32.743362,4600603,31.642574
"2013-08-07",32.605701,32.743362,31.563421,31.710915,5691844,30.644835
"2013-08-08",31.956736,32.399212,31.622419,31.79941,4436866,30.730354
"2013-08-09",31.69125,32.556538,31.52409,32.379547,6322079,31.290995
"2013-08-12",32.173058,33.284168,32.153393,32.477875,4793935,31.386013
"2013-08-13",32.546707,32.556538,31.347099,31.622419,5536243,30.559313
"2013-08-14",31.484758,31.583088,30.825958,31.130777,8431133,30.084204
"2013-08-15",30.75713,32.861359,30.38348,32.723698,9760963,31.623569
"2013-08-16",32.743362,34.031464,32.743362,33.313667,9824627,32.193714
"2013-08-19",33.166176,33.294003,31.760078,31.848574,4876007,30.777864
"2013-08-20",32.035397,32.959686,31.543756,32.851524,4645859,31.747103
"2013-08-21",32.62537,33.205505,32.340218,32.45821,4622265,31.367012
"2013-08-22",32.497543,33.362831,32.45821,32.999016,3399831,31.88962
"2013-08-23",33.087513,33.185841,31.642084,32.055065,5228397,30.977413
"2013-08-26",32.055065,32.605701,31.750246,32.25172,2804378,31.167454
"2013-08-27",31.779743,32.025566,31.474926,31.730579,3114664,30.663834
"2013-08-28",31.612585,31.661751,30.993116,31.091446,5082966,30.046194
"2013-08-29",31.032448,32.517208,30.973452,32.07473,4752848,30.996416
"2013-08-30",32.08456,32.104229,31.20944,31.278269,3973012,30.226732
"2013-09-03",31.602753,31.651917,30.943953,31.061947,4159428,30.017685
"2013-09-04",31.052114,31.671583,30.993116,31.288101,4459748,30.236242
"2013-09-05",31.258604,31.3176,30.570305,31.002951,4485479,29.960672
"2013-09-06",31.59292,32.409046,31.278269,31.710915,5626044,30.644835
"2013-09-09",31.720747,33.520157,31.701082,33.421829,6641213,32.298233
"2013-09-10",33.579155,33.677483,32.684364,32.920353,6056947,31.813614
"2013-09-11",32.890854,34.641102,32.861359,34.031464,6137697,32.887363
"2013-09-12",34.001968,35.349068,33.893806,34.31662,7329112,33.162941
"2013-09-13",34.395279,34.582104,33.264503,33.903637,4438391,32.763844
"2013-09-16",35.004917,35.594887,34.090462,34.188789,7023707,33.039402
"2013-09-17",34.139626,34.975418,34.139626,34.454277,3677269,33.295967
"2013-09-18",34.405113,36.922321,33.795479,36.705997,10912817,35.471996
"2013-09-19",36.99115,37.207474,35.614552,35.663715,6671927,34.464756
"2013-09-20",35.693214,35.85054,34.218288,34.562439,8088913,33.40049
"2013-09-23",34.414948,34.424778,33.520157,33.962635,6304688,32.820839
"2013-09-24",34.926254,36.312683,34.503441,35.408062,13069467,34.217686
"2013-09-25",35.693214,36.302853,35.024582,35.781712,5919957,34.57877
"2013-09-26",36.007866,36.037365,35.162243,35.880039,4394050,34.673798
"2013-09-27",35.68338,35.889874,35.073746,35.260571,4248619,34.075157
"2013-09-30",34.650932,35.181908,34.434612,34.808262,4425069,33.638046
"2013-10-01",34.749264,35.221237,34.631268,35.12291,3659471,33.942123
"2013-10-02",34.90659,35.781712,34.788593,35.496559,3766053,34.303226
"2013-10-03",35.46706,35.880039,34.788593,35.12291,4646978,33.942123
"2013-10-04",35.073746,35.12291,33.893806,34.110126,6152240,32.96339
"2013-10-07",33.746311,34.621437,33.697147,34.119961,3098087,32.972897
"2013-10-08",34.100296,34.483776,32.999016,33.166176,4789968,32.051167
"2013-10-09",33.254669,33.333332,32.114059,32.822025,9216257,31.718586
"2013-10-10",33.274338,33.952801,33.097343,33.235004,4914347,32.117691
"2013-10-11",33.313667,34.405113,33.313667,34.237953,4849565,33.086929
"2013-10-14",33.756145,34.011799,33.195675,33.736481,4535413,32.602299
"2013-10-15",33.323502,33.480827,32.566372,32.782696,6799255,31.68058
"2013-10-16",32.959686,33.579155,32.44838,33.294003,5289824,32.213341
"2013-10-17",33.087513,34.87709,32.940022,34.768929,6220887,33.640396
"2013-10-18",34.965584,35.024582,34.277287,34.454277,2949300,33.33596
"2013-10-21",34.562439,34.70993,33.303837,34.129795,4501547,33.022011
"2013-10-22",34.247787,35.889874,34.228123,35.565388,6712810,34.411015
"2013-10-23",35.260571,36.912487,35.240906,35.939037,5857106,34.772526
"2013-10-24",36.066864,37.138641,35.998032,36.588005,5739846,35.400436
"2013-10-25",36.676498,36.78466,35.968536,36.371681,3266197,35.191147
"2013-10-28",36.381516,37.15831,35.693214,36.214355,6202581,35.038906
"2013-10-29",36.312683,36.764996,35.811211,36.755161,3672794,35.562168
"2013-10-30",36.725662,36.755161,35.693214,36.027531,4774408,34.85815
"2013-10-31",36.027531,36.027531,34.936089,34.955753,6021759,33.821159
"2013-11-01",35.063911,35.132744,33.795479,34.395279,6377709,33.278877
"2013-11-04",34.365784,35.181908,34.365784,34.542774,3246366,33.421589
"2013-11-05",34.405113,34.542774,33.402164,33.736481,5121612,32.64146
"2013-11-06",33.864307,34.306786,33.461159,33.94297,3879448,32.841248
"2013-11-07",34.336285,35.103245,33.638149,33.667648,6282111,32.574863
"2013-11-08",33.333332,33.333332,31.838741,32.241886,12669074,31.195377
"2013-11-11",32.114059,32.300884,31.612585,32.035397,4734237,30.995596
"2013-11-12",32.025566,32.733528,31.710915,32.359882,7121441,31.309544
"2013-11-13",32.094395,33.018681,32.094395,32.772861,6028573,31.709126
"2013-11-14",32.812195,34.31662,32.654865,33.647984,9122897,32.555843
"2013-11-15",33.76598,34.306786,33.313667,33.59882,5607128,32.508286
"2013-11-18",33.864307,34.562439,33.716812,33.94297,6007724,32.841248
"2013-11-19",33.795479,34.100296,33.39233,33.638149,3528278,32.546329
"2013-11-20",34.601768,35.004917,33.824974,33.972469,7149510,32.869801
"2013-11-21",34.15929,34.542774,33.274338,34.336285,5521903,33.221794
"2013-11-22",34.405113,34.414948,33.785645,33.972469,3654691,32.869801
"2013-11-25",33.9823,34.100296,33.254669,33.736481,3835514,32.64146
"2013-11-26",33.952801,35.653885,33.923306,35.447395,7365012,34.296852
"2013-11-27",35.486725,35.998032,35.172073,35.349068,4310860,34.20171
"2013-11-29",35.398232,35.437561,34.680431,35.162243,1567909,34.02095
"2013-12-02",35.221237,35.368732,34.49361,34.591938,3621537,33.469154
"2013-12-03",34.365784,34.867256,34.228123,34.719765,4767899,33.592834
"2013-12-04",34.523106,34.719765,33.647984,33.94297,5894939,32.841248
"2013-12-05",33.923306,34.129795,33.520157,33.647984,3543635,32.555843
"2013-12-06",34.178959,34.690266,33.815144,33.962635,3896941,32.860264
"2013-12-09",34.060963,35.221237,34.060963,34.650932,5257585,33.526241
"2013-12-10",34.847591,35.880039,34.847591,35.152409,4458426,34.011444
"2013-12-11",35.054081,35.08358,34.15929,34.444443,3065441,33.326447
"2013-12-12",34.414948,34.523106,33.9823,34.306786,2237298,33.19326
"2013-12-13",34.375614,34.759094,34.336285,34.414948,2755256,33.297905
"2013-12-16",34.591938,34.975418,34.365784,34.414948,2638505,33.297905
"2013-12-17",34.395279,34.759094,33.77581,34.611603,4012167,33.488174
"2013-12-18",36.076694,37.15831,34.975418,36.804325,14466317,35.609737
"2013-12-19",36.538841,36.725662,36.007866,36.420845,4384287,35.238705
"2013-12-20",36.371681,37.099312,36.342182,36.755161,6103017,35.562168
"2013-12-23",37.118977,38.348083,37.040314,38.102261,6763050,36.86554
"2013-12-24",37.994099,38.839725,37.600788,38.318584,2839973,37.074837
"2013-12-26",38.259586,38.918388,38.249756,38.603737,3283588,37.350746
"2013-12-27",38.584072,39.075714,38.348083,38.888889,2663625,37.626625
"2013-12-30",38.898724,39.24287,38.643066,39.085545,3123207,37.816902
"2013-12-31",39.075714,39.134708,38.6824,38.898724,2789529,37.636147
"2014-01-02",38.505409,38.908554,38.13176,38.761063,2488396,37.502953
"2014-01-03",38.820061,39.272369,38.190758,38.200588,3192668,36.960682
"2014-01-06",38.416912,38.790562,37.443462,37.55162,4944146,36.332775
"2014-01-07",37.817108,38.210423,37.531956,37.718781,3200499,36.494499
"2014-01-08",37.610619,38.367748,37.236973,37.964603,3688151,36.732353
"2014-01-09",38.043266,38.279251,37.276302,37.777779,2987539,36.551582
"2014-01-10",38.151424,39.183872,37.974434,38.534908,5866565,37.284145
"2014-01-13",38.30875,38.407082,37.364799,37.54179,4572330,36.323265
"2014-01-14",37.758114,37.984268,37.197639,37.590954,2675117,36.370831
"2014-01-15",37.531956,37.728615,37.148476,37.443462,2302895,36.228119
"2014-01-16",37.433628,37.905605,36.922321,37.787609,3203550,36.5611
"2014-01-17",37.708946,37.728615,36.814159,36.853493,4269163,35.657303
"2014-01-21",36.971485,37.109146,36.184856,36.646999,3766663,35.457516
"2014-01-22",36.676498,37.54179,36.44051,37.177975,3794325,35.971249
"2014-01-23",37.000984,37.600788,36.814159,37.561455,4185870,36.342289
"2014-01-24",37.620453,37.689281,36.273354,36.411015,5249042,35.229191
"2014-01-27",36.705997,37.315636,35.801376,36.293018,6925465,35.115017
"2014-01-28",36.814159,38.505409,36.6175,37.876106,8221937,36.686485
"2014-01-29",37.197639,38.407082,37.069813,38.348083,5679437,37.143646
"2014-01-30",38.957718,39.144543,37.905605,38.200588,4680539,37.000778
"2014-01-31",37.728615,40.157326,37.610619,39.488693,6815426,38.248421
"2014-02-03",39.331367,39.469028,38.249756,38.564404,6981807,37.353172
"2014-02-04",38.69223,39.292034,38.09243,39.183872,4859938,37.953178
"2014-02-05",38.84956,39.272369,38.466076,38.918388,6636230,37.69603
"2014-02-06",40.255653,41.179939,39.990166,41.012783,6993807,39.724632
"2014-02-07",41.160275,41.543755,40.55064,41.071781,5549159,39.781792
"2014-02-10",41.199608,41.229107,39.547688,40.20649,5244567,38.943668
"2014-02-11",40,40.235989,39.488693,39.911503,4798613,38.657959
"2014-02-12",40.049164,40.265488,39.272369,39.459194,4976588,38.219856
"2014-02-13",39.23304,40.422813,38.888889,40.314651,4503174,39.048428
"2014-02-14",40.127827,40.806293,39.891838,40.786629,3137750,39.5056
"2014-02-18",40.776794,41.278271,39.862339,40.452312,2886043,39.181774
"2014-02-19",40.334316,41.061947,39.990166,40.255653,2886551,38.991295
"2014-02-20",40.324486,40.678467,39.901672,40.599804,2767460,39.324635
"2014-02-21",40.688297,41.720749,40.560471,41.15044,3863583,39.857986
"2014-02-24",41.061947,41.946903,40.93412,41.120945,4705761,39.829418
"2014-02-25",41.061947,42.035397,40.776794,41.553589,3490039,40.24847
"2014-02-26",41.592918,43.618484,41.209438,43.04818,7791237,41.696125
"2014-02-27",42.84169,43.657818,42.497543,43.588985,4353879,42.219929
"2014-02-28",43.628319,43.638149,42.684364,43.146507,4769832,41.791351
"2014-03-03",42.654865,43.362831,42.605701,43.107178,4175904,41.753258
"2014-03-04",43.274338,43.55949,42.605701,42.989185,5336301,41.638966
"2014-03-05",42.861359,42.920353,42.340218,42.428711,4151394,41.0961
"2014-03-06",42.487709,42.62537,41.887905,42.182892,3208838,40.857998
"2014-03-07",42.340218,42.507374,41.091446,41.356934,5195446,40.057995
"2014-03-10",41.258602,41.347099,40.265488,40.353981,7242362,39.08654
"2014-03-11",40.58997,41.229107,40.078663,40.452312,4819360,39.181774
"2014-03-12",40.068829,40.796459,39.724682,40.76696,4623282,39.486538
"2014-03-13",40.835793,41.002949,39.301868,39.675514,5034150,38.429386
"2014-03-14",39.61652,40.068829,39.115044,39.351032,4470224,38.115093
"2014-03-17",39.528023,39.990166,39.046215,39.390366,4259806,38.153175
"2014-03-18",39.478859,40.344151,39.41003,39.921337,3695473,38.667488
"2014-03-19",41.750244,42.005901,40.462143,40.648968,9543426,39.372246
"2014-03-20",41.740414,41.789577,39.193707,39.646019,11869000,38.400806
"2014-03-21",39.665684,39.832844,38.416912,38.908554,8731148,37.686501
"2014-03-24",38.938053,39.085545,37.964603,38.525074,5434543,37.315067
"2014-03-25",38.790562,39.095379,38.367748,38.466076,3714389,37.257919
"2014-03-26",38.6824,38.85939,38.013767,38.023598,3480174,36.82935
"2014-03-27",37.984268,38.810226,37.708946,38.338249,3646352,37.134117
"2014-03-28",38.495575,39.213371,38.357914,38.918388,2553077,37.69603
"2014-03-31",39.085545,39.282204,38.485741,38.957718,2985607,37.734116
"2014-04-01",38.967552,39.990166,38.888889,39.724682,3228772,38.477001
"2014-04-02",39.714848,40.098328,39.252705,39.803345,2231807,38.553196
"2014-04-03",39.724682,39.911503,39.252705,39.862339,2746917,38.610336
"2014-04-04",40.108162,40.924286,39.469028,39.803345,3512820,38.553196
"2014-04-07",39.714848,39.783676,38.328419,38.534908,2982251,37.324581
"2014-04-08",38.593903,39.164207,38.220257,38.928219,2706237,37.705551
"2014-04-09",38.967552,39.459194,38.112095,38.957718,3052220,37.734116
"2014-04-10",38.947887,39.655849,38.495575,38.525074,2904349,37.315067
"2014-04-11",38.239922,38.85939,37.895771,38.082596,3565907,36.886486
"2014-04-14",38.30875,38.721729,37.856441,38.29892,3039305,37.096016
"2014-04-15",38.30875,39.124878,37.620453,38.141594,4009014,36.943634
"2014-04-16",38.357914,38.495575,37.817108,38.121925,3163379,36.924576
"2014-04-17",38.141594,38.239922,37.256638,37.58112,4961231,36.400764
"2014-04-21",37.590954,37.807278,37.148476,37.394299,3297114,36.257751
"2014-04-22",37.58112,38.141594,37.404129,37.787609,2963945,36.639118
"2014-04-23",37.807278,37.826942,36.696163,37.55162,4508666,36.410297
"2014-04-24",38.102261,39.105209,37.856441,38.84956,5203074,37.668785
"2014-04-25",38.780727,38.780727,37.777779,37.964603,3669539,36.810726
"2014-04-28",38.003933,39.390366,37.876106,38.210423,4414797,37.049076
"2014-04-29",38.180923,38.318584,37.856441,38.09243,2338388,36.934662
"2014-04-30",38.003933,38.357914,37.620453,37.944935,2572807,36.791664
"2014-05-01",37.728615,39.036381,37.728615,38.711899,2906281,37.535301
"2014-05-02",38.633236,39.62635,38.47591,39.213371,2542500,38.02153
"2014-05-05",38.977383,39.06588,38.485741,38.554573,3753747,37.382763
"2014-05-06",38.525074,38.584072,37.669617,37.954769,3032389,36.801189
"2014-05-07",38.072762,38.230087,37.649952,37.91544,2216450,36.763062
"2014-05-08",37.866272,38.51524,37.482792,37.74828,2352931,36.600979
"2014-05-09",37.600788,38.082596,37.472961,37.758114,2681117,36.610508
"2014-05-12",37.895771,38.810226,37.876106,38.574238,3455258,37.401829
"2014-05-13",38.721729,39.764011,38.721729,39.115044,4522192,37.926205
"2014-05-14",39.174042,39.174042,37.885941,37.944935,4300791,36.791664
"2014-05-15",37.964603,38.043266,36.833824,37.846607,5353895,36.69632
"2014-05-16",38.062931,38.348083,37.561455,37.885941,3568043,36.734451
"2014-05-19",37.728615,37.846607,37.325466,37.699116,3141208,36.553307
"2014-05-20",37.590954,37.895771,37.128811,37.384464,2847295,36.248226
"2014-05-21",37.433628,37.708946,37.187805,37.640118,1944707,36.496109
"2014-05-22",37.649952,38.702065,37.453293,38.338249,3059950,37.173019
"2014-05-23",38.387413,39.980335,38.367748,39.862339,5277010,38.650776
"2014-05-27",40.009834,40.403149,39.528023,39.79351,3702389,38.584053
"2014-05-28",40.049164,40.481808,39.606686,39.695183,3231111,38.488708
"2014-05-29",39.96067,40.580139,39.508358,40.186825,3998030,38.965405
"2014-05-30",40.068829,40.226154,39.636185,40.216324,3641063,38.994015
"2014-06-02",40.186825,40.294987,39.823009,40.157326,1822566,38.936806
"2014-06-03",39.970501,40.38348,39.901672,40.127827,1507397,38.908203
"2014-06-04",39.931171,40.226154,39.655849,39.882008,1858974,38.669861
"2014-06-05",39.921337,40.580139,39.754177,40.304817,2447614,39.079807
"2014-06-06",40.422813,41.15044,40.324486,40.983284,2186042,39.737656
"2014-06-09",40.875122,41.573254,40.865292,41.14061,2750578,39.890209
"2014-06-10",40.993118,41.189774,40.835793,40.97345,1251012,39.728127
"2014-06-11",40.698132,40.835793,40.078663,40.255653,2045187,39.032139
"2014-06-12",40.216324,40.37365,39.695183,39.832844,2181160,38.622189
"2014-06-13",39.823009,39.832844,39.341202,39.508358,2630471,38.30756
"2014-06-16",39.537857,40.196655,39.400196,40.098328,2318658,38.879608
"2014-06-17",39.891838,40.698132,39.390366,40.609634,3091883,39.375359
"2014-06-18",40.540806,40.76696,39.596851,40.727631,3723847,39.489773
"2014-06-19",40.707966,41.160275,40.304817,40.471977,1998914,39.241894
"2014-06-20",40.304817,40.38348,39.675514,40,4448968,38.784271
