"dates","MA.Open","MA.High","MA.Low","MA.Close","MA.Volume","MA.Adjusted"
"2013-02-20",52.200001,52.421001,51.291,51.291,5377000,48.836742
"2013-02-21",51.400002,52.092999,51.056,51.959,6814000,49.472782
"2013-02-22",52.291,52.443001,51.729,52.382999,6591000,49.876484
"2013-02-25",52.534,52.599998,51.09,51.09,8672000,48.645351
"2013-02-26",51.354,51.577,50.736,50.970001,7955000,48.531101
"2013-02-27",51.096001,51.617001,50.797001,51.519001,6994000,49.053833
"2013-02-28",51.519001,52.137001,51.339001,51.782001,6148000,49.304253
"2013-03-01",51.5,51.951,51.328999,51.830002,4142000,49.349957
"2013-03-04",51.598,52.241001,51.576,52.140999,3486000,49.646065
"2013-03-05",52.252998,53.077999,52.185001,52.709999,5895000,50.187847
"2013-03-06",52.551998,53.123001,52.334999,52.757999,5179000,50.233543
"2013-03-07",52.771999,53,52.57,52.667,6685000,50.146893
"2013-03-08",53.005001,53.032001,52.445999,52.923,5068000,50.390652
"2013-03-11",52.958,53.247002,52.841,53.089001,4091000,50.548706
"2013-03-12",52.987,53.098999,52.223,52.316002,4798000,49.812695
"2013-03-13",52.233002,52.837002,52.112,52.748001,4715000,50.224026
"2013-03-14",52.855,53.125,52.671001,52.717999,5567000,50.195469
"2013-03-15",52.598999,52.882999,51.821999,51.937,11598000,49.451843
"2013-03-18",51.530998,51.966,51.473,51.500999,5626000,49.036701
"2013-03-19",51.622002,51.784,50.816002,51.16,6309000,48.712013
"2013-03-20",51.599998,51.869999,51.435001,51.862,4552000,49.380409
"2013-03-21",51.644001,51.771999,51.321999,51.401001,5505000,48.941475
"2013-03-22",51.582001,51.877998,51.553001,51.75,5052000,49.273777
"2013-03-25",52.025002,52.396,51.876999,51.999001,5420000,49.510864
"2013-03-26",52.299999,53.719002,52.222,53.547001,9106000,50.984795
"2013-03-27",53.221001,54.073002,53.037998,53.803001,6483000,51.228542
"2013-03-28",53.84,54.195999,53.689999,54.112999,6689000,51.52372
"2013-04-01",54.243999,54.689999,53.599998,53.723,5501000,51.152374
"2013-04-02",54.07,54.398998,53.902,54.058998,3696000,51.472286
"2013-04-03",54.084999,54.296001,53.039001,53.325001,5330000,50.773415
"2013-04-04",53.275002,53.563999,53.014,53.422001,4432000,50.865772
"2013-04-05",52.703999,53.240002,52.699001,53.16,5783000,50.673225
"2013-04-08",53.069,53.566002,52.978001,53.437,3631000,50.937267
"2013-04-09",53.400002,53.435001,52.314999,52.764,9011000,50.295742
"2013-04-10",52.966999,53.798,52.842999,53.443001,4839000,50.942978
"2013-04-11",53.442001,54.231998,53.257,54.124001,5679000,51.59211
"2013-04-12",53.465,53.641998,52.960999,53.299,6794000,50.805721
"2013-04-15",53.022999,53.384998,52.171001,52.171001,5281000,49.730484
"2013-04-16",52.311001,53.158001,52.206001,53.158001,5494000,50.671318
"2013-04-17",52.724998,53.085999,52.467999,52.576,6310000,50.116539
"2013-04-18",52.575001,52.647999,52.099998,52.099998,6434000,49.662811
"2013-04-19",52.283001,52.370998,51.855999,52.195999,5106000,49.75433
"2013-04-22",52.205002,52.368999,51.879002,52.210999,4398000,49.768616
"2013-04-23",52.594002,53.118999,52.359001,53.099998,3569000,50.616024
"2013-04-24",53.196999,53.474998,53.123001,53.202,2663000,50.713257
"2013-04-25",53.412998,53.900002,52.514999,53.514,3787000,51.010662
"2013-04-26",53.422001,53.816002,53.347,53.533001,4543000,51.028786
"2013-04-29",53.748001,53.999001,53.535,53.901001,3809000,51.379559
"2013-04-30",53.979,55.292999,53.957001,55.292999,7987000,52.706444
"2013-05-01",53.876999,54.485001,53.602001,53.981998,10110000,51.456776
"2013-05-02",53.599998,54.733002,53.569,54.553001,9470000,52.001057
"2013-05-03",55.174,55.765999,55.063,55.355,7941000,52.765549
"2013-05-06",55.360001,55.676998,54.702999,54.772999,6063000,52.210766
"2013-05-07",54.807999,55.193001,54.543999,55.125999,4333000,52.547253
"2013-05-08",55.117001,55.495998,54.827999,55.372002,4391000,52.781746
"2013-05-09",55.294998,55.617001,54.988998,55.188,4387000,52.60635
"2013-05-10",55.379002,55.754002,53.379002,55.513,4670000,52.916145
"2013-05-13",55.299999,55.841,55.299999,55.584,3441000,52.983833
"2013-05-14",55.785999,57.125,55.641998,56.967999,6568000,54.303089
"2013-05-15",57.034,57.494999,56.916,57.436001,6555000,54.749195
"2013-05-16",57.286999,57.366001,57.014,57.014,4409000,54.346943
"2013-05-17",57.436001,58.5,57.224998,58.478001,6242000,55.742447
"2013-05-20",58.313999,58.854,58.202,58.334,4466000,55.605183
"2013-05-21",58.452999,58.900002,58.240002,58.485001,3918000,55.749123
"2013-05-22",58.700001,58.828999,57.613998,57.671001,5612000,54.973221
"2013-05-23",56.977001,57.699001,56.838001,56.973,6476000,54.307846
"2013-05-24",56.674999,57.286999,56.332001,57.146,3910000,54.472767
"2013-05-28",58,58.527,57.571999,57.574001,4709000,54.880733
"2013-05-29",57.231998,57.620998,57.044998,57.300999,3508000,54.620506
"2013-05-30",57.355,58.264,57.201,57.616001,3784000,54.920792
"2013-05-31",57.52,58.060001,56.960999,57.025002,6107000,54.357426
"2013-06-03",57.133999,57.591,56.866001,57.591,5822000,54.896946
"2013-06-04",57.548,57.689999,56.398998,56.821999,6460000,54.163918
"2013-06-05",56.5,56.820999,55.928001,55.957001,5421000,53.339382
"2013-06-06",55.775002,56.515999,55.709999,56.494999,4399000,53.852219
"2013-06-07",56.775002,56.937,56.367001,56.625,7163000,53.976139
"2013-06-10",56.759998,56.909,56.265999,56.577999,4113000,53.931343
"2013-06-11",56.216999,56.523998,56,56.043999,4334000,53.422318
"2013-06-12",56.477001,56.511002,55.798,55.798,5816000,53.187836
"2013-06-13",55.756001,57.554001,55.706001,57.372002,8606000,54.688194
"2013-06-14",57.401001,57.478001,56.919998,57.116001,6231000,54.44416
"2013-06-17",57.407001,58.098,57.407001,57.819,7248000,55.114285
"2013-06-18",58.154999,58.487999,58.022999,58.441002,5495000,55.707195
"2013-06-19",58.554001,59.188999,58.528,58.637001,7661000,55.894012
"2013-06-20",57.959999,58.57,57.219002,57.271999,9215000,54.592861
"2013-06-21",57.918999,57.990002,56.888,57.328999,12178000,54.647198
"2013-06-24",56.337002,56.958,55.748001,56.259998,9427000,53.628204
"2013-06-25",56.727001,56.763,56.161999,56.458,8312000,53.816948
"2013-06-26",56.799999,57.275002,56.379002,57,5343000,54.333595
"2013-06-27",57.153,57.743,57,57.068001,5942000,54.398415
"2013-06-28",56.917,57.450001,56.646999,57.450001,10396000,54.762539
"2013-07-01",57.861,59,57.755001,58.320999,8534000,55.592793
"2013-07-02",58.189999,58.895,57.971001,58.306,5605000,55.578487
"2013-07-03",57.978001,58.764999,57.978001,58.618,2434000,55.8759
"2013-07-05",59,59.502998,58.599998,59.502998,5465000,56.777618
"2013-07-08",59.717999,60.273998,58.917,58.929001,7052000,56.229912
"2013-07-09",59.372002,59.648998,59.187,59.359001,5922000,56.640213
"2013-07-10",59.360001,59.514,58.737999,59.091,5330000,56.384502
"2013-07-11",59.681999,60.161999,59.216,60.102001,4652000,57.349178
"2013-07-12",60.075001,60.181999,59.636002,59.886002,4498000,57.143093
"2013-07-15",59.924,60,59.400002,59.587002,4306000,56.857773
"2013-07-16",59.622002,59.791,58.938,58.979,4682000,56.277626
"2013-07-17",58.299999,59.394001,58.294998,59.334999,9218000,56.617306
"2013-07-18",59.603001,60.074001,59.452,59.692001,3487000,56.95797
"2013-07-19",59.877998,60.095001,59.265999,59.333,8235000,56.615406
"2013-07-22",59.433998,60.384998,59.306,60.259998,5362000,57.49995
"2013-07-23",60.382999,60.485001,59.75,59.799999,4649000,57.061016
"2013-07-24",59.833,60,58.965,59.098999,7752000,56.392124
"2013-07-25",59.419998,60.186001,59.414001,59.897999,7277000,57.15453
"2013-07-26",59.660999,59.973,59.292,59.814999,3848000,57.075325
"2013-07-29",59.887001,60.098999,59.452999,59.702,3266000,56.967518
"2013-07-30",59.965,60.389999,59.907001,60.141998,6028000,57.387363
"2013-07-31",62.449001,62.623001,56.702,61.061001,40090000,58.264263
"2013-08-01",61.874001,64.964996,61.874001,64.638,30337000,61.677437
"2013-08-02",64.428001,64.702003,64.040001,64.556999,6684000,61.600136
"2013-08-05",64.122002,64.585999,64.042999,64.245003,5878000,61.302437
"2013-08-06",64.221001,65.697998,63.994999,65.400002,8199000,62.404533
"2013-08-07",65.300003,65.300003,64.503998,64.632004,5860000,61.671711
"2013-08-08",64.905998,65,64.149002,64.584,4532000,61.625908
"2013-08-09",64.737,64.737,63.768002,63.796001,3933000,60.874004
"2013-08-12",63.960999,63.960999,62.919998,63.071999,5240000,60.183147
"2013-08-13",63.681,63.681,63.021,63.333,3245000,60.432194
"2013-08-14",63.561001,63.713001,62.806999,62.998001,3943000,60.112534
"2013-08-15",62.386002,62.479,61.563,61.874001,5329000,59.040035
"2013-08-16",61.830002,62.423,61.612,61.820999,4834000,58.989449
"2013-08-19",61.915001,62.601002,61.75,61.988998,3907000,59.149757
"2013-08-20",62.115002,62.507999,61.897999,62.241001,2985000,59.390205
"2013-08-21",61.960999,62.758999,61.800999,61.931,9306000,59.094421
"2013-08-22",62.299999,62.299999,61.686001,62.108002,3926000,59.263302
"2013-08-23",62.202999,62.658001,61.800999,62.611,4587000,59.743263
"2013-08-26",62.575001,62.575001,61.453999,61.518002,5829000,58.70034
"2013-08-27",60.818001,61.258999,60.587002,60.792,5471000,58.007572
"2013-08-28",60.59,61.321999,60.542,61.061001,6406000,58.264263
"2013-08-29",61.049999,61.84,61.044998,61.257,5060000,58.451275
"2013-08-30",61.395,61.498001,60.359001,60.608002,6123000,57.832012
"2013-09-03",61.200001,62.481998,61.049,62.345001,11390000,59.489452
"2013-09-04",62.345001,62.766998,61.75,62.34,4018000,59.484695
"2013-09-05",62.299999,63.162998,62.247002,62.900002,3822000,60.019028
"2013-09-06",63.200001,63.973999,62.712002,63.661999,5874000,60.746128
"2013-09-09",63.800999,64.088997,63.553001,64.040001,6169000,61.106819
"2013-09-10",64.398003,65.209999,64.362999,65.150002,7172000,62.165989
"2013-09-11",65.25,66.322998,64.477997,65.846001,7539000,62.830097
"2013-09-12",66.175003,67.230003,65.449997,66.751999,10857000,63.694611
"2013-09-13",66.68,66.980003,66.469002,66.640999,6090000,63.588669
"2013-09-16",67.379997,67.5,66.864998,67.099998,7003000,64.026665
"2013-09-17",67.331001,68.084999,67.153,67.917,4810000,64.806236
"2013-09-18",67.900002,68.851997,67.643997,68.764,4670000,65.614449
"2013-09-19",69.175003,69.500999,68.511002,68.637001,5099000,65.493256
"2013-09-20",68.967003,68.967003,68.248001,68.573997,6726000,65.433151
"2013-09-23",68.536003,68.999001,68.011002,68.299004,5171000,65.170746
"2013-09-24",68.25,69.166,67.834,68.537003,6e+06,65.39785
"2013-09-25",68.367996,68.603996,67.174004,67.194,8780000,64.116341
"2013-09-26",67.523003,67.976997,67.249001,67.758003,3815000,64.654533
"2013-09-27",67.742996,68.261002,67.513,68.184998,3133000,65.061958
"2013-09-30",67.765999,67.780998,67.017998,67.278,4362000,64.196487
"2013-10-01",67.442001,67.958,67.248001,67.778999,4121000,64.674553
"2013-10-02",67.542999,67.641998,67.134003,67.630997,4632000,64.533325
"2013-10-03",67.318001,67.589996,66.404999,66.905998,5547000,63.841553
"2013-10-04",66.806,67.472,66.744003,67.333,4077000,64.248962
"2013-10-07",66.778,67.099998,66.516998,66.607002,5289000,63.612926
"2013-10-08",66.629997,66.735001,65.143997,65.387001,7294000,62.447762
"2013-10-09",65.572998,66.446999,64.744003,65.723,6541000,62.768665
"2013-10-10",66.834,67.859001,66.688004,67.859001,4913000,64.808655
"2013-10-11",67.885002,68.554001,67.573997,68.417999,5458000,65.342514
"2013-10-14",67.942001,69.004997,67.43,68.910004,3598000,65.812424
"2013-10-15",68.724998,69.323997,68.265999,68.639,9156000,65.553574
"2013-10-16",68.945999,69.959,68.777,69.550003,5440000,66.423622
"2013-10-17",69.268997,70.5,69.261002,70.463997,5420000,67.296532
"2013-10-18",70.699997,71.639,70.110001,71.518997,5959000,68.304131
"2013-10-21",71.702003,71.987,70.917999,71.783997,4799000,68.557198
"2013-10-22",72.176003,72.739998,71.661003,71.867996,4306000,68.637436
"2013-10-23",71.599998,71.662003,70.700996,71.097,4414000,67.9011
"2013-10-24",71.455002,72.698997,71.401001,72.469002,4020000,69.211426
"2013-10-25",72.5,73.245003,72.004997,72.377998,4640000,69.124512
"2013-10-28",72.403,73.160004,72.136002,72.994003,4411000,69.712837
"2013-10-29",73.344002,73.782997,72.754997,73.244003,4655000,69.951591
"2013-10-30",73.399002,73.459999,72.135002,72.568001,5562000,69.305984
"2013-10-31",73.003998,73.461998,70.738998,71.709999,10221000,68.486542
"2013-11-01",72.394997,73.924004,72.318001,73.748001,8304000,70.43293
"2013-11-04",73.833,73.982002,72.624001,72.839996,4568000,69.565742
"2013-11-05",72.731003,73.823997,72.322998,73.638,6120000,70.327873
"2013-11-06",73.800003,73.835999,73.009003,73.387001,4849000,70.088158
"2013-11-07",73.736,73.754997,71.962997,72.132004,4743000,68.889572
"2013-11-08",72.049004,73.449997,72.049004,73.446999,4558000,70.145454
"2013-11-11",73.411003,74.342003,73.223,74.115997,4068000,70.78437
"2013-11-12",73.946999,74.07,73.153,73.767998,4520000,70.452034
"2013-11-13",73.5,73.745003,73.190002,73.547997,4843000,70.24192
"2013-11-14",73.5,74.400002,73.456001,74.352997,3384000,71.010735
"2013-11-15",74.355003,75.360001,74.355003,75.225998,4843000,71.84449
"2013-11-18",75.372002,75.970001,75.121002,75.455002,6949000,72.063202
"2013-11-19",75.449997,75.75,74.500999,74.695,3141000,71.337364
"2013-11-20",74.800003,75.399002,74.345001,74.593002,3059000,71.239975
"2013-11-21",74.484001,74.959,74.484001,74.699997,3685000,71.342125
"2013-11-22",74.751999,75.586998,74.652,75.445,3796000,72.053658
"2013-11-25",75.917,75.949997,75.239998,75.649002,4461000,72.248482
"2013-11-26",75.693001,76.514999,75.5,75.704002,5048000,72.30101
"2013-11-27",76.099998,76.447998,75.610001,76.040001,2596000,72.621895
"2013-11-29",76.142998,76.5,75.962997,76.081001,2388000,72.661079
"2013-12-02",76.081001,76.375,75.400002,75.612,4185000,72.213135
"2013-12-03",75.290001,75.515999,74.724998,75.410004,4184000,72.020241
"2013-12-04",75.199997,75.375,74.405998,74.817001,5091000,71.45388
"2013-12-05",75.025002,75.489998,74.700996,75.150002,3597000,71.771904
"2013-12-06",75.774002,75.964996,75.272003,75.847,3310000,72.437584
"2013-12-09",76.290001,76.648003,75.800003,75.886002,4348000,72.474831
"2013-12-10",75.849998,76.910004,75.849998,76.361,6168000,72.92849
"2013-12-11",79.374001,80.163002,78.946999,79.056999,25460000,75.503265
"2013-12-12",79.150002,79.150002,78.133003,78.253998,10075000,74.736382
"2013-12-13",78.550003,79.179001,78.346001,78.796997,6828000,75.254959
"2013-12-16",79.300003,80.045998,79.169998,79.675003,7478000,76.093513
"2013-12-17",79.980003,80.353996,79.612,79.794998,9610000,76.208122
"2013-12-18",79.787003,80.350998,78.862999,80.206001,10444000,76.600632
"2013-12-19",80.199997,80.920998,79.903,80.538002,9530000,76.917709
"2013-12-20",80.855003,82.320999,80.704002,81.705002,13154000,78.032272
"2013-12-23",82.505997,82.563004,81.255997,81.510002,8946000,77.846016
"2013-12-24",81.452003,81.582001,81.105003,81.32,4048000,77.664558
"2013-12-26",81.504997,82.190002,81.417,82.190002,5940000,78.495445
"2013-12-27",82.199997,82.834,82.003998,82.787003,5710000,79.065605
"2013-12-30",83.012001,83.891998,82.855003,83.330002,7068000,79.58419
"2013-12-31",83.936996,83.938004,83.061996,83.545998,6759000,79.790482
"2014-01-02",83.740997,83.796997,83.010002,83.414001,7214000,79.664436
"2014-01-03",83.414001,83.580002,82.599998,83.081001,6438000,79.34639
"2014-01-06",83.195999,83.388,82.466003,82.668999,7022000,78.952927
"2014-01-07",83.100998,83.918999,83.099998,83.709,7635000,80.052696
"2014-01-08",83.732002,84.401001,83.600998,83.683998,6936000,80.028786
"2014-01-09",84,84.424004,83.625,84.360001,7025000,80.67527
"2014-01-10",84.683998,84.748001,83.160004,83.475998,8211000,79.82988
"2014-01-13",83.545998,83.800003,80.763,81,12354000,77.462006
"2014-01-14",81.281998,82.296997,80.414001,82.170998,10869000,78.581848
"2014-01-15",82.511002,82.977997,82.124001,82.336998,7750000,78.740623
"2014-01-16",82.482002,82.799004,82.241997,82.550003,4965000,78.944328
"2014-01-17",82.5,83.402,80.788002,81.842003,13330000,78.26722
"2014-01-21",82.302002,82.655998,81.403,81.848,10103000,78.27298
"2014-01-22",82.209999,83.900002,82,83.300003,7220600,79.66156
"2014-01-23",83.800003,83.809998,81.919998,82.360001,6590300,78.762611
"2014-01-24",81.779999,81.980003,78.5,78.510002,9460200,75.080788
"2014-01-27",78.949997,78.980003,74.949997,76.050003,13707500,72.728241
"2014-01-28",76.699997,79.089996,76.580002,78.830002,7735000,75.386803
"2014-01-29",78.190002,78.669998,77.010002,77.699997,7908500,74.306145
"2014-01-30",80.449997,80.550003,78.239998,79.760002,8702200,76.276169
"2014-01-31",75.510002,76.989998,71.75,75.68,23252800,72.374382
"2014-02-03",76.050003,76.410004,73.849998,73.910004,9828200,70.681702
"2014-02-04",74.220001,74.349998,72.800003,73.120003,11378100,69.926208
"2014-02-05",72.760002,73.5,72.110001,72.839996,7768100,69.65844
"2014-02-06",73.230003,74.910004,73.139999,74.900002,6804600,71.628456
"2014-02-07",75.669998,76.93,75.129997,76.309998,8437500,72.976868
"2014-02-10",76.660004,77.339996,75.849998,76.349998,4885600,73.015129
"2014-02-11",76.800003,76.830002,76,76.190002,5322900,72.862114
"2014-02-12",76.440002,76.93,75.669998,75.970001,4775200,72.651733
"2014-02-13",75.480003,76.639999,75.129997,76.529999,4912300,73.187248
"2014-02-14",76.580002,77.660004,76.480003,77.389999,4731900,74.009705
"2014-02-18",78.459999,78.489998,77.199997,77.489998,5811700,74.105324
"2014-02-19",77.339996,78.010002,76.529999,76.650002,6032800,73.302025
"2014-02-20",76.879997,76.879997,74.849998,75.860001,8711100,72.546532
"2014-02-21",75.860001,76.349998,75.5,75.699997,6551800,72.393509
"2014-02-24",75.57,76.970001,75.559998,75.959999,7942200,72.642128
"2014-02-25",76,76.970001,75.519997,76.739998,7435800,73.3881
"2014-02-26",76.830002,77.410004,76.610001,77.360001,7437200,73.98101
"2014-02-27",77.339996,78.010002,77,77.760002,4931400,74.363548
"2014-02-28",78.199997,78.669998,76.949997,77.720001,5916500,74.325294
"2014-03-03",76.529999,77.089996,75.650002,76.730003,6154600,73.378517
"2014-03-04",77.809998,78.800003,77.410004,78.5,5302700,75.071236
"2014-03-05",78.669998,78.879997,77.830002,78.199997,4230200,74.784309
"2014-03-06",78.400002,78.709999,77.57,77.629997,4593400,74.239212
"2014-03-07",78.07,78.25,77.519997,77.940002,4133600,74.535675
"2014-03-10",77.800003,77.940002,77.269997,77.389999,3314700,74.009705
"2014-03-11",77.489998,78.449997,76.889999,77.900002,4834400,74.497406
"2014-03-12",77.220001,78.339996,76.800003,78.339996,4739700,74.918198
"2014-03-13",78.379997,78.769997,76.540001,76.620003,6521400,73.273331
"2014-03-14",76.510002,77.220001,76.230003,76.339996,4856900,73.005562
"2014-03-17",76.75,77.839996,76.739998,77.830002,3910900,74.430473
"2014-03-18",78.099998,78.980003,77.540001,78.919998,4523500,75.472862
"2014-03-19",78.940002,79.599998,77.919998,78.309998,5929300,74.889496
"2014-03-20",78.209999,78.650002,77.610001,78.410004,5197800,74.985138
"2014-03-21",79.339996,79.830002,75.900002,75.989998,15077700,72.670853
"2014-03-24",76.480003,77.709999,75.870003,77.389999,8816800,74.009705
"2014-03-25",77.580002,77.769997,75.230003,75.279999,7128300,71.991867
"2014-03-26",75.809998,76.169998,73.68,73.709999,7611000,70.490417
"2014-03-27",73.540001,73.620003,72.349998,73.339996,7690100,70.136597
"2014-03-28",73.389999,73.790001,72.440002,73.220001,5245000,70.021851
"2014-03-31",73.860001,74.870003,73.5,74.699997,5843600,71.437187
"2014-04-01",75.25,75.339996,74.379997,74.809998,4105600,71.542397
"2014-04-02",74.889999,75.349998,74.529999,74.699997,4271600,71.437187
"2014-04-03",75.040001,75.550003,74.239998,74.529999,4133300,71.274605
"2014-04-04",75.400002,75.489998,71.709999,72.18,8287100,69.027252
"2014-04-07",71.660004,71.959999,70.43,71.330002,9699100,68.318497
"2014-04-08",71.220001,71.940002,71,71.519997,6280200,68.500496
"2014-04-09",71.93,73.669998,71.610001,73.559998,6984700,70.454353
"2014-04-10",73.669998,74.32,70.949997,71.169998,8982800,68.16523
"2014-04-11",70.050003,70.379997,68.68,68.68,11610500,65.780388
"2014-04-14",69.790001,71.970001,69.599998,71.18,10893900,68.17485
"2014-04-15",72.300003,72.739998,70.480003,72.150002,7009600,69.103874
"2014-04-16",72.879997,73.949997,72.5,73.93,7002300,70.808731
"2014-04-17",74.07,74.82,73.610001,74.129997,5552300,71.00029
"2014-04-21",74.25,74.629997,73.830002,74.309998,5991600,71.172684
"2014-04-22",74.470001,74.769997,73.849998,74.529999,5049800,71.383392
"2014-04-23",74.330002,74.5,73.059998,73.360001,5056400,70.262802
"2014-04-24",73.709999,74.720001,73.330002,74.349998,5191700,71.211006
"2014-04-25",72.209999,73,70.599998,70.660004,9657700,67.676796
"2014-04-28",70.800003,72.160004,70.220001,71.239998,8649400,68.232315
"2014-04-29",71.489998,72.610001,71.330002,72.029999,6030500,68.988953
"2014-04-30",72.339996,73.629997,71.540001,73.550003,6552600,70.444801
"2014-05-01",75.57,76.709999,74.050003,74.220001,9752000,71.086479
"2014-05-02",74.199997,74.5,72.519997,73.779999,5977100,70.665085
"2014-05-05",73.209999,74.860001,72.949997,74.82,4776900,71.661148
"2014-05-06",74.339996,74.470001,73.75,73.809998,4290100,70.693802
"2014-05-07",73.93,74.370003,73.050003,73.870003,4411900,70.751282
"2014-05-08",73.870003,75.470001,73.5,74.239998,4628200,71.105652
"2014-05-09",74.010002,74.440002,73.519997,74.379997,2975600,71.239754
"2014-05-12",74.690002,75.220001,74.5,75.019997,2975200,71.852715
"2014-05-13",75.190002,75.43,74.449997,74.830002,3268500,71.670746
"2014-05-14",74.660004,75.019997,73.959999,74.099998,2595900,70.971558
"2014-05-15",74,74.239998,72.879997,73.080002,4301600,69.994606
"2014-05-16",73.029999,73.860001,72.559998,73.75,3703800,70.636322
"2014-05-19",73.470001,74.379997,73.410004,73.860001,3428800,70.741699
"2014-05-20",73.82,74.489998,73.510002,73.650002,3764700,70.540543
"2014-05-21",74.199997,75.639999,74.169998,75.629997,4365800,72.436966
"2014-05-22",75.809998,76.220001,75.099998,75.75,4625400,72.551895
"2014-05-23",76,76.669998,75.82,76.449997,3376100,73.222351
"2014-05-27",76.879997,77.889999,76.720001,77.029999,5598000,73.777863
"2014-05-28",77.110001,77.25,76.720001,76.93,2733300,73.68206
"2014-05-29",77.050003,77.230003,76.510002,76.790001,3375600,73.547981
"2014-05-30",76.800003,77.029999,76.349998,76.449997,5003500,73.222351
"2014-06-02",76.769997,77.209999,76.230003,77.050003,3046400,73.79702
"2014-06-03",76.760002,77,76.239998,76.349998,2619100,73.126579
"2014-06-04",76.309998,76.529999,75.82,76.32,2794700,73.097847
"2014-06-05",76.32,77.169998,76.139999,76.839996,2680300,73.595863
"2014-06-06",77,77.879997,76.900002,77.470001,3113900,74.199272
"2014-06-09",77.32,77.489998,76.75,76.860001,3499900,73.615021
"2014-06-10",76.739998,77.559998,76.57,77.360001,3396100,74.093925
"2014-06-11",76.959999,77.43,76.720001,76.870003,3427500,73.624619
"2014-06-12",76.980003,77.139999,75.459999,75.720001,3836400,72.523178
"2014-06-13",75.720001,76.139999,75.129997,75.940002,3194900,72.733894
"2014-06-16",75.599998,75.779999,74.900002,75.110001,5673600,71.938896
"2014-06-17",75.139999,75.43,74.550003,74.980003,4163700,71.814392
"2014-06-18",74.949997,75.209999,74.400002,75.120003,3820800,71.948486
"2014-06-19",75.080002,75.419998,74.099998,74.269997,5501900,71.134377
"2014-06-20",74.529999,75.010002,73.480003,73.809998,9339300,70.693802
"2014-06-23",73.589996,74.300003,73.199997,74.139999,4899900,71.009872
"2014-06-24",74.089996,74.790001,72.550003,72.699997,5943800,69.630661
"2014-06-25",72.559998,73.550003,72.540001,73.040001,3813600,69.956284
"2014-06-26",73.260002,73.279999,72.559998,72.769997,4085000,69.697685
"2014-06-27",72.519997,73.610001,72.449997,73.400002,12447500,70.301117
"2014-06-30",73.239998,73.879997,73.059998,73.470001,4737000,70.368156
"2014-07-01",74.199997,75.910004,74.139999,75.529999,6330900,72.341179
"2014-07-02",74.860001,76.389999,74.860001,76.199997,3973700,72.982895
"2014-07-03",76.599998,76.900002,76.349998,76.739998,3213400,73.500092
"2014-07-07",76.440002,76.639999,75.940002,76.18,3591100,73.068481
"2014-07-08",76.110001,76.150002,75.129997,75.690002,3903600,72.598488
"2014-07-09",75.870003,76.669998,75.599998,76.629997,3337000,73.500107
"2014-07-10",75.650002,75.959999,74.75,75.470001,3318000,72.387482
"2014-07-11",75.540001,75.849998,75.260002,75.830002,2759000,72.73278
"2014-07-14",76.440002,77.709999,76.040001,77.330002,5585800,74.171516
"2014-07-15",77.989998,79.220001,77.860001,78.32,7508400,75.121078
"2014-07-16",78.650002,78.690002,77.949997,78.309998,3623200,75.111473
"2014-07-17",77.309998,77.870003,76.25,76.389999,5467000,73.269913
"2014-07-18",76.75,77.650002,76.449997,77.5,3485700,74.334564
"2014-07-21",77.110001,77.440002,76.589996,77.349998,3101300,74.190689
"2014-07-22",77.519997,78.389999,77.349998,78.269997,3467200,75.073105
"2014-07-23",78.160004,78.379997,77.190002,77.739998,3525800,74.564751
"2014-07-24",77.93,78.059998,76.919998,77.57,5149600,74.401703
"2014-07-25",75.629997,76.029999,75.220001,75.75,5870200,72.656036
"2014-07-28",75.699997,76.209999,75.519997,76.190002,3209100,73.078087
"2014-07-29",76.309998,76.610001,75.650002,75.889999,4017200,72.790329
"2014-07-30",76.07,76.290001,75.449997,75.910004,5521200,72.809517
"2014-07-31",76.300003,76.32,73.809998,74.150002,7393700,71.121399
"2014-08-01",73.839996,75.440002,73.639999,74.980003,6029500,71.917473
"2014-08-04",75.389999,75.849998,75.080002,75.68,4924000,72.588898
"2014-08-05",75.309998,75.660004,74.809998,75.199997,4639000,72.128494
"2014-08-06",74.849998,75.580002,74.690002,75.360001,2782900,72.28196
"2014-08-07",75.540001,75.68,73.82,74.059998,4708000,71.035065
"2014-08-08",74,75.230003,73.75,75.169998,3614300,72.099739
"2014-08-11",75.540001,76.07,74.989998,75.629997,3546600,72.540932
"2014-08-12",75.360001,75.82,74.93,75.629997,2752400,72.540932
"2014-08-13",75.849998,76.510002,75.589996,76.300003,3389600,73.183578
"2014-08-14",76.599998,76.610001,75.660004,76.050003,2411400,72.943787
"2014-08-15",76.410004,76.57,74.980003,75.209999,4351900,72.138107
"2014-08-18",75.690002,76.82,75.690002,76.769997,4030300,73.634392
"2014-08-19",76.75,76.800003,76.089996,76.400002,3562200,73.27951
"2014-08-20",75.970001,76.480003,75.900002,76.389999,2608200,73.269913
"2014-08-21",76.510002,77.120003,76.290001,76.989998,2690000,73.84539
"2014-08-22",76.75,76.879997,76.150002,76.480003,2500700,73.356224
"2014-08-25",77.110001,77.209999,76.389999,76.43,3386300,73.308281
"2014-08-26",76.790001,77.849998,76.540001,77,3849000,73.854996
"2014-08-27",77.019997,77.120003,76.5,76.639999,1980800,73.509674
"2014-08-28",76.089996,76.43,75.660004,76.160004,2991600,73.049309
"2014-08-29",76.300003,76.480003,75.730003,75.809998,3231600,72.7136
