"dates","RE.Open","RE.High","RE.Low","RE.Close","RE.Volume","RE.Adjusted"
"2013-02-13",121.519997,122.059998,119.959999,120.779999,436600,101.679405
"2013-02-14",120.540001,121.32,120.059998,120.449997,322700,101.401588
"2013-02-15",120.540001,121.199997,120.370003,121.050003,463800,101.906723
"2013-02-19",121,122.760002,121,122.760002,340200,103.346275
"2013-02-20",122.720001,123.260002,122.25,122.379997,427100,103.026375
"2013-02-21",122.400002,125.870003,122.400002,124.510002,860700,104.819534
"2013-02-22",124.769997,124.769997,123.610001,123.940002,541000,104.339684
"2013-02-25",123.5,124.839996,122.489998,122.550003,428900,103.169502
"2013-02-26",122.879997,125.050003,122.029999,124.139999,602400,104.508034
"2013-02-27",124.050003,125.339996,123.870003,124.989998,322100,105.223618
"2013-02-28",124.989998,126.260002,124.529999,124.610001,480300,104.903725
"2013-03-01",124.269997,125.660004,123.809998,124.089996,590000,104.465958
"2013-03-04",123.760002,125.849998,123.559998,125.230003,636600,105.835045
"2013-03-05",125.75,128.149994,125.550003,127.730003,514500,107.947868
"2013-03-06",127.919998,128.320007,126.419998,127.25,408400,107.542206
"2013-03-07",127.360001,128.369995,126.980003,127.25,304400,107.542206
"2013-03-08",127.800003,128.050003,126.900002,127.900002,232000,108.091515
"2013-03-11",128.070007,128.339996,126.919998,127.25,332800,107.542206
"2013-03-12",127.160004,128.369995,127.050003,128.070007,342000,108.235229
"2013-03-13",127.989998,128.5,126.989998,128.089996,264800,108.252129
"2013-03-14",128.350006,128.910004,128.199997,128.910004,143000,108.945114
"2013-03-15",128.940002,129.649994,128.559998,128.899994,378300,108.936646
"2013-03-18",127.75,128.949997,127.720001,128.470001,162500,108.573265
"2013-03-19",128.570007,129.600006,128.570007,128.919998,220500,108.95356
"2013-03-20",129.199997,130.009995,128.779999,129.720001,201600,109.629669
"2013-03-21",128.899994,130.009995,128.679993,129.199997,348400,109.190201
"2013-03-22",129.509995,130.820007,129.509995,130.639999,273500,110.407196
"2013-03-25",130.789993,131.380005,129.820007,129.970001,374500,109.84095
"2013-03-26",130.529999,130.529999,128.009995,128.440002,455400,108.547905
"2013-03-27",127.110001,128.679993,126.160004,128.440002,283000,108.547905
"2013-03-28",128.759995,129.860001,127.940002,129.860001,475800,109.748001
"2013-04-01",129.440002,130.449997,128.940002,129.539993,228900,109.477524
"2013-04-02",130.110001,130.110001,127.769997,128.089996,353000,108.252129
"2013-04-03",128.220001,129.259995,126.879997,127.489998,746700,107.745049
"2013-04-04",127.769997,128.080002,126.660004,127.620003,287400,107.854881
"2013-04-05",126.529999,127.199997,126.019997,126.449997,265300,106.866104
"2013-04-08",126.540001,127.510002,126.110001,127.410004,220000,107.677429
"2013-04-09",127.800003,128.350006,127.410004,127.809998,337700,108.01548
"2013-04-10",128.039993,128.149994,127.150002,128.130005,303900,108.285934
"2013-04-11",128.270004,129.429993,128.119995,128.690002,170300,108.759193
"2013-04-12",128.619995,129.220001,127.839996,127.989998,129300,108.16761
"2013-04-15",126.25,127.739998,123.5,123.650002,400400,104.499748
"2013-04-16",124.5,124.739998,123.32,124.669998,294600,105.361771
"2013-04-17",124.440002,124.519997,123.309998,124.440002,404600,105.167412
"2013-04-18",124.639999,124.959999,123.220001,124.150002,293200,104.922318
"2013-04-19",124.800003,125.889999,124.379997,125.849998,191300,106.359039
"2013-04-22",125.760002,126.199997,124.57,125.379997,172800,105.961815
"2013-04-23",126.099998,128.580002,125.709999,128.039993,613500,108.209839
"2013-04-24",128.5,132.630005,128.5,131.380005,881600,111.032562
"2013-04-25",132.050003,133.149994,131.160004,133.050003,358400,112.443947
"2013-04-26",132.559998,133.820007,131.770004,132.470001,517400,111.953789
"2013-04-29",132.860001,134.059998,130.820007,133.610001,428000,112.917206
"2013-04-30",133.820007,135.009995,133.160004,134.990005,587000,114.083496
"2013-05-01",134.399994,134.600006,132.919998,133.009995,409500,112.41011
"2013-05-02",133.470001,133.940002,130.630005,133.289993,611100,112.646774
"2013-05-03",133.509995,134.110001,131.339996,131.979996,566300,111.539665
"2013-05-06",131.940002,133.800003,131.729996,133.649994,311000,112.951012
"2013-05-07",134.160004,135.740005,133.199997,135.729996,485000,114.708885
"2013-05-08",135.350006,136.190002,134.610001,135.970001,424200,114.911697
"2013-05-09",136.149994,136.350006,134.809998,135.289993,464400,114.337036
"2013-05-10",135.25,136.100006,135.089996,135.809998,420500,114.776474
"2013-05-13",135.690002,135.759995,134.889999,135.630005,303900,114.624352
"2013-05-14",135.850006,136.130005,134.770004,135.880005,292600,114.835648
"2013-05-15",135.800003,136.399994,135.210007,135.570007,308600,114.573654
"2013-05-16",134.660004,134.660004,129.729996,130.619995,1160100,110.390274
"2013-05-17",130.899994,132.149994,130.539993,131.919998,530900,111.488953
"2013-05-20",131.75,132.979996,131.089996,131.889999,387900,111.46357
"2013-05-21",131.740005,132.110001,130.789993,131.309998,531400,110.973412
"2013-05-22",131.179993,131.559998,128.570007,129.179993,426900,109.173271
"2013-05-23",128.119995,128.339996,127.110001,127.639999,618200,107.871788
"2013-05-24",127.389999,127.510002,125.870003,126.839996,510500,107.195709
"2013-05-28",128,128,125.699997,126.550003,474300,106.95063
"2013-05-29",126.150002,128.449997,125.330002,128.210007,577600,108.353539
"2013-05-30",128.309998,129.789993,127.800003,129.759995,410600,109.663467
"2013-05-31",129.419998,130.610001,128.429993,129.610001,765100,109.536705
"2013-06-03",130.5,130.5,127.279999,129,629300,109.426437
"2013-06-04",129.5,129.779999,127.809998,128.220001,326300,108.764771
"2013-06-05",128.179993,128.190002,126.300003,126.370003,299700,107.195503
"2013-06-06",126.32,127.690002,125.540001,127.690002,288800,108.315208
"2013-06-07",127.989998,128.639999,126.809998,127.790001,376100,108.40004
"2013-06-10",127.949997,128.850006,126.790001,128.850006,198700,109.299194
"2013-06-11",126.470001,128.169998,125.860001,127.279999,364700,107.96743
"2013-06-12",127.769997,128.009995,126.400002,126.860001,218400,107.611145
"2013-06-13",126.809998,129.660004,126.43,129.550003,279500,109.89296
"2013-06-14",128.759995,129.649994,128.039993,128.460007,228800,108.968376
"2013-06-17",129.320007,130.149994,129.080002,129.919998,245800,110.206841
"2013-06-18",130.050003,131.130005,129.960007,130.759995,209500,110.919388
"2013-06-19",130.589996,130.610001,127.769997,127.809998,222500,108.417007
"2013-06-20",126.910004,127.379997,125.82,125.940002,413200,106.830734
"2013-06-21",127.029999,127.029999,123.120003,124.589996,593200,105.685585
"2013-06-24",123.5,125.089996,122.889999,124.519997,310900,105.62619
"2013-06-25",126.089996,126.089996,124.360001,124.550003,236600,105.651627
"2013-06-26",125.529999,126.620003,124.440002,126.029999,216300,106.907082
"2013-06-27",126.839996,128.990005,126.449997,128.699997,230200,109.171951
"2013-06-28",128.75,129.25,127.5,128.259995,435400,108.798698
"2013-07-01",128.899994,129.960007,128.460007,129.059998,493300,109.477325
"2013-07-02",129.100006,129.740005,126.080002,126.360001,439600,107.186989
"2013-07-03",125.800003,126.970001,125.309998,126.449997,158100,107.263344
"2013-07-05",127.25,128.279999,126.080002,128.279999,173500,108.815674
"2013-07-08",128.440002,128.729996,126.07,126.860001,458800,107.611145
"2013-07-09",127.089996,127.599998,126.300003,126.849998,413300,107.602646
"2013-07-10",126.970001,127.760002,125.849998,127.760002,507500,108.37458
"2013-07-11",129.070007,129.100006,127.830002,128.970001,255200,109.400978
"2013-07-12",129.449997,131.119995,128.529999,131.080002,293300,111.190834
"2013-07-15",131.789993,132.270004,131.169998,132.190002,288900,112.132431
"2013-07-16",132.059998,132.419998,129.759995,129.789993,287000,110.09655
"2013-07-17",130.520004,130.740005,129.660004,130.240005,312200,110.478287
"2013-07-18",130.5,130.520004,129.320007,129.960007,542400,110.240768
"2013-07-19",129.660004,130.240005,129.169998,129.800003,248900,110.105057
"2013-07-22",129.850006,130.600006,129.369995,130.490005,338000,110.690369
"2013-07-23",130.539993,131.809998,127.790001,128.309998,666300,108.84111
"2013-07-24",133.449997,137.5,128.720001,129.460007,756000,109.81662
"2013-07-25",129.490005,130.860001,128.600006,130.860001,671200,111.004219
"2013-07-26",130.779999,131.740005,129.630005,131.610001,333000,111.640411
"2013-07-29",131.690002,132.25,130.720001,132.119995,277600,112.073029
"2013-07-30",132.770004,133.740005,131.970001,133.429993,542900,113.184265
"2013-07-31",134.270004,134.419998,132.839996,133.529999,345000,113.269081
"2013-08-01",134.639999,136.199997,133.490005,135.339996,590800,114.804428
"2013-08-02",135.619995,135.809998,134.589996,135.289993,313100,114.762039
"2013-08-05",135.139999,135.919998,134.25,135.539993,373500,114.974083
"2013-08-06",135.190002,135.289993,133.059998,134.429993,435500,114.032509
"2013-08-07",134.149994,134.429993,132.779999,133.350006,192800,113.116402
"2013-08-08",134.119995,134.149994,133.009995,133.669998,173200,113.387825
"2013-08-09",133.679993,133.800003,132.179993,133.470001,169700,113.218208
"2013-08-12",133.300003,134.559998,132.5,134.5,163100,114.091896
"2013-08-13",134.660004,138.600006,134.220001,138.539993,609700,117.518936
"2013-08-14",138.490005,138.75,137.690002,138.389999,449000,117.391663
"2013-08-15",137.699997,139.350006,136.960007,138.229996,642600,117.255905
"2013-08-16",138.570007,139.119995,138,138.179993,246800,117.213547
"2013-08-19",138.050003,139.050003,137.490005,137.75,252500,116.84877
"2013-08-20",137.809998,138.720001,137.639999,138.360001,187400,117.366219
"2013-08-21",138.190002,138.380005,136.679993,136.809998,207600,116.051399
"2013-08-22",137.190002,138.990005,136.570007,138.639999,113500,117.603714
"2013-08-23",139.029999,140.809998,138.190002,138.880005,162900,117.807343
"2013-08-26",138.639999,139.5,137.649994,138.440002,209700,117.84137
"2013-08-27",137.050003,137.330002,136.410004,136.789993,216300,116.436859
"2013-08-28",137.059998,137.419998,135.979996,136.759995,378500,116.411324
"2013-08-29",136.710007,137.639999,136.360001,137.339996,247400,116.905045
"2013-08-30",137.639999,137.919998,136.830002,136.949997,333600,116.573044
"2013-09-03",137.050003,139.720001,137.050003,139.059998,755800,118.369118
"2013-09-04",138.839996,139.520004,137.449997,138.669998,663400,118.037117
"2013-09-05",138.479996,139.169998,135.539993,135.740005,606300,115.543106
"2013-09-06",135.899994,136.839996,134.100006,134.259995,610000,114.283318
"2013-09-09",135.029999,136.009995,134.910004,135.419998,350300,115.270683
"2013-09-10",136.509995,138.130005,135.789993,138.130005,661500,117.577469
"2013-09-11",138.100006,139.029999,137.600006,138.880005,309700,118.215912
"2013-09-12",139.100006,139.729996,137.660004,138.110001,260300,117.560455
"2013-09-13",138.899994,139.809998,137.619995,139.020004,241400,118.335037
"2013-09-16",139.919998,142,139.899994,141.649994,485900,120.573769
"2013-09-17",141.729996,142.490005,140.550003,141.490005,284900,120.437546
"2013-09-18",141.399994,141.399994,139.869995,141.020004,365800,120.037476
"2013-09-19",141.729996,142.130005,140.520004,140.979996,240100,120.003448
"2013-09-20",141.410004,142.949997,140.899994,142.949997,715100,121.680336
"2013-09-23",142.360001,143.960007,141.800003,143.669998,341800,122.293152
"2013-09-24",143.539993,144.169998,142.630005,143.710007,370800,122.327248
"2013-09-25",144.029999,146.149994,142.940002,145.309998,426900,123.689194
"2013-09-26",145.679993,146.869995,144.949997,145.509995,246500,123.859398
"2013-09-27",145.179993,146.020004,144.529999,145.449997,269300,123.808311
"2013-09-30",144.660004,145.860001,143.550003,145.410004,388500,123.774292
"2013-10-01",145.800003,147.050003,145.139999,145.910004,621900,124.199875
"2013-10-02",147.110001,149.380005,145.990005,148.899994,632900,126.745033
"2013-10-03",149.020004,149.690002,146.570007,147.070007,347400,125.187294
"2013-10-04",147.440002,148.110001,146.869995,147.649994,201900,125.681015
"2013-10-07",146.429993,148.380005,146.429993,147.350006,163700,125.425659
"2013-10-08",147.75,148.389999,145.639999,145.869995,241700,124.165833
"2013-10-09",146.279999,146.550003,144.300003,144.809998,335800,123.263535
"2013-10-10",146.320007,148.020004,145.339996,147.410004,334500,125.47673
"2013-10-11",147.589996,148.630005,146.75,148.070007,453200,126.038528
"2013-10-14",147.139999,148.660004,146.800003,148.529999,218200,126.430084
"2013-10-15",148.720001,149.410004,147.809998,148.149994,157500,126.106598
"2013-10-16",148.720001,150.429993,148.580002,150.220001,208300,127.868614
"2013-10-17",149.800003,152.449997,149.800003,152.100006,365800,129.468872
"2013-10-18",152.630005,153,151.360001,152.960007,185100,130.200928
"2013-10-21",152.949997,154.050003,152.949997,153.779999,242400,130.898911
"2013-10-22",154.509995,155.649994,153.990005,154.619995,458600,131.613937
"2013-10-23",153.75,154.759995,151.410004,152.429993,388800,129.749802
"2013-10-24",148.5,150.759995,145.059998,147.869995,593100,125.86824
"2013-10-25",148.720001,150.960007,148.029999,150.940002,340900,128.481522
"2013-10-28",150.949997,151.429993,149.710007,150.690002,385900,128.268631
"2013-10-29",151.619995,153.5,150.830002,153.479996,357200,130.643555
"2013-10-30",153.919998,153.919998,152.600006,153.399994,312400,130.575455
"2013-10-31",153.649994,154.229996,152.580002,153.740005,437200,130.864853
"2013-11-01",153.929993,154.580002,151.800003,153.529999,537000,130.686127
"2013-11-04",153.509995,154.179993,152.259995,153.169998,216300,130.379639
"2013-11-05",153.050003,154.339996,152.050003,152.389999,337700,129.715683
"2013-11-06",153.649994,155.100006,153.649994,155.050003,261700,131.979965
"2013-11-07",155.470001,155.880005,154.130005,154.25,317100,131.298981
"2013-11-08",154.520004,156.580002,154.220001,156.419998,225200,133.146088
"2013-11-11",156.669998,157.419998,155.869995,156.320007,162400,133.060974
"2013-11-12",156,157.940002,155.339996,157.919998,393100,134.422928
"2013-11-13",157.470001,159.190002,156.710007,159.130005,170000,135.452881
"2013-11-14",159.539993,159.660004,157.809998,158.169998,249600,134.635712
"2013-11-15",158.220001,158.529999,157.190002,157.830002,273800,134.346298
"2013-11-18",158.380005,159.860001,155.979996,156.419998,282500,133.146088
"2013-11-19",156.729996,157.199997,155.600006,157.149994,201500,133.767517
"2013-11-20",157.520004,158.389999,155.770004,156.309998,177500,133.052475
"2013-11-21",157.520004,157.639999,155.990005,157.119995,356700,133.741943
"2013-11-22",155.5,157.389999,155.020004,157.220001,344200,133.827042
"2013-11-25",157.690002,158.490005,157.020004,157.520004,174000,134.082428
"2013-11-26",157.520004,158.119995,156.779999,156.860001,454800,133.520584
"2013-11-27",157.529999,159.25,157.050003,157.75,284600,134.278183
"2013-11-29",157.699997,158.990005,156.729996,156.830002,99700,133.495071
"2013-12-02",153.979996,156.75,147.300003,154.979996,468700,132.554245
"2013-12-03",154.509995,154.929993,152.740005,153.850006,292600,131.587753
"2013-12-04",153.710007,155.100006,151.669998,153.5,315300,131.288452
"2013-12-05",153.169998,154.279999,150.919998,153.169998,385900,131.006165
"2013-12-06",154.910004,155.279999,153.490005,154.470001,178000,132.118057
"2013-12-09",155.020004,155.660004,153.589996,153.889999,240500,131.621994
"2013-12-10",154.020004,154.389999,152,152.020004,283900,130.022629
"2013-12-11",151.889999,152.589996,150.589996,150.729996,314100,128.919281
"2013-12-12",150.699997,151.990005,150.259995,151.559998,258700,129.629089
"2013-12-13",151.679993,152.289993,149.059998,149.190002,366700,127.602119
"2013-12-16",149.410004,149.970001,148.169998,148.75,422100,127.225761
"2013-12-17",148.490005,148.75,147.119995,147.320007,373300,126.002686
"2013-12-18",148.630005,149.800003,147.279999,149.559998,604700,127.918541
"2013-12-19",149.289993,151.029999,148.389999,150.240005,526200,128.500168
"2013-12-20",150.600006,153.190002,150.169998,153.050003,498300,130.90358
"2013-12-23",153.509995,154,152,152.649994,233600,130.561386
"2013-12-24",152.169998,153.600006,151.830002,153.449997,53000,131.245667
"2013-12-26",153.850006,153.899994,152.929993,153.479996,111800,131.271317
"2013-12-27",153.509995,154.320007,152.75,153.589996,152700,131.365372
"2013-12-30",153.559998,155.199997,153.559998,154.440002,156600,132.092407
"2013-12-31",154.759995,156.070007,154.759995,155.869995,129300,133.315475
"2014-01-02",155.050003,155.389999,149.600006,151.070007,547800,129.210022
"2014-01-03",151.089996,151.759995,150.460007,151.050003,316900,129.192932
"2014-01-06",151.910004,152.800003,150.029999,150.630005,396900,128.83374
"2014-01-07",150.75,152.490005,149.300003,150.149994,406500,128.423172
"2014-01-08",149.869995,150.630005,148.360001,148.759995,340900,127.234314
"2014-01-09",148.919998,149.490005,147.509995,148.300003,669700,126.840874
"2014-01-10",149.210007,149.300003,147.970001,148.130005,422400,126.695473
"2014-01-13",148.320007,148.929993,146.75,147.009995,328300,125.737534
"2014-01-14",147.639999,148.649994,147.130005,148.479996,353400,126.994789
"2014-01-15",148.970001,149.429993,148,148.509995,225100,127.020493
"2014-01-16",148.029999,148.660004,146.619995,147.259995,357900,125.951378
"2014-01-17",147.119995,147.960007,146.309998,146.360001,222100,125.18158
"2014-01-21",147.339996,147.699997,145.330002,147.669998,469700,126.30201
"2014-01-22",148.020004,150.229996,148.020004,149.929993,309500,128.235016
"2014-01-23",149.179993,149.809998,146.080002,146.410004,352600,125.224327
"2014-01-24",146.389999,147.080002,142.880005,142.889999,410700,122.213669
"2014-01-27",143.360001,145.479996,142.679993,144.610001,327600,123.684784
"2014-01-28",144.850006,146.75,144.850006,146.270004,256600,125.104622
"2014-01-29",145.600006,146.520004,143.339996,143.940002,416900,123.111755
"2014-01-30",145.360001,148.279999,144.850006,148.119995,259300,126.68689
"2014-01-31",145.809998,146.860001,144.759995,144.759995,590100,123.813087
"2014-02-03",145.009995,145.649994,141,141,682000,120.597176
"2014-02-04",141.960007,143.949997,140.630005,142.139999,526800,121.572227
"2014-02-05",141.979996,142.830002,140.850006,142.289993,426300,121.700485
"2014-02-06",144,144.869995,136.839996,137.479996,900100,117.586479
"2014-02-07",137.309998,138.929993,136.350006,138.800003,702700,118.715546
"2014-02-10",138.490005,140.960007,137.449997,140.529999,592600,120.195206
"2014-02-11",141.039993,145.020004,140.820007,144.279999,576600,123.402565
"2014-02-12",144.059998,144.830002,142.5,144.169998,498000,123.308449
"2014-02-13",143.539993,146.830002,143.300003,146.759995,448600,125.523727
"2014-02-14",146.759995,148.169998,146.279999,147.229996,380700,125.925682
"2014-02-18",147.800003,149.179993,146.789993,149.039993,465300,127.473732
"2014-02-19",148.929993,150.520004,148.289993,148.990005,580900,127.430992
"2014-02-20",149.240005,150.300003,148.75,149.309998,264800,127.704697
"2014-02-21",149.770004,149.910004,148.479996,148.75,363400,127.225761
"2014-02-24",148.690002,149.869995,146.320007,146.729996,650300,125.498047
"2014-02-25",146.800003,147.429993,145.509995,146.039993,921200,124.90789
"2014-02-26",146.690002,148.410004,145.660004,148.039993,716400,126.618477
"2014-02-27",148.039993,149.600006,146.839996,149.139999,502900,127.559296
"2014-02-28",149.179993,150.639999,148.589996,149.240005,373000,127.644875
"2014-03-03",148.139999,148.539993,146.690002,147.190002,317700,125.891487
"2014-03-04",148.25,149.160004,147.830002,148.600006,569600,127.097458
"2014-03-05",148.669998,148.970001,148.070007,148.729996,375200,127.208641
"2014-03-06",149.009995,149.669998,148.570007,148.979996,409600,127.422447
"2014-03-07",149.990005,150.100006,148.179993,149.789993,418600,128.115234
"2014-03-10",148.350006,149.669998,147.399994,149.669998,451600,128.65683
"2014-03-11",149.880005,149.880005,148.199997,149.100006,538700,128.166855
"2014-03-12",148.130005,149.899994,147.800003,149.570007,308600,128.570831
"2014-03-13",149.910004,150.380005,148.929993,149.139999,383700,128.201202
"2014-03-14",149.080002,151.199997,148.789993,150.520004,317400,129.387466
"2014-03-17",151.479996,152.490005,150.970001,151.460007,253200,130.195511
"2014-03-18",151.619995,152.509995,151.220001,152.009995,250100,130.668304
"2014-03-19",152.649994,152.649994,150.160004,150.600006,219900,129.456253
"2014-03-20",150.369995,151.160004,150.029999,150.580002,182200,129.439056
"2014-03-21",151.350006,152.070007,150.529999,150.910004,447000,129.722733
"2014-03-24",151.5,152.100006,150.570007,150.860001,519800,129.679749
"2014-03-25",151.539993,152.220001,150.050003,151.160004,391900,129.937622
"2014-03-26",151.830002,152.149994,149.910004,149.949997,355000,128.897461
"2014-03-27",150.330002,150.490005,148.350006,148.889999,367500,127.98629
"2014-03-28",150,150.589996,148.669998,149.669998,191100,128.65683
"2014-03-31",150.75,153.100006,150.240005,153.050003,497300,131.562302
"2014-04-01",152.979996,152.979996,149.960007,151.889999,410900,130.56514
"2014-04-02",152.100006,153.119995,150.990005,152.619995,314800,131.192642
"2014-04-03",152.949997,154.009995,151.940002,153.759995,305200,132.172592
"2014-04-04",154.199997,154.759995,152.410004,152.5,236100,131.089478
"2014-04-07",152.229996,152.75,150.580002,150.809998,211800,129.636749
"2014-04-08",151.190002,153.070007,150.279999,152.729996,411000,131.287201
"2014-04-09",153.009995,154.139999,152.330002,154.009995,221300,132.387527
"2014-04-10",154.259995,155.850006,153.240005,153.360001,383500,131.828766
"2014-04-11",153.199997,154.419998,152.169998,153.470001,501000,131.923294
"2014-04-14",154.850006,155.940002,153.440002,155.669998,362000,133.814423
"2014-04-15",156,156.470001,154.720001,155.580002,273000,133.737061
"2014-04-16",156.350006,157.539993,156.029999,157.130005,200200,135.069473
"2014-04-17",156.690002,158.720001,156.539993,158.410004,301400,136.169785
"2014-04-21",158.759995,158.839996,157.089996,158.429993,258700,136.186905
"2014-04-22",158.410004,159.479996,158.179993,158.360001,363000,136.126755
"2014-04-23",158.179993,161.320007,157.770004,161.309998,592600,138.662613
"2014-04-24",161.199997,161.520004,157.080002,157.490005,842200,135.378937
"2014-04-25",157.669998,159.289993,156.690002,158.169998,385600,135.963425
"2014-04-28",158.399994,158.740005,156.309998,156.699997,358300,134.699829
"2014-04-29",157.080002,158.809998,156.520004,158.580002,322800,136.315857
"2014-04-30",158.369995,158.440002,155.630005,158.029999,590000,135.843094
"2014-05-01",158.600006,160.229996,157.759995,160.100006,258000,137.622482
"2014-05-02",160.119995,160.5,158.979996,159.309998,352200,136.943405
"2014-05-05",159.309998,160.059998,158.25,158.899994,208100,136.590958
"2014-05-06",158.690002,159.389999,158.259995,158.800003,203700,136.50502
"2014-05-07",159,160.300003,158.5,160.220001,365000,137.725616
"2014-05-08",160.080002,161.289993,159.440002,159.830002,267300,137.390396
"2014-05-09",159.270004,159.679993,157.520004,158.360001,303700,136.126755
"2014-05-12",159.320007,160.190002,158.169998,158.570007,316700,136.307281
"2014-05-13",158.570007,159.419998,157.429993,158.550003,737300,136.290054
"2014-05-14",158.119995,159.029999,156.850006,157.050003,455600,135.000702
"2014-05-15",156.619995,157.830002,155.919998,156.800003,534900,134.785782
"2014-05-16",156.800003,157.320007,155.759995,157.289993,248800,135.206985
"2014-05-19",157.229996,158.839996,156.600006,158.270004,301500,136.049423
"2014-05-20",157.880005,158.339996,157.419998,157.940002,316300,135.765717
"2014-05-21",158.649994,159.059998,157.660004,158.699997,238600,136.419052
"2014-05-22",158.830002,159.899994,157.490005,159.460007,319700,137.072327
"2014-05-23",159.460007,160.089996,158.740005,159.320007,204300,136.951981
"2014-05-27",160.080002,161.449997,159.360001,161.380005,298100,138.722733
"2014-05-28",161.410004,162.179993,159.960007,159.970001,263100,137.510742
"2014-05-29",160.110001,160.770004,159.259995,160,342600,137.536484
"2014-05-30",160.270004,160.839996,159.550003,160.020004,301000,137.553696
"2014-06-02",159.729996,159.830002,158.429993,159.110001,274900,137.415512
"2014-06-03",158.960007,159.630005,158.020004,159.589996,260600,137.830109
"2014-06-04",159.539993,161.839996,158.800003,161.839996,386500,139.77327
"2014-06-05",161.820007,162.25,160.720001,161.869995,215800,139.799149
"2014-06-06",162.050003,163.070007,161.75,161.800003,289600,139.73877
"2014-06-09",161.639999,162.110001,160.229996,160.75,241200,138.831924
"2014-06-10",160.75,161.860001,160.75,161.809998,423900,139.747391
"2014-06-11",161.179993,162.240005,160.449997,160.699997,367500,138.788727
"2014-06-12",160.660004,160.919998,158.419998,159.550003,448400,137.795563
"2014-06-13",160,160.5,159.029999,160.289993,190400,138.434631
"2014-06-16",160.160004,160.619995,158.869995,159.119995,203400,137.424133
"2014-06-17",159.089996,160.880005,158.660004,159.899994,285400,138.097824
"2014-06-18",160.059998,161.020004,159.179993,160.130005,233300,138.296463
"2014-06-19",160.490005,160.979996,159.380005,159.720001,192200,137.942337
"2014-06-20",159.679993,160.5,159.279999,159.360001,461700,137.631424
"2014-06-23",159.869995,160,158.899994,159.300003,211300,137.579636
"2014-06-24",158.839996,159.809998,158.770004,159.139999,176700,137.441437
"2014-06-25",159.039993,160.300003,158.779999,160.160004,234800,138.322342
"2014-06-26",159.779999,160.929993,157.210007,158.539993,274700,136.923248
"2014-06-27",157.910004,159.809998,157.889999,159.259995,312400,137.545044
"2014-06-30",159.149994,161,158.559998,160.490005,362100,138.607346
"2014-07-01",161.539993,162.630005,160.800003,161.940002,419400,139.85965
"2014-07-02",161.229996,162.039993,160.020004,160.309998,247500,138.451859
"2014-07-03",160.990005,162.110001,160.110001,162.100006,122700,139.997818
"2014-07-07",161.440002,162.740005,160.690002,161.360001,285000,139.358749
"2014-07-08",161.529999,163.800003,161.050003,163.610001,371200,141.301971
"2014-07-09",163.720001,164.460007,163.179993,163.889999,378500,141.543762
"2014-07-10",163.009995,163.929993,161.470001,163.679993,396100,141.362381
"2014-07-11",163.649994,164.389999,162.649994,163.809998,175100,141.474655
"2014-07-14",164.949997,165.630005,164.220001,164.5,132200,142.070587
"2014-07-15",164.899994,165.5,164.229996,164.919998,163500,142.433319
"2014-07-16",165.649994,165.649994,163.309998,163.869995,332900,141.526489
"2014-07-17",163.300003,163.759995,161.100006,161.149994,261700,139.177353
"2014-07-18",161.520004,162.919998,161.029999,162.440002,265700,140.291458
"2014-07-21",162.419998,162.5,161.639999,161.990005,217200,139.902832
"2014-07-22",162,163.600006,161.630005,163.399994,532200,141.120544
"2014-07-23",163.449997,165.229996,162.740005,165.220001,325000,142.692444
"2014-07-24",161.399994,163.539993,160.259995,162.660004,609300,140.481461
"2014-07-25",161.979996,162.449997,160.559998,160.720001,350100,138.806015
"2014-07-28",160.460007,161.369995,159.259995,161.110001,492300,139.142807
"2014-07-29",160.880005,161.710007,159.610001,159.619995,459700,137.855957
"2014-07-30",158.639999,159.479996,155.960007,156.020004,895100,134.746872
"2014-07-31",155.770004,157.210007,155.490005,155.910004,574700,134.651825
"2014-08-01",155.330002,157.839996,155.229996,157.679993,524200,136.18045
"2014-08-04",157.639999,159.059998,156.979996,158.580002,475400,136.957794
"2014-08-05",157.419998,159.389999,156.830002,158.119995,529400,136.560516
"2014-08-06",157.710007,158.710007,157.550003,158.449997,287500,136.845505
"2014-08-07",158.880005,159.119995,157.580002,158.039993,206800,136.49144
"2014-08-08",158.220001,159.380005,157.089996,159.100006,245800,137.40686
"2014-08-11",159.699997,160.949997,158.25,159.809998,322400,138.020081
"2014-08-12",160.119995,161.160004,159.529999,160.25,222000,138.400101
"2014-08-13",160.300003,161.509995,160.300003,160.949997,229300,139.004578
"2014-08-14",161.130005,162.139999,160.919998,161.929993,196400,139.850983
"2014-08-15",163.169998,163.889999,162.059998,162.669998,322300,140.490128
"2014-08-18",163.179993,164.059998,162.5,162.669998,325500,140.490128
"2014-08-19",163.080002,163.300003,162.440002,162.589996,241700,140.421021
"2014-08-20",162.190002,163.259995,161.679993,162.779999,176400,140.585114
"2014-08-21",162.529999,164.490005,162.529999,163.910004,259000,141.56105
"2014-08-22",163.589996,164.039993,162.089996,162.139999,258500,140.03241
"2014-08-25",162.179993,163.210007,161.690002,162.910004,195100,141.351227
"2014-08-26",162.630005,163.190002,161.820007,162.139999,318600,140.683151
"2014-08-27",161.949997,163.820007,161.800003,163.589996,287300,141.941238
"2014-08-28",163.479996,163.949997,162.649994,163.229996,235100,141.62886
"2014-08-29",163.690002,164.860001,163.029999,163.839996,349700,142.158142
"2014-09-02",164.539993,166.559998,164.539993,165.460007,345900,143.563812
