"dates","KMB.Open","KMB.High","KMB.Low","KMB.Close","KMB.Volume","KMB.Adjusted"
"2012-08-06",81.927132,82.099709,80.067116,80.258865,5104233,60.703892
"2012-08-07",80.546501,80.719078,77.938637,79.309685,7306528,59.985962
"2012-08-08",79.098755,80.21093,79.098755,79.817833,5088484,60.370296
"2012-08-09",79.57814,79.817833,79.261742,79.434326,2820376,60.080235
"2012-08-10",79.338448,79.635666,79.252159,79.405563,2315043,60.058472
"2012-08-13",79.280922,79.472672,79.031639,79.089165,2190404,59.819172
"2012-08-14",79.415146,79.56855,79.050812,79.520615,2348315,60.145515
"2012-08-15",79.463089,79.961647,79.14669,79.606903,1515792,60.210758
"2012-08-16",79.482262,80.134232,79.386383,80.00959,1969810,60.51532
"2012-08-17",80.038353,80.584854,79.827423,80.488976,2205736,60.877922
"2012-08-20",80.364334,80.728668,80.230103,80.613617,2186754,60.972191
"2012-08-21",80.767021,81.016296,80.565674,80.699905,2136794,61.037457
"2012-08-22",80.565674,80.824547,80.182167,80.393097,2135855,60.805393
"2012-08-23",80.278046,80.508148,79.894531,79.980827,1245759,60.493587
"2012-08-24",79.865768,80.536911,79.865768,80.21093,1366330,60.66761
"2012-08-27",80.153404,80.41227,80.153404,80.172577,1022140,60.638603
"2012-08-28",80,80.498566,80,80.22052,1081382,60.674877
"2012-08-29",80.22052,80.316399,79.980827,80.047935,1337335,60.544331
"2012-08-30",79.952065,80.134232,79.089165,80.038353,2249021,60.537094
"2012-08-31",80.249283,80.441032,79.846596,80.153404,1854037,60.624111
"2012-09-04",80.325981,80.910835,79.932884,80.278046,3637358,60.71838
"2012-09-05",79.472672,79.884949,79.194633,79.194633,3404456,60.433029
"2012-09-06",79.453499,80.182167,79.453499,80.172577,2009339,61.179302
"2012-09-07",80.306808,80.536911,79.252159,79.511024,2248082,60.6745
"2012-09-10",79.482262,79.491852,78.839882,78.974113,1993903,60.264778
"2012-09-11",79.069992,79.35762,78.648132,78.954941,1776333,60.250122
"2012-09-12",79.031639,79.395973,78.763184,78.945351,1632399,60.242836
"2012-09-13",78.667305,79.904121,78.667305,79.837006,2469720,60.923233
"2012-09-14",79.856186,79.952065,78.513901,79.271332,3475276,60.491577
"2012-09-17",79.242569,79.683601,78.839882,79.597313,2009861,60.740337
"2012-09-18",79.491852,80.182167,79.415146,80.182167,1805016,61.186626
"2012-09-19",80.182167,80.891663,80.182167,80.891663,2159114,61.728043
"2012-09-20",80.901245,81.649086,80.901245,81.495689,2367193,62.18895
"2012-09-21",81.668266,81.975075,81.553215,81.80249,3603461,62.42308
"2012-09-24",81.687439,82.214767,81.313522,82.070946,1787702,62.627937
"2012-09-25",82.262703,82.636627,81.975075,81.975075,2204276,62.554787
"2012-09-26",81.975075,82.310638,81.792908,81.840843,1659622,62.452347
"2012-09-27",81.994247,82.377754,81.572388,82.157242,1655554,62.693794
"2012-09-28",82.051773,82.329819,81.514862,82.24353,1899094,62.759632
"2012-10-01",82.24353,83.068069,82.080536,82.86673,1834846,63.235226
"2012-10-02",83.135185,83.326942,82.531158,82.809204,1686427,63.191319
"2012-10-03",83.07766,83.096832,82.588684,82.885902,1702593,63.249844
"2012-10-04",82.943436,83.413231,82.943436,83.211891,1301038,63.498585
"2012-10-05",83.499519,83.557045,83.135185,83.30777,1194026,63.571739
"2012-10-08",83.250237,83.336533,82.885902,83.07766,1083468,63.396145
"2012-10-09",83.106422,83.269417,82.492805,82.521568,1596833,62.971825
"2012-10-10",82.64621,83.231064,82.358582,82.44487,1111212,62.913284
"2012-10-11",82.847557,82.86673,82.281876,82.44487,986574,62.913284
"2012-10-12",82.569511,82.905083,81.975075,82.118889,1186308,62.664555
"2012-10-15",82.090126,82.991371,82.01342,82.713326,1082530,63.118137
"2012-10-16",82.809204,83.144775,82.64621,83.08725,1265368,63.403488
"2012-10-17",83.173538,83.940559,83.068069,83.835091,1098488,63.974167
"2012-10-18",83.700867,84.180252,83.441994,84.065201,1365704,64.149742
"2012-10-19",83.892616,84.007668,83.010544,83.29818,2140340,63.564449
"2012-10-22",83.116013,83.259827,82.358582,82.972198,1862381,63.315681
"2012-10-23",82.425697,82.86673,81.744965,82.396935,2002769,62.876698
"2012-10-24",82.86673,83.29818,80.546501,80.747841,3421979,61.618298
"2012-10-25",80.977951,81.466919,79.022049,79.424736,3798815,60.608639
"2012-10-26",79.453499,79.58773,78.878235,79.338448,2229308,60.542793
"2012-10-31",79.348038,80.095879,79.194633,80.00959,2744446,61.054916
"2012-11-01",79.952065,80.699905,79.635666,80.306808,2136481,61.28175
"2012-11-02",80.786194,80.987534,79.837006,79.904121,1902223,60.974468
"2012-11-05",79.616493,79.923302,79.443909,79.702782,1411492,60.820816
"2012-11-06",79.875359,80.297218,79.645256,79.99041,1192775,61.040295
"2012-11-07",79.645256,79.942474,78.763184,79.664429,2042507,60.791542
"2012-11-08",79.376801,80.258865,79.194633,79.194633,1816697,60.433029
"2012-11-09",79.098755,80.057526,79.098755,79.702782,1888351,60.820816
"2012-11-12",79.693192,80.306808,79.35762,80.191757,1508074,61.193947
"2012-11-13",79.942474,81.255989,79.942474,80.910835,2266022,61.742668
"2012-11-14",81.06424,81.246407,80.143814,80.402687,2540018,61.354912
"2012-11-15",80.393097,80.690315,79.961647,80.373924,2072545,61.332947
"2012-11-16",80.604027,81.524452,80.354744,81.524452,2984023,62.210911
"2012-11-19",81.975075,82.66539,81.888779,82.45446,2462002,62.920612
"2012-11-20",82.348991,82.732506,81.994247,82.66539,1978571,63.081566
"2012-11-21",82.87632,82.905083,82.23394,82.722916,1151889,63.125465
"2012-11-23",82.905083,83.739212,82.790031,83.739212,727075,63.90099
"2012-11-26",83.413231,83.413231,82.66539,82.818794,1814820,63.198612
"2012-11-27",83.000961,83.250237,81.994247,82.051773,2210117,62.613319
"2012-11-28",82.166824,82.751678,81.936722,82.483223,2348106,62.942554
"2012-11-29",82.473633,82.684563,81.927132,82.138062,2328080,62.679161
"2012-11-30",82.195587,82.473633,81.936722,82.186005,3149339,62.715748
"2012-12-03",82.291466,82.550339,81.792908,82.157242,1958963,62.693794
"2012-12-04",81.994247,82.45446,81.639503,82.272293,2771042,62.781597
"2012-12-05",81.687439,81.975075,81.198463,81.342285,1855393,62.611851
"2012-12-06",81.390221,81.668266,81.083412,81.486099,1478661,62.722549
"2012-12-07",81.543625,82.387344,81.534035,82.368172,1417020,63.401516
"2012-12-10",82.205177,82.358582,81.869606,82.176414,1480539,63.253918
"2012-12-11",82.358582,82.550339,82.0326,82.24353,1615607,63.305561
"2012-12-12",82.45446,82.511986,81.80249,81.975075,1905770,63.098934
"2012-12-13",81.975075,82.6558,81.917549,82.24353,1574409,63.305561
"2012-12-14",82.051773,82.44487,81.390221,81.543625,2148476,62.766827
"2012-12-17",81.668266,82.070946,81.514862,81.994247,1985559,63.113697
"2012-12-18",81.994247,82.86673,81.668266,82.607864,2476291,63.586033
"2012-12-19",82.607864,82.713326,81.438156,81.495689,1450709,62.729916
"2012-12-20",81.543625,81.879196,81.198463,81.447746,1514227,62.693035
"2012-12-21",81.236816,81.495689,80.441032,80.584854,4432124,62.028835
"2012-12-24",80.22052,80.527328,80.162994,80.335571,755966,61.836941
"2012-12-26",80.316399,80.623199,79.837006,80.047935,1405860,61.615547
"2012-12-27",80.047935,80.546501,79.750717,80.469795,1555113,61.940254
"2012-12-28",80.191757,80.594437,79.693192,79.702782,1256085,61.34988
"2012-12-31",79.376801,80.968361,79.300095,80.949188,1773621,62.309277
"2013-01-02",81.850433,82.837967,81.495689,82.818794,2701370,63.74836
"2013-01-03",82.933846,82.933846,82.166824,82.464043,1875314,63.475285
"2013-01-04",82.627037,82.818794,82.061363,82.799614,1776438,63.733604
"2013-01-07",82.377754,82.396935,80.901245,80.977951,2791694,62.331406
"2013-01-08",80.805367,81.093002,80.460213,80.565674,2512066,62.014069
"2013-01-09",80.834129,81.361458,80.565674,81.121765,1923813,62.442127
"2013-01-10",81.294342,81.572388,80.968361,81.428574,1996928,62.678272
"2013-01-11",81.59156,81.764145,81.217644,81.59156,1313033,62.803719
"2013-01-14",81.725792,82.301056,81.543625,82.118889,1348078,63.209656
"2013-01-15",82.128479,82.45446,81.792908,82.166824,1560641,63.24651
"2013-01-16",82.147652,82.147652,81.677849,81.965485,1293633,63.091553
"2013-01-17",82.195587,83.096832,82.061363,82.770851,1252226,63.711464
"2013-01-18",82.914665,83.269417,82.45446,83.240654,1652425,64.07309
"2013-01-22",83.259827,83.700867,82.981781,83.604988,1446432,64.353546
"2013-01-23",83.278999,84.007668,83.278999,83.413231,1731380,64.205925
"2013-01-24",83.413231,83.643333,82.588684,83.010544,2541478,63.895962
"2013-01-25",83.998085,84.074783,82.483223,82.703735,3350429,63.659809
"2013-01-28",82.895493,83.403641,82.703735,83.221474,2149832,64.058334
"2013-01-29",83.020134,84.803452,83.020134,84.506233,3106576,65.047234
"2013-01-30",84.46788,85.225311,84.285713,84.515823,2004542,65.054634
"2013-01-31",84.563759,85.906036,83.911797,85.819748,4445370,66.058304
"2013-02-01",86.1745,86.471718,85.982742,86.299133,3221410,66.427315
"2013-02-04",85.733459,86.193672,85.54171,85.618408,1651278,65.903313
"2013-02-05",86.011505,87.056564,85.992332,86.519653,2294183,66.597023
"2013-02-06",86.155319,87.181206,85.675934,87.152443,2033641,67.084106
"2013-02-07",87.037392,87.401726,86.711411,87.229149,1929550,67.143166
"2013-02-08",87.229149,87.794823,86.893578,87.152443,1723349,67.084106
"2013-02-11",86.519653,87.171623,86.490891,86.673058,1917034,66.715149
"2013-02-12",86.807289,86.845634,86.049858,86.193672,2045636,66.34613
"2013-02-13",86.145737,86.366249,85.695107,86.184082,1971166,66.33876
"2013-02-14",86.164909,86.807289,86.088203,86.471718,1891898,66.560143
"2013-02-15",86.70182,87.507195,86.538834,87.440079,2296790,67.305527
"2013-02-19",87.56472,88.418022,87.54554,88.40844,2494439,68.050896
"2013-02-20",88.40844,88.849472,87.948227,87.957817,2570682,67.704079
"2013-02-21",87.737297,88.465965,87.372963,88.072868,1856018,67.792618
"2013-02-22",88.092041,90.613617,88.092041,90.604027,4916285,69.740913
"2013-02-25",90.709496,91.946312,90.354744,90.354744,4927236,69.549042
"2013-02-26",90.469795,91.121765,89.952065,90.335571,4043815,69.534286
"2013-02-27",90.124641,91.534035,89.875359,91.265579,1917660,70.250137
"2013-02-28",91.255989,91.955894,90.393097,90.393097,2935211,69.578568
"2013-03-01",90.335571,90.661552,89.884949,90.41227,2423098,69.593346
"2013-03-04",90.41227,91.131355,90.287636,91.121765,1634277,70.139442
"2013-03-05",91.428574,92.521568,91.428574,91.917549,2001830,70.751976
"2013-03-06",91.323105,91.514862,90.508148,90.738258,1732632,70.439384
"2013-03-07",90.891663,91.294342,90.095879,90.095879,2118124,69.940712
"2013-03-08",90.43145,90.488976,89.760307,90.306808,2415067,70.104454
"2013-03-11",90.345161,90.776604,89.923302,90.00959,2316712,69.873711
"2013-03-12",89.817833,90.527328,89.760307,90.20134,2002143,70.022575
"2013-03-13",90.124641,90.354744,89.453499,89.549377,2203755,69.516464
"2013-03-14",89.77948,90.191757,89.741135,89.913712,1953643,69.799278
"2013-03-15",89.664429,90.105469,88.839882,89.415146,3452539,69.412262
"2013-03-18",88.398849,89.36721,88.120804,89.069992,2265083,69.144325
"2013-03-19",89.069992,90.124641,89.060402,90.028763,1942587,69.888626
"2013-03-20",90.162994,91.80249,90.153404,91.601151,2866373,71.109238
"2013-03-21",91.38063,91.418983,90.42186,91.016296,2827364,70.655228
"2013-03-22",91.083412,91.946312,91.045059,91.716202,1775395,71.198547
"2013-03-25",91.946312,91.994247,90.546501,90.64238,2975679,70.364967
"2013-03-26",91.07383,93.365295,91.07383,93.30777,3543488,72.434082
"2013-03-27",92.761269,93.154366,92.396935,92.914665,2033537,72.128906
"2013-03-28",92.684563,93.950142,92.492805,93.940559,2462314,72.925308
