"dates","EMN.Open","EMN.High","EMN.Low","EMN.Close","EMN.Volume","EMN.Adjusted"
"2013-02-05",73.019997,73.300003,72.559998,72.879997,1423200,58.894402
"2013-02-06",72.57,73,72.150002,72.769997,1086600,58.805515
"2013-02-07",72.93,73.029999,71.57,72.470001,965800,58.56311
"2013-02-08",72.510002,73.32,72.449997,73.309998,911100,59.241894
"2013-02-11",73.339996,74.269997,73.169998,74.129997,1033900,59.904556
"2013-02-12",74.099998,74.360001,73.370003,73.93,991200,59.74292
"2013-02-13",74.260002,75.18,74.129997,74.779999,1411700,60.429821
"2013-02-14",74.43,74.550003,73.760002,74.080002,1904100,59.864147
"2013-02-15",74.139999,74.709999,73.050003,73.459999,2525800,59.363117
"2013-02-19",73.800003,73.970001,73.290001,73.43,1105700,59.338879
"2013-02-20",73.309998,73.410004,70.199997,70.220001,1976600,56.744888
"2013-02-21",70.139999,70.209999,67.269997,68.720001,3844400,55.532719
"2013-02-22",69.260002,71.730003,69.25,71.690002,2124700,57.932793
"2013-02-25",71.779999,71.779999,67.940002,68,2332400,54.950897
"2013-02-26",68.470001,68.93,67.410004,68.57,1954700,55.411503
"2013-02-27",68.900002,71.339996,68.800003,70.790001,2044500,57.205482
"2013-02-28",70.779999,71.220001,69.720001,69.730003,1730400,56.348896
"2013-03-01",69.089996,70.019997,68.290001,69.709999,2630000,56.332722
"2013-03-04",69.300003,70.029999,68.550003,69.779999,1537100,56.389317
"2013-03-05",70.279999,71.480003,70.019997,71.120003,1333900,57.472183
"2013-03-06",71.650002,72.309998,71.370003,72,1177200,58.183289
"2013-03-07",71.870003,72.260002,71.300003,72.019997,1200100,58.199455
"2013-03-08",72.589996,73.129997,71.769997,72.230003,1240900,58.369156
"2013-03-11",72.190002,72.800003,71.589996,72.779999,818700,58.813602
"2013-03-12",72.589996,73.419998,72.349998,73.160004,1033900,59.120701
"2013-03-13",73.040001,73.050003,72.18,72.720001,804300,59.007084
"2013-03-14",73.220001,73.580002,72.919998,73.25,739000,59.437153
"2013-03-15",72.809998,73.410004,72.529999,72.599998,1230900,58.909725
"2013-03-18",71.540001,73,71.540001,72.830002,1134800,59.096348
"2013-03-19",72.959999,73.559998,71.800003,72.769997,903600,59.047657
"2013-03-20",73.209999,73.830002,72.959999,73.18,661700,59.380337
"2013-03-21",72.089996,72.239998,70.459999,70.480003,2770900,57.189487
"2013-03-22",70.910004,71.150002,69.599998,70.110001,1772000,56.889267
"2013-03-25",70.550003,70.669998,68.879997,68.989998,1423800,55.980457
"2013-03-26",69.470001,69.940002,68.93,69.230003,1466900,56.175205
"2013-03-27",68.849998,69.330002,67.769997,69.07,1962500,56.045361
"2013-03-28",69.230003,70.480003,69.120003,69.870003,1325100,56.694508
"2013-04-01",69.730003,69.910004,68.970001,69.139999,1164800,56.102161
"2013-04-02",69.400002,69.419998,68.029999,68.199997,1570100,55.339439
"2013-04-03",68.290001,68.489998,66.110001,66.470001,2513200,53.935665
"2013-04-04",66.639999,67.849998,66.559998,67.519997,1688600,54.78767
"2013-04-05",66.269997,68.25,65.709999,68.139999,1905100,55.290752
"2013-04-08",68.18,68.220001,67.120003,67.860001,1520600,55.06353
"2013-04-09",67.970001,68.839996,67.610001,68.550003,1421400,55.623436
"2013-04-10",68.669998,68.75,67.389999,67.900002,1669600,55.095993
"2013-04-11",68.099998,69.239998,67.639999,68.290001,1031500,55.412464
"2013-04-12",67.800003,68.029999,66.739998,68,881600,55.177143
"2013-04-15",68,68.150002,65.440002,65.589996,2059500,53.221596
"2013-04-16",66.510002,68,66.25,67.870003,1541800,55.071667
"2013-04-17",66.970001,67.139999,66.330002,66.970001,1320900,54.34137
"2013-04-18",67.139999,67.519997,65.559998,66.349998,1926000,53.838295
"2013-04-19",67.360001,70.849998,67.360001,69.800003,3426600,56.637711
"2013-04-22",69.879997,70.010002,68.269997,69.32,1571900,56.248226
"2013-04-23",69.480003,70.669998,69.290001,70.599998,1267600,57.286854
"2013-04-24",70.879997,71.959999,70.599998,71.849998,1849300,58.301147
"2013-04-25",72.599998,73.650002,72.25,72.650002,2635000,58.950302
"2013-04-26",72.169998,73,68.620003,68.970001,2655100,55.964226
"2013-04-29",68.510002,68.510002,66.790001,68.269997,2263400,55.396225
"2013-04-30",68.110001,68.260002,66.629997,66.650002,2372600,54.081726
"2013-05-01",66.220001,66.260002,63.48,64.059998,4598100,51.98011
"2013-05-02",64.120003,66.290001,64.120003,66.029999,2723300,53.578621
"2013-05-03",67.290001,68.889999,67.220001,67.889999,1967600,55.087898
"2013-05-06",68.010002,68.669998,67.459999,68.519997,1065000,55.599075
"2013-05-07",68.970001,69.529999,68.419998,69.239998,1111600,56.183315
"2013-05-08",69.160004,69.419998,68.099998,68.599998,1174500,55.663994
"2013-05-09",68.650002,68.690002,66.760002,66.839996,2168300,54.235878
"2013-05-10",66.889999,67.389999,66.610001,67.239998,1488500,54.560459
"2013-05-13",66.919998,67.330002,66.099998,66.559998,1248200,54.008682
"2013-05-14",66.510002,67.529999,66.5,67.440002,1151000,54.72274
"2013-05-15",67.339996,70.839996,67.190002,70.830002,3457500,57.473476
"2013-05-16",70.57,72.150002,70.57,71.400002,3176000,57.935997
"2013-05-17",72.050003,73.959999,71.809998,73.949997,2786100,60.005138
"2013-05-20",73.639999,73.989998,73.120003,73.370003,1645100,59.534512
"2013-05-21",73.360001,73.699997,73.010002,73.150002,1247700,59.356003
"2013-05-22",72.839996,74.620003,71.860001,72.440002,1496300,58.779881
"2013-05-23",71.559998,72.809998,70.699997,72.110001,1044800,58.512127
"2013-05-24",71.379997,72.190002,70.889999,71.900002,824100,58.341709
"2013-05-28",72.980003,73.349998,71.650002,71.879997,1093500,58.325489
"2013-05-29",71.379997,72.139999,71.120003,71.889999,952600,58.333591
"2013-05-30",72,72.440002,71.440002,71.919998,919000,58.357948
"2013-05-31",71.720001,73.470001,71.440002,71.720001,1278400,58.19566
"2013-06-03",71.910004,72.639999,70.970001,72.339996,1086200,58.698761
"2013-06-04",72.150002,73.559998,70.790001,71.110001,1733600,57.700695
"2013-06-05",70.779999,70.860001,68.699997,68.93,1856000,55.931763
"2013-06-06",68.629997,69.639999,68.110001,69.629997,1546500,56.499756
"2013-06-07",69.959999,71.019997,69.239998,70.419998,1171900,57.140793
"2013-06-10",70.690002,71.07,70.169998,70.550003,839900,57.246296
"2013-06-11",69.43,69.919998,69.129997,69.400002,1216000,56.313148
"2013-06-12",69.959999,69.980003,68.559998,68.720001,948100,56.00346
"2013-06-13",68.470001,71.559998,68.32,71.360001,1234900,58.154938
"2013-06-14",71.010002,71.629997,70.860001,71.019997,1170100,57.877842
"2013-06-17",72.989998,72.989998,71.809998,72.260002,1543400,58.888397
"2013-06-18",72.470001,73.849998,72.279999,73.25,1529700,59.695198
"2013-06-19",73.150002,73.480003,72.309998,72.330002,904200,58.945438
"2013-06-20",71.410004,71.970001,70.099998,70.459999,1541700,57.421478
"2013-06-21",71,71.169998,69.449997,70.790001,1594500,57.690411
"2013-06-24",69.169998,70.410004,68.029999,70,1849100,57.046577
"2013-06-25",70.82,71.18,69.809998,70.330002,1043000,57.315548
"2013-06-26",70.730003,72.339996,70.629997,72.080002,1515100,58.741707
"2013-06-27",72.580002,72.830002,71.919998,72.019997,853300,58.69281
"2013-06-28",71.809998,72.330002,69.959999,70.010002,2440200,57.054768
"2013-07-01",70.360001,72.139999,69.75,71.379997,1627300,58.17123
"2013-07-02",71.360001,72.269997,69.980003,70.709999,1407300,57.625225
"2013-07-03",70.529999,71.190002,70.160004,71.029999,566700,57.885998
"2013-07-05",71.839996,72.400002,71.089996,72.010002,722800,58.684654
"2013-07-08",72.419998,72.830002,71.93,72.709999,1160400,59.255119
"2013-07-09",73.040001,74.099998,73.040001,73.43,1518600,59.841881
"2013-07-10",73.419998,73.769997,72.379997,73,1125500,59.491451
"2013-07-11",74.32,74.550003,73.519997,73.970001,1075600,60.28196
"2013-07-12",73.889999,73.970001,73.239998,73.959999,749900,60.2738
"2013-07-15",73.839996,74.739998,73.82,74.199997,940800,60.469395
"2013-07-16",74.510002,74.68,73.260002,73.589996,1038400,59.972279
"2013-07-17",74,75.489998,74,75.279999,1545500,61.349552
"2013-07-18",75.339996,76.199997,74.730003,74.870003,1232100,61.015434
"2013-07-19",74.970001,75.870003,74.419998,75.709999,970300,61.699966
"2013-07-22",75.699997,76.360001,75.400002,75.610001,778400,61.618454
"2013-07-23",75.879997,76.139999,75.25,75.809998,738900,61.781467
"2013-07-24",75.839996,76,74.199997,75.040001,852100,61.153961
"2013-07-25",74.739998,75.949997,74.709999,75.470001,1062800,61.504375
"2013-07-26",75.129997,75.160004,73.510002,74.160004,883500,60.436798
"2013-07-29",74.290001,75.360001,74.199997,75.029999,1188500,61.145821
"2013-07-30",79.57,81.300003,77.5,79.75,3514200,64.992371
"2013-07-31",79.660004,81.43,79.150002,80.43,1791200,65.546539
"2013-08-01",80.769997,82.75,80.769997,82.300003,1541200,67.070496
"2013-08-02",82.160004,82.459999,80.919998,82.410004,1560200,67.160149
"2013-08-05",82.830002,82.910004,81.989998,82.489998,1061800,67.225342
"2013-08-06",82.480003,82.669998,80.589996,80.919998,1564800,65.9459
"2013-08-07",80.730003,81.169998,79.949997,80.940002,1249300,65.962173
"2013-08-08",81.339996,82,80.419998,80.470001,1379300,65.579124
"2013-08-09",80.699997,81.940002,79.949997,80.07,1344100,65.253143
"2013-08-12",79.519997,80.07,79.129997,79.290001,1146700,64.617516
"2013-08-13",79.5,80.879997,79.190002,80.629997,1260000,65.709526
"2013-08-14",80.419998,80.919998,79.870003,80.059998,863300,65.244995
"2013-08-15",79.529999,79.540001,77.129997,78.309998,1542500,63.81884
"2013-08-16",77.669998,78.480003,76.860001,77.849998,1635200,63.443974
"2013-08-19",77.870003,79.330002,77.610001,77.980003,1104900,63.549934
"2013-08-20",78.040001,79.089996,77.790001,78.480003,602600,63.957405
"2013-08-21",78.239998,79.300003,78.089996,78.339996,826000,63.8433
"2013-08-22",78.5,79.720001,78.339996,79.449997,500200,64.747871
"2013-08-23",79.540001,79.800003,78.75,79.669998,479100,64.927177
"2013-08-26",79.709999,80.089996,78.239998,78.269997,1438800,63.78624
"2013-08-27",77.010002,77.43,75.769997,75.879997,1860500,61.838512
"2013-08-28",75.980003,76.080002,74.900002,75.25,2298100,61.325096
"2013-08-29",75.18,77.050003,74.75,76.449997,1309200,62.30304
"2013-08-30",76.540001,76.779999,75.769997,76,1183000,61.93631
"2013-09-03",77.199997,78.349998,76.029999,76.849998,1555700,62.629005
"2013-09-04",76.75,77.150002,75.739998,76.879997,1160800,62.653469
"2013-09-05",77,77.129997,76.650002,76.790001,623300,62.580139
"2013-09-06",76.970001,77.370003,75.760002,76.879997,1376500,62.653469
"2013-09-09",77.190002,77.889999,76.75,77.290001,1118900,62.987598
"2013-09-10",78.050003,78.400002,77.110001,77.75,1591500,63.36248
"2013-09-11",77.699997,78.550003,77.57,78.419998,1365900,64.156044
"2013-09-12",78.529999,78.629997,77.120003,77.660004,1030400,63.53426
"2013-09-13",77.779999,77.870003,76.260002,76.5,1606100,62.585247
"2013-09-16",77.82,77.980003,76,76.300003,4698400,62.421669
"2013-09-17",76.360001,77.389999,76.199997,77.370003,1970400,63.297039
"2013-09-18",77.18,79.029999,76.639999,78.779999,1519000,64.450554
"2013-09-19",79.209999,80.080002,78.93,79.199997,1342800,64.794159
"2013-09-20",79.190002,79.769997,78.5,78.529999,1560600,64.246056
"2013-09-23",78.5,78.540001,77.309998,77.550003,1125500,63.444275
"2013-09-24",77.349998,77.870003,76.410004,77.160004,1239900,63.125217
"2013-09-25",77.059998,77.470001,76.019997,76.739998,992500,62.78162
"2013-09-26",76.75,78.419998,76.68,78.220001,1286600,63.992424
"2013-09-27",78.010002,78.290001,77.580002,77.699997,1110900,63.566963
"2013-09-30",76.790001,78.279999,76.620003,77.900002,984300,63.730633
"2013-10-01",77.849998,79.449997,77.800003,79.43,1846800,64.982323
"2013-10-02",78.650002,78.849998,77.25,78.830002,1937100,64.49147
"2013-10-03",78.459999,78.669998,76.540001,78.040001,1323600,63.845139
"2013-10-04",77.949997,80.099998,77.489998,80.010002,1504800,65.456818
"2013-10-07",79.050003,79.230003,77.690002,77.75,1484700,63.60791
"2013-10-08",77.57,77.57,75.870003,75.970001,2175500,62.151676
"2013-10-09",76.209999,77.269997,75.160004,76.400002,1789500,62.503464
"2013-10-10",77.349998,78.25,76.730003,77.879997,1048600,63.714252
"2013-10-11",77.660004,78.019997,77.410004,77.980003,1039800,63.796059
"2013-10-14",77.269997,78.360001,76.889999,78.309998,896700,64.066055
"2013-10-15",78.120003,80.150002,78.040001,79.330002,3033600,64.90052
"2013-10-16",79.879997,80.809998,79.529999,80.279999,1448000,65.677734
"2013-10-17",80.199997,81.550003,80.160004,81.459999,828800,66.643082
"2013-10-18",81.669998,82.010002,80.870003,81.610001,1011300,66.765785
"2013-10-21",81.93,82.470001,80.779999,81.220001,1033700,66.446747
"2013-10-22",81.599998,82.769997,81.190002,82.550003,1223100,67.534813
"2013-10-23",81.949997,82.959999,81.760002,82.599998,1272200,67.575752
"2013-10-24",82.5,82.599998,81.57,82.18,1644300,67.232132
"2013-10-25",77.309998,79.040001,76.120003,77.940002,7580000,63.763344
"2013-10-28",77.879997,77.889999,75.709999,76.260002,3926700,62.388939
"2013-10-29",76.760002,78.519997,76.400002,78.440002,2570000,64.172401
"2013-10-30",78.669998,79.57,77.730003,78.389999,1548300,64.1315
"2013-10-31",78.279999,79.400002,78.110001,78.790001,1609900,64.45874
"2013-11-01",79,79.080002,77.5,78.220001,1112800,63.992424
"2013-11-04",78.360001,78.510002,77.129997,77.690002,1147700,63.55883
"2013-11-05",77.540001,78.110001,77.190002,77.730003,754700,63.59153
"2013-11-06",77.959999,78.860001,77.449997,77.919998,1169000,63.74699
"2013-11-07",78.290001,78.690002,76.709999,76.809998,1936800,62.838894
"2013-11-08",77.230003,79.150002,77.110001,79.110001,2174200,64.720528
"2013-11-11",78.940002,79.190002,78.470001,79.010002,744100,64.638733
"2013-11-12",78.779999,79.68,78.540001,79.07,885200,64.687828
"2013-11-13",78.760002,79.93,78.68,79.720001,901000,65.219582
"2013-11-14",79.860001,80.099998,78.879997,79.239998,1590900,64.826881
"2013-11-15",79.169998,79.760002,78.529999,78.709999,1251900,64.393272
"2013-11-18",78.760002,78.980003,77.639999,77.860001,1328000,63.69791
"2013-11-19",77.82,77.949997,76.220001,76.669998,1766700,62.72435
"2013-11-20",76.860001,76.870003,75.699997,75.870003,1270100,62.069862
"2013-11-21",76.190002,76.699997,75.709999,76.449997,909000,62.544353
"2013-11-22",76.650002,76.870003,76.230003,76.43,1269300,62.528011
"2013-11-25",76.510002,76.650002,75.760002,75.889999,1056100,62.086235
"2013-11-26",75.480003,76.470001,75.370003,75.449997,1278500,61.72625
"2013-11-27",75.830002,76.839996,75.57,76.639999,891600,62.699802
"2013-11-29",76.839996,77.510002,76.830002,77.029999,471900,63.018856
"2013-12-02",77.209999,77.830002,76.370003,76.459999,1228500,62.55254
"2013-12-03",76.040001,76.650002,75.050003,75.43,1103400,61.709908
"2013-12-04",74.790001,75.410004,74.129997,74.580002,1384600,61.0145
"2013-12-05",74.300003,75.18,74.129997,74.309998,1351000,60.793606
"2013-12-06",75.5,76.559998,75.110001,76.209999,1321100,62.348007
"2013-12-09",76.220001,76.239998,75.139999,75.360001,1455300,61.652634
"2013-12-10",75.239998,75.760002,75.019997,75.309998,1476400,61.611713
"2013-12-11",75.5,75.5,74.440002,74.550003,1659800,60.989956
"2013-12-12",74.099998,74.540001,73.800003,73.860001,1930900,60.710503
"2013-12-13",74.540001,74.540001,72.620003,72.669998,2751300,59.732338
"2013-12-16",73.260002,74.019997,73.209999,73.43,1784300,60.357052
"2013-12-17",73.75,74.269997,73.300003,74.029999,3408600,60.850224
"2013-12-18",74.07,74.830002,73.25,74.639999,2012100,61.351624
"2013-12-19",74.57,75.43,74.370003,75.010002,2837400,61.655731
"2013-12-20",75.400002,76.629997,75.239998,75.93,3920200,62.411972
"2013-12-23",76.5,77.150002,76.110001,77.050003,1611800,63.332565
"2013-12-24",77.010002,78.239998,77.010002,78.220001,1063600,64.294281
"2013-12-26",78.300003,79.029999,78.300003,78.970001,1650100,64.910721
"2013-12-27",79,79.440002,78.870003,79.059998,839200,64.984711
"2013-12-30",78.989998,79.93,78.879997,79.900002,1547900,65.675179
"2013-12-31",79.879997,80.839996,79.839996,80.699997,2192500,66.332756
"2014-01-02",80.309998,80.529999,79.879997,80.279999,1612900,65.987534
"2014-01-03",80.459999,80.940002,80.120003,80.169998,941700,65.897125
"2014-01-06",80.760002,80.940002,79.220001,79.760002,1291200,65.560097
"2014-01-07",79.739998,79.970001,79.220001,79.449997,1442700,65.305275
"2014-01-08",79.129997,79.480003,78.160004,79.199997,1776600,65.099785
"2014-01-09",79.489998,79.989998,78.949997,79.300003,1045300,65.181992
"2014-01-10",79.910004,80.43,79.269997,79.43,973100,65.288826
"2014-01-13",79.110001,79.57,77.989998,78.169998,1070500,64.253181
"2014-01-14",78.32,79.529999,78.32,79.290001,1080800,65.173775
"2014-01-15",79.360001,80.18,79.32,79.809998,1381900,65.601181
"2014-01-16",79.730003,80.290001,79.459999,79.830002,813800,65.61763
"2014-01-17",79.650002,80.389999,79.199997,79.879997,1024000,65.658737
"2014-01-21",80.650002,81.25,79.480003,79.639999,2314800,65.461456
"2014-01-22",79.650002,79.75,77.18,77.849998,3149400,63.99015
"2014-01-23",77.019997,77.019997,74.830002,76.199997,3160100,62.633888
"2014-01-24",75.339996,75.82,74.519997,74.629997,2957500,61.343418
"2014-01-27",74.699997,75.169998,73,74.379997,2386800,61.137901
"2014-01-28",74.5,75.629997,74.300003,75.220001,1986500,61.828384
"2014-01-29",74.910004,76.07,74.489998,74.690002,1933300,61.392727
"2014-01-30",75.07,76.220001,74.620003,75.970001,2259200,62.444855
"2014-01-31",77.199997,79.760002,76.25,77.959999,3489200,64.080536
"2014-02-03",78.110001,78.550003,76.029999,76.110001,2073400,62.559917
"2014-02-04",76.580002,77.370003,75.629997,77,1762900,63.291466
"2014-02-05",76.809998,78.089996,76.040001,77.82,2165200,63.965485
"2014-02-06",77.860001,78.690002,77.580002,78.120003,1609200,64.212082
"2014-02-07",78.550003,79.300003,78.209999,79.160004,1470300,65.066933
"2014-02-10",79.07,80.330002,78.959999,80.160004,1599300,65.888885
"2014-02-11",80,80.489998,79.510002,79.809998,1718700,65.601181
"2014-02-12",79.900002,81.870003,79.849998,81.650002,1730600,67.113617
"2014-02-13",81.32,83.099998,81,82.480003,1845900,67.795837
"2014-02-14",82.239998,83,81.489998,82.839996,859300,68.091782
"2014-02-18",83.150002,83.160004,82.309998,82.82,1170300,68.075325
"2014-02-19",82.830002,83.379997,81.949997,82.050003,1583800,67.442398
"2014-02-20",82.089996,82.860001,81,82.809998,1280300,68.067085
"2014-02-21",83.900002,84.690002,83.379997,84.339996,1984800,69.324692
"2014-02-24",84.220001,85.110001,83.860001,84.089996,1708200,69.119232
"2014-02-25",84.029999,86.139999,83.970001,85.779999,2156600,70.508331
"2014-02-26",85.760002,86.5,85.309998,85.900002,1775400,70.606979
"2014-02-27",85.599998,86.830002,85.599998,86.809998,1816500,71.354973
"2014-02-28",87.050003,88.139999,86.68,87.43,1746600,71.864594
"2014-03-03",86.540001,87.879997,86.370003,87.160004,1676100,71.642654
"2014-03-04",88.220001,88.279999,87.489998,87.540001,1499300,71.955009
"2014-03-05",87.589996,87.790001,86.900002,87.330002,1276800,71.782372
"2014-03-06",87.790001,88.900002,87.699997,87.970001,1312600,72.308472
"2014-03-07",88.190002,88.309998,87,87.540001,1434600,71.955009
"2014-03-10",87.370003,88.050003,86.410004,87.32,1505600,71.774193
"2014-03-11",87.559998,87.559998,86.279999,86.489998,1959100,71.091927
"2014-03-12",85.730003,86,85.010002,85.410004,1957600,70.489471
"2014-03-13",85.620003,86.18,84.019997,84.449997,1864400,69.697174
"2014-03-14",84.419998,85.199997,83.559998,83.699997,1784500,69.078186
"2014-03-17",84.410004,85,83.919998,84.57,1171000,69.796204
"2014-03-18",84.660004,85.220001,84.580002,84.910004,854400,70.076813
"2014-03-19",84.970001,85.690002,84.059998,84.529999,1272100,69.763191
"2014-03-20",84.339996,85.559998,84.309998,85.5,997900,70.563736
"2014-03-21",86.110001,86.849998,85.449997,86.080002,2384000,71.042412
"2014-03-24",86.169998,86.769997,84.970001,85.290001,957600,70.390427
"2014-03-25",85.620003,86.300003,85.080002,85.809998,866700,70.819595
"2014-03-26",86,86.209999,84.300003,84.309998,1015200,69.581619
"2014-03-27",84.349998,84.860001,83.650002,84.389999,1339500,69.647667
"2014-03-28",84.589996,85.699997,84.43,85.599998,735300,70.646286
"2014-03-31",86,86.459999,85.650002,86.209999,865300,71.149704
"2014-04-01",86.300003,87.389999,85.349998,86.120003,1486800,71.075439
"2014-04-02",86.239998,87.470001,86.129997,87.360001,1009400,72.098801
"2014-04-03",87.57,88.540001,86.739998,87.18,967400,71.950249
"2014-04-04",87.919998,88.150002,85.940002,86.510002,1159500,71.397293
"2014-04-07",86.330002,86.370003,84.099998,84.650002,838500,69.862236
"2014-04-08",84.709999,85.459999,84.389999,84.690002,936300,69.895256
"2014-04-09",85.120003,86.419998,84.519997,86.360001,1182200,71.273514
"2014-04-10",86.480003,86.650002,84.080002,84.120003,975100,69.42482
"2014-04-11",83.760002,85.059998,83.629997,84.660004,1887700,69.870483
"2014-04-14",85.040001,85.489998,84.529999,85.110001,1175000,70.241852
"2014-04-15",85.349998,86.470001,85.150002,86.260002,1325900,71.190964
"2014-04-16",87.230003,88.489998,87.139999,88.43,1989500,72.981888
"2014-04-17",88.25,89.089996,87.809998,88.580002,1469600,73.105682
"2014-04-21",88.559998,88.57,87.139999,87.650002,1387500,72.338173
"2014-04-22",88.07,89.050003,87.620003,88.559998,929300,73.08918
"2014-04-23",88.720001,89.07,88.190002,88.580002,1038200,73.105682
"2014-04-24",89.190002,89.190002,86.860001,87.309998,1858800,72.057541
"2014-04-25",84.010002,85.699997,82.489998,84.360001,3026300,69.62291
"2014-04-28",84.980003,86,83.849998,84.839996,1636600,70.019028
"2014-04-29",84.889999,86.540001,84.889999,86.190002,1566200,71.133194
"2014-04-30",86.019997,87.209999,86.019997,87.169998,1241000,71.941994
"2014-05-01",87.040001,87.32,85.779999,85.980003,1047600,70.959885
"2014-05-02",86.050003,86.940002,85.639999,85.839996,886400,70.844322
"2014-05-05",85.660004,86.220001,85.209999,85.900002,1222200,70.89386
"2014-05-06",85.809998,86.07,85.029999,85.419998,972400,70.497704
"2014-05-07",85.800003,86.480003,85.050003,86.410004,798100,71.314766
"2014-05-08",86.300003,87.220001,84.889999,85.32,1111300,70.415176
"2014-05-09",85.209999,85.940002,84.43,85.82,1166400,70.827835
"2014-05-12",86.169998,86.440002,85.699997,86.32,1124700,71.240494
"2014-05-13",86.540001,86.809998,85.480003,85.599998,840000,70.646286
"2014-05-14",85.879997,86.269997,85.379997,85.629997,785100,70.671051
"2014-05-15",85.5,85.739998,83.629997,83.919998,1464700,69.259743
"2014-05-16",83.779999,84.209999,83.110001,84.18,1399100,69.474335
"2014-05-19",84.269997,86.599998,83.870003,85.559998,1218400,70.613258
"2014-05-20",85.519997,86.260002,84.669998,84.739998,1114100,69.936508
"2014-05-21",85.050003,86.050003,84.93,84.980003,1692500,70.134575
"2014-05-22",84.830002,85.459999,84.68,85.080002,1020900,70.21711
"2014-05-23",85.309998,86.440002,84.970001,86.300003,953300,71.223999
"2014-05-27",86.580002,87.5,85.720001,86.110001,1141000,71.067177
"2014-05-28",86.110001,87.110001,86.080002,86.550003,666700,71.430336
"2014-05-29",86.739998,88.279999,86.330002,88.029999,902300,72.651772
"2014-05-30",87.919998,88.32,87.540001,88.260002,1207900,72.841591
"2014-06-02",88.260002,89.239998,87.949997,89.120003,1073500,73.551323
"2014-06-03",88.690002,89.949997,88.690002,89.589996,1841800,73.939255
"2014-06-04",89.239998,90.550003,88.870003,90.199997,1065600,74.442696
"2014-06-05",90.169998,90.190002,88.669998,89.510002,1110000,73.873222
"2014-06-06",89.900002,90.099998,89.580002,89.879997,858600,74.178574
"2014-06-09",89.879997,90.400002,89.519997,89.68,709800,74.013512
"2014-06-10",89.379997,89.989998,88.760002,89.970001,716300,74.252869
"2014-06-11",89.129997,89.489998,88.949997,89.019997,951800,73.75573
"2014-06-12",88.989998,89.580002,88.220001,88.379997,758200,73.225479
"2014-06-13",88.470001,88.919998,87.93,88.839996,1140900,73.60659
"2014-06-16",88.510002,88.730003,87.029999,87.900002,1122400,72.827797
"2014-06-17",87.580002,88.300003,87.269997,87.650002,616800,72.620674
"2014-06-18",87.489998,88.18,87.080002,88.080002,759800,72.976906
"2014-06-19",88.260002,88.489998,87.349998,87.550003,833700,72.537796
"2014-06-20",87.550003,88.360001,87.449997,88.099998,1123200,72.993507
"2014-06-23",88.099998,88.110001,87.239998,87.68,608100,72.645523
"2014-06-24",87.580002,88.099998,87.169998,87.169998,963400,72.222954
"2014-06-25",87.160004,87.830002,86.57,87.220001,1014800,72.264389
"2014-06-26",87.32,87.32,86.389999,87.120003,845900,72.181534
"2014-06-27",86.669998,87.510002,86.160004,87.410004,1564700,72.421806
"2014-06-30",87.410004,87.589996,86.449997,87.349998,884900,72.372108
"2014-07-01",87.410004,88.199997,86.860001,87.709999,700400,72.670357
"2014-07-02",87.889999,88.019997,87.370003,87.660004,720500,72.628944
"2014-07-03",88.300003,88.68,88.110001,88.550003,412900,73.366333
"2014-07-07",88.449997,88.550003,87.540001,87.779999,644700,72.728348
"2014-07-08",87.699997,87.959999,87.190002,87.5,725900,72.496376
"2014-07-09",87.739998,87.839996,86.900002,87.269997,791700,72.305817
"2014-07-10",86.769997,87.949997,85.879997,86.760002,803500,71.883247
"2014-07-11",86.870003,86.989998,86.160004,86.830002,784800,71.941261
"2014-07-14",87.309998,87.809998,86.470001,86.779999,676500,71.899841
"2014-07-15",86.150002,87.190002,85.849998,85.889999,1232500,71.162445
"2014-07-16",86.43,86.459999,85.970001,86.449997,1270300,71.626419
"2014-07-17",86.019997,86.639999,85.629997,86.120003,1245700,71.353012
"2014-07-18",86.279999,86.739998,86.029999,86.529999,754900,71.692711
"2014-07-21",86.190002,86.68,85.900002,86.610001,630700,71.758995
"2014-07-22",86.980003,87.660004,86.779999,87.449997,1087300,72.454948
"2014-07-23",87.440002,88.199997,87.440002,88.010002,870400,72.918922
"2014-07-24",88,88.440002,87.800003,87.970001,812500,72.885796
"2014-07-25",87.57,88.739998,87.57,88.709999,1111700,73.498917
"2014-07-28",88.660004,89.019997,87.300003,88.669998,1868600,73.465767
"2014-07-29",83.510002,84,81.5,81.519997,5154500,67.541756
"2014-07-30",81.769997,82.519997,80.940002,81.290001,3176900,67.351204
"2014-07-31",80.790001,80.889999,78.629997,78.779999,3219000,65.271599
"2014-08-01",78.760002,79.209999,78.209999,78.459999,1949200,65.00647
"2014-08-04",78.879997,79.470001,78.239998,79.199997,1691800,65.619568
"2014-08-05",78.769997,79.830002,78.449997,78.93,1764000,65.395874
"2014-08-06",78.720001,79.75,78.639999,79.389999,1105500,65.776993
"2014-08-07",79.660004,79.980003,78.68,78.970001,916700,65.429024
"2014-08-08",79.209999,79.93,78.75,79.860001,995000,66.166405
"2014-08-11",79.860001,80.290001,79.589996,79.860001,1035100,66.166405
"2014-08-12",79.559998,80.160004,79.419998,80,742100,66.282394
"2014-08-13",80.470001,81.370003,80,81.019997,1033200,67.127487
"2014-08-14",81,81.239998,80.769997,81.080002,457000,67.177216
"2014-08-15",81.089996,81.559998,80.260002,80.660004,1068200,66.829231
"2014-08-18",81.449997,81.620003,80.639999,81.260002,1516300,67.32634
