"dates","CRM.Open","CRM.High","CRM.Low","CRM.Close","CRM.Volume","CRM.Adjusted"
"2017-09-26",92.949997,93.669998,92.120003,92.339996,4558200,92.339996
"2017-09-27",92.910004,93.660004,92.620003,93.209999,2945100,93.209999
"2017-09-28",93.209999,93.25,92.43,92.599998,3017600,92.599998
"2017-09-29",92.769997,93.470001,92.620003,93.419998,4629700,93.419998
"2017-10-02",93.720001,94.839996,93.449997,93.940002,2755900,93.940002
"2017-10-03",94.169998,95.449997,93.949997,95.360001,4996800,95.360001
"2017-10-04",95.199997,95.730003,94.730003,95.519997,3128300,95.519997
"2017-10-05",95.5,95.879997,94.68,95.730003,3956300,95.730003
"2017-10-06",95.550003,96.57,95.470001,96.32,4402900,96.32
"2017-10-09",96.330002,96.760002,95.980003,96.269997,2031300,96.269997
"2017-10-10",96.269997,96.459999,95.220001,95.389999,2028900,95.389999
"2017-10-11",95.389999,96.010002,94.830002,96.010002,2640800,96.010002
"2017-10-12",96.139999,97.230003,95.839996,96.739998,3118600,96.739998
"2017-10-13",97.150002,97.629997,96.690002,96.940002,2496000,96.940002
"2017-10-16",96.949997,97.580002,96.919998,97.150002,2544300,97.150002
"2017-10-17",96.959999,97,95.93,96.720001,2528300,96.720001
"2017-10-18",96.970001,97.07,96.050003,96.440002,2876700,96.440002
"2017-10-19",96.400002,97.230003,96.110001,97.190002,2534100,97.190002
"2017-10-20",97.540001,99.18,97.330002,98.900002,4588800,98.900002
"2017-10-23",99.07,99.440002,98.300003,98.440002,4024900,98.440002
"2017-10-24",98.25,98.720001,97.809998,98.660004,3651400,98.660004
"2017-10-25",98.400002,99.629997,98.309998,99.589996,4687200,99.589996
"2017-10-26",99.82,100.760002,99.300003,100.050003,3863300,100.050003
"2017-10-27",100.720001,101.980003,100.18,100.699997,4030400,100.699997
"2017-10-30",100.699997,100.980003,99.910004,100.699997,2374600,100.699997
"2017-10-31",101.129997,102.449997,100.839996,102.339996,5111800,102.339996
"2017-11-01",103.669998,103.919998,101.300003,101.949997,3760800,101.949997
"2017-11-02",102.050003,103.370003,101.760002,102.599998,3212600,102.599998
"2017-11-03",102.860001,103.07,101.699997,102.709999,3265500,102.709999
"2017-11-06",102.919998,103.139999,101.580002,102.419998,7046800,102.419998
"2017-11-07",104.940002,105,101.75,102.720001,5277100,102.720001
"2017-11-08",102.949997,105.25,102.900002,105.029999,6674500,105.029999
"2017-11-09",104.330002,104.440002,102.410004,103.599998,5128600,103.599998
"2017-11-10",103.410004,105.379997,102.830002,105.239998,4675700,105.239998
"2017-11-13",105,105.959999,105,105.779999,4609500,105.779999
"2017-11-14",105.639999,106.379997,105.059998,106.230003,4366800,106.230003
"2017-11-15",105.879997,107,105,105.43,4148400,105.43
"2017-11-16",106.230003,107.360001,106.18,107.029999,3708500,107.029999
"2017-11-17",107.190002,107.870003,106.730003,107.580002,4407900,107.580002
"2017-11-20",108.699997,109,107.010002,107.370003,5578500,107.370003
"2017-11-21",108.75,109.190002,107.790001,108.800003,10682700,108.800003
"2017-11-22",106.849998,107.489998,106.050003,106.830002,9009600,106.830002
"2017-11-24",107.400002,107.599998,106.410004,107.150002,4e+06,107.150002
"2017-11-27",106.790001,107.279999,105.860001,106.580002,5144200,106.580002
"2017-11-28",106.099998,106.889999,105.790001,106.459999,4794300,106.459999
"2017-11-29",105.75,105.879997,102.790001,103.529999,6851000,103.529999
"2017-11-30",103.589996,104.510002,102.769997,104.32,5201800,104.32
"2017-12-01",103.860001,104.830002,102.830002,103.830002,4797600,103.830002
"2017-12-04",104.599998,104.739998,99.830002,99.849998,9116000,99.849998
"2017-12-05",99.550003,101.660004,98.68,100.690002,5323800,100.690002
"2017-12-06",100.260002,103.330002,100,102.919998,4571000,102.919998
"2017-12-07",103.650002,104.139999,102.639999,104.07,3900100,104.07
"2017-12-08",105,105.349998,103.209999,103.440002,4171500,103.440002
"2017-12-11",104.389999,104.720001,103.370003,104.540001,3357200,104.540001
"2017-12-12",104.949997,105.059998,103.279999,103.669998,4683600,103.669998
"2017-12-13",103.82,104.599998,103.709999,103.940002,4067500,103.940002
"2017-12-14",104.199997,105.199997,103.940002,104.239998,4464900,104.239998
"2017-12-15",104.760002,105.650002,103.309998,105.480003,7261100,105.480003
"2017-12-18",105.400002,105.879997,104.790001,105.080002,3931400,105.080002
"2017-12-19",104.589996,105.169998,103.480003,104.260002,3942100,104.260002
"2017-12-20",104.260002,104.5,102.809998,103.389999,3673500,103.389999
"2017-12-21",103.730003,104.040001,103.330002,103.620003,2486800,103.620003
"2017-12-22",103.290001,103.5,102.019997,102.629997,3538300,102.629997
"2017-12-26",102.160004,102.599998,101.32,102.540001,2524600,102.540001
"2017-12-27",102.589996,102.809998,102.089996,102.650002,2038600,102.650002
"2017-12-28",102.639999,102.900002,102.360001,102.790001,2719400,102.790001
"2017-12-29",102.610001,103.169998,102.209999,102.230003,2498800,102.230003
