"dates","MCK.Open","MCK.High","MCK.Low","MCK.Close","MCK.Volume","MCK.Adjusted"
"2013-01-24",105.160004,106.349998,105.019997,106.190002,1385900,99.236443
"2013-01-25",106.330002,106.730003,105.470001,106.620003,1085600,99.638229
"2013-01-28",106.900002,106.900002,105.389999,105.470001,1118000,98.56356
"2013-01-29",105.720001,106.709999,105.379997,106.540001,1277200,99.563522
"2013-01-30",106.459999,106.550003,105.57,105.650002,864400,98.731781
"2013-01-31",105.489998,105.889999,105.169998,105.230003,1339000,98.339302
"2013-02-01",103.480003,105.860001,102.470001,103.190002,3564300,96.432877
"2013-02-04",102.519997,103.059998,101.860001,102.010002,1594000,95.330147
"2013-02-05",102.110001,102.970001,101.730003,102.209999,1369300,95.517044
"2013-02-06",101.879997,102.760002,101.459999,102.419998,1411900,95.713295
"2013-02-07",102.400002,103.379997,102.32,103.169998,1641600,96.414192
"2013-02-08",103.220001,103.879997,102.949997,103.800003,865800,97.00293
"2013-02-11",103.459999,103.949997,103.129997,103.529999,1131300,96.75061
"2013-02-12",103.82,105,103.82,104.830002,1043800,97.965485
"2013-02-13",104.769997,105.43,104.690002,104.910004,1451700,98.040237
"2013-02-14",104.610001,104.970001,104.139999,104.209999,1676100,97.386086
"2013-02-15",104.419998,104.720001,103.120003,103.419998,2869200,96.647812
"2013-02-19",103.239998,104.589996,103.239998,103.870003,2234900,97.068359
"2013-02-20",103.879997,104.239998,102.970001,103.410004,1715000,96.638474
"2013-02-21",103,103.389999,101.779999,102.800003,2008900,96.068413
"2013-02-22",102.790001,104,102.129997,103.660004,1321600,96.872116
"2013-02-25",103.82,104.639999,102.120003,102.120003,1741900,95.432961
"2013-02-26",102.559998,104.410004,102.559998,104.080002,1829600,97.264595
"2013-02-27",103.529999,106.309998,103.529999,105.599998,2600800,98.875076
"2013-02-28",105.660004,107.029999,105.599998,106.129997,1990500,99.371292
"2013-03-01",106.019997,107.940002,105.550003,107.459999,1867000,100.616615
"2013-03-04",107.260002,107.809998,106.129997,107.389999,1642600,100.551071
"2013-03-05",107.470001,108.779999,107.370003,108.389999,1571100,101.487366
"2013-03-06",108.510002,109.470001,108.239998,108.32,1692500,101.421844
"2013-03-07",108.25,109.129997,107.830002,108.050003,1694300,101.169014
"2013-03-08",108.540001,109.540001,108.199997,109.32,1458300,102.358139
"2013-03-11",109.220001,110,109.019997,109.760002,1691500,102.770134
"2013-03-12",109.639999,110.860001,109.360001,109.849998,1665000,102.85437
"2013-03-13",109.760002,111.18,109.709999,110.610001,1172800,103.565994
"2013-03-14",110.730003,111.550003,110.730003,111.230003,1298700,104.146523
"2013-03-15",111.349998,111.389999,110.110001,110.480003,2126100,103.444283
"2013-03-18",109.870003,110.169998,109.419998,109.790001,798700,102.798233
"2013-03-19",108.989998,108.989998,104.519997,106.870003,4634900,100.064178
"2013-03-20",107.349998,107.879997,106.650002,107.050003,1877500,100.232719
"2013-03-21",106.769997,107.489998,106.019997,106.699997,1051600,99.904999
"2013-03-22",107.050003,107.959999,106.919998,107.889999,947000,101.019226
"2013-03-25",108.290001,108.690002,107.43,107.620003,1198000,100.766418
"2013-03-26",108.25,108.720001,107.760002,107.93,758100,101.056694
"2013-03-27",107.459999,107.980003,107.120003,107.760002,689500,100.897514
"2013-03-28",107.699997,108.029999,107.309998,107.959999,1137100,101.084747
"2013-04-01",107.769997,108.349998,107.620003,107.93,894800,101.056694
"2013-04-02",108.400002,109.32,108.199997,108.489998,723900,101.581001
"2013-04-03",108.559998,109,107.25,107.68,1581200,100.822586
"2013-04-04",107.589996,108.790001,107.089996,107.949997,1095200,101.075401
"2013-04-05",106.940002,107.5,106.480003,106.830002,1217400,100.026711
"2013-04-08",106.669998,107.550003,106.269997,106.940002,1086500,100.129723
"2013-04-09",107.18,107.330002,106.769997,106.830002,937800,100.026711
"2013-04-10",107.330002,107.989998,107.290001,107.419998,909600,100.579155
"2013-04-11",107.650002,109.669998,107.639999,108.779999,1163700,101.852547
"2013-04-12",108.540001,109.370003,107.879997,108.360001,967500,101.45929
"2013-04-15",107.989998,108.580002,106.93,106.93,743800,100.120346
"2013-04-16",107,107.82,106.43,107.769997,873200,100.906868
"2013-04-17",107.160004,107.309998,106.349998,106.730003,1081800,99.93309
"2013-04-18",106.900002,106.900002,104.940002,105.459999,1216200,98.743973
"2013-04-19",105.900002,106.550003,104.82,106.25,1232600,99.48365
"2013-04-22",106.040001,106.779999,105.75,106.019997,772100,99.268303
"2013-04-23",106.510002,107.699997,105.629997,106.230003,747800,99.46492
"2013-04-24",106.440002,107.150002,106.279999,107.010002,960900,100.195259
"2013-04-25",107.040001,108.160004,104.580002,104.949997,1941900,98.266449
"2013-04-26",104.940002,105.370003,103.949997,104.18,1202800,97.545486
"2013-04-29",104.169998,105.169998,102.68,104.489998,1282200,97.835739
"2013-04-30",104.449997,105.830002,103.529999,105.82,1486500,99.081047
"2013-05-01",105.809998,106.099998,105.190002,105.75,1153300,99.015511
"2013-05-02",106.25,107.440002,105.769997,107.440002,1286600,100.59787
"2013-05-03",108.050003,108.599998,107.150002,108.139999,773700,101.253273
"2013-05-06",108.040001,109.019997,108,108.230003,859400,101.337578
"2013-05-07",108.400002,108.720001,107.779999,108.629997,1210000,101.712105
"2013-05-08",112.209999,116.150002,112.019997,116.110001,3149900,108.715759
"2013-05-09",116.07,116.940002,115.169998,115.769997,1336500,108.397408
"2013-05-10",115.589996,115.779999,114.849998,115.290001,1879300,107.94799
"2013-05-13",114.970001,115.050003,114.190002,114.610001,1119100,107.311287
"2013-05-14",114.510002,115.629997,114.510002,115.120003,1084900,107.788803
"2013-05-15",115.32,117.199997,115.32,116.239998,1101100,108.837463
"2013-05-16",115.739998,116.32,115.300003,115.410004,725600,108.060326
"2013-05-17",115.660004,117,115.480003,116.889999,915000,109.446083
"2013-05-20",116.629997,118.82,116.629997,118.019997,1263100,110.504112
"2013-05-21",118,118.57,117.110001,118.410004,1401700,110.869263
"2013-05-22",118.199997,119.32,117.199997,117.550003,1193200,110.064049
"2013-05-23",116.720001,117.75,116.18,117.279999,855500,109.811264
"2013-05-24",116.790001,117.639999,116.089996,117.309998,665600,109.839333
"2013-05-28",117.800003,118.300003,115.220001,116.309998,1505800,108.903008
"2013-05-29",113.400002,114.790001,113.010002,114.370003,1665100,107.086563
"2013-05-30",114.209999,115.419998,113.580002,114.940002,1047700,107.620262
"2013-05-31",114.589996,115.669998,113.809998,113.860001,1237200,106.609016
"2013-06-03",114.279999,114.279999,111.830002,112.739998,1679500,105.560349
"2013-06-04",112.540001,113.330002,111.370003,112.309998,1454500,105.157745
"2013-06-05",111.620003,112.860001,111.389999,111.669998,949200,104.745018
"2013-06-06",111.790001,112.309998,111.129997,111.809998,1047200,104.876343
"2013-06-07",112.68,114.849998,112.650002,113.959999,1037500,106.893021
"2013-06-10",114.099998,115.32,114.07,114.660004,993300,107.549606
"2013-06-11",113.629997,114.309998,112.720001,112.870003,1025200,105.870605
"2013-06-12",113.800003,114,111.989998,112.019997,737200,105.073318
"2013-06-13",112.18,113.949997,111.309998,113.849998,769900,106.789848
"2013-06-14",113.629997,115.230003,113.480003,114.290001,1163100,107.20256
"2013-06-17",115.010002,115.190002,113.720001,114.379997,1111700,107.286987
"2013-06-18",114.830002,115.769997,114.389999,114.620003,1112800,107.512115
"2013-06-19",114.790001,115.949997,113.919998,113.93,1159300,106.864868
"2013-06-20",113.279999,113.43,110.419998,110.790001,1718100,103.919609
"2013-06-21",111.839996,112.879997,110.529999,110.970001,2465100,104.08844
"2013-06-24",110.57,111.970001,109.82,111.550003,1140900,104.632477
"2013-06-25",112.040001,112.040001,110.559998,110.699997,1367000,103.835159
"2013-06-26",111.510002,115.660004,110.800003,115.540001,2384800,108.375023
"2013-06-27",115.830002,117.209999,115.370003,115.57,1215000,108.403198
"2013-06-28",115.639999,115.989998,114.5,114.5,1513500,107.399551
"2013-07-01",115.769997,116.779999,115.300003,116.18,1387400,108.975349
"2013-07-02",115.980003,116.080002,113.82,114.279999,1159500,107.193161
"2013-07-03",113.82,114.870003,113.260002,114.620003,761100,107.512115
"2013-07-05",115.699997,115.779999,114.639999,115.730003,507700,108.553268
"2013-07-08",116,117.050003,115.790001,115.940002,867400,108.750237
"2013-07-09",116.5,117.25,115.919998,116.010002,954200,108.81591
"2013-07-10",116.07,117.660004,114.720001,116.889999,956800,109.641335
"2013-07-11",118,118.5,117.769997,118.230003,733800,110.898232
"2013-07-12",118.459999,118.739998,117.550003,118.639999,727700,111.282799
"2013-07-15",118.959999,119.529999,118.339996,119.510002,607600,112.098846
"2013-07-16",119.400002,119.559998,117.970001,118.300003,809400,110.963875
"2013-07-17",118.419998,118.620003,117.629997,118.059998,850300,110.738777
"2013-07-18",118.389999,119.059998,118.010002,118.480003,714100,111.132736
"2013-07-19",118.129997,118.940002,117.529999,118.650002,686600,111.292206
"2013-07-22",118.699997,119.400002,118.32,118.559998,1275400,111.207771
"2013-07-23",118.779999,118.779999,117.610001,118.120003,751400,110.795044
"2013-07-24",118.589996,118.739998,117.739998,118.459999,895500,111.113976
"2013-07-25",118.25,118.690002,117.269997,118.580002,1005600,111.226532
"2013-07-26",121,126.360001,121,124.849998,1974200,117.107697
"2013-07-29",124.360001,124.489998,122.839996,124.080002,1378000,116.38546
"2013-07-30",123.940002,124.440002,123.120003,123.43,958300,115.775757
"2013-07-31",123.330002,124,121.790001,122.660004,1341000,115.05352
"2013-08-01",123.260002,123.879997,122.620003,123.510002,979200,115.850784
"2013-08-02",123.059998,123.889999,122.620003,123.419998,896200,115.766388
"2013-08-05",122.900002,124.07,122.239998,123.459999,834200,115.803894
"2013-08-06",123.540001,123.809998,122.449997,123.57,798100,115.907066
"2013-08-07",123.43,123.699997,122.580002,123.089996,775600,115.456833
"2013-08-08",123.910004,124.650002,123.279999,124.43,812200,116.713753
"2013-08-09",124.279999,124.589996,123.269997,124.209999,779900,116.507385
"2013-08-12",123.980003,124.040001,122.559998,122.870003,1041600,115.250496
"2013-08-13",123,123.860001,122.589996,123.540001,682900,115.878952
"2013-08-14",123.610001,123.980003,123.199997,123.389999,683300,115.738228
"2013-08-15",122.82,123.099998,121.599998,122.209999,925500,114.631432
"2013-08-16",121.919998,122.790001,121.599998,121.82,2384100,114.26561
"2013-08-19",121.550003,122.400002,121.519997,121.629997,887000,114.087364
"2013-08-20",121.639999,122.980003,121.550003,122.519997,814300,114.922188
"2013-08-21",122.410004,123.080002,121.980003,122.080002,753000,114.509476
"2013-08-22",122.129997,123.120003,122,122.919998,385200,115.297379
"2013-08-23",122.940002,123.160004,122,122.949997,507200,115.325516
"2013-08-26",123.279999,123.279999,122.279999,122.379997,626200,114.790871
"2013-08-27",122.040001,122.040001,120.510002,120.849998,729300,113.355751
"2013-08-28",120.610001,121.839996,120.260002,121.199997,699700,113.684021
"2013-08-29",120.650002,122.349998,120.169998,121.559998,566600,114.247963
"2013-08-30",121.739998,122.209999,120.779999,121.410004,898800,114.106987
"2013-09-03",122.769997,124.110001,121.790001,122.519997,831500,115.150208
"2013-09-04",122.690002,123.410004,122.080002,123,1137300,115.601341
"2013-09-05",122.790001,123.449997,122.529999,122.940002,621100,115.54496
"2013-09-06",122.980003,124.459999,121.379997,123.57,753300,116.137054
"2013-09-09",123.739998,124.550003,123.32,124.25,701700,116.776131
"2013-09-10",125,125.940002,124.540001,125.919998,738100,118.345673
"2013-09-11",125.970001,127.699997,125.589996,127.699997,1284700,120.018646
"2013-09-12",127.800003,129.619995,127.800003,128.600006,900300,120.864494
"2013-09-13",128.539993,128.919998,128,128.699997,720800,120.958473
"2013-09-16",130.029999,130.449997,129.429993,129.779999,595000,121.973518
"2013-09-17",129.830002,131.410004,129.779999,131.080002,923800,123.195305
"2013-09-18",131.210007,131.889999,129.580002,131.610001,838500,123.69342
"2013-09-19",132.199997,133.330002,131.610001,132.009995,1637200,124.069359
"2013-09-20",131.899994,132.619995,130.779999,131.270004,2225000,123.373863
"2013-09-23",131.070007,131.339996,129.199997,129.5,1494200,121.710312
"2013-09-24",129.110001,129.720001,127.449997,127.910004,1758100,120.215981
"2013-09-25",128.830002,129.979996,128.399994,128.479996,1454500,120.751717
"2013-09-26",128.580002,129.050003,127.900002,128.440002,920000,120.714127
"2013-09-27",128.190002,129.770004,128.039993,129.289993,969600,121.512962
"2013-09-30",128.399994,128.690002,127.949997,128.300003,782300,120.58255
"2013-10-01",128.970001,131.820007,128.970001,131.520004,1264800,123.608826
"2013-10-02",131.119995,131.179993,129.539993,130.550003,1028200,122.697227
"2013-10-03",129.869995,130.039993,128.839996,129.570007,1071700,121.776123
"2013-10-04",130,132.020004,129.460007,131.869995,1236400,123.937744
"2013-10-07",131.240005,131.300003,129.570007,129.630005,1307900,121.832542
"2013-10-08",137.5,138.429993,133.380005,133.720001,6324400,125.676491
"2013-10-09",134.050003,134.669998,132.830002,133.479996,2841400,125.450966
"2013-10-10",134.559998,138.029999,134.559998,137.880005,2285600,129.586273
"2013-10-11",137.880005,139,137.229996,138.309998,1421500,129.990387
"2013-10-14",137.919998,138.779999,136.690002,138.690002,904000,130.347565
"2013-10-15",138.25,139.360001,137.389999,137.949997,1284900,129.652069
"2013-10-16",139.070007,141.190002,139,140.789993,1157400,132.321243
"2013-10-17",140.330002,142.910004,140.139999,142.820007,1501000,134.229141
"2013-10-18",143.470001,143.860001,140.759995,141.449997,1521600,132.941559
"2013-10-21",141.5,142.089996,140.429993,141.020004,1146300,132.537399
"2013-10-22",136.350006,143.229996,135.679993,142.130005,1984000,133.580658
"2013-10-23",142.509995,145.039993,141.210007,143.050003,2640500,134.445282
"2013-10-24",154.600006,155,147.610001,150,6964700,140.977234
"2013-10-25",151.809998,156.270004,151.050003,154.990005,4271000,145.667053
"2013-10-28",152.880005,153.899994,152.059998,153.279999,3006300,144.059967
"2013-10-29",153.449997,155.949997,153.289993,155.869995,1941900,146.494186
"2013-10-30",156.259995,157.350006,155.330002,156.039993,2142900,146.653915
"2013-10-31",156.160004,158.380005,155.309998,156.339996,2297700,146.935867
"2013-11-01",156.289993,159.570007,156,159.440002,2274100,149.849411
"2013-11-04",159.419998,159.789993,158.5,159.720001,1239400,150.112579
"2013-11-05",159.610001,159.710007,158.419998,158.919998,1223900,149.360687
"2013-11-06",158.970001,158.990005,154.020004,156.460007,2556300,147.048676
"2013-11-07",157.479996,158,155.800003,156.289993,1374200,146.888824
"2013-11-08",156.050003,158.630005,155.910004,158.559998,1331900,149.022354
"2013-11-11",158.800003,159.5,157.779999,158.899994,983300,149.341843
"2013-11-12",158.449997,159.669998,156.850006,157.889999,1469100,148.392654
"2013-11-13",157.309998,157.899994,156.460007,157.889999,1331700,148.392654
"2013-11-14",157.869995,159.770004,155.919998,159.460007,2013400,149.86821
"2013-11-15",159.649994,160.610001,159.029999,160.149994,1105500,150.516663
"2013-11-18",161.339996,161.600006,158.580002,158.779999,1192900,149.229095
"2013-11-19",159,159.679993,157.380005,159.210007,916900,149.63324
"2013-11-20",159.669998,159.929993,157.830002,158.389999,978400,148.862564
"2013-11-21",159.210007,161.169998,158.389999,160.899994,1007700,151.221588
"2013-11-22",160.899994,164,160.429993,163.610001,1703300,153.76857
"2013-11-25",163.949997,166.050003,163.610001,165.139999,1916700,155.206528
"2013-11-26",164.970001,165.389999,163.580002,164.350006,1581500,154.464066
"2013-11-27",165.100006,165.589996,163.770004,165.5,908900,155.772369
"2013-11-29",165.729996,166.570007,165.25,165.889999,703200,156.13945
"2013-12-02",165.889999,166.25,164.179993,164.669998,978100,154.991165
"2013-12-03",163.100006,164.779999,162.570007,163.869995,1361100,154.238129
"2013-12-04",163.520004,165.179993,161.970001,162.740005,1200300,153.174561
"2013-12-05",162.559998,163.199997,159.779999,159.979996,1866200,150.576782
"2013-12-06",161.639999,163.080002,160.720001,162.809998,1599400,153.240509
"2013-12-09",163.429993,164.630005,162.850006,163.029999,1175000,153.447556
"2013-12-10",159.860001,161.669998,157,159.940002,4266900,150.539169
"2013-12-11",157.320007,160.690002,157.320007,158.339996,2154200,149.033218
"2013-12-12",157.639999,158.460007,156,156.75,1539200,147.536697
"2013-12-13",157.559998,157.960007,156.029999,157.389999,1210600,148.139053
"2013-12-16",157.929993,158.460007,157.110001,157.460007,725300,148.204926
"2013-12-17",157.630005,158.759995,156.820007,158.419998,1507200,149.108551
"2013-12-18",159.580002,161.059998,156.809998,161.029999,1107600,151.565109
"2013-12-19",160.080002,160.679993,158.5,160.589996,1302700,151.15094
"2013-12-20",160.820007,162.649994,160.639999,161.5,1489200,152.007492
"2013-12-23",161.520004,161.940002,158.309998,160.399994,937800,150.972107
"2013-12-24",160.839996,160.839996,159.259995,160.270004,355100,150.849823
"2013-12-26",160.509995,161.619995,160.130005,161.369995,549900,151.885101
"2013-12-27",161.710007,161.990005,160.149994,160.979996,440600,151.518066
"2013-12-30",160.949997,161.279999,159.979996,160.690002,536700,151.245071
"2013-12-31",161.339996,162.029999,160.589996,161.399994,685800,151.913361
"2014-01-02",160.850006,160.990005,159.449997,160.160004,847000,150.746246
"2014-01-03",160.25,162.100006,160.110001,160.710007,2156200,151.263916
"2014-01-06",166.110001,166.539993,159.910004,160.259995,2017900,150.840408
"2014-01-07",160.740005,163.339996,160.070007,161.830002,2215400,152.318069
"2014-01-08",166,173.080002,165.600006,169.809998,5450100,159.829041
"2014-01-09",175.440002,177,174.199997,175.330002,3846400,165.024567
"2014-01-10",175.630005,175.860001,174.320007,175.440002,1180800,165.128143
"2014-01-13",175.029999,175.369995,160.210007,167.139999,6215100,157.315948
"2014-01-14",167.5,169,164.360001,167.470001,4454600,157.626572
"2014-01-15",167.610001,168.130005,165.809998,167.320007,3290400,157.485413
"2014-01-16",167.449997,169.080002,167.25,168.559998,1392200,158.652496
"2014-01-17",168.869995,169.080002,167.25,168.119995,1683900,158.238373
"2014-01-21",168.710007,170,167.600006,168.550003,1488900,158.643127
"2014-01-22",168.600006,170.389999,167.289993,169.679993,1263000,159.706665
"2014-01-23",174.139999,174.300003,170.899994,172.369995,3465300,162.238602
"2014-01-24",176.169998,177.5,172.529999,173.720001,4559200,163.509216
"2014-01-27",173.380005,175.240005,171.770004,172.979996,2539500,162.812729
"2014-01-28",172.529999,175.649994,172.5,175.259995,1689400,164.958694
"2014-01-29",173.619995,175,172.690002,173.279999,1672400,163.095047
"2014-01-30",175.630005,177.479996,175.059998,177.229996,2401300,166.812912
"2014-01-31",176,177,173.649994,174.410004,2700000,164.158707
"2014-02-03",174.690002,174.880005,169.910004,171,2129000,160.949097
"2014-02-04",171,171.25,168.809998,169.440002,1633100,159.480835
"2014-02-05",168.589996,169.199997,167.020004,168.619995,1320200,158.708969
"2014-02-06",169.050003,173.080002,168.020004,172.399994,2078200,162.2668
"2014-02-07",172.25,175,171.860001,174.990005,1435800,164.704575
"2014-02-10",174.520004,174.990005,171.880005,172.770004,1775900,162.615051
"2014-02-11",172.490005,175.259995,171.559998,175.050003,1617900,164.761063
"2014-02-12",174.610001,176.369995,173.740005,174.949997,1073200,164.666931
"2014-02-13",174.5,175.850006,174.070007,175.669998,1094300,165.344604
"2014-02-14",175.660004,176.330002,175.009995,175.600006,1013900,165.278732
"2014-02-18",176.710007,179,175.729996,177.479996,1649700,167.048203
"2014-02-19",178,179.399994,176.350006,177.660004,1671600,167.217621
"2014-02-20",177.440002,178.610001,176,177.580002,1225900,167.142319
"2014-02-21",177.630005,178.330002,176.169998,176.350006,2244200,165.984634
"2014-02-24",176.449997,178.110001,176.289993,176.320007,2109300,165.95639
"2014-02-25",176.460007,177.970001,176.309998,176.729996,1234400,166.3423
"2014-02-26",176.679993,177.279999,174.300003,174.779999,1013800,164.506912
"2014-02-27",174.779999,175.110001,173.470001,174.429993,1587500,164.403198
"2014-02-28",174.75,178.360001,174.169998,177.050003,1683400,166.87262
"2014-03-03",175.339996,176.979996,174.919998,176.050003,1097300,165.930145
"2014-03-04",178.020004,181.369995,177.729996,180.800003,1688100,170.407074
"2014-03-05",181.720001,182.539993,179.600006,181.960007,1342300,171.500381
"2014-03-06",182.289993,184.050003,181.610001,182.580002,1479500,172.084732
"2014-03-07",182.979996,183.509995,181.429993,182.399994,1191600,171.915115
"2014-03-10",182.350006,182.570007,179.149994,180.5,1492300,170.124313
"2014-03-11",180.990005,183.5,180.600006,182.369995,1092800,171.88681
"2014-03-12",182.270004,183.720001,180.490005,183.649994,987600,173.093292
"2014-03-13",184.089996,185.929993,183.279999,183.649994,1170800,173.093292
"2014-03-14",183.059998,183.880005,180.440002,180.809998,1359900,170.416473
"2014-03-17",181.220001,183.119995,180.800003,181.919998,771000,171.462677
"2014-03-18",181.889999,183.440002,181.190002,183.169998,828300,172.640823
"2014-03-19",182.869995,183.630005,180.949997,181.910004,954300,171.453278
"2014-03-20",181.899994,185.679993,181.839996,185.350006,1327400,174.695541
"2014-03-21",186.929993,188.020004,180.75,180.850006,1784500,170.454193
"2014-03-24",181.139999,181.509995,176.559998,177.539993,1448100,167.334473
"2014-03-25",177.720001,178.929993,174.509995,176.470001,1631800,166.326004
"2014-03-26",177.509995,178.25,173.839996,173.839996,1448900,163.847168
"2014-03-27",173.289993,174.690002,171.589996,173.100006,1391500,163.149704
"2014-03-28",173.490005,175.720001,173.259995,175.419998,1124900,165.336334
"2014-03-31",176.589996,177.960007,175.970001,176.570007,1010300,166.420258
"2014-04-01",177.259995,178.210007,174.259995,176.039993,1163700,165.9207
"2014-04-02",176.179993,176.830002,174.619995,175.75,1243900,165.647385
"2014-04-03",175.679993,176.309998,173.320007,173.75,1356900,163.76236
"2014-04-04",174.110001,175.5,170.770004,170.869995,1520800,161.047882
"2014-04-07",171.639999,172.330002,165.330002,167.589996,2246400,157.956421
"2014-04-08",168.160004,169.990005,167.339996,168.710007,1762800,159.012024
"2014-04-09",168.600006,173.029999,167.800003,172.970001,1359900,163.027145
"2014-04-10",173.050003,173.210007,166.720001,167.470001,1773300,157.843307
"2014-04-11",165.990005,167.649994,162.899994,164.679993,1753900,155.21373
"2014-04-14",165.800003,168.649994,165.25,167.470001,1417200,157.843307
"2014-04-15",167.520004,168.479996,164.339996,168.309998,1248100,158.635025
"2014-04-16",169.729996,170.960007,168.339996,170,1368300,160.227921
"2014-04-17",169.490005,172.259995,169.050003,170.979996,1603800,161.151566
"2014-04-21",170.490005,172.419998,169.940002,171.949997,741300,162.065781
"2014-04-22",172.199997,173.369995,170.940002,171,1054700,161.170395
"2014-04-23",171.240005,171.690002,170.160004,170.630005,1207200,160.821716
"2014-04-24",171.419998,172.300003,170.330002,170.460007,853100,160.661469
"2014-04-25",170.470001,170.809998,167.619995,167.850006,1030800,158.201477
"2014-04-28",167.639999,170.419998,166.300003,167.449997,1840600,157.824463
"2014-04-29",167.529999,169.529999,166.949997,168.470001,1088400,158.785843
"2014-04-30",168.369995,169.25,167.559998,169.190002,1294300,159.464462
"2014-05-01",166.970001,170,164.580002,168.199997,2813200,158.531372
"2014-05-02",168.5,169.270004,166.660004,167.009995,1647900,157.409775
"2014-05-05",165.830002,169.100006,165.399994,168.710007,1168200,159.012024
"2014-05-06",167.970001,168.440002,166.809998,166.839996,975600,157.249527
"2014-05-07",166.550003,167.850006,165.679993,166.419998,1216300,156.853699
"2014-05-08",166.789993,167.509995,165.529999,166.720001,1343600,157.136429
"2014-05-09",165.960007,171.029999,165.770004,171,2004100,161.170395
"2014-05-12",172.029999,174.300003,171.710007,174.229996,1608000,164.214691
"2014-05-13",180,181,177.570007,180,3302900,169.653091
"2014-05-14",178.25,179.75,177.339996,178.199997,1579400,167.956512
"2014-05-15",177.399994,178.070007,176.270004,177.570007,1593200,167.362732
"2014-05-16",176.509995,178.350006,175.830002,178.210007,1040400,167.965988
"2014-05-19",177.800003,181.240005,177.729996,180.679993,1573500,170.293961
"2014-05-20",180.539993,181.259995,178.880005,179.839996,912800,169.502289
"2014-05-21",180.259995,183.679993,180.229996,183.270004,1303900,172.735092
"2014-05-22",183.570007,185.410004,182.949997,183.589996,1321100,173.036713
"2014-05-23",184.119995,184.410004,182.75,183.75,1826500,173.187515
"2014-05-27",183.259995,184.139999,182.619995,183.369995,1247100,172.829346
"2014-05-28",182.5,184.380005,181.089996,182.720001,1100700,172.216705
"2014-05-29",183.110001,188.770004,182.619995,188.570007,1844100,177.730438
"2014-05-30",188.440002,189.740005,187.399994,189.639999,1273000,178.738907
"2014-06-02",189.839996,190.259995,188.809998,189.830002,1085000,178.918045
"2014-06-03",190,192.029999,189.149994,191.630005,1795500,180.614532
"2014-06-04",191.130005,191.5,188.539993,189.75,1290500,178.84259
"2014-06-05",190.279999,190.589996,188.520004,188.660004,1230900,178.040451
"2014-06-06",189.5,189.649994,188.100006,188.729996,1262300,178.106491
"2014-06-09",188.570007,189.449997,186.630005,186.690002,865700,176.181351
"2014-06-10",185.960007,187.080002,184.529999,185.589996,1085400,175.143265
"2014-06-11",184.990005,187.479996,184.020004,187.160004,1131100,176.624908
"2014-06-12",186.279999,186.830002,182.330002,183.270004,1249800,172.953842
"2014-06-13",183.339996,184.050003,182.009995,182.610001,863700,172.330978
"2014-06-16",182.720001,183.470001,181.740005,182.550003,948100,172.274399
"2014-06-17",181.789993,185.039993,181.279999,184.660004,1030600,174.265594
"2014-06-18",184.550003,185.699997,182.479996,185.25,1002000,174.822357
"2014-06-19",185.960007,186.880005,183.979996,185.289993,9e+05,174.860138
"2014-06-20",185.460007,186.479996,184,185.490005,1399900,175.048904
"2014-06-23",184.830002,186.679993,184.100006,186.199997,925000,175.718903
"2014-06-24",181.699997,186.710007,181.699997,184.429993,934400,174.048523
"2014-06-25",184.490005,187.970001,183.389999,187.350006,971500,176.804169
"2014-06-26",187.479996,188.949997,187.410004,188.089996,1031400,177.502518
"2014-06-27",188.220001,189.259995,187.869995,188.919998,1036400,178.285812
"2014-06-30",189,189.050003,185.770004,186.210007,1342900,175.728363
"2014-07-01",186.5,190.149994,185.929993,189.460007,1448000,178.79541
"2014-07-02",189,190.710007,188.830002,189.440002,922900,178.77655
"2014-07-03",189.410004,190.240005,188.460007,190,486100,179.305008
"2014-07-07",189.929993,190.729996,188.839996,189.610001,893500,178.936951
"2014-07-08",189.110001,189.990005,185.660004,188,1199600,177.417618
"2014-07-09",188.339996,190.009995,187.279999,189.699997,1070700,179.021896
"2014-07-10",188.190002,189.830002,187.25,188.990005,842300,178.351883
"2014-07-11",188.990005,189.279999,187.570007,188.970001,494900,178.333008
"2014-07-14",190,190.660004,188.919998,190.410004,745800,179.691986
"2014-07-15",189.960007,190.350006,188.009995,188.770004,958800,178.144272
"2014-07-16",189.600006,189.600006,187.179993,188.419998,817700,177.81398
"2014-07-17",188.279999,190.490005,188.020004,188.710007,1127600,178.087646
"2014-07-18",188.919998,191.520004,188.199997,191.449997,1372500,180.673416
"2014-07-21",191.229996,191.229996,188.050003,188.449997,1021700,177.842224
"2014-07-22",188.770004,191.050003,188.699997,190.800003,681200,180.059998
"2014-07-23",190.699997,191.470001,189.779999,190.679993,652500,179.946701
"2014-07-24",193.520004,194.800003,191.660004,193.580002,1446600,182.683563
"2014-07-25",193.199997,195.199997,191.490005,191.800003,632200,181.003723
"2014-07-28",191.820007,191.990005,189.770004,191.419998,609400,180.645081
"2014-07-29",191.660004,192.610001,190.539993,191.089996,741600,180.333649
"2014-07-30",191.570007,192.389999,190.380005,191.25,1093900,180.48468
"2014-07-31",193.149994,195.889999,191.470001,191.860001,2543300,181.060349
"2014-08-01",193.009995,195.529999,190.240005,195.429993,2218300,184.429321
"2014-08-04",196.039993,196.440002,191.699997,193.669998,1339900,182.768417
"2014-08-05",192.100006,193.5,190.990005,191.809998,1080900,181.013138
"2014-08-06",191.070007,192.979996,189.820007,190.440002,1022700,179.720261
"2014-08-07",190.75,190.970001,185.839996,186.580002,1437200,176.077484
