"dates","MLM.Open","MLM.High","MLM.Low","MLM.Close","MLM.Volume","MLM.Adjusted"
"2013-02-20",101.93,101.970001,98.220001,98.620003,413900,90.504089
"2013-02-21",98.269997,98.620003,96.949997,97.889999,443100,89.834175
"2013-02-22",98.699997,100.230003,97.68,98.089996,435900,90.0177
"2013-02-25",98.489998,98.489998,94.519997,94.629997,374700,86.842422
"2013-02-26",95.849998,96.25,93.989998,95.419998,554100,87.567421
"2013-02-27",95.07,96.970001,95.07,96.190002,334400,88.645683
"2013-02-28",96.580002,98.339996,96.209999,97.129997,408600,89.511917
"2013-03-01",96.150002,99.290001,95.980003,98.419998,377800,90.700752
"2013-03-04",98.089996,99.160004,98.089996,98.910004,262400,91.152336
"2013-03-05",99.550003,102.110001,99.260002,101.480003,281900,93.520767
"2013-03-06",101.830002,102.940002,101.480003,102.110001,301000,94.101372
"2013-03-07",101.959999,103.589996,101.599998,103.410004,470700,95.299423
"2013-03-08",104.139999,104.980003,103.660004,104.879997,1041900,96.654083
"2013-03-11",104.629997,105.75,103.779999,104.709999,621000,96.497421
"2013-03-12",104.779999,104.900002,103.75,103.93,437500,95.778603
"2013-03-13",104.059998,105.260002,103.82,104.800003,416600,96.58036
"2013-03-14",105.160004,106.220001,104.309998,104.709999,623700,96.497421
"2013-03-15",104.449997,105.160004,103,103.57,1005100,95.446854
"2013-03-18",102.779999,104.989998,102.779999,103.900002,424200,95.750946
"2013-03-19",104.160004,105.040001,102.730003,102.989998,358400,94.912315
"2013-03-20",103.779999,103.779999,102.959999,103.260002,448200,95.161156
"2013-03-21",102.760002,103.209999,102.269997,102.529999,395700,94.488403
"2013-03-22",103.110001,103.919998,102.5,102.68,1098500,94.62664
"2013-03-25",102.959999,103.610001,101.309998,101.839996,430300,93.852539
"2013-03-26",102.199997,102.510002,101.290001,102,551300,93.999969
"2013-03-27",106.57,106.57,100.07,101.959999,255200,93.963112
"2013-03-28",102.050003,102.639999,101.120003,102.019997,339900,94.018417
"2013-04-01",101.959999,102.400002,101.379997,101.910004,278200,93.917038
"2013-04-02",102,102.150002,100.550003,100.82,276600,92.912544
"2013-04-03",100.720001,101.080002,97.459999,98.169998,546500,90.47039
"2013-04-04",98.370003,98.82,97.599998,97.639999,283700,89.981956
"2013-04-05",96.510002,98.980003,96.230003,98.870003,297700,91.115471
"2013-04-08",98.949997,99.639999,98.239998,99.440002,204500,91.640755
"2013-04-09",99.470001,99.720001,98.040001,98.980003,278100,91.21685
"2013-04-10",99.269997,100.099998,99.089996,99.919998,239300,92.083107
"2013-04-11",99.889999,100.790001,99.699997,100.18,305400,92.322723
"2013-04-12",99.809998,100.43,98.459999,98.730003,181500,90.98645
"2013-04-15",98,98.050003,93.330002,93.559998,394200,86.221954
"2013-04-16",95.010002,98.239998,95,98.110001,310000,90.41507
"2013-04-17",96.889999,97.300003,95.059998,96.540001,302100,88.968208
"2013-04-18",97.190002,97.459999,94.019997,94.540001,290100,87.125092
"2013-04-19",95.379997,97.190002,94.480003,95.010002,383800,87.558228
"2013-04-22",95.300003,95.389999,93.029999,95.150002,261400,87.687225
"2013-04-23",95.879997,96.879997,95.68,96.650002,197200,89.06958
"2013-04-24",96.690002,99.110001,96.25,98.629997,3e+05,90.894279
"2013-04-25",99.110001,99.900002,97.860001,98.019997,335200,90.332138
"2013-04-26",97.360001,98.330002,95.690002,96.690002,190300,89.106422
"2013-04-29",97.440002,99.040001,96.690002,98.459999,467300,90.737633
"2013-04-30",98,102.720001,97,100.989998,719600,93.069191
"2013-05-01",100.660004,101.260002,98.830002,99.459999,503100,91.659187
"2013-05-02",99.720001,103.57,99.720001,103.050003,276500,94.967651
"2013-05-03",103.610001,108.43,103.610001,106.699997,376200,98.331337
"2013-05-06",106.519997,107.449997,105.660004,106.900002,213500,98.515663
"2013-05-07",107.139999,108.5,106.699997,108.480003,341500,99.971748
"2013-05-08",108.400002,109.75,107.879997,108.849998,303200,100.312714
"2013-05-09",109.389999,109.849998,106.959999,107.559998,369800,99.123901
"2013-05-10",107.860001,108.040001,107.07,107.379997,245800,98.958023
"2013-05-13",107.099998,107.300003,106.389999,106.989998,260000,98.598587
"2013-05-14",106.989998,108.510002,106.739998,108,1215900,99.529396
"2013-05-15",107.970001,109.769997,107.610001,109.489998,517900,100.90255
"2013-05-16",109.400002,110.370003,109.339996,109.919998,545300,101.298782
"2013-05-17",110.349998,111.529999,110.120003,110.910004,489100,102.211151
"2013-05-20",110.639999,112.290001,110.629997,112.089996,458500,103.298592
"2013-05-21",111.919998,112.989998,111.300003,111.980003,281500,103.197227
"2013-05-22",111.389999,113.650002,107.860001,108.669998,534900,100.146843
"2013-05-23",107.139999,108.309998,106.379997,108.239998,543900,99.750565
"2013-05-24",107.760002,109.470001,106.75,108.220001,402900,99.732147
"2013-05-28",110.089996,110.82,109.349998,109.959999,519600,101.335678
"2013-05-29",109.239998,109.900002,107.879997,109.419998,501900,100.838028
"2013-05-30",109.360001,110.779999,108.589996,110.559998,329400,102.262451
"2013-05-31",109.889999,110.940002,108.940002,109.029999,411200,100.847267
"2013-06-03",108.970001,109.75,106.879997,108.690002,421900,100.532791
"2013-06-04",108.720001,110.139999,106.25,106.980003,487700,98.951126
"2013-06-05",106.339996,106.809998,104.68,104.709999,253300,96.851463
"2013-06-06",104.690002,106.540001,103.68,106.529999,459300,98.534897
"2013-06-07",106.940002,107.779999,105.760002,106.610001,223000,98.608871
"2013-06-10",106.93,109.459999,105.550003,109.019997,376200,100.83802
"2013-06-11",106.860001,108.769997,106.139999,107.220001,205900,99.173119
"2013-06-12",108.339996,108.769997,106,106.419998,139800,98.433144
"2013-06-13",106.849998,109.580002,106.400002,109.5,268700,101.282005
"2013-06-14",109.610001,110.220001,108.830002,109.43,197400,101.217247
"2013-06-17",110.620003,110.849998,109.150002,109.790001,188000,101.550224
"2013-06-18",110.029999,110.040001,108.809998,109.730003,139300,101.494743
"2013-06-19",109.699997,110.349998,108.089996,108.089996,323600,99.977829
"2013-06-20",106.449997,106.790001,104.370003,105.029999,392500,97.147469
"2013-06-21",105.830002,105.830002,101.07,101.169998,599100,93.577133
"2013-06-24",99.620003,99.620003,97.139999,98.050003,623900,90.69133
"2013-06-25",99.269997,100.129997,98.300003,99.690002,366600,92.208229
"2013-06-26",100.830002,101.080002,99.029999,99.379997,336700,91.921486
"2013-06-27",100.279999,100.919998,99.510002,100.620003,262500,93.068436
"2013-06-28",100.540001,101.019997,98.300003,98.419998,435800,91.033554
"2013-07-01",99.300003,101.660004,99.150002,100.160004,464400,92.642975
"2013-07-02",100.029999,101.459999,97.650002,97.980003,220000,90.626587
"2013-07-03",96.589996,97.769997,96.370003,96.629997,354900,89.377884
"2013-07-05",97.879997,98.010002,96.43,97.199997,430900,89.905128
"2013-07-08",98.389999,99.050003,97.339996,97.940002,480700,90.589569
"2013-07-09",98.459999,101.699997,97.919998,101.18,487700,93.586418
"2013-07-10",101.040001,104.089996,100.809998,103.660004,614100,95.880287
"2013-07-11",105.639999,105.910004,104.040001,105.010002,390700,97.12896
"2013-07-12",105.43,105.910004,104.160004,105.489998,290600,97.572929
"2013-07-15",105.43,106.980003,104.629997,104.989998,225500,97.110458
"2013-07-16",104.949997,105.75,103.410004,103.760002,195300,95.972778
"2013-07-17",103.980003,105.389999,103.580002,104.800003,313200,96.934715
"2013-07-18",104.5,106.43,104.5,106.019997,195300,98.063133
"2013-07-19",105.790001,106.839996,105.709999,106.43,148200,98.442383
"2013-07-22",106.339996,106.900002,105.599998,105.800003,192000,97.859673
"2013-07-23",106.150002,106.610001,105.43,105.540001,241500,97.619209
"2013-07-24",105.910004,105.910004,103.93,104.760002,239200,96.897736
"2013-07-25",104.620003,104.809998,102.010002,102.489998,283900,94.798088
"2013-07-26",101.849998,103.650002,101.849998,103.279999,173000,95.528809
"2013-07-29",102.739998,103,101.220001,101.410004,238800,93.799149
"2013-07-30",98.220001,103,95.639999,100.620003,1041200,93.068436
"2013-07-31",100.830002,101.730003,99.279999,99.599998,564300,92.124962
"2013-08-01",101.690002,103.75,99.599998,101.800003,672700,94.159882
"2013-08-02",101.580002,102.339996,100.68,101.199997,237500,93.604912
"2013-08-05",101.129997,101.129997,99.809998,100.910004,309800,93.336662
"2013-08-06",100.199997,100.199997,98.949997,99.339996,214200,91.884499
"2013-08-07",99,99.629997,98.239998,98.839996,348500,91.42202
"2013-08-08",99.699997,100.290001,98.059998,98.739998,508700,91.329536
"2013-08-09",98.669998,99.769997,97.449997,99.18,279700,91.736504
"2013-08-12",98.730003,100.550003,98.209999,98.900002,314800,91.477524
"2013-08-13",98.900002,99.059998,97.959999,98.339996,285000,90.959541
"2013-08-14",98.5,98.690002,97.650002,98.029999,227900,90.672813
"2013-08-15",96.809998,96.870003,95.309998,95.650002,410000,88.471428
"2013-08-16",95.739998,96.540001,95.300003,96.260002,236800,89.035645
"2013-08-19",96.040001,97.160004,95.620003,96.669998,284300,89.414902
"2013-08-20",96.510002,99.760002,96.190002,98.75,338800,91.338776
"2013-08-21",98.410004,98.879997,96.230003,97.339996,401700,90.034599
"2013-08-22",97.75,99.080002,97.550003,98.470001,135500,91.079773
"2013-08-23",98.849998,99.779999,96.410004,97.279999,153800,89.979103
"2013-08-26",97.25,97.260002,96.220001,96.779999,232000,89.516617
"2013-08-27",95.580002,96.860001,95.360001,96.169998,244400,88.952393
"2013-08-28",96.129997,97.629997,95.68,96.290001,149900,89.063408
"2013-08-29",95.889999,97.019997,95.019997,95.290001,242000,88.506111
"2013-08-30",95.239998,96.220001,94.440002,96.050003,529100,89.212021
"2013-09-03",96.779999,97.82,94.260002,95.089996,588300,88.320366
"2013-09-04",94.730003,95.639999,94.669998,94.910004,385300,88.153183
"2013-09-05",95.150002,95.330002,94.25,94.919998,424900,88.162445
"2013-09-06",95.669998,96.400002,94.529999,94.910004,579000,88.153183
"2013-09-09",95,96.889999,94.970001,96.739998,436500,89.852905
"2013-09-10",97.730003,99.589996,96.940002,99.32,376700,92.249214
"2013-09-11",99.510002,100.5,99.360001,99.830002,243000,92.722916
"2013-09-12",99.629997,100.080002,99.260002,99.919998,319400,92.806503
"2013-09-13",99.660004,99.879997,97.639999,99.400002,236600,92.323524
"2013-09-16",100.230003,100.389999,98.489998,98.800003,386700,91.766235
"2013-09-17",98.68,99,98.050003,98.370003,303900,91.366852
"2013-09-18",98.480003,99.019997,97.760002,98.879997,613300,91.840538
"2013-09-19",99.110001,99.910004,97.769997,98.150002,420600,91.162498
"2013-09-20",98.860001,98.970001,96.190002,96.230003,590200,89.379211
"2013-09-23",95.080002,96.400002,95.080002,96.269997,284100,89.416328
"2013-09-24",96.300003,97.75,95.489998,96.139999,235300,89.295601
"2013-09-25",96.150002,98,95.470001,97.110001,166000,90.196556
"2013-09-26",97.389999,98.440002,96.510002,97.269997,177500,90.345146
"2013-09-27",96.970001,97.260002,96.190002,96.940002,177900,90.038658
"2013-09-30",96.120003,98.389999,96.019997,98.169998,486900,91.181114
"2013-10-01",98.400002,100.080002,98.040001,99.669998,610200,92.574303
"2013-10-02",98.589996,99.43,98.230003,99.410004,221200,92.332832
"2013-10-03",99.400002,99.540001,96.5,97.949997,520500,90.976761
"2013-10-04",97.809998,98.419998,97.190002,97.830002,222100,90.865295
"2013-10-07",96.910004,98.330002,96.449997,97.860001,225500,90.893181
"2013-10-08",97.93,97.93,95.25,95.25,350000,88.468979
"2013-10-09",95.099998,96.080002,94.010002,94.790001,402900,88.041733
"2013-10-10",96.139999,97.290001,95.620003,96.669998,319300,89.787888
"2013-10-11",96.889999,98.660004,95.860001,97.830002,192400,90.865295
"2013-10-14",97.449997,98.129997,96.349998,98.110001,209400,91.125366
"2013-10-15",97.730003,97.730003,95.610001,96.059998,216600,89.221283
"2013-10-16",96.160004,97.129997,95.980003,96.410004,208600,89.546387
"2013-10-17",96.040001,97.879997,95.809998,97.389999,267300,90.456619
"2013-10-18",97.830002,97.989998,97.32,97.510002,172100,90.568085
"2013-10-21",97.82,97.940002,96.910004,97.459999,158300,90.521637
"2013-10-22",98.190002,100.169998,98.190002,99.75,379500,92.648621
"2013-10-23",99.720001,100.290001,97.910004,97.989998,265900,91.013908
"2013-10-24",97.839996,98.860001,97.800003,98.5,404600,91.487564
"2013-10-25",99.160004,99.760002,98.650002,99.75,379200,92.648621
"2013-10-28",99.75,100.57,98.93,99.629997,377200,92.537148
"2013-10-29",99.959999,100.410004,99.050003,99.389999,304000,92.314232
"2013-10-30",99.589996,99.589996,98.019997,98.989998,333300,91.942711
"2013-10-31",98.989998,99.480003,97.769997,98.089996,285600,91.106781
"2013-11-01",99.849998,99.849998,96.900002,98.610001,347000,91.589783
"2013-11-04",99,104.559998,99,102.75,1315300,95.435036
"2013-11-05",102.279999,102.57,100.059998,100.18,444100,93.048004
"2013-11-06",100.82,100.82,98.989998,99.529999,384300,92.444267
"2013-11-07",103.889999,106,100.519997,100.940002,911800,93.753883
"2013-11-08",100.800003,101.029999,98.900002,100.699997,683800,93.530968
"2013-11-11",100.629997,101.099998,99.889999,100.459999,251700,93.308052
"2013-11-12",100.019997,100.550003,98.760002,99.410004,387200,92.332832
"2013-11-13",99.18,101.209999,98.82,100.529999,498300,93.37307
"2013-11-14",100.849998,102.559998,99.050003,102.290001,441900,95.00779
"2013-11-15",97.730003,106.480003,96.82,102.830002,270300,95.509338
"2013-11-18",103.360001,103.440002,101,101.400002,285400,94.181145
"2013-11-19",100.809998,102.25,100.599998,101.099998,207900,93.902481
"2013-11-20",101.720001,101.830002,100,100.489998,153000,93.335938
"2013-11-21",100.260002,101.019997,100.099998,100.400002,239300,93.252319
"2013-11-22",100.010002,100.489998,98.389999,99.239998,534100,92.174911
"2013-11-25",99.129997,99.879997,97.940002,98.089996,643900,91.106781
"2013-11-26",97.699997,99.040001,97.580002,98.190002,392700,91.199677
"2013-11-27",102.660004,102.660004,96.730003,97.339996,1839200,90.779991
"2013-11-29",97.349998,97.349998,96.239998,96.559998,285700,90.052574
"2013-12-02",96.360001,98.410004,96.010002,97.849998,500400,91.255623
"2013-12-03",97.449997,97.919998,96.050003,97.25,433500,90.69606
"2013-12-04",96.550003,97.32,95.5,96.410004,333000,89.912659
"2013-12-05",95.900002,97.199997,95.389999,95.620003,429800,89.175888
"2013-12-06",96.769997,98.199997,96.769997,97.239998,457100,90.686737
"2013-12-09",97.900002,98.870003,97.410004,98.410004,539800,91.777893
"2013-12-10",98.18,98.68,97.050003,97.07,350900,90.528206
"2013-12-11",96.779999,97.160004,95.720001,96.330002,520900,89.838066
"2013-12-12",96,97.07,95.5,96.540001,453900,90.033913
"2013-12-13",97,97.68,96.510002,97,566700,90.462898
"2013-12-16",97.230003,97.349998,95.529999,95.650002,543700,89.20388
"2013-12-17",95.260002,95.93,94.739998,95.050003,646800,88.644325
"2013-12-18",95.080002,96.910004,94.690002,96.599998,1074900,90.089867
"2013-12-19",96.5,96.809998,95.940002,95.980003,954100,89.51165
"2013-12-20",96.599998,96.650002,95.949997,96.169998,799900,89.688835
"2013-12-23",96.989998,97.25,95.879997,96.690002,567200,90.17379
"2013-12-24",96.699997,97.370003,96.489998,97.230003,211300,90.677422
"2013-12-26",97.440002,98.379997,97.419998,98.010002,141300,91.404831
"2013-12-27",98.150002,99.160004,97.970001,99.059998,228300,92.384087
"2013-12-30",99.339996,100.82,98.809998,100.169998,384500,93.419243
"2013-12-31",100.699997,101.290001,99.809998,99.940002,297900,93.204758
"2014-01-02",99.540001,100.18,98.739998,99.540001,393200,92.831749
"2014-01-03",99.449997,100.57,99.120003,99.379997,156200,92.682503
"2014-01-06",100.220001,100.220001,98.629997,98.699997,285400,92.048332
"2014-01-07",99.339996,100.790001,98.93,100.790001,461100,93.997482
"2014-01-08",100.949997,103.519997,100.300003,103.43,936500,96.459579
"2014-01-09",103.379997,105.169998,102.080002,105.010002,721800,97.933098
"2014-01-10",105.150002,105.860001,104.980003,105.839996,503600,98.707146
"2014-01-13",106,106.82,104.75,105.25,779000,98.156929
"2014-01-14",105.5,107.239998,104.389999,106.879997,550400,99.677071
"2014-01-15",107.110001,109.059998,106.75,108.059998,635300,100.777534
"2014-01-16",107.919998,109.239998,107.919998,108.589996,417800,101.271835
"2014-01-17",108.75,108.940002,107.800003,108.150002,456000,100.861488
"2014-01-21",108.669998,109.57,108.199997,109.470001,486800,102.092514
"2014-01-22",109.660004,109.739998,108.389999,108.419998,399300,101.113274
"2014-01-23",107.800003,110.309998,107.800003,109.169998,535500,101.812744
"2014-01-24",109.389999,115,102.260002,104.32,2851300,97.289604
"2014-01-27",104.029999,104.779999,101.919998,102.779999,1157500,95.853394
"2014-01-28",104.980003,109.68,104.050003,106.75,4498100,99.555832
"2014-01-29",109.709999,109.709999,104.809998,108,1113400,100.721581
"2014-01-30",108.989998,109.110001,106.120003,107.769997,1065600,100.507072
"2014-01-31",105.849998,110.220001,105.830002,109.010002,1272600,101.663536
"2014-02-03",108.400002,109,104.050003,104.419998,1262800,97.382851
"2014-02-04",105.389999,107.300003,104.5,106.129997,978900,98.977608
"2014-02-05",104.959999,107.139999,104.760002,106.419998,535400,99.248062
"2014-02-06",106.68,113.239998,106.68,112.559998,1702600,104.974258
"2014-02-07",112.940002,113.209999,111.389999,112.540001,790000,104.955635
"2014-02-10",112.449997,116.07,112.099998,113.790001,1236200,106.121399
"2014-02-11",113.800003,115.139999,113.339996,114.849998,678300,107.109924
"2014-02-12",115,116.470001,114.910004,115.610001,671400,107.818726
"2014-02-13",114.580002,116.669998,114.349998,115.900002,513200,108.089188
"2014-02-14",115.669998,118.5,115.260002,118.480003,679500,110.495308
"2014-02-18",119.089996,120.029999,117.440002,118.529999,573700,110.541939
"2014-02-19",118.419998,120.580002,115.709999,115.93,574800,108.117157
"2014-02-20",116.629997,117.18,115.68,116.889999,510800,109.012466
"2014-02-21",117.150002,118.059998,116.699997,117.279999,280800,109.376175
"2014-02-24",117.339996,118.099998,116.709999,116.709999,411100,108.844589
"2014-02-25",117.029999,118.739998,116.230003,118.160004,406000,110.196884
"2014-02-26",119.709999,123,118.370003,121.510002,785200,113.321098
"2014-02-27",119.639999,122.889999,119.639999,122.629997,448200,114.743355
"2014-02-28",122.510002,123.690002,121.230003,121.980003,632600,114.135162
"2014-03-03",120.650002,122.279999,120.5,122,422200,114.153862
"2014-03-04",123.160004,124.010002,120.669998,121.949997,1086100,114.107094
"2014-03-05",121.470001,121.989998,120.559998,121.040001,620300,113.255585
"2014-03-06",121.389999,121.959999,120.629997,120.900002,565100,113.124611
"2014-03-07",121.370003,123.980003,120.300003,123.919998,685800,115.950386
"2014-03-10",123.129997,123.43,121.650002,122.949997,484000,115.042778
"2014-03-11",122.660004,123.919998,121.730003,122.25,342700,114.387787
"2014-03-12",121.400002,123.190002,121.25,123.089996,424400,115.173775
"2014-03-13",123.779999,123.779999,120.709999,121.449997,291400,113.639244
"2014-03-14",121.449997,123.150002,120.760002,122.300003,269500,114.434586
"2014-03-17",123.120003,123.989998,122.669998,123.07,259800,115.155045
"2014-03-18",123.760002,126.419998,123.010002,126.339996,637600,118.214752
"2014-03-19",127.110001,127.760002,126.099998,126.720001,712400,118.570313
"2014-03-20",126.050003,127.309998,125.720001,126.980003,517300,118.813606
"2014-03-21",128.169998,128.589996,125.410004,126.489998,947500,118.35511
"2014-03-24",127.32,127.32,122.870003,123.629997,622400,115.679047
"2014-03-25",124.629997,126.830002,124.330002,126.769997,510600,118.617088
"2014-03-26",127.360001,127.989998,125.18,125.43,571600,117.363281
"2014-03-27",125.050003,126.339996,123.720001,125.629997,356500,117.550415
"2014-03-28",126.110001,128.809998,126.110001,126.949997,585900,118.785522
"2014-03-31",127.809998,128.949997,127.419998,128.350006,602000,120.095482
"2014-04-01",128.759995,129.479996,127.269997,128.100006,760100,119.861565
"2014-04-02",128.080002,128.399994,126.110001,126.889999,933900,118.729385
"2014-04-03",127.519997,128.990005,124.68,124.699997,1414900,116.680229
"2014-04-04",124.769997,130,124.769997,127.699997,1645200,119.487297
"2014-04-07",126.980003,127.879997,120.279999,122.050003,1427500,114.200653
"2014-04-08",122.230003,123.889999,121.260002,122.93,1413100,115.024055
"2014-04-09",123.269997,127.110001,123.080002,126.5,1515100,118.364471
"2014-04-10",126.800003,128.649994,125.559998,126.809998,2138900,118.654533
"2014-04-11",125.25,126.900002,123.760002,124.410004,602300,116.408882
"2014-04-14",125.209999,126.800003,124.059998,125.050003,573000,117.007736
"2014-04-15",125.050003,126.040001,123.099998,124.980003,640400,116.942207
"2014-04-16",125.839996,126.699997,124.889999,126.339996,444400,118.214752
"2014-04-17",126.339996,126.449997,125.32,125.550003,555900,117.475555
"2014-04-21",125.879997,127.18,125.07,126.739998,913400,118.589035
"2014-04-22",126.260002,128.440002,126.230003,128.029999,715700,119.796066
"2014-04-23",127.949997,127.949997,126.010002,126.830002,402600,118.673241
"2014-04-24",128.110001,128.110001,124.589996,126.639999,454500,118.495461
"2014-04-25",126.150002,126.150002,122.889999,123.639999,432800,115.6884
"2014-04-28",123.059998,123.639999,115.489998,116.889999,1803800,109.372505
"2014-04-29",118.949997,124.480003,115.650002,124.370003,1197000,116.37146
"2014-04-30",123.989998,125.5,122.339996,124.330002,791800,116.334023
"2014-05-01",124.129997,129.139999,124.129997,125.510002,607800,117.438118
"2014-05-02",125.550003,127.849998,125.519997,126.25,748400,118.130554
"2014-05-05",124.919998,126.110001,123.68,125.779999,740000,117.690788
"2014-05-06",125.209999,127.050003,123.989998,124.089996,607200,116.109482
"2014-05-07",124.220001,124.949997,121.559998,122.43,642300,114.556213
"2014-05-08",122.309998,123.730003,119.650002,119.93,762500,112.21698
"2014-05-09",119.529999,120,117.599998,118.910004,642800,111.262611
"2014-05-12",119.870003,123.459999,119.019997,122.480003,461900,114.603004
"2014-05-13",121.989998,123.220001,120.410004,120.519997,327500,112.769043
"2014-05-14",120.360001,120.769997,118.879997,118.959999,301700,111.30938
"2014-05-15",118.93,118.93,115.559998,118.019997,544500,110.429825
"2014-05-16",118.339996,120.279999,117.779999,119.330002,331300,111.655594
"2014-05-19",118.669998,120.809998,118.470001,119.57,436400,111.880173
"2014-05-20",118.970001,119.720001,115.919998,117.519997,487500,109.961983
"2014-05-21",118,119.57,117.610001,118.660004,569200,111.028687
"2014-05-22",118.860001,121.190002,118.290001,121,400800,113.218185
"2014-05-23",120.769997,123.839996,120.489998,123.720001,401400,115.763252
"2014-05-27",123.93,125.199997,123.900002,124.269997,280000,116.277863
"2014-05-28",124.910004,125.949997,123.589996,123.639999,310600,115.6884
"2014-05-29",125.32,125.32,121.900002,123.580002,344900,116.007561
"2014-05-30",123.769997,123.849998,121.660004,122.800003,400900,115.275352
"2014-06-02",122.769997,124.25,121.739998,122.68,368400,115.162704
"2014-06-03",122,122.639999,120.639999,121.370003,398300,113.932991
"2014-06-04",120.900002,122.720001,120.440002,122.639999,417600,115.12516
"2014-06-05",122.839996,127.940002,122.489998,126.900002,693200,119.124153
"2014-06-06",127.660004,129.029999,126.629997,128.679993,348200,120.795036
"2014-06-09",128.339996,129.550003,127.349998,127.970001,301400,120.128571
"2014-06-10",127.959999,130.809998,127.540001,130.669998,378300,122.663132
"2014-06-11",129.949997,131,128.570007,129.110001,290100,121.198715
"2014-06-12",129.320007,130.119995,127.910004,128.059998,378700,120.213036
"2014-06-13",128.369995,132.119995,127.940002,132.100006,650400,124.005547
"2014-06-16",131.330002,133.440002,130.380005,130.990005,441000,122.963539
"2014-06-17",131.509995,132.110001,129.690002,130.75,550300,122.738205
"2014-06-18",131.009995,134.800003,130.320007,134.110001,749300,125.892311
"2014-06-19",134.169998,134.460007,132.75,134.070007,264200,125.854797
"2014-06-20",133.979996,134.960007,132.740005,134.910004,654000,126.643333
"2014-06-23",135.970001,136.360001,133.5,133.809998,602600,125.61068
"2014-06-24",133.039993,133.570007,131,131.389999,672900,123.338997
"2014-06-25",131.419998,131.899994,130.630005,130.929993,449100,122.907173
"2014-06-26",131.309998,131.440002,129.309998,130.130005,368700,122.156235
"2014-06-27",129.440002,132.600006,129.440002,132.229996,760400,124.127556
"2014-06-30",134,134,130.039993,132.050003,4975900,123.958557
"2014-07-01",133.300003,134.639999,132,132,18481700,123.911606
"2014-07-02",130,130,126.300003,127.059998,2402900,119.2743
"2014-07-03",127.849998,128.860001,126.43,126.669998,1103800,118.908234
"2014-07-07",125.699997,126.419998,124.440002,125.199997,1463000,117.528297
"2014-07-08",124.769997,127.349998,124.620003,126.419998,1435700,118.673553
"2014-07-09",126.589996,127.800003,125.720001,127.769997,1415300,119.940826
"2014-07-10",127.339996,129.600006,126.900002,129.300003,1269800,121.37709
"2014-07-11",131.339996,131.339996,127.75,129.119995,905800,121.208084
"2014-07-14",129.410004,129.669998,128.320007,129.520004,609000,121.583603
"2014-07-15",129.380005,130.110001,129.25,129.520004,663300,121.583603
"2014-07-16",130,130,128.559998,129.740005,860500,121.790108
"2014-07-17",128.740005,129.860001,127.889999,128.169998,574500,120.316322
"2014-07-18",128.139999,131.630005,127.589996,130.520004,1164100,122.522362
"2014-07-21",129.669998,130.130005,127.599998,127.870003,697200,120.034714
"2014-07-22",129.619995,130.199997,129.399994,130.070007,704100,122.099915
"2014-07-23",129.610001,131.779999,129.149994,131.619995,592200,123.554939
"2014-07-24",131.369995,132.660004,130.610001,131.899994,849800,123.817749
"2014-07-25",131.160004,131.820007,130,130.889999,638300,122.869637
"2014-07-28",130.729996,131.660004,128.610001,128.839996,885900,120.945251
"2014-07-29",132.130005,132.729996,129.029999,129.169998,1653200,121.255028
"2014-07-30",130.199997,132.059998,127.809998,128.529999,1161400,120.654236
"2014-07-31",127.739998,127.910004,123.660004,124.230003,1634400,116.61776
"2014-08-01",124,126.919998,123.639999,125.75,1034000,118.044586
"2014-08-04",126.099998,127,125.400002,126.75,525400,118.98333
"2014-08-05",125.940002,128.360001,125.860001,126.599998,855400,118.842506
"2014-08-06",125.589996,127.089996,125.589996,126.110001,470600,118.382545
"2014-08-07",126.82,127.639999,125.150002,125.790001,609800,118.082153
"2014-08-08",125.919998,127.349998,125.669998,127.110001,840600,119.321259
"2014-08-11",127.620003,127.82,125.949997,126,858800,118.279243
"2014-08-12",125.599998,126.690002,124.739998,125.589996,579000,117.894394
"2014-08-13",126.459999,126.720001,125.800003,126.5,546900,118.74865
"2014-08-14",126.949997,127.559998,126.050003,127.480003,622200,119.668594
"2014-08-15",127.720001,128,125.949997,126.860001,469700,119.086578
"2014-08-18",127.5,128.160004,126.910004,127.970001,537400,120.128571
"2014-08-19",128.360001,129.75,128.360001,129.139999,683200,121.22686
"2014-08-20",128.550003,129.25,128.169998,129.210007,482200,121.292618
"2014-08-21",129.5,129.5,128.539993,129.139999,627500,121.22686
"2014-08-22",128.770004,129.740005,128.240005,129.179993,513800,121.264435
"2014-08-25",129.479996,129.979996,128.919998,129.300003,487200,121.37709
"2014-08-26",129.699997,131.839996,129.320007,130.720001,1019800,122.710075
"2014-08-27",130.979996,131.389999,129.289993,130.100006,415300,122.128052
"2014-08-28",129.610001,131.210007,128.880005,130.559998,497800,122.937866
"2014-08-29",130.820007,131.190002,129.839996,130.960007,344400,123.314491
"2014-09-02",131.089996,131.089996,128.860001,129.820007,729500,122.241066
"2014-09-03",131.020004,131.419998,128.279999,129.470001,715300,121.911484
"2014-09-04",129.679993,131.889999,129.460007,130.75,776100,123.116745
"2014-09-05",130.830002,132.820007,130.300003,132.190002,927800,124.472717
"2014-09-08",132.259995,133.020004,130.820007,131.5,836600,123.822975
"2014-09-09",131.360001,131.960007,130.100006,130.919998,681200,123.276802
"2014-09-10",130.75,131.320007,129.75,130.770004,584100,123.135582
"2014-09-11",130.110001,131.360001,130.110001,131.309998,610200,123.644058
"2014-09-12",131.279999,131.279999,128.25,129.220001,693500,121.676071
