"dates","HON.Open","HON.High","HON.Low","HON.Close","HON.Volume","HON.Adjusted"
"2010-12-07",49.222469,49.50848,48.907856,49.031796,4650033,39.216145
"2010-12-08",49.031796,49.40361,48.745785,48.97459,3911705,39.170418
"2010-12-09",49.251068,49.355942,48.860188,48.945992,3096910,39.147526
"2010-12-10",49.108063,49.851692,48.97459,49.556149,5609053,39.635536
"2010-12-13",49.794491,49.956562,49.470345,49.575214,3607625,39.650791
"2010-12-14",49.832626,50.347446,49.575214,50.080502,5273506,40.054928
"2010-12-15",49.556149,50.099567,48.955524,49.136665,9697289,39.300037
"2010-12-16",49.136665,50.929001,49.136665,50.919464,6977882,40.725933
"2010-12-17",50.519051,50.85273,49.947029,50.519051,8138607,40.405682
"2010-12-20",50.74786,50.805061,50.366512,50.442783,3592521,40.344677
"2010-12-21",50.776463,51.138741,50.509518,51.033871,3144741,40.817448
"2010-12-22",50.9576,51.234077,50.738327,51.215012,2862793,40.962318
"2010-12-23",51.033871,51.138741,50.671589,50.938534,1926011,40.74118
"2010-12-27",50.566719,50.995735,50.442783,50.900398,1655182,40.71069
"2010-12-28",51.119675,51.119675,50.585789,51.014805,1617002,40.802185
"2010-12-29",51.15781,51.205479,50.74786,50.814594,1502251,40.642063
"2010-12-30",50.719257,50.814594,50.356979,50.490452,2257572,40.382801
"2010-12-31",50.471382,50.881332,50.261642,50.681126,1706369,40.535309
"2011-01-03",50.995735,51.88237,50.9576,51.682163,3985024,41.335953
"2011-01-04",51.729832,51.748898,50.509518,50.986202,5234382,40.779305
"2011-01-05",50.709724,52.101646,50.662056,51.834702,4625699,41.457939
"2011-01-06",52.00631,52.015842,51.205479,51.825169,3481651,41.450317
"2011-01-07",52.044441,52.130245,51.300816,51.767963,3004921,41.404568
"2011-01-10",51.806099,51.806099,50.909931,51.386616,3593150,41.099571
"2011-01-11",51.653561,51.825169,51.195942,51.481953,2757378,41.175819
"2011-01-12",51.930038,52.244652,51.634495,52.168381,3843735,41.724831
"2011-01-13",52.053974,52.282784,51.872837,52.044441,3121035,41.625702
"2011-01-14",51.939571,52.463924,51.834702,52.454391,3745767,41.953583
"2011-01-18",52.463924,52.673664,52.034908,52.206516,3445988,41.755325
"2011-01-19",52.273251,52.368587,51.548691,51.806099,3951249,41.435074
"2011-01-20",51.710762,53.236153,51.443821,52.034908,7801487,41.61808
"2011-01-21",52.530663,52.625999,51.891903,51.949104,4798979,41.549435
"2011-01-24",52.034908,53.035946,51.930038,52.788071,3410430,42.220467
"2011-01-25",52.645065,52.864342,52.139778,52.797604,2538680,42.228092
"2011-01-26",52.978745,53.474499,52.578327,53.169418,5496190,42.525482
"2011-01-27",53.350559,53.417294,52.778538,53.312424,4001911,42.639851
"2011-01-28",53.093147,54.332527,52.044441,52.740402,9719946,42.182339
"2011-01-31",52.683201,53.398228,52.19698,53.398228,5846946,42.708485
"2011-02-01",53.693771,54.342064,53.474499,54.284863,3939920,43.41761
"2011-02-02",53.922581,55.133362,53.922581,54.732944,4631153,43.775997
"2011-02-03",54.504135,55.009422,54.370663,54.504135,4252496,43.592983
"2011-02-04",54.532738,54.628075,53.884445,54.456467,2902337,43.554871
"2011-02-07",54.599472,54.742477,54.313461,54.466,3067121,43.562496
"2011-02-08",54.589939,54.799679,54.466,54.713879,3313511,43.760754
"2011-02-09",54.466,54.85688,54.284863,54.66621,3127014,43.722622
"2011-02-10",54.542271,54.942684,54.408798,54.790146,3623883,43.821743
"2011-02-11",54.647141,55.362167,54.418331,55.276363,2425293,44.210621
"2011-02-14",55.028488,55.324032,54.532738,54.914085,3020340,43.920872
"2011-02-15",54.675743,54.77108,54.284863,54.694809,2018525,43.745506
"2011-02-16",54.485069,54.904552,54.13232,54.532738,2886918,43.870518
"2011-02-17",54.446934,54.847347,54.227657,54.685276,2979957,43.993221
"2011-02-18",54.761543,55.314499,54.685276,55.2859,3835659,44.476421
"2011-02-22",54.494602,54.790146,53.341026,53.607967,3852231,43.126553
"2011-02-23",53.703304,54.332527,52.359055,53.045479,5305917,42.674042
"2011-02-24",52.568794,53.970249,52.492527,53.84631,4622552,43.318291
"2011-02-25",54.017918,54.809216,53.960716,54.609005,3696258,43.931862
"2011-02-28",54.399265,55.3717,54.351597,55.209629,5001523,44.415054
"2011-03-01",55.381237,55.476574,53.770042,53.817711,4691885,43.295288
"2011-03-02",53.95118,54.075119,52.492527,52.959679,6981973,42.605022
"2011-03-03",53.598434,54.847347,53.598434,54.618542,3955444,43.939537
"2011-03-04",54.609005,54.675743,53.217087,53.874912,4107431,43.341312
"2011-03-07",54.141853,54.790146,53.12175,53.569836,4380673,43.095875
"2011-03-08",53.646103,54.895016,53.159885,54.628075,4077957,43.947208
"2011-03-09",54.313461,54.761543,53.655636,54.065586,5081241,43.494694
"2011-03-10",53.903515,53.903515,52.845272,53.188484,5465981,42.789101
"2011-03-11",53.159885,53.855843,52.883408,53.646103,3381480,43.157238
"2011-03-14",53.12175,53.63657,52.559261,53.398228,4498046,42.957817
"2011-03-15",51.910973,53.350559,51.663094,52.950142,5028795,42.59734
"2011-03-16",52.778538,52.921543,51.234077,51.796566,5793556,41.669319
"2011-03-17",52.521126,53.112217,52.263718,52.635532,3801254,42.344257
"2011-03-18",53.236153,53.884445,52.969212,53.255222,5559230,42.842777
"2011-03-21",54.094189,54.790146,53.998852,54.380199,3588955,43.747787
"2011-03-22",54.427868,54.589939,53.874912,53.903515,3538082,43.364315
"2011-03-23",53.750973,54.599472,53.674706,54.437401,2729057,43.793808
"2011-03-24",54.723412,55.038025,54.246727,55.038025,2597629,44.277
"2011-03-25",55.028488,55.200096,54.704342,54.713879,3256135,44.016235
"2011-03-28",55.657715,56.325073,55.381237,55.60051,6216582,44.729504
"2011-03-29",55.619579,56.849426,55.104759,56.820824,5416368,45.711243
"2011-03-30",57.078232,57.087769,56.63015,56.811291,3724579,45.703556
"2011-03-31",56.830357,57.154503,56.782688,56.925694,3372774,45.795586
"2011-04-01",57.164036,57.221237,56.325073,56.496677,4952854,45.450462
"2011-04-04",56.677818,57.02103,56.325073,56.468079,4933134,45.427444
"2011-04-05",56.334606,56.715954,56.258335,56.296471,2768182,45.289394
"2011-04-06",56.52528,56.715954,55.857922,56.105797,3682098,45.136009
"2011-04-07",55.953259,56.40134,55.581444,55.762585,4864431,44.859898
"2011-04-08",56.182068,56.248802,55.104759,55.581444,3338789,44.714176
"2011-04-11",55.629112,56.01046,55.219162,55.543308,2879786,44.683502
"2011-04-12",55.276363,55.447971,54.628075,54.847347,3964360,44.123608
"2011-04-13",54.914085,54.952217,54.294395,54.637608,3241136,43.954884
"2011-04-14",54.294395,54.923618,53.684238,54.818748,3248793,44.100594
"2011-04-15",54.866417,55.181026,54.446934,55.057091,5063095,44.292339
"2011-04-18",54.446934,54.570873,53.712837,54.446934,3311727,43.801487
"2011-04-19",54.485069,54.923618,54.15139,54.780613,3263897,44.06992
"2011-04-20",55.667248,56.706421,55.076157,56.000927,5743628,45.051647
"2011-04-21",57.202171,58.250877,56.63015,57.888599,10110141,46.570236
"2011-04-25",57.697926,57.888599,57.402378,57.507252,5271303,46.263451
"2011-04-26",57.783726,59.10891,57.755127,59.10891,6713032,47.551956
"2011-04-27",59.204247,59.204247,58.412952,58.59409,5804150,47.137798
"2011-04-28",58.536888,58.803833,58.146008,58.165073,5288506,46.792656
"2011-04-29",58.250877,58.651295,58.15554,58.374817,4300536,46.961384
"2011-05-02",58.7943,59.375854,58.451084,58.670361,4332213,47.19915
"2011-05-03",58.679893,58.965904,58.403416,58.918236,4224490,47.39856
"2011-05-04",58.746632,58.965904,57.411915,57.507252,6651985,46.263451
"2011-05-05",57.087769,58.146008,56.553879,57.345177,4805797,46.13306
"2011-05-06",57.964867,58.803833,57.793262,58.107872,4220085,46.746628
"2011-05-09",58.250877,59.118443,58.069736,58.746632,3393333,47.260498
"2011-05-10",58.946838,59.089844,58.517822,58.8801,4416965,47.367878
"2011-05-11",58.737095,58.98497,58.117405,58.422485,3511021,46.999737
"2011-05-12",58.451084,58.536888,57.774193,58.022068,5859952,46.677608
"2011-05-13",58.136475,58.38435,57.488182,57.688389,3908348,46.409172
"2011-05-16",57.621655,58.098339,57.202171,57.316574,4649614,46.110058
"2011-05-17",57.106834,57.316574,55.943726,56.229736,5287247,45.235714
"2011-05-18",56.153465,56.906628,55.505173,56.773155,5774361,45.93222
"2011-05-19",57.173569,57.326111,56.372742,56.715954,3816988,45.885937
"2011-05-20",56.61108,56.73502,55.819786,56.239269,4228266,45.500275
"2011-05-23",55.409836,56.172531,55.304966,55.753052,4281236,45.106907
"2011-05-24",55.753052,56.019993,55.066624,55.533775,3901740,44.929501
"2011-05-25",55.352634,56.515743,55.114292,56.124863,3921145,45.407715
"2011-05-26",55.610043,55.962791,55.114292,55.772118,4134808,45.122334
"2011-05-27",56.143932,56.668285,55.838852,56.429943,2998418,45.654549
"2011-05-31",57.164036,57.297508,56.201134,56.773155,3479973,45.93222
"2011-06-01",56.601547,56.763622,54.742477,54.847347,4791217,44.374142
"2011-06-02",54.961754,55.49564,54.656673,55.247765,3312357,44.698109
"2011-06-03",54.141853,55.209629,54.017918,54.580406,4209281,44.158184
"2011-06-06",54.446934,54.971287,54.122787,54.77108,4917820,44.312447
"2011-06-07",55.066624,55.104759,54.141853,54.199059,3317706,43.84964
"2011-06-08",53.922581,54.122787,53.321957,53.455429,4763211,43.248028
"2011-06-09",53.455429,54.13232,53.255222,53.827244,3401619,43.548828
"2011-06-10",53.674706,53.674706,52.797604,52.940609,3367215,42.831497
"2011-06-13",53.178951,53.464962,52.788071,53.112217,3304175,42.970341
"2011-06-14",53.693771,54.818748,53.627037,54.523205,4447069,44.111893
"2011-06-15",54.017918,54.218124,53.360092,53.436363,4236343,43.232582
"2011-06-16",53.360092,53.922581,53.159885,53.722374,3528432,43.463985
"2011-06-17",54.284863,54.342064,53.131283,53.245689,5531119,43.078323
"2011-06-20",53.33149,54.017918,53.159885,53.798641,2879996,43.525688
"2011-06-21",54.303928,55.247765,54.13232,55.114292,5064248,44.590115
"2011-06-22",54.837814,55.018955,54.284863,54.351597,3722796,43.973053
"2011-06-23",53.684238,53.913048,52.940609,53.865379,4952959,43.579678
"2011-06-24",53.922581,54.113255,53.541233,53.722374,3716502,43.463985
"2011-06-27",53.903515,54.284863,53.5317,54.141853,3361970,43.803379
"2011-06-28",54.370663,55.676781,54.075119,55.657715,5195048,45.029774
"2011-06-29",55.791183,56.162998,55.467037,55.88652,3805974,45.214897
"2011-06-30",56.048595,57.154503,56.019993,56.811291,4078167,45.963066
"2011-07-01",56.715954,57.631187,56.391808,57.383312,3962367,46.425861
"2011-07-05",56.897095,57.364243,56.592014,56.687351,4301060,45.862801
"2011-07-06",56.725487,57.154503,56.496677,56.906628,4054566,46.040207
"2011-07-07",57.545383,57.821861,57.326111,57.621655,3020130,46.618702
"2011-07-08",56.887562,57.030563,56.439476,56.763622,3026109,45.9245
"2011-07-11",55.88652,56.277405,55.438438,55.590977,3594933,44.97578
"2011-07-12",55.304966,55.581444,54.532738,54.609005,4819747,44.181309
"2011-07-13",55.066624,55.552841,54.713879,54.904552,3550250,44.420433
"2011-07-14",55.009422,55.276363,54.227657,54.351597,2931287,43.973053
"2011-07-15",54.618542,54.66621,54.008385,54.580406,4236028,44.158184
"2011-07-18",54.275326,54.322994,53.588902,53.932114,2954468,43.633671
"2011-07-19",54.179989,54.914085,54.160923,54.75201,2999571,44.297016
"2011-07-20",54.942684,55.104759,54.380199,54.66621,3950095,44.227589
"2011-07-21",55.018955,55.819786,54.87595,55.49564,4743177,44.898647
"2011-07-22",54.370663,54.561337,52.931076,53.770042,11258803,43.502544
"2011-07-25",53.245689,54.036983,53.198017,53.674706,4158304,43.425434
"2011-07-26",53.703304,53.770042,52.692734,52.759468,4236762,42.684956
"2011-07-27",52.463924,52.549728,50.967136,50.967136,9202203,41.234875
"2011-07-28",51.234077,51.920506,50.404648,50.528584,8492720,40.880062
"2011-07-29",49.756355,51.338947,49.565681,50.62392,6492446,40.957195
"2011-08-01",51.491489,51.520088,49.746822,50.585789,6427938,40.926334
"2011-08-02",50.166306,50.585789,48.802986,48.812519,6918409,39.491684
"2011-08-03",48.926926,49.241535,47.563606,49.184334,8478979,39.7925
"2011-08-04",48.221432,48.526508,46.381428,46.419563,10900705,37.55566
"2011-08-05",47.11552,47.458736,45.037174,45.742668,16977572,37.008015
"2011-08-08",44.102875,45.170647,42.167534,42.224735,13904053,34.16185
"2011-08-09",43.139973,44.617695,41.719452,44.579559,12507008,36.067013
"2011-08-10",43.578522,43.711994,41.071159,41.204632,15626679,33.33654
"2011-08-11",41.690849,43.206707,41.14743,42.548882,11040735,34.424099
"2011-08-12",43.082767,44.789299,42.548882,44.693962,10797912,36.159569
"2011-08-15",44.903706,45.580597,44.65583,45.027641,8829210,36.429527
"2011-08-16",44.560493,44.836967,43.683392,43.883598,8764912,35.503944
"2011-08-17",43.969402,44.684429,43.330647,43.845463,6177248,35.73159
"2011-08-18",42.377274,42.396343,40.165459,40.766083,13779022,33.222065
"2011-08-19",40.337067,41.843388,40.155926,40.22266,11899059,32.779205
"2011-08-22",41.681316,41.795719,39.679241,39.984318,8389926,32.584969
"2011-08-23",40.279861,42.1008,39.974785,42.1008,7008091,34.309776
"2011-08-24",42.053131,42.853958,41.76712,42.730022,5365705,34.822559
"2011-08-25",42.90163,43.387848,42.005463,42.644218,7920643,34.75264
"2011-08-26",42.243805,43.740593,41.519241,43.359245,6643489,35.335346
"2011-08-29",44.026604,44.86557,43.855,44.808369,4241063,36.516296
"2011-08-30",44.693962,45.447124,44.121941,45.084846,5704818,36.741611
"2011-08-31",45.723602,46.190754,45.122978,45.580597,5945019,37.145615
"2011-09-01",45.513863,46.10495,44.589092,44.693962,5609053,36.423065
"2011-09-02",43.807331,44.169609,43.168571,43.330647,4123375,35.312042
"2011-09-06",42.024529,43.101837,41.376236,42.949299,5465876,35.001266
"2011-09-07",43.816864,44.836967,43.540386,44.836967,5330357,36.539612
"2011-09-08",44.484222,45.084846,43.588055,43.788261,4372282,35.684967
"2011-09-09",43.206707,43.73106,42.329605,42.634686,6226232,34.744865
"2011-09-12",42.053131,42.625153,41.109295,42.08173,7852359,34.294254
"2011-09-13",42.138931,43.120903,41.833855,42.49168,7477269,34.628323
"2011-09-14",42.834892,43.978935,41.87199,43.292511,5219802,35.280964
"2011-09-15",43.845463,44.484222,43.616657,44.465157,4703003,36.236599
"2011-09-16",44.798836,45.285053,44.150543,44.932304,6088720,36.617294
"2011-09-19",44.026604,45.389923,43.969402,45.113445,6589260,36.764931
"2011-09-20",45.265984,45.475727,44.512821,44.570026,3845623,36.322071
"2011-09-21",44.503288,44.884636,42.768158,42.777691,4622027,34.86142
"2011-09-22",41.261833,41.48111,39.564835,40.01292,12376733,32.608276
"2011-09-23",39.822247,40.975822,39.698307,40.451469,8015675,32.965664
"2011-09-26",40.994888,41.833855,40.232193,41.757584,7443284,34.030079
"2011-09-27",42.930229,43.807331,42.749088,43.035099,6366681,35.071194
"2011-09-28",43.130436,43.578522,42.129398,42.205669,5860896,34.395264
"2011-09-29",43.159039,43.664326,41.824322,42.90163,5399166,34.962414
"2011-09-30",41.967327,43.23531,41.776653,41.862457,5752439,34.115547
"2011-10-03",41.519241,41.938725,40.3466,40.3466,10134371,32.880211
"2011-10-04",39.745975,41.652714,39.297894,41.624111,7338917,33.921329
"2011-10-05",41.852921,42.444012,41.242767,42.301006,5994003,34.472939
"2011-10-06",42.167534,43.0065,41.662247,42.958832,6101831,35.009026
"2011-10-07",43.302044,44.083809,42.939762,43.368778,5622374,35.343109
"2011-10-10",44.179146,45.189716,44.179146,44.960907,3640876,36.640606
"2011-10-11",44.732098,45.504326,44.45562,45.161114,4322144,36.803768
"2011-10-12",45.542461,46.867645,45.504326,46.228889,5950788,37.67395
"2011-10-13",45.847542,45.876141,44.941837,45.656868,4962609,37.207775
"2011-10-14",46.286091,47.144123,46.20982,47.144123,3924816,38.4198
"2011-10-17",46.934383,46.934383,45.332722,45.475727,4577763,37.060158
"2011-10-18",45.513863,47.496868,44.722565,47.02972,6056728,38.32658
"2011-10-19",46.915314,47.4492,46.333759,46.543499,4755239,37.930332
"2011-10-20",46.610237,47.048786,45.618732,46.200287,5881455,37.650639
"2011-10-21",47.87822,49.022263,47.525471,48.88879,9393525,39.841618
"2011-10-24",48.755318,49.661018,48.717182,49.355942,6644748,40.222309
"2011-10-25",48.926926,49.470345,48.192829,48.345367,5809814,39.39875
"2011-10-26",48.698116,49.384541,48.2691,49.003193,5741635,39.934845
"2011-10-27",50.795528,51.977707,50.62392,51.548691,7787641,42.009285
"2011-10-28",51.329414,51.644028,51.005268,51.36755,5679015,41.861664
"2011-10-31",50.585789,50.85273,49.947029,49.956562,4194281,40.711792
"2011-11-01",48.488373,49.603817,48.059357,48.812519,6780267,39.779465
"2011-11-02",49.594284,50.461849,49.594284,50.00423,5114072,40.750641
"2011-11-03",50.662056,51.672626,50.061436,51.424751,6022638,41.908279
"2011-11-04",50.881332,51.596359,50.585789,51.434284,4231518,41.916035
"2011-11-07",51.424751,51.529621,50.414181,51.443821,3888419,41.923824
"2011-11-08",52.139778,52.263718,51.014805,52.101646,4700066,42.459915
"2011-11-09",50.709724,51.129208,49.994698,50.366512,5496085,41.045879
"2011-11-10",51.138741,51.567757,50.843197,51.062473,5886175,41.613041
"2011-11-11",51.8633,53.207554,51.8633,52.235115,5268157,42.568687
"2011-11-14",52.139778,52.425789,51.844234,52.158848,4559827,42.506527
"2011-11-15",51.901436,52.625999,51.501022,52.225582,4782091,42.560909
"2011-11-16",51.167343,51.853767,50.72879,50.805061,4212742,41.687107
"2011-11-17",50.652523,51.167343,49.670551,50.147236,5439759,41.147354
"2011-11-18",50.519051,50.700191,49.880295,50.290241,3364802,41.26469
"2011-11-21",49.031796,49.155731,47.821014,48.907856,5406718,40.130409
"2011-11-22",48.679047,49.079464,48.297699,48.58371,4870095,39.864437
"2011-11-23",48.059357,48.059357,46.858112,46.896248,5131484,38.479824
"2011-11-25",46.591167,47.639874,46.543499,46.848579,1871363,38.440704
"2011-11-28",48.459774,49.270138,48.393036,49.251068,5189488,40.412029
"2011-11-29",49.546616,50.25211,49.117599,49.155731,4635139,40.33379
"2011-11-30",50.509518,51.663094,50.423714,51.624962,5337490,42.359879
"2011-12-01",51.36755,52.149315,51.338947,51.644028,3791395,42.375523
"2011-12-02",51.968174,52.788071,51.529621,51.605892,3790031,42.344223
"2011-12-05",52.578327,52.959679,51.701229,52.149315,4830236,42.790115
"2011-12-06",52.425789,52.511593,51.644028,52.053974,3220997,42.711906
"2011-12-07",51.605892,51.720299,50.766926,51.424751,4638705,42.195595
"2011-12-08",51.186409,51.615425,50.242573,50.404648,4741708,41.358562
"2011-12-09",50.566719,51.701229,50.480915,51.481953,3937298,42.242531
"2011-12-12",51.329414,51.358017,49.947029,50.423714,3584339,41.374207
"2011-12-13",50.652523,51.358017,49.61335,49.870762,4957574,40.920498
"2011-12-14",49.575214,49.813557,49.031796,49.146198,5029529,40.325958
"2011-12-15",49.832626,50.33791,49.365475,49.966099,5444793,40.998718
"2011-12-16",50.395115,51.205479,50.080502,50.62392,7437095,41.538486
"2011-12-19",50.995735,51.129208,49.670551,49.851692,3834400,40.904842
"2011-12-20",50.805061,51.920506,50.785995,51.825169,4114984,42.524147
"2011-12-21",51.710762,51.872837,50.995735,51.663094,4842928,42.391159
"2011-12-22",51.75843,52.177914,51.529621,52.09211,4214316,42.743176
"2011-12-23",52.187447,52.435326,51.977707,52.416256,2140303,43.009159
"2011-12-27",52.235115,52.587864,52.09211,52.387653,1376172,42.985687
"2011-12-28",52.473457,52.549728,51.424751,51.462887,2378931,42.226891
"2011-12-29",51.653561,52.330452,51.405685,52.235115,2582315,42.860516
"2011-12-30",52.216049,52.339989,51.739365,51.815636,2197154,42.516335
"2012-01-03",52.702267,53.350559,52.654598,52.988277,4836320,43.478523
"2012-01-04",52.902473,53.045479,52.578327,52.940609,3839854,43.4394
"2012-01-05",52.730869,53.178951,52.177914,52.99781,3015305,43.486343
"2012-01-06",53.12175,53.12175,52.473457,52.60693,4017330,43.165611
"2012-01-09",52.902473,53.150352,52.416256,53.045479,2717729,43.525448
"2012-01-10",53.6175,54.342064,53.493565,53.941647,5781808,44.26078
"2012-01-11",53.63657,54.017918,53.445896,53.827244,3675595,44.166912
"2012-01-12",54.113255,54.656673,53.836777,54.523205,3144846,44.737965
"2012-01-13",54.103722,54.179989,53.560299,54.056053,2581266,44.35466
"2012-01-17",54.656673,55.009422,54.380199,54.494602,3244492,44.7145
"2012-01-18",54.485069,55.533775,54.380199,55.476574,4167954,45.520256
"2012-01-19",55.514706,55.829319,55.200096,55.772118,4192184,45.762745
"2012-01-20",55.705379,55.705379,54.13232,54.704342,6689326,44.886589
"2012-01-23",54.77108,55.676781,54.637608,54.933151,3541439,45.074345
"2012-01-24",54.513668,54.990353,54.332527,54.942684,2777412,45.082169
"2012-01-25",54.637608,55.60051,53.865379,55.400303,3855273,45.457664
"2012-01-26",56.058128,56.162998,54.818748,55.133362,4795412,45.238628
"2012-01-27",54.456467,55.972324,54.170456,55.552841,6406435,45.582821
"2012-01-30",55.247765,55.562374,54.818748,55.467037,3899013,45.512405
"2012-01-31",55.667248,55.838852,54.923618,55.333569,3615387,45.402901
"2012-02-01",55.90559,56.572948,55.90559,56.191601,3630492,46.106937
"2012-02-02",56.191601,56.468079,55.810253,56.277405,3391235,46.177341
"2012-02-03",56.849426,57.955334,56.725487,57.907665,5929285,47.515022
"2012-02-06",57.259373,57.697926,57.202171,57.497715,4084775,47.178646
"2012-02-07",57.183105,57.497715,56.73502,57.35471,3025899,47.061306
"2012-02-08",57.268906,57.450047,56.830357,57.078232,3410954,46.834454
"2012-02-09",57.078232,57.287975,56.878025,57.097301,3342356,46.850105
"2012-02-10",56.649216,56.658752,56.019993,56.563416,3835659,46.412025
"2012-02-13",57.02103,57.469116,56.582481,57.335644,2867828,47.04565
"2012-02-14",57.049633,57.287975,56.544346,57.049633,2310227,46.810978
"2012-02-15",57.307041,57.307041,56.067661,56.248802,3258443,46.153873
"2012-02-16",56.248802,56.792225,56.210667,56.696884,2359316,46.521542
"2012-02-17",57.078232,57.450047,56.982895,57.297508,3324524,47.014374
"2012-02-21",57.65979,57.76466,56.897095,57.097301,2342219,46.850105
"2012-02-22",56.639683,57.030563,56.410873,56.73502,2652906,46.552841
"2012-02-23",56.229736,56.487144,55.610043,56.248802,3827477,46.444977
"2012-02-24",56.248802,56.887562,56.11533,56.50621,2705352,46.657539
"2012-02-27",56.01046,57.106834,55.962791,56.916161,3691119,46.996025
"2012-02-28",56.935226,57.326111,56.754089,56.963829,3196767,47.035397
"2012-02-29",56.944763,57.392845,56.754089,56.792225,4762372,46.893684
"2012-03-01",56.582481,57.383312,56.534813,57.316574,4196694,47.326653
"2012-03-02",57.307041,57.411915,56.83989,56.963829,2865625,47.035397
"2012-03-05",57.011497,57.1259,56.267868,56.344139,3599758,46.523712
"2012-03-06",55.648178,55.800716,54.866417,55.076157,5226934,45.476719
"2012-03-07",54.961754,55.257298,54.637608,55.047558,6110747,45.453114
"2012-03-08",56.096264,56.830357,55.638645,56.715954,4328332,46.830723
"2012-03-09",57.011497,57.364243,56.601547,56.992432,3414626,47.058998
"2012-03-12",57.02103,57.1259,56.382275,56.496677,3891670,46.649651
"2012-03-13",56.925694,57.631187,56.61108,57.554916,4664194,47.523453
"2012-03-14",57.583519,58.146008,57.507252,57.697926,3418611,47.641544
"2012-03-15",57.707458,58.069736,57.411915,58.012535,2820837,47.901325
"2012-03-16",57.955334,57.993469,57.411915,57.554916,5346930,47.523453
"2012-03-19",57.430981,57.964867,57.326111,57.64072,2387007,47.594311
"2012-03-20",57.287975,57.287975,56.563416,56.706421,3374243,46.822838
"2012-03-21",56.63015,57.02103,56.458542,56.696884,3967402,46.814972
"2012-03-22",56.258335,57.030563,55.657715,56.963829,5576432,47.035397
"2012-03-23",57.059166,57.421448,56.572948,57.35471,4303053,47.358139
"2012-03-26",57.964867,58.965904,57.926731,58.89917,5211096,48.633411
"2012-03-27",58.965904,59.10891,58.432018,58.441551,3071422,48.25555
"2012-03-28",58.317616,58.441551,57.421448,57.917198,2870031,47.82259
"2012-03-29",57.326111,57.993469,57.02103,57.86953,2861115,47.783237
"2012-03-30",58.374817,58.536888,58.003002,58.203209,2816012,48.05875
"2012-04-02",57.74559,58.527355,57.554916,58.269943,3156908,48.113857
"2012-04-03",58.069736,58.460621,57.554916,57.802795,2675458,47.728123
"2012-04-04",57.307041,57.421448,57.001965,57.345177,3038381,47.350262
"2012-04-05",57.049633,57.211704,56.706421,56.715954,3077191,46.830723
"2012-04-09",55.981857,56.267868,55.171494,55.190563,4863172,45.571198
"2012-04-10",54.961754,55.095226,53.932114,53.941647,7205181,44.539951
"2012-04-11",54.609005,54.942684,54.189526,54.418331,5216970,44.933548
"2012-04-12",54.532738,56.134399,54.427868,56.048595,4890024,46.279667
"2012-04-13",55.867455,55.915123,55.2859,55.362167,2853563,45.712887
"2012-04-16",55.848389,55.953259,55.152428,55.295433,3482385,45.65778
"2012-04-17",55.800716,56.391808,55.26683,56.182068,5370950,46.389874
"2012-04-18",55.867455,56.210667,55.619579,55.99139,3776185,46.232449
"2012-04-19",55.924656,56.172531,54.933151,55.295433,4766358,45.65778
"2012-04-20",57.068699,57.678856,56.592014,56.620617,8839594,46.751995
"2012-04-23",56.248802,56.487144,55.810253,56.439476,4867263,46.602421
"2012-04-24",56.744553,57.440514,56.496677,57.135437,4011981,47.177094
"2012-04-25",57.650253,58.003002,57.373779,57.65979,3618744,47.61005
"2012-04-26",57.554916,58.308079,57.459579,58.15554,3239038,48.01939
"2012-04-27",58.403416,58.584557,58.117405,58.432018,4148968,48.247684
"2012-04-30",58.212742,58.355747,57.526318,57.831394,3517314,47.75174
"2012-05-01",57.65979,58.603626,57.392845,58.088806,3067960,47.964287
"2012-05-02",57.64072,57.888599,57.221237,57.812328,4263300,47.736012
"2012-05-03",57.802795,58.041138,57.259373,57.650253,3509133,47.602173
"2012-05-04",57.345177,57.411915,56.449009,56.544346,2774685,46.689026
"2012-05-07",56.382275,56.849426,56.258335,56.744553,2857444,46.854324
"2012-05-08",56.372742,56.706421,55.848389,56.601547,3222360,46.736252
"2012-05-09",55.848389,56.306004,55.447971,55.648178,4169737,45.949043
"2012-05-10",56.105797,56.344139,55.638645,55.838852,2833424,46.106487
"2012-05-11",55.505173,56.439476,55.381237,55.819786,3081177,46.090748
"2012-05-14",55.257298,55.857922,54.818748,55.438438,3887894,45.775864
"2012-05-15",55.352634,55.819786,54.675743,54.799679,3175893,45.248428
"2012-05-16",54.904552,55.352634,54.427868,54.475536,4042504,45.274582
"2012-05-17",54.408798,54.599472,52.845272,52.892941,5012852,43.959293
"2012-05-18",53.178951,53.369625,52.416256,52.654598,5188439,43.761204
"2012-05-21",52.740402,54.446934,52.740402,54.370663,4774749,45.187431
"2012-05-22",54.66621,55.009422,54.265793,54.609005,4160926,45.385517
"2012-05-23",53.913048,55.028488,53.464962,54.933151,4179177,45.654903
"2012-05-24",55.047558,55.181026,53.893978,54.599472,3033766,45.37759
"2012-05-25",54.732944,54.87595,53.817711,54.103722,2477004,44.965565
"2012-05-29",54.637608,54.742477,54.160923,54.532738,3911075,45.322128
"2012-05-30",54.075119,54.075119,53.484032,53.579369,3701503,44.529774
"2012-05-31",53.579369,53.6175,52.225582,53.064548,5347664,44.101917
"2012-06-01",51.682163,51.98724,51.291279,51.424751,6272489,42.739086
"2012-06-04",51.253147,51.338947,50.099567,50.719257,6013198,42.152752
"2012-06-05",50.528584,51.014805,50.347446,50.805061,4042714,42.224052
