"dates","GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted"
"2013-01-23",145.779999,145.940002,144.809998,145.559998,3948700,127.942101
"2013-01-24",145,146.740005,144.059998,144.960007,4638200,127.414696
"2013-01-25",144.179993,145.270004,143.300003,144.460007,4639400,126.97525
"2013-01-28",144.429993,145.25,143.690002,144.149994,3045600,126.702744
"2013-01-29",144.100006,147.5,143.839996,147.100006,4519800,129.2957
"2013-01-30",146.809998,147.419998,145.910004,147.149994,4083100,129.339615
"2013-01-31",146.259995,148,146.259995,147.860001,3680900,129.963684
"2013-02-01",148.509995,150.399994,147.759995,149.899994,4563800,131.756775
"2013-02-04",148.25,148.949997,146.619995,147.520004,4679400,129.664856
"2013-02-05",148.350006,150.75,148.179993,150.449997,4219200,132.240234
"2013-02-06",149.75,151.139999,149.169998,151.119995,3940600,132.829132
"2013-02-07",150.759995,152.5,149,150.259995,4890800,132.073196
"2013-02-08",150.779999,151.970001,150.350006,151.600006,3612300,133.251038
"2013-02-11",151.419998,152.869995,150.960007,152.240005,3751400,133.813568
"2013-02-12",152.479996,154.320007,151.789993,154.110001,4309000,135.457184
"2013-02-13",154.110001,154.850006,153.279999,154.520004,4369100,135.817612
"2013-02-14",153.839996,156.720001,153.619995,155.929993,5035800,137.056961
"2013-02-15",156.399994,156.539993,154.080002,154.990005,4254400,136.230698
"2013-02-19",155.690002,159,155.25,158.649994,5103400,139.447723
"2013-02-20",158.220001,158.5,154.559998,155.179993,5029700,136.397675
"2013-02-21",153.720001,153.949997,149.800003,150.880005,8318000,132.618164
"2013-02-22",152.369995,154.130005,152.050003,154.089996,4772700,135.439651
"2013-02-25",155.190002,155.690002,147.600006,147.649994,6294200,129.779099
"2013-02-26",148.110001,149.460007,146.710007,148,5686600,130.528748
"2013-02-27",147.869995,152.050003,147.759995,151.649994,4695000,133.747879
"2013-02-28",151.350006,152.399994,149.759995,149.759995,4956000,132.080978
"2013-03-01",148.119995,151.699997,147.220001,150.529999,4538400,132.760132
"2013-03-04",150.009995,152.470001,149.710007,152.179993,3209200,134.215332
"2013-03-05",153.449997,154.960007,152.800003,152.960007,4589300,134.903305
"2013-03-06",154.059998,155.050003,152.800003,154.130005,3593200,135.935135
"2013-03-07",154.699997,157.190002,154.5,156.619995,3886300,138.131226
"2013-03-08",155.889999,156.229996,152.009995,152.979996,6615000,134.920883
"2013-03-11",152.449997,154.320007,152.360001,153.300003,3586400,135.20314
"2013-03-12",153.300003,153.800003,150.460007,151.850006,3432200,133.924255
"2013-03-13",152.029999,152.869995,150.580002,151.910004,3356400,133.977234
"2013-03-14",152.270004,154.339996,152.160004,154.020004,3886600,135.83812
"2013-03-15",151.350006,155.630005,151.300003,154.839996,7301200,136.561295
"2013-03-18",152.529999,153.110001,150.889999,151.949997,3788100,134.012451
"2013-03-19",152.610001,153.089996,147.820007,148.839996,4726900,131.269608
"2013-03-20",150.020004,151.479996,149.25,150.130005,2883800,132.407364
"2013-03-21",149.289993,150.220001,145.369995,145.380005,4704000,128.218048
"2013-03-22",146.509995,147.699997,145.610001,146.600006,3456800,129.294037
"2013-03-25",147.990005,148.660004,144.679993,146.110001,3775400,128.861877
"2013-03-26",148.289993,148.339996,144.869995,146.539993,3860400,129.241089
"2013-03-27",145.880005,148.630005,145.860001,147.839996,3964800,130.38765
"2013-03-28",148.119995,149.059998,147.130005,147.149994,3701300,129.779099
"2013-04-01",146.669998,148.059998,144.600006,146.039993,2581100,128.800171
"2013-04-02",145.270004,147.490005,144.770004,146.679993,3374100,129.364563
"2013-04-03",146.759995,146.869995,142.179993,143.410004,4373300,126.480637
"2013-04-04",143.520004,144.949997,142.240005,142.990005,3423800,126.110214
"2013-04-05",140.610001,143.800003,140.339996,143.690002,3864300,126.72757
"2013-04-08",143.830002,144.119995,141.839996,143.820007,2908700,126.842255
"2013-04-09",144.320007,147.570007,144.070007,146.520004,3262800,129.223511
"2013-04-10",147.300003,149.740005,147.240005,149.460007,3127600,131.816406
"2013-04-11",149.460007,150.589996,148.220001,149.070007,2951800,131.472443
"2013-04-12",148.399994,149.600006,147.009995,149.119995,3131400,131.516586
"2013-04-15",148.75,151.449997,145.529999,146.460007,5554900,129.170578
"2013-04-16",148.130005,148.429993,142.139999,144.100006,8274400,127.089149
"2013-04-17",142.990005,143.600006,138.050003,140.600006,6361500,124.00235
"2013-04-18",140.089996,140.899994,137.419998,138.600006,4819700,122.238419
"2013-04-19",139.309998,139.839996,137.850006,138.720001,3962600,122.344276
"2013-04-22",139.009995,139.850006,137.289993,139.520004,3187100,123.049797
"2013-04-23",140.440002,143.389999,139.919998,142.940002,3698200,126.066093
"2013-04-24",143.270004,144.449997,142.949997,143.929993,2785200,126.939224
"2013-04-25",144.110001,146.050003,143.75,144.759995,2637400,127.671227
"2013-04-26",144.5,145.410004,143.070007,144.110001,2235200,127.097984
"2013-04-29",144.539993,145.899994,143.910004,145.110001,2715300,127.979942
"2013-04-30",145.190002,146.539993,144.559998,146.070007,2586300,128.826599
"2013-05-01",145.830002,145.830002,142.399994,142.610001,3509000,125.775063
"2013-05-02",142.679993,143.669998,140.389999,143.669998,4331900,126.709946
"2013-05-03",145.309998,146.839996,145.059998,145.369995,4018800,128.209229
"2013-05-06",145.919998,149.539993,145.639999,148.449997,3740400,130.925644
"2013-05-07",149.410004,149.940002,147.550003,149.320007,3137600,131.692963
"2013-05-08",149.130005,150.990005,148.399994,150.259995,3519200,132.521957
"2013-05-09",150.100006,150.860001,148.25,148.539993,2819500,131.00502
"2013-05-10",148.570007,149.179993,147.5,149.100006,2632400,131.498917
"2013-05-13",147.669998,150.330002,147.059998,149.630005,2975200,131.966324
"2013-05-14",149.5,154.940002,149.5,154.520004,5825300,136.279099
"2013-05-15",154.039993,156.279999,153.789993,155.610001,4177800,137.240402
"2013-05-16",154.729996,157.490005,153.960007,154.470001,3233800,136.234985
"2013-05-17",155.410004,158.699997,155,158.179993,4177000,139.507019
"2013-05-20",157.580002,160.490005,157.520004,158.899994,4010100,140.142029
"2013-05-21",158.669998,161.740005,158.529999,160.729996,4077900,141.756027
"2013-05-22",160.610001,164.470001,158.529999,159.339996,6176200,140.530106
"2013-05-23",156.360001,158.889999,154.619995,157.410004,5619800,138.827942
"2013-05-24",155.570007,158.919998,155.289993,158.720001,3317100,139.983322
"2013-05-28",160.919998,162.679993,159.910004,160.699997,4471200,142.177429
"2013-05-29",159.740005,164.130005,159.410004,162.869995,4969100,144.097305
"2013-05-30",162.660004,165.449997,161,164.350006,4336200,145.406723
"2013-05-31",163.949997,165.830002,162.070007,162.080002,4404800,143.398376
"2013-06-03",161.559998,163.740005,159.789993,163.559998,4557300,144.707764
"2013-06-04",163.460007,165.740005,160.5,161.679993,3977300,143.044464
"2013-06-05",161.429993,162.889999,157.550003,158.300003,4138300,140.054108
"2013-06-06",158.300003,159.789993,156.339996,159.679993,3243900,141.274979
"2013-06-07",160.970001,166.169998,160.589996,166.009995,5690300,146.875366
"2013-06-10",166.699997,168.199997,165.289993,167.490005,3914200,148.18483
"2013-06-11",165.350006,166.399994,163.190002,163.309998,3858100,144.486603
"2013-06-12",164.979996,164.979996,161.070007,161.860001,3243300,143.203751
"2013-06-13",161.199997,166.389999,161.070007,165.820007,3768500,146.707306
"2013-06-14",165.740005,166.110001,162.910004,162.919998,2970600,144.141571
"2013-06-17",164.080002,165.669998,162.899994,164.110001,2628300,145.194382
"2013-06-18",164.149994,164.869995,163.050003,164.149994,2060700,145.229767
"2013-06-19",164.160004,164.929993,161.509995,161.559998,3557100,142.938339
"2013-06-20",159.149994,159.990005,154.839996,155.410004,6488600,137.497208
"2013-06-21",157,157.259995,152.300003,154.25,5390200,136.470917
"2013-06-24",151.990005,152.600006,148.710007,150.779999,4013200,133.400848
"2013-06-25",152.449997,154.309998,151.550003,153.059998,3274600,135.41803
"2013-06-26",154.479996,154.559998,150.75,151.660004,3580400,134.179413
"2013-06-27",153.029999,154.990005,152.610001,153.509995,2654900,135.816147
"2013-06-28",152.690002,152.770004,151,151.25,3011300,133.816635
"2013-07-01",152.779999,154.100006,151.699997,151.75,2496100,134.259033
"2013-07-02",151.160004,153.190002,149.899994,150.919998,3091600,133.524689
"2013-07-03",149.619995,151.419998,149.279999,150.429993,1267700,133.091141
"2013-07-05",152.300003,153.289993,151.5,153.240005,2243700,135.577286
"2013-07-08",154.580002,154.800003,152.880005,153.809998,2699100,136.081619
"2013-07-09",154.990005,157.440002,153.169998,156.940002,3127100,138.8508
"2013-07-10",156.570007,157.619995,154.669998,155.830002,2430100,137.86879
"2013-07-11",158.5,159.740005,156.110001,157.710007,2965700,139.532074
"2013-07-12",158.619995,160.279999,158.550003,160.110001,2844600,141.655441
"2013-07-15",162.800003,163.389999,161.160004,163,4129900,144.212341
"2013-07-16",163.919998,164.300003,159.429993,160.240005,5972700,141.770462
"2013-07-17",159.839996,161.990005,159.5,161.5,3715000,142.885284
"2013-07-18",161.580002,164.580002,161.5,164.059998,3462700,145.150085
"2013-07-19",163.75,164.850006,162.580002,164.360001,3329700,145.415573
"2013-07-22",163.949997,166.330002,163.880005,166.25,2741100,147.087738
"2013-07-23",166.5,167.410004,165.479996,166.259995,2545400,147.096573
"2013-07-24",166.75,166.889999,164.440002,165.039993,2548100,146.017212
"2013-07-25",164.279999,166,163.690002,165.910004,2236200,146.786972
"2013-07-26",165.050003,165.649994,164.270004,165.259995,2372200,146.211838
"2013-07-29",164.630005,164.830002,162.020004,163.169998,2823600,144.362717
"2013-07-30",163.490005,164.009995,162.330002,162.429993,2553300,143.708008
"2013-07-31",162.529999,165.970001,162.429993,164.029999,3700300,145.123642
"2013-08-01",165.740005,167.899994,164.880005,167.490005,3251900,148.18483
"2013-08-02",166.830002,167.899994,166.460007,167.619995,1866700,148.29982
"2013-08-05",167.279999,169.690002,166.440002,168.320007,2618400,148.919189
"2013-08-06",168.070007,168.279999,164.470001,164.779999,3598500,145.787186
"2013-08-07",164,164.229996,162.050003,163.449997,2131000,144.610519
"2013-08-08",164.75,166.429993,162.830002,162.839996,2818400,144.07077
"2013-08-09",162.399994,164.100006,162.020004,162.130005,2012000,143.442657
"2013-08-12",161.729996,162.380005,160.550003,161.690002,1982000,143.053314
"2013-08-13",161.990005,164.550003,160.949997,163.710007,2309600,144.84053
"2013-08-14",163.850006,164.800003,162.929993,163.339996,1667400,144.513138
"2013-08-15",161.910004,161.970001,160.070007,160.75,2206900,142.22171
"2013-08-16",160.279999,162.289993,160.029999,160.660004,2024300,142.142014
"2013-08-19",160.169998,160.789993,158.529999,158.630005,2228400,140.346054
"2013-08-20",158.720001,160.029999,157.779999,159.559998,2288700,141.168854
"2013-08-21",158.779999,159.229996,156.509995,157.110001,3053800,139.001221
"2013-08-22",157.809998,159.660004,157.199997,159.410004,2302700,141.036133
"2013-08-23",159.589996,159.789993,158,158.649994,1495800,140.363754
"2013-08-26",158.410004,160.699997,157.75,157.899994,1885200,139.700134
"2013-08-27",155.720001,156.529999,152.929993,153.229996,3672000,135.568481
"2013-08-28",153,154.149994,151.449997,152.970001,2343200,135.781509
"2013-08-29",152.369995,154.679993,152.089996,153.630005,2133000,136.367294
"2013-08-30",153.770004,153.979996,151.330002,152.130005,2234000,135.035843
"2013-09-03",154.479996,156.039993,153.520004,154.759995,2464800,137.370346
"2013-09-04",154.759995,157.25,154.350006,155.740005,2194200,138.240189
"2013-09-05",155.990005,158.050003,155.570007,156.169998,2443900,138.621902
"2013-09-06",156.979996,157.710007,153.419998,156.660004,2464000,139.056839
"2013-09-09",157.410004,159.699997,157.160004,159.490005,2150400,141.568878
"2013-09-10",162.979996,165.529999,162.559998,165.139999,5265900,146.583984
"2013-09-11",164.929993,165.789993,163.779999,165.059998,2233100,146.512985
"2013-09-12",164.839996,165.309998,163.070007,163.350006,2690000,144.995132
"2013-09-13",164.380005,164.720001,162.960007,164,2231500,145.572021
"2013-09-16",166.309998,168.570007,165.190002,167.029999,3553100,148.261597
"2013-09-17",167.190002,167.580002,165.660004,167.419998,2653700,148.607788
"2013-09-18",166.5,169.089996,165.639999,168.059998,3422400,149.175888
"2013-09-19",169.690002,170,166.880005,167.779999,3534700,148.927338
"2013-09-20",168,169.75,164.029999,169.75,20410100,150.675995
"2013-09-23",168.179993,168.460007,164.720001,165.25,4816200,146.681595
"2013-09-24",165.520004,166.399994,162.970001,162.970001,3422600,144.657822
"2013-09-25",163.259995,163.690002,161.160004,162.309998,3614600,144.071976
"2013-09-26",162.899994,163.929993,161.039993,162.289993,2711400,144.05423
"2013-09-27",160.690002,160.949997,159.429993,159.850006,3679100,141.888382
"2013-09-30",157.720001,159.139999,156.570007,158.210007,2803600,140.432693
"2013-10-01",158.860001,160.309998,157.559998,159,2465300,141.133911
"2013-10-02",157.690002,159.580002,157.520004,158.669998,2431000,140.840973
"2013-10-03",158.630005,159.160004,155.460007,156.850006,2949500,139.225494
"2013-10-04",157.080002,157.25,156.089996,156.550003,2984500,138.959229
"2013-10-07",155.169998,156.199997,154.220001,154.25,2618000,136.917664
"2013-10-08",154.619995,155.850006,153,153.050003,2917200,135.852478
"2013-10-09",153.559998,155.320007,152.830002,154.440002,3227500,137.086273
"2013-10-10",156.830002,158.240005,156,158.009995,3639000,140.255142
"2013-10-11",158.490005,160.490005,157.520004,160,3124900,142.02153
"2013-10-14",158.220001,159.919998,157.5,159.460007,2428100,141.542252
"2013-10-15",159.809998,160.039993,157.509995,157.630005,3038000,139.917847
"2013-10-16",158.580002,162.5,157.5,162.25,3649300,144.018738
"2013-10-17",156.479996,159.199997,155.990005,158.320007,7522100,140.530319
"2013-10-18",158.839996,159.699997,156.679993,158.690002,4982100,140.85878
"2013-10-21",158.669998,160.649994,158.25,159.770004,2695400,141.817398
"2013-10-22",160.639999,160.710007,158.229996,159.25,3239400,141.355835
"2013-10-23",158.020004,158.080002,156.559998,157.740005,2735800,140.015488
"2013-10-24",159.449997,160.350006,158.830002,159.960007,2591000,141.986023
"2013-10-25",160,162.240005,159.910004,162.089996,3721000,143.876724
"2013-10-28",162,162.190002,160.25,161.449997,3341500,143.30864
"2013-10-29",162.070007,163.110001,161.009995,162.110001,3702100,143.89444
"2013-10-30",162.559998,162.970001,161.149994,162.050003,2344200,143.841202
"2013-10-31",162.089996,163.350006,160.860001,160.860001,2785000,142.784958
"2013-11-01",161.029999,162.600006,160.720001,162.050003,2738400,143.841202
"2013-11-04",162.419998,163.240005,161.589996,163.160004,1711000,144.826462
"2013-11-05",161.669998,162.630005,160.779999,161.949997,2529400,143.752426
"2013-11-06",162.529999,164.300003,162.330002,163.520004,3593700,145.145996
"2013-11-07",164.039993,164.210007,159.610001,159.639999,3490300,141.701996
"2013-11-08",160.389999,163.690002,159.880005,163.169998,3856000,144.835342
"2013-11-11",162.5,164.75,162.160004,163.839996,2289000,145.430038
"2013-11-12",163.100006,164.380005,162.130005,162.889999,2239600,144.586777
"2013-11-13",161.779999,163.710007,161.199997,162.940002,3398300,144.63118
"2013-11-14",163.550003,163.949997,162.410004,163.199997,3648200,144.861969
"2013-11-15",163.179993,165.419998,163.179993,164.399994,2667200,145.927124
"2013-11-18",164.740005,167.649994,164.199997,165.679993,3555000,147.063339
"2013-11-19",165.869995,168,165.630005,166.600006,2691900,147.879913
"2013-11-20",166.759995,167.25,164.860001,165,2793100,146.459717
"2013-11-21",165.25,167.320007,165.009995,167.070007,3158500,148.297165
"2013-11-22",166.770004,168.240005,165.529999,168.100006,2680500,149.211395
"2013-11-25",168.5,170.5,168.5,169.479996,3101700,150.436295
"2013-11-26",169.360001,170.690002,168,168.039993,2953400,149.158127
"2013-11-27",168.050003,168.809998,166.869995,168.220001,2285300,149.808182
"2013-11-29",167.889999,170.380005,167.690002,168.940002,2018700,150.449463
"2013-12-02",169.880005,171.580002,168.679993,169.720001,3121100,151.144028
"2013-12-03",169.089996,170.759995,167.910004,168.050003,3288200,149.65683
"2013-12-04",167.309998,169.929993,167.309998,168.699997,2328200,150.235703
"2013-12-05",167.410004,167.960007,165.350006,165.559998,3564100,147.439316
"2013-12-06",167.580002,167.960007,164.770004,167.210007,2708500,148.908798
"2013-12-09",168,169.130005,166.839996,167.669998,2589500,149.318451
"2013-12-10",167.869995,172.199997,167.520004,169.729996,4235400,151.152939
"2013-12-11",169.509995,169.830002,167.130005,167.600006,2977100,149.256119
"2013-12-12",166.589996,168.960007,166.520004,168.330002,2911900,149.906143
"2013-12-13",168.589996,169.289993,167.600006,168.389999,2490600,149.95961
"2013-12-16",169.309998,171.490005,169.089996,170.949997,2980000,152.239441
"2013-12-17",171.270004,171.270004,169.710007,170.490005,2856700,151.829773
"2013-12-18",171,174.919998,169.990005,174.839996,4509600,155.703674
"2013-12-19",174.610001,175.800003,174,174.770004,3094400,155.641281
"2013-12-20",174.660004,175.789993,173.75,175.160004,3754300,155.988647
"2013-12-23",175.880005,176.690002,175.5,176.470001,1585300,157.155228
"2013-12-24",176.669998,176.679993,175.440002,176.160004,781300,156.879211
"2013-12-26",176.600006,176.759995,175.179993,176.449997,1320100,157.137436
"2013-12-27",176.389999,176.449997,175.570007,176.350006,1716900,157.04837
"2013-12-30",176.5,177.119995,175.259995,175.729996,1241000,156.496185
"2013-12-31",176.220001,177.440002,176.220001,177.259995,1663900,157.858795
"2014-01-02",176.949997,178.380005,176.360001,176.889999,1982100,157.529327
"2014-01-03",176.350006,178.850006,176.220001,178.149994,2147400,158.651398
"2014-01-06",179.149994,181.130005,178.880005,179.369995,2954000,159.737869
"2014-01-07",180.729996,180.979996,177.520004,178.289993,2734700,158.776001
"2014-01-08",178.5,178.899994,177.259995,178.440002,2208600,158.909637
"2014-01-09",179.080002,179.080002,176.610001,177.399994,2149500,157.983505
"2014-01-10",177.399994,178.710007,177,178.389999,2506500,158.865112
"2014-01-13",178.300003,178.300003,175.690002,175.880005,2823800,156.629868
"2014-01-14",176.259995,177.5,175.710007,176.600006,2208800,157.271027
"2014-01-15",177,179.740005,177,178.75,3540200,159.185745
"2014-01-16",178.75,178.789993,174.5,175.169998,4712200,155.997543
"2014-01-17",175.009995,177.279999,174.5,176.279999,3451000,156.986053
"2014-01-21",175.100006,175.589996,171.339996,173.199997,5141200,154.243179
"2014-01-22",173.449997,174.639999,172.779999,173.679993,2476900,154.670609
"2014-01-23",172.419998,172.419998,169.020004,170.75,3977700,152.06134
"2014-01-24",168.529999,169.960007,167.220001,167.639999,4156200,149.291702
"2014-01-27",167.080002,167.600006,163.429993,164.690002,5589600,146.664581
"2014-01-28",165.029999,166.550003,164.589996,166.25,3170400,148.053879
"2014-01-29",163.970001,166.100006,163.619995,163.899994,3473700,145.961014
"2014-01-30",165.330002,166.169998,164.570007,165.839996,2829400,147.688721
"2014-01-31",163.800003,165.979996,163.300003,164.119995,3415500,146.156982
"2014-02-03",165.149994,165.520004,159.770004,159.820007,5079700,142.327621
"2014-02-04",160.899994,162.570007,159.850006,161.759995,3346600,144.055252
"2014-02-05",160.589996,162.649994,160.320007,160.419998,3212900,142.861938
"2014-02-06",161.160004,162,160.100006,161.75,3798000,144.046341
"2014-02-07",162.779999,162.899994,160.270004,161.929993,4879900,144.206696
"2014-02-10",161.020004,161.770004,160.279999,161,4321700,143.378464
"2014-02-11",161.210007,164.960007,160.309998,164.389999,4996300,146.397446
"2014-02-12",164.5,165.229996,163.229996,163.5,3046600,145.604843
"2014-02-13",162.550003,164.399994,162.100006,164.059998,3119600,146.103531
"2014-02-14",163.330002,164.5,162.929993,163.720001,3287900,145.800766
"2014-02-18",164.039993,165.589996,163.720001,164.649994,3399900,146.628952
"2014-02-19",163.910004,166.179993,162.979996,163.259995,3669700,145.391098
"2014-02-20",163.490005,164.970001,162.669998,164.5,2631900,146.495392
"2014-02-21",164.300003,165.649994,164.149994,164.5,2594500,146.495392
"2014-02-24",164.080002,167.410004,164.080002,166.539993,3242900,148.312057
"2014-02-25",166.110001,166.300003,163.160004,163.479996,3682300,145.587036
"2014-02-26",163.259995,163.899994,160.770004,162.800003,3978300,145.470856
"2014-02-27",162.660004,165.789993,162.339996,165.380005,3806600,147.776199
"2014-02-28",164.809998,167.820007,164.570007,166.449997,4291500,148.73233
"2014-03-03",164.220001,165.309998,163.660004,164.740005,3122900,147.204361
"2014-03-04",166.639999,168.759995,166.199997,168.729996,3400500,150.769638
"2014-03-05",168.800003,172.899994,168.25,171.899994,4451200,153.602249
"2014-03-06",172.710007,174,172.490005,172.600006,3403500,154.227722
"2014-03-07",173.979996,175.589996,173.110001,174.259995,4088900,155.711044
"2014-03-10",173.600006,174.490005,172.470001,173.509995,2179100,155.040833
"2014-03-11",173.960007,173.960007,169.850006,169.889999,3832300,151.806183
"2014-03-12",169.130005,169.990005,167.809998,169.720001,2550000,151.654266
"2014-03-13",170.479996,171.240005,166.570007,166.699997,3421400,148.955734
"2014-03-14",166.899994,167.399994,165.029999,165.350006,2762100,147.749435
"2014-03-17",166.380005,168.800003,166.330002,166.839996,3198000,149.080826
"2014-03-18",167.270004,169,167.009995,168.089996,1941300,150.197769
"2014-03-19",168.490005,170.160004,166.800003,168.179993,3534100,150.278198
"2014-03-20",167.880005,170.449997,167.270004,169.220001,3950500,151.207489
"2014-03-21",169.690002,170,166.910004,166.949997,4779100,149.179108
"2014-03-24",167.130005,167.979996,165.100006,165.720001,2723000,148.080017
"2014-03-25",166.589996,167.419998,162.800003,163.25,4437500,145.872986
"2014-03-26",164.740005,165,161.720001,161.729996,2590300,144.514709
"2014-03-27",161.800003,163.309998,160.770004,162.289993,3890200,145.015137
"2014-03-28",162.210007,164.190002,161.289993,162.300003,2630500,145.024124
"2014-03-31",163.220001,164.139999,162.220001,163.850006,2494300,146.409134
"2014-04-01",164.759995,166.289993,164.220001,165.919998,3325500,148.258759
"2014-04-02",165.899994,167.539993,165.729996,167.270004,2407600,149.465073
"2014-04-03",167.309998,167.669998,165,166.089996,2337300,148.410629
"2014-04-04",167.009995,167.039993,162.850006,163.240005,3262500,145.864029
"2014-04-07",162.949997,163.199997,158.440002,158.559998,4650800,141.68222
"2014-04-08",158.699997,158.759995,155.479996,156.559998,6839900,139.895065
"2014-04-09",157.110001,159,156.419998,158.160004,4010000,141.324753
"2014-04-10",158.410004,158.880005,155.809998,155.979996,4806600,139.376816
"2014-04-11",154.449997,154.490005,151.649994,152.720001,6460700,136.463837
"2014-04-14",154.800003,155.130005,153.419998,154.740005,3053700,138.268768
"2014-04-15",155,156.020004,153.100006,154.919998,3639600,138.429626
"2014-04-16",156.339996,157.289993,155.119995,157.220001,3194200,140.484833
"2014-04-17",161.029999,161.440002,157.350006,157.440002,4525200,140.681381
"2014-04-21",157.5,158.270004,156.229996,157.800003,4551700,141.003113
"2014-04-22",157.639999,160.809998,157.270004,160.460007,4547300,143.379944
"2014-04-23",160.259995,160.940002,159.279999,160.449997,2040600,143.371017
"2014-04-24",161.039993,162.110001,160.589996,160.850006,2934200,143.728439
"2014-04-25",160.479996,160.770004,157.910004,158.240005,3302100,141.396255
"2014-04-28",158.600006,158.830002,154,156.539993,3897800,139.877197
"2014-04-29",157.029999,158.380005,156.639999,158.240005,2160500,141.396255
"2014-04-30",158.380005,160.360001,158.190002,159.820007,2745700,142.808075
"2014-05-01",159.800003,161,159.699997,160.369995,2079500,143.299545
"2014-05-02",160.460007,161.839996,158.570007,158.880005,2561500,141.968124
"2014-05-05",156.5,156.899994,154.520004,156.350006,3015700,139.707428
"2014-05-06",155.850006,155.850006,154.179993,154.539993,3073100,138.090088
"2014-05-07",155.410004,156.309998,153.710007,155.520004,3260900,138.96579
"2014-05-08",155.759995,158.220001,155.199997,157.399994,2719600,140.64563
"2014-05-09",157.570007,157.899994,155.679993,157.199997,2637000,140.466949
"2014-05-12",157.910004,159.949997,157.910004,159.550003,2256100,142.566772
"2014-05-13",159.559998,160.899994,159.130005,160.279999,1901500,143.219101
"2014-05-14",160.199997,160.889999,159.279999,159.449997,2128700,142.477478
"2014-05-15",158.690002,158.960007,155.919998,156.639999,2769300,139.966583
"2014-05-16",155.610001,156.970001,154.839996,156.429993,2845600,139.778885
"2014-05-19",156.25,157.990005,156.009995,157.669998,1618000,140.886917
"2014-05-20",157.479996,157.910004,155.610001,156.350006,2034900,139.707428
"2014-05-21",157.160004,159.75,157.130005,159.350006,4226300,142.388092
"2014-05-22",158.949997,160.300003,158.649994,159.850006,1645100,142.834885
"2014-05-23",159.910004,160.479996,159.509995,160.160004,1210200,143.111847
"2014-05-27",161.119995,163.429993,160.580002,161.770004,3248800,144.550522
"2014-05-28",160.910004,161.610001,159.779999,161.190002,1855200,144.523636
"2014-05-29",161.139999,162,159.619995,160.740005,1779200,144.120163
"2014-05-30",160.419998,160.639999,159.160004,159.809998,2206300,143.286255
"2014-06-02",159.779999,160.199997,157.910004,160.029999,2162500,143.483566
"2014-06-03",159.850006,161.929993,159.279999,161.800003,2408600,145.070557
"2014-06-04",161.440002,162.729996,160.860001,162.389999,2098400,145.599548
"2014-06-05",162.720001,163.429993,161.559998,162.580002,1859600,145.769882
"2014-06-06",162.899994,166.259995,162.899994,166.190002,3478100,149.006592
"2014-06-09",166.039993,166.860001,165.639999,166,2377500,148.836243
"2014-06-10",165.860001,167.259995,165.479996,166.360001,1684500,149.159058
"2014-06-11",165.089996,166.160004,164.690002,165.429993,2004100,148.325195
"2014-06-12",165.759995,166.649994,165.020004,165.960007,2309900,148.8004
"2014-06-13",166.169998,167.070007,165.419998,165.889999,1761100,148.737625
"2014-06-16",165.520004,166.529999,164.449997,165.850006,1756400,148.701797
"2014-06-17",165.639999,168.75,165.449997,168.220001,2450000,150.826691
"2014-06-18",167.889999,170.100006,167.289993,169.860001,2873200,152.29715
"2014-06-19",170,170.160004,168.929993,169.729996,2306900,152.180618
"2014-06-20",170.320007,171.080002,169.419998,169.839996,4688200,152.279205
"2014-06-23",170.179993,170.619995,169.210007,170.240005,1738500,152.637863
"2014-06-24",169.550003,170.550003,167.949997,168.229996,1608000,150.835709
"2014-06-25",167.820007,169.020004,167.399994,168.380005,1601200,150.970169
"2014-06-26",167,168.110001,166.369995,168.009995,2131200,150.638412
"2014-06-27",167.25,167.649994,166.369995,166.779999,3111200,149.535629
"2014-06-30",166.869995,167.910004,166.369995,167.440002,1885200,150.127396
"2014-07-01",166.350006,168.270004,166.059998,166.809998,2947800,149.562515
"2014-07-02",167,167.809998,166.570007,166.889999,1877600,149.634262
"2014-07-03",167.830002,169.899994,167.720001,169.460007,1801200,151.938538
"2014-07-07",168.970001,168.970001,166.899994,167.779999,1774000,150.432236
"2014-07-08",166.740005,166.779999,163.729996,164.910004,2422200,147.858978
"2014-07-09",165.240005,165.330002,163.630005,164.669998,1943800,147.643784
"2014-07-10",162.220001,163.779999,161.529999,163.419998,2204100,146.523026
"2014-07-11",163.020004,165.139999,162.380005,164.800003,2293300,147.760345
"2014-07-14",167.179993,167.720001,166.460007,167,3007700,149.73288
"2014-07-15",169.699997,170.149994,167.149994,169.169998,4802300,151.678497
"2014-07-16",169.199997,170.990005,169,170.470001,3295100,152.84407
"2014-07-17",170.210007,171.600006,168.919998,170.139999,3815500,152.548203
"2014-07-18",170.410004,171.789993,169.649994,171.470001,2558600,153.740707
"2014-07-21",170.169998,172.100006,170.050003,171.720001,2227400,153.964874
"2014-07-22",172.380005,175.380005,172.380005,175.020004,3849500,156.92366
"2014-07-23",175.210007,177.220001,174.630005,176.820007,3436100,158.537567
"2014-07-24",176.800003,177.320007,175.610001,176.259995,2012800,158.035416
"2014-07-25",175.910004,176.460007,174.720001,175.399994,2114900,157.264328
"2014-07-28",175,176.460007,174.669998,175.949997,2303400,157.757492
"2014-07-29",176.169998,177.110001,175.449997,175.539993,3055600,157.389832
"2014-07-30",175.960007,177.479996,175.360001,175.759995,2345600,157.587097
